序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1214,新竹市,2007/10/25,新竹,3.4,0.38,-,21.0,35,39,22.0,21.93,4.93,17.0,2.103,0.175,1.93,-,-,25.57,-,71.07,39.0,-
1215,新竹市,2007/10/24,新竹,4.0,0.51,-,18.7,32,35,21.0,26.73,7.09,19.64,2.265,0.221,2.04,-,-,26.41,-,62.72,35.0,-
1216,新竹市,2007/10/23,新竹,4.3,0.49,-,20.7,39,43,25.0,25.78,5.12,20.64,2.146,0.206,1.94,-,-,24.75,-,62.65,43.0,-
1217,新竹市,2007/10/22,新竹,4.5,0.49,-,23.7,44,54,34.0,25.08,3.38,21.68,2.122,0.201,1.92,-,-,23.79,-,62.14,55.0,-
1218,新竹市,2007/10/21,新竹,2.9,0.36,-,34.7,44,50,29.0,14.79,1.14,13.65,1.969,0.082,1.89,-,-,23.97,-,52.4,50.0,-
1219,新竹市,2007/10/20,新竹,5.6,0.45,-,47.1,60,79,44.0,15.39,0.75,14.64,2.008,0.112,1.9,-,-,22.56,-,52.07,64.0,-
1220,新竹市,2007/10/19,新竹,4.6,0.44,-,41.1,60,53,32.0,20.2,1.1,19.08,2.045,0.152,1.89,-,-,22.73,-,56.2,57.0,-
1221,新竹市,2007/10/18,新竹,5.2,0.43,-,37.6,46,60,36.0,22.06,1.6,20.46,2.088,0.192,1.9,-,-,22.57,-,59.46,55.0,-
1222,新竹市,2007/10/17,新竹,4.7,0.49,-,34.5,41,60,37.0,22.1,1.99,20.09,2.059,0.161,1.9,-,-,22.7,-,62.02,55.0,-
1223,新竹市,2007/10/16,新竹,5.8,0.51,-,38.8,44,69,46.0,21.23,1.5,19.74,2.092,0.175,1.92,-,-,22.76,-,63.96,60.0,-
1224,新竹市,2007/10/15,新竹,4.9,0.45,-,34.5,39,49,29.0,18.88,1.95,16.93,2.044,0.138,1.91,-,-,23.35,-,65.13,49.0,-
1225,新竹市,2007/10/14,新竹,2.8,0.35,-,35.2,40,43,22.0,13.71,1.48,12.22,1.962,0.085,1.88,-,-,23.77,-,70.71,43.0,-
1226,新竹市,2007/10/13,新竹,3.0,0.43,-,33.8,40,43,25.0,15.63,1.75,13.88,2.009,0.128,1.88,-,-,25.11,-,68.71,43.0,-
1227,新竹市,2007/10/12,新竹,3.3,0.38,-,31.8,38,34,22.0,15.68,1.49,14.18,2.0,0.139,1.86,-,-,24.86,-,77.58,34.0,-
1228,新竹市,2007/10/11,新竹,4.7,0.34,-,31.0,40,39,22.0,16.52,1.16,15.31,2.033,0.155,1.88,-,-,25.15,-,72.95,39.0,-
1229,新竹市,2007/10/10,新竹,4.7,0.39,-,28.2,35,42,25.0,16.65,1.15,15.5,2.049,0.177,1.87,-,-,24.3,-,76.33,42.0,-
1230,新竹市,2007/10/09,新竹,3.6,0.49,-,18.8,24,24,17.0,17.52,1.41,16.09,2.077,0.213,1.86,-,-,22.95,-,82.94,24.0,-
1231,新竹市,2007/10/08,新竹,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,-,-,37.0,-
1232,新竹市,2007/10/07,新竹,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-,29.0,-
1233,新竹市,2007/10/06,新竹,1.0,0.24,-,28.8,33,33,12.0,3.45,0.39,3.02,-,-,-,-,-,26.27,-,86.8,33.0,-
1234,新竹市,2007/10/05,新竹,2.4,0.3,-,27.0,29,27,16.0,10.11,1.39,8.72,1.889,0.06,1.83,-,-,26.64,-,82.47,27.0,-
1235,新竹市,2007/10/04,新竹,3.9,0.4,-,23.0,28,38,28.0,16.35,2.07,14.25,2.025,0.152,1.87,-,-,27.53,-,73.97,38.0,-
1236,新竹市,2007/10/03,新竹,3.3,0.32,-,19.2,34,32,19.0,16.61,4.48,12.14,1.937,0.124,1.81,-,-,29.52,-,61.39,35.0,-
1237,新竹市,2007/10/02,新竹,5.8,0.41,-,18.3,40,34,24.0,19.12,4.5,14.62,1.996,0.165,1.83,-,-,30.8,-,55.9,42.0,-
1238,新竹市,2007/10/01,新竹,3.6,0.27,-,9.6,16,19,12.0,13.7,4.92,8.78,1.844,0.08,1.76,-,-,31.09,-,52.74,19.0,-
1239,嘉義市,2007/10/31,嘉義,4.7,0.58,-,32.2,75,89,49.0,29.79,6.75,23.04,2.315,0.33,1.99,-,-,25.22,-,77.22,81.0,-
1240,嘉義市,2007/10/30,嘉義,5.0,0.56,-,29.2,67,109,44.0,28.26,3.87,24.4,2.285,0.32,1.97,-,-,25.25,-,71.96,80.0,-
1241,嘉義市,2007/10/29,嘉義,4.7,0.58,-,34.7,67,101,53.0,23.59,2.79,20.78,2.232,0.269,1.96,-,-,24.87,-,68.09,83.0,-
1242,嘉義市,2007/10/28,嘉義,4.4,0.48,-,42.0,73,85,53.0,18.35,2.12,16.24,2.164,0.199,1.96,-,-,24.97,-,67.33,75.0,-
1243,嘉義市,2007/10/27,嘉義,5.3,0.57,-,36.6,72,92,53.0,25.83,2.83,23.01,2.203,0.248,1.96,-,-,24.51,-,66.82,74.0,-
1244,嘉義市,2007/10/26,嘉義,5.2,0.6,-,35.0,77,94,52.0,27.37,4.14,23.23,2.282,0.32,1.96,-,-,25.54,-,72.1,78.0,-
1245,嘉義市,2007/10/25,嘉義,5.9,0.58,-,49.9,90,116,74.0,19.85,1.69,18.15,2.265,0.284,1.98,-,-,25.9,-,73.72,92.0,-
1246,嘉義市,2007/10/24,嘉義,4.2,0.61,-,49.1,89,94,60.0,19.16,1.29,17.88,2.233,0.26,1.97,-,-,25.65,-,67.46,92.0,-
1247,嘉義市,2007/10/23,嘉義,5.8,0.62,-,34.6,82,93,52.0,33.52,7.5,26.0,2.374,0.367,2.01,-,-,24.69,-,68.25,92.0,-
1248,嘉義市,2007/10/22,嘉義,4.4,0.55,-,43.0,78,87,53.0,21.26,1.55,19.72,2.237,0.26,1.98,-,-,24.81,-,66.46,80.0,-
1249,嘉義市,2007/10/21,嘉義,4.9,0.59,-,45.8,85,93,65.0,25.43,4.03,21.4,2.29,0.254,2.04,-,-,24.06,-,63.16,81.0,-
1250,嘉義市,2007/10/20,嘉義,5.9,0.59,-,35.4,75,106,69.0,30.01,2.75,27.27,2.251,0.277,1.97,-,-,22.91,-,61.53,78.0,-
1251,嘉義市,2007/10/19,嘉義,5.5,0.52,-,37.3,75,90,53.0,29.18,3.65,25.53,2.218,0.284,1.93,-,-,23.21,-,63.67,80.0,-
1252,嘉義市,2007/10/18,嘉義,5.7,0.61,-,34.6,78,97,60.0,28.82,3.51,25.31,2.309,0.329,1.98,-,-,23.87,-,65.6,79.0,-
1253,嘉義市,2007/10/17,嘉義,5.4,0.58,-,33.4,68,87,56.0,26.51,2.08,24.42,2.236,0.277,1.96,-,-,23.37,-,65.88,74.0,-
1254,嘉義市,2007/10/16,嘉義,5.1,0.56,-,34.6,69,90,52.0,26.01,2.57,23.44,2.218,0.272,1.95,-,-,23.52,-,66.6,70.0,-
1255,嘉義市,2007/10/15,嘉義,4.9,0.45,-,27.9,57,61,30.0,23.05,2.01,21.04,2.133,0.215,1.92,-,-,24.28,-,67.96,67.0,-
1256,嘉義市,2007/10/14,嘉義,4.1,0.45,-,29.7,59,72,33.0,19.71,1.89,17.82,2.103,0.178,1.93,-,-,24.63,-,71.34,61.0,-
1257,嘉義市,2007/10/13,嘉義,3.9,0.58,-,33.1,75,77,49.0,24.58,4.13,20.45,2.219,0.262,1.96,-,-,25.46,-,76.6,78.0,-
1258,嘉義市,2007/10/12,嘉義,4.3,0.68,-,20.1,51,81,57.0,31.93,6.14,25.79,2.395,0.381,2.01,-,-,24.89,-,82.53,66.0,-
1259,嘉義市,2007/10/11,嘉義,5.1,0.63,-,27.0,62,85,51.0,28.27,4.95,23.32,2.328,0.33,2.0,-,-,25.29,-,81.07,68.0,-
1260,嘉義市,2007/10/10,嘉義,5.5,0.64,-,29.0,64,83,46.0,27.75,7.25,20.51,2.375,0.349,2.03,-,-,25.35,-,78.53,66.0,-
1261,嘉義市,2007/10/09,嘉義,4.8,0.75,-,25.5,54,76,51.0,26.58,4.5,22.09,2.354,0.32,2.03,-,-,25.26,-,80.63,63.0,-
1262,嘉義市,2007/10/08,嘉義,3.6,0.6,-,42.9,55,76,63.0,13.83,1.18,12.63,2.104,0.201,1.9,-,-,25.91,-,78.42,63.0,-
1263,嘉義市,2007/10/07,嘉義,3.1,0.35,-,39.7,45,50,39.0,7.08,1.01,6.08,1.919,0.07,1.85,-,-,24.42,-,86.92,50.0,-
1264,嘉義市,2007/10/06,嘉義,4.5,0.2,-,29.6,32,42,19.0,6.23,1.5,4.73,1.822,0.063,1.76,-,-,24.88,-,86.76,42.0,-
1265,嘉義市,2007/10/05,嘉義,4.2,0.54,-,21.6,44,69,33.0,25.64,6.34,19.31,2.254,0.319,1.94,-,-,26.82,-,75.4,60.0,-
1266,嘉義市,2007/10/04,嘉義,4.6,0.49,-,37.5,77,83,44.0,19.06,1.89,17.15,2.182,0.297,1.89,-,-,28.22,-,71.07,79.0,-
1267,嘉義市,2007/10/03,嘉義,3.2,0.32,-,38.6,64,48,25.0,11.21,1.27,9.94,1.98,0.187,1.79,-,-,28.36,-,69.01,70.0,-
1268,嘉義市,2007/10/02,嘉義,3.3,0.28,-,35.0,55,49,28.0,10.84,1.14,9.69,1.921,0.145,1.78,-,-,28.56,-,69.63,71.0,-
1269,嘉義市,2007/10/01,嘉義,3.2,0.4,-,36.1,55,60,38.0,12.97,1.3,11.64,2.109,0.246,1.86,-,-,29.47,-,67.3,56.0,-
1270,宜蘭縣,2007/10/31,冬山,2.1,0.27,-,32.8,36,15,7.0,9.29,1.78,7.52,-,-,-,-,-,23.5,-,95.01,38.0,-
1271,宜蘭縣,2007/10/31,宜蘭,2.2,0.39,395.19,29.2,32,20,11.0,12.38,2.11,10.27,-,-,-,-,-,24.57,-,98.13,33.0,-
1272,宜蘭縣,2007/10/30,冬山,1.0,0.33,-,25.7,27,14,8.0,17.57,4.27,13.28,-,-,-,-,-,22.12,-,94.33,30.0,-
1273,宜蘭縣,2007/10/30,宜蘭,1.9,0.33,396.46,28.4,31,11,7.0,11.24,1.97,9.26,-,-,-,-,-,23.14,-,97.79,31.0,-
1274,宜蘭縣,2007/10/29,冬山,1.4,0.41,-,15.1,17,32,12.0,26.09,7.84,18.25,-,-,-,-,-,22.31,-,89.97,32.0,-
1275,宜蘭縣,2007/10/29,宜蘭,1.4,0.29,396.22,28.0,34,27,12.0,10.58,1.87,8.7,-,-,-,-,-,23.88,-,89.66,33.0,-
1276,宜蘭縣,2007/10/28,冬山,2.4,0.35,-,26.6,39,51,20.0,14.96,3.74,11.22,-,-,-,-,-,23.49,-,71.44,50.0,-
1277,宜蘭縣,2007/10/28,宜蘭,1.5,0.28,398.74,32.3,44,41,17.0,7.98,0.66,7.28,-,-,-,-,-,25.19,-,73.31,41.0,-
1278,宜蘭縣,2007/10/27,冬山,1.3,0.28,-,36.0,51,56,22.0,10.12,1.73,8.39,-,-,-,-,-,22.88,-,69.52,53.0,-
1279,宜蘭縣,2007/10/27,宜蘭,2.8,0.35,400.44,33.6,46,48,25.0,9.93,1.49,8.43,-,-,-,-,-,23.89,-,72.34,48.0,-
1280,宜蘭縣,2007/10/26,宜蘭,3.1,0.47,402.72,22.8,32,45,27.0,14.45,3.01,11.44,-,-,-,-,-,24.45,-,86.07,45.0,-
1281,宜蘭縣,2007/10/26,冬山,1.1,0.34,-,26.3,33,52,25.0,14.3,2.54,11.75,-,-,-,-,-,23.27,-,84.23,51.0,-
1282,宜蘭縣,2007/10/25,宜蘭,2.0,0.32,396.61,24.9,35,31,14.0,8.98,2.18,6.79,-,-,-,-,-,25.95,-,84.43,33.0,-
1283,宜蘭縣,2007/10/25,冬山,2.1,0.28,-,25.3,37,34,11.0,10.17,2.52,7.65,-,-,-,-,-,24.48,-,82.46,37.0,-
1284,宜蘭縣,2007/10/24,冬山,1.6,0.43,-,14.1,19,28,12.0,24.56,8.74,15.82,-,-,-,-,-,22.87,-,92.02,28.0,-
1285,宜蘭縣,2007/10/24,宜蘭,1.9,0.43,401.54,19.3,21,23,10.0,15.66,2.58,13.07,-,-,-,-,-,24.32,-,93.91,23.0,-
1286,宜蘭縣,2007/10/23,冬山,2.3,0.32,-,21.0,38,40,16.0,17.54,6.15,11.39,-,-,-,-,-,23.25,-,77.96,40.0,-
1287,宜蘭縣,2007/10/23,宜蘭,2.0,0.32,401.56,24.5,38,34,15.0,11.47,1.95,9.51,-,-,-,-,-,24.64,-,80.32,37.0,-
1288,宜蘭縣,2007/10/22,冬山,2.0,0.38,-,20.5,40,69,27.0,18.63,5.5,13.13,-,-,-,-,-,22.31,-,75.15,60.0,-
1289,宜蘭縣,2007/10/22,宜蘭,2.9,0.44,404.88,23.2,39,52,26.0,14.67,3.33,11.35,-,-,-,-,-,23.88,-,76.23,51.0,-
1290,宜蘭縣,2007/10/21,宜蘭,2.8,0.39,399.3,30.4,44,55,30.0,11.63,1.6,10.02,-,-,-,-,-,23.2,-,71.25,52.0,-
1291,宜蘭縣,2007/10/21,冬山,2.4,0.32,-,26.7,37,63,30.0,12.92,2.1,10.83,-,-,-,-,-,21.76,-,70.59,56.0,-
1292,宜蘭縣,2007/10/20,宜蘭,6.7,0.46,400.91,35.1,48,73,41.0,15.89,2.54,13.36,-,-,-,-,-,22.13,-,68.15,62.0,-
1293,宜蘭縣,2007/10/20,冬山,3.3,0.38,-,40.5,55,82,41.0,17.26,2.41,14.83,-,-,-,-,-,21.29,-,63.97,66.0,-
1294,宜蘭縣,2007/10/19,冬山,1.9,0.31,-,40.7,52,61,28.0,15.71,2.65,13.07,-,-,-,-,-,21.84,-,66.62,56.0,-
1295,宜蘭縣,2007/10/19,宜蘭,3.5,0.38,397.93,38.5,51,48,27.0,12.62,2.41,10.21,-,-,-,-,-,23.05,-,69.39,49.0,-
1296,宜蘭縣,2007/10/18,宜蘭,3.6,0.46,398.9,30.8,33,56,29.0,13.01,1.52,11.49,-,-,-,-,-,21.97,-,80.34,53.0,-
1297,宜蘭縣,2007/10/18,冬山,1.2,0.4,-,34.7,50,67,32.0,24.01,5.57,18.43,-,-,-,-,-,21.17,-,74.19,58.0,-
1298,宜蘭縣,2007/10/17,宜蘭,2.2,0.42,397.68,32.5,35,41,25.0,10.74,1.59,9.16,-,-,-,-,-,22.01,-,82.11,41.0,-
1299,宜蘭縣,2007/10/17,冬山,1.6,0.39,-,39.4,44,54,28.0,17.68,3.32,14.35,-,-,-,-,-,21.31,-,75.41,52.0,-
1300,宜蘭縣,2007/10/16,冬山,1.8,0.46,-,38.0,43,64,37.0,16.23,2.77,13.46,-,-,-,-,-,21.31,-,76.96,57.0,-
1301,宜蘭縣,2007/10/16,宜蘭,2.7,0.53,399.78,34.9,37,54,36.0,12.34,2.15,10.2,-,-,-,-,-,21.88,-,84.52,52.0,-
1302,宜蘭縣,2007/10/15,冬山,0.9,0.39,-,30.6,36,50,19.0,17.6,3.49,14.11,-,-,-,-,-,22.11,-,76.84,50.0,-
1303,宜蘭縣,2007/10/15,宜蘭,3.6,0.44,395.99,27.7,35,35,20.0,12.84,2.52,10.33,-,-,-,-,-,22.65,-,85.86,35.0,-
1304,宜蘭縣,2007/10/14,冬山,1.5,0.34,-,30.7,34,35,14.0,12.79,2.13,10.65,-,-,-,-,-,22.37,-,84.95,36.0,-
1305,宜蘭縣,2007/10/14,宜蘭,1.5,0.39,397.82,28.4,29,26,16.0,12.33,2.05,10.28,-,-,-,-,-,23.28,-,91.05,34.0,-
1306,宜蘭縣,2007/10/13,宜蘭,2.4,0.46,395.63,31.4,38,36,19.0,11.88,2.28,9.59,-,-,-,-,-,24.79,-,88.4,36.0,-
1307,宜蘭縣,2007/10/13,冬山,0.8,0.38,-,31.8,42,31,16.0,16.05,3.34,12.7,-,-,-,-,-,23.28,-,88.55,39.0,-
1308,宜蘭縣,2007/10/12,宜蘭,2.9,0.41,393.56,30.1,36,28,16.0,11.75,1.69,10.04,-,-,-,-,-,25.02,-,92.37,33.0,-
1309,宜蘭縣,2007/10/12,冬山,0.7,0.31,-,29.9,38,20,11.0,14.75,3.31,11.37,-,-,-,-,-,23.52,-,92.21,34.0,-
1310,宜蘭縣,2007/10/11,冬山,1.6,0.35,-,27.8,35,30,13.0,17.83,4.51,13.28,-,-,-,-,-,23.45,-,90.31,36.0,-
1311,宜蘭縣,2007/10/11,宜蘭,3.2,0.34,391.07,34.0,38,29,13.0,9.63,2.17,7.46,-,-,-,-,-,24.65,-,92.64,35.0,-
1312,宜蘭縣,2007/10/10,宜蘭,2.7,0.37,397.67,27.5,31,24,12.0,11.07,2.37,8.7,-,-,-,-,-,24.33,-,94.04,30.0,-
1313,宜蘭縣,2007/10/10,冬山,1.1,0.37,-,24.1,29,16,8.0,16.59,3.62,12.95,-,-,-,-,-,22.92,-,93.64,29.0,-
1314,宜蘭縣,2007/10/09,冬山,5.2,0.38,-,22.3,31,23,10.0,12.58,2.36,10.21,-,-,-,-,-,23.48,-,88.81,28.0,-
1315,宜蘭縣,2007/10/09,宜蘭,2.1,0.46,401.27,22.7,26,19,11.0,11.82,2.81,9.01,-,-,-,-,-,25.13,-,87.11,23.0,-
1316,宜蘭縣,2007/10/08,冬山,5.5,0.57,-,19.0,35,59,30.0,17.45,4.05,13.39,-,-,-,-,-,26.84,-,84.96,54.0,-
1317,宜蘭縣,2007/10/08,宜蘭,2.8,0.54,413.75,21.4,37,50,32.0,15.54,3.49,12.05,-,-,-,-,-,28.21,-,87.23,50.0,-
1318,宜蘭縣,2007/10/07,冬山,2.1,0.48,-,10.0,15,20,5.0,15.46,5.28,10.17,-,-,-,-,-,25.89,-,92.13,20.0,-
1319,宜蘭縣,2007/10/07,宜蘭,1.8,0.52,413.92,10.0,15,13,10.0,17.01,4.92,12.09,-,-,-,-,-,27.02,-,95.97,18.0,-
1320,宜蘭縣,2007/10/06,冬山,1.9,0.1,-,27.6,33,33,3.0,1.59,0.34,1.2,-,-,-,-,-,26.59,-,86.21,33.0,-
1321,宜蘭縣,2007/10/06,宜蘭,1.1,0.15,383.13,27.9,33,27,8.0,3.49,1.95,1.53,-,-,-,-,-,28.1,-,87.0,28.0,-
1322,宜蘭縣,2007/10/05,宜蘭,1.6,0.25,388.42,22.5,25,27,11.0,7.01,1.11,5.9,-,-,-,-,-,28.93,-,81.76,27.0,-
1323,宜蘭縣,2007/10/05,冬山,1.9,0.15,-,29.6,32,40,9.0,3.97,1.16,2.82,-,-,-,-,-,27.19,-,82.95,40.0,-
1324,宜蘭縣,2007/10/04,冬山,3.8,0.26,-,25.9,31,44,20.0,6.6,1.42,5.16,-,-,-,-,-,27.1,-,82.56,44.0,-
1325,宜蘭縣,2007/10/04,宜蘭,3.1,0.38,401.31,20.4,31,44,22.0,10.28,2.96,7.32,-,-,-,-,-,28.64,-,82.03,44.0,-
1326,宜蘭縣,2007/10/03,宜蘭,2.4,0.34,393.05,16.4,23,28,11.0,10.06,3.01,7.05,-,-,-,-,-,28.06,-,87.31,28.0,-
1327,宜蘭縣,2007/10/03,冬山,1.7,0.24,-,15.9,25,31,9.0,9.34,3.41,5.93,-,-,-,-,-,26.75,-,83.47,31.0,-
1328,宜蘭縣,2007/10/02,冬山,7.3,0.26,-,7.3,10,33,8.0,20.03,11.48,8.55,-,-,-,-,-,27.87,-,81.24,33.0,-
1329,宜蘭縣,2007/10/02,宜蘭,2.6,0.21,389.83,10.1,14,22,6.0,9.75,4.15,5.6,-,-,-,-,-,29.15,-,85.54,22.0,-
1330,宜蘭縣,2007/10/01,冬山,9.0,0.45,-,6.3,10,28,7.0,19.64,12.58,7.06,-,-,-,-,-,28.16,-,81.54,28.0,-
1331,宜蘭縣,2007/10/01,宜蘭,1.6,0.22,385.94,9.4,12,20,4.0,10.58,5.63,4.95,-,-,-,-,-,28.86,-,88.6,20.0,-
1332,桃園市,2007/10/31,桃園,8.0,0.46,-,29.5,35,36,17.0,22.3,3.4,18.88,1.9,0.157,1.74,-,-,24.33,-,85.34,36.0,-
1333,桃園市,2007/10/31,中壢,6.8,0.57,-,27.5,34,47,22.0,28.22,7.49,20.73,2.107,0.272,1.84,-,-,24.26,-,84.73,47.0,-
1334,桃園市,2007/10/31,大園,3.1,0.23,-,37.7,38,41,24.0,16.77,3.81,12.96,-,-,-,-,-,23.0,-,89.85,41.0,-
1335,桃園市,2007/10/31,龍潭,2.9,0.37,-,33.1,37,36,13.0,17.02,2.82,14.2,-,-,-,-,-,22.94,-,91.97,36.0,-
1336,桃園市,2007/10/31,平鎮,7.1,0.37,-,29.2,35,36,18.0,21.73,4.12,17.61,-,-,-,-,-,23.38,-,81.66,36.0,-
1337,桃園市,2007/10/31,觀音,4.5,0.21,-,42.8,45,50,24.0,7.96,0.83,7.12,-,-,-,-,-,22.83,-,88.51,50.0,-
1338,桃園市,2007/10/30,中壢,4.0,0.44,-,31.1,35,42,18.0,21.22,5.3,15.93,2.038,0.218,1.82,-,-,23.18,-,81.52,42.0,-
1339,桃園市,2007/10/30,平鎮,4.6,0.36,-,34.2,36,35,15.0,15.55,2.32,13.21,-,-,-,-,-,22.86,-,76.11,35.0,-
1340,桃園市,2007/10/30,龍潭,2.3,0.29,-,33.2,36,37,11.0,14.83,3.52,11.31,-,-,-,-,-,22.29,-,85.73,37.0,-
1341,桃園市,2007/10/30,觀音,7.0,0.21,-,39.0,42,55,24.0,11.17,1.28,9.88,-,-,-,-,-,22.84,-,82.77,52.0,-
1342,桃園市,2007/10/30,大園,4.6,0.23,-,31.2,36,41,23.0,23.42,5.65,17.77,-,-,-,-,-,22.68,-,82.84,41.0,-
1343,桃園市,2007/10/30,桃園,6.0,0.4,-,32.0,36,36,13.0,18.74,2.23,16.51,1.869,0.133,1.74,-,-,23.31,-,81.2,36.0,-
1344,桃園市,2007/10/29,中壢,3.0,0.35,-,35.3,38,54,18.0,18.39,4.46,13.93,1.98,0.183,1.8,-,-,23.79,-,72.24,52.0,-
1345,桃園市,2007/10/29,平鎮,3.7,0.3,-,38.3,43,44,14.0,12.11,1.6,10.5,-,-,-,-,-,23.49,-,67.34,44.0,-
1346,桃園市,2007/10/29,龍潭,1.3,0.22,-,36.7,39,45,13.0,10.23,1.89,8.34,-,-,-,-,-,22.85,-,75.05,45.0,-
1347,桃園市,2007/10/29,觀音,3.6,0.15,-,43.2,46,59,16.0,6.36,1.03,5.26,-,-,-,-,-,23.91,-,71.01,54.0,-
1348,桃園市,2007/10/29,大園,2.3,0.21,-,37.5,39,45,17.0,14.3,3.42,10.88,-,-,-,-,-,23.78,-,69.02,45.0,-
1349,桃園市,2007/10/29,桃園,4.6,0.3,-,36.7,39,49,14.0,15.36,2.26,13.1,1.828,0.093,1.74,-,-,24.13,-,70.24,49.0,-
1350,桃園市,2007/10/28,中壢,3.7,0.6,-,29.1,37,56,22.0,30.93,8.76,22.17,2.251,0.376,1.88,-,-,24.45,-,62.95,53.0,-
1351,桃園市,2007/10/28,平鎮,3.6,0.36,-,39.2,51,46,20.0,14.61,1.04,13.55,-,-,-,-,-,24.05,-,58.67,47.0,-
1352,桃園市,2007/10/28,龍潭,2.0,0.38,-,39.3,64,51,20.0,20.7,4.95,15.75,-,-,-,-,-,22.93,-,68.85,70.0,-
1353,桃園市,2007/10/28,觀音,8.2,0.25,-,34.5,48,59,26.0,18.9,1.64,17.25,-,-,-,-,-,24.32,-,64.08,54.0,-
1354,桃園市,2007/10/28,大園,6.5,0.25,-,37.7,45,44,20.0,18.09,2.3,15.8,-,-,-,-,-,24.64,-,59.71,44.0,-
1355,桃園市,2007/10/28,桃園,8.0,0.4,-,36.6,46,50,18.0,16.61,1.31,15.29,1.886,0.116,1.77,-,-,24.85,-,61.07,50.0,-
1356,桃園市,2007/10/27,平鎮,4.2,0.42,-,40.2,50,59,27.0,16.98,1.28,15.7,-,-,-,-,-,22.11,-,63.49,54.0,-
1357,桃園市,2007/10/27,桃園,6.2,0.45,-,36.0,48,56,24.0,22.92,2.26,20.63,1.94,0.172,1.77,-,-,22.52,-,67.01,53.0,-
1358,桃園市,2007/10/27,龍潭,2.1,0.33,-,42.1,50,53,20.0,16.37,1.84,14.51,-,-,-,-,-,21.12,-,72.88,52.0,-
1359,桃園市,2007/10/27,觀音,7.2,0.22,-,42.2,51,55,26.0,15.6,1.36,14.24,-,-,-,-,-,22.59,-,65.22,52.0,-
1360,桃園市,2007/10/27,大園,2.7,0.24,-,43.1,48,48,23.0,15.6,2.2,13.39,-,-,-,-,-,22.15,-,66.74,48.0,-
1361,桃園市,2007/10/27,中壢,5.4,0.54,-,33.4,41,67,28.0,28.57,5.16,23.41,2.157,0.28,1.88,-,-,22.53,-,67.76,58.0,-
1362,桃園市,2007/10/26,大園,3.9,0.3,-,37.3,46,58,33.0,19.02,3.95,15.07,-,-,-,-,-,23.13,-,77.99,54.0,-
1363,桃園市,2007/10/26,平鎮,6.8,0.48,-,30.3,39,64,36.0,23.81,1.29,22.5,-,-,-,-,-,22.59,-,75.3,57.0,-
1364,桃園市,2007/10/26,龍潭,2.0,0.33,-,35.5,44,51,25.0,15.68,1.7,13.97,-,-,-,-,-,21.51,-,88.87,50.0,-
1365,桃園市,2007/10/26,中壢,6.7,0.64,-,25.2,32,73,39.0,32.85,7.15,25.7,2.225,0.362,1.86,-,-,23.1,-,80.02,62.0,-
1366,桃園市,2007/10/26,觀音,5.0,0.26,-,44.7,55,67,34.0,10.53,1.15,9.36,-,-,-,-,-,23.52,-,76.17,58.0,-
1367,桃園市,2007/10/26,桃園,5.3,0.51,-,29.9,41,61,33.0,23.28,2.51,20.77,1.96,0.179,1.78,-,-,23.43,-,77.82,56.0,-
1368,桃園市,2007/10/25,大園,2.3,0.19,-,30.6,35,40,17.0,16.57,4.31,12.25,-,-,-,-,-,24.58,-,79.5,40.0,-
1369,桃園市,2007/10/25,平鎮,5.1,0.34,-,28.3,37,42,16.0,18.6,2.79,15.81,-,-,-,-,-,24.44,-,72.93,42.0,-
1370,桃園市,2007/10/25,龍潭,3.0,0.32,-,26.7,35,55,14.0,18.59,3.34,15.25,-,-,-,-,-,23.75,-,80.92,52.0,-
1371,桃園市,2007/10/25,中壢,5.9,0.59,-,22.8,31,-,23.0,31.98,10.55,21.44,2.163,0.357,1.81,-,-,24.99,-,76.68,11.0,-
1372,桃園市,2007/10/25,觀音,5.9,0.16,-,33.3,40,44,16.0,11.32,1.3,10.02,-,-,-,-,-,24.75,-,80.01,44.0,-
1373,桃園市,2007/10/25,桃園,5.9,0.43,-,26.1,33,47,20.0,21.79,3.65,18.15,1.938,0.181,1.76,-,-,25.38,-,74.6,47.0,-
1374,桃園市,2007/10/24,大園,1.7,0.23,-,30.0,34,41,16.0,15.2,2.76,12.44,-,-,-,-,-,25.35,-,72.69,41.0,-
1375,桃園市,2007/10/24,平鎮,3.5,0.31,-,31.8,38,41,17.0,14.65,3.16,11.49,-,-,-,-,-,25.16,-,68.21,41.0,-
1376,桃園市,2007/10/24,龍潭,1.9,0.26,-,31.7,35,44,11.0,11.78,2.94,8.84,-,-,-,-,-,24.23,-,77.17,44.0,-
