序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
952,新北市,2014/10/08,淡水,-,-,-,-,-,16,-,-,-,-,-,-
953,新北市,2014/10/08,淡水,2.3,0.15,-,43.4,44,-,5.27,1.92,3.35,-,-,-
954,新北市,2014/10/08,汐止,-,-,-,-,-,17,-,-,-,-,-,-
955,新北市,2014/10/08,汐止,5.2,0.23,-,34.9,42,-,15.05,1.27,13.78,2.22,24.26,75.34
956,新北市,2014/10/08,土城,-,-,-,-,-,20,-,-,-,-,-,-
957,新北市,2014/10/08,土城,2,0.31,-,36,53,-,12.85,0.98,11.84,1.41,24.65,70.68
958,新北市,2014/10/08,林口,-,-,-,-,-,24,-,-,-,-,-,-
959,新北市,2014/10/08,林口,2.4,0.2,-,41.4,38,-,9.55,1.33,8.22,2.86,22.64,74.65
960,新北市,2014/10/08,萬里,-,-,-,-,-,19,-,-,-,-,-,-
961,新北市,2014/10/08,萬里,1.9,0.13,-,49.2,99,-,5.31,1.63,3.67,5.66,25.55,75.4
962,新北市,2014/10/07,板橋,-,-,-,-,-,18,-,-,-,-,-,-
963,新北市,2014/10/07,板橋,2.9,0.49,-,35.4,48,-,24.97,2.61,22.33,2.12,23.91,65.56
964,新北市,2014/10/07,三重,-,-,-,-,-,22,-,-,-,-,-,-
965,新北市,2014/10/07,三重,2.4,1.57,-,-,63,-,102.87,59.03,43.83,-,24.78,58.53
966,新北市,2014/10/07,菜寮,-,-,-,-,-,21,-,-,-,-,-,-
967,新北市,2014/10/07,菜寮,1.5,0.39,-,46.2,45,-,14.81,1.94,12.87,2.91,24.44,58.46
968,新北市,2014/10/07,永和,-,-,-,-,-,18,-,-,-,-,-,-
969,新北市,2014/10/07,永和,3,0.57,-,38.2,38,-,23.1,5.87,17.23,2.19,23.93,69.8
970,新北市,2014/10/07,新莊,-,-,-,-,-,18,-,-,-,-,-,-
971,新北市,2014/10/07,新莊,1.6,0.4,-,45.6,45,-,15.22,1.93,13.29,4.16,24.21,61.21
972,新北市,2014/10/07,新店,-,-,-,-,-,19,-,-,-,-,-,-
973,新北市,2014/10/07,新店,1.6,0.37,-,43.4,39,-,14.62,2.33,12.29,1.76,23.63,66.97
974,新北市,2014/10/07,淡水,-,-,-,-,-,16,-,-,-,-,-,-
975,新北市,2014/10/07,淡水,1.8,0.22,-,50.3,44,-,6.78,1.6,5.17,-,-,-
976,新北市,2014/10/07,汐止,-,-,-,-,-,19,-,-,-,-,-,-
977,新北市,2014/10/07,汐止,2.9,0.28,-,40.1,43,-,22.09,5.14,16.95,1.68,23.62,69.92
978,新北市,2014/10/07,土城,-,-,-,-,-,23,-,-,-,-,-,-
979,新北市,2014/10/07,土城,2.2,0.34,-,45.9,53,-,12.62,1.26,11.35,1.5,24.08,65.14
980,新北市,2014/10/07,林口,-,-,-,-,-,24,-,-,-,-,-,-
981,新北市,2014/10/07,林口,2.5,0.25,-,51.4,37,-,9.48,1.49,7.98,3.15,22.27,67.2
982,新北市,2014/10/07,萬里,-,-,-,-,-,16,-,-,-,-,-,-
983,新北市,2014/10/07,萬里,1.6,0.18,-,57.6,99,-,4.95,1.65,3.31,6.64,24.42,67.83
984,新北市,2014/10/06,板橋,-,-,-,-,-,33,-,-,-,-,-,-
985,新北市,2014/10/06,板橋,2.7,0.49,-,49.9,73,-,19.42,1.49,17.91,2.85,24.81,62.57
986,新北市,2014/10/06,三重,-,-,-,-,-,36,-,-,-,-,-,-
987,新北市,2014/10/06,三重,3.3,1.62,-,-,88,-,104.41,58.16,46.25,-,25.41,57.62
988,新北市,2014/10/06,菜寮,-,-,-,-,-,37,-,-,-,-,-,-
989,新北市,2014/10/06,菜寮,1.9,0.45,-,53.9,75,-,14.74,1.65,13.09,3.01,25.16,57.4
990,新北市,2014/10/06,永和,-,-,-,-,-,32,-,-,-,-,-,-
991,新北市,2014/10/06,永和,2.5,0.62,-,48.2,67,-,21.06,3.97,17.09,2.54,25.04,65.74
992,新北市,2014/10/06,新莊,-,-,-,-,-,32,-,-,-,-,-,-
993,新北市,2014/10/06,新莊,2,0.41,-,55.7,72,-,12.97,1.33,11.64,4.56,24.97,59.61
994,新北市,2014/10/06,新店,-,-,-,-,-,33,-,-,-,-,-,-
995,新北市,2014/10/06,新店,3.2,0.4,-,52.6,66,-,14.19,1.53,12.66,1.98,24.34,64.97
996,新北市,2014/10/06,淡水,-,-,-,-,-,35,-,-,-,-,-,-
997,新北市,2014/10/06,淡水,2.1,0.3,-,61.3,78,-,6.2,1.48,4.72,-,-,-
998,新北市,2014/10/06,汐止,-,-,-,-,-,34,-,-,-,-,-,-
999,新北市,2014/10/06,汐止,5.9,0.34,-,56.8,69,-,13.61,1.32,12.29,2.22,24.62,66.05
1000,新北市,2014/10/06,土城,-,-,-,-,-,34,-,-,-,-,-,-
1001,新北市,2014/10/06,土城,2.6,0.41,-,54,78,-,12.43,1.17,11.23,1.61,25.21,61.52
1002,新北市,2014/10/06,林口,-,-,-,-,-,41,-,-,-,-,-,-
1003,新北市,2014/10/06,林口,2.4,0.29,-,62.3,67,-,7.4,0.76,6.62,3.45,22.53,68.63
1004,新北市,2014/10/06,萬里,-,-,-,-,-,40,-,-,-,-,-,-
1005,新北市,2014/10/06,萬里,2.1,0.28,-,67.1,152,-,4.69,0.82,3.86,7.15,25.22,65.93
1006,新北市,2014/10/05,板橋,-,-,-,-,-,20,-,-,-,-,-,-
1007,新北市,2014/10/05,板橋,1.8,0.38,-,47,57,-,15.41,1.75,13.66,2.41,25.44,64.63
1008,新北市,2014/10/05,三重,-,-,-,-,-,20,-,-,-,-,-,-
1009,新北市,2014/10/05,三重,1.9,1.23,-,-,67,-,98.26,56.29,41.97,-,25.91,59.17
1010,新北市,2014/10/05,菜寮,-,-,-,-,-,22,-,-,-,-,-,-
1011,新北市,2014/10/05,菜寮,1.7,0.35,-,49.4,54,-,12.32,1.76,10.56,2.34,25.61,60.24
1012,新北市,2014/10/05,永和,-,-,-,-,-,17,-,-,-,-,-,-
1013,新北市,2014/10/05,永和,1.5,0.6,-,42.9,52,-,20.32,4.99,15.33,2,25.78,67.07
1014,新北市,2014/10/05,新莊,-,-,-,-,-,16,-,-,-,-,-,-
1015,新北市,2014/10/05,新莊,1.8,0.3,-,50.8,54,-,9.15,1.46,7.69,4.6,25.15,65.33
1016,新北市,2014/10/05,新店,-,-,-,-,-,19,-,-,-,-,-,-
1017,新北市,2014/10/05,新店,1.7,0.34,-,45.6,51,-,11.9,1.85,10.05,1.86,25.19,66.34
1018,新北市,2014/10/05,淡水,-,-,-,-,-,18,-,-,-,-,-,-
1019,新北市,2014/10/05,淡水,2.1,0.23,-,54.1,60,-,6.04,1.12,4.91,-,-,-
1020,新北市,2014/10/05,汐止,-,-,-,-,-,18,-,-,-,-,-,-
1021,新北市,2014/10/05,汐止,3,0.26,-,52.5,52,-,9.47,1.2,8.25,1.72,25.26,69.09
1022,新北市,2014/10/05,土城,-,-,-,-,-,22,-,-,-,-,-,-
1023,新北市,2014/10/05,土城,1.8,0.37,-,42.5,61,-,14.6,1.56,13.04,1.57,25.5,65.33
1024,新北市,2014/10/05,林口,-,-,-,-,-,25,-,-,-,-,-,-
1025,新北市,2014/10/05,林口,0.8,0.18,-,58.8,46,-,5.17,1.08,4.09,2.98,22.72,75.42
1026,新北市,2014/10/05,萬里,-,-,-,-,-,23,-,-,-,-,-,-
1027,新北市,2014/10/05,萬里,1.6,0.19,-,60.5,124,-,4.71,1.64,3.07,9.13,25.44,68.46
1028,新北市,2014/10/04,板橋,-,-,-,-,-,19,-,-,-,-,-,-
1029,新北市,2014/10/04,板橋,1.6,0.42,-,41.6,51,-,18.84,1.93,16.92,2.03,24.99,60.06
1030,新北市,2014/10/04,三重,-,-,-,-,-,20,-,-,-,-,-,-
1031,新北市,2014/10/04,三重,2.3,1.07,-,-,67,-,105.67,63.01,42.66,-,25.2,56.34
1032,新北市,2014/10/04,菜寮,-,-,-,-,-,21,-,-,-,-,-,-
1033,新北市,2014/10/04,菜寮,1.8,0.32,-,46.4,49,-,13.29,1.91,11.39,1.94,25.08,56.53
1034,新北市,2014/10/04,永和,-,-,-,-,-,19,-,-,-,-,-,-
1035,新北市,2014/10/04,永和,1.6,0.8,-,32.1,49,-,33.06,10.77,22.29,1.57,25.25,63.92
1036,新北市,2014/10/04,新莊,-,-,-,-,-,16,-,-,-,-,-,-
1037,新北市,2014/10/04,新莊,1.8,0.29,-,42.6,59,-,15.55,2.36,13.19,4,24.53,61.93
1038,新北市,2014/10/04,新店,-,-,-,-,-,21,-,-,-,-,-,-
1039,新北市,2014/10/04,新店,1.7,0.39,-,36,48,-,15.23,2.19,13.04,1.78,24.24,65.71
1040,新北市,2014/10/04,淡水,-,-,-,-,-,16,-,-,-,-,-,-
1041,新北市,2014/10/04,淡水,2,0.24,-,47.1,52,-,7.42,1.2,6.22,-,-,-
1042,新北市,2014/10/04,汐止,-,-,-,-,-,18,-,-,-,-,-,-
1043,新北市,2014/10/04,汐止,1.7,0.26,-,43.4,46,-,15,1.91,13.08,1.08,24.7,66.25
1044,新北市,2014/10/04,土城,-,-,-,-,-,23,-,-,-,-,-,-
1045,新北市,2014/10/04,土城,1.9,0.42,-,36.7,61,-,19.23,2.27,16.95,1.39,25.02,60.73
1046,新北市,2014/10/04,林口,-,-,-,-,-,25,-,-,-,-,-,-
1047,新北市,2014/10/04,林口,1.6,0.17,-,53.9,44,-,7.06,1.07,5.99,2.84,22.44,70.15
1048,新北市,2014/10/04,萬里,-,-,-,-,-,18,-,-,-,-,-,-
1049,新北市,2014/10/04,萬里,0.9,0.15,-,56.6,108,-,3.86,0.97,2.89,9.34,24.94,65.79
1050,新北市,2014/10/03,板橋,-,-,-,-,-,27,-,-,-,-,-,-
1051,新北市,2014/10/03,板橋,2.2,0.53,-,43.9,59,-,22.24,2.2,20.04,2.25,26.11,65.94
1052,新北市,2014/10/03,三重,-,-,-,-,-,30,-,-,-,-,-,-
1053,新北市,2014/10/03,三重,2.8,1.5,-,-,78,-,113.5,63.38,50.12,-,26.5,62.24
1054,新北市,2014/10/03,菜寮,-,-,-,-,-,32,-,-,-,-,-,-
1055,新北市,2014/10/03,菜寮,2.2,0.5,-,48.3,58,-,17.78,2.67,15.11,2.2,26.3,61.89
1056,新北市,2014/10/03,永和,-,-,-,-,-,25,-,-,-,-,-,-
1057,新北市,2014/10/03,永和,1.2,0.83,-,39.9,52,-,27.31,6.97,20.33,1.92,26.29,69.42
1058,新北市,2014/10/03,新莊,-,-,-,-,-,27,-,-,-,-,-,-
1059,新北市,2014/10/03,新莊,2.4,0.55,-,46.6,63,-,19.37,2.88,16.49,3.17,26.01,65.34
1060,新北市,2014/10/03,新店,-,-,-,-,-,24,-,-,-,-,-,-
1061,新北市,2014/10/03,新店,2,0.47,-,43.1,52,-,15.21,1.9,13.31,1.89,25.61,67.84
1062,新北市,2014/10/03,淡水,-,-,-,-,-,25,-,-,-,-,-,-
1063,新北市,2014/10/03,淡水,1.8,0.35,-,53,62,-,8.39,0.86,7.51,-,-,-
1064,新北市,2014/10/03,汐止,-,-,-,-,-,27,-,-,-,-,-,-
1065,新北市,2014/10/03,汐止,3.7,0.4,-,43.4,55,-,19.25,3.52,15.73,1.61,25.36,74.82
1066,新北市,2014/10/03,土城,-,-,-,-,-,27,-,-,-,-,-,-
1067,新北市,2014/10/03,土城,2.4,0.45,-,49,65,-,12.81,1.03,11.78,1.45,26.59,63.43
1068,新北市,2014/10/03,林口,-,-,-,-,-,33,-,-,-,-,-,-
1069,新北市,2014/10/03,林口,2.2,0.32,-,61.5,55,-,8.84,1.24,7.6,2.76,24.15,72.17
1070,新北市,2014/10/03,萬里,-,-,-,-,-,28,-,-,-,-,-,-
1071,新北市,2014/10/03,萬里,3.6,0.33,-,62.4,93,-,4.81,1.19,3.62,7.42,25.76,71.52
1072,新北市,2014/10/02,板橋,-,-,-,-,-,18,-,-,-,-,-,-
1073,新北市,2014/10/02,板橋,3.9,0.53,-,35.6,43,-,23.61,2.8,20.8,1.91,27.07,74.97
1074,新北市,2014/10/02,三重,-,-,-,-,-,23,-,-,-,-,-,-
1075,新北市,2014/10/02,三重,2.4,1.56,-,-,52,-,79.6,41.56,38.04,-,27.29,70.05
1076,新北市,2014/10/02,菜寮,-,-,-,-,-,24,-,-,-,-,-,-
1077,新北市,2014/10/02,菜寮,2.4,0.52,-,39.5,37,-,19.38,3.77,15.61,2.09,27.18,70.45
1078,新北市,2014/10/02,永和,-,-,-,-,-,17,-,-,-,-,-,-
1079,新北市,2014/10/02,永和,3.2,0.67,-,37,34,-,22.08,5.46,16.62,1.97,27.43,77.46
1080,新北市,2014/10/02,新莊,-,-,-,-,-,17,-,-,-,-,-,-
1081,新北市,2014/10/02,新莊,2.5,0.52,-,36.5,41,-,21.44,3.61,17.83,2.69,27,74.54
1082,新北市,2014/10/02,新店,-,-,-,-,-,16,-,-,-,-,-,-
1083,新北市,2014/10/02,新店,3.4,0.43,-,33.8,35,-,15.63,3.29,12.34,1.8,26.9,74.47
1084,新北市,2014/10/02,淡水,-,-,-,-,-,14,-,-,-,-,-,-
1085,新北市,2014/10/02,淡水,1.5,0.34,-,39.4,42,-,9.37,1.88,7.49,-,-,-
1086,新北市,2014/10/02,汐止,-,-,-,-,-,16,-,-,-,-,-,-
1087,新北市,2014/10/02,汐止,3.7,0.33,-,38.2,32,-,16.73,1.77,14.93,1.34,26.53,80.61
1088,新北市,2014/10/02,土城,-,-,-,-,-,18,-,-,-,-,-,-
1089,新北市,2014/10/02,土城,3.2,0.43,-,39.6,50,-,14.64,1.44,13.21,1.26,27.51,71.97
1090,新北市,2014/10/02,林口,-,-,-,-,-,22,-,-,-,-,-,-
1091,新北市,2014/10/02,林口,1.8,0.34,-,43.4,31,-,12.14,1.32,10.82,1.74,25.16,79.95
1092,新北市,2014/10/02,萬里,-,-,-,-,-,18,-,-,-,-,-,-
1093,新北市,2014/10/02,萬里,1.4,0.21,-,53.4,73,-,6.91,1.87,5.05,3.49,26.31,78.74
1094,新北市,2014/10/01,板橋,-,-,-,-,-,16,-,-,-,-,-,-
1095,新北市,2014/10/01,板橋,2.8,0.56,-,31.1,40,-,22.94,4.67,18.27,2.31,26.68,82.22
1096,新北市,2014/10/01,三重,-,-,-,-,-,16,-,-,-,-,-,-
1097,新北市,2014/10/01,三重,2.4,1.69,-,-,50,-,85.25,49.78,35.47,-,27.2,74.87
1098,新北市,2014/10/01,菜寮,-,-,-,-,-,19,-,-,-,-,-,-
1099,新北市,2014/10/01,菜寮,1.6,0.5,-,36.4,29,-,14.2,1.66,12.54,2.31,27.11,75.38
1100,新北市,2014/10/01,永和,-,-,-,-,-,16,-,-,-,-,-,-
1101,新北市,2014/10/01,永和,1.7,0.67,-,31.8,32,-,22.31,6.74,15.57,2.06,26.62,86.52
1102,新北市,2014/10/01,新莊,-,-,-,-,-,15,-,-,-,-,-,-
1103,新北市,2014/10/01,新莊,1.8,0.53,-,32.7,34,-,19.17,2.62,16.55,3.13,27.02,79.69
1104,新北市,2014/10/01,新店,-,-,-,-,-,15,-,-,-,-,-,-
1105,新北市,2014/10/01,新店,2.2,0.48,-,35,30,-,15.69,2.42,13.27,1.74,25.98,84.53
1106,新北市,2014/10/01,淡水,-,-,-,-,-,12,-,-,-,-,-,-
1107,新北市,2014/10/01,淡水,1.4,0.28,-,39.3,36,-,5.4,0.99,4.39,-,-,-
1108,新北市,2014/10/01,汐止,-,-,-,-,-,14,-,-,-,-,-,-
1109,新北市,2014/10/01,汐止,3.9,0.31,-,36.1,31,-,14.27,1.67,12.59,1.76,25.85,89.25
1110,新北市,2014/10/01,土城,-,-,-,-,-,15,-,-,-,-,-,-
1111,新北市,2014/10/01,土城,2.3,0.45,-,36.6,44,-,14.57,1.81,12.76,1.34,26.62,82.09
1112,新北市,2014/10/01,林口,-,-,-,-,-,20,-,-,-,-,-,-
1113,新北市,2014/10/01,林口,1.3,0.31,-,39.3,27,-,9.3,1,8.29,1.94,24.53,88.19
1114,新北市,2014/10/01,萬里,-,-,-,-,-,16,-,-,-,-,-,-
1115,新北市,2014/10/01,萬里,2.3,0.23,-,48.7,89,-,5.92,1.83,4.1,5.22,26.41,83.45
1116,臺中市,2014/10/31,西屯,-,-,-,-,-,71,-,-,-,-,-,-
1117,臺中市,2014/10/31,西屯,4.7,0.61,-,40,116,-,27.19,3.11,24.08,1.47,25.16,78.57
1118,臺中市,2014/10/31,忠明,-,-,-,-,-,79,-,-,-,-,-,-
1119,臺中市,2014/10/31,忠明,5.1,0.71,-,42,133,-,26.2,1.62,24.58,1.43,25.59,69.83
1120,臺中市,2014/10/31,豐原,-,-,-,-,-,77,-,-,-,-,-,-
1121,臺中市,2014/10/31,豐原,3.9,0.72,-,51.2,118,-,17.9,1.03,16.86,1.64,23.4,83.42
1122,臺中市,2014/10/31,沙鹿,-,-,-,-,-,71,-,-,-,-,-,-
1123,臺中市,2014/10/31,沙鹿,5.2,0.57,-,43,134,-,25.83,1.13,24.7,1.84,25.05,79.12
1124,臺中市,2014/10/31,大里,-,-,-,-,-,89,-,-,-,-,-,-
1125,臺中市,2014/10/31,大里,4.3,0.75,451.04,40.4,132,-,24.41,1.44,22.97,1.44,24.01,73.25
1126,臺中市,2014/10/30,西屯,-,-,-,-,-,54,-,-,-,-,-,-
1127,臺中市,2014/10/30,西屯,5.9,0.62,-,38.6,96,-,30.74,4.11,26.63,1.28,25.6,74.65
1128,臺中市,2014/10/30,忠明,-,-,-,-,-,58,-,-,-,-,-,-
1129,臺中市,2014/10/30,忠明,5.9,0.71,-,42.4,109,-,30.04,3.33,26.7,1.25,26.17,64.81
1130,臺中市,2014/10/30,豐原,-,-,-,-,-,50,-,-,-,-,-,-
1131,臺中市,2014/10/30,豐原,4.4,0.55,-,54.4,84,-,15.99,1.95,14.04,1.8,23.76,78.02
1132,臺中市,2014/10/30,沙鹿,5.5,0.55,-,42.9,110,-,27.49,2,25.48,1.8,25.65,74.17
1133,臺中市,2014/10/30,大里,-,-,-,-,-,63,-,-,-,-,-,-
1134,臺中市,2014/10/30,大里,5,0.72,444.86,42,104,-,27.48,2.19,25.28,1.33,24.97,68.52
1135,臺中市,2014/10/29,西屯,-,-,-,-,-,40,-,-,-,-,-,-
1136,臺中市,2014/10/29,西屯,4.1,0.55,-,36,79,-,30.92,5.6,25.32,1.28,25.48,73.04
1137,臺中市,2014/10/29,忠明,-,-,-,-,-,41,-,-,-,-,-,-
1138,臺中市,2014/10/29,忠明,3.8,0.7,-,36.3,81,-,35.06,6.06,29.01,1.39,26.19,63.13
1139,臺中市,2014/10/29,豐原,-,-,-,-,-,37,-,-,-,-,-,-
1140,臺中市,2014/10/29,豐原,2.9,0.48,-,51.7,73,-,15.31,2.37,12.94,1.77,24.04,73.43
1141,臺中市,2014/10/29,沙鹿,3.8,0.5,-,35.3,83,-,28.66,4.57,24.08,1.94,25.07,75.52
1142,臺中市,2014/10/29,大里,-,-,-,-,-,47,-,-,-,-,-,-
1143,臺中市,2014/10/29,大里,3.4,0.64,438.6,38.5,83,-,28.87,3.96,24.92,1.42,25.02,66.9
1144,臺中市,2014/10/28,西屯,-,-,-,-,-,31,-,-,-,-,-,-
1145,臺中市,2014/10/28,西屯,2.5,0.36,-,39.4,58,-,18.05,2.12,15.94,2.34,24.89,65.88
1146,臺中市,2014/10/28,忠明,-,-,-,-,-,28,-,-,-,-,-,-
1147,臺中市,2014/10/28,忠明,3.4,0.46,-,36.9,57,-,25.75,4.39,21.36,1.54,25.49,58.05
1148,臺中市,2014/10/28,豐原,-,-,-,-,-,23,-,-,-,-,-,-
1149,臺中市,2014/10/28,豐原,3,0.37,-,40.6,47,-,13.65,2.62,11.03,1.62,24.24,66.34
1150,臺中市,2014/10/28,沙鹿,-,-,-,-,-,23,-,-,-,-,-,-
1151,臺中市,2014/10/28,沙鹿,2.1,0.28,-,44.9,60,-,15.93,1.57,14.37,4.08,24.29,67.13
1152,臺中市,2014/10/28,大里,-,-,-,-,-,40,-,-,-,-,-,-
1153,臺中市,2014/10/28,大里,3.4,0.56,423.79,35.5,71,-,29.44,3.65,25.79,1.59,24.56,62.44
1154,臺中市,2014/10/27,西屯,-,-,-,-,-,25,-,-,-,-,-,-
1155,臺中市,2014/10/27,西屯,2.3,0.3,-,33,56,-,13.53,2.8,10.73,3.34,25.79,71.5
1156,臺中市,2014/10/27,忠明,-,-,-,-,-,28,-,-,-,-,-,-
1157,臺中市,2014/10/27,忠明,2.7,0.4,-,29.6,55,-,17.91,2.52,15.39,2,26.39,63.43
1158,臺中市,2014/10/27,豐原,-,-,-,-,-,22,-,-,-,-,-,-
1159,臺中市,2014/10/27,豐原,2.3,0.29,-,33.7,42,-,8.88,1.58,7.31,1.97,24.66,71.36
1160,臺中市,2014/10/27,沙鹿,-,-,-,-,-,26,-,-,-,-,-,-
1161,臺中市,2014/10/27,沙鹿,2.1,0.24,-,38.2,71,-,13.1,1.6,11.51,4.9,25.64,72.78
1162,臺中市,2014/10/27,大里,-,-,-,-,-,29,-,-,-,-,-,-
1163,臺中市,2014/10/27,大里,3.1,0.48,421.69,29,58,-,20.76,2.85,17.92,1.83,25.89,65.87
1164,臺中市,2014/10/26,西屯,-,-,-,-,-,33,-,-,-,-,-,-
1165,臺中市,2014/10/26,西屯,3.4,0.51,-,26.8,61,-,24.46,5.38,19.07,1.87,25.63,81.16
1166,臺中市,2014/10/26,忠明,-,-,-,-,-,38,-,-,-,-,-,-
1167,臺中市,2014/10/26,忠明,3.2,0.58,-,27,67,-,28.02,5.41,22.61,1.52,26.12,71.58
1168,臺中市,2014/10/26,豐原,-,-,-,-,-,32,-,-,-,-,-,-
1169,臺中市,2014/10/26,豐原,3.8,0.44,-,34.7,59,-,14.65,1.83,12.83,1.76,24.42,81.13
1170,臺中市,2014/10/26,沙鹿,-,-,-,-,-,24,-,-,-,-,-,-
1171,臺中市,2014/10/26,沙鹿,2.9,0.37,-,25.1,61,-,19.97,3.89,16.07,2.89,25.23,84.53
1172,臺中市,2014/10/26,大里,-,-,-,-,-,43,-,-,-,-,-,-
1173,臺中市,2014/10/26,大里,3,0.58,435.53,33.5,74,-,22.72,2.35,20.37,1.63,25.08,72.88
1174,臺中市,2014/10/25,西屯,-,-,-,-,-,27,-,-,-,-,-,-
1175,臺中市,2014/10/25,西屯,3,0.48,-,29.9,56,-,28.57,5.99,22.58,1.22,24.72,78.8
1176,臺中市,2014/10/25,忠明,-,-,-,-,-,33,-,-,-,-,-,-
1177,臺中市,2014/10/25,忠明,3.3,0.63,-,29.3,64,-,34.03,5.82,28.2,1.25,25.32,69.15
1178,臺中市,2014/10/25,豐原,-,-,-,-,-,33,-,-,-,-,-,-
1179,臺中市,2014/10/25,豐原,3.4,0.46,-,38,60,-,16.3,1.88,14.41,1.54,23.43,79.2
1180,臺中市,2014/10/25,沙鹿,-,-,-,-,-,23,-,-,-,-,-,-
1181,臺中市,2014/10/25,沙鹿,3.2,0.45,-,24.8,57,-,26.77,4.86,21.9,1.97,24.23,81.01
1182,臺中市,2014/10/25,大里,-,-,-,-,-,44,-,-,-,-,-,-
1183,臺中市,2014/10/25,大里,3.9,0.75,443.81,36,76,-,36.06,6.59,29.47,1.36,23.89,72.15
1184,臺中市,2014/10/24,西屯,-,-,-,-,-,20,-,-,-,-,-,-
1185,臺中市,2014/10/24,西屯,3.8,0.38,-,34.7,48,-,23.68,2.52,21.16,2.01,24.36,72.73
1186,臺中市,2014/10/24,忠明,-,-,-,-,-,21,-,-,-,-,-,-
1187,臺中市,2014/10/24,忠明,3.7,0.57,-,34.9,49,-,29.38,3.38,26,1.42,24.99,63.28
1188,臺中市,2014/10/24,豐原,-,-,-,-,-,23,-,-,-,-,-,-
1189,臺中市,2014/10/24,豐原,3.2,0.43,-,40,53,-,14.77,1.52,13.26,1.69,23.36,73.32
1190,臺中市,2014/10/24,沙鹿,2.8,0.31,-,33.4,51,-,18.75,1.17,17.58,3.02,23.95,74.11
1191,臺中市,2014/10/24,大里,-,-,-,-,-,30,-,-,-,-,-,-
1192,臺中市,2014/10/24,大里,3.9,0.66,431.18,36.2,65,-,31.49,5.59,25.9,1.47,23.76,67.17
1193,臺中市,2014/10/23,西屯,-,-,-,-,-,13,-,-,-,-,-,-
1194,臺中市,2014/10/23,西屯,1.2,0.23,-,43.9,39,-,10.38,1.49,8.89,3.98,23.91,64.92
1195,臺中市,2014/10/23,忠明,-,-,-,-,-,14,-,-,-,-,-,-
1196,臺中市,2014/10/23,忠明,3,0.33,-,39.8,35,-,15.82,1.65,14.18,2.22,24.46,57.02
1197,臺中市,2014/10/23,豐原,-,-,-,-,-,11,-,-,-,-,-,-
1198,臺中市,2014/10/23,豐原,1.9,0.24,-,42.4,28,-,5.82,1.12,4.7,2.18,22.91,64.7
1199,臺中市,2014/10/23,沙鹿,-,-,-,-,-,17,-,-,-,-,-,-
1200,臺中市,2014/10/23,沙鹿,2.7,0.21,-,44.8,52,-,11.73,0.89,10.82,5.41,23.6,65.83
1201,臺中市,2014/10/23,大里,-,-,-,-,-,15,-,-,-,-,-,-
1202,臺中市,2014/10/23,大里,3,0.41,414.1,37.3,39,-,18.01,1.2,16.81,2.11,23.77,59.77
1203,臺中市,2014/10/22,西屯,-,-,-,-,-,20,-,-,-,-,-,-
1204,臺中市,2014/10/22,西屯,3.2,0.46,-,34.1,54,-,21.28,5.68,15.6,3.7,24.89,69.23
1205,臺中市,2014/10/22,忠明,-,-,-,-,-,24,-,-,-,-,-,-
1206,臺中市,2014/10/22,忠明,4,0.49,-,32.4,49,-,23.35,4,19.35,2.27,26.66,60
1207,臺中市,2014/10/22,豐原,-,-,-,-,-,15,-,-,-,-,-,-
1208,臺中市,2014/10/22,豐原,2.1,0.3,-,38.3,29,-,8.04,1.38,6.66,2.31,24.19,66.89
1209,臺中市,2014/10/22,沙鹿,-,-,-,-,-,31,-,-,-,-,-,-
1210,臺中市,2014/10/22,沙鹿,2.3,0.39,-,39.7,65,-,19.51,3.82,15.69,5.38,25.31,68.17
1211,臺中市,2014/10/22,大里,-,-,-,-,-,28,-,-,-,-,-,-
1212,臺中市,2014/10/22,大里,3.6,0.57,436.68,31,53,-,23.72,3.56,20.13,2.39,25.07,64.33
1213,臺中市,2014/10/21,西屯,-,-,-,-,-,44,-,-,-,-,-,-
1214,臺中市,2014/10/21,西屯,7,0.73,-,27.3,79,-,47.49,14.14,33.35,1.25,26.45,62.82
1215,臺中市,2014/10/21,忠明,-,-,-,-,-,41,-,-,-,-,-,-
1216,臺中市,2014/10/21,忠明,6.6,0.81,-,30.2,73,-,41.95,8.75,33.2,1.22,28.87,55.01
1217,臺中市,2014/10/21,豐原,-,-,-,-,-,22,-,-,-,-,-,-
1218,臺中市,2014/10/21,豐原,3.6,0.39,-,41.2,42,-,12.99,2.42,10.57,2.05,25.25,61.43
1219,臺中市,2014/10/21,沙鹿,-,-,-,-,-,62,-,-,-,-,-,-
1220,臺中市,2014/10/21,沙鹿,7.6,0.79,-,33.1,110,-,40.73,5.93,34.79,1.32,27.01,68.03
1221,臺中市,2014/10/21,大里,-,-,-,-,-,42,-,-,-,-,-,-
1222,臺中市,2014/10/21,大里,5.9,0.75,457.21,31.5,84,-,36.21,6.53,29.67,1.49,26.55,59.98
1223,臺中市,2014/10/20,西屯,-,-,-,-,-,54,-,-,-,-,-,-
