序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1154,高雄市,2008/01/03,小港,16.8,0.92,-,24.9,61,132,78.0,69.41,23.18,46.23,2.252,0.53,1.72,-,-,18.62,-,58.58,91.0,-
1155,高雄市,2008/01/02,左營,10.9,0.72,-,23.0,48,129,70.0,42.54,9.4,33.14,2.069,0.258,1.81,-,-,14.78,-,58.49,90.0,-
1156,高雄市,2008/01/02,楠梓,6.9,0.42,-,21.4,49,138,69.0,43.48,10.11,33.37,-,-,-,-,-,15.13,-,58.61,94.0,-
1157,高雄市,2008/01/02,前金,10.6,0.74,-,23.1,51,129,71.0,38.33,6.24,32.09,2.341,0.286,2.06,-,-,16.06,-,53.8,90.0,-
1158,高雄市,2008/01/02,前鎮,7.1,0.94,-,21.3,51,135,70.0,54.93,16.09,38.84,-,-,-,-,-,16.6,-,57.3,92.0,-
1159,高雄市,2008/01/02,復興,16.6,1.24,-,17.6,40,141,70.0,66.27,21.71,44.56,-,-,-,-,-,16.28,-,56.86,96.0,-
1160,高雄市,2008/01/02,美濃,4.9,0.57,-,30.4,61,108,66.0,20.46,3.14,17.33,-,-,-,-,-,15.53,-,69.6,79.0,-
1161,高雄市,2008/01/02,鳳山,22.7,0.95,-,21.8,56,159,71.0,66.33,22.07,44.26,2.44,0.629,1.81,-,-,16.07,-,66.57,104.0,-
1162,高雄市,2008/01/02,林園,16.2,0.62,-,30.9,67,140,61.0,45.34,15.81,29.54,2.526,0.557,1.97,-,-,17.18,-,63.71,95.0,-
1163,高雄市,2008/01/02,大寮,11.7,0.74,-,24.4,58,144,76.0,41.71,7.78,33.93,-,-,-,-,-,16.5,-,54.29,97.0,-
1164,高雄市,2008/01/02,仁武,18.4,0.65,-,19.6,44,130,68.0,54.32,14.47,39.85,2.783,0.702,2.08,-,-,16.27,-,58.67,90.0,-
1165,高雄市,2008/01/02,橋頭,9.6,0.64,-,20.5,46,131,62.0,37.55,6.58,30.96,-,-,-,-,-,15.24,-,57.94,90.0,-
1166,高雄市,2008/01/02,小港,27.2,0.97,-,20.0,51,140,76.0,77.93,35.27,42.65,2.3,0.553,1.75,-,-,17.3,-,54.33,95.0,-
1167,高雄市,2008/01/01,左營,10.5,0.6,-,22.7,47,116,60.0,35.84,7.47,28.37,2.005,0.206,1.8,-,-,14.72,-,56.59,83.0,-
1168,高雄市,2008/01/01,楠梓,2.9,-,-,21.6,46,117,58.0,31.47,6.78,24.69,-,-,-,-,-,15.0,-,57.46,84.0,-
1169,高雄市,2008/01/01,前金,9.6,0.64,-,22.1,48,119,61.0,33.45,5.37,28.08,2.264,0.223,2.04,-,-,15.81,-,51.8,84.0,-
1170,高雄市,2008/01/01,前鎮,6.2,0.81,-,21.3,53,124,61.0,49.97,14.6,35.36,-,-,-,-,-,16.41,-,54.96,87.0,-
1171,高雄市,2008/01/01,復興,15.9,0.94,-,19.4,46,126,62.0,52.85,15.25,37.6,-,-,-,-,-,15.93,-,54.92,88.0,-
1172,高雄市,2008/01/01,美濃,3.8,0.5,-,25.7,55,96,55.0,20.37,3.18,17.19,-,-,-,-,-,15.38,-,67.91,73.0,-
1173,高雄市,2008/01/01,鳳山,19.5,0.65,-,21.7,56,136,60.0,47.16,13.13,34.02,2.212,0.427,1.78,-,-,15.64,-,65.7,93.0,-
1174,高雄市,2008/01/01,林園,18.8,0.63,-,23.1,56,148,63.0,50.09,15.56,34.53,2.533,0.626,1.91,-,-,16.81,-,61.84,99.0,-
1175,高雄市,2008/01/01,大寮,14.0,0.64,-,23.4,55,131,69.0,34.21,3.73,30.48,-,-,-,-,-,15.99,-,53.11,90.0,-
1176,高雄市,2008/01/01,仁武,14.4,0.53,-,19.6,46,109,58.0,37.77,8.26,29.51,2.561,0.541,2.02,-,-,16.13,-,56.78,80.0,-
1177,高雄市,2008/01/01,橋頭,8.5,0.51,-,21.7,46,114,55.0,27.97,3.05,24.92,-,-,-,-,-,15.06,-,56.97,82.0,-
1178,高雄市,2008/01/01,小港,24.6,0.7,-,19.8,51,119,63.0,54.91,19.56,35.35,2.155,0.419,1.74,-,-,16.84,-,52.48,84.0,-
1179,基隆市,2008/01/31,基隆,1.8,0.43,-,31.2,33,15,10.0,6.83,0.72,6.11,1.779,0.058,1.72,-,-,13.12,-,87.65,28.0,-
1180,基隆市,2008/01/30,基隆,2.5,0.52,-,28.2,32,14,11.0,9.15,1.09,8.06,1.802,0.079,1.72,-,-,14.08,-,90.69,28.0,-
1181,基隆市,2008/01/29,基隆,3.0,0.38,-,23.7,30,12,8.0,16.99,3.19,13.8,1.831,0.11,1.72,-,-,15.23,-,88.27,29.0,-
1182,基隆市,2008/01/28,基隆,4.9,0.31,-,22.3,26,7,7.0,22.02,3.3,18.71,1.801,0.091,1.71,-,-,16.12,-,93.1,29.0,-
1183,基隆市,2008/01/27,基隆,0.5,0.24,-,35.2,36,5,4.0,5.32,0.92,4.4,1.739,0.05,1.69,-,-,14.37,-,89.17,31.0,-
1184,基隆市,2008/01/26,基隆,1.1,0.55,-,22.5,36,10,8.0,28.25,13.8,14.45,2.263,0.252,2.01,-,-,16.35,-,92.32,31.0,-
1185,基隆市,2008/01/25,基隆,1.3,0.37,-,32.9,37,24,16.0,11.07,2.54,8.52,1.807,0.085,1.72,-,-,14.8,-,84.38,33.0,-
1186,基隆市,2008/01/24,基隆,5.3,0.67,-,32.1,34,54,46.0,7.85,1.14,6.7,1.847,0.081,1.77,-,-,12.98,-,84.96,52.0,-
1187,基隆市,2008/01/23,基隆,1.7,0.39,-,28.7,34,17,15.0,8.21,1.24,6.96,1.775,0.069,1.71,-,-,14.93,-,90.7,30.0,-
1188,基隆市,2008/01/22,基隆,1.6,0.36,-,34.5,39,15,12.0,7.62,0.79,6.8,1.763,0.068,1.7,-,-,16.6,-,91.17,34.0,-
1189,基隆市,2008/01/21,基隆,1.4,0.32,-,29.5,34,20,11.0,8.78,0.94,7.84,1.739,0.061,1.68,-,-,16.63,-,87.88,30.0,-
1190,基隆市,2008/01/20,基隆,6.1,0.48,-,25.2,39,37,25.0,24.61,6.0,18.62,1.949,0.176,1.77,-,-,19.11,-,82.89,39.0,-
1191,基隆市,2008/01/19,基隆,1.4,0.43,-,30.2,35,17,12.0,13.97,2.68,11.29,1.871,0.12,1.75,-,-,18.43,-,85.02,31.0,-
1192,基隆市,2008/01/18,基隆,0.6,0.29,-,33.2,36,19,10.0,5.76,0.88,4.85,1.737,0.049,1.69,-,-,15.66,-,79.55,31.0,-
1193,基隆市,2008/01/17,基隆,0.7,0.27,-,31.0,33,17,10.0,6.77,1.06,5.71,1.75,0.073,1.68,-,-,14.53,-,76.84,29.0,-
1194,基隆市,2008/01/16,基隆,0.8,0.31,-,30.1,32,14,8.0,4.92,0.79,4.11,1.732,0.041,1.69,-,-,14.03,-,81.95,28.0,-
1195,基隆市,2008/01/15,基隆,0.5,0.32,-,31.4,32,17,11.0,6.34,0.97,5.36,1.752,0.045,1.71,-,-,14.88,-,85.57,29.0,-
1196,基隆市,2008/01/14,基隆,0.6,0.24,-,29.7,33,13,7.0,5.55,1.23,4.31,1.724,0.048,1.68,-,-,14.32,-,83.1,29.0,-
1197,基隆市,2008/01/13,基隆,1.2,0.26,-,33.3,36,20,11.0,6.48,0.88,5.59,1.697,0.046,1.65,-,-,15.66,-,85.9,31.0,-
1198,基隆市,2008/01/12,基隆,-,0.78,-,20.1,35,37,28.0,37.47,18.24,19.24,2.132,0.33,1.8,-,-,19.46,-,85.07,37.0,-
1199,基隆市,2008/01/11,基隆,7.3,1.2,-,8.9,25,72,56.0,70.73,28.44,42.29,2.439,0.564,1.88,-,-,21.52,-,77.48,61.0,-
1200,基隆市,2008/01/10,基隆,9.9,0.74,-,17.0,30,72,59.0,40.62,13.9,26.72,2.145,0.307,1.84,-,-,20.83,-,80.45,61.0,-
1201,基隆市,2008/01/09,基隆,6.8,1.13,-,18.6,38,109,90.0,38.98,12.39,26.59,2.179,0.353,1.83,-,-,20.39,-,82.75,80.0,-
1202,基隆市,2008/01/08,基隆,6.0,1.11,-,12.4,30,68,53.0,67.5,32.79,34.71,2.553,0.501,2.05,-,-,20.15,-,85.2,59.0,-
1203,基隆市,2008/01/07,基隆,3.5,0.94,-,14.3,33,44,33.0,55.84,30.19,25.64,2.3,0.391,1.91,-,-,18.33,-,85.17,44.0,-
1204,基隆市,2008/01/06,基隆,9.1,0.73,-,14.2,31,44,30.0,40.83,16.05,24.77,2.376,0.316,2.06,-,-,18.25,-,84.57,44.0,-
1205,基隆市,2008/01/05,基隆,1.7,0.4,-,31.6,41,31,21.0,15.48,2.25,13.24,1.839,0.11,1.73,-,-,17.12,-,76.02,36.0,-
1206,基隆市,2008/01/04,基隆,2.4,0.47,-,21.6,27,19,15.0,27.51,7.83,19.66,1.893,0.154,1.74,-,-,13.2,-,89.98,28.0,-
1207,基隆市,2008/01/03,基隆,1.8,0.4,-,23.7,30,29,18.0,19.62,5.29,14.34,1.835,0.135,1.7,-,-,12.86,-,64.94,29.0,-
1208,基隆市,2008/01/02,基隆,8.6,0.42,-,25.5,28,51,29.0,14.74,2.6,12.13,1.835,0.083,1.75,-,-,12.2,-,50.74,50.0,-
1209,基隆市,2008/01/01,基隆,9.0,0.35,-,31.5,32,50,24.0,9.76,1.28,8.48,1.78,0.054,1.73,-,-,12.05,-,46.18,50.0,-
1210,新竹市,2008/01/31,新竹,3.5,0.49,-,21.9,24,17,15.0,15.35,1.39,13.95,2.086,0.15,1.94,-,-,11.98,-,87.1,23.0,-
1211,新竹市,2008/01/30,新竹,4.8,0.63,-,15.9,22,28,21.0,19.0,1.73,17.22,2.142,0.168,1.97,-,-,13.7,-,84.58,28.0,-
1212,新竹市,2008/01/29,新竹,3.5,0.5,-,13.9,23,23,18.0,26.05,5.34,20.71,2.153,0.2,1.95,-,-,15.23,-,86.02,25.0,-
1213,新竹市,2008/01/28,新竹,3.2,0.4,-,16.4,20,19,16.0,21.78,1.82,19.97,2.161,0.201,1.96,-,-,15.56,-,91.07,22.0,-
1214,新竹市,2008/01/27,新竹,2.3,0.32,-,24.1,27,17,13.0,14.55,1.22,13.35,2.011,0.104,1.91,-,-,14.53,-,84.14,24.0,-
1215,新竹市,2008/01/26,新竹,2.2,0.34,-,21.7,28,20,17.0,18.05,1.41,16.63,2.096,0.163,1.93,-,-,16.19,-,89.87,25.0,-
1216,新竹市,2008/01/25,新竹,4.0,0.48,-,18.2,27,34,24.0,28.26,4.74,23.5,2.169,0.232,1.94,-,-,15.63,-,76.75,34.0,-
1217,新竹市,2008/01/24,新竹,5.8,0.72,-,23.4,25,60,49.0,20.08,1.76,18.31,2.126,0.166,1.96,-,-,13.4,-,76.91,55.0,-
1218,新竹市,2008/01/23,新竹,3.4,0.47,-,17.2,25,36,24.0,20.53,3.02,17.51,2.088,0.171,1.92,-,-,15.44,-,80.8,36.0,-
1219,新竹市,2008/01/22,新竹,3.7,0.41,-,25.0,28,34,19.0,19.15,2.03,17.12,2.088,0.177,1.91,-,-,17.59,-,80.4,34.0,-
1220,新竹市,2008/01/21,新竹,2.5,0.38,-,17.6,20,38,24.0,19.91,1.86,18.05,2.058,0.148,1.91,-,-,16.78,-,84.05,38.0,-
1221,新竹市,2008/01/20,新竹,5.2,0.5,-,17.3,32,95,51.0,27.72,4.5,23.22,2.259,0.187,2.07,-,-,19.06,-,83.92,72.0,-
1222,新竹市,2008/01/19,新竹,4.6,0.48,-,23.1,33,35,25.0,21.01,2.6,18.41,2.183,0.212,1.97,-,-,19.07,-,77.94,35.0,-
1223,新竹市,2008/01/18,新竹,3.2,0.4,-,25.6,27,30,17.0,17.95,2.64,15.31,2.07,0.165,1.91,-,-,16.62,-,72.03,30.0,-
1224,新竹市,2008/01/17,新竹,3.4,0.39,-,23.8,28,26,19.0,18.84,1.73,17.09,2.077,0.162,1.92,-,-,14.58,-,73.82,27.0,-
1225,新竹市,2008/01/16,新竹,1.9,0.34,-,26.3,29,20,13.0,12.2,0.95,11.23,2.0,0.098,1.9,-,-,13.82,-,79.09,26.0,-
1226,新竹市,2008/01/15,新竹,2.1,0.36,-,27.2,29,25,17.0,15.32,1.54,13.76,2.026,0.117,1.91,-,-,15.26,-,78.9,27.0,-
1227,新竹市,2008/01/14,新竹,2.8,0.31,-,26.7,33,17,13.0,15.85,1.81,14.04,2.03,0.126,1.91,-,-,14.45,-,80.03,29.0,-
1228,新竹市,2008/01/13,新竹,2.0,0.29,-,31.0,36,25,16.0,12.93,1.06,11.87,1.965,0.067,1.9,-,-,15.97,-,80.85,31.0,-
1229,新竹市,2008/01/12,新竹,6.2,0.61,-,18.1,29,64,43.0,33.36,7.61,25.75,2.31,0.247,2.06,-,-,21.13,-,75.22,57.0,-
1230,新竹市,2008/01/11,新竹,6.8,1.27,-,26.4,63,119,87.0,56.06,19.26,36.78,2.885,0.59,2.3,-,-,22.57,-,75.81,84.0,-
1231,新竹市,2008/01/10,新竹,4.4,0.8,-,24.2,39,123,95.0,31.16,4.07,27.07,2.667,0.37,2.3,-,-,20.45,-,83.35,86.0,-
1232,新竹市,2008/01/09,新竹,9.2,1.16,-,22.3,49,186,146.0,46.85,8.58,38.28,2.777,0.558,2.22,-,-,21.52,-,73.74,118.0,-
1233,新竹市,2008/01/08,新竹,8.2,1.08,-,20.4,44,145,109.0,46.43,12.87,33.57,2.668,0.42,2.25,-,-,19.88,-,80.44,98.0,-
1234,新竹市,2008/01/07,新竹,8.8,0.72,-,14.9,35,89,69.0,50.27,16.67,33.6,2.53,0.46,2.07,-,-,19.93,-,75.91,70.0,-
1235,新竹市,2008/01/06,新竹,6.0,0.67,-,16.0,34,82,57.0,42.44,13.53,28.91,2.465,0.345,2.12,-,-,17.78,-,80.32,66.0,-
1236,新竹市,2008/01/05,新竹,4.2,0.44,-,23.7,37,54,38.0,23.96,1.74,22.22,2.175,0.202,1.97,-,-,17.44,-,71.89,52.0,-
1237,新竹市,2008/01/04,新竹,4.2,0.37,-,25.4,32,32,21.0,19.67,2.21,17.48,2.103,0.163,1.94,-,-,17.13,-,74.12,32.0,-
1238,新竹市,2008/01/03,新竹,3.7,0.4,-,21.9,29,46,27.0,22.91,2.24,20.66,2.146,0.209,1.94,-,-,16.32,-,58.56,46.0,-
1239,新竹市,2008/01/02,新竹,9.7,0.5,-,20.5,27,73,40.0,23.38,2.9,20.49,2.126,0.197,1.93,-,-,12.3,-,50.8,62.0,-
1240,新竹市,2008/01/01,新竹,8.8,0.38,-,27.8,33,64,32.0,16.04,1.75,14.3,2.035,0.133,1.9,-,-,11.98,-,48.17,57.0,-
1241,嘉義市,2008/01/31,嘉義,4.5,0.75,-,7.4,14,42,29.0,34.84,6.57,28.27,2.184,0.254,1.93,-,-,12.97,-,75.25,42.0,-
1242,嘉義市,2008/01/30,嘉義,5.6,0.71,-,15.7,32,66,42.0,37.46,11.63,25.83,2.199,0.269,1.93,-,-,15.39,-,74.45,58.0,-
1243,嘉義市,2008/01/29,嘉義,4.5,0.57,-,11.2,26,63,43.0,38.24,13.4,24.84,2.226,0.297,1.93,-,-,16.4,-,79.72,56.0,-
1244,嘉義市,2008/01/28,嘉義,4.4,0.58,-,10.1,23,61,41.0,38.83,11.1,27.73,2.231,0.296,1.94,-,-,15.75,-,80.03,56.0,-
1245,嘉義市,2008/01/27,嘉義,3.0,0.44,-,14.2,23,43,31.0,23.92,3.57,20.35,2.046,0.155,1.89,-,-,14.81,-,79.8,43.0,-
1246,嘉義市,2008/01/26,嘉義,3.3,0.62,-,8.5,15,45,35.0,41.76,13.89,27.87,2.241,0.315,1.93,-,-,15.29,-,87.76,45.0,-
1247,嘉義市,2008/01/25,嘉義,5.6,0.81,-,8.2,14,75,64.0,46.43,10.38,36.04,2.338,0.349,1.99,-,-,14.19,-,77.0,62.0,-
1248,嘉義市,2008/01/24,嘉義,6.5,0.84,-,11.3,12,72,48.0,29.44,4.18,25.26,2.165,0.231,1.93,-,-,14.32,-,68.81,61.0,-
1249,嘉義市,2008/01/23,嘉義,5.4,0.58,-,12.9,26,66,43.0,32.68,6.48,26.2,2.147,0.252,1.9,-,-,17.36,-,69.85,58.0,-
1250,嘉義市,2008/01/22,嘉義,5.6,0.53,-,17.6,38,68,38.0,28.93,3.67,25.26,2.094,0.219,1.88,-,-,18.5,-,68.35,59.0,-
1251,嘉義市,2008/01/21,嘉義,6.0,0.62,-,19.0,38,102,58.0,37.82,10.14,27.68,2.214,0.267,1.95,-,-,18.67,-,69.83,76.0,-
1252,嘉義市,2008/01/20,嘉義,4.7,0.67,-,20.8,40,105,68.0,29.49,4.66,24.83,2.181,0.256,1.93,-,-,19.36,-,69.08,78.0,-
1253,嘉義市,2008/01/19,嘉義,5.2,0.74,-,28.6,65,80,48.0,37.41,13.11,24.3,2.37,0.37,2.0,-,-,17.61,-,70.6,75.0,-
1254,嘉義市,2008/01/18,嘉義,5.1,0.58,-,12.8,33,63,38.0,34.18,6.37,27.82,2.184,0.269,1.92,-,-,16.67,-,68.48,56.0,-
1255,嘉義市,2008/01/17,嘉義,4.5,0.56,-,11.9,27,50,28.0,33.34,5.49,27.84,2.161,0.253,1.91,-,-,16.13,-,71.33,50.0,-
1256,嘉義市,2008/01/16,嘉義,3.5,0.45,-,14.7,20,42,22.0,25.04,2.86,22.17,2.048,0.198,1.85,-,-,16.16,-,68.81,42.0,-
1257,嘉義市,2008/01/15,嘉義,4.8,0.48,-,13.2,25,45,27.0,27.72,3.57,24.15,2.075,0.203,1.87,-,-,17.73,-,67.82,45.0,-
1258,嘉義市,2008/01/14,嘉義,3.2,0.43,-,11.9,17,40,22.0,26.58,4.37,22.19,2.058,0.206,1.85,-,-,16.9,-,71.56,40.0,-
1259,嘉義市,2008/01/13,嘉義,3.1,0.45,-,16.6,25,44,25.0,20.12,1.86,18.26,1.991,0.136,1.86,-,-,18.87,-,69.33,44.0,-
1260,嘉義市,2008/01/12,嘉義,5.0,0.68,-,28.4,57,98,65.0,26.46,2.01,24.45,2.246,0.284,1.96,-,-,24.57,-,61.4,74.0,-
1261,嘉義市,2008/01/11,嘉義,5.0,0.82,-,34.2,72,123,91.0,34.61,5.08,29.52,2.344,0.361,1.98,-,-,23.93,-,63.38,86.0,-
1262,嘉義市,2008/01/10,嘉義,5.7,0.84,-,34.2,64,150,141.0,26.55,2.44,24.12,2.333,0.3,2.03,-,-,22.61,-,72.5,100.0,-
1263,嘉義市,2008/01/09,嘉義,6.6,1.06,-,31.2,60,157,151.0,36.48,6.18,30.3,2.495,0.414,2.08,-,-,22.39,-,68.95,104.0,-
1264,嘉義市,2008/01/08,嘉義,7.4,1.03,-,27.4,63,131,109.0,50.79,14.93,35.85,2.792,0.607,2.19,-,-,22.0,-,70.4,90.0,-
1265,嘉義市,2008/01/07,嘉義,6.3,0.85,-,17.9,41,100,77.0,47.38,17.77,29.61,2.445,0.394,2.05,-,-,21.72,-,67.55,75.0,-
1266,嘉義市,2008/01/06,嘉義,6.7,0.79,-,21.1,46,101,72.0,41.13,11.95,29.18,2.365,0.349,2.02,-,-,19.31,-,69.38,76.0,-
1267,嘉義市,2008/01/05,嘉義,6.2,0.73,-,18.4,44,83,57.0,45.1,15.51,29.6,2.353,0.385,1.97,-,-,17.7,-,70.96,66.0,-
1268,嘉義市,2008/01/04,嘉義,5.7,0.81,-,20.2,49,93,67.0,46.08,16.22,29.86,2.444,0.42,2.02,-,-,16.87,-,70.67,72.0,-
1269,嘉義市,2008/01/03,嘉義,8.0,0.8,-,23.1,52,102,71.0,50.03,18.8,31.23,2.392,0.406,1.99,-,-,15.34,-,63.12,76.0,-
1270,嘉義市,2008/01/02,嘉義,9.0,0.6,-,16.2,31,90,56.0,38.28,9.15,29.13,2.131,0.229,1.9,-,-,13.39,-,50.2,70.0,-
1271,嘉義市,2008/01/01,嘉義,7.1,0.48,-,18.5,32,87,48.0,24.39,2.66,21.74,2.007,0.137,1.87,-,-,13.78,-,47.76,68.0,-
1272,宜蘭縣,2008/01/31,冬山,1.8,0.53,-,22.2,27,8,3.0,15.89,4.19,11.68,-,-,-,-,-,14.21,-,84.42,27.0,-
1273,宜蘭縣,2008/01/31,宜蘭,2.2,0.54,397.19,21.5,26,11,6.0,12.03,1.52,10.49,-,-,-,-,-,15.18,-,88.06,25.0,-
1274,宜蘭縣,2008/01/30,冬山,2.1,0.54,-,17.3,24,8,3.0,19.33,6.27,13.07,-,-,-,-,-,15.88,-,88.66,27.0,-
1275,宜蘭縣,2008/01/30,宜蘭,2.2,0.54,397.94,18.2,24,10,5.0,12.46,1.97,10.49,-,-,-,-,-,17.16,-,89.22,25.0,-
1276,宜蘭縣,2008/01/29,冬山,2.8,0.41,-,19.0,24,23,5.0,14.37,3.11,11.25,-,-,-,-,-,17.6,-,84.15,29.0,-
1277,宜蘭縣,2008/01/29,宜蘭,2.3,0.43,395.97,17.4,26,25,14.0,14.17,1.71,12.43,-,-,-,-,-,19.06,-,87.45,29.0,-
1278,宜蘭縣,2008/01/28,冬山,3.0,0.4,-,18.7,27,19,3.0,17.84,6.93,10.9,-,-,-,-,-,18.84,-,84.57,31.0,-
1279,宜蘭縣,2008/01/28,宜蘭,2.5,0.4,396.31,19.3,31,18,7.0,14.18,2.33,11.85,-,-,-,-,-,20.54,-,84.35,31.0,-
1280,宜蘭縣,2008/01/27,冬山,0.9,0.34,-,23.5,26,7,2.0,13.22,2.68,10.52,-,-,-,-,-,15.72,-,89.24,28.0,-
1281,宜蘭縣,2008/01/27,宜蘭,1.7,0.37,390.33,25.7,31,11,4.0,11.32,1.35,9.96,-,-,-,-,-,16.97,-,91.38,29.0,-
1282,宜蘭縣,2008/01/26,宜蘭,2.3,0.5,402.15,13.8,23,13,8.0,19.54,3.81,15.72,-,-,-,-,-,18.04,-,95.08,21.0,-
1283,宜蘭縣,2008/01/26,冬山,0.8,0.46,-,15.6,26,11,5.0,20.75,7.84,12.9,-,-,-,-,-,16.86,-,91.12,29.0,-
1284,宜蘭縣,2008/01/25,宜蘭,2.2,0.54,395.53,20.2,31,21,14.0,19.24,3.86,15.38,-,-,-,-,-,15.81,-,93.1,27.0,-
1285,宜蘭縣,2008/01/25,冬山,1.5,0.53,-,17.0,28,13,9.0,20.69,6.12,14.57,-,-,-,-,-,14.38,-,92.13,28.0,-
1286,宜蘭縣,2008/01/24,冬山,4.4,0.78,-,20.7,28,33,24.0,23.23,6.94,16.28,-,-,-,-,-,13.7,-,88.13,33.0,-
1287,宜蘭縣,2008/01/24,宜蘭,3.9,0.74,398.06,26.0,28,35,24.0,11.14,1.05,10.05,-,-,-,-,-,15.32,-,85.88,35.0,-
1288,宜蘭縣,2008/01/23,冬山,2.2,0.38,-,25.3,28,11,6.0,14.64,3.66,10.99,-,-,-,-,-,16.64,-,88.4,27.0,-
1289,宜蘭縣,2008/01/23,宜蘭,1.8,0.48,394.19,23.0,28,16,10.0,13.26,1.41,11.81,-,-,-,-,-,17.98,-,90.84,26.0,-
1290,宜蘭縣,2008/01/22,冬山,2.1,0.49,-,17.8,26,14,6.0,30.44,9.48,20.96,-,-,-,-,-,17.48,-,91.94,24.0,-
1291,宜蘭縣,2008/01/22,宜蘭,1.8,0.47,396.32,24.1,27,14,11.0,12.58,1.65,10.92,-,-,-,-,-,18.81,-,92.83,25.0,-
1292,宜蘭縣,2008/01/21,宜蘭,1.7,0.43,398.93,18.6,26,25,13.0,12.5,2.14,10.35,-,-,-,-,-,20.0,-,81.54,25.0,-
1293,宜蘭縣,2008/01/21,冬山,1.0,0.35,-,22.1,29,23,8.0,12.07,1.98,10.09,-,-,-,-,-,18.35,-,85.1,27.0,-
1294,宜蘭縣,2008/01/20,宜蘭,2.4,0.47,405.05,17.9,35,28,15.0,16.17,3.81,12.37,-,-,-,-,-,22.64,-,81.13,32.0,-
1295,宜蘭縣,2008/01/20,冬山,2.7,0.63,-,18.3,33,32,12.0,19.74,6.9,12.83,-,-,-,-,-,20.33,-,84.19,32.0,-
1296,宜蘭縣,2008/01/19,冬山,1.9,0.47,-,16.3,24,19,10.0,24.98,7.62,17.33,-,-,-,-,-,17.73,-,91.15,25.0,-
1297,宜蘭縣,2008/01/19,宜蘭,2.0,0.63,401.42,18.1,24,18,12.0,22.75,5.91,16.83,-,-,-,-,-,19.02,-,92.76,25.0,-
1298,宜蘭縣,2008/01/18,宜蘭,1.2,0.41,392.85,27.1,30,15,9.0,11.31,1.76,9.54,-,-,-,-,-,16.45,-,91.21,27.0,-
1299,宜蘭縣,2008/01/18,冬山,1.0,0.36,-,26.0,30,9,6.0,16.12,4.2,11.93,-,-,-,-,-,15.32,-,91.51,28.0,-
1300,宜蘭縣,2008/01/17,宜蘭,1.8,0.42,391.06,25.7,31,15,11.0,11.96,1.78,10.19,-,-,-,-,-,15.32,-,89.57,29.0,-
1301,宜蘭縣,2008/01/17,冬山,1.5,0.43,-,23.2,30,10,7.0,21.1,6.08,15.0,-,-,-,-,-,14.31,-,86.77,28.0,-
1302,宜蘭縣,2008/01/16,冬山,0.8,0.37,-,25.4,29,11,5.0,14.08,3.46,10.62,-,-,-,-,-,14.89,-,81.83,26.0,-
1303,宜蘭縣,2008/01/16,宜蘭,1.4,0.47,390.9,21.7,23,16,11.0,12.75,1.45,11.29,-,-,-,-,-,16.16,-,85.67,24.0,-
1304,宜蘭縣,2008/01/15,冬山,1.5,0.47,-,22.9,33,13,7.0,25.72,8.61,17.12,-,-,-,-,-,15.47,-,86.4,30.0,-
1305,宜蘭縣,2008/01/15,宜蘭,1.5,0.49,390.4,23.4,28,15,10.0,13.34,1.68,11.67,-,-,-,-,-,16.68,-,89.12,29.0,-
1306,宜蘭縣,2008/01/14,冬山,1.5,0.29,-,28.9,33,10,4.0,13.47,3.49,9.98,-,-,-,-,-,14.75,-,85.93,30.0,-
1307,宜蘭縣,2008/01/14,宜蘭,1.3,0.36,387.05,29.1,32,16,9.0,10.37,1.29,9.09,-,-,-,-,-,16.25,-,87.82,28.0,-
1308,宜蘭縣,2008/01/13,宜蘭,1.3,0.37,385.77,33.0,38,23,13.0,8.69,0.94,7.73,-,-,-,-,-,18.3,-,83.23,33.0,-
1309,宜蘭縣,2008/01/13,冬山,0.5,0.25,-,36.3,41,17,9.0,6.49,0.96,5.52,-,-,-,-,-,16.47,-,85.59,36.0,-
1310,宜蘭縣,2008/01/12,宜蘭,2.2,0.54,397.19,28.1,37,40,29.0,13.52,1.43,12.08,-,-,-,-,-,22.21,-,81.7,47.0,-
1311,宜蘭縣,2008/01/12,冬山,1.6,0.44,-,24.3,38,40,20.0,14.23,3.04,11.19,-,-,-,-,-,20.57,-,83.54,40.0,-
1312,宜蘭縣,2008/01/11,冬山,3.0,0.6,-,13.1,29,54,22.0,28.25,10.96,17.29,-,-,-,-,-,22.48,-,78.51,52.0,-
1313,宜蘭縣,2008/01/11,宜蘭,3.2,0.59,400.08,14.3,29,43,25.0,19.79,4.72,15.07,-,-,-,-,-,24.47,-,76.81,43.0,-
1314,宜蘭縣,2008/01/10,宜蘭,2.6,0.6,400.49,16.6,27,53,34.0,18.95,3.14,15.82,-,-,-,-,-,23.45,-,78.47,52.0,-
