序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1751,南投縣,2007/09/15,南投,4.7,0.73,-,49.1,100,98,70.0,21.31,2.49,18.82,1.974,0.169,1.81,-,-,28.2,-,69.51,97.0,-
1752,南投縣,2007/09/14,南投,6.2,0.72,-,43.7,91,94,66.0,22.64,3.07,19.57,2.041,0.194,1.85,-,-,28.21,-,71.8,92.0,-
1753,南投縣,2007/09/14,埔里,2.7,0.51,-,57.1,99,76,59.0,13.13,1.98,11.15,-,-,-,-,-,26.95,-,67.78,107.0,-
1754,南投縣,2007/09/14,竹山,3.9,0.6,-,51.7,94,86,60.0,10.55,1.22,9.33,-,-,-,-,-,27.61,-,76.23,89.0,-
1755,南投縣,2007/09/13,埔里,2.7,0.51,-,54.1,96,77,56.0,11.86,1.94,9.93,-,-,-,-,-,27.16,-,68.6,90.0,-
1756,南投縣,2007/09/13,竹山,3.2,0.48,-,59.7,99,91,60.0,8.37,0.42,7.95,-,-,-,-,-,28.02,-,76.71,105.0,-
1757,南投縣,2007/09/13,南投,6.1,0.7,-,42.9,88,102,68.0,22.64,2.93,19.7,2.001,0.204,1.8,-,-,28.41,-,71.24,84.0,-
1758,南投縣,2007/09/12,南投,6.0,0.71,-,46.8,96,85,52.0,23.56,3.35,20.2,2.085,0.23,1.86,-,-,28.36,-,68.98,91.0,-
1759,南投縣,2007/09/12,埔里,2.6,0.46,-,52.3,99,52,38.0,12.26,2.33,9.94,-,-,-,-,-,27.17,-,67.68,96.0,-
1760,南投縣,2007/09/12,竹山,3.0,0.46,-,54.5,102,87,53.0,11.04,0.79,10.22,-,-,-,-,-,27.77,-,77.84,99.0,-
1761,南投縣,2007/09/11,竹山,2.6,0.47,-,42.9,78,58,39.0,9.4,0.64,8.75,-,-,-,-,-,27.22,-,81.98,83.0,-
1762,南投縣,2007/09/11,南投,5.3,0.55,-,40.3,78,63,37.0,18.62,3.26,15.36,1.924,0.141,1.78,-,-,28.07,-,73.44,76.0,-
1763,南投縣,2007/09/11,埔里,2.1,0.43,-,38.4,70,42,31.0,11.68,2.15,9.53,-,-,-,-,-,26.69,-,71.85,73.0,-
1764,南投縣,2007/09/10,竹山,1.9,0.39,-,32.6,59,34,20.0,8.19,0.68,7.48,-,-,-,-,-,26.57,-,85.13,56.0,-
1765,南投縣,2007/09/10,埔里,2.2,0.42,-,29.8,49,31,22.0,10.62,2.22,8.41,-,-,-,-,-,25.68,-,76.56,47.0,-
1766,南投縣,2007/09/10,南投,1.4,0.5,-,28.3,61,-,17.0,12.76,3.54,9.22,1.839,0.084,1.75,-,-,27.23,-,80.18,60.0,-
1767,南投縣,2007/09/09,埔里,2.1,0.4,-,34.9,59,34,25.0,10.53,2.05,8.48,-,-,-,-,-,25.62,-,76.39,56.0,-
1768,南投縣,2007/09/09,竹山,1.7,0.37,-,35.0,60,41,27.0,6.86,0.38,6.49,-,-,-,-,-,26.38,-,85.28,63.0,-
1769,南投縣,2007/09/09,南投,1.0,0.47,-,32.3,57,46,28.0,10.64,2.0,8.63,1.856,0.074,1.78,-,-,26.68,-,83.24,56.0,-
1770,南投縣,2007/09/08,竹山,1.6,0.4,-,42.5,76,45,30.0,-,-,-,-,-,-,-,-,27.64,-,81.16,80.0,-
1771,南投縣,2007/09/08,埔里,1.7,0.42,-,42.5,66,37,31.0,10.13,1.52,8.61,-,-,-,-,-,26.4,-,72.65,84.0,-
1772,南投縣,2007/09/08,南投,5.0,0.55,-,43.3,80,55,36.0,16.87,3.24,13.62,1.907,0.134,1.77,-,-,28.41,-,75.62,78.0,-
1773,南投縣,2007/09/07,竹山,1.7,0.38,-,34.3,59,31,21.0,7.34,0.65,6.71,-,-,-,-,-,26.34,-,86.37,70.0,-
1774,南投縣,2007/09/07,埔里,2.7,0.42,-,39.2,57,31,29.0,11.73,1.76,9.98,-,-,-,-,-,25.56,-,77.85,64.0,-
1775,南投縣,2007/09/07,南投,3.4,0.49,-,39.4,76,45,30.0,13.58,1.56,12.03,1.898,0.117,1.78,-,-,27.21,-,80.64,81.0,-
1776,南投縣,2007/09/06,竹山,1.9,0.28,-,31.1,57,28,14.0,7.49,1.23,6.25,-,-,-,-,-,25.97,-,86.15,60.0,-
1777,南投縣,2007/09/06,埔里,1.7,0.35,-,30.2,53,28,22.0,10.84,1.77,9.07,-,-,-,-,-,25.53,-,76.33,67.0,-
1778,南投縣,2007/09/06,南投,2.8,0.5,-,40.6,81,43,27.0,12.88,2.44,10.43,1.958,0.134,1.82,-,-,26.79,-,82.08,90.0,-
1779,南投縣,2007/09/05,南投,1.7,0.42,-,18.6,34,23,11.0,15.32,3.63,11.7,1.881,0.132,1.75,-,-,25.88,-,86.42,36.0,-
1780,南投縣,2007/09/05,埔里,1.8,0.3,-,19.1,33,21,17.0,11.41,2.56,8.85,-,-,-,-,-,24.89,-,79.44,37.0,-
1781,南投縣,2007/09/05,竹山,1.7,0.27,-,21.4,38,20,8.0,8.29,1.24,7.0,-,-,-,-,-,25.64,-,88.58,39.0,-
1782,南投縣,2007/09/04,竹山,1.4,0.25,-,23.1,43,21,10.0,8.96,1.42,7.55,-,-,-,-,-,25.88,-,86.4,48.0,-
1783,南投縣,2007/09/04,南投,1.5,0.3,-,21.3,35,20,10.0,11.97,2.57,9.41,1.719,0.07,1.65,-,-,26.14,-,83.27,40.0,-
1784,南投縣,2007/09/04,埔里,1.8,0.36,-,16.5,26,23,18.0,13.55,3.24,10.32,-,-,-,-,-,24.52,-,79.64,26.0,-
1785,南投縣,2007/09/03,埔里,-,0.26,-,29.1,46,20,18.0,10.04,2.22,7.82,-,-,-,-,-,25.14,-,72.09,46.0,-
1786,南投縣,2007/09/03,南投,1.5,0.28,-,25.9,41,24,11.0,10.02,1.93,8.09,1.688,0.058,1.63,-,-,26.66,-,76.17,42.0,-
1787,南投縣,2007/09/03,竹山,1.8,0.28,-,24.7,48,26,15.0,9.7,1.15,8.53,-,-,-,-,-,25.87,-,83.99,55.0,-
1788,南投縣,2007/09/02,埔里,-,0.25,-,35.8,49,17,17.0,8.47,1.54,6.94,-,-,-,-,-,24.56,-,74.18,48.0,-
1789,南投縣,2007/09/02,南投,1.5,0.24,-,33.7,51,22,12.0,8.68,1.45,7.22,1.674,0.045,1.63,-,-,26.75,-,76.11,49.0,-
1790,南投縣,2007/09/02,竹山,2.4,0.23,-,28.4,50,23,12.0,7.81,0.68,7.13,-,-,-,-,-,25.82,-,83.84,49.0,-
1791,南投縣,2007/09/01,南投,1.7,0.29,-,32.7,51,29,18.0,10.16,2.57,7.58,1.701,0.07,1.63,-,-,27.2,-,75.95,54.0,-
1792,南投縣,2007/09/01,埔里,0.7,0.23,-,41.8,60,24,22.0,7.95,2.14,5.81,-,-,-,-,-,25.85,-,71.42,57.0,-
1793,南投縣,2007/09/01,竹山,2.1,0.22,-,31.5,55,26,14.0,7.49,0.81,6.68,-,-,-,-,-,26.42,-,82.01,53.0,-
1794,雲林縣,2007/09/30,斗六,5.2,0.65,-,64.5,119,87,67.0,16.61,0.69,15.89,-,-,-,-,-,30.05,-,70.35,131.0,-
1795,雲林縣,2007/09/30,崙背,5.0,0.47,-,57.5,107,116,76.0,-,-,-,-,-,-,-,-,29.6,-,75.58,147.0,-
1796,雲林縣,2007/09/30,臺西,7.0,0.42,-,62.4,99,97,57.0,16.11,1.15,14.95,-,-,-,-,-,29.33,-,76.6,74.0,-
1797,雲林縣,2007/09/29,臺西,5.0,0.29,-,49.1,84,61,30.0,13.78,1.89,11.89,-,-,-,-,-,28.78,-,82.35,56.0,-
1798,雲林縣,2007/09/29,斗六,5.1,0.64,-,71.1,116,92,69.0,16.11,1.61,14.5,-,-,-,-,-,29.87,-,73.69,114.0,-
1799,雲林縣,2007/09/29,崙背,5.0,0.4,-,55.9,105,90,53.0,16.22,1.31,14.9,-,-,-,-,-,29.22,-,78.78,116.0,-
1800,雲林縣,2007/09/28,崙背,3.4,0.31,-,56.1,119,80,50.0,-,-,-,-,-,-,-,-,28.78,-,80.92,150.0,-
1801,雲林縣,2007/09/28,臺西,11.3,0.29,-,50.1,101,59,32.0,23.87,4.44,19.44,-,-,-,-,-,28.63,-,82.59,54.0,-
1802,雲林縣,2007/09/28,斗六,4.5,0.44,-,60.0,104,58,46.0,12.52,1.93,10.59,-,-,-,-,-,29.52,-,72.48,115.0,-
1803,雲林縣,2007/09/27,崙背,3.4,0.15,-,38.3,82,50,27.0,11.42,1.24,10.18,-,-,-,-,-,28.74,-,81.17,109.0,-
1804,雲林縣,2007/09/27,斗六,3.3,0.49,-,47.0,80,57,41.0,15.64,2.51,13.13,-,-,-,-,-,29.19,-,75.76,90.0,-
1805,雲林縣,2007/09/27,臺西,3.6,0.17,-,39.3,78,40,19.0,10.85,1.88,8.97,-,-,-,-,-,28.43,-,82.74,40.0,-
1806,雲林縣,2007/09/26,崙背,3.7,0.23,-,30.9,63,59,30.0,12.35,1.49,10.86,-,-,-,-,-,28.21,-,81.17,70.0,-
1807,雲林縣,2007/09/26,斗六,3.3,0.45,-,34.0,65,52,31.0,17.58,2.59,14.98,-,-,-,-,-,28.6,-,76.08,61.0,-
1808,雲林縣,2007/09/26,臺西,4.4,0.25,-,36.9,63,48,25.0,10.73,1.01,9.66,-,-,-,-,-,27.81,-,83.85,48.0,-
1809,雲林縣,2007/09/25,崙背,2.4,0.25,-,28.9,52,38,22.0,8.4,0.74,7.61,-,-,-,-,-,28.1,-,82.28,55.0,-
1810,雲林縣,2007/09/25,斗六,3.1,0.36,-,26.9,50,44,23.0,12.32,3.11,9.21,-,-,-,-,-,28.49,-,78.28,64.0,-
1811,雲林縣,2007/09/25,臺西,7.1,0.26,-,35.2,55,32,19.0,14.68,3.12,11.53,-,-,-,-,-,27.93,-,83.95,32.0,-
1812,雲林縣,2007/09/24,崙背,2.2,0.23,-,30.4,47,28,18.0,-,-,-,-,-,-,-,-,28.31,-,83.34,58.0,-
1813,雲林縣,2007/09/24,斗六,2.8,0.34,-,26.2,48,30,20.0,10.94,1.61,9.33,-,-,-,-,-,28.13,-,82.39,53.0,-
1814,雲林縣,2007/09/24,臺西,2.7,0.25,-,35.9,50,28,14.0,7.61,0.8,6.77,-,-,-,-,-,27.98,-,86.29,28.0,-
1815,雲林縣,2007/09/23,崙背,3.7,0.24,-,39.0,64,35,22.0,10.68,2.5,8.19,-,-,-,-,-,28.64,-,80.15,69.0,-
1816,雲林縣,2007/09/23,斗六,2.1,0.35,-,31.9,50,32,20.0,10.59,2.59,8.0,-,-,-,-,-,29.06,-,76.34,52.0,-
1817,雲林縣,2007/09/23,臺西,2.9,0.27,-,41.4,62,40,21.0,9.26,1.23,8.03,-,-,-,-,-,28.37,-,83.05,40.0,-
1818,雲林縣,2007/09/22,崙背,3.1,0.23,-,16.8,27,40,26.0,16.99,3.66,13.33,-,-,-,-,-,27.35,-,85.71,40.0,-
1819,雲林縣,2007/09/22,斗六,3.4,0.59,-,23.2,40,49,37.0,24.62,7.85,16.77,-,-,-,-,-,27.5,-,85.48,49.0,-
1820,雲林縣,2007/09/22,臺西,4.3,0.26,-,17.1,22,31,16.0,15.94,2.9,13.02,-,-,-,-,-,27.43,-,84.54,31.0,-
1821,雲林縣,2007/09/21,崙背,3.1,0.34,-,29.4,57,73,33.0,12.38,0.84,11.51,-,-,-,-,-,28.16,-,81.9,71.0,-
1822,雲林縣,2007/09/21,斗六,3.5,0.48,-,35.8,75,58,38.0,17.32,5.65,11.67,-,-,-,-,-,28.59,-,77.36,89.0,-
1823,雲林縣,2007/09/21,臺西,3.1,0.24,-,34.0,57,46,24.0,8.82,1.56,7.26,-,-,-,-,-,27.74,-,85.22,46.0,-
1824,雲林縣,2007/09/20,崙背,3.1,0.5,-,38.9,74,79,50.0,14.19,2.26,11.94,-,-,-,-,-,27.8,-,82.96,73.0,-
1825,雲林縣,2007/09/20,斗六,3.3,0.49,-,40.8,84,62,43.0,12.0,2.19,9.8,-,-,-,-,-,28.18,-,77.74,95.0,-
1826,雲林縣,2007/09/20,臺西,8.9,0.6,-,46.1,76,88,62.0,22.1,8.49,13.59,-,-,-,-,-,27.49,-,86.27,69.0,-
1827,雲林縣,2007/09/19,崙背,4.2,0.56,-,48.8,71,93,68.0,10.97,1.0,9.95,-,-,-,-,-,27.3,-,79.8,74.0,-
1828,雲林縣,2007/09/19,斗六,2.8,0.77,-,41.9,57,81,64.0,15.69,3.54,12.14,-,-,-,-,-,27.61,-,76.01,66.0,-
1829,雲林縣,2007/09/19,臺西,3.6,0.57,-,65.2,87,98,77.0,10.26,0.85,9.39,-,-,-,-,-,27.35,-,80.56,74.0,-
1830,雲林縣,2007/09/18,崙背,2.2,0.28,-,48.4,54,49,30.0,5.29,1.07,4.22,-,-,-,-,-,25.46,-,89.04,52.0,-
1831,雲林縣,2007/09/18,斗六,2.1,0.43,-,42.2,46,37,29.0,13.83,4.08,9.75,-,-,-,-,-,24.89,-,92.42,48.0,-
1832,雲林縣,2007/09/18,臺西,6.2,0.34,-,49.4,67,49,36.0,15.91,2.89,13.02,-,-,-,-,-,25.95,-,85.51,49.0,-
1833,雲林縣,2007/09/17,崙背,3.1,0.36,-,43.2,53,145,47.0,11.48,1.03,10.45,-,-,-,-,-,26.93,-,77.38,98.0,-
1834,雲林縣,2007/09/17,斗六,3.1,0.44,-,39.2,54,74,47.0,13.62,1.96,11.66,-,-,-,-,-,26.91,-,78.93,62.0,-
1835,雲林縣,2007/09/17,臺西,5.1,0.32,-,53.7,62,63,42.0,10.9,0.94,9.96,-,-,-,-,-,27.07,-,76.14,56.0,-
1836,雲林縣,2007/09/16,崙背,5.4,0.56,-,49.1,89,143,82.0,16.13,0.75,15.37,-,-,-,-,-,28.09,-,72.79,96.0,-
1837,雲林縣,2007/09/16,斗六,4.9,0.55,-,55.6,96,106,77.0,15.38,1.61,13.77,-,-,-,-,-,28.62,-,69.02,99.0,-
1838,雲林縣,2007/09/16,臺西,5.1,0.42,-,58.4,88,80,57.0,11.58,0.72,10.82,-,-,-,-,-,27.91,-,73.63,65.0,-
1839,雲林縣,2007/09/15,崙背,5.4,0.52,-,47.6,83,128,90.0,17.25,1.63,15.58,-,-,-,-,-,28.06,-,72.48,89.0,-
1840,雲林縣,2007/09/15,斗六,6.5,0.68,-,49.5,95,116,88.0,19.82,1.9,17.91,-,-,-,-,-,28.87,-,70.65,109.0,-
1841,雲林縣,2007/09/15,臺西,10.6,0.5,-,60.9,94,93,67.0,21.12,4.39,16.74,-,-,-,-,-,28.29,-,72.41,72.0,-
1842,雲林縣,2007/09/14,崙背,4.0,0.5,-,43.1,80,108,74.0,16.95,2.51,14.43,-,-,-,-,-,27.91,-,76.9,79.0,-
1843,雲林縣,2007/09/14,斗六,4.1,0.57,-,50.5,87,90,66.0,14.54,1.28,13.27,-,-,-,-,-,28.76,-,72.17,82.0,-
1844,雲林縣,2007/09/14,臺西,13.3,0.49,-,43.8,63,93,65.0,32.2,9.86,22.35,-,-,-,-,-,27.75,-,78.24,72.0,-
1845,雲林縣,2007/09/13,崙背,4.6,0.5,-,38.8,68,124,68.0,16.26,2.07,14.19,-,-,-,-,-,28.13,-,75.89,87.0,-
1846,雲林縣,2007/09/13,斗六,3.5,0.53,-,56.7,95,97,70.0,14.4,1.39,13.01,-,-,-,-,-,29.2,-,71.76,96.0,-
1847,雲林縣,2007/09/13,臺西,3.6,0.41,-,46.6,68,91,63.0,10.18,0.88,9.29,-,-,-,-,-,27.46,-,79.29,70.0,-
1848,雲林縣,2007/09/12,崙背,4.8,0.45,-,43.5,75,131,55.0,16.89,2.19,14.68,-,-,-,-,-,28.25,-,73.54,90.0,-
1849,雲林縣,2007/09/12,斗六,3.8,0.49,-,51.9,95,86,56.0,15.29,1.91,13.38,-,-,-,-,-,29.03,-,71.09,93.0,-
1850,雲林縣,2007/09/12,臺西,3.4,0.34,-,50.9,73,74,48.0,11.54,0.97,10.55,-,-,-,-,-,27.7,-,76.84,62.0,-
1851,雲林縣,2007/09/11,崙背,5.1,0.42,-,36.8,67,129,50.0,17.17,1.68,15.49,-,-,-,-,-,28.62,-,74.01,90.0,-
1852,雲林縣,2007/09/11,斗六,3.6,0.46,-,45.7,82,64,42.0,15.62,2.21,13.42,-,-,-,-,-,28.78,-,74.12,88.0,-
1853,雲林縣,2007/09/11,臺西,3.9,0.33,-,44.4,75,76,39.0,14.73,1.46,13.27,-,-,-,-,-,28.28,-,75.96,63.0,-
1854,雲林縣,2007/09/10,崙背,3.8,0.38,-,41.7,84,68,39.0,14.78,1.5,13.27,-,-,-,-,-,28.97,-,74.96,98.0,-
1855,雲林縣,2007/09/10,斗六,2.4,0.51,-,33.9,62,41,26.0,14.2,2.4,11.79,-,-,-,-,-,28.26,-,80.55,69.0,-
1856,雲林縣,2007/09/10,臺西,7.7,0.35,-,50.9,97,76,39.0,18.7,2.0,16.7,-,-,-,-,-,28.85,-,72.01,63.0,-
1857,雲林縣,2007/09/09,崙背,3.3,0.38,-,42.9,70,68,43.0,10.09,1.07,9.02,-,-,-,-,-,28.27,-,81.45,74.0,-
1858,雲林縣,2007/09/09,斗六,2.5,0.45,-,37.9,64,45,35.0,13.24,2.16,11.05,-,-,-,-,-,28.1,-,79.0,65.0,-
1859,雲林縣,2007/09/09,臺西,3.9,0.32,-,48.9,78,52,32.0,10.28,1.22,9.06,-,-,-,-,-,28.61,-,80.07,51.0,-
1860,雲林縣,2007/09/08,崙背,3.6,0.32,-,40.5,73,59,33.0,13.06,1.58,11.47,-,-,-,-,-,28.86,-,77.98,71.0,-
1861,雲林縣,2007/09/08,斗六,3.6,0.49,-,47.3,78,50,35.0,13.51,1.63,11.87,-,-,-,-,-,29.35,-,74.11,74.0,-
1862,雲林縣,2007/09/08,臺西,8.5,0.33,-,47.2,69,49,28.0,16.32,3.67,12.61,-,-,-,-,-,28.62,-,79.89,49.0,-
1863,雲林縣,2007/09/07,崙背,3.0,0.32,-,42.9,71,59,38.0,12.4,1.43,10.97,-,-,-,-,-,28.13,-,79.93,74.0,-
1864,雲林縣,2007/09/07,斗六,2.6,0.42,-,38.8,65,38,30.0,12.17,1.24,10.91,-,-,-,-,-,28.16,-,78.46,76.0,-
1865,雲林縣,2007/09/07,臺西,6.2,0.37,-,55.9,92,60,41.0,16.07,3.41,12.67,-,-,-,-,-,28.13,-,80.76,55.0,-
1866,雲林縣,2007/09/06,崙背,3.4,0.39,-,42.3,84,67,38.0,17.1,3.29,13.81,-,-,-,-,-,28.07,-,80.19,88.0,-
1867,雲林縣,2007/09/06,斗六,3.3,0.41,-,36.9,73,40,26.0,14.47,2.12,12.34,-,-,-,-,-,27.53,-,81.74,82.0,-
1868,雲林縣,2007/09/06,臺西,4.7,0.36,-,48.0,86,64,41.0,14.55,1.31,13.21,-,-,-,-,-,27.94,-,80.48,57.0,-
1869,雲林縣,2007/09/05,崙背,1.9,0.19,-,20.9,34,27,14.0,11.64,1.52,10.11,-,-,-,-,-,27.57,-,83.82,43.0,-
1870,雲林縣,2007/09/05,斗六,2.6,0.35,-,21.1,35,23,15.0,25.3,12.12,13.18,-,-,-,-,-,27.1,-,82.69,46.0,-
1871,雲林縣,2007/09/05,臺西,2.2,0.14,-,26.3,42,24,14.0,9.46,1.26,8.18,-,-,-,-,-,27.49,-,84.68,24.0,-
1872,雲林縣,2007/09/04,崙背,1.6,0.13,-,19.4,34,28,13.0,9.51,1.7,7.82,-,-,-,-,-,28.79,-,77.36,48.0,-
1873,雲林縣,2007/09/04,斗六,2.3,0.27,-,21.5,27,31,16.0,-,-,-,-,-,-,-,-,28.53,-,75.23,33.0,-
1874,雲林縣,2007/09/04,臺西,1.5,0.11,-,21.4,29,20,10.0,7.56,1.06,6.5,-,-,-,-,-,28.92,-,78.06,20.0,-
1875,雲林縣,2007/09/03,崙背,2.4,0.18,-,21.0,36,38,18.0,10.44,1.36,9.04,-,-,-,-,-,28.67,-,74.5,38.0,-
1876,雲林縣,2007/09/03,斗六,3.1,0.31,-,21.9,31,33,17.0,29.63,17.53,12.1,-,-,-,-,-,28.86,-,69.55,37.0,-
1877,雲林縣,2007/09/03,臺西,3.0,0.17,-,24.8,38,26,14.0,10.32,1.23,9.06,-,-,-,-,-,28.74,-,76.17,26.0,-
1878,雲林縣,2007/09/02,崙背,2.4,0.14,-,24.3,37,27,17.0,9.17,1.27,7.89,-,-,-,-,-,28.96,-,72.88,41.0,-
1879,雲林縣,2007/09/02,斗六,2.0,0.23,-,30.5,44,26,18.0,8.28,1.55,6.73,-,-,-,-,-,28.76,-,70.16,42.0,-
1880,雲林縣,2007/09/02,臺西,2.4,0.17,-,27.3,41,23,13.0,8.28,1.0,7.27,-,-,-,-,-,28.84,-,74.28,23.0,-
1881,雲林縣,2007/09/01,崙背,3.0,0.14,-,22.5,38,30,12.0,10.61,1.51,9.11,-,-,-,-,-,28.98,-,72.22,44.0,-
1882,雲林縣,2007/09/01,斗六,3.1,0.27,-,29.7,42,29,19.0,10.75,2.32,8.43,-,-,-,-,-,29.04,-,67.57,41.0,-
1883,雲林縣,2007/09/01,臺西,2.8,0.18,-,25.6,45,26,14.0,10.95,1.88,9.06,-,-,-,-,-,28.94,-,74.44,26.0,-
1884,嘉義縣,2007/09/30,朴子,4.1,0.53,-,54.4,95,104,67.0,15.91,1.78,14.13,-,-,-,-,-,29.41,-,74.44,96.0,-
1885,嘉義縣,2007/09/30,新港,4.2,0.55,-,57.2,105,105,72.0,-,-,-,-,-,-,-,-,28.78,-,78.18,131.0,-
1886,嘉義縣,2007/09/29,朴子,3.1,0.4,-,60.4,114,72,41.0,15.01,1.44,13.56,-,-,-,-,-,29.45,-,74.85,156.0,-
1887,嘉義縣,2007/09/29,新港,-,0.43,-,60.6,117,83,47.0,-,-,-,-,-,-,-,-,28.4,-,78.18,137.0,-
1888,嘉義縣,2007/09/28,新港,3.4,0.35,-,66.2,132,73,47.0,11.86,1.31,10.54,-,-,-,-,-,28.33,-,79.43,211.0,-
1889,嘉義縣,2007/09/28,朴子,3.7,0.35,-,58.8,108,70,41.0,12.47,1.42,11.05,-,-,-,-,-,29.05,-,76.05,158.0,-
1890,嘉義縣,2007/09/27,新港,2.8,0.34,-,40.1,78,61,36.0,14.25,3.02,11.24,-,-,-,-,-,28.12,-,80.71,99.0,-
1891,嘉義縣,2007/09/27,朴子,4.4,0.34,-,48.9,86,61,30.0,12.9,1.45,11.43,-,-,-,-,-,29.12,-,75.67,105.0,-
1892,嘉義縣,2007/09/26,新港,3.0,0.3,-,37.8,74,57,32.0,11.02,2.59,8.42,-,-,-,-,-,27.49,-,82.02,90.0,-
1893,嘉義縣,2007/09/26,朴子,3.8,0.32,-,36.3,61,55,24.0,11.28,1.53,9.74,-,-,-,-,-,28.41,-,77.11,59.0,-
1894,嘉義縣,2007/09/25,朴子,2.9,0.32,-,31.5,55,46,21.0,11.76,1.51,10.25,-,-,-,-,-,28.09,-,79.68,58.0,-
1895,嘉義縣,2007/09/25,新港,2.8,0.32,-,32.0,59,44,28.0,12.23,3.45,8.78,-,-,-,-,-,27.27,-,84.54,66.0,-
1896,嘉義縣,2007/09/24,新港,2.6,0.32,-,33.5,57,31,22.0,11.36,2.46,8.89,-,-,-,-,-,27.34,-,84.99,86.0,-
1897,嘉義縣,2007/09/24,朴子,2.5,0.31,-,31.5,47,29,17.0,10.82,1.35,9.48,-,-,-,-,-,28.0,-,81.73,44.0,-
1898,嘉義縣,2007/09/23,朴子,2.8,0.35,-,37.4,55,47,26.0,10.34,1.35,8.98,-,-,-,-,-,28.18,-,81.07,58.0,-
1899,嘉義縣,2007/09/23,新港,3.0,0.3,-,37.5,58,42,26.0,10.37,2.59,7.78,-,-,-,-,-,27.54,-,83.88,75.0,-
1900,嘉義縣,2007/09/22,朴子,4.4,0.36,-,20.8,34,46,24.0,19.8,4.33,15.47,-,-,-,-,-,27.44,-,83.02,47.0,-
1901,嘉義縣,2007/09/22,新港,2.9,0.43,-,25.0,40,53,35.0,18.64,4.23,14.41,-,-,-,-,-,26.63,-,88.95,52.0,-
1902,嘉義縣,2007/09/21,新港,2.5,0.4,-,34.2,68,75,39.0,12.63,2.5,10.13,-,-,-,-,-,27.45,-,81.53,74.0,-
1903,嘉義縣,2007/09/21,朴子,3.6,0.45,-,33.2,64,90,43.0,15.26,2.39,12.85,-,-,-,-,-,28.29,-,78.18,70.0,-
1904,嘉義縣,2007/09/20,新港,2.8,0.49,-,44.4,84,77,56.0,13.03,4.66,8.37,-,-,-,-,-,27.22,-,82.81,90.0,-
1905,嘉義縣,2007/09/20,朴子,3.6,0.53,-,47.7,81,90,60.0,10.99,1.33,9.65,-,-,-,-,-,28.01,-,79.02,83.0,-
1906,嘉義縣,2007/09/19,新港,2.3,0.59,-,46.9,63,103,76.0,12.32,3.34,8.98,-,-,-,-,-,26.67,-,79.84,76.0,-
1907,嘉義縣,2007/09/19,朴子,4.5,0.67,-,54.6,79,107,72.0,13.35,1.04,12.3,-,-,-,-,-,27.63,-,76.85,82.0,-
1908,嘉義縣,2007/09/18,朴子,2.6,0.42,-,50.2,59,58,37.0,9.73,1.13,8.59,-,-,-,-,-,25.64,-,84.95,64.0,-
1909,嘉義縣,2007/09/18,新港,2.2,0.33,-,49.5,59,52,36.0,8.9,2.34,6.56,-,-,-,-,-,24.45,-,-,62.0,-
1910,嘉義縣,2007/09/17,新港,2.6,0.41,-,42.1,53,100,51.0,11.54,2.98,8.56,-,-,-,-,-,25.97,-,81.42,75.0,-
1911,嘉義縣,2007/09/17,朴子,2.8,0.37,-,47.3,60,98,47.0,9.03,0.66,8.33,-,-,-,-,-,26.95,-,75.23,74.0,-
1912,嘉義縣,2007/09/16,朴子,5.4,0.52,-,58.1,96,125,75.0,13.97,0.98,12.97,-,-,-,-,-,28.38,-,71.04,105.0,-
1913,嘉義縣,2007/09/16,新港,5.3,0.6,-,52.0,93,135,81.0,14.49,2.39,12.1,-,-,-,-,-,27.22,-,75.62,92.0,-
1914,嘉義縣,2007/09/15,新港,4.8,0.52,-,54.6,92,128,88.0,-,-,-,-,-,-,-,-,27.54,-,74.18,93.0,-
1915,嘉義縣,2007/09/15,朴子,5.1,0.46,-,64.0,96,117,76.0,12.76,1.04,11.71,-,-,-,-,-,28.65,-,68.17,91.0,-
1916,嘉義縣,2007/09/14,新港,3.3,0.47,-,47.0,88,107,74.0,11.09,1.99,9.1,-,-,-,-,-,27.5,-,77.32,85.0,-
1917,嘉義縣,2007/09/14,朴子,4.8,0.49,-,54.0,96,112,71.0,15.37,1.45,13.85,-,-,-,-,-,28.22,-,75.14,99.0,-
1918,嘉義縣,2007/09/13,朴子,3.6,0.46,-,49.8,75,113,58.0,10.3,0.96,9.34,-,-,-,-,-,28.44,-,73.43,82.0,-
1919,嘉義縣,2007/09/13,新港,4.1,0.5,-,47.9,79,123,71.0,12.29,2.43,9.85,-,-,-,-,-,27.27,-,-,86.0,-
1920,嘉義縣,2007/09/12,新港,4.2,0.45,-,49.4,86,126,58.0,13.41,1.61,11.77,-,-,-,-,-,27.59,-,-,90.0,-
