序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
747,新北市,2014/06/15,菜寮,-,-,-,-,-,29,-,-,-,-,-,-
748,新北市,2014/06/15,菜寮,4.3,0.59,-,16.2,-,-,27.8,6.23,21.56,1.19,27.79,82.17
749,新北市,2014/06/15,永和,-,-,-,-,-,21,-,-,-,-,-,-
750,新北市,2014/06/15,永和,2.5,1.02,-,10.5,31,-,41.25,15.69,25.56,1.23,28.32,85.34
751,新北市,2014/06/15,新莊,-,-,-,-,-,25,-,-,-,-,-,-
752,新北市,2014/06/15,新莊,5,0.53,-,14.5,35,-,29.41,8.52,20.89,1.35,27.48,86.11
753,新北市,2014/06/15,新店,-,-,-,-,-,14,-,-,-,-,-,-
754,新北市,2014/06/15,新店,2,0.39,-,17.9,25,-,17.12,3.62,13.5,1.09,29.03,80.25
755,新北市,2014/06/15,淡水,-,-,-,-,-,24,-,-,-,-,-,-
756,新北市,2014/06/15,淡水,3.7,0.32,-,21.8,47,-,16.41,2.95,13.46,-,-,-
757,新北市,2014/06/15,汐止,-,-,-,-,-,20,-,-,-,-,-,-
758,新北市,2014/06/15,汐止,4,0.5,-,15.8,38,-,25.56,6.35,19.21,1.24,28.19,83.99
759,新北市,2014/06/15,土城,-,-,-,-,-,21,-,-,-,-,-,-
760,新北市,2014/06/15,土城,2.2,0.53,-,16.6,40,-,25.85,6.26,19.59,1.12,27.46,82.26
761,新北市,2014/06/15,林口,-,-,-,-,-,31,-,-,-,-,-,-
762,新北市,2014/06/15,林口,3,0.38,-,21.7,42,-,20.9,3.97,16.93,1.44,25.87,90.56
763,新北市,2014/06/15,萬里,-,-,-,-,-,20,-,-,-,-,-,-
764,新北市,2014/06/15,萬里,2.9,0.31,-,24.8,41,-,14.54,2.76,11.77,1.56,26.37,85.98
765,新北市,2014/06/14,板橋,-,-,-,-,-,22,-,-,-,-,-,-
766,新北市,2014/06/14,板橋,4.2,0.57,-,44.3,46,-,21.32,2.92,18.4,1.92,28.97,76.57
767,新北市,2014/06/14,三重,-,-,-,-,-,26,-,-,-,-,-,-
768,新北市,2014/06/14,三重,4.2,1.52,-,-,62,-,90.22,49.52,40.69,-,29.04,71.04
769,新北市,2014/06/14,菜寮,-,-,-,-,-,26,-,-,-,-,-,-
770,新北市,2014/06/14,菜寮,3.8,0.5,-,37.8,37,-,21.56,2.3,19.25,2.14,28.74,70.91
771,新北市,2014/06/14,永和,-,-,-,-,-,23,-,-,-,-,-,-
772,新北市,2014/06/14,永和,3.5,0.85,-,38.7,31,-,30.63,7.4,23.24,1.96,28.77,77.53
773,新北市,2014/06/14,新莊,-,-,-,-,-,29,-,-,-,-,-,-
774,新北市,2014/06/14,新莊,4.3,0.56,-,45.5,39,-,22.5,3.28,19.2,2.08,28.38,74.21
775,新北市,2014/06/14,新店,-,-,-,-,-,21,-,-,-,-,-,-
776,新北市,2014/06/14,新店,2.4,0.41,-,44.2,33,-,15.35,2.13,13.22,1.54,29.66,73.79
777,新北市,2014/06/14,淡水,-,-,-,-,-,25,-,-,-,-,-,-
778,新北市,2014/06/14,淡水,4.3,0.27,-,35.8,42,-,15.82,2.21,13.6,-,-,-
779,新北市,2014/06/14,汐止,-,-,-,-,-,19,-,-,-,-,-,-
780,新北市,2014/06/14,汐止,3.5,0.37,-,39.2,30,-,15.4,2.69,12.71,1.47,28.6,76.83
781,新北市,2014/06/14,土城,-,-,-,-,-,26,-,-,-,-,-,-
782,新北市,2014/06/14,土城,3.3,0.48,-,49.7,45,-,18.79,2.05,16.74,1.34,27.99,74.9
783,新北市,2014/06/14,林口,-,-,-,-,-,30,-,-,-,-,-,-
784,新北市,2014/06/14,林口,3.6,0.39,-,38.8,41,-,23.1,3.47,19.63,1.76,26.53,81.76
785,新北市,2014/06/14,萬里,-,-,-,-,-,19,-,-,-,-,-,-
786,新北市,2014/06/14,萬里,2.6,0.25,-,40.1,40,-,9.45,1.78,7.67,2.04,26.38,82.67
787,新北市,2014/06/13,板橋,-,-,-,-,-,29,-,-,-,-,-,-
788,新北市,2014/06/13,板橋,2.4,0.46,-,41,56,-,20.16,3.16,17,2.84,27.97,65.77
789,新北市,2014/06/13,三重,-,-,-,-,-,33,-,-,-,-,-,-
790,新北市,2014/06/13,三重,3.1,1.36,-,-,82,-,81.42,44.2,37.21,-,27.88,65.88
791,新北市,2014/06/13,菜寮,-,-,-,-,-,35,-,-,-,-,-,-
792,新北市,2014/06/13,菜寮,2.5,0.39,-,44.7,52,-,14.92,2.38,12.53,3.83,27.47,65.36
793,新北市,2014/06/13,永和,-,-,-,-,-,28,-,-,-,-,-,-
794,新北市,2014/06/13,永和,1.7,0.49,-,45.1,45,-,14.71,3.69,11.01,3.34,27.53,68.43
795,新北市,2014/06/13,新莊,-,-,-,-,-,31,-,-,-,-,-,-
796,新北市,2014/06/13,新莊,2.5,0.41,-,45.4,50,-,15.63,2.93,12.7,4.78,27.43,64.91
797,新北市,2014/06/13,新店,-,-,-,-,-,28,-,-,-,-,-,-
798,新北市,2014/06/13,新店,1.7,0.32,-,48.2,48,-,10.67,1.62,9.05,3.23,28.54,61.95
799,新北市,2014/06/13,淡水,-,-,-,-,-,36,-,-,-,-,-,-
800,新北市,2014/06/13,淡水,2.7,0.22,-,53.9,54,-,3.79,0.64,3.1,-,-,-
801,新北市,2014/06/13,汐止,-,-,-,-,-,30,-,-,-,-,-,-
802,新北市,2014/06/13,汐止,2.5,0.31,-,41.4,52,-,15.08,2.09,12.99,2.26,27.01,73.27
803,新北市,2014/06/13,土城,-,-,-,-,-,28,-,-,-,-,-,-
804,新北市,2014/06/13,土城,2.2,0.35,-,48.8,51,-,10.98,1.45,9.54,2.06,27.45,60.52
805,新北市,2014/06/13,林口,-,-,-,-,-,33,-,-,-,-,-,-
806,新北市,2014/06/13,林口,1.8,0.3,-,50.1,50,-,11.42,1.59,9.83,4.59,25.45,73.33
807,新北市,2014/06/13,萬里,-,-,-,-,-,28,-,-,-,-,-,-
808,新北市,2014/06/13,萬里,2.2,0.2,-,48.5,54,-,4.95,0.94,4.01,3.92,25.26,81.17
809,新北市,2014/06/12,板橋,-,-,-,-,-,14,-,-,-,-,-,-
810,新北市,2014/06/12,板橋,1.7,0.39,-,25.9,35,-,16.97,3.54,13.44,3.08,26.62,70.94
811,新北市,2014/06/12,三重,-,-,-,-,-,18,-,-,-,-,-,-
812,新北市,2014/06/12,三重,3,1.34,-,-,55,-,80.06,50.93,29.13,-,26.58,69.4
813,新北市,2014/06/12,菜寮,-,-,-,-,-,17,-,-,-,-,-,-
814,新北市,2014/06/12,菜寮,2.9,0.33,-,30,35,-,13.09,2.37,10.72,3.52,26.11,68.61
815,新北市,2014/06/12,永和,-,-,-,-,-,15,-,-,-,-,-,-
816,新北市,2014/06/12,永和,1.5,0.47,-,27.5,26,-,16.34,6.08,10.26,3.04,26.4,72.81
817,新北市,2014/06/12,新莊,-,-,-,-,-,16,-,-,-,-,-,-
818,新北市,2014/06/12,新莊,2.5,0.35,-,29.6,31,-,14.24,2.42,11.82,4.74,26.12,69.31
819,新北市,2014/06/12,新店,-,-,-,-,-,12,-,-,-,-,-,-
820,新北市,2014/06/12,新店,1.4,0.28,-,32.3,26,-,9.91,2.62,7.29,2.44,27.64,64.61
821,新北市,2014/06/12,淡水,-,-,-,-,-,17,-,-,-,-,-,-
822,新北市,2014/06/12,淡水,2.1,0.18,-,31.5,34,-,5.05,1.71,3.35,-,-,-
823,新北市,2014/06/12,汐止,-,-,-,-,-,14,-,-,-,-,-,-
824,新北市,2014/06/12,汐止,1.7,0.23,-,25.7,38,-,16.46,4.12,12.35,2.32,25.75,77.42
825,新北市,2014/06/12,土城,-,-,-,-,-,14,-,-,-,-,-,-
826,新北市,2014/06/12,土城,1.4,0.32,-,33,33,-,10.88,1.72,9.16,1.92,26.39,64.16
827,新北市,2014/06/12,林口,-,-,-,-,-,20,-,-,-,-,-,-
828,新北市,2014/06/12,林口,2,0.22,-,34.1,29,-,10.19,1.96,8.23,4.2,24.12,77.54
829,新北市,2014/06/12,萬里,-,-,-,-,-,15,-,-,-,-,-,-
830,新北市,2014/06/12,萬里,1.9,0.13,-,40.2,43,-,2.81,1.26,1.55,5.11,24.8,76.33
831,新北市,2014/06/11,板橋,-,-,-,-,-,6,-,-,-,-,-,-
832,新北市,2014/06/11,板橋,2.1,0.52,-,18.9,21,-,22.61,4.65,17.97,1.72,25.6,87.67
833,新北市,2014/06/11,三重,-,-,-,-,-,9,-,-,-,-,-,-
834,新北市,2014/06/11,三重,3.2,1.96,-,-,38,-,111.47,77.59,33.89,-,25.75,83.93
835,新北市,2014/06/11,菜寮,-,-,-,-,-,9,-,-,-,-,-,-
836,新北市,2014/06/11,菜寮,1.6,0.4,-,24,13,-,17.43,3.64,13.79,1.72,25.33,83.02
837,新北市,2014/06/11,永和,-,-,-,-,-,7,-,-,-,-,-,-
838,新北市,2014/06/11,永和,1.4,0.78,-,17.6,10,-,27.71,11.09,16.62,1.71,25.57,88.74
839,新北市,2014/06/11,新莊,-,-,-,-,-,7,-,-,-,-,-,-
840,新北市,2014/06/11,新莊,2.9,0.32,-,24.7,13,-,14.04,2.33,11.71,3.84,25.16,84.21
841,新北市,2014/06/11,新店,-,-,-,-,-,4,-,-,-,-,-,-
842,新北市,2014/06/11,新店,1.6,0.35,-,23.5,10,-,14.4,2.95,11.45,1.46,26.43,83.94
843,新北市,2014/06/11,淡水,-,-,-,-,-,3,-,-,-,-,-,-
844,新北市,2014/06/11,淡水,1.8,0.19,-,31.8,18,-,4.7,1.64,3.05,-,-,-
845,新北市,2014/06/11,汐止,-,-,-,-,-,3,-,-,-,-,-,-
846,新北市,2014/06/11,汐止,2.6,0.26,-,21.7,12,-,14.72,2.59,12.12,1.42,24.72,94.9
847,新北市,2014/06/11,土城,-,-,-,-,-,5,-,-,-,-,-,-
848,新北市,2014/06/11,土城,1.9,0.48,-,19.7,18,-,23.32,4.22,19.1,1.17,24.81,85.96
849,新北市,2014/06/11,林口,-,-,-,-,-,7,-,-,-,-,-,-
850,新北市,2014/06/11,林口,1.2,0.21,-,32.8,11,-,7.52,1.26,6.25,2.42,22.97,94.05
851,新北市,2014/06/11,萬里,-,-,-,-,-,6,-,-,-,-,-,-
852,新北市,2014/06/11,萬里,2.1,0.12,-,38.6,35,-,2.81,1.21,1.6,7.55,24.71,86.76
853,新北市,2014/06/10,板橋,-,-,-,-,-,5,-,-,-,-,-,-
854,新北市,2014/06/10,板橋,1.9,0.63,-,15.7,22,-,25.73,5.92,19.8,1.08,26.28,91.78
855,新北市,2014/06/10,三重,-,-,-,-,-,13,-,-,-,-,-,-
856,新北市,2014/06/10,三重,3.5,2.19,-,-,41,-,120.02,85.62,34.4,-,26.79,84.88
857,新北市,2014/06/10,菜寮,-,-,-,-,-,9,-,-,-,-,-,-
858,新北市,2014/06/10,菜寮,1.6,0.41,-,22.4,12,-,16.84,2.93,13.91,1.4,26.23,85.15
859,新北市,2014/06/10,永和,-,-,-,-,-,6,-,-,-,-,-,-
860,新北市,2014/06/10,永和,2.6,0.72,-,18.7,7,-,26.32,10.17,16.14,1.6,26.59,89.62
861,新北市,2014/06/10,新莊,-,-,-,-,-,7,-,-,-,-,-,-
862,新北市,2014/06/10,新莊,1.7,0.32,-,23,9,-,16.09,2.86,13.23,3.14,26.05,87.42
863,新北市,2014/06/10,新店,-,-,-,-,-,3,-,-,-,-,-,-
864,新北市,2014/06/10,新店,3,0.35,-,22.7,8,-,15.42,2.7,12.72,1.54,27.23,86.04
865,新北市,2014/06/10,淡水,-,-,-,-,-,3,-,-,-,-,-,-
866,新北市,2014/06/10,淡水,1.5,0.16,-,32.2,12,-,4.21,1.15,3.04,-,-,-
867,新北市,2014/06/10,汐止,-,-,-,-,-,4,-,-,-,-,-,-
868,新北市,2014/06/10,汐止,2,0.25,-,20.1,9,-,16.92,3.53,13.39,1.28,25.55,97.09
869,新北市,2014/06/10,土城,-,-,-,-,-,7,-,-,-,-,-,-
870,新北市,2014/06/10,土城,2.1,0.52,-,18.1,16,-,23.68,3.42,20.26,0.98,25.57,88.34
871,新北市,2014/06/10,林口,-,-,-,-,-,7,-,-,-,-,-,-
872,新北市,2014/06/10,林口,1.2,0.12,-,33.8,9,-,5.36,0.96,4.39,2.05,23.92,95.25
873,新北市,2014/06/10,萬里,-,-,-,-,-,4,-,-,-,-,-,-
874,新北市,2014/06/10,萬里,0.7,0.11,-,39.5,24,-,2.87,1.14,1.73,5.6,25.06,91.42
875,新北市,2014/06/09,板橋,-,-,-,-,-,5,-,-,-,-,-,-
876,新北市,2014/06/09,板橋,2.2,0.63,-,17.7,22,-,23.45,5.1,18.35,1.76,26.83,92.11
877,新北市,2014/06/09,三重,-,-,-,-,-,13,-,-,-,-,-,-
878,新北市,2014/06/09,三重,3.5,2.02,-,-,41,-,115.18,81.68,33.5,-,27.13,86.92
879,新北市,2014/06/09,菜寮,-,-,-,-,-,12,-,-,-,-,-,-
880,新北市,2014/06/09,菜寮,2.1,0.51,-,20.5,17,-,21.28,4.41,16.86,1.46,26.63,86.82
881,新北市,2014/06/09,永和,-,-,-,-,-,9,-,-,-,-,-,-
882,新北市,2014/06/09,永和,1.8,0.77,-,18.5,11,-,28.43,13.39,15.05,2.02,26.97,91.4
883,新北市,2014/06/09,新莊,-,-,-,-,-,10,-,-,-,-,-,-
884,新北市,2014/06/09,新莊,1.4,0.48,-,20.8,13,-,20.86,3.57,17.28,2.14,26.19,93.34
885,新北市,2014/06/09,新店,-,-,-,-,-,4,-,-,-,-,-,-
886,新北市,2014/06/09,新店,2,0.4,-,19.2,9,-,17.32,4.88,12.45,1.23,27.44,88.32
887,新北市,2014/06/09,淡水,-,-,-,-,-,4,-,-,-,-,-,-
888,新北市,2014/06/09,淡水,1.6,0.23,-,26.9,16,-,6.65,1.13,5.5,-,-,-
889,新北市,2014/06/09,汐止,-,-,-,-,-,7,-,-,-,-,-,-
890,新北市,2014/06/09,汐止,1.4,0.23,-,22.1,16,-,11.95,2.11,9.83,1.57,26.23,96.41
891,新北市,2014/06/09,土城,-,-,-,-,-,5,-,-,-,-,-,-
892,新北市,2014/06/09,土城,1.7,0.44,-,22.4,16,-,17.74,2.41,15.33,1.18,26.37,87.07
893,新北市,2014/06/09,林口,-,-,-,-,-,10,-,-,-,-,-,-
894,新北市,2014/06/09,林口,1.9,0.19,-,29.6,11,-,8.7,1.81,6.88,1.74,24.44,95.69
895,新北市,2014/06/09,萬里,-,-,-,-,-,6,-,-,-,-,-,-
896,新北市,2014/06/09,萬里,0.7,0.12,-,37.9,31,-,3.37,1.61,1.76,6.34,25.43,91.77
897,新北市,2014/06/08,板橋,-,-,-,-,-,6,-,-,-,-,-,-
898,新北市,2014/06/08,板橋,2.7,0.62,-,15.1,20,-,28.44,6.29,22.15,1.78,26.62,90.13
899,新北市,2014/06/08,三重,-,-,-,-,-,12,-,-,-,-,-,-
900,新北市,2014/06/08,三重,3.5,1.37,-,-,34,-,83.13,52.09,31.05,-,26.34,87.93
901,新北市,2014/06/08,菜寮,-,-,-,-,-,14,-,-,-,-,-,-
902,新北市,2014/06/08,菜寮,3,0.55,-,17.8,14,-,23.58,3.08,20.5,1.5,26.17,87.04
903,新北市,2014/06/08,永和,-,-,-,-,-,8,-,-,-,-,-,-
904,新北市,2014/06/08,永和,2.4,0.77,-,14.9,12,-,30.46,10.47,19.99,1.35,26.46,90.92
905,新北市,2014/06/08,新莊,-,-,-,-,-,13,-,-,-,-,-,-
906,新北市,2014/06/08,新莊,2.4,0.58,-,16,12,-,29.53,4.55,24.99,1.9,25.95,92.74
907,新北市,2014/06/08,新店,-,-,-,-,-,5,-,-,-,-,-,-
908,新北市,2014/06/08,新店,2.2,0.44,-,17.7,10,-,18.28,3.83,14.45,1.02,27.38,86.76
909,新北市,2014/06/08,淡水,-,-,-,-,-,5,-,-,-,-,-,-
910,新北市,2014/06/08,淡水,2.2,0.35,-,16.8,20,-,14.91,2.21,12.7,-,-,-
911,新北市,2014/06/08,汐止,-,-,-,-,-,8,-,-,-,-,-,-
912,新北市,2014/06/08,汐止,5.5,0.33,-,15.8,13,-,21.24,4.4,16.85,1.24,26.01,94.54
913,新北市,2014/06/08,土城,-,-,-,-,-,8,-,-,-,-,-,-
914,新北市,2014/06/08,土城,2.6,0.54,-,18.3,20,-,23.4,3.08,20.33,1.04,25.91,86.89
915,新北市,2014/06/08,林口,-,-,-,-,-,12,-,-,-,-,-,-
916,新北市,2014/06/08,林口,2.1,0.29,-,24.3,12,-,15.68,1.94,13.75,1.38,24.55,94.24
917,新北市,2014/06/08,萬里,-,-,-,-,-,6,-,-,-,-,-,-
918,新北市,2014/06/08,萬里,2.4,0.18,-,31.9,20,-,6.65,1.54,5.11,3.33,25.14,91.29
919,新北市,2014/06/07,板橋,-,-,-,-,-,17,-,-,-,-,-,-
920,新北市,2014/06/07,板橋,4,0.91,-,11.6,38,-,40.21,8.71,31.5,1.23,26.47,90.32
921,新北市,2014/06/07,三重,-,-,-,-,-,25,-,-,-,-,-,-
922,新北市,2014/06/07,三重,4,1.9,-,-,51,-,117.48,76.82,40.67,-,26.38,85.35
923,新北市,2014/06/07,菜寮,-,-,-,-,-,23,-,-,-,-,-,-
924,新北市,2014/06/07,菜寮,3.1,0.76,-,14.7,28,-,34.74,6.24,28.5,1.24,26.15,85
925,新北市,2014/06/07,永和,-,-,-,-,-,17,-,-,-,-,-,-
926,新北市,2014/06/07,永和,3.4,1.23,-,9,26,-,50.9,20.7,30.2,1.08,26.12,91.89
927,新北市,2014/06/07,新莊,-,-,-,-,-,23,-,-,-,-,-,-
928,新北市,2014/06/07,新莊,1.9,0.7,-,15.6,27,-,34.24,4.77,29.47,1.57,25.81,90.73
929,新北市,2014/06/07,新店,-,-,-,-,-,9,-,-,-,-,-,-
930,新北市,2014/06/07,新店,1.9,0.5,-,22.4,21,-,20.14,3.04,17.09,1.09,27.22,85.31
931,新北市,2014/06/07,淡水,-,-,-,-,-,10,-,-,-,-,-,-
932,新北市,2014/06/07,淡水,2.8,0.38,-,19.9,31,-,17.34,4.05,13.29,-,-,-
933,新北市,2014/06/07,汐止,-,-,-,-,-,20,-,-,-,-,-,-
934,新北市,2014/06/07,汐止,5.6,0.53,-,16.1,31,-,32.28,10.17,22.12,1.15,26.06,92.24
935,新北市,2014/06/07,土城,-,-,-,-,-,16,-,-,-,-,-,-
936,新北市,2014/06/07,土城,3.1,0.64,-,16,30,-,31.88,6.61,25.28,0.88,25.7,87.2
937,新北市,2014/06/07,林口,-,-,-,-,-,18,-,-,-,-,-,-
938,新北市,2014/06/07,林口,3.2,0.32,-,22.5,22,-,20.81,4.8,16.02,1.13,24.84,91.69
939,新北市,2014/06/07,萬里,2.5,0.26,-,28.8,30,-,10.71,2.24,8.46,1.47,24.94,89.31
940,新北市,2014/06/06,板橋,-,-,-,-,-,26,-,-,-,-,-,-
941,新北市,2014/06/06,板橋,4.7,0.96,-,30.3,47,-,38.69,6.97,31.72,1.37,25.78,87.09
942,新北市,2014/06/06,三重,-,-,-,-,-,31,-,-,-,-,-,-
943,新北市,2014/06/06,三重,5.6,1.83,-,-,60,-,107.86,59.44,48.42,-,25.5,82.77
944,新北市,2014/06/06,菜寮,-,-,-,-,-,31,-,-,-,-,-,-
945,新北市,2014/06/06,菜寮,4.6,0.77,-,33.1,37,-,32.65,3.45,29.2,1.49,25.3,82.74
946,新北市,2014/06/06,永和,-,-,-,-,-,27,-,-,-,-,-,-
947,新北市,2014/06/06,永和,3,1.1,-,28.3,37,-,42.1,11.36,30.75,1.33,25.25,88.95
948,新北市,2014/06/06,新莊,-,-,-,-,-,32,-,-,-,-,-,-
949,新北市,2014/06/06,新莊,4.1,0.93,-,33.9,35,-,36.07,4.38,31.67,1.67,25.18,87.75
950,新北市,2014/06/06,新店,-,-,-,-,-,20,-,-,-,-,-,-
951,新北市,2014/06/06,新店,2.2,0.62,-,35,29,-,22.74,3.47,19.28,1.15,26.29,85.04
952,新北市,2014/06/06,淡水,-,-,-,-,-,17,-,-,-,-,-,-
953,新北市,2014/06/06,淡水,2.8,0.54,-,34.1,36,-,20.09,2.26,17.82,-,-,-
954,新北市,2014/06/06,汐止,-,-,-,-,-,31,-,-,-,-,-,-
955,新北市,2014/06/06,汐止,4.3,0.5,-,32.9,46,-,28.89,5.67,23.22,1.19,24.86,91.24
956,新北市,2014/06/06,土城,-,-,-,-,-,26,-,-,-,-,-,-
957,新北市,2014/06/06,土城,2.7,0.72,-,37.7,42,-,28.51,3.31,25.19,1.1,25.14,83.89
958,新北市,2014/06/06,林口,-,-,-,-,-,27,-,-,-,-,-,-
959,新北市,2014/06/06,林口,3,0.58,-,33.8,33,-,31.95,5.34,26.62,1.31,23.99,91.86
960,新北市,2014/06/06,萬里,2.2,0.34,-,59.9,52,-,7.17,1.26,5.91,1.91,24,86.3
961,新北市,2014/06/05,板橋,-,-,-,-,-,26,-,-,-,-,-,-
962,新北市,2014/06/05,板橋,3.9,0.63,-,30.3,51,-,24.68,2.9,21.77,1.53,27.69,81.69
963,新北市,2014/06/05,三重,-,-,-,-,-,31,-,-,-,-,-,-
964,新北市,2014/06/05,三重,2.9,1.65,-,-,62,-,95.95,53.79,42.16,-,27.19,79.7
965,新北市,2014/06/05,菜寮,-,-,-,-,-,29,-,-,-,-,-,-
966,新北市,2014/06/05,菜寮,2.7,0.63,-,32.3,39,-,25.07,3.27,21.8,1.43,27.07,78.84
967,新北市,2014/06/05,永和,-,-,-,-,-,28,-,-,-,-,-,-
968,新北市,2014/06/05,永和,2.4,1.33,-,17.8,40,-,50.94,19.48,31.46,1.26,27.03,85.41
969,新北市,2014/06/05,新莊,-,-,-,-,-,30,-,-,-,-,-,-
970,新北市,2014/06/05,新莊,3.3,0.59,-,36.4,39,-,23.49,2.12,21.38,2.28,26.94,80.92
971,新北市,2014/06/05,新店,-,-,-,-,-,22,-,-,-,-,-,-
972,新北市,2014/06/05,新店,2.2,0.59,-,24.7,39,-,23.11,3.66,19.45,1.43,27.79,80.93
973,新北市,2014/06/05,淡水,-,-,-,-,-,19,-,-,-,-,-,-
974,新北市,2014/06/05,淡水,2,0.35,-,41.1,43,-,9.52,1.41,8.11,-,-,-
975,新北市,2014/06/05,汐止,-,-,-,-,-,30,-,-,-,-,-,-
976,新北市,2014/06/05,汐止,5.2,0.5,-,20.1,46,-,32.16,7.26,24.9,1.19,26.12,90.25
977,新北市,2014/06/05,土城,-,-,-,-,-,29,-,-,-,-,-,-
978,新北市,2014/06/05,土城,4,0.6,-,26.6,51,-,28.45,5.33,23.11,1.2,26.82,80.95
979,新北市,2014/06/05,林口,-,-,-,-,-,32,-,-,-,-,-,-
980,新北市,2014/06/05,林口,2.5,0.34,-,45.5,38,-,14.5,2.02,12.48,1.19,24.98,89.69
981,新北市,2014/06/05,萬里,1.3,0.31,-,44.3,45,-,8.32,1.68,6.64,2.24,25.06,86.81
982,新北市,2014/06/04,板橋,-,-,-,-,-,25,-,-,-,-,-,-
983,新北市,2014/06/04,板橋,5.5,0.61,-,38.1,56,-,24.91,2.5,22.41,1.89,28.54,75.35
984,新北市,2014/06/04,三重,-,-,-,-,-,27,-,-,-,-,-,-
985,新北市,2014/06/04,三重,4.3,1.35,-,-,61,-,80.89,42.23,38.67,-,28.08,71.75
986,新北市,2014/06/04,菜寮,-,-,-,-,-,28,-,-,-,-,-,-
987,新北市,2014/06/04,菜寮,4.8,0.49,-,41.6,43,-,20.87,2.18,18.69,1.99,27.99,70.57
988,新北市,2014/06/04,永和,-,-,-,-,-,27,-,-,-,-,-,-
989,新北市,2014/06/04,永和,4.5,1.15,-,27,42,-,42.17,11.84,30.32,1.38,27.8,78.25
990,新北市,2014/06/04,新莊,-,-,-,-,-,27,-,-,-,-,-,-
991,新北市,2014/06/04,新莊,5.7,0.48,-,41.6,41,-,23.95,2.33,21.62,2.21,28.25,71.74
992,新北市,2014/06/04,新店,-,-,-,-,-,23,-,-,-,-,-,-
993,新北市,2014/06/04,新店,4.4,0.57,-,32.8,46,-,22.44,2.21,20.22,1.2,28.63,74.67
994,新北市,2014/06/04,淡水,-,-,-,-,-,19,-,-,-,-,-,-
995,新北市,2014/06/04,淡水,2.7,0.33,-,37.4,41,-,11.65,1.47,10.17,-,-,-
996,新北市,2014/06/04,汐止,-,-,-,-,-,24,-,-,-,-,-,-
997,新北市,2014/06/04,汐止,7.4,0.44,-,28.6,46,-,26.15,4.44,21.7,1.16,27,80.66
998,新北市,2014/06/04,土城,-,-,-,-,-,30,-,-,-,-,-,-
999,新北市,2014/06/04,土城,5.5,0.59,-,37.5,52,-,26.29,2.47,23.82,1.34,27.6,74.2
1000,新北市,2014/06/04,林口,-,-,-,-,-,29,-,-,-,-,-,-
1001,新北市,2014/06/04,林口,4.7,0.37,-,38.5,43,-,22.04,3.06,18.98,1.19,25.94,82.8
1002,新北市,2014/06/04,萬里,-,-,-,-,-,22,-,-,-,-,-,-
1003,新北市,2014/06/04,萬里,2.3,0.28,-,44.7,47,-,7,0.95,6.05,2.11,25.46,79.85
1004,新北市,2014/06/03,板橋,-,-,-,-,-,14,-,-,-,-,-,-
1005,新北市,2014/06/03,板橋,4.1,0.47,-,17,32,-,23.68,3.59,20.09,1.94,28.42,77.34
1006,新北市,2014/06/03,三重,-,-,-,-,-,18,-,-,-,-,-,-
1007,新北市,2014/06/03,三重,3.9,1.64,-,-,52,-,104.78,70.58,34.2,-,27.88,76.57
1008,新北市,2014/06/03,菜寮,-,-,-,-,-,17,-,-,-,-,-,-
1009,新北市,2014/06/03,菜寮,3.8,0.48,-,21.3,25,-,23.66,4.37,19.28,1.74,27.67,74.88
1010,新北市,2014/06/03,永和,-,-,-,-,-,19,-,-,-,-,-,-
1011,新北市,2014/06/03,永和,4.1,1.29,-,8.7,33,-,56.2,28.88,27.32,1.44,27.71,81.59
1012,新北市,2014/06/03,新莊,-,-,-,-,-,14,-,-,-,-,-,-
1013,新北市,2014/06/03,新莊,3.8,0.54,-,20.3,22,-,24.32,4.39,19.92,2.19,27.51,76.51
1014,新北市,2014/06/03,新店,-,-,-,-,-,15,-,-,-,-,-,-
1015,新北市,2014/06/03,新店,3.2,0.51,-,15.8,-,-,22.11,4.69,17.42,1.52,28.2,79.38
1016,新北市,2014/06/03,淡水,-,-,-,-,-,10,-,-,-,-,-,-
1017,新北市,2014/06/03,淡水,2.5,0.35,-,23,32,-,14.87,2.85,12.01,-,-,-
1018,新北市,2014/06/03,汐止,-,-,-,-,-,21,-,-,-,-,-,-
1019,新北市,2014/06/03,汐止,5.4,0.42,-,13.6,37,-,26.29,4.95,21.34,1.45,26.69,85.68
1020,新北市,2014/06/03,土城,-,-,-,-,-,17,-,-,-,-,-,-
1021,新北市,2014/06/03,土城,4.2,0.5,-,14.1,34,-,27.73,6.78,20.95,1.36,27.32,76.53
1022,新北市,2014/06/03,林口,-,-,-,-,-,16,-,-,-,-,-,-
1023,新北市,2014/06/03,林口,3.2,0.24,-,25.8,20,-,19.21,4.61,14.6,1.61,25.62,85.24
1024,新北市,2014/06/03,萬里,-,-,-,-,-,20,-,-,-,-,-,-
1025,新北市,2014/06/03,萬里,1.3,0.26,-,35.7,41,-,9.49,1.75,7.74,2.5,25.43,83.09
1026,新北市,2014/06/02,板橋,-,-,-,-,-,14,-,-,-,-,-,-
