序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
772,新北市,2016/01/14,菜寮,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-
773,新北市,2016/01/14,菜寮,3,0.79,-,19.4,56,-,25.7,3.7,22,-,-,-,1.94,1.74,13.65,-,-,73.12,-
774,新北市,2016/01/14,永和,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,-,-
775,新北市,2016/01/14,永和,3.1,0.87,-,26.8,56,-,29.23,8.95,20.29,2.221,0.279,1.942,1.51,1.4,14.39,-,-,77.82,-
776,新北市,2016/01/14,新莊,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,-,-
777,新北市,2016/01/14,新莊,2.7,1.14,-,19.8,58,-,31.73,5.08,26.65,-,-,-,1.89,1.71,14.9,-,-,76.77,-
778,新北市,2016/01/14,新店,-,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,-,-
779,新北市,2016/01/14,新店,3.4,0.74,-,23.5,58,-,24.17,3.48,20.69,-,-,-,2.66,1.97,14.27,-,-,81.47,-
780,新北市,2016/01/14,淡水,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-
781,新北市,2016/01/14,淡水,2.2,0.63,-,32.9,55,-,13.1,2.75,10.35,-,-,-,-,-,-,-,-,-,-
782,新北市,2016/01/14,汐止,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
783,新北市,2016/01/14,汐止,3.3,0.67,-,21.7,62,-,29.03,5.11,23.91,-,-,-,1.36,1.23,14.4,-,-,87.2,-
784,新北市,2016/01/14,土城,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,-,-
785,新北市,2016/01/14,土城,3.2,0.73,-,28.4,60,-,20.26,1.42,18.82,2.171,0.205,1.966,1.24,0.55,14.8,-,-,78.62,-
786,新北市,2016/01/14,林口,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,-,-
787,新北市,2016/01/14,林口,3,0.61,-,30.2,64,-,21.83,4.47,17.36,-,-,-,2.67,2.42,12.52,-,-,89.06,-
788,新北市,2016/01/14,萬里,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,-,-
789,新北市,2016/01/14,萬里,3.1,0.48,-,42.9,72,-,6.71,1.3,5.41,-,-,-,4.67,4.22,15.2,0,0,79.79,0
790,新北市,2016/01/13,板橋,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
791,新北市,2016/01/13,三重,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
792,新北市,2016/01/13,三重,2.4,1.52,-,-,36,-,87.27,54.13,33.14,2.617,0.524,2.093,-,-,15.33,-,-,76.74,-
793,新北市,2016/01/13,菜寮,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
794,新北市,2016/01/13,菜寮,1.4,0.6,-,19.7,17,-,20.53,2.96,17.58,-,-,-,2.09,1.66,13.62,-,-,78.52,-
795,新北市,2016/01/13,永和,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
796,新北市,2016/01/13,永和,1.2,0.71,-,25.9,22,-,27.63,9.5,18.13,2.125,0.233,1.892,1.74,1.61,14.06,-,-,84.14,-
797,新北市,2016/01/13,新莊,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
798,新北市,2016/01/13,新莊,2.1,1.03,-,20.1,21,-,26.57,4.38,22.2,-,-,-,1.97,1.69,14.58,-,-,81.91,-
799,新北市,2016/01/13,新店,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
800,新北市,2016/01/13,新店,2.5,0.52,-,25.1,17,-,19.24,2.83,16.42,-,-,-,2.73,1.62,14.01,-,-,86.6,-
801,新北市,2016/01/13,淡水,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
802,新北市,2016/01/13,淡水,1.8,0.42,-,36.2,23,-,6.94,1.64,5.31,-,-,-,-,-,-,-,-,-,-
803,新北市,2016/01/13,汐止,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
804,新北市,2016/01/13,汐止,1.9,0.44,-,31.4,20,-,15.53,2.3,13.23,-,-,-,2.02,1.86,14.17,-,-,92.79,-
805,新北市,2016/01/13,土城,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
806,新北市,2016/01/13,土城,1.8,0.53,-,29.9,18,-,15.74,1.41,14.32,2.047,0.134,1.913,1.3,0.69,14.26,-,-,84.36,-
807,新北市,2016/01/13,林口,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
808,新北市,2016/01/13,林口,1.7,0.39,-,34.2,23,-,12.24,2.76,9.48,-,-,-,3.53,3.36,12.14,-,-,96.15,-
809,新北市,2016/01/13,萬里,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
810,新北市,2016/01/13,萬里,2.1,0.36,-,43.5,47,-,4.11,1.54,2.57,-,-,-,7.77,7.28,14.76,0.77,3.94,86.45,186.29
811,新北市,2016/01/12,板橋,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
812,新北市,2016/01/12,板橋,1.7,0.53,-,24.6,31,-,24.27,5.07,19.21,2.115,0.176,1.94,2.05,1.35,16.88,0.6,4.44,73.4,73.34
813,新北市,2016/01/12,三重,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
814,新北市,2016/01/12,三重,2.7,1.69,-,-,44,-,104.13,69.42,34.71,2.617,0.582,2.035,-,-,16.98,-,-,77.23,-
815,新北市,2016/01/12,菜寮,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
816,新北市,2016/01/12,菜寮,1.5,0.51,-,21.9,22,-,19.28,3.92,15.36,-,-,-,2.4,1.77,15.39,-,-,77.9,-
817,新北市,2016/01/12,永和,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
818,新北市,2016/01/12,永和,1.7,0.77,-,22.1,23,-,36.44,14.32,22.12,2.154,0.257,1.898,1.72,1.56,15.95,-,-,82.78,-
819,新北市,2016/01/12,新莊,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
820,新北市,2016/01/12,新莊,2.3,0.52,-,27,25,-,20.34,3.11,17.23,-,-,-,3.77,3.26,16.61,-,-,78.8,-
821,新北市,2016/01/12,新店,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
822,新北市,2016/01/12,新店,2,0.45,-,24.1,20,-,18.5,2.48,16.02,-,-,-,2.67,1.89,15.89,-,-,85.27,-
823,新北市,2016/01/12,淡水,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
824,新北市,2016/01/12,淡水,0.6,0.32,-,37.5,27,-,5.58,1.53,4.05,-,-,-,-,-,-,-,-,-,-
825,新北市,2016/01/12,汐止,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
826,新北市,2016/01/12,汐止,1.5,0.35,-,32.6,22,-,13.91,2.05,11.87,-,-,-,2.17,2.01,16.2,-,-,89,-
827,新北市,2016/01/12,土城,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
828,新北市,2016/01/12,土城,2,0.47,-,28.4,25,-,19.02,3.12,15.9,2.021,0.13,1.891,1.42,0.65,16.09,-,-,83.85,-
829,新北市,2016/01/12,林口,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
830,新北市,2016/01/12,林口,1.1,0.32,-,33.2,29,-,12.37,3.27,9.09,-,-,-,3.59,3.34,14.34,-,-,93.83,-
831,新北市,2016/01/12,萬里,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
832,新北市,2016/01/12,萬里,1.1,0.27,-,44.1,62,-,4,1.33,2.66,-,-,-,7.66,6.89,16.95,1.1,4.06,81.81,158.63
833,新北市,2016/01/11,板橋,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
834,新北市,2016/01/11,板橋,3.2,0.64,-,18,27,-,36.19,6.58,29.61,2.323,0.334,1.989,1.66,1.12,17.63,1.76,5.07,85.57,9.22
835,新北市,2016/01/11,三重,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
836,新北市,2016/01/11,三重,2.4,1.92,-,-,43,-,140.88,99.58,41.3,2.756,0.735,2.021,-,-,18.06,-,-,85.79,-
837,新北市,2016/01/11,菜寮,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
838,新北市,2016/01/11,菜寮,1.8,0.58,-,16.4,20,-,33.05,7.64,25.42,-,-,-,1.73,1.17,17.08,-,-,87.74,-
839,新北市,2016/01/11,永和,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
840,新北市,2016/01/11,永和,2.7,1.14,-,13.6,20,-,60.8,28.89,31.91,2.402,0.462,1.94,1.04,0.8,17.3,-,-,87.01,-
841,新北市,2016/01/11,新莊,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
842,新北市,2016/01/11,新莊,2.3,0.86,-,21.4,23,-,30.63,5.93,24.7,-,-,-,1.9,1.16,17.58,-,-,87.16,-
843,新北市,2016/01/11,新店,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
844,新北市,2016/01/11,新店,1.8,0.48,-,18.6,14,-,25.78,4.53,21.25,-,-,-,2.61,1.87,17.23,-,-,87.59,-
845,新北市,2016/01/11,淡水,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
846,新北市,2016/01/11,淡水,1.3,0.38,-,29.9,21,-,17.03,3.04,13.99,-,-,-,-,-,-,-,-,-,-
847,新北市,2016/01/11,汐止,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
848,新北市,2016/01/11,汐止,2.7,0.55,-,15,20,-,37.17,9.66,27.51,-,-,-,0.93,0.65,17.97,-,-,92.89,-
849,新北市,2016/01/11,土城,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
850,新北市,2016/01/11,土城,2.7,0.55,-,18.3,22,-,32.87,6.42,26.43,2.157,0.28,1.877,1.12,0.69,17.3,-,-,89.03,-
851,新北市,2016/01/11,林口,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
852,新北市,2016/01/11,林口,1,0.25,-,37.6,15,-,11.32,2.36,8.96,-,-,-,2.28,1.72,16.1,-,-,97.47,-
853,新北市,2016/01/11,萬里,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
854,新北市,2016/01/11,萬里,1.2,0.22,-,43.3,16,-,6.48,1.68,4.81,-,-,-,3.12,1.5,17.86,2.05,4.74,90.25,25.74
855,新北市,2016/01/10,板橋,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-
856,新北市,2016/01/10,板橋,6.2,0.9,-,12.1,48,-,45.36,13.51,31.85,2.456,0.347,2.109,1.28,0.98,19.49,0,0,75.65,0
857,新北市,2016/01/10,三重,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
858,新北市,2016/01/10,三重,5.5,1.96,-,-,62,-,123.36,82.01,41.35,3.083,0.77,2.313,-,-,20.28,-,-,74.56,-
859,新北市,2016/01/10,菜寮,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
860,新北市,2016/01/10,菜寮,5.4,0.88,-,10.4,43,-,44.4,15.5,28.9,-,-,-,1.48,1.15,18.52,-,-,76.28,-
861,新北市,2016/01/10,永和,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
862,新北市,2016/01/10,永和,3.8,0.93,-,16.3,35,-,40.34,15.35,24.99,2.314,0.327,1.987,1.27,1.08,19.43,-,-,76.63,-
863,新北市,2016/01/10,新莊,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
864,新北市,2016/01/10,新莊,6.1,1.05,-,12.4,46,-,46.19,16.2,29.99,-,-,-,1.28,1.08,19.45,-,-,77.46,-
865,新北市,2016/01/10,新店,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
866,新北市,2016/01/10,新店,3.2,0.62,-,16.1,35,-,24.79,5.94,18.85,-,-,-,2.3,1.61,19.01,-,-,79.4,-
867,新北市,2016/01/10,淡水,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-
868,新北市,2016/01/10,淡水,2.5,0.64,-,17.9,41,-,26.15,7.01,19.13,-,-,-,-,-,-,-,-,-,-
869,新北市,2016/01/10,汐止,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
870,新北市,2016/01/10,汐止,5.9,0.56,-,18.1,39,-,30.63,9.98,20.65,-,-,-,1.22,1.11,19.67,-,-,87.25,-
871,新北市,2016/01/10,土城,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
872,新北市,2016/01/10,土城,5.5,0.77,-,13.5,39,-,39.64,15.1,24.54,2.265,0.266,1.998,1,0.43,18.78,-,-,80.65,-
873,新北市,2016/01/10,林口,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-
874,新北市,2016/01/10,林口,3.7,0.42,-,29.2,48,-,18.28,3.38,14.9,-,-,-,1.78,1.38,18.14,-,-,90.58,-
875,新北市,2016/01/10,萬里,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
876,新北市,2016/01/10,萬里,1.7,0.29,-,34.8,40,-,8.2,1.8,6.4,-,-,-,1.92,1.62,19.69,0,0,87.21,0
877,新北市,2016/01/09,板橋,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
878,新北市,2016/01/09,板橋,2.8,0.57,-,32.8,51,-,22.73,3.68,19.04,2.116,0.152,1.964,2.63,2.33,17.36,0,0,69.34,0
879,新北市,2016/01/09,三重,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
880,新北市,2016/01/09,三重,4,1.51,-,-,58,-,93.77,57.57,36.2,2.574,0.494,2.079,-,-,18.08,-,-,67.76,-
881,新北市,2016/01/09,菜寮,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
882,新北市,2016/01/09,菜寮,3.3,0.53,-,27.4,43,-,16.84,1.76,15.08,-,-,-,3.12,2.93,16.08,-,-,69.49,-
883,新北市,2016/01/09,永和,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
884,新北市,2016/01/09,永和,2.9,0.56,-,35.1,40,-,18.36,3.81,14.55,2.025,0.16,1.865,2.84,2.77,16.98,-,-,71.89,-
885,新北市,2016/01/09,新莊,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
886,新北市,2016/01/09,新莊,3.6,0.61,-,34.7,41,-,16.02,1.81,14.21,-,-,-,4.02,3.77,17.58,-,-,70.43,-
887,新北市,2016/01/09,新店,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
888,新北市,2016/01/09,新店,2.5,0.48,-,32.1,44,-,13.48,2.25,11.23,-,-,-,4.82,3.83,16.93,-,-,74.43,-
889,新北市,2016/01/09,淡水,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
890,新北市,2016/01/09,淡水,1.7,0.46,-,37.2,38,-,9.83,1.48,8.33,-,-,-,-,-,-,-,-,-,-
891,新北市,2016/01/09,汐止,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
892,新北市,2016/01/09,汐止,3,0.49,-,32.1,43,-,18.64,2.98,15.66,-,-,-,2.18,1.99,17.03,-,-,80.31,-
893,新北市,2016/01/09,土城,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
894,新北市,2016/01/09,土城,2.1,0.52,-,36.2,41,-,14.57,1.77,12.8,2.062,0.131,1.931,1.98,0.47,17.68,-,-,72.3,-
895,新北市,2016/01/09,林口,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
896,新北市,2016/01/09,林口,3.4,0.42,-,39.5,47,-,12.55,2.47,10.08,-,-,-,3.65,3.36,15.21,-,-,82.77,-
897,新北市,2016/01/09,萬里,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
898,新北市,2016/01/09,萬里,2.3,0.33,-,48,68,-,4.26,1.11,3.15,-,-,-,5.31,5.01,17.42,0,0,74.64,0
899,新北市,2016/01/08,板橋,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
900,新北市,2016/01/08,板橋,2.1,0.71,-,24.5,48,-,28.16,4,24.16,2.24,0.242,1.998,1.5,1.33,17.35,1.75,4.38,74.69,29.49
901,新北市,2016/01/08,三重,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
902,新北市,2016/01/08,三重,3.1,2.04,-,-,58,-,133.41,91.06,42.35,2.821,0.72,2.101,-,-,17.9,-,-,73.83,-
903,新北市,2016/01/08,菜寮,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
904,新北市,2016/01/08,菜寮,1.6,0.63,-,22.2,38,-,23.77,4.08,19.69,-,-,-,1.89,1.48,16.04,-,-,75.1,-
905,新北市,2016/01/08,永和,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
906,新北市,2016/01/08,永和,1.9,1.01,-,22.8,39,-,47.2,19.96,27.25,2.255,0.335,1.921,1.48,1.32,16.92,-,-,76.88,-
907,新北市,2016/01/08,新莊,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
908,新北市,2016/01/08,新莊,2.3,0.84,-,27.8,42,-,25.18,4.09,21.09,-,-,-,2.71,2.12,17.35,-,-,75.48,-
909,新北市,2016/01/08,新店,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
910,新北市,2016/01/08,新店,2.6,0.56,-,26.9,40,-,20.65,2.74,17.91,-,-,-,2.72,1.63,16.96,-,-,78.27,-
911,新北市,2016/01/08,淡水,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
912,新北市,2016/01/08,淡水,0.9,0.44,-,37.5,42,-,8.76,1.54,7.22,-,-,-,-,-,-,-,-,-,-
913,新北市,2016/01/08,汐止,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
914,新北市,2016/01/08,汐止,2.3,0.45,-,33.8,39,-,16.45,2.18,14.27,-,-,-,1.88,1.63,17.06,-,-,84.07,-
915,新北市,2016/01/08,土城,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
916,新北市,2016/01/08,土城,2,0.66,-,24.5,42,-,27.51,3.92,23.59,2.139,0.213,1.926,1.25,0.65,17.31,-,-,77.4,-
917,新北市,2016/01/08,林口,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
918,新北市,2016/01/08,林口,1.2,0.38,-,39.7,45,-,12.47,2.65,9.82,-,-,-,3.48,3.31,14.92,-,-,90.06,-
919,新北市,2016/01/08,萬里,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
920,新北市,2016/01/08,萬里,1.8,0.34,-,48,62,-,4.85,1.34,3.5,-,-,-,5.82,4.97,17.53,2.19,3.87,79.45,175.63
921,新北市,2016/01/07,板橋,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
922,新北市,2016/01/07,板橋,2.4,0.56,-,28.4,45,-,25.34,2.94,22.4,2.107,0.163,1.944,2.2,1.87,18.3,0,0,72.91,0
923,新北市,2016/01/07,三重,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
924,新北市,2016/01/07,三重,2.7,1.58,-,-,54,-,90.66,54.29,36.37,2.641,0.555,2.086,-,-,18.88,-,-,70.72,-
925,新北市,2016/01/07,菜寮,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
926,新北市,2016/01/07,菜寮,1.2,0.5,-,27.3,36,-,16.42,2.04,14.41,-,-,-,2.7,2.4,17.01,-,-,72.15,-
927,新北市,2016/01/07,永和,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
928,新北市,2016/01/07,永和,3.3,0.68,-,29.7,37,-,28.4,8.41,19.99,2.056,0.207,1.849,2.15,2.05,17.85,-,-,75.41,-
929,新北市,2016/01/07,新莊,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
930,新北市,2016/01/07,新莊,2.5,0.56,-,29.3,39,-,20.79,2.59,18.2,-,-,-,3.09,2.99,18.32,-,-,74.25,-
931,新北市,2016/01/07,新店,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
932,新北市,2016/01/07,新店,2.3,0.5,-,28.1,39,-,18.27,2.85,15.42,-,-,-,2.94,1.92,17.94,-,-,76.77,-
933,新北市,2016/01/07,淡水,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
934,新北市,2016/01/07,淡水,0.6,0.4,-,39.4,40,-,7.09,0.94,6.12,-,-,-,-,-,-,-,-,-,-
935,新北市,2016/01/07,汐止,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
936,新北市,2016/01/07,汐止,3.2,0.43,-,29.6,39,-,21.87,4.31,17.55,-,-,-,2,1.67,17.84,-,-,85.07,-
937,新北市,2016/01/07,土城,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
938,新北市,2016/01/07,土城,2.6,0.52,-,32.2,37,-,17.62,2.14,15.49,2.08,0.158,1.922,1.38,0.34,18.28,-,-,76.47,-
939,新北市,2016/01/07,林口,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
940,新北市,2016/01/07,林口,1.8,0.39,-,33.4,47,-,18.15,4.12,14.02,-,-,-,2.99,2.88,15.75,-,-,89.65,-
941,新北市,2016/01/07,萬里,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
942,新北市,2016/01/07,萬里,1.4,0.3,-,48.8,84,-,4.48,1.24,3.24,-,-,-,6.02,5.33,18.68,0.67,4.12,78.11,367.89
943,新北市,2016/01/06,板橋,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
944,新北市,2016/01/06,板橋,2.9,0.52,-,22.1,29,-,25.46,4.22,21.24,2.135,0.213,1.923,2.1,1.48,18.98,5.25,5.39,82.25,23.6
945,新北市,2016/01/06,三重,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
946,新北市,2016/01/06,三重,2.6,1.45,-,-,38,-,112.45,76.3,36.14,2.491,0.491,2,-,-,19.29,-,-,82.56,-
947,新北市,2016/01/06,菜寮,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
948,新北市,2016/01/06,菜寮,1.9,0.45,-,19.4,22,-,21.1,3.83,17.3,-,-,-,1.92,1.17,18.07,-,-,84.75,-
949,新北市,2016/01/06,永和,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
950,新北市,2016/01/06,永和,2.6,1.07,-,15.1,21,-,54.96,26.85,28.11,2.276,0.379,1.898,1.26,0.93,18.79,-,-,83.22,-
951,新北市,2016/01/06,新莊,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
952,新北市,2016/01/06,新莊,2,0.46,-,24.8,21,-,22.4,4.3,18.1,-,-,-,3.58,2.89,18.8,-,-,83.75,-
953,新北市,2016/01/06,新店,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
954,新北市,2016/01/06,新店,1.8,0.46,-,18.9,18,-,22.58,3.53,19.05,-,-,-,2.87,2.09,18.7,-,-,84.53,-
955,新北市,2016/01/06,淡水,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
956,新北市,2016/01/06,淡水,1.6,0.36,-,27.6,26,-,13.32,2.44,10.88,-,-,-,-,-,-,-,-,-,-
957,新北市,2016/01/06,汐止,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
958,新北市,2016/01/06,汐止,2.1,0.39,-,22.3,20,-,22.37,4.19,18.18,-,-,-,1.27,0.98,18.89,-,-,91.2,-
959,新北市,2016/01/06,土城,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
960,新北市,2016/01/06,土城,2.7,0.55,-,18.6,16,-,27.47,5.64,21.83,2.152,0.241,1.91,1.58,0.83,18.67,-,-,85.69,-
961,新北市,2016/01/06,林口,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
962,新北市,2016/01/06,林口,0.8,0.28,-,31.9,23,-,14.61,2.95,11.66,-,-,-,3.44,2.96,16.73,-,-,97.29,-
963,新北市,2016/01/06,萬里,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
964,新北市,2016/01/06,萬里,2.2,0.23,-,41.1,33,-,4.78,0.96,3.82,-,-,-,4.86,2.84,18.91,3.72,4.89,88.35,41.04
965,新北市,2016/01/05,板橋,-,-,-,-,-,30,-,-,-,-,-,-,-,-,-,-,-,-,-
966,新北市,2016/01/05,板橋,4.7,1.24,-,5.8,49,-,67.59,35.33,32.26,2.836,0.657,2.179,1.38,0.98,21.14,0,0,83.93,0
967,新北市,2016/01/05,三重,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
968,新北市,2016/01/05,三重,3.7,2.02,-,-,60,-,131.18,98.55,32.62,3.199,0.825,2.374,-,-,21.16,-,-,85,-
969,新北市,2016/01/05,菜寮,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
970,新北市,2016/01/05,菜寮,2.4,0.89,-,5.3,38,-,46.03,22.18,23.86,-,-,-,1.49,1.14,21.2,-,-,87.42,-
971,新北市,2016/01/05,永和,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
972,新北市,2016/01/05,永和,3.3,1.4,-,5.8,36,-,75.34,45.41,29.93,2.675,0.581,2.095,1,0.74,20.67,-,-,83.94,-
973,新北市,2016/01/05,新莊,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
974,新北市,2016/01/05,新莊,3.9,1.39,-,5.9,43,-,60.21,30.95,29.26,-,-,-,1.37,0.86,21.14,-,-,84.45,-
975,新北市,2016/01/05,新店,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
976,新北市,2016/01/05,新店,2.7,0.83,-,6.3,31,-,48.75,24.61,24.14,-,-,-,2.6,1.9,20.64,-,-,86.05,-
977,新北市,2016/01/05,淡水,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
978,新北市,2016/01/05,淡水,1.9,0.57,-,11.6,40,-,27.78,10.27,17.5,-,-,-,-,-,-,-,-,-,-
979,新北市,2016/01/05,汐止,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
980,新北市,2016/01/05,汐止,5.9,0.64,-,7.6,34,-,48.4,23.81,24.59,-,-,-,1.22,0.99,20.76,-,-,90.77,-
981,新北市,2016/01/05,土城,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
