序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1205,基隆市,2008/03/05,基隆,3.4,0.43,-,29.9,44,41,25.0,19.43,3.16,16.26,1.916,0.148,1.77,-,15.15,-,55.22,41.0,-
1206,基隆市,2008/03/04,基隆,5.3,0.43,-,38.2,56,70,39.0,15.58,1.81,13.76,1.9,0.131,1.77,-,15.36,-,52.32,60.0,-
1207,基隆市,2008/03/03,基隆,5.3,0.64,-,27.8,49,99,46.0,30.31,7.99,22.3,2.037,0.223,1.81,-,15.83,-,70.39,74.0,-
1208,基隆市,2008/03/02,基隆,3.8,0.6,-,27.9,46,61,40.0,26.11,4.05,22.05,2.066,0.205,1.86,-,17.76,-,75.19,56.0,-
1209,基隆市,2008/03/01,基隆,3.2,0.48,-,29.0,40,44,31.0,21.19,4.03,17.15,1.957,0.161,1.8,-,15.65,-,72.62,44.0,-
1210,新竹市,2008/03/31,新竹,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,37.0,-
1211,新竹市,2008/03/29,新竹,4.3,0.59,-,35.6,60,101,70.0,24.2,1.73,22.49,2.341,0.234,2.11,-,21.76,-,80.87,76.0,-
1212,新竹市,2008/03/28,新竹,7.1,0.66,-,32.1,62,104,66.0,37.55,5.51,32.03,2.383,0.326,2.06,-,20.65,-,69.45,77.0,-
1213,新竹市,2008/03/27,新竹,7.6,0.84,-,32.5,74,86,60.0,47.14,14.3,32.83,2.644,0.426,2.22,-,20.4,-,56.56,69.0,-
1214,新竹市,2008/03/26,新竹,5.8,0.68,-,37.2,70,107,73.0,34.69,5.46,29.23,2.42,0.306,2.11,-,20.76,-,66.86,78.0,-
1215,新竹市,2008/03/25,新竹,7.9,0.93,-,35.5,76,93,62.0,48.41,10.12,38.29,2.561,0.435,2.13,-,20.14,-,55.85,79.0,-
1216,新竹市,2008/03/24,新竹,7.8,0.53,-,53.5,61,109,55.0,20.44,1.04,19.39,2.107,0.165,1.94,-,19.84,-,50.37,80.0,-
1217,新竹市,2008/03/23,新竹,7.4,0.49,-,39.8,52,59,34.0,16.8,1.19,15.58,2.075,0.14,1.94,-,18.73,-,60.75,54.0,-
1218,新竹市,2008/03/22,新竹,2.7,0.47,-,45.0,56,101,56.0,15.33,1.08,14.2,2.156,0.14,2.02,-,22.12,-,75.38,76.0,-
1219,新竹市,2008/03/21,新竹,5.5,0.63,-,43.1,79,125,67.0,30.54,7.74,22.76,2.364,0.291,2.07,-,20.98,-,73.71,88.0,-
1220,新竹市,2008/03/20,新竹,4.0,0.47,-,40.2,49,88,45.0,22.93,1.87,21.06,2.107,0.183,1.93,-,19.38,-,60.79,69.0,-
1221,新竹市,2008/03/19,新竹,3.8,0.47,-,29.4,43,51,36.0,22.59,2.13,20.44,2.173,0.197,1.98,-,19.06,-,75.6,50.0,-
1222,新竹市,2008/03/18,新竹,5.0,0.74,-,13.2,24,61,48.0,46.73,14.83,31.9,2.537,0.408,2.13,-,19.96,-,87.02,56.0,-
1223,新竹市,2008/03/17,新竹,5.4,0.53,-,21.1,36,91,58.0,20.22,4.27,15.95,2.282,0.283,2.0,-,20.01,-,81.19,70.0,-
1224,新竹市,2008/03/16,新竹,7.5,0.58,-,28.7,58,86,48.0,6.14,2.77,3.37,2.414,0.295,2.12,-,19.67,-,80.8,68.0,-
1225,新竹市,2008/03/15,新竹,5.2,0.49,-,33.0,46,81,43.0,-,-,-,2.235,0.254,1.98,-,17.9,-,77.47,66.0,-
1226,新竹市,2008/03/14,新竹,5.0,0.53,-,33.9,44,94,73.0,-,-,-,2.148,0.238,1.91,-,16.95,-,85.25,72.0,-
1227,新竹市,2008/03/13,新竹,4.3,0.86,-,19.0,44,83,58.0,-,-,-,2.996,0.56,2.44,-,20.21,-,83.71,66.0,-
1228,新竹市,2008/03/12,新竹,6.2,0.75,-,24.6,49,59,40.0,39.45,11.72,27.73,2.626,0.484,2.14,-,20.85,-,80.68,54.0,-
1229,新竹市,2008/03/11,新竹,5.6,0.47,-,28.9,44,65,43.0,28.0,1.84,26.15,2.211,0.272,1.94,-,19.15,-,83.05,58.0,-
1230,新竹市,2008/03/10,新竹,5.3,0.54,-,33.7,45,62,46.0,29.45,1.68,27.76,2.156,0.257,1.9,-,17.94,-,81.62,56.0,-
1231,新竹市,2008/03/09,新竹,2.6,0.41,-,42.3,47,64,45.0,16.95,0.66,16.26,2.056,0.139,1.92,-,16.59,-,81.98,57.0,-
1232,新竹市,2008/03/08,新竹,4.0,0.39,-,45.0,49,71,47.0,16.19,0.45,15.69,2.063,0.145,1.92,-,15.75,-,82.9,60.0,-
1233,新竹市,2008/03/07,新竹,4.1,0.57,-,27.5,50,86,56.0,35.85,6.73,29.11,2.39,0.333,2.06,-,18.08,-,68.14,68.0,-
1234,新竹市,2008/03/06,新竹,7.3,0.61,-,28.4,63,80,49.0,40.03,7.25,32.76,2.361,0.33,2.03,-,17.69,-,56.24,67.0,-
1235,新竹市,2008/03/05,新竹,6.0,0.41,-,45.0,56,61,34.0,21.18,1.37,19.76,2.142,0.213,1.93,-,16.91,-,46.3,56.0,-
1236,新竹市,2008/03/04,新竹,8.7,0.47,-,51.6,68,117,52.0,20.98,1.41,19.57,2.153,0.201,1.95,-,16.28,-,49.44,84.0,-
1237,新竹市,2008/03/03,新竹,7.1,0.51,-,39.1,59,140,59.0,27.23,2.12,25.09,2.271,0.321,1.95,-,18.03,-,59.57,95.0,-
1238,新竹市,2008/03/02,新竹,5.8,0.73,-,34.7,71,123,79.0,38.29,10.39,27.9,2.552,0.33,2.22,-,17.71,-,72.43,86.0,-
1239,新竹市,2008/03/01,新竹,4.3,0.59,-,28.7,49,60,42.0,37.16,6.55,30.61,2.338,0.297,2.04,-,17.65,-,58.23,55.0,-
1240,嘉義市,2008/03/31,嘉義,3.4,0.56,-,14.1,23,61,40.0,28.37,3.17,25.21,2.18,0.247,1.93,-,18.58,-,74.17,56.0,-
1241,嘉義市,2008/03/30,嘉義,3.1,0.56,-,20.8,39,74,48.0,22.15,4.23,17.91,2.162,0.221,1.94,-,25.82,-,70.23,62.0,-
1242,嘉義市,2008/03/29,嘉義,5.7,0.69,-,40.4,73,141,92.0,27.81,2.22,25.57,2.29,0.293,2.0,-,24.55,-,67.54,96.0,-
1243,嘉義市,2008/03/28,嘉義,5.1,0.67,-,43.3,67,130,82.0,26.4,1.85,24.55,2.261,0.326,1.94,-,22.41,-,60.26,90.0,-
1244,嘉義市,2008/03/27,嘉義,4.5,0.53,-,54.7,84,112,69.0,18.25,1.24,17.01,2.085,0.185,1.9,-,22.11,-,55.3,83.0,-
1245,嘉義市,2008/03/26,嘉義,3.8,0.57,-,43.8,66,98,60.0,19.47,1.22,18.25,2.149,0.229,1.92,-,21.92,-,54.29,74.0,-
1246,嘉義市,2008/03/25,嘉義,4.4,0.6,-,48.1,77,122,72.0,18.24,2.07,16.18,2.188,0.26,1.93,-,21.53,-,58.55,86.0,-
1247,嘉義市,2008/03/24,嘉義,5.4,0.74,-,35.4,77,115,62.0,32.7,6.08,26.63,2.359,0.282,2.08,-,20.74,-,68.91,82.0,-
1248,嘉義市,2008/03/23,嘉義,3.2,0.65,-,29.6,47,65,39.0,24.08,3.56,20.52,2.114,0.187,1.93,-,20.83,-,73.2,58.0,-
1249,嘉義市,2008/03/22,嘉義,6.2,0.52,-,44.6,71,143,87.0,18.59,1.82,16.77,2.072,0.176,1.9,-,23.54,-,67.11,96.0,-
1250,嘉義市,2008/03/21,嘉義,5.0,0.54,-,37.3,59,150,72.0,19.36,2.09,17.27,2.133,0.211,1.92,-,22.31,-,68.33,100.0,-
1251,嘉義市,2008/03/20,嘉義,7.4,0.58,-,42.0,82,122,65.0,24.91,2.3,22.61,2.221,0.25,1.97,-,21.44,-,62.87,86.0,-
1252,嘉義市,2008/03/19,嘉義,5.4,0.6,-,29.8,58,103,56.0,25.84,3.29,22.55,2.164,0.245,1.92,-,23.51,-,62.58,76.0,-
1253,嘉義市,2008/03/18,嘉義,6.1,0.57,-,30.7,62,-,69.0,25.6,4.16,21.44,2.19,0.25,1.94,-,24.45,-,71.99,77.0,-
1254,嘉義市,2008/03/17,嘉義,5.8,0.76,-,24.2,49,-,82.0,32.77,4.05,28.72,2.353,0.317,2.04,-,22.65,-,70.33,51.0,-
1255,嘉義市,2008/03/16,嘉義,5.6,0.7,-,38.7,77,125,77.0,24.63,4.91,19.72,2.281,0.252,2.03,-,22.12,-,70.85,88.0,-
1256,嘉義市,2008/03/15,嘉義,6.3,0.7,-,27.8,59,123,80.0,32.06,4.13,27.93,2.261,0.28,1.98,-,20.36,-,73.21,86.0,-
1257,嘉義市,2008/03/14,嘉義,5.3,0.7,-,24.7,41,109,82.0,29.55,2.98,26.57,2.201,0.281,1.92,-,21.39,-,70.67,80.0,-
1258,嘉義市,2008/03/13,嘉義,4.5,0.56,-,34.2,63,102,-,20.34,1.81,18.52,2.125,0.229,1.9,-,21.43,-,69.7,76.0,-
1259,嘉義市,2008/03/12,嘉義,5.9,0.61,-,37.4,74,108,-,27.62,3.4,24.21,2.292,0.303,1.99,-,21.22,-,74.96,79.0,-
1260,嘉義市,2008/03/11,嘉義,5.1,0.73,-,24.2,51,105,77.0,36.86,8.28,28.58,2.335,0.361,1.97,-,18.74,-,75.35,78.0,-
1261,嘉義市,2008/03/10,嘉義,5.3,0.76,-,21.8,44,123,98.0,35.6,4.74,30.86,2.336,0.326,2.01,-,17.82,-,77.94,86.0,-
1262,嘉義市,2008/03/09,嘉義,5.4,0.6,-,28.5,57,117,83.0,26.6,3.53,23.07,2.114,0.194,1.92,-,16.84,-,70.33,84.0,-
1263,嘉義市,2008/03/08,嘉義,5.9,0.62,-,28.7,59,123,80.0,32.49,5.5,26.99,2.225,0.254,1.97,-,16.89,-,73.17,86.0,-
1264,嘉義市,2008/03/07,嘉義,6.1,0.65,-,35.3,63,139,90.0,28.25,1.61,26.65,2.278,0.309,1.97,-,17.45,-,66.67,94.0,-
1265,嘉義市,2008/03/06,嘉義,4.8,0.61,-,41.7,78,116,71.0,26.7,3.23,23.47,2.217,0.26,1.96,-,16.79,-,60.21,83.0,-
1266,嘉義市,2008/03/05,嘉義,7.5,0.72,-,27.5,64,149,89.0,43.85,8.1,35.75,2.342,0.35,1.99,-,15.79,-,56.34,100.0,-
1267,嘉義市,2008/03/04,嘉義,7.8,0.61,-,33.4,61,145,67.0,34.09,4.05,30.03,2.24,0.302,1.94,-,15.92,-,42.04,98.0,-
1268,嘉義市,2008/03/03,嘉義,6.4,0.72,-,30.1,60,166,81.0,34.73,5.64,29.1,2.282,0.319,1.96,-,17.52,-,42.42,108.0,-
1269,嘉義市,2008/03/02,嘉義,5.5,0.71,-,34.7,62,143,101.0,26.41,2.3,24.11,2.226,0.24,1.99,-,17.21,-,62.38,96.0,-
1270,嘉義市,2008/03/01,嘉義,6.8,0.78,-,26.5,52,127,84.0,41.8,9.36,32.43,2.329,0.347,1.98,-,16.17,-,64.07,88.0,-
1271,宜蘭縣,2008/03/31,宜蘭,0.7,0.41,387.09,46.0,52,27,19.0,11.42,1.41,10.02,-,-,-,-,16.66,-,88.13,47.0,-
1272,宜蘭縣,2008/03/31,冬山,1.2,0.42,-,40.6,51,35,22.0,17.59,3.06,14.52,-,-,-,-,15.48,-,85.2,48.0,-
1273,宜蘭縣,2008/03/30,宜蘭,1.7,0.5,396.2,35.2,50,38,23.0,13.35,1.84,11.5,-,-,-,-,22.4,-,81.48,45.0,-
1274,宜蘭縣,2008/03/30,冬山,1.8,0.37,-,37.5,56,49,22.0,7.63,1.13,6.5,-,-,-,-,20.23,-,81.41,50.0,-
1275,宜蘭縣,2008/03/29,宜蘭,2.1,0.4,390.51,31.7,47,54,23.0,12.76,1.44,11.32,-,-,-,-,24.68,-,76.19,52.0,-
1276,宜蘭縣,2008/03/29,冬山,1.8,0.34,-,31.2,53,74,27.0,13.83,2.49,11.34,-,-,-,-,23.79,-,69.04,62.0,-
1277,宜蘭縣,2008/03/28,宜蘭,2.7,0.35,388.52,37.4,49,110,25.0,13.21,1.55,11.64,-,-,-,-,22.95,-,58.36,80.0,-
1278,宜蘭縣,2008/03/28,冬山,2.4,0.35,-,32.9,47,78,25.0,15.86,3.06,12.8,-,-,-,-,21.7,-,54.33,64.0,-
1279,宜蘭縣,2008/03/27,宜蘭,2.3,0.43,390.61,44.2,61,49,27.0,13.48,1.48,12.0,-,-,-,-,22.59,-,50.62,54.0,-
1280,宜蘭縣,2008/03/27,冬山,3.6,0.44,-,32.6,49,64,30.0,22.45,4.73,17.71,-,-,-,-,21.24,-,64.39,57.0,-
1281,宜蘭縣,2008/03/26,宜蘭,2.7,0.47,392.16,50.6,71,61,37.0,11.6,1.14,10.45,-,-,-,-,21.99,-,65.1,62.0,-
1282,宜蘭縣,2008/03/26,冬山,3.2,0.62,-,42.0,70,76,40.0,17.45,2.5,14.94,-,-,-,-,20.79,-,63.98,65.0,-
1283,宜蘭縣,2008/03/25,宜蘭,3.2,0.49,395.7,47.4,67,75,44.0,10.51,1.09,9.41,-,-,-,-,20.49,-,69.61,62.0,-
1284,宜蘭縣,2008/03/25,冬山,3.8,0.48,-,37.7,60,82,46.0,17.47,2.32,15.14,-,-,-,-,18.85,-,71.7,66.0,-
1285,宜蘭縣,2008/03/24,宜蘭,4.4,0.64,404.96,37.4,43,104,49.0,18.49,1.5,16.96,-,-,-,-,18.83,-,67.99,77.0,-
1286,宜蘭縣,2008/03/24,冬山,3.7,0.58,-,27.1,32,112,48.0,28.29,5.36,22.92,-,-,-,-,17.36,-,69.11,81.0,-
1287,宜蘭縣,2008/03/23,宜蘭,3.7,0.55,402.32,40.8,51,52,27.0,10.11,1.01,9.09,-,-,-,-,20.37,-,65.83,51.0,-
1288,宜蘭縣,2008/03/23,冬山,2.0,0.45,-,39.2,50,50,23.0,9.16,0.96,8.19,-,-,-,-,19.13,-,63.34,50.0,-
1289,宜蘭縣,2008/03/22,宜蘭,2.4,0.49,401.9,32.5,49,62,34.0,14.05,1.2,12.83,-,-,-,-,23.95,-,73.61,56.0,-
1290,宜蘭縣,2008/03/22,冬山,2.0,0.61,-,26.4,42,74,32.0,16.8,2.77,14.03,-,-,-,-,22.61,-,70.28,62.0,-
1291,宜蘭縣,2008/03/21,宜蘭,2.9,0.47,403.49,30.2,49,98,45.0,16.92,1.49,15.43,-,-,-,-,22.0,-,73.66,74.0,-
1292,宜蘭縣,2008/03/21,冬山,2.7,0.49,-,25.0,38,95,39.0,21.86,4.49,17.35,-,-,-,-,20.53,-,71.46,72.0,-
1293,宜蘭縣,2008/03/20,宜蘭,2.6,0.45,395.65,41.2,52,93,45.0,11.38,1.07,10.3,-,-,-,-,19.79,-,70.68,72.0,-
1294,宜蘭縣,2008/03/20,冬山,1.6,0.43,-,32.2,44,93,37.0,19.72,3.31,16.41,-,-,-,-,18.55,-,69.1,72.0,-
1295,宜蘭縣,2008/03/19,宜蘭,2.9,0.46,395.12,40.9,48,42,31.0,10.6,0.98,9.61,-,-,-,-,21.64,-,70.16,43.0,-
1296,宜蘭縣,2008/03/19,冬山,2.2,0.44,-,35.4,48,60,26.0,12.98,1.28,11.69,-,-,-,-,19.93,-,72.62,55.0,-
1297,宜蘭縣,2008/03/18,宜蘭,2.8,0.51,397.72,33.9,50,46,32.0,12.97,1.35,11.6,-,-,-,-,24.64,-,82.21,48.0,-
1298,宜蘭縣,2008/03/18,冬山,3.6,0.69,-,28.8,48,64,25.0,20.57,4.37,16.2,-,-,-,-,23.1,-,80.45,57.0,-
1299,宜蘭縣,2008/03/17,宜蘭,2.8,0.49,401.34,30.7,46,53,33.0,13.19,1.69,11.46,-,-,-,-,23.07,-,82.71,52.0,-
1300,宜蘭縣,2008/03/17,冬山,4.7,0.58,-,23.2,33,72,26.0,22.45,5.9,16.55,-,-,-,-,21.33,-,82.77,61.0,-
1301,宜蘭縣,2008/03/16,宜蘭,2.3,0.49,398.87,32.6,49,43,25.0,11.78,0.93,10.8,-,-,-,-,22.43,-,80.07,47.0,-
1302,宜蘭縣,2008/03/16,冬山,2.2,0.45,-,24.7,41,56,20.0,17.22,4.35,12.87,-,-,-,-,21.08,-,77.97,53.0,-
1303,宜蘭縣,2008/03/15,宜蘭,2.0,0.42,393.15,40.1,53,69,30.0,10.71,1.16,9.54,-,-,-,-,20.21,-,77.37,60.0,-
1304,宜蘭縣,2008/03/15,冬山,0.9,0.4,-,39.8,54,88,31.0,15.0,2.83,12.15,-,-,-,-,18.95,-,74.85,69.0,-
1305,宜蘭縣,2008/03/14,宜蘭,3.4,0.63,398.7,34.4,42,57,46.0,14.62,1.33,13.28,-,-,-,-,20.14,-,81.97,54.0,-
1306,宜蘭縣,2008/03/14,冬山,2.6,0.59,-,32.5,41,81,47.0,19.05,3.01,16.02,-,-,-,-,18.81,-,80.58,66.0,-
1307,宜蘭縣,2008/03/13,宜蘭,2.1,0.45,394.89,38.1,51,36,22.0,11.09,1.27,9.76,-,-,-,-,23.27,-,80.91,48.0,-
1308,宜蘭縣,2008/03/13,冬山,1.8,0.48,-,27.9,47,51,18.0,17.59,3.93,13.66,-,-,-,-,22.01,-,76.84,51.0,-
1309,宜蘭縣,2008/03/12,宜蘭,1.9,0.41,394.37,34.7,50,25,16.0,10.08,1.28,8.79,-,-,-,-,22.68,-,84.3,44.0,-
1310,宜蘭縣,2008/03/12,冬山,3.6,0.45,-,24.8,39,35,13.0,21.8,5.55,16.24,-,-,-,-,21.38,-,78.88,40.0,-
1311,宜蘭縣,2008/03/11,宜蘭,1.6,0.53,397.07,36.1,51,17,13.0,13.46,1.77,11.67,-,-,-,-,21.12,-,91.7,47.0,-
1312,宜蘭縣,2008/03/11,冬山,1.8,0.57,-,29.9,42,28,9.0,22.56,4.16,18.39,-,-,-,-,19.81,-,89.37,42.0,-
1313,宜蘭縣,2008/03/10,宜蘭,1.5,0.58,397.18,41.1,49,23,21.0,16.44,1.63,14.8,-,-,-,-,19.59,-,94.03,47.0,-
1314,宜蘭縣,2008/03/10,冬山,0.8,0.49,-,36.7,45,21,15.0,23.12,3.84,19.29,-,-,-,-,18.18,-,91.54,43.0,-
1315,宜蘭縣,2008/03/09,宜蘭,1.5,0.43,396.02,38.2,54,55,38.0,11.61,1.01,10.58,-,-,-,-,19.8,-,82.49,52.0,-
1316,宜蘭縣,2008/03/09,冬山,0.9,0.47,-,30.0,50,71,36.0,17.8,3.62,14.18,-,-,-,-,18.03,-,84.48,60.0,-
1317,宜蘭縣,2008/03/08,宜蘭,1.3,0.42,395.22,36.1,49,46,30.0,14.36,1.65,12.71,-,-,-,-,21.03,-,78.2,48.0,-
1318,宜蘭縣,2008/03/08,冬山,1.5,0.45,-,25.9,40,54,28.0,21.38,4.4,16.97,-,-,-,-,19.53,-,75.56,52.0,-
1319,宜蘭縣,2008/03/07,宜蘭,1.9,0.38,394.75,-,48,48,30.0,11.9,1.54,10.36,-,-,-,-,19.52,-,75.25,48.0,-
1320,宜蘭縣,2008/03/07,冬山,4.6,0.43,-,20.8,30,60,31.0,27.51,7.39,20.12,-,-,-,-,17.6,-,75.75,55.0,-
1321,宜蘭縣,2008/03/06,宜蘭,2.2,0.46,399.55,-,29,55,30.0,14.52,1.53,12.99,-,-,-,-,18.61,-,68.51,52.0,-
1322,宜蘭縣,2008/03/06,冬山,2.6,0.48,-,24.7,38,66,31.0,23.96,5.02,18.93,-,-,-,-,16.86,-,69.3,58.0,-
1323,宜蘭縣,2008/03/05,宜蘭,2.9,0.4,394.79,39.0,48,53,29.0,12.24,1.62,10.61,-,-,-,-,16.3,-,62.36,52.0,-
1324,宜蘭縣,2008/03/05,冬山,2.2,0.39,-,33.1,52,62,26.0,18.04,3.28,14.77,-,-,-,-,14.62,-,65.15,56.0,-
1325,宜蘭縣,2008/03/04,宜蘭,5.0,0.47,397.31,46.6,60,102,44.0,12.22,1.3,10.92,-,-,-,-,17.14,-,60.27,76.0,-
1326,宜蘭縣,2008/03/04,冬山,4.2,0.4,-,44.2,65,105,42.0,15.28,2.43,12.85,-,-,-,-,15.51,-,61.88,78.0,-
1327,宜蘭縣,2008/03/03,宜蘭,4.0,0.48,395.43,44.3,60,125,44.0,13.33,2.86,10.47,-,-,-,-,18.61,-,66.12,88.0,-
1328,宜蘭縣,2008/03/03,冬山,3.2,0.46,-,39.9,66,126,40.0,17.11,2.95,14.14,-,-,-,-,16.79,-,71.9,88.0,-
1329,宜蘭縣,2008/03/02,宜蘭,1.9,0.47,396.32,33.0,49,54,31.0,14.35,3.08,11.27,-,-,-,-,18.9,-,80.01,52.0,-
1330,宜蘭縣,2008/03/02,冬山,1.8,0.42,-,30.1,48,51,24.0,18.73,4.56,14.17,-,-,-,-,16.72,-,83.21,50.0,-
1331,宜蘭縣,2008/03/01,宜蘭,2.2,0.57,397.06,25.1,30,56,35.0,19.56,3.49,16.07,-,-,-,-,16.23,-,80.39,53.0,-
1332,宜蘭縣,2008/03/01,冬山,2.0,0.5,-,22.1,31,56,29.0,28.08,6.48,21.6,-,-,-,-,14.91,-,79.96,53.0,-
1333,桃園市,2008/03/31,桃園,4.5,0.49,-,41.7,51,50,30.0,24.78,2.35,22.43,2.03,0.135,1.89,-,14.46,-,85.31,50.0,-
1334,桃園市,2008/03/31,中壢,4.5,0.55,-,36.9,48,59,32.0,32.91,5.7,27.21,2.165,0.218,1.95,-,14.17,-,86.83,54.0,-
1335,桃園市,2008/03/31,大園,2.1,0.34,-,47.3,54,41,-,22.02,3.29,18.72,-,-,-,-,14.38,-,79.7,50.0,-
1336,桃園市,2008/03/31,龍潭,2.2,0.38,-,46.3,53,44,24.0,19.52,2.89,16.64,-,-,-,-,12.66,-,94.23,46.0,-
1337,桃園市,2008/03/31,平鎮,4.5,0.46,-,39.2,48,49,-,23.75,1.39,22.34,-,-,-,-,13.72,-,81.21,49.0,-
1338,桃園市,2008/03/31,觀音,6.4,0.3,-,45.2,47,55,29.0,15.43,0.93,14.48,-,-,-,-,14.7,-,79.42,52.0,-
1339,桃園市,2008/03/30,桃園,4.5,0.52,-,36.3,45,62,37.0,22.87,1.93,20.94,2.05,0.126,1.92,-,19.19,-,88.71,56.0,-
1340,桃園市,2008/03/30,中壢,4.2,0.65,-,29.1,38,70,34.0,32.78,7.49,25.3,2.242,0.242,2.0,-,18.72,-,90.81,60.0,-
1341,桃園市,2008/03/30,大園,3.9,0.4,-,42.4,53,53,44.0,18.27,2.26,16.01,-,-,-,-,18.91,-,87.47,52.0,-
1342,桃園市,2008/03/30,龍潭,3.8,0.5,-,32.9,46,61,33.0,20.61,4.19,16.42,-,-,-,-,17.87,-,96.23,56.0,-
1343,桃園市,2008/03/30,平鎮,2.5,0.44,-,33.9,43,60,33.0,19.67,0.99,18.63,-,-,-,-,18.22,-,85.32,55.0,-
1344,桃園市,2008/03/30,觀音,5.1,0.36,-,44.3,53,60,31.0,12.88,0.73,12.13,-,-,-,-,19.08,-,85.85,55.0,-
1345,桃園市,2008/03/29,桃園,14.3,0.96,-,29.7,65,135,82.0,52.93,6.64,46.29,2.612,0.549,2.06,-,23.0,-,75.55,92.0,-
1346,桃園市,2008/03/29,中壢,7.9,1.47,-,27.2,60,143,85.0,68.97,26.72,42.25,2.902,0.81,2.09,-,22.05,-,80.35,96.0,-
1347,桃園市,2008/03/29,大園,7.0,0.61,-,31.9,62,100,76.0,31.91,4.07,27.84,-,-,-,-,21.22,-,81.7,75.0,-
1348,桃園市,2008/03/29,龍潭,4.5,0.63,-,40.6,73,125,75.0,29.52,2.98,26.54,-,-,-,-,21.08,-,83.38,88.0,-
1349,桃園市,2008/03/29,平鎮,6.2,0.69,-,24.2,49,137,83.0,37.7,3.67,34.03,-,-,-,-,21.48,-,77.28,94.0,-
1350,桃園市,2008/03/29,觀音,5.7,0.49,-,35.5,58,94,59.0,21.85,0.76,21.09,-,-,-,-,21.16,-,82.95,72.0,-
1351,桃園市,2008/03/28,桃園,28.0,0.92,-,26.1,61,118,65.0,62.38,14.75,47.64,2.583,0.575,2.01,-,21.02,-,59.84,84.0,-
1352,桃園市,2008/03/28,中壢,8.3,1.34,-,29.6,59,105,56.0,71.61,28.49,43.12,2.766,0.741,2.03,-,20.62,-,62.37,78.0,-
1353,桃園市,2008/03/28,大園,9.0,0.59,-,28.0,60,93,57.0,45.91,8.4,37.51,-,-,-,-,20.06,-,66.02,72.0,-
1354,桃園市,2008/03/28,龍潭,4.6,0.58,-,40.7,70,96,54.0,37.45,3.99,33.45,-,-,-,-,19.5,-,65.55,78.0,-
1355,桃園市,2008/03/28,平鎮,6.8,0.61,-,35.5,58,100,54.0,38.22,5.54,32.69,-,-,-,-,20.31,-,59.44,75.0,-
1356,桃園市,2008/03/28,觀音,9.5,0.47,-,37.0,61,103,57.0,30.65,4.34,26.31,-,-,-,-,20.48,-,67.84,76.0,-
1357,桃園市,2008/03/27,桃園,22.4,0.98,-,30.1,73,109,69.0,62.13,13.53,48.6,2.627,0.593,2.04,-,20.23,-,57.92,95.0,-
1358,桃園市,2008/03/27,中壢,7.5,1.34,-,32.9,71,108,58.0,74.61,32.65,41.96,2.81,0.743,2.07,-,20.37,-,54.78,79.0,-
1359,桃園市,2008/03/27,大園,8.5,0.65,-,31.6,66,92,67.0,42.38,7.57,34.81,-,-,-,-,19.41,-,67.81,71.0,-
1360,桃園市,2008/03/27,龍潭,3.6,0.62,-,43.7,81,91,42.0,42.24,11.75,30.49,-,-,-,-,19.52,-,51.48,90.0,-
1361,桃園市,2008/03/27,平鎮,7.5,0.62,-,37.2,71,-,52.0,45.22,13.45,31.76,-,-,-,-,20.15,-,51.17,71.0,-
1362,桃園市,2008/03/27,觀音,8.7,0.54,-,35.9,69,106,57.0,30.78,3.07,27.71,-,-,-,-,19.67,-,67.99,78.0,-
1363,桃園市,2008/03/26,桃園,14.0,0.89,-,29.9,62,116,69.0,48.66,7.5,41.16,2.575,0.506,2.07,-,20.68,-,67.29,83.0,-
1364,桃園市,2008/03/26,中壢,9.2,1.22,-,29.3,58,123,73.0,60.68,18.88,41.8,2.776,0.682,2.09,-,20.15,-,69.36,86.0,-
1365,桃園市,2008/03/26,大園,7.9,0.67,-,37.1,66,103,67.0,40.11,6.51,33.6,-,-,-,-,19.52,-,71.21,76.0,-
1366,桃園市,2008/03/26,龍潭,4.2,0.61,-,46.3,71,104,57.0,32.51,2.75,29.76,-,-,-,-,19.08,-,69.04,77.0,-
1367,桃園市,2008/03/26,平鎮,7.5,0.68,-,34.9,60,-,69.0,38.02,3.65,34.37,-,-,-,-,19.78,-,64.97,53.0,-
1368,桃園市,2008/03/26,觀音,7.3,0.57,-,41.7,66,113,65.0,28.72,2.9,25.81,-,-,-,-,19.85,-,70.28,82.0,-
1369,桃園市,2008/03/25,桃園,14.0,0.86,-,42.1,80,109,63.0,46.48,5.33,41.15,2.462,0.454,2.01,-,20.02,-,57.11,86.0,-
1370,桃園市,2008/03/25,中壢,11.2,1.59,-,32.8,75,127,69.0,81.93,30.02,51.91,3.032,0.896,2.14,-,19.43,-,60.72,88.0,-
