序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
502,新北市,2017/05/04,新店,2.7,0.43,-,34.6,43,30,17.6,2.42,15.18,-,-,-,1.49,1.09,26.67,-,-,67.17,-
503,新北市,2017/05/04,淡水,4.1,0.43,-,16.8,49,31,22.51,3.89,18.62,-,-,-,-,-,-,-,-,-,-
504,新北市,2017/05/04,汐止,9.4,0.54,-,25.1,53,38,35.22,8.22,27.01,-,-,-,1.31,1.05,26.17,-,-,78.32,-
505,新北市,2017/05/04,土城,3.5,0.47,-,26.7,45,26,24.97,6.7,18.27,2.145,0.191,1.954,1.4,1,28.42,-,-,74.47,-
506,新北市,2017/05/04,林口,3.8,0.41,-,22.2,76,36,26.12,5.79,20.33,-,-,-,1.98,1.76,24.91,-,-,82.22,-
507,新北市,2017/05/04,萬里,3.3,0.33,-,33.8,53,32,11.8,2.6,9.19,-,-,-,2.18,2,24.82,0,0,82.66,0
508,新北市,2017/05/03,板橋,7.7,0.71,-,15.6,52,30,34.18,5.65,28.53,2.308,0.294,2.014,1.77,1.38,26.73,0,0,73.34,0
509,新北市,2017/05/03,三重,8.3,1.38,-,-,60,24,74.47,42.17,32.3,2.593,0.491,2.102,-,-,26.67,-,-,68.62,-
510,新北市,2017/05/03,菜寮,7.3,0.59,-,19.7,43,30,27.77,5.86,21.91,-,-,-,2.2,2.01,26.95,-,-,73.03,-
511,新北市,2017/05/03,永和,4.1,0.82,-,20.1,40,26,31.25,11.6,19.65,2.185,0.272,1.913,1.8,1.69,25.82,-,-,73.15,-
512,新北市,2017/05/03,新莊,8.9,0.7,-,15.4,51,29,36.37,7.44,28.92,-,-,-,2,1.81,26.43,-,-,68.74,-
513,新北市,2017/05/03,新店,2.4,0.43,-,26.9,37,26,18.96,3.77,15.18,-,-,-,1.7,0.92,25.7,-,-,71.09,-
514,新北市,2017/05/03,淡水,3.1,0.46,-,21.6,46,27,18.05,2.57,15.47,-,-,-,-,-,-,-,-,-,-
515,新北市,2017/05/03,汐止,4.1,0.39,-,18.6,34,24,25.82,10.07,15.75,-,-,-,1.8,1.46,24.73,-,-,82.23,-
516,新北市,2017/05/03,土城,4.3,0.62,-,20.6,43,26,30.19,7.07,23.12,2.26,0.251,2.009,1.23,0.53,27.43,-,-,77.63,-
517,新北市,2017/05/03,林口,5.8,0.55,-,18.9,74,37,37.16,8.39,28.78,-,-,-,1.8,1.38,24.69,-,-,80.61,-
518,新北市,2017/05/03,萬里,3.1,0.24,-,32,35,22,8.26,2.19,6.07,-,-,-,1.91,1.82,24.03,1.83,3.97,86.4,144.41
519,新北市,2017/05/02,板橋,2.9,0.69,-,25.3,49,25,30.51,3.47,27.09,2.315,0.31,2.005,1.44,1.08,26.38,0,0,65.5,0
520,新北市,2017/05/02,三重,3.6,1.44,-,-,58,16,95.67,53.17,42.5,2.649,0.483,2.166,-,-,26.41,-,-,61.81,-
521,新北市,2017/05/02,菜寮,2.8,0.69,-,27.1,42,25,30.74,4.48,26.26,-,-,-,1.45,1.14,26.53,-,-,65.81,-
522,新北市,2017/05/02,永和,2.6,1.01,-,20.9,40,23,40.95,15.04,25.91,2.279,0.34,1.939,1.13,0.77,26.02,-,-,64.17,-
523,新北市,2017/05/02,新莊,3.6,0.7,-,24.4,50,21,32.56,4.73,27.83,-,-,-,1.15,0.88,25.76,-,-,63.98,-
524,新北市,2017/05/02,新店,2.6,0.5,-,36,38,22,21.66,3.29,18.37,-,-,-,1.76,1.38,25.48,-,-,63.54,-
525,新北市,2017/05/02,淡水,1.6,0.49,-,26.8,40,21,19.35,2.92,16.43,-,-,-,-,-,-,-,-,-,-
526,新北市,2017/05/02,汐止,2.5,0.46,-,20.5,29,20,30.5,9.94,20.55,-,-,-,1.02,0.62,25.19,-,-,72.55,-
527,新北市,2017/05/02,土城,3,0.62,-,28.2,45,24,31.35,5.91,25.44,2.296,0.263,2.032,1.2,0.81,26.57,-,-,71.65,-
528,新北市,2017/05/02,林口,3.2,0.5,-,33.9,68,32,26.86,4.87,21.99,-,-,-,1.78,1.4,23.83,-,-,74.32,-
529,新北市,2017/05/02,萬里,3.4,0.23,-,31,25,17,8.16,2.18,5.98,-,-,-,2.41,2.06,24.04,0,0,79.09,0
530,新北市,2017/05/01,板橋,2.6,0.6,-,41.4,43,24,27.75,3.88,23.87,2.231,0.214,2.017,1.55,1.14,26.15,0,0,56.94,0
531,新北市,2017/05/01,三重,-,-,-,-,59,23,-,-,-,-,-,-,-,-,-,-,-,-,-
532,新北市,2017/05/01,菜寮,2.9,0.51,-,43.4,37,20,22.02,2.21,19.8,-,-,-,1.82,1.34,26.25,-,-,57.83,-
533,新北市,2017/05/01,永和,1.5,0.63,-,39.2,32,21,23.45,6.06,17.39,2.082,0.192,1.89,1.54,1.17,25.51,-,-,58.64,-
534,新北市,2017/05/01,新莊,2.8,0.56,-,43.5,42,17,24.31,4.21,20.1,-,-,-,1.55,1.1,25.53,-,-,55.18,-
535,新北市,2017/05/01,新店,1.7,0.31,-,43.7,27,16,10,2.11,7.9,-,-,-,2.18,1.9,24.84,-,-,59.95,-
536,新北市,2017/05/01,淡水,2.5,0.38,-,37.4,40,21,15.66,1.43,14.22,-,-,-,-,-,-,-,-,-,-
537,新北市,2017/05/01,汐止,2.6,0.42,-,30.4,29,19,21.18,4.94,16.24,-,-,-,1.19,0.73,24.66,-,-,65.72,-
538,新北市,2017/05/01,土城,2.8,0.55,-,42,37,22,25.99,4.7,21.29,2.194,0.173,2.021,1.28,0.79,25.89,-,-,64.32,-
539,新北市,2017/05/01,林口,2.5,0.39,-,54.3,58,28,16.9,2.01,14.89,-,-,-,1.98,1.66,23.72,-,-,60.47,-
540,新北市,2017/05/01,萬里,3.1,0.22,-,43.5,27,19,7.16,1.48,5.68,-,-,-,3.04,2.83,23.29,0,0,71.5,0
541,臺中市,2017/05/31,西屯,2.1,0.25,-,26.6,28,12,13.87,2.06,11.79,1.884,0.15,1.734,2.04,1.78,27.72,3.25,5.01,79.25,2.72
542,臺中市,2017/05/31,忠明,1.8,0.34,-,23.8,20,12,16.04,3.69,12.33,1.871,0.073,1.798,1.74,1.39,28.51,-,-,78.01,-
543,臺中市,2017/05/31,豐原,5,2.04,-,29,24,13,11.88,2.74,9.15,1.972,0.195,1.777,3.18,2.95,27.26,-,-,76.37,-
544,臺中市,2017/05/31,沙鹿,3.2,0.27,-,27.8,18,14,14.56,2.28,12.27,-,-,-,2.59,2.33,28.64,-,-,79.8,-
545,臺中市,2017/05/31,大里,1.4,0.33,420.89,20.8,25,8,15.93,3.47,12.46,1.704,0.158,1.546,1.94,1.7,28.59,-,-,73.8,-
546,臺中市,2017/05/30,西屯,1.4,0.27,-,33.7,30,14,12.17,1.07,11.08,1.817,0.076,1.741,1.46,1.21,26.79,8.08,5.11,78.93,2.75
547,臺中市,2017/05/30,忠明,2.4,0.31,-,31.6,22,17,11.79,1.18,10.58,1.848,0.062,1.787,1.57,1.17,27.21,-,-,78.48,-
548,臺中市,2017/05/30,豐原,2.2,0.3,-,31.4,25,16,8.13,0.76,7.35,1.921,0.137,1.785,2.19,1.97,25.63,-,-,80.55,-
549,臺中市,2017/05/30,沙鹿,2.9,0.29,-,35.6,27,18,11.83,1.09,10.73,-,-,-,1.97,1.67,27.55,-,-,79.54,-
550,臺中市,2017/05/30,大里,1.8,0.32,420.2,27.5,35,13,11.44,0.98,10.48,1.661,0.089,1.572,1.88,1.42,26.92,-,-,78.01,-
551,臺中市,2017/05/29,西屯,3.6,0.41,-,42.1,50,24,19.16,2.37,16.8,2.039,0.183,1.856,1.56,1.11,28.15,0,0,70.73,0
552,臺中市,2017/05/29,忠明,3.3,0.47,-,39.7,41,24,21.82,2.24,19.59,1.992,0.135,1.857,1.77,1.28,29.18,-,-,68.54,-
553,臺中市,2017/05/29,豐原,2.8,0.39,-,46.5,43,20,11.88,1.63,10.25,1.986,0.105,1.881,1.92,1.68,27.01,-,-,74.73,-
554,臺中市,2017/05/29,沙鹿,3.7,0.43,-,38.9,40,23,18.13,2.18,15.95,-,-,-,2.05,1.24,27.76,-,-,76.94,-
555,臺中市,2017/05/29,大里,3.7,0.52,436.14,41.5,60,23,23.19,3.98,19.21,1.891,0.183,1.708,1.96,1.6,29.21,-,-,69.38,-
556,臺中市,2017/05/28,西屯,2.3,0.42,-,41.2,45,22,22.31,4.47,17.84,2.01,0.157,1.852,1.42,1,27.06,0,0,71.23,0
557,臺中市,2017/05/28,忠明,2.8,0.54,-,38.8,36,26,24.53,3.71,20.81,2.054,0.165,1.889,1.56,1.02,27.99,-,-,69.21,-
558,臺中市,2017/05/28,豐原,3.3,0.5,-,38.2,43,26,18.05,3.38,14.67,2.067,0.154,1.913,1.71,1.29,25.74,-,-,77.25,-
559,臺中市,2017/05/28,沙鹿,2,0.38,-,41.1,33,21,16.66,1.53,15.13,-,-,-,2.76,1.35,26.32,-,-,77.71,-
560,臺中市,2017/05/28,大里,3.5,0.57,439.58,40.5,55,26,23.47,3.32,20.15,1.939,0.205,1.734,1.59,1.28,27.93,-,-,70.81,-
561,臺中市,2017/05/27,西屯,3,0.6,-,32.2,61,36,33.64,9.16,24.48,2.273,0.356,1.917,1.39,1.07,26.33,0,0,73.37,0
562,臺中市,2017/05/27,忠明,3,0.68,-,31.1,45,33,33.38,6.6,26.78,2.226,0.297,1.93,1.44,0.96,27.1,-,-,70.73,-
563,臺中市,2017/05/27,豐原,2.8,0.77,-,35.2,42,25,14.32,1.6,12.72,2.057,0.197,1.86,1.64,1.32,24.54,-,-,80.35,-
564,臺中市,2017/05/27,沙鹿,4.1,0.49,-,30.4,47,26,27.27,4.15,23.12,-,-,-,1.97,1,25.69,-,-,77.47,-
565,臺中市,2017/05/27,大里,3.3,0.64,442.91,29.1,60,24,30.87,5.61,25.26,2.14,0.368,1.771,1.36,1.04,26.81,-,-,73.4,-
566,臺中市,2017/05/26,西屯,2.8,0.31,-,40.5,35,16,17.13,1.79,15.33,1.899,0.123,1.775,2.66,1.31,25.36,0,0,61.31,0
567,臺中市,2017/05/26,忠明,2.7,0.42,-,33.6,22,14,23.37,3.37,20,1.964,0.161,1.803,2.08,1.31,26.02,-,-,62.56,-
568,臺中市,2017/05/26,豐原,4,0.33,-,36.7,26,14,11.61,1.94,9.67,1.948,0.153,1.795,1.86,1.15,24.28,-,-,70.79,-
569,臺中市,2017/05/26,沙鹿,2.7,0.27,-,43.8,22,11,15.15,1.55,13.59,-,-,-,4.08,1.41,24.63,-,-,64.29,-
570,臺中市,2017/05/26,大里,3.1,0.59,423.58,34.6,40,17,29.8,4.1,25.7,1.947,0.288,1.66,1.58,1.08,27.07,-,-,64.07,-
571,臺中市,2017/05/25,西屯,1.6,0.22,-,37.6,30,11,12.04,1.84,10.24,1.854,0.092,1.762,2.82,1.28,25.38,0.5,5.66,74.46,2.88
572,臺中市,2017/05/25,忠明,1.9,0.35,-,31.7,23,13,17.4,2.84,14.56,1.9,0.086,1.815,2.24,1.19,26.05,-,-,73.15,-
573,臺中市,2017/05/25,豐原,1.8,0.23,-,30.6,14,10,8.26,1.54,6.71,1.887,0.083,1.803,2.09,1.45,24.14,-,-,79.97,-
574,臺中市,2017/05/25,沙鹿,1.9,0.26,-,39.6,17,10,11.22,1.36,9.87,-,-,-,4.38,1.7,25.21,-,-,76.81,-
575,臺中市,2017/05/25,大里,2.8,0.47,421.53,30.7,31,15,21.55,4.18,17.38,1.807,0.182,1.625,1.93,0.86,27.03,-,-,71.9,-
576,臺中市,2017/05/24,西屯,2.2,0.19,-,20.9,29,10,15.27,2.89,12.38,1.926,0.187,1.738,2.07,1.9,27.99,0,0,76.51,0
577,臺中市,2017/05/24,忠明,2.2,0.29,-,20.1,22,13,14.4,2.55,11.84,1.828,0.089,1.74,1.93,1.48,28.75,-,-,74.73,-
578,臺中市,2017/05/24,豐原,3.1,0.26,-,24.1,22,16,13.22,3.34,9.87,2.018,0.256,1.761,2.84,2.57,26.83,-,-,77.4,-
579,臺中市,2017/05/24,沙鹿,2.7,0.25,-,21.7,23,13,13.89,2.37,11.53,-,-,-,2.9,2.38,28.4,-,-,79.68,-
580,臺中市,2017/05/24,大里,2.3,0.3,413.97,19.7,35,13,14.52,3.3,11.22,1.675,0.128,1.547,2.4,2.1,29,-,-,74.04,-
581,臺中市,2017/05/23,西屯,2.9,0.23,-,34.6,47,21,11.48,1.37,10.12,1.91,0.169,1.741,1.99,1.78,28.28,0,0,72.11,0
582,臺中市,2017/05/23,忠明,2.5,0.27,-,33.1,33,20,13.34,1.98,11.36,1.868,0.095,1.773,1.96,1.57,29.33,-,-,69.18,-
583,臺中市,2017/05/23,豐原,3.7,0.54,-,35.3,29,20,12.06,1.82,10.24,1.975,0.189,1.786,2.79,2.59,27.73,-,-,69.7,-
584,臺中市,2017/05/23,沙鹿,2.6,0.24,-,33.6,32,18,11.71,1.84,9.86,-,-,-,2.39,2.16,28.49,-,-,77.62,-
585,臺中市,2017/05/23,大里,2.8,0.31,422.93,28.8,49,19,14.65,2.11,12.54,1.758,0.151,1.606,2.08,1.89,29.3,-,-,70.09,-
586,臺中市,2017/05/22,西屯,4.6,0.34,-,40.2,46,21,18.46,2.81,15.65,2,0.195,1.805,1.49,1.38,28.03,0,0,69.26,0
587,臺中市,2017/05/22,忠明,4.6,0.42,-,36.7,40,23,19.97,1.95,18.02,1.975,0.143,1.832,1.76,1.31,29,-,-,68.16,-
588,臺中市,2017/05/22,豐原,4.2,0.4,-,42.9,45,21,13.46,1.6,11.86,2.034,0.181,1.852,1.98,1.65,26.68,-,-,75.07,-
589,臺中市,2017/05/22,沙鹿,5.7,0.38,-,39,38,19,19.8,2.52,17.29,-,-,-,1.96,1.46,27.84,-,-,73.96,-
590,臺中市,2017/05/22,大里,3,0.43,431.38,34.7,46,20,19.64,2.19,17.47,1.869,0.19,1.679,1.91,1.66,28.98,-,-,70.2,-
591,臺中市,2017/05/21,西屯,2.2,0.24,-,39.2,40,16,13.59,1.82,11.79,1.887,0.1,1.787,2.04,0.96,26.84,0,0,73.4,0
592,臺中市,2017/05/21,忠明,2.2,0.37,-,35.1,29,21,16.19,2.05,14.15,1.897,0.089,1.808,1.99,1.1,27.62,-,-,71.66,-
593,臺中市,2017/05/21,豐原,1.3,0.26,-,31.4,23,11,8.77,1.73,7.05,1.886,0.077,1.809,1.81,1.24,25.63,-,-,76.63,-
594,臺中市,2017/05/21,沙鹿,2.6,0.27,-,39.6,32,17,12.53,1.13,11.4,-,-,-,3.72,1.49,26.67,-,-,79.02,-
595,臺中市,2017/05/21,大里,2,0.44,429.46,34,40,14,17.38,2.03,15.44,1.835,0.145,1.69,1.73,1.02,28,-,-,70.38,-
596,臺中市,2017/05/20,西屯,1,0.22,-,41,27,9,12.37,0.72,11.67,1.81,0.087,1.723,1.61,0.98,24.56,2.36,6.04,81.58,3.83
597,臺中市,2017/05/20,忠明,1.8,0.29,-,35.2,18,10,16.52,2.45,14.07,1.829,0.075,1.754,1.85,1.2,24.8,-,-,81.37,-
598,臺中市,2017/05/20,豐原,2.3,0.23,-,32.5,16,13,9.78,0.99,8.77,1.888,0.082,1.805,1.54,0.94,23.18,-,-,84.13,-
599,臺中市,2017/05/20,沙鹿,1.7,0.25,-,43.7,17,13,11.38,1.53,9.84,-,-,-,2.29,1.18,25.5,-,-,85.35,-
600,臺中市,2017/05/20,大里,1.5,0.4,417.44,31.6,24,12,17.16,2.08,15.08,1.754,0.134,1.62,1.5,0.88,25.41,-,-,76.29,-
601,臺中市,2017/05/19,西屯,2.2,0.45,-,31.9,50,27,27.1,2.68,24.42,2.208,0.388,1.82,1.22,0.76,25.82,3.6,5.31,76.1,2.76
602,臺中市,2017/05/19,忠明,2.6,0.57,-,29.7,43,25,30.66,4.84,25.82,2.113,0.247,1.865,1.43,0.99,26.27,-,-,74.67,-
603,臺中市,2017/05/19,豐原,2.3,0.3,-,35,28,14,11.92,1.16,10.78,1.992,0.156,1.836,1.67,1.12,24.27,-,-,76.42,-
604,臺中市,2017/05/19,沙鹿,2.5,0.45,-,38.1,46,28,24.24,2.75,21.49,-,-,-,2.09,1.26,26.32,-,-,79.85,-
605,臺中市,2017/05/19,大里,2,0.55,436.68,26.1,52,18,25.51,3,22.51,1.991,0.299,1.692,1.61,0.95,26.55,-,-,73.97,-
606,臺中市,2017/05/18,西屯,2.7,0.35,-,40.2,51,21,26.13,2.94,23.19,2.085,0.256,1.829,1.59,0.92,26.8,0,0,68.44,0
607,臺中市,2017/05/18,忠明,3.2,0.49,-,37.2,49,25,27.41,3.14,24.26,2.105,0.238,1.867,1.78,1.11,27.69,-,-,66.67,-
608,臺中市,2017/05/18,豐原,2.5,0.34,-,41.4,39,18,13.39,1.38,12.04,2.05,0.168,1.882,1.95,1.34,25.63,-,-,73.21,-
609,臺中市,2017/05/18,沙鹿,2.9,0.38,-,39.6,43,24,22.9,2.68,20.22,-,-,-,2.77,1.21,26.17,-,-,74.45,-
610,臺中市,2017/05/18,大里,3.1,0.54,422.06,37.9,61,22,28.85,4.41,24.45,2.098,0.32,1.778,1.55,1.03,27.94,-,-,68.68,-
611,臺中市,2017/05/17,西屯,3.5,0.26,-,48.5,36,10,14.92,2.02,12.9,1.841,0.109,1.732,2.72,1.06,24.8,0,0,70,0
612,臺中市,2017/05/17,忠明,2.3,0.33,-,42.3,29,12,19.24,2.17,17.08,1.918,0.13,1.788,2.04,1.16,25.32,-,-,68.82,-
613,臺中市,2017/05/17,豐原,2.9,0.2,-,37.4,19,11,9.04,1.4,7.63,1.78,0.078,1.703,1.83,1.16,23.39,-,-,74.18,-
614,臺中市,2017/05/17,沙鹿,2.7,0.23,-,53.5,25,13,13.01,1.3,11.71,-,-,-,4.5,1.59,24.46,-,-,73.7,-
615,臺中市,2017/05/17,大里,2.4,0.45,403.87,41.1,33,12,20.42,1.33,19.07,1.829,0.202,1.627,1.64,0.85,26.02,-,-,69.14,-
616,臺中市,2017/05/16,西屯,1.6,0.22,-,35.6,18,6,16.71,2.66,14.04,1.891,0.142,1.749,2.41,1.25,22.95,1.43,6.11,85.59,9.78
617,臺中市,2017/05/16,忠明,1.9,0.34,-,29.1,11,10,20.62,2.93,17.68,1.944,0.137,1.806,1.69,1,23.13,-,-,83.71,-
618,臺中市,2017/05/16,豐原,1.3,0.27,-,31.9,11,9,10.4,1.65,8.72,1.797,0.115,1.682,1.93,1.44,21.64,-,-,85.64,-
619,臺中市,2017/05/16,沙鹿,1.2,0.25,-,38,10,8,14.3,2.14,12.16,-,-,-,3.61,1.48,23.94,-,-,87.85,-
620,臺中市,2017/05/16,大里,2,0.39,409.24,22.7,21,6,23.75,4.12,19.62,1.816,0.206,1.611,1.72,1.12,23.99,-,-,80.91,-
621,臺中市,2017/05/15,西屯,3.2,0.3,-,38.8,38,22,18.22,2.76,15.46,1.918,0.133,1.786,2.2,1.29,27.2,0.5,4.67,71.49,26.07
622,臺中市,2017/05/15,忠明,3.4,0.36,-,36.8,32,24,17.02,2.43,14.59,1.888,0.096,1.793,2.02,1.31,28.15,-,-,69.1,-
623,臺中市,2017/05/15,豐原,3.7,0.3,-,42.4,31,19,11.62,1.74,9.89,1.803,0.111,1.692,2.15,1.78,25.75,-,-,74.25,-
624,臺中市,2017/05/15,沙鹿,2.6,0.29,-,44.6,34,21,13.08,1.36,11.71,-,-,-,2.91,1.33,27.14,-,-,79.2,-
625,臺中市,2017/05/15,大里,3.7,0.37,415.86,34.7,39,16,18.81,2.87,15.94,1.698,0.114,1.584,2.01,1.31,28.55,-,-,69.21,-
626,臺中市,2017/05/14,西屯,2.6,0.31,-,38.3,30,16,19.68,3.24,16.44,1.938,0.134,1.804,1.75,1.08,27.94,0,0,64.21,0
627,臺中市,2017/05/14,忠明,2.9,0.37,-,37.4,27,17,19.13,2.15,16.98,1.899,0.097,1.802,1.78,1.11,29.06,-,-,61.67,-
628,臺中市,2017/05/14,豐原,4.3,0.26,-,41,23,14,11.51,2.45,9.06,1.752,0.073,1.679,2.26,1.79,26.19,-,-,67.56,-
629,臺中市,2017/05/14,沙鹿,2.2,0.3,-,40.4,26,18,14.88,1.14,13.74,-,-,-,2.27,1.19,27.57,-,-,71.76,-
630,臺中市,2017/05/14,大里,3.1,0.36,413.64,36.1,28,12,18.15,2.45,15.7,1.792,0.149,1.643,1.63,1.12,29.2,-,-,63,-
631,臺中市,2017/05/13,西屯,2.9,0.31,-,16.8,37,15,20.95,4.24,16.71,1.97,0.201,1.769,1.51,1.28,27.58,0,0,73.97,0
632,臺中市,2017/05/13,忠明,2.4,0.34,-,18.8,32,15,18.13,2.77,15.36,1.884,0.126,1.758,1.62,1.23,28.57,-,-,69.1,-
633,臺中市,2017/05/13,豐原,3.3,0.29,-,21.4,30,14,11.76,1.88,9.88,1.765,0.121,1.644,2.46,2.32,26.09,-,-,75.54,-
634,臺中市,2017/05/13,沙鹿,3.5,0.35,-,16.2,30,15,20.69,2.32,18.36,-,-,-,2.14,1.83,27.71,-,-,77.61,-
635,臺中市,2017/05/13,大里,2.1,0.34,403.39,17.6,37,15,16.42,3.46,12.96,1.716,0.145,1.571,1.6,1.46,28.65,-,-,70.16,-
636,臺中市,2017/05/12,西屯,3.4,0.27,-,24.1,45,17,16.84,2.81,14.04,2,0.251,1.749,2.09,1.89,28.61,0,0,67.22,0
637,臺中市,2017/05/12,忠明,3.2,0.39,-,23.9,43,22,18.99,3.52,15.47,1.914,0.133,1.781,2,1.58,29.64,-,-,65.41,-
638,臺中市,2017/05/12,豐原,3.2,0.32,-,31,39,17,13.35,1.78,11.59,1.869,0.206,1.663,2.55,2.4,27.49,-,-,68.5,-
639,臺中市,2017/05/12,沙鹿,4,0.33,-,25,39,20,17.98,2.55,15.43,-,-,-,2.62,2.39,28.7,-,-,71.76,-
640,臺中市,2017/05/12,大里,3.2,0.42,415.92,23,48,19,19.32,3.62,15.7,1.784,0.184,1.6,1.83,1.63,29.49,-,-,67.66,-
641,臺中市,2017/05/11,西屯,3.6,0.45,-,34.8,57,29,20.49,2.92,17.56,2.09,0.295,1.794,1.42,0.95,28.34,0,0,67.23,0
642,臺中市,2017/05/11,忠明,3.1,0.44,-,32.2,50,32,21.49,2.76,18.73,1.984,0.175,1.809,1.75,1.19,29.34,-,-,65.11,-
643,臺中市,2017/05/11,豐原,3.7,0.4,-,37,46,24,13.82,1.45,12.34,1.883,0.171,1.712,1.93,1.69,26.63,-,-,69.32,-
644,臺中市,2017/05/11,沙鹿,3.1,0.36,-,36.9,45,25,16.92,1.65,15.27,-,-,-,1.93,1.12,28.54,-,-,74.26,-
645,臺中市,2017/05/11,大里,4.4,0.57,426.86,31.5,62,20,23.95,3.35,20.59,1.914,0.271,1.643,1.76,1.27,29.56,-,-,65.07,-
646,臺中市,2017/05/10,西屯,2.2,0.38,-,37.6,41,20,21.46,4.79,16.67,1.996,0.22,1.776,1.28,1,27.96,0,0,69,0
647,臺中市,2017/05/10,忠明,2.5,0.42,-,29.2,37,25,25.27,4.92,20.35,1.97,0.191,1.779,1.77,1.15,29.14,-,-,66.34,-
648,臺中市,2017/05/10,豐原,3.4,0.31,-,39.4,40,18,14.35,1.35,12.98,1.872,0.14,1.732,1.66,1.45,26.64,-,-,68.08,-
649,臺中市,2017/05/10,沙鹿,3.4,0.34,-,37.4,36,23,18.92,4,14.93,-,-,-,2.31,1.18,27.82,-,-,76.48,-
650,臺中市,2017/05/10,大里,3.3,0.48,417.15,36.4,48,15,21.34,1.97,19.36,1.833,0.224,1.61,1.77,1.42,28.92,-,-,67.74,-
651,臺中市,2017/05/09,西屯,2.6,0.31,-,20.6,51,19,18.86,3.16,15.71,2.02,0.25,1.77,1.99,1.71,27.77,0.5,6.42,69.63,18.81
652,臺中市,2017/05/09,忠明,2.9,0.31,-,21.8,38,18,14.84,2.21,12.63,1.823,0.147,1.675,2.02,1.52,28.9,-,-,66.56,-
653,臺中市,2017/05/09,豐原,4.2,0.38,-,25.1,34,16,13.6,2.44,11.16,1.814,0.13,1.684,2.9,2.72,26.5,-,-,71.66,-
654,臺中市,2017/05/09,沙鹿,7.7,0.48,-,18.8,40,20,26.09,5.72,20.37,-,-,-,2.37,2.03,27.83,-,-,74.73,-
655,臺中市,2017/05/09,大里,2.7,0.34,402.58,22.8,44,12,16.04,2.83,13.21,1.712,0.176,1.536,2.15,1.91,28.78,-,-,69.01,-
656,臺中市,2017/05/08,西屯,3.5,0.31,-,38.7,87,31,15.12,1.26,13.88,1.974,0.182,1.792,1.84,1.65,27.78,0,0,68.89,0
657,臺中市,2017/05/08,忠明,3.5,0.43,-,36.5,75,33,17.59,2.09,15.5,1.874,0.121,1.753,1.89,1.52,28.8,-,-,66.84,-
658,臺中市,2017/05/08,豐原,5.2,0.34,-,43.1,49,21,12.55,2.1,10.44,1.853,0.138,1.715,2.52,2.32,27.08,-,-,65.88,-
659,臺中市,2017/05/08,沙鹿,6.9,0.47,-,30.6,98,38,24.72,4.46,20.26,-,-,-,1.99,1.76,27.38,-,-,75.25,-
660,臺中市,2017/05/08,大里,3.2,0.42,415.56,36.1,91,24,17.65,2.11,15.53,1.784,0.172,1.611,2.05,1.82,28.72,-,-,68.98,-
661,臺中市,2017/05/06,西屯,2.3,0.33,-,37,55,30,17.43,1.98,15.44,1.881,0.128,1.753,2.19,1.05,26.93,0,0,71.25,0
662,臺中市,2017/05/06,忠明,2.4,0.41,-,34.2,47,29,19.38,2.93,16.45,1.93,0.142,1.789,1.79,1.11,27.67,-,-,69.15,-
663,臺中市,2017/05/06,豐原,3.6,0.37,-,39.1,43,27,14.59,2.78,11.81,1.894,0.125,1.769,1.96,1.32,25.63,-,-,72.59,-
664,臺中市,2017/05/06,沙鹿,3.1,0.38,-,39.8,52,34,16.78,2.03,14.75,-,-,-,3.41,1.42,26.82,-,-,78.14,-
665,臺中市,2017/05/06,大里,2.8,0.48,417.57,32.9,50,19,19.13,2.18,16.96,1.849,0.172,1.677,1.75,1.05,28.08,-,-,68.31,-
666,臺中市,2017/05/05,西屯,3.5,0.36,-,22.6,52,26,24.3,6.2,18.1,2.14,0.378,1.762,1.43,1.1,27.7,0,0,69.62,0
667,臺中市,2017/05/05,忠明,3.1,0.45,-,23.2,44,25,22.15,4.17,17.98,1.996,0.21,1.785,1.68,1.02,28.66,-,-,67.26,-
668,臺中市,2017/05/05,豐原,3.1,0.33,-,28.4,41,24,13.25,1.97,11.29,1.881,0.142,1.739,1.89,1.58,25.9,-,-,73.62,-
669,臺中市,2017/05/05,沙鹿,4.2,0.35,-,18.2,44,27,20.24,3.85,16.39,-,-,-,1.97,1.2,27.86,-,-,75.97,-
670,臺中市,2017/05/05,大里,3.1,0.44,418.63,27.9,54,20,20.4,4.49,15.91,1.864,0.224,1.64,1.69,1.28,28.56,-,-,68.44,-
671,臺中市,2017/05/04,西屯,2.6,0.3,-,26.9,56,28,20.03,4.06,15.97,1.923,0.242,1.68,1.67,1.54,27.62,0,0,69.23,0
672,臺中市,2017/05/04,忠明,2.6,0.38,-,27.9,49,30,16.51,2.53,13.98,1.908,0.152,1.756,1.84,1.41,28.52,-,-,66.86,-
