序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1075,高雄市,2007/11/06,鳳山,13.1,0.71,-,12.6,20,85,53.0,53.4,19.52,33.88,2.574,0.535,2.04,-,23.75,-,90.27,68.0,-
1076,高雄市,2007/11/06,林園,15.9,0.8,-,11.7,23,96,60.0,44.5,11.46,33.03,2.219,0.398,1.82,-,23.85,-,89.85,73.0,-
1077,高雄市,2007/11/06,大寮,10.6,0.69,-,8.3,16,110,76.0,40.49,8.54,31.95,-,-,-,-,23.3,-,84.7,80.0,-
1078,高雄市,2007/11/06,仁武,11.7,0.52,-,10.0,16,65,45.0,43.13,16.94,26.2,2.28,0.382,1.9,-,23.78,-,86.54,58.0,-
1079,高雄市,2007/11/06,橋頭,4.1,0.39,-,13.0,22,57,34.0,28.68,3.92,24.76,-,-,-,-,23.19,-,82.72,54.0,-
1080,高雄市,2007/11/06,美濃,2.4,0.41,-,16.2,29,59,41.0,15.75,2.76,12.99,-,-,-,-,23.15,-,91.32,54.0,-
1081,高雄市,2007/11/05,左營,6.8,0.6,-,16.4,27,60,38.0,32.77,3.88,28.88,2.267,0.291,1.98,-,21.93,-,83.85,55.0,-
1082,高雄市,2007/11/05,楠梓,3.9,0.44,-,13.0,23,65,37.0,31.57,6.71,24.86,1.946,0.138,1.81,-,22.38,-,84.96,58.0,-
1083,高雄市,2007/11/05,前金,8.2,0.67,-,14.4,24,65,46.0,34.23,4.19,30.04,2.408,0.354,2.05,-,23.08,-,79.48,58.0,-
1084,高雄市,2007/11/05,前鎮,6.4,0.92,-,9.3,15,83,50.0,52.22,13.01,39.21,-,-,-,-,23.59,-,80.56,66.0,-
1085,高雄市,2007/11/05,復興,9.2,1.24,-,11.2,16,70,39.0,59.1,21.91,37.19,-,-,-,-,23.04,-,80.09,60.0,-
1086,高雄市,2007/11/05,小港,15.0,0.81,-,5.8,11,75,50.0,58.07,18.48,39.59,2.336,0.475,1.86,-,23.7,-,79.47,62.0,-
1087,高雄市,2007/11/05,鳳山,13.8,0.72,-,12.9,20,82,45.0,51.08,20.85,30.22,2.558,0.508,2.05,-,22.99,-,88.91,66.0,-
1088,高雄市,2007/11/05,林園,16.0,0.65,-,12.5,22,102,-,44.89,12.92,31.97,2.275,0.46,1.82,-,23.69,-,84.32,76.0,-
1089,高雄市,2007/11/05,大寮,4.6,0.59,-,9.4,15,96,63.0,32.11,4.65,27.46,-,-,-,-,22.72,-,82.01,73.0,-
1090,高雄市,2007/11/05,仁武,8.0,0.57,-,12.3,20,68,45.0,36.53,8.72,27.81,2.216,0.286,1.93,-,23.29,-,85.5,59.0,-
1091,高雄市,2007/11/05,橋頭,4.1,0.49,-,14.5,26,62,36.0,31.75,4.06,27.7,-,-,-,-,22.71,-,82.76,56.0,-
1092,高雄市,2007/11/05,美濃,2.2,0.43,-,20.1,29,71,48.0,13.95,1.68,12.27,-,-,-,-,22.5,-,90.84,60.0,-
1093,高雄市,2007/11/04,左營,7.4,0.58,-,40.2,81,108,54.0,24.66,2.82,21.84,2.234,0.244,1.99,-,23.32,-,71.11,86.0,-
1094,高雄市,2007/11/04,楠梓,4.7,0.45,-,35.1,73,113,55.0,25.0,5.2,19.8,1.969,0.123,1.85,-,23.8,-,71.11,82.0,-
1095,高雄市,2007/11/04,前金,12.3,0.61,-,41.3,88,114,59.0,26.03,2.93,23.1,2.348,0.265,2.08,-,24.58,-,66.18,92.0,-
1096,高雄市,2007/11/04,前鎮,9.4,0.76,-,32.4,69,125,61.0,44.01,9.84,34.17,-,-,-,-,25.25,-,67.83,88.0,-
1097,高雄市,2007/11/04,復興,11.5,0.92,-,41.3,89,106,55.0,42.84,10.52,32.32,-,-,-,-,24.66,-,67.2,78.0,-
1098,高雄市,2007/11/04,小港,15.7,0.66,-,33.6,77,122,63.0,47.21,12.45,34.76,2.251,0.401,1.85,-,25.33,-,66.42,86.0,-
1099,高雄市,2007/11/04,鳳山,16.0,0.65,-,41.7,95,143,56.0,41.85,16.39,25.46,2.589,0.544,2.05,-,25.42,-,75.43,96.0,-
1100,高雄市,2007/11/04,林園,17.7,0.66,-,45.9,101,154,-,32.39,5.0,27.39,2.116,0.332,1.79,-,25.12,-,74.28,107.0,-
1101,高雄市,2007/11/04,大寮,13.0,0.67,-,43.9,96,149,72.0,29.79,3.01,26.75,-,-,-,-,24.61,-,66.2,100.0,-
1102,高雄市,2007/11/04,仁武,11.4,0.51,-,38.3,85,120,60.0,31.6,7.88,23.72,2.266,0.313,1.95,-,25.15,-,70.47,90.0,-
1103,高雄市,2007/11/04,橋頭,5.3,0.5,-,37.8,81,116,50.0,24.73,2.75,21.98,-,-,-,-,24.06,-,69.05,84.0,-
1104,高雄市,2007/11/04,美濃,2.0,0.41,-,43.3,82,94,53.0,13.07,1.36,11.71,-,-,-,-,24.44,-,76.26,74.0,-
1105,高雄市,2007/11/03,左營,10.1,0.72,-,42.8,91,105,59.0,32.02,5.13,26.9,2.404,0.365,2.04,-,23.9,-,69.66,90.0,-
1106,高雄市,2007/11/03,楠梓,5.4,0.52,-,35.0,73,112,58.0,30.18,7.89,22.28,2.029,0.187,1.84,-,24.37,-,69.48,81.0,-
1107,高雄市,2007/11/03,前金,9.1,0.68,-,39.4,82,107,60.0,31.47,5.14,26.33,2.472,0.353,2.12,-,25.11,-,65.32,78.0,-
1108,高雄市,2007/11/03,前鎮,10.5,0.85,-,34.5,74,126,64.0,47.2,10.09,37.11,-,-,-,-,25.77,-,67.27,88.0,-
1109,高雄市,2007/11/03,復興,12.7,0.99,-,41.4,85,99,56.0,44.83,10.58,34.25,-,-,-,-,25.11,-,66.87,74.0,-
1110,高雄市,2007/11/03,小港,13.4,0.74,-,33.8,74,113,64.0,48.21,11.64,36.56,2.378,0.501,1.88,-,25.82,-,66.37,82.0,-
1111,高雄市,2007/11/03,鳳山,17.2,0.82,-,41.2,87,135,59.0,46.19,17.45,28.74,2.777,0.69,2.09,-,25.83,-,75.12,92.0,-
1112,高雄市,2007/11/03,林園,9.7,0.61,-,48.6,97,127,63.0,25.47,4.88,20.58,2.112,0.269,1.84,-,25.51,-,75.6,97.0,-
1113,高雄市,2007/11/03,大寮,11.3,0.63,-,37.5,80,140,77.0,35.21,7.48,27.72,-,-,-,-,25.16,-,65.86,95.0,-
1114,高雄市,2007/11/03,仁武,12.0,0.59,-,38.2,82,112,63.0,35.78,10.63,25.15,2.37,0.389,1.98,-,25.69,-,68.93,81.0,-
1115,高雄市,2007/11/03,橋頭,6.5,0.58,-,37.3,83,113,52.0,31.6,6.73,24.87,-,-,-,-,24.6,-,67.84,82.0,-
1116,高雄市,2007/11/03,美濃,3.8,0.48,-,45.0,85,91,59.0,13.86,1.16,12.65,-,-,-,-,24.77,-,77.14,81.0,-
1117,高雄市,2007/11/02,左營,6.7,0.67,-,36.6,70,81,41.0,27.74,3.92,23.82,2.225,0.262,1.96,-,23.59,-,71.55,72.0,-
1118,高雄市,2007/11/02,楠梓,5.4,0.51,-,29.6,59,96,42.0,27.78,4.59,23.19,1.965,0.171,1.79,-,23.96,-,72.29,73.0,-
1119,高雄市,2007/11/02,前金,7.8,0.68,-,22.9,43,90,46.0,27.81,2.93,24.88,2.353,0.305,2.05,-,24.72,-,67.76,70.0,-
1120,高雄市,2007/11/02,前鎮,9.6,0.88,-,26.6,57,103,48.0,42.41,8.11,34.3,-,-,-,-,25.37,-,70.11,76.0,-
1121,高雄市,2007/11/02,復興,13.4,1.14,-,29.8,64,85,45.0,45.6,10.76,34.85,-,-,-,-,24.7,-,69.8,68.0,-
1122,高雄市,2007/11/02,小港,14.0,0.72,-,23.3,52,95,48.0,43.47,8.5,34.98,2.159,0.353,1.81,-,25.39,-,69.8,72.0,-
1123,高雄市,2007/11/02,鳳山,12.6,0.87,-,29.0,58,113,44.0,42.77,13.81,28.96,2.556,0.541,2.02,-,24.88,-,77.72,82.0,-
1124,高雄市,2007/11/02,林園,11.9,0.64,-,38.3,73,113,44.0,26.23,6.85,19.38,2.083,0.312,1.77,-,25.41,-,77.1,82.0,-
1125,高雄市,2007/11/02,大寮,11.7,0.73,-,29.5,55,129,65.0,31.56,4.45,27.11,-,-,-,-,24.82,-,69.61,90.0,-
1126,高雄市,2007/11/02,仁武,14.0,0.66,-,29.5,62,104,54.0,41.11,8.67,32.44,2.328,0.395,1.93,-,25.24,-,72.18,77.0,-
1127,高雄市,2007/11/02,橋頭,5.8,0.53,-,34.4,65,96,39.0,29.21,2.89,26.32,-,-,-,-,24.17,-,70.05,73.0,-
1128,高雄市,2007/11/02,美濃,3.8,0.59,-,35.2,61,98,54.0,17.53,1.72,15.8,-,-,-,-,24.13,-,80.42,74.0,-
1129,高雄市,2007/11/01,左營,6.6,0.67,-,32.3,67,125,55.0,28.54,4.49,24.05,2.263,0.264,2.0,-,25.72,-,76.85,88.0,-
1130,高雄市,2007/11/01,楠梓,5.3,0.53,-,25.9,57,136,54.0,29.87,6.83,23.04,1.975,0.155,1.82,-,26.13,-,77.61,93.0,-
1131,高雄市,2007/11/01,前金,6.5,0.7,-,29.6,63,139,61.0,29.4,4.87,24.52,2.375,0.303,2.07,-,26.81,-,73.33,94.0,-
1132,高雄市,2007/11/01,前鎮,8.4,0.9,-,22.9,61,163,59.0,40.16,6.95,33.22,-,-,-,-,27.6,-,73.51,106.0,-
1133,高雄市,2007/11/01,復興,11.4,1.12,-,31.5,66,122,56.0,44.71,11.53,33.18,-,-,-,-,26.87,-,72.61,86.0,-
1134,高雄市,2007/11/01,小港,11.8,0.8,-,26.9,63,136,62.0,46.09,9.06,37.04,2.303,0.463,1.84,-,27.87,-,71.37,93.0,-
1135,高雄市,2007/11/01,鳳山,14.7,0.73,-,30.2,63,152,61.0,-,-,-,2.605,0.506,2.1,-,26.71,-,81.21,101.0,-
1136,高雄市,2007/11/01,林園,16.4,0.71,-,35.5,78,163,71.0,39.32,8.22,31.1,2.202,0.413,1.79,-,27.73,-,77.91,106.0,-
1137,高雄市,2007/11/01,大寮,8.7,0.67,-,34.2,75,175,89.0,33.34,4.75,28.59,-,-,-,-,27.25,-,71.28,112.0,-
1138,高雄市,2007/11/01,仁武,10.3,0.63,-,29.7,64,131,61.0,33.69,7.75,25.95,2.278,0.331,1.95,-,27.44,-,76.75,90.0,-
1139,高雄市,2007/11/01,橋頭,5.3,0.58,-,28.9,62,133,52.0,28.96,4.19,24.77,-,-,-,-,26.46,-,75.55,92.0,-
1140,高雄市,2007/11/01,美濃,2.6,0.49,-,38.6,68,119,65.0,12.32,0.75,11.54,-,-,-,-,26.9,-,80.4,84.0,-
1141,基隆市,2007/11/30,基隆,1.7,0.28,-,40.9,43,35,17.0,11.66,1.74,9.91,1.781,0.079,1.7,-,18.73,-,54.76,38.0,-
1142,基隆市,2007/11/29,基隆,7.2,0.43,-,40.1,46,70,40.0,14.09,2.28,11.81,1.818,0.09,1.73,-,17.0,-,57.37,60.0,-
1143,基隆市,2007/11/28,基隆,3.0,0.3,-,37.4,39,54,27.0,9.44,1.44,8.0,1.76,0.058,1.7,-,17.21,-,68.12,52.0,-
1144,基隆市,2007/11/27,基隆,1.6,0.27,-,43.9,49,29,13.0,5.3,1.01,4.28,1.701,0.034,1.67,-,17.97,-,84.03,42.0,-
1145,基隆市,2007/11/26,基隆,1.1,0.16,-,43.1,45,21,9.0,4.2,0.75,3.43,1.625,0.014,1.61,-,21.51,-,90.57,41.0,-
1146,基隆市,2007/11/25,基隆,0.5,0.21,-,39.7,41,19,10.0,5.97,0.83,5.14,1.697,0.033,1.66,-,21.67,-,89.54,36.0,-
1147,基隆市,2007/11/24,基隆,0.9,0.2,-,42.8,45,29,13.0,6.86,1.31,5.55,1.68,0.041,1.64,-,21.35,-,72.96,38.0,-
1148,基隆市,2007/11/23,基隆,0.8,0.27,-,37.5,38,22,12.0,11.51,1.68,9.82,1.754,0.08,1.67,-,19.87,-,82.42,38.0,-
1149,基隆市,2007/11/22,基隆,2.2,0.32,-,39.1,46,39,21.0,12.66,1.89,10.74,1.777,0.092,1.69,-,20.21,-,74.62,41.0,-
1150,基隆市,2007/11/21,基隆,2.8,0.35,-,48.0,58,57,47.0,9.3,1.38,7.92,1.754,0.073,1.68,-,19.82,-,71.39,54.0,-
1151,基隆市,2007/11/20,基隆,1.5,0.3,-,43.2,49,28,25.0,7.96,0.92,7.01,1.718,0.048,1.67,-,18.64,-,83.0,52.0,-
1152,基隆市,2007/11/19,基隆,0.9,0.23,-,38.2,42,16,14.0,7.82,1.24,6.56,1.707,0.047,1.66,-,18.69,-,89.06,37.0,-
1153,基隆市,2007/11/18,基隆,2.2,0.46,-,39.6,45,29,27.0,7.63,0.79,6.84,1.727,0.058,1.67,-,20.0,-,88.44,40.0,-
1154,基隆市,2007/11/17,基隆,1.4,0.43,-,33.6,45,37,36.0,16.1,3.53,12.57,1.824,0.131,1.69,-,23.37,-,79.87,41.0,-
1155,基隆市,2007/11/16,基隆,1.5,0.41,-,32.8,43,30,28.0,17.82,5.47,12.34,1.93,0.162,1.77,-,22.5,-,81.5,37.0,-
1156,基隆市,2007/11/15,基隆,1.7,0.46,-,31.6,41,30,29.0,21.03,6.77,14.26,2.019,0.19,1.83,-,22.54,-,75.97,36.0,-
1157,基隆市,2007/11/14,基隆,2.3,0.4,-,31.3,45,26,24.0,20.26,6.74,13.52,1.964,0.181,1.78,-,21.43,-,76.24,39.0,-
1158,基隆市,2007/11/13,基隆,1.5,0.42,-,27.7,45,29,27.0,21.02,5.54,15.48,1.946,0.194,1.75,-,19.95,-,77.01,40.0,-
1159,基隆市,2007/11/12,基隆,0.9,0.23,-,44.3,47,33,30.0,7.95,1.09,6.83,1.729,0.071,1.66,-,20.45,-,59.57,43.0,-
1160,基隆市,2007/11/11,基隆,1.7,0.28,-,50.4,54,47,44.0,6.64,0.86,5.77,1.694,0.051,1.64,-,20.39,-,66.01,48.0,-
1161,基隆市,2007/11/10,基隆,1.5,0.32,-,53.9,55,61,57.0,6.43,0.74,5.69,1.689,0.05,1.64,-,21.12,-,73.84,56.0,-
1162,基隆市,2007/11/09,基隆,1.2,0.29,-,47.3,54,35,32.0,10.46,0.98,9.45,1.72,0.083,1.64,-,20.5,-,86.11,48.0,-
1163,基隆市,2007/11/08,基隆,1.4,0.23,-,37.8,40,21,19.0,9.3,1.11,8.19,1.683,0.062,1.62,-,21.76,-,93.06,36.0,-
1164,基隆市,2007/11/07,基隆,0.9,0.28,-,36.8,42,28,25.0,10.81,1.66,9.15,1.724,0.074,1.65,-,22.07,-,85.61,38.0,-
1165,基隆市,2007/11/06,基隆,0.9,0.2,-,41.4,43,20,18.0,7.07,1.03,6.04,1.637,0.034,1.6,-,21.79,-,88.3,38.0,-
1166,基隆市,2007/11/05,基隆,1.4,0.23,-,44.7,47,13,12.0,8.55,1.2,7.35,1.665,0.038,1.63,-,22.02,-,90.94,42.0,-
1167,基隆市,2007/11/04,基隆,1.1,0.21,-,45.8,49,34,31.0,5.66,1.04,4.62,1.66,0.032,1.63,-,21.36,-,70.9,42.0,-
1168,基隆市,2007/11/03,基隆,1.4,0.23,-,45.6,47,38,35.0,6.31,0.9,5.4,1.671,0.04,1.63,-,21.05,-,61.28,41.0,-
1169,基隆市,2007/11/02,基隆,1.0,0.29,-,44.6,49,39,36.0,8.34,1.12,7.23,1.7,0.046,1.65,-,19.79,-,78.38,44.0,-
1170,基隆市,2007/11/01,基隆,2.6,0.37,-,42.2,44,30,28.0,11.16,1.06,10.09,1.721,0.062,1.66,-,22.59,-,86.13,40.0,-
1171,新竹市,2007/11/30,新竹,5.4,0.37,-,22.9,30,54,29.0,22.49,2.32,20.19,2.065,0.184,1.88,-,18.03,-,61.07,52.0,-
1172,新竹市,2007/11/29,新竹,8.2,0.53,-,29.4,42,92,56.0,20.4,1.66,18.75,2.074,0.157,1.92,-,16.23,-,61.34,71.0,-
1173,新竹市,2007/11/28,新竹,4.3,0.37,-,24.6,26,64,35.0,16.48,1.06,15.41,2.011,0.119,1.89,-,15.34,-,78.57,57.0,-
1174,新竹市,2007/11/27,新竹,3.6,0.36,-,27.6,36,27,19.0,13.58,1.11,12.47,1.954,0.087,1.87,-,16.69,-,85.91,34.0,-
1175,新竹市,2007/11/26,新竹,2.8,0.2,-,28.7,33,16,12.0,11.31,1.04,10.24,1.887,0.058,1.83,-,21.54,-,84.78,32.0,-
1176,新竹市,2007/11/25,新竹,2.9,0.23,-,29.4,32,24,13.0,10.02,1.15,8.83,1.897,0.054,1.84,-,24.12,-,69.08,28.0,-
1177,新竹市,2007/11/24,新竹,3.1,0.25,-,29.9,34,42,17.0,13.45,1.42,12.02,1.937,0.079,1.86,-,22.01,-,67.31,42.0,-
1178,新竹市,2007/11/23,新竹,3.8,0.2,-,29.6,33,31,16.0,14.8,1.5,13.27,1.963,0.108,1.86,-,21.57,-,67.82,31.0,-
1179,新竹市,2007/11/22,新竹,2.3,0.22,-,30.8,34,47,22.0,13.74,1.32,12.41,1.94,0.1,1.84,-,21.64,-,64.47,47.0,-
1180,新竹市,2007/11/21,新竹,4.7,0.41,-,36.0,44,74,40.0,14.82,1.05,13.77,1.987,0.12,1.87,-,20.47,-,67.69,62.0,-
1181,新竹市,2007/11/20,新竹,2.9,0.37,-,29.6,31,35,19.0,14.52,1.35,13.12,1.975,0.118,1.86,-,19.47,-,74.54,35.0,-
1182,新竹市,2007/11/19,新竹,2.4,0.32,-,26.9,30,22,14.0,14.18,1.65,12.51,1.967,0.123,1.84,-,19.97,-,74.95,28.0,-
1183,新竹市,2007/11/18,新竹,3.4,0.5,-,31.6,35,39,27.0,11.27,0.74,10.54,1.944,0.062,1.88,-,20.6,-,80.99,39.0,-
1184,新竹市,2007/11/17,新竹,4.2,0.51,-,21.4,40,59,43.0,25.29,4.63,20.66,2.171,0.228,1.94,-,22.91,-,78.29,54.0,-
1185,新竹市,2007/11/16,新竹,4.5,0.49,-,22.5,36,46,32.0,26.45,5.0,21.45,2.129,0.221,1.91,-,23.35,-,73.58,47.0,-
1186,新竹市,2007/11/15,新竹,3.1,0.47,-,22.4,36,43,28.0,24.02,3.32,20.69,2.1,0.2,1.9,-,24.2,-,65.62,43.0,-
1187,新竹市,2007/11/14,新竹,3.6,0.49,-,19.4,37,46,27.0,27.54,3.75,23.78,2.133,0.231,1.9,-,22.5,-,67.91,46.0,-
1188,新竹市,2007/11/13,新竹,5.0,0.51,-,18.9,35,50,29.0,28.98,3.86,25.11,2.161,0.26,1.9,-,21.53,-,65.76,50.0,-
1189,新竹市,2007/11/12,新竹,3.7,0.35,-,31.4,39,47,27.0,17.92,1.4,16.54,1.987,0.129,1.86,-,20.92,-,58.5,47.0,-
1190,新竹市,2007/11/11,新竹,3.8,0.4,-,38.0,42,61,38.0,13.6,1.11,12.46,1.942,0.08,1.86,-,20.96,-,62.84,56.0,-
1191,新竹市,2007/11/10,新竹,4.1,0.44,-,35.3,41,69,42.0,17.75,1.21,16.5,2.029,0.149,1.88,-,21.23,-,72.07,60.0,-
1192,新竹市,2007/11/09,新竹,3.2,0.34,-,35.3,38,47,26.0,16.3,0.89,15.41,1.961,0.119,1.84,-,21.08,-,77.88,47.0,-
1193,新竹市,2007/11/08,新竹,2.8,0.28,-,29.4,31,28,16.0,11.82,0.61,11.2,1.924,0.102,1.82,-,21.4,-,85.73,30.0,-
1194,新竹市,2007/11/07,新竹,3.8,0.35,-,25.0,28,29,18.0,17.06,1.58,15.48,2.005,0.143,1.86,-,22.34,-,78.57,29.0,-
1195,新竹市,2007/11/06,新竹,3.1,0.32,-,28.9,34,19,13.0,13.34,1.19,12.13,1.932,0.09,1.84,-,20.7,-,86.44,31.0,-
1196,新竹市,2007/11/05,新竹,2.0,0.3,-,36.1,39,14,14.0,10.84,0.91,9.87,1.902,0.062,1.84,-,20.73,-,86.41,34.0,-
1197,新竹市,2007/11/04,新竹,3.4,0.32,-,33.6,36,46,29.0,13.17,1.68,11.47,1.935,0.075,1.86,-,21.35,-,67.05,46.0,-
1198,新竹市,2007/11/03,新竹,4.0,0.36,-,31.5,33,49,29.0,16.01,1.57,14.45,1.991,0.105,1.89,-,20.9,-,63.66,49.0,-
1199,新竹市,2007/11/02,新竹,3.6,0.42,-,31.5,36,39,28.0,15.64,1.37,14.27,1.992,0.119,1.87,-,19.88,-,73.88,39.0,-
1200,新竹市,2007/11/01,新竹,3.7,0.43,-,31.5,34,31,24.0,14.63,1.21,13.4,1.982,0.113,1.87,-,22.32,-,80.69,31.0,-
1201,嘉義市,2007/11/30,嘉義,6.5,0.7,-,23.0,58,102,69.0,36.81,8.12,28.69,2.298,0.334,1.96,-,17.21,-,63.24,76.0,-
1202,嘉義市,2007/11/29,嘉義,7.8,0.63,-,20.5,48,112,72.0,31.81,3.9,27.91,2.195,0.243,1.95,-,16.47,-,66.79,81.0,-
1203,嘉義市,2007/11/28,嘉義,4.1,0.5,-,11.8,21,48,35.0,30.32,5.16,25.16,2.141,0.234,1.91,-,15.25,-,85.19,48.0,-
1204,嘉義市,2007/11/27,嘉義,2.7,0.39,-,25.4,34,28,15.0,17.86,2.79,15.07,1.989,0.131,1.86,-,17.73,-,80.51,30.0,-
1205,嘉義市,2007/11/26,嘉義,5.3,0.61,-,14.3,18,106,76.0,30.6,7.32,23.28,2.285,0.267,2.02,-,22.22,-,81.25,78.0,-
1206,嘉義市,2007/11/25,嘉義,5.0,0.76,-,38.5,92,143,106.0,33.2,9.38,23.81,2.406,0.299,2.11,-,23.2,-,70.01,111.0,-
1207,嘉義市,2007/11/24,嘉義,6.1,0.83,-,30.8,75,136,91.0,44.1,16.44,27.67,2.533,0.434,2.1,-,22.32,-,69.97,93.0,-
1208,嘉義市,2007/11/23,嘉義,6.1,0.72,-,23.4,56,121,73.0,40.45,12.25,28.19,2.457,0.402,2.06,-,21.8,-,73.65,86.0,-
1209,嘉義市,2007/11/22,嘉義,6.7,0.73,-,27.4,66,111,63.0,38.65,8.94,29.71,2.42,0.366,2.05,-,21.99,-,68.82,80.0,-
1210,嘉義市,2007/11/21,嘉義,6.0,0.63,-,27.1,64,88,60.0,33.62,5.86,27.75,2.279,0.292,1.99,-,21.09,-,68.41,80.0,-
1211,嘉義市,2007/11/20,嘉義,4.2,0.46,-,23.9,52,63,33.0,27.27,3.88,23.39,2.14,0.217,1.92,-,20.81,-,71.0,58.0,-
1212,嘉義市,2007/11/19,嘉義,4.7,0.48,-,23.6,44,62,28.0,22.47,3.32,19.15,2.085,0.173,1.91,-,20.63,-,70.79,56.0,-
1213,嘉義市,2007/11/18,嘉義,4.4,0.72,-,25.0,55,103,69.0,26.05,5.18,20.87,2.233,0.227,2.01,-,22.46,-,74.56,76.0,-
1214,嘉義市,2007/11/17,嘉義,4.0,0.55,-,35.7,70,103,73.0,21.65,2.13,19.52,2.182,0.208,1.98,-,23.23,-,75.9,83.0,-
1215,嘉義市,2007/11/16,嘉義,3.9,0.63,-,40.7,84,93,63.0,25.79,3.24,22.55,2.266,0.302,1.96,-,23.17,-,69.92,90.0,-
1216,嘉義市,2007/11/15,嘉義,4.1,0.65,-,42.3,80,95,68.0,24.58,2.14,22.44,2.263,0.289,1.97,-,22.98,-,70.0,83.0,-
1217,嘉義市,2007/11/14,嘉義,6.5,0.71,-,31.7,71,104,70.0,40.94,10.83,30.11,2.469,0.411,2.06,-,22.53,-,68.56,77.0,-
1218,嘉義市,2007/11/13,嘉義,6.4,0.66,-,29.0,66,98,60.0,36.91,7.46,29.46,2.437,0.404,2.03,-,22.34,-,64.38,74.0,-
1219,嘉義市,2007/11/12,嘉義,5.5,0.53,-,26.2,60,96,57.0,31.25,4.08,27.18,2.222,0.253,1.97,-,22.12,-,64.05,73.0,-
1220,嘉義市,2007/11/11,嘉義,4.7,0.51,-,29.5,55,97,57.0,21.69,2.0,19.69,2.098,0.164,1.93,-,22.07,-,66.49,74.0,-
1221,嘉義市,2007/11/10,嘉義,4.8,0.47,-,30.4,55,76,48.0,23.42,1.79,21.63,2.117,0.195,1.92,-,22.21,-,69.5,70.0,-
1222,嘉義市,2007/11/09,嘉義,4.2,0.41,-,23.5,49,63,37.0,26.15,3.09,23.06,2.224,0.313,1.91,-,22.69,-,73.63,60.0,-
1223,嘉義市,2007/11/08,嘉義,3.7,0.46,-,15.6,34,53,37.0,30.01,7.02,22.99,2.25,0.304,1.95,-,22.58,-,80.23,52.0,-
1224,嘉義市,2007/11/07,嘉義,4.8,0.5,-,14.7,29,52,33.0,29.9,4.14,25.75,2.255,0.3,1.95,-,22.37,-,77.58,51.0,-
1225,嘉義市,2007/11/06,嘉義,3.8,0.44,-,16.4,27,40,22.0,25.77,3.6,22.17,2.151,0.254,1.9,-,21.97,-,78.64,40.0,-
1226,嘉義市,2007/11/05,嘉義,3.8,0.47,-,19.4,35,50,29.0,24.48,2.15,22.33,2.167,0.23,1.94,-,21.73,-,78.31,50.0,-
1227,嘉義市,2007/11/04,嘉義,4.7,0.46,-,29.3,61,72,44.0,24.1,4.02,20.07,2.176,0.207,1.97,-,22.05,-,67.95,68.0,-
1228,嘉義市,2007/11/03,嘉義,5.2,0.56,-,35.3,59,77,44.0,30.95,6.7,24.25,2.276,0.284,1.99,-,22.27,-,66.84,69.0,-
1229,嘉義市,2007/11/02,嘉義,4.3,0.52,-,-,30,65,29.0,25.67,4.12,21.55,2.158,0.24,1.92,-,21.29,-,70.34,58.0,-
1230,嘉義市,2007/11/01,嘉義,3.8,0.54,-,22.5,44,110,37.0,23.69,2.43,21.26,2.171,0.244,1.93,-,24.19,-,75.37,80.0,-
1231,宜蘭縣,2007/11/30,宜蘭,2.8,0.4,390.62,25.0,33,46,24.0,16.17,2.82,13.34,-,-,-,-,18.91,-,66.29,46.0,-
1232,宜蘭縣,2007/11/30,冬山,1.5,0.38,-,20.7,31,59,19.0,24.12,7.5,16.62,-,-,-,-,17.74,-,63.47,54.0,-
1233,宜蘭縣,2007/11/29,宜蘭,5.7,0.49,390.48,31.3,41,83,49.0,13.83,1.76,12.07,-,-,-,-,18.1,-,63.29,66.0,-
1234,宜蘭縣,2007/11/29,冬山,5.0,0.38,-,33.1,41,72,37.0,11.21,2.07,9.14,-,-,-,-,17.21,-,57.96,61.0,-
1235,宜蘭縣,2007/11/28,宜蘭,2.6,0.48,384.47,21.1,28,34,22.0,18.64,4.42,14.23,-,-,-,-,17.24,-,85.63,34.0,-
1236,宜蘭縣,2007/11/28,冬山,1.7,0.32,-,26.7,33,36,17.0,14.68,3.67,10.99,-,-,-,-,16.82,-,74.37,36.0,-
1237,宜蘭縣,2007/11/27,宜蘭,1.5,0.38,379.24,31.4,40,9,9.0,11.5,1.8,9.7,-,-,-,-,18.53,-,94.95,37.0,-
1238,宜蘭縣,2007/11/27,冬山,0.8,0.35,-,34.2,42,13,5.0,13.93,2.82,11.1,-,-,-,-,17.65,-,89.08,39.0,-
1239,宜蘭縣,2007/11/26,宜蘭,1.2,0.22,371.27,36.4,37,21,10.0,6.21,1.03,5.15,-,-,-,-,23.1,-,94.65,33.0,-
1240,宜蘭縣,2007/11/26,冬山,0.6,0.14,-,40.4,42,24,4.0,3.08,0.96,2.1,-,-,-,-,22.46,-,91.26,37.0,-
