序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1147,高雄市,2007/05/03,鳳山,7.2,0.79,-,54.0,67,103,54.0,-,-,-,2.425,0.384,2.04,-,-,28.3,-,64.0,76.0,-
1148,高雄市,2007/05/03,林園,6.0,0.54,-,60.6,80,98,59.0,14.18,2.4,11.77,2.152,0.078,2.1,-,-,26.88,-,69.61,74.0,-
1149,高雄市,2007/05/03,大寮,7.1,0.62,-,50.3,81,108,65.0,24.3,1.62,22.67,-,-,-,-,-,27.63,-,59.42,79.0,-
1150,高雄市,2007/05/03,仁武,11.8,0.58,-,42.8,63,80,59.0,30.65,4.34,26.31,2.225,0.27,1.96,-,-,28.05,-,64.54,65.0,-
1151,高雄市,2007/05/03,橋頭,5.6,0.6,-,49.3,77,101,-,23.5,2.3,21.18,-,-,-,-,-,27.49,-,64.73,76.0,-
1152,高雄市,2007/05/03,小港,9.5,0.64,-,50.9,71,87,55.0,33.8,2.67,31.13,2.106,0.352,1.75,-,-,28.47,-,60.71,80.0,-
1153,高雄市,2007/05/02,左營,11.6,0.91,-,62.4,98,90,69.0,23.16,1.86,21.3,2.421,0.319,2.1,-,-,26.43,-,74.31,86.0,-
1154,高雄市,2007/05/02,楠梓,7.0,0.7,-,51.2,96,92,-,24.72,3.25,21.47,2.639,0.715,1.92,-,-,27.07,-,71.39,91.0,-
1155,高雄市,2007/05/02,前金,11.2,0.88,-,65.7,110,99,66.0,30.25,5.34,24.91,2.556,0.344,2.21,-,-,27.5,-,69.0,97.0,-
1156,高雄市,2007/05/02,前鎮,17.1,0.85,-,53.2,99,91,67.0,40.57,6.3,34.27,-,-,-,-,-,27.11,-,71.76,70.0,-
1157,高雄市,2007/05/02,復興,14.3,1.16,-,51.9,93,94,65.0,47.99,5.26,42.74,-,-,-,-,-,27.12,-,72.34,72.0,-
1158,高雄市,2007/05/02,美濃,-,0.45,-,51.4,90,68,43.0,16.09,2.69,13.4,-,-,-,-,-,27.12,-,73.93,90.0,-
1159,高雄市,2007/05/02,鳳山,6.4,1.01,-,47.9,86,101,60.0,29.5,1.45,28.05,2.551,0.412,2.14,-,-,27.98,-,71.04,76.0,-
1160,高雄市,2007/05/02,林園,7.5,0.64,-,75.2,122,93,60.0,18.42,3.01,15.41,2.173,0.059,2.12,-,-,26.89,-,75.65,113.0,-
1161,高雄市,2007/05/02,大寮,11.7,0.74,-,54.4,99,104,64.0,27.16,2.07,25.08,-,-,-,-,-,27.31,-,67.26,122.0,-
1162,高雄市,2007/05/02,仁武,13.6,0.78,-,46.2,85,88,71.0,37.42,4.82,32.61,2.414,0.345,2.07,-,-,27.55,-,74.67,81.0,-
1163,高雄市,2007/05/02,橋頭,6.9,0.8,-,51.1,94,108,-,25.71,2.59,23.11,-,-,-,-,-,27.05,-,73.79,89.0,-
1164,高雄市,2007/05/02,小港,18.5,0.75,-,56.4,103,92,72.0,43.07,4.65,38.42,2.164,0.331,1.83,-,-,27.93,-,70.55,93.0,-
1165,高雄市,2007/05/01,左營,6.5,0.6,-,31.3,46,54,36.0,17.3,2.42,14.88,2.17,0.197,1.97,-,-,27.22,-,76.09,52.0,-
1166,高雄市,2007/05/01,楠梓,4.0,0.46,-,28.2,45,63,-,18.28,5.09,13.19,1.958,0.107,1.85,-,-,27.38,-,71.55,56.0,-
1167,高雄市,2007/05/01,前金,6.5,0.67,-,31.4,48,63,38.0,27.2,5.72,21.49,2.324,0.26,2.06,-,-,27.88,-,75.48,56.0,-
1168,高雄市,2007/05/01,前鎮,8.9,0.71,-,23.7,42,59,39.0,29.24,5.77,23.47,-,-,-,-,-,27.86,-,74.08,54.0,-
1169,高雄市,2007/05/01,復興,9.1,0.95,-,25.9,41,59,38.0,35.03,7.37,27.66,-,-,-,-,-,27.85,-,75.0,54.0,-
1170,高雄市,2007/05/01,美濃,-,0.36,-,21.9,38,44,22.0,14.94,5.5,9.43,-,-,-,-,-,27.12,-,80.78,44.0,-
1171,高雄市,2007/05/01,鳳山,9.6,0.62,-,22.5,37,70,40.0,29.01,4.69,24.32,2.347,0.315,2.03,-,-,28.18,-,76.9,60.0,-
1172,高雄市,2007/05/01,林園,12.7,0.53,-,28.0,48,66,37.0,31.87,6.05,25.81,2.407,0.385,2.04,-,-,28.05,-,74.3,58.0,-
1173,高雄市,2007/05/01,大寮,5.2,0.45,-,24.0,37,66,37.0,23.16,4.28,18.87,-,-,-,-,-,27.95,-,71.29,58.0,-
1174,高雄市,2007/05/01,仁武,15.6,0.49,-,18.5,32,55,45.0,25.1,5.58,20.77,2.25,0.273,1.98,-,-,28.18,-,77.6,52.0,-
1175,高雄市,2007/05/01,橋頭,4.8,0.53,-,22.3,39,69,-,21.94,3.72,18.22,-,-,-,-,-,27.57,-,76.51,60.0,-
1176,高雄市,2007/05/01,小港,12.4,0.6,-,25.5,47,61,37.0,31.82,5.15,26.68,2.086,0.336,1.75,-,-,28.77,-,71.86,56.0,-
1177,基隆市,2007/05/31,基隆,3.0,0.43,-,28.0,44,34,21.0,16.9,3.64,13.26,1.838,0.139,1.7,-,-,27.3,-,76.8,40.0,-
1178,基隆市,2007/05/30,基隆,1.5,0.39,-,38.3,57,38,26.0,13.22,2.37,10.86,1.816,0.096,1.72,-,-,25.78,-,81.85,52.0,-
1179,基隆市,2007/05/29,基隆,4.1,0.46,-,29.1,56,35,20.0,24.29,7.53,16.76,1.892,0.215,1.68,-,-,29.11,-,71.55,63.0,-
1180,基隆市,2007/05/28,基隆,3.3,0.46,-,25.5,48,35,22.0,21.69,4.85,16.84,1.861,0.189,1.67,-,-,27.98,-,77.66,55.0,-
1181,基隆市,2007/05/27,基隆,3.9,0.49,-,36.6,69,43,30.0,19.68,4.27,15.41,1.878,0.175,1.7,-,-,29.39,-,71.73,72.0,-
1182,基隆市,2007/05/26,基隆,7.5,0.57,-,27.8,47,43,31.0,23.04,4.93,18.11,1.845,0.173,1.67,-,-,28.38,-,79.9,55.0,-
1183,基隆市,2007/05/25,基隆,3.4,0.47,-,35.1,58,37,23.0,19.49,4.22,15.27,1.816,0.172,1.65,-,-,29.96,-,66.9,57.0,-
1184,基隆市,2007/05/24,基隆,5.1,0.48,-,24.7,45,34,22.0,23.77,7.55,16.22,1.902,0.207,1.7,-,-,28.67,-,74.25,47.0,-
1185,基隆市,2007/05/23,基隆,7.2,0.46,-,16.7,32,24,16.0,26.59,8.86,17.74,1.864,0.197,1.67,-,-,27.18,-,77.93,36.0,-
1186,基隆市,2007/05/22,基隆,2.1,0.36,-,26.7,34,22,15.0,14.3,4.87,9.42,1.759,0.118,1.64,-,-,27.19,-,71.19,30.0,-
1187,基隆市,2007/05/21,基隆,-,0.47,-,31.7,42,29,21.0,17.65,3.09,14.56,1.945,0.15,1.8,-,-,24.17,-,80.12,39.0,-
1188,基隆市,2007/05/20,基隆,1.9,0.41,-,47.0,56,39,27.0,13.21,1.55,11.67,1.859,0.097,1.76,-,-,22.36,-,82.81,52.0,-
1189,基隆市,2007/05/19,基隆,5.0,0.45,-,37.1,52,46,24.0,22.25,2.64,19.61,1.814,0.136,1.68,-,-,22.02,-,78.41,47.0,-
1190,基隆市,2007/05/18,基隆,6.0,0.65,-,28.1,52,73,43.0,34.8,6.06,28.74,2.012,0.289,1.72,-,-,25.49,-,73.62,62.0,-
1191,基隆市,2007/05/17,基隆,6.4,0.63,-,26.2,40,93,48.0,33.48,5.53,27.95,1.968,0.22,1.75,-,-,26.05,-,61.33,72.0,-
1192,基隆市,2007/05/16,基隆,6.7,0.54,-,37.9,69,54,37.0,26.68,5.47,21.2,1.921,0.206,1.72,-,-,27.82,-,68.0,82.0,-
1193,基隆市,2007/05/15,基隆,6.2,0.56,-,21.6,33,39,27.0,26.13,7.84,18.29,1.992,0.251,1.74,-,-,25.51,-,78.79,39.0,-
1194,基隆市,2007/05/14,基隆,2.9,0.48,-,33.0,46,51,33.0,18.97,3.53,15.45,1.884,0.155,1.73,-,-,23.43,-,82.11,50.0,-
1195,基隆市,2007/05/13,基隆,2.9,0.62,-,41.5,57,108,62.0,16.17,2.37,13.81,1.854,0.156,1.7,-,-,22.91,-,85.51,79.0,-
1196,基隆市,2007/05/12,基隆,7.7,0.5,-,53.6,78,82,62.0,20.72,1.9,18.82,2.141,0.471,1.67,-,-,25.92,-,71.32,77.0,-
1197,基隆市,2007/05/11,基隆,1.3,0.35,-,41.4,48,51,-,11.56,2.47,9.09,1.761,0.077,1.68,-,-,26.18,-,59.75,50.0,-
1198,基隆市,2007/05/10,基隆,3.1,0.5,-,38.6,62,52,-,21.75,4.08,17.67,1.914,0.173,1.74,-,-,24.75,-,63.83,66.0,-
1199,基隆市,2007/05/09,基隆,5.6,0.47,-,42.2,61,48,-,21.02,2.91,18.12,1.829,0.148,1.68,-,-,25.2,-,64.34,55.0,-
1200,基隆市,2007/05/08,基隆,3.3,0.45,-,49.6,61,60,-,16.52,2.51,14.01,1.845,0.121,1.72,-,-,24.22,-,60.71,55.0,-
1201,基隆市,2007/05/07,基隆,5.7,0.55,-,74.7,87,82,-,13.28,0.65,12.46,-,-,-,-,-,23.24,-,59.53,74.0,-
1202,基隆市,2007/05/06,基隆,5.3,0.59,-,33.0,59,39,-,23.24,2.98,20.26,-,-,-,-,-,23.65,-,77.53,61.0,-
1203,基隆市,2007/05/05,基隆,6.6,0.62,-,17.1,20,36,-,36.11,7.78,28.33,-,-,-,-,-,23.38,-,84.52,36.0,-
1204,基隆市,2007/05/04,基隆,6.3,0.75,-,56.9,115,80,-,33.42,3.28,30.15,2.185,0.343,1.84,-,-,24.85,-,69.05,124.0,-
1205,基隆市,2007/05/03,基隆,5.0,0.57,-,33.3,59,57,-,26.92,4.8,22.13,2.01,0.196,1.81,-,-,23.95,-,61.86,62.0,-
1206,基隆市,2007/05/02,基隆,2.8,0.63,-,29.5,49,45,-,23.1,5.07,18.04,2.075,0.194,1.88,-,-,22.27,-,71.6,45.0,-
1207,基隆市,2007/05/01,基隆,4.9,0.66,-,32.5,56,32,-,22.78,3.95,18.83,2.059,0.209,1.85,-,-,23.02,-,68.65,53.0,-
1208,新竹市,2007/05/31,新竹,5.5,0.51,-,48.6,90,62,43.0,21.11,2.5,18.62,2.17,0.214,1.96,-,-,28.71,-,70.83,100.0,-
1209,新竹市,2007/05/30,新竹,5.6,0.49,-,22.4,49,52,34.0,29.08,5.55,23.52,2.149,0.257,1.89,-,-,28.47,-,75.27,53.0,-
1210,新竹市,2007/05/29,新竹,3.4,0.33,-,18.0,31,24,13.0,14.01,3.11,10.89,2.025,0.163,1.86,-,-,29.75,-,68.99,52.0,-
1211,新竹市,2007/05/28,新竹,3.0,0.44,-,17.6,30,33,21.0,17.14,3.28,13.87,2.13,0.197,1.93,-,-,30.06,-,68.34,35.0,-
1212,新竹市,2007/05/27,新竹,3.7,0.39,-,22.2,41,39,23.0,16.28,2.76,13.52,2.038,0.135,1.9,-,-,30.0,-,73.05,58.0,-
1213,新竹市,2007/05/26,新竹,2.4,0.4,-,23.6,32,43,24.0,10.22,1.43,8.77,1.951,0.095,1.86,-,-,28.76,-,80.9,43.0,-
1214,新竹市,2007/05/25,新竹,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,-,-,40.0,-
1215,新竹市,2007/05/24,新竹,-,-,-,-,42,-,-,-,-,-,-,-,-,-,-,-,-,-,45.0,-
1216,新竹市,2007/05/23,新竹,4.1,0.57,-,25.2,50,40,25.0,23.68,3.48,20.2,2.256,0.26,2.0,-,-,28.45,-,72.49,75.0,-
1217,新竹市,2007/05/22,新竹,4.8,0.68,-,47.0,85,55,41.0,25.16,6.23,18.93,2.336,0.272,2.06,-,-,27.74,-,71.87,85.0,-
1218,新竹市,2007/05/21,新竹,5.2,0.55,-,27.6,55,34,22.0,26.19,5.26,20.93,2.265,0.245,2.02,-,-,25.75,-,76.99,58.0,-
1219,新竹市,2007/05/20,新竹,2.8,0.62,-,17.3,25,44,30.0,33.97,8.19,25.77,2.316,0.266,2.05,-,-,22.56,-,83.5,44.0,-
1220,新竹市,2007/05/19,新竹,3.8,0.54,-,20.3,26,49,26.0,32.85,3.69,29.16,2.188,0.243,1.95,-,-,23.09,-,76.93,49.0,-
1221,新竹市,2007/05/18,新竹,3.8,0.53,-,39.6,53,65,36.0,21.82,1.61,20.23,2.136,0.199,1.94,-,-,25.58,-,79.46,58.0,-
1222,新竹市,2007/05/17,新竹,3.8,0.7,-,19.9,28,62,34.0,34.67,7.68,26.99,2.234,0.261,1.97,-,-,25.06,-,77.56,56.0,-
1223,新竹市,2007/05/16,新竹,3.6,0.52,-,36.1,48,67,39.0,17.49,1.49,15.98,2.129,0.16,1.97,-,-,27.79,-,69.46,58.0,-
1224,新竹市,2007/05/15,新竹,5.9,0.74,-,42.7,74,80,57.0,31.99,6.06,25.94,2.379,0.297,2.08,-,-,26.61,-,71.72,67.0,-
1225,新竹市,2007/05/14,新竹,-,-,-,-,60,-,-,-,-,-,-,-,-,-,-,-,-,-,53.0,-
1226,新竹市,2007/05/12,新竹,4.4,0.53,-,37.3,58,93,62.0,20.74,1.41,19.32,2.188,0.155,2.03,-,-,25.14,-,75.8,72.0,-
1227,新竹市,2007/05/11,新竹,5.9,0.73,-,44.0,88,97,61.0,34.96,3.14,31.8,2.312,0.264,2.05,-,-,26.45,-,56.92,90.0,-
1228,新竹市,2007/05/10,新竹,-,-,-,-,78,96,58.0,-,-,-,-,-,-,-,-,-,-,-,78.0,-
1229,新竹市,2007/05/09,新竹,4.5,0.68,-,48.0,78,95,68.0,29.5,3.45,26.03,2.466,0.294,2.17,-,-,24.63,-,62.55,73.0,-
1230,新竹市,2007/05/08,新竹,4.8,0.89,-,38.9,85,97,71.0,45.01,5.16,39.84,2.719,0.609,2.11,-,-,24.28,-,54.54,89.0,-
1231,新竹市,2007/05/07,新竹,6.5,0.64,-,52.8,85,100,66.0,29.96,1.9,28.07,2.2,0.249,1.95,-,-,24.13,-,49.99,88.0,-
1232,新竹市,2007/05/06,新竹,-,-,-,-,56,-,-,-,-,-,-,-,-,-,-,-,-,-,52.0,-
1233,新竹市,2007/05/05,新竹,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,9.0,-
1234,新竹市,2007/05/04,新竹,4.2,0.77,-,36.9,78,92,61.0,31.18,3.24,27.94,2.52,0.317,2.2,-,-,24.88,-,62.84,96.0,-
1235,新竹市,2007/05/03,新竹,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-,40.0,-
1236,新竹市,2007/05/02,新竹,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-,38.0,-
1237,新竹市,2007/05/01,新竹,5.4,0.75,-,31.5,60,51,32.0,30.12,4.75,25.36,2.252,0.232,2.02,-,-,24.97,-,66.7,53.0,-
1238,嘉義市,2007/05/31,嘉義,3.4,0.29,-,33.0,65,44,29.0,9.46,1.73,7.72,2.03,0.12,1.91,-,-,28.29,-,70.99,66.0,-
1239,嘉義市,2007/05/30,嘉義,2.1,0.36,-,22.3,40,35,19.0,13.82,2.43,11.4,2.115,0.194,1.92,-,-,27.76,-,73.44,38.0,-
1240,嘉義市,2007/05/29,嘉義,2.5,0.24,-,19.7,37,35,19.0,10.8,3.63,7.18,2.0,0.1,1.9,-,-,27.64,-,71.94,39.0,-
1241,嘉義市,2007/05/28,嘉義,2.5,0.27,-,16.4,28,38,18.0,9.6,2.03,7.57,2.027,0.125,1.9,-,-,27.98,-,73.49,38.0,-
1242,嘉義市,2007/05/27,嘉義,2.4,0.23,-,22.6,37,34,24.0,7.47,1.68,5.79,2.017,0.126,1.89,-,-,29.49,-,68.7,42.0,-
1243,嘉義市,2007/05/26,嘉義,2.0,0.25,-,24.1,42,35,24.0,8.7,1.35,7.35,2.077,0.166,1.91,-,-,29.25,-,71.2,54.0,-
1244,嘉義市,2007/05/25,嘉義,3.1,0.28,-,23.1,43,44,23.0,9.46,1.53,7.92,2.155,0.225,1.93,-,-,29.67,-,69.59,44.0,-
1245,嘉義市,2007/05/24,嘉義,2.5,0.26,-,25.3,43,40,22.0,8.32,1.8,6.52,2.09,0.167,1.92,-,-,28.99,-,70.69,60.0,-
1246,嘉義市,2007/05/23,嘉義,2.3,0.37,-,25.0,46,37,17.0,12.67,2.31,10.37,2.164,0.204,1.96,-,-,26.93,-,76.94,56.0,-
1247,嘉義市,2007/05/22,嘉義,1.9,0.32,-,29.9,46,37,23.0,8.53,0.71,7.78,2.058,0.109,1.95,-,-,26.79,-,76.24,46.0,-
1248,嘉義市,2007/05/21,嘉義,2.8,0.37,-,34.9,52,33,19.0,14.44,2.45,11.97,2.027,0.103,1.92,-,-,25.3,-,77.84,46.0,-
1249,嘉義市,2007/05/20,嘉義,2.4,0.44,-,27.0,37,40,23.0,16.87,1.34,15.52,2.09,0.07,2.02,-,-,22.89,-,88.97,40.0,-
1250,嘉義市,2007/05/19,嘉義,3.7,0.46,-,28.9,54,53,31.0,19.87,2.72,17.15,2.128,0.131,2.0,-,-,25.64,-,78.4,61.0,-
1251,嘉義市,2007/05/18,嘉義,3.2,0.37,-,43.4,75,80,53.0,8.5,0.53,7.92,-,-,-,-,-,27.22,-,75.72,76.0,-
1252,嘉義市,2007/05/17,嘉義,2.7,0.34,-,36.3,52,59,38.0,9.96,1.66,8.3,-,-,-,-,-,27.1,-,76.41,54.0,-
1253,嘉義市,2007/05/16,嘉義,2.7,0.38,-,32.4,45,68,41.0,11.17,1.63,9.53,2.126,0.051,2.07,-,-,27.8,-,66.51,59.0,-
1254,嘉義市,2007/05/15,嘉義,5.1,0.59,-,49.9,90,96,68.0,20.17,1.87,18.3,2.267,0.183,2.08,-,-,27.49,-,66.62,91.0,-
1255,嘉義市,2007/05/14,嘉義,4.2,0.58,-,43.4,66,141,67.0,16.22,1.78,14.45,2.17,0.081,2.09,-,-,26.77,-,68.68,96.0,-
1256,嘉義市,2007/05/13,嘉義,3.9,0.51,-,52.1,81,126,77.0,13.51,1.56,11.95,2.089,0.043,2.05,-,-,26.62,-,69.19,88.0,-
1257,嘉義市,2007/05/12,嘉義,3.2,0.43,-,51.9,78,100,67.0,14.68,1.86,12.81,2.115,0.073,2.04,-,-,26.51,-,65.14,76.0,-
1258,嘉義市,2007/05/11,嘉義,3.5,0.41,-,60.3,80,98,59.0,11.27,1.12,10.15,2.086,0.05,2.04,-,-,26.17,-,68.39,80.0,-
1259,嘉義市,2007/05/10,嘉義,4.2,0.48,-,61.6,92,92,66.0,16.0,1.66,14.34,2.173,0.12,2.05,-,-,25.7,-,64.63,93.0,-
1260,嘉義市,2007/05/09,嘉義,4.8,0.53,-,56.9,79,101,68.0,17.77,1.76,16.01,2.187,0.127,2.06,-,-,25.7,-,59.28,87.0,-
1261,嘉義市,2007/05/08,嘉義,5.8,0.71,-,73.3,128,129,86.0,22.72,2.36,20.35,2.295,0.186,2.11,-,-,25.46,-,60.83,163.0,-
1262,嘉義市,2007/05/07,嘉義,5.4,0.73,-,57.7,110,96,65.0,23.9,2.21,21.69,2.271,0.172,2.1,-,-,25.64,-,61.39,135.0,-
1263,嘉義市,2007/05/06,嘉義,3.5,0.52,-,38.4,61,32,26.0,13.92,1.37,12.55,2.097,0.092,2.01,-,-,24.74,-,76.33,57.0,-
1264,嘉義市,2007/05/05,嘉義,2.1,0.39,-,20.3,31,59,31.0,16.21,3.21,13.01,-,-,-,-,-,24.61,-,81.13,54.0,-
1265,嘉義市,2007/05/04,嘉義,5.6,0.61,-,48.6,86,113,71.0,20.82,1.25,19.57,2.289,0.194,2.1,-,-,26.27,-,60.34,90.0,-
1266,嘉義市,2007/05/03,嘉義,5.2,0.7,-,55.7,102,128,79.0,24.7,1.44,23.22,2.45,0.245,2.21,-,-,26.22,-,64.0,107.0,-
1267,嘉義市,2007/05/02,嘉義,5.7,0.8,-,43.9,76,106,68.0,24.84,2.29,22.55,2.481,0.203,2.28,-,-,25.16,-,74.17,78.0,-
1268,嘉義市,2007/05/01,嘉義,5.4,0.7,-,33.0,55,69,47.0,23.98,3.38,20.61,2.221,0.129,2.09,-,-,25.32,-,74.38,60.0,-
1269,宜蘭縣,2007/05/31,冬山,4.8,0.37,-,19.9,33,39,17.0,20.71,4.76,15.96,-,-,-,-,-,26.44,-,86.0,39.0,-
1270,宜蘭縣,2007/05/31,宜蘭,1.8,0.42,409.26,28.5,42,37,32.0,12.38,1.69,10.69,-,-,-,-,-,27.21,-,84.39,40.0,-
1271,宜蘭縣,2007/05/30,冬山,1.8,0.36,-,24.3,49,44,20.0,16.75,4.55,12.19,-,-,-,-,-,25.27,-,87.6,46.0,-
1272,宜蘭縣,2007/05/30,宜蘭,1.7,0.4,407.89,29.2,47,43,37.0,12.31,2.29,10.05,-,-,-,-,-,26.46,-,85.79,46.0,-
1273,宜蘭縣,2007/05/29,冬山,4.4,0.37,-,14.5,26,42,14.0,21.16,7.32,13.85,-,-,-,-,-,27.13,-,82.3,42.0,-
1274,宜蘭縣,2007/05/29,宜蘭,2.4,0.41,411.93,24.2,40,39,35.0,14.12,2.38,11.74,-,-,-,-,-,28.2,-,78.66,49.0,-
1275,宜蘭縣,2007/05/28,冬山,3.5,0.36,-,13.3,20,48,20.0,17.67,5.7,11.97,-,-,-,-,-,28.05,-,81.27,48.0,-
1276,宜蘭縣,2007/05/28,宜蘭,3.6,0.38,411.34,20.4,32,44,40.0,13.36,2.45,10.91,-,-,-,-,-,28.93,-,78.06,44.0,-
1277,宜蘭縣,2007/05/27,冬山,1.3,0.41,-,27.3,43,50,27.0,7.89,1.33,6.56,-,-,-,-,-,29.2,-,77.17,50.0,-
1278,宜蘭縣,2007/05/27,宜蘭,2.7,0.37,412.37,30.6,48,51,46.0,9.32,1.21,8.11,-,-,-,-,-,29.86,-,76.25,50.0,-
1279,宜蘭縣,2007/05/26,宜蘭,3.0,0.38,404.06,33.0,43,47,44.0,8.57,1.85,6.72,-,-,-,-,-,29.4,-,78.72,47.0,-
1280,宜蘭縣,2007/05/26,冬山,3.1,0.41,-,26.2,38,48,25.0,12.14,2.75,9.38,-,-,-,-,-,28.45,-,80.11,48.0,-
1281,宜蘭縣,2007/05/25,宜蘭,2.9,0.4,412.57,32.6,57,46,41.0,11.52,1.65,9.86,-,-,-,-,-,29.25,-,76.14,53.0,-
1282,宜蘭縣,2007/05/25,冬山,9.9,0.4,-,29.6,49,46,21.0,18.71,4.87,13.81,-,-,-,-,-,28.82,-,76.81,48.0,-
1283,宜蘭縣,2007/05/24,冬山,11.6,0.38,-,14.1,27,39,12.0,22.16,8.47,13.7,-,-,-,-,-,27.52,-,81.56,39.0,-
1284,宜蘭縣,2007/05/24,宜蘭,3.3,0.41,414.19,17.1,34,34,29.0,13.6,4.32,9.28,-,-,-,-,-,28.12,-,80.51,35.0,-
1285,宜蘭縣,2007/05/23,冬山,11.5,0.49,-,7.5,12,36,9.0,27.31,12.82,14.49,-,-,-,-,-,26.08,-,86.22,36.0,-
1286,宜蘭縣,2007/05/23,宜蘭,2.8,0.4,408.98,14.3,23,31,26.0,13.83,3.51,10.32,-,-,-,-,-,26.82,-,84.39,31.0,-
1287,宜蘭縣,2007/05/22,冬山,4.8,0.5,-,9.0,16,33,12.0,28.77,11.08,17.69,-,-,-,-,-,24.93,-,89.46,33.0,-
1288,宜蘭縣,2007/05/22,宜蘭,2.3,0.4,407.24,18.6,28,32,27.0,13.62,2.97,10.65,-,-,-,-,-,25.04,-,88.74,32.0,-
1289,宜蘭縣,2007/05/21,宜蘭,1.8,0.54,404.79,31.6,40,39,33.0,16.23,2.88,13.35,-,-,-,-,-,22.6,-,90.64,39.0,-
1290,宜蘭縣,2007/05/21,冬山,1.9,0.54,-,23.4,37,36,21.0,15.87,2.09,13.78,-,-,-,-,-,23.11,-,92.11,39.0,-
1291,宜蘭縣,2007/05/20,宜蘭,1.7,0.44,406.21,31.4,43,52,47.0,14.74,2.0,12.73,-,-,-,-,-,21.06,-,89.56,51.0,-
1292,宜蘭縣,2007/05/20,冬山,2.3,0.5,-,21.7,32,44,23.0,16.5,2.07,14.42,-,-,-,-,-,21.29,-,90.95,44.0,-
1293,宜蘭縣,2007/05/19,冬山,2.0,0.44,-,22.4,33,43,17.0,22.75,4.21,18.54,-,-,-,-,-,21.56,-,86.41,43.0,-
1294,宜蘭縣,2007/05/19,宜蘭,2.1,0.4,404.34,32.1,39,49,45.0,13.62,2.18,11.44,-,-,-,-,-,21.24,-,84.01,49.0,-
1295,宜蘭縣,2007/05/18,宜蘭,4.0,0.5,412.76,39.7,64,98,94.0,14.33,2.53,11.8,-,-,-,-,-,25.08,-,70.04,74.0,-
1296,宜蘭縣,2007/05/18,冬山,5.1,0.64,-,32.3,64,103,37.0,23.87,5.93,17.91,-,-,-,-,-,25.41,-,72.6,76.0,-
1297,宜蘭縣,2007/05/17,宜蘭,3.6,0.59,410.89,21.8,32,87,82.0,19.44,4.44,15.0,-,-,-,-,-,24.3,-,75.21,68.0,-
1298,宜蘭縣,2007/05/17,冬山,4.1,0.68,-,17.7,34,94,34.0,33.32,13.95,19.37,-,-,-,-,-,25.16,-,75.61,72.0,-
1299,宜蘭縣,2007/05/16,冬山,4.0,0.52,-,14.6,28,46,17.0,20.76,7.81,12.95,-,-,-,-,-,26.96,-,79.11,46.0,-
1300,宜蘭縣,2007/05/16,宜蘭,2.5,0.44,419.45,17.7,29,41,27.0,15.18,4.22,10.95,-,-,-,-,-,26.51,-,76.0,41.0,-
1301,宜蘭縣,2007/05/15,冬山,3.7,0.55,-,13.9,22,63,27.0,19.68,4.9,14.8,-,-,-,-,-,24.74,-,87.16,56.0,-
1302,宜蘭縣,2007/05/15,宜蘭,2.1,0.44,403.14,23.4,32,51,26.0,13.31,3.14,10.18,-,-,-,-,-,24.18,-,83.74,50.0,-
1303,宜蘭縣,2007/05/14,冬山,6.3,0.38,-,33.1,53,59,28.0,12.79,2.23,10.52,-,-,-,-,-,24.43,-,82.14,54.0,-
1304,宜蘭縣,2007/05/14,宜蘭,2.3,0.41,403.31,36.5,56,66,33.0,10.77,2.18,8.56,-,-,-,-,-,24.45,-,76.16,58.0,-
1305,宜蘭縣,2007/05/13,宜蘭,2.0,0.57,403.74,31.5,46,84,43.0,14.66,2.56,12.1,-,-,-,-,-,23.06,-,83.39,67.0,-
1306,宜蘭縣,2007/05/13,冬山,1.1,0.49,-,25.1,39,58,30.0,15.24,1.82,13.41,-,-,-,-,-,23.1,-,88.47,54.0,-
1307,宜蘭縣,2007/05/12,宜蘭,2.4,0.48,407.64,29.3,45,74,44.0,14.49,2.54,11.95,-,-,-,-,-,24.9,-,68.35,62.0,-
1308,宜蘭縣,2007/05/12,冬山,3.1,0.44,-,26.6,49,78,43.0,16.3,2.52,13.78,-,-,-,-,-,25.6,-,69.92,64.0,-
1309,宜蘭縣,2007/05/11,冬山,4.6,0.4,-,26.1,36,73,37.0,17.65,2.83,14.83,-,-,-,-,-,25.25,-,64.71,62.0,-
1310,宜蘭縣,2007/05/11,宜蘭,2.1,0.36,403.31,29.6,43,73,38.0,12.99,2.25,10.75,-,-,-,-,-,24.69,-,65.92,62.0,-
