序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
468,新北市,2016/12/07,汐止,1.9,0.31,-,30.4,41,16,18.24,2.19,16.03,-,-,-,2.2,1.98,18.31,-,-,71.21,-
469,新北市,2016/12/07,土城,1.5,0.31,-,38.6,39,12,11.42,2.22,9.2,1.938,0.089,1.85,1.82,0.67,20.36,-,-,69.57,-
470,新北市,2016/12/07,林口,4.2,0.25,-,36,55,16,16.74,3.3,13.43,-,-,-,3.71,3.37,18.28,-,-,74.97,-
471,新北市,2016/12/07,萬里,2.1,0.16,-,49,61,12,3.17,1.04,2.13,-,-,-,5.62,5.53,19.48,0,0,70.07,0
472,新北市,2016/12/06,板橋,3,0.59,-,32.7,85,36,22.09,2.6,19.5,2.044,0.166,1.878,2.71,2.5,20.57,0,0,60.48,0
473,新北市,2016/12/06,三重,3.3,1.57,-,-,90,37,110.12,67.37,42.74,2.528,0.5,2.029,-,-,20.9,-,-,59.42,-
474,新北市,2016/12/06,菜寮,2.7,0.53,-,37.1,81,30,17.36,2.07,15.28,-,-,-,2.87,2.68,20.79,-,-,60.67,-
475,新北市,2016/12/06,永和,1.4,0.63,-,37.2,78,37,22.76,5.96,16.8,2.126,0.206,1.92,2.5,2.39,20.15,-,-,65.15,-
476,新北市,2016/12/06,新莊,2.6,0.48,-,37.4,78,30,16.5,1.83,14.67,-,-,-,4.49,4.47,20.29,-,-,58.63,-
477,新北市,2016/12/06,新店,2.8,0.5,-,38.9,76,40,16.46,1.95,14.5,-,-,-,2.08,1.7,19.7,-,-,66.49,-
478,新北市,2016/12/06,淡水,2.5,0.4,-,42.4,81,35,7.73,1.61,6.12,-,-,-,-,-,-,-,-,-,-
479,新北市,2016/12/06,汐止,2.6,0.46,-,37.3,79,38,14.7,1.04,13.65,-,-,-,2.13,1.84,18.4,-,-,66.39,-
480,新北市,2016/12/06,土城,3,0.51,-,36.6,82,34,16.55,1.44,15.11,2.087,0.166,1.921,1.49,0.63,20.24,-,-,64.79,-
481,新北市,2016/12/06,林口,2.8,0.38,-,39.7,101,38,17.22,3.73,13.49,-,-,-,3.98,3.83,17.77,-,-,71.29,-
482,新北市,2016/12/06,萬里,2.5,0.34,-,52.1,115,42,5.29,1.21,4.08,-,-,-,8.17,7.89,19.63,0,0,66.89,0
483,新北市,2016/12/05,板橋,4.3,0.54,-,25.3,46,16,25.35,3.88,21.46,2.003,0.155,1.848,2.47,2.13,22.81,0,0,75.09,0
484,新北市,2016/12/05,三重,2.7,1.44,-,-,48,15,78.32,44.39,33.93,2.58,0.522,2.058,-,-,23.19,-,-,71.19,-
485,新北市,2016/12/05,菜寮,1.9,0.47,-,32.1,29,16,16.33,1.4,14.92,-,-,-,2.43,2.32,23.42,-,-,74.35,-
486,新北市,2016/12/05,永和,2.7,0.59,-,30.4,36,17,24.41,6.6,17.8,2.075,0.179,1.896,2.39,2.32,22.31,-,-,78.04,-
487,新北市,2016/12/05,新莊,2.6,0.49,-,28.9,34,13,19.41,2.16,17.25,-,-,-,2.72,2.78,22.67,-,-,70.46,-
488,新北市,2016/12/05,新店,2.4,0.41,-,32.5,31,20,17.59,2.53,15.06,-,-,-,1.62,1.11,21.93,-,-,77.46,-
489,新北市,2016/12/05,淡水,1.5,0.34,-,34.5,39,18,9,2.08,6.91,-,-,-,-,-,-,-,-,-,-
490,新北市,2016/12/05,汐止,3.6,0.4,-,25.5,39,21,22.87,4.64,18.23,-,-,-,1.76,1.69,20.12,-,-,84.69,-
491,新北市,2016/12/05,土城,4.8,0.43,-,29.9,40,16,19,2.31,16.68,2.033,0.141,1.892,1.32,0.37,22.51,-,-,78.34,-
492,新北市,2016/12/05,林口,2.3,0.32,-,31.9,55,21,18.75,5.41,13.33,-,-,-,2.28,2.04,20.44,-,-,85.2,-
493,新北市,2016/12/05,萬里,2.1,0.27,-,40.7,53,19,8.65,1.34,7.3,-,-,-,2.8,2.04,20.92,0.9,3.7,82.75,173.28
494,新北市,2016/12/02,板橋,4.1,0.42,-,26.8,48,17,21.75,3.28,18.47,1.925,0.121,1.804,2.68,2.39,20.25,0,0,76.18,0
495,新北市,2016/12/02,三重,2.5,1.25,-,-,53,17,82.55,48.9,33.65,2.354,0.394,1.96,-,-,20.69,-,-,72.8,-
496,新北市,2016/12/02,菜寮,1.9,0.39,-,33.3,39,15,15.87,2.49,13.38,-,-,-,3.4,3.3,20.84,-,-,75.26,-
497,新北市,2016/12/02,永和,2.7,0.46,-,33.7,37,17,19.05,4.97,14.08,1.985,0.128,1.857,2.97,2.85,19.83,-,-,79.99,-
498,新北市,2016/12/02,新莊,2.7,0.43,-,29.2,39,12,18.73,2.32,16.42,-,-,-,4.05,3.89,20.12,-,-,72.42,-
499,新北市,2016/12/02,新店,1.5,0.36,-,34.6,26,15,14.64,2.23,12.4,-,-,-,2.06,1.63,19.83,-,-,77.37,-
500,新北市,2016/12/02,淡水,1.4,0.23,-,39,30,16,4.34,0.87,3.46,-,-,-,-,-,-,-,-,-,-
501,新北市,2016/12/02,汐止,3.8,0.32,-,26.8,38,21,20.75,2.95,17.79,-,-,-,2.64,2.34,18.47,-,-,88.08,-
502,新北市,2016/12/02,土城,1.2,0.35,-,33.8,38,14,13.43,1.5,11.92,1.983,0.106,1.877,1.56,0.4,20.22,-,-,77.91,-
503,新北市,2016/12/02,林口,1.7,0.31,-,32.2,55,19,18.73,4.04,14.69,-,-,-,3.05,2.81,18.35,-,-,82.92,-
504,新北市,2016/12/02,萬里,2,0.18,-,48.2,77,18,3.38,0.94,2.44,-,-,-,6.93,6.83,19.83,0.56,3.59,78.42,657.62
505,臺中市,2016/12/31,西屯,2,0.43,-,22,46,24,25.41,6.24,19.18,1.952,0.193,1.759,1.76,1.02,20.62,0,0,75.83,0
506,臺中市,2016/12/31,忠明,2.8,0.63,-,20.2,41,26,39.77,16.42,23.36,2.076,0.243,1.833,1.43,0.87,20.37,-,-,73.85,-
507,臺中市,2016/12/31,豐原,6,0.42,-,28.4,46,26,14.91,2.4,12.5,1.938,0.157,1.781,1.81,1.54,18.39,-,-,77.56,-
508,臺中市,2016/12/31,沙鹿,1.6,0.38,-,22,44,18,19.88,2.77,17.11,-,-,-,3.22,1.19,19.45,-,-,79.8,-
509,臺中市,2016/12/31,大里,2.5,0.82,450.1,21.3,69,31,46.28,21.26,25.02,2.311,0.419,1.892,1.06,0.69,20.7,-,-,74.77,-
510,臺中市,2016/12/30,西屯,2.1,0.39,-,25.6,43,20,21.55,3.08,18.47,1.875,0.154,1.722,2.16,1.38,19.4,0,0,65.63,0
511,臺中市,2016/12/30,忠明,2.4,0.48,-,21.2,33,19,30.51,8.4,22.1,1.946,0.174,1.772,1.66,0.98,18.7,-,-,66.45,-
512,臺中市,2016/12/30,豐原,2.2,0.4,-,22.4,34,20,21,7.04,13.96,1.945,0.171,1.775,1.7,1.37,17.19,-,-,71.65,-
513,臺中市,2016/12/30,沙鹿,2.6,0.37,-,29.1,37,15,18.3,2.05,16.24,-,-,-,3.67,1.34,17.5,-,-,70.44,-
514,臺中市,2016/12/30,大里,2.9,0.7,449.97,18.2,43,23,41.1,12.81,28.29,2.148,0.34,1.808,1.2,0.8,19.52,-,-,68.91,-
515,臺中市,2016/12/29,西屯,1.4,0.25,-,34.9,30,10,10.74,1.22,9.56,1.756,0.074,1.682,5.52,2.85,17.3,0.5,6.61,68.77,18.8
516,臺中市,2016/12/29,忠明,2.4,0.26,-,29.2,23,11,16.59,2.19,14.4,1.827,0.089,1.737,2.76,1.45,16.43,-,-,69.41,-
517,臺中市,2016/12/29,豐原,2,0.19,-,32,16,10,6.29,1.36,4.93,1.798,0.061,1.737,2.6,1.5,14.51,-,-,73.8,-
518,臺中市,2016/12/29,沙鹿,1.3,0.22,-,34.1,28,9,12.14,1.84,10.29,-,-,-,7.04,1.96,15.77,-,-,71.35,-
519,臺中市,2016/12/29,大里,1.3,0.31,426.42,26.5,20,10,17.01,2.91,14.11,1.803,0.101,1.702,2.77,1.33,18.08,-,-,68.19,-
520,臺中市,2016/12/28,西屯,1,0.22,-,26.4,25,10,13.57,0.77,12.84,1.807,0.106,1.701,3.9,2.02,15.61,1,5.45,77.92,21.73
521,臺中市,2016/12/28,忠明,2.2,0.32,-,21,12,8,22.43,3.45,18.97,1.895,0.14,1.755,2.36,1.37,14.34,-,-,78.09,-
522,臺中市,2016/12/28,豐原,1.7,0.25,-,25.1,13,8,8.74,1.23,7.5,1.862,0.099,1.763,2.44,1.5,12.99,-,-,79.18,-
523,臺中市,2016/12/28,沙鹿,1.3,0.22,-,26,21,8,16.2,1.76,14.44,-,-,-,5.32,1.63,14.28,-,-,80.09,-
524,臺中市,2016/12/28,大里,1.7,0.45,434.63,16.6,-,-,26.58,5.93,20.65,1.931,0.198,1.733,1.82,1.11,16.77,-,-,76.57,-
525,臺中市,2016/12/27,西屯,2.1,0.43,-,25.9,61,22,12.35,1.23,11.22,1.86,0.117,1.743,7,3.53,18.54,0,0,72.31,0
526,臺中市,2016/12/27,忠明,2,0.46,-,21.8,45,21,17.81,3.49,14.32,1.911,0.119,1.793,3.06,1.16,17.89,-,-,71.27,-
527,臺中市,2016/12/27,豐原,1.9,0.42,-,21.4,29,15,12.34,2.16,10.18,1.947,0.151,1.796,2.76,1.09,16.01,-,-,73.92,-
528,臺中市,2016/12/27,沙鹿,2.2,0.4,-,25.5,62,18,13.49,1.77,11.72,-,-,-,9.1,2.39,16.99,-,-,77.11,-
529,臺中市,2016/12/27,大里,2.3,0.54,444.83,16.6,48,17,21.23,4.32,16.9,1.956,0.186,1.77,3.48,1.37,19.99,-,-,69.77,-
530,臺中市,2016/12/26,西屯,1.4,0.41,-,26.9,73,42,18.82,1.58,17.3,1.855,0.138,1.717,1.99,1.32,21.63,0,0,80.1,0
531,臺中市,2016/12/26,忠明,2.2,0.47,-,18.1,68,38,21.74,3.48,18.26,1.903,0.134,1.769,1.65,1.09,20.98,-,-,78.57,-
532,臺中市,2016/12/26,豐原,2.6,0.56,-,25.4,72,45,17.23,2.34,14.9,2.002,0.218,1.784,1.66,1.37,18.92,-,-,82.74,-
533,臺中市,2016/12/26,沙鹿,2.4,0.41,-,30.4,78,37,16.32,1.74,14.58,-,-,-,2.27,1.4,20.93,-,-,83.7,-
534,臺中市,2016/12/26,大里,2.9,0.57,443.93,20.9,84,38,24.94,3.17,21.77,1.956,0.212,1.745,1.52,1.05,22.42,-,-,76.45,-
535,臺中市,2016/12/25,西屯,2.5,0.49,-,30.6,86,46,24.69,3.8,20.88,1.999,0.206,1.793,1.71,0.99,22.27,0,0,73.73,0
536,臺中市,2016/12/25,忠明,2.9,0.58,-,20.8,70,43,26.77,5.11,21.66,2.005,0.173,1.832,1.69,1.1,21.92,-,-,72.05,-
537,臺中市,2016/12/25,豐原,2.2,0.52,-,34.7,68,43,15.84,1.87,13.97,1.96,0.147,1.813,1.64,1.19,20.34,-,-,75.19,-
538,臺中市,2016/12/25,沙鹿,2.9,0.5,-,27.5,73,33,24.87,4.93,19.94,-,-,-,2.63,1.26,21.26,-,-,77.76,-
539,臺中市,2016/12/25,大里,2.2,0.68,452.72,28.1,94,43,30.56,5.67,24.88,2.087,0.257,1.829,1.46,0.84,23.19,-,-,72.72,-
540,臺中市,2016/12/24,西屯,3.1,0.51,-,31.5,76,42,24.84,2.2,22.67,1.981,0.198,1.783,1.87,1.25,21.77,0,0,61.36,0
541,臺中市,2016/12/24,忠明,3.4,0.65,-,19.4,65,41,33.31,5.69,27.62,2.068,0.194,1.875,1.66,1.06,21.51,-,-,61.81,-
542,臺中市,2016/12/24,豐原,1.7,0.58,-,29.6,68,41,20.27,2.57,17.7,2.097,0.227,1.87,1.31,0.91,20.13,-,-,68.07,-
543,臺中市,2016/12/24,沙鹿,2.6,0.49,-,33.6,64,28,18.8,1.51,17.28,-,-,-,3.09,1.25,19.96,-,-,66.09,-
544,臺中市,2016/12/24,大里,3.4,0.74,454.09,22.8,98,43,38.69,6.5,32.2,2.149,0.285,1.864,1.47,1.27,22.93,-,-,63.96,-
545,臺中市,2016/12/23,西屯,2.6,0.51,-,40.5,59,34,11.7,0.43,11.32,1.916,0.119,1.797,3.9,1.56,20.99,0,0,59.02,0
546,臺中市,2016/12/23,忠明,2.8,0.63,-,23.3,46,31,22.98,3.63,19.34,2.016,0.16,1.856,2.26,1.13,20.69,-,-,60.38,-
547,臺中市,2016/12/23,豐原,2.2,0.51,-,33.3,41,25,10.86,1.61,9.25,2.005,0.141,1.864,2.13,1.15,19.47,-,-,65.46,-
548,臺中市,2016/12/23,沙鹿,2.5,0.55,-,40.2,58,29,14.08,1.43,12.65,-,-,-,5.51,1.76,19.97,-,-,61.42,-
549,臺中市,2016/12/23,大里,2.5,0.73,445.57,26.4,57,28,29.31,5.3,24.04,2.081,0.233,1.848,1.91,0.84,22.93,-,-,61.38,-
550,臺中市,2016/12/22,西屯,2.3,0.35,-,18.4,45,21,18.3,2.21,16.12,1.863,0.165,1.699,3.71,1.72,22.96,0,0,75.47,0
551,臺中市,2016/12/22,忠明,2.3,0.45,-,11,40,22,24.26,4.99,19.27,1.955,0.184,1.77,2.16,1.08,22.66,-,-,74.82,-
552,臺中市,2016/12/22,豐原,2.6,0.31,-,19.1,27,20,12.08,1.32,10.74,1.892,0.143,1.749,2.57,1.62,21.08,-,-,74.73,-
553,臺中市,2016/12/22,沙鹿,1.7,0.36,-,18.1,41,19,17.52,2.24,15.28,-,-,-,4.57,1.57,22.13,-,-,81.04,-
554,臺中市,2016/12/22,大里,1.9,0.53,444.82,11.2,59,24,25.81,5.91,19.9,2.044,0.28,1.764,2.22,1.27,23.94,-,-,72.34,-
555,臺中市,2016/12/21,西屯,3.4,0.43,-,26.2,90,53,26.62,3.8,22.82,2.067,0.331,1.736,1.54,1.44,24.07,0,0,77.68,0
556,臺中市,2016/12/21,忠明,3.5,0.57,-,18.9,84,50,30.56,4.87,25.69,2.07,0.266,1.805,1.52,1.18,23.77,-,-,77.13,-
557,臺中市,2016/12/21,豐原,4.3,0.58,-,31.5,78,52,25.39,3.34,22.05,2.196,0.378,1.818,1.82,1.37,22.86,-,-,72.79,-
558,臺中市,2016/12/21,沙鹿,3.1,0.46,-,26.6,90,44,23.05,3.25,19.8,-,-,-,2.22,1.79,23.65,-,-,82.74,-
559,臺中市,2016/12/21,大里,3.7,0.58,450.32,21,100,46,30.96,5.8,25.16,2.118,0.335,1.783,1.59,1.33,24.58,-,-,74.57,-
560,臺中市,2016/12/20,西屯,4.7,0.67,-,22,83,45,47.89,13.62,34.27,2.448,0.629,1.819,1.51,1.06,24.04,0,0,72.28,0
561,臺中市,2016/12/20,忠明,4.6,0.83,-,17.7,76,44,52.59,13.29,39.3,2.354,0.477,1.877,1.36,0.82,23.74,-,-,71.87,-
562,臺中市,2016/12/20,豐原,3,0.5,-,31,53,30,22.28,3.42,18.85,2.051,0.267,1.784,1.64,1.37,22.12,-,-,66.1,-
563,臺中市,2016/12/20,沙鹿,5,0.57,-,19.5,74,38,39.49,8.91,30.58,-,-,-,2.11,1.21,22.74,-,-,81.62,-
564,臺中市,2016/12/20,大里,5.1,0.91,463.65,28.6,90,41,49.38,11.54,37.83,2.491,0.627,1.864,1.26,0.95,24.11,-,-,71.94,-
565,臺中市,2016/12/19,西屯,1.8,0.59,-,30.2,74,40,36.61,9.42,27.22,2.101,0.314,1.787,1.4,0.83,21.17,0,0,75,0
566,臺中市,2016/12/19,忠明,2.7,0.66,-,24.8,61,39,39.12,8.69,30.43,2.131,0.265,1.866,1.46,0.81,20.9,-,-,72.98,-
567,臺中市,2016/12/19,豐原,2.8,0.39,-,37.3,44,29,16.94,2.64,14.3,1.952,0.175,1.778,1.76,1.48,19.1,-,-,68.89,-
568,臺中市,2016/12/19,沙鹿,2.7,0.47,-,37.6,63,37,22.88,2.45,20.43,-,-,-,2.18,1.28,20.81,-,-,78.65,-
569,臺中市,2016/12/19,大里,2.8,0.81,458.31,25.8,70,34,38.08,8.2,29.88,2.303,0.463,1.84,1.39,0.81,22.16,-,-,71.12,-
570,臺中市,2016/12/18,西屯,3,0.68,-,30,62,44,37.25,10.97,26.26,2.389,0.434,1.955,1.46,0.82,20.23,0,0,70.96,0
571,臺中市,2016/12/18,忠明,2.5,0.84,-,23.3,58,43,48.42,15.82,32.6,2.334,0.342,1.993,1.34,0.83,19.84,-,-,69.26,-
572,臺中市,2016/12/18,豐原,2.3,0.46,-,37.6,48,35,15.37,2.06,13.31,1.934,0.137,1.797,1.87,1.54,17.96,-,-,70.13,-
573,臺中市,2016/12/18,沙鹿,2.9,0.58,-,32.2,68,41,28.56,3.88,24.69,-,-,-,2.07,1.04,19.6,-,-,73.56,-
574,臺中市,2016/12/18,大里,3.5,0.7,454.34,27.2,71,35,32.95,7.98,24.97,2.161,0.29,1.871,1.27,0.74,21.21,-,-,69.83,-
575,臺中市,2016/12/17,西屯,2.6,0.5,-,28.8,51,33,28.43,5.4,23.1,2.091,0.286,1.805,1.32,0.95,19.67,0,0,58.81,0
576,臺中市,2016/12/17,忠明,2.7,0.7,-,22.4,44,32,44.44,14.87,29.57,2.141,0.256,1.886,1.22,0.83,19.26,-,-,58.73,-
577,臺中市,2016/12/17,豐原,2.9,0.42,-,34.6,41,27,15.27,2.27,13,1.994,0.206,1.788,1.64,1.34,17.23,-,-,65.98,-
578,臺中市,2016/12/17,沙鹿,3.2,0.56,-,27.5,49,28,28.49,5.61,22.86,-,-,-,1.96,1.2,18.03,-,-,62.65,-
579,臺中市,2016/12/17,大里,2.6,0.73,448.07,24,63,31,37.09,6.59,30.52,2.202,0.386,1.816,1.27,0.9,20.73,-,-,62.94,-
580,臺中市,2016/12/16,西屯,1.4,0.29,-,34.6,53,25,10.8,0.69,10.14,1.787,0.094,1.693,4.82,2.87,16.54,0,0,55.94,0
581,臺中市,2016/12/16,忠明,3.1,0.37,-,26.6,42,24,18.62,2.05,16.57,1.859,0.105,1.754,2.74,1.86,15.77,-,-,57.54,-
582,臺中市,2016/12/16,豐原,2.1,0.29,-,34,34,25,6.85,1.03,5.82,1.903,0.141,1.761,2.29,1.51,13.68,-,-,62.9,-
583,臺中市,2016/12/16,沙鹿,2,0.3,-,35.3,44,19,11.16,0.84,10.29,-,-,-,6.59,1.91,14.82,-,-,59.54,-
584,臺中市,2016/12/16,大里,1.6,0.43,426.83,26.4,45,17,19.12,1.86,17.26,1.846,0.122,1.724,2.54,1.63,18.41,-,-,59.3,-
585,臺中市,2016/12/15,西屯,1.6,0.32,-,34.1,53,25,10.7,0.89,9.78,1.811,0.106,1.705,5.72,3.03,17.06,0,0,64.75,0
586,臺中市,2016/12/15,忠明,2.7,0.37,-,28.7,38,24,16.56,2.31,14.24,1.884,0.109,1.774,3.17,1.66,16.39,-,-,64.61,-
587,臺中市,2016/12/15,豐原,1.5,0.33,-,32.9,32,21,8.12,1.63,6.49,1.863,0.083,1.779,2.56,1.63,14.29,-,-,70.39,-
588,臺中市,2016/12/15,沙鹿,2,0.34,-,33.7,44,22,12.4,1.37,11.03,-,-,-,7.65,1.88,15.54,-,-,67.33,-
589,臺中市,2016/12/15,大里,2.2,0.4,428.34,29,40,13,15.39,2.11,13.3,1.848,0.12,1.728,2.98,1.32,19.17,-,-,65.08,-
590,臺中市,2016/12/14,西屯,2.9,0.33,-,34.4,47,20,12.91,1.25,11.63,1.809,0.118,1.691,5.01,1.92,20.46,0,0,67.4,0
591,臺中市,2016/12/14,忠明,2.4,0.36,-,28.4,33,16,18.44,2.58,15.86,1.891,0.125,1.766,2.63,1.37,20.1,-,-,66.05,-
592,臺中市,2016/12/14,豐原,1.5,0.29,-,32.5,30,13,9,1.57,7.44,1.864,0.113,1.751,2.56,1.46,18.33,-,-,68.07,-
593,臺中市,2016/12/14,沙鹿,1.6,0.34,-,33.6,39,17,13.87,1.82,12.04,-,-,-,6.45,1.85,19.3,-,-,70.92,-
594,臺中市,2016/12/14,大里,2.8,0.49,437.88,23.4,44,14,24.63,7.24,17.39,1.985,0.228,1.757,2.57,1.08,21.93,-,-,66.72,-
595,臺中市,2016/12/13,西屯,3.1,0.41,-,19.7,47,23,33.26,8.64,24.62,2.023,0.291,1.732,2.25,1.35,22.8,0,0,61.28,0
596,臺中市,2016/12/13,忠明,3.1,0.52,-,17.4,37,23,39.18,11.94,27.24,2.098,0.268,1.83,1.68,1.01,22.89,-,-,60.66,-
597,臺中市,2016/12/13,豐原,3.1,0.32,-,26.2,26,15,14.15,1.47,12.7,1.899,0.173,1.726,1.48,1.09,21.19,-,-,58.65,-
598,臺中市,2016/12/13,沙鹿,3.2,0.39,-,22.5,49,26,25.37,3.13,22.24,-,-,-,3.15,1.24,21,-,-,74.04,-
599,臺中市,2016/12/13,大里,2.8,0.79,455.35,17.2,52,24,43.56,14.64,28.92,2.292,0.475,1.817,1.37,0.73,24.07,-,-,62.61,-
600,臺中市,2016/12/12,西屯,3.3,0.58,-,12.1,80,41,33.57,5.55,28.02,2.289,0.491,1.798,1.2,0.8,22.29,0,0,72.75,0
601,臺中市,2016/12/12,忠明,2.5,0.54,-,21.1,66,36,31.55,7.64,23.9,2.048,0.23,1.818,1.51,1.07,22.53,-,-,69.93,-
602,臺中市,2016/12/12,豐原,-,-,-,36,39,-,-,-,-,-,-,-,2.02,1.7,21.43,-,-,65.21,-
603,臺中市,2016/12/12,沙鹿,2.8,0.43,-,24.2,76,38,21.25,2.72,18.53,-,-,-,2.43,1.32,21.57,-,-,80.11,-
604,臺中市,2016/12/12,大里,2.5,0.71,449.59,18.6,76,35,35.4,10.76,24.63,2.241,0.42,1.82,1.46,0.88,23.68,-,-,68.63,-
605,臺中市,2016/12/11,西屯,2.1,0.36,-,31.2,48,24,17.97,1.85,16.16,1.861,0.136,1.724,1.99,1.16,22.62,0,0,71.34,0
606,臺中市,2016/12/11,忠明,2.3,0.41,-,26.7,35,24,22.86,3.76,19.1,1.912,0.123,1.789,1.48,1.14,22.48,-,-,69.04,-
607,臺中市,2016/12/11,豐原,1.9,0.34,-,30.4,37,23,13.56,2.84,10.72,1.842,0.098,1.744,1.64,1.29,20.52,-,-,70.5,-
608,臺中市,2016/12/11,沙鹿,1.7,0.46,-,31.7,46,21,20.17,4.85,15.31,-,-,-,3.16,1.34,21.64,-,-,75.38,-
609,臺中市,2016/12/11,大里,3,0.6,450.59,23.9,73,32,28.62,5.17,23.45,2.041,0.222,1.819,1.42,1.12,23.59,-,-,71.53,-
610,臺中市,2016/12/10,西屯,3,0.63,-,29.5,59,32,38.39,16.77,21.66,2.15,0.354,1.795,1.56,0.93,22.59,0,0,71.24,0
611,臺中市,2016/12/10,忠明,2.5,0.74,-,25.8,49,31,49.03,21.47,27.56,2.235,0.33,1.905,1.5,0.95,22.54,-,-,70.27,-
612,臺中市,2016/12/10,豐原,1.9,0.39,-,32.7,42,30,15.44,2.98,12.49,1.888,0.137,1.751,1.59,1.36,20.77,-,-,72.04,-
613,臺中市,2016/12/10,沙鹿,1.9,0.54,-,29,57,28,30.89,9.39,21.47,-,-,-,2.73,1.22,21.69,-,-,75.84,-
614,臺中市,2016/12/10,大里,2.5,0.67,451.2,25.3,65,29,37.39,11.58,25.82,2.155,0.317,1.838,1.46,1.13,23.52,-,-,71.99,-
615,臺中市,2016/12/09,西屯,2.4,0.34,-,29.3,37,15,18.42,3.64,14.81,1.818,0.142,1.675,2.94,1.26,22.5,0,0,72.89,0
616,臺中市,2016/12/09,忠明,2.7,0.39,-,23.1,32,15,26.2,6.58,19.62,1.931,0.174,1.757,1.78,0.97,22.09,-,-,72.41,-
617,臺中市,2016/12/09,豐原,1.3,0.27,-,24.9,21,15,9.75,0.93,8.87,1.834,0.11,1.724,1.73,1.12,20.28,-,-,75.4,-
618,臺中市,2016/12/09,沙鹿,2.4,0.26,-,30.1,36,11,17.98,2.02,15.95,-,-,-,4.49,1.53,21.34,-,-,76.61,-
619,臺中市,2016/12/09,大里,3.6,0.61,444.54,16.4,47,15,35.93,12.73,23.2,2.141,0.34,1.801,1.5,0.91,23.1,-,-,73.11,-
620,臺中市,2016/12/08,西屯,1.9,0.25,-,31.6,41,15,15.49,1.33,14.12,1.777,0.103,1.674,3.68,1.5,21.41,0,0,74.54,0
621,臺中市,2016/12/08,忠明,2.3,0.29,-,26.2,32,15,20.09,2.98,17.11,1.88,0.127,1.753,2.17,1.04,20.8,-,-,74.35,-
622,臺中市,2016/12/08,豐原,2,0.29,-,22.9,29,21,13.27,2.09,11.18,1.859,0.118,1.741,1.63,0.83,19.51,-,-,77.25,-
623,臺中市,2016/12/08,沙鹿,2.1,0.23,-,32.1,35,10,14.81,1.51,13.3,-,-,-,4.77,1.44,20.33,-,-,77.82,-
624,臺中市,2016/12/08,大里,3.3,0.43,427.97,22.1,41,15,25.43,3.07,22.37,1.917,0.185,1.732,1.81,0.88,22.75,-,-,72.51,-
625,臺中市,2016/12/07,西屯,2.9,0.29,-,28.6,51,27,18.83,1.39,17.44,1.851,0.143,1.707,2.71,1.23,21.12,0,0,70.28,0
626,臺中市,2016/12/07,忠明,2.3,0.43,-,22,46,28,24.4,3.3,21.09,1.963,0.173,1.79,1.89,1.06,20.57,-,-,69.92,-
627,臺中市,2016/12/07,豐原,2.8,0.35,-,28.6,45,31,13.8,2.59,11.21,1.889,0.148,1.741,1.37,0.86,19.48,-,-,73.57,-
628,臺中市,2016/12/07,沙鹿,3,0.34,-,29,50,20,18.96,1.73,17.23,-,-,-,4.16,1.56,19.72,-,-,74.41,-
629,臺中市,2016/12/07,大里,-,-,-,-,-,26,-,-,-,-,-,-,1.44,-,-,-,-,-,-
630,臺中市,2016/12/06,西屯,2.7,0.37,-,40.7,76,40,11.58,0.66,10.9,1.823,0.11,1.713,5.2,2.65,21.15,0,0,61.58,0
631,臺中市,2016/12/06,忠明,3.1,0.48,-,33.1,63,38,18.24,1.73,16.51,1.926,0.126,1.8,2.73,1.37,20.74,-,-,62.19,-
632,臺中市,2016/12/06,豐原,2.7,0.36,-,37.9,59,40,8.79,1.5,7.29,1.867,0.085,1.781,2.34,1.47,19.03,-,-,65.3,-
633,臺中市,2016/12/06,沙鹿,3,0.43,-,39.3,80,36,15.26,1.68,13.58,-,-,-,6.83,1.85,20,-,-,65.79,-
634,臺中市,2016/12/06,大里,2.5,0.51,427.89,30.1,71,32,19.15,1.94,17.21,1.912,0.152,1.76,2.55,1.16,22.79,-,-,61.98,-
635,臺中市,2016/12/05,西屯,2.3,0.37,-,24.5,51,29,19.9,2.4,17.47,1.78,0.14,1.641,2.78,1.28,23.98,0,0,75.57,0
636,臺中市,2016/12/05,忠明,2.6,0.48,-,19.5,46,27,26.88,6.3,20.58,1.988,0.175,1.813,1.81,0.95,23.77,-,-,74.99,-
637,臺中市,2016/12/05,豐原,2.5,0.39,-,21,39,28,16.42,3.2,13.23,1.904,0.154,1.751,1.57,0.96,22.65,-,-,75.9,-
638,臺中市,2016/12/05,沙鹿,3,0.37,-,24.4,56,26,19.14,2.72,16.42,-,-,-,4.34,1.55,22.91,-,-,80.63,-
639,臺中市,2016/12/05,大里,3.6,0.63,444.97,21.1,68,33,31.5,6.1,25.41,2.094,0.269,1.826,1.59,0.77,25.09,-,-,73.88,-
