序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
172,臺南市,2018/05/07,臺南,3.2,0.21,-,19.5,36,12,9.55,1.86,7.69,1.833,0.062,1.771,2.46,2.3,29.3,-,-,73.51,-
173,臺南市,2018/05/06,新營,2.5,0.26,-,21.6,51,20,9.84,0.87,8.93,2.095,0.083,2.012,1.98,1.68,29.45,0,0,68.84,0
174,臺南市,2018/05/06,善化,3.7,0.27,428.33,18.3,40,13,11.32,2.34,8.98,-,-,-,3.62,3.43,29.5,-,-,71.85,-
175,臺南市,2018/05/06,安南,2,0.27,-,23.1,49,13,11.64,2.1,9.55,2.004,0.084,1.92,2.83,2.59,29.51,-,-,69.41,-
176,臺南市,2018/05/06,臺南,2.9,0.23,-,26.7,44,15,10.58,3.25,7.33,1.875,0.057,1.818,2.67,2.29,29,-,-,72.44,-
177,臺南市,2018/05/05,新營,2.9,0.3,-,46.4,59,25,8.22,0.31,7.86,2.021,0.064,1.957,1.62,1.27,28.3,0,0,68.55,0
178,臺南市,2018/05/05,善化,2.1,0.28,423.36,43.4,53,28,8.03,1.03,7,-,-,-,1.86,1.54,28.31,-,-,71.8,-
179,臺南市,2018/05/05,安南,1.5,0.26,-,55.2,58,19,8.07,0.99,7.08,1.968,0.052,1.916,2.11,1.85,28.78,-,-,65.95,-
180,臺南市,2018/05/05,臺南,2.8,0.29,-,61.9,50,17,9.26,1.34,7.92,1.894,0.061,1.833,2.15,1.81,28.07,-,-,69.32,-
181,臺南市,2018/05/04,新營,4.7,0.5,-,43.3,78,37,14.11,1.59,12.51,2.264,0.121,2.143,1.61,1.23,27.05,0,0,67.64,0
182,臺南市,2018/05/04,善化,3.1,0.4,435.17,39.7,71,33,13.12,1.32,11.74,-,-,-,1.61,1.48,27.2,-,-,71.25,-
183,臺南市,2018/05/04,安南,2.1,0.37,-,53.3,73,27,10.17,0.89,9.23,2.087,0.096,1.991,2.34,2.03,27.82,-,-,63.32,-
184,臺南市,2018/05/04,臺南,3.1,0.43,-,54.9,64,33,11.35,1.56,9.79,2.048,0.124,1.924,2.27,1.75,27.37,-,-,66.48,-
185,臺南市,2018/05/03,新營,2.9,0.33,-,27.9,80,26,14.39,1.91,12.46,2.059,0.079,1.98,2.45,2.2,27.87,0,0,70.87,0
186,臺南市,2018/05/03,善化,2.9,0.29,429.45,28.8,78,22,10.33,0.88,9.47,-,-,-,3.25,3.07,28.6,-,-,71.32,-
187,臺南市,2018/05/03,安南,1.8,0.29,-,36.9,79,22,11.49,2.03,9.46,2.072,0.084,1.988,2.78,2.44,28.89,-,-,67.17,-
188,臺南市,2018/05/03,臺南,2.8,0.32,-,39.2,57,23,12.66,1.85,10.81,1.99,0.092,1.899,2.56,2.12,28.64,-,-,68.34,-
189,臺南市,2018/05/02,新營,2.6,0.28,-,17.2,42,14,9.75,1.27,8.45,2.044,0.066,1.978,1.85,1.37,29.14,0,0,70.25,0
190,臺南市,2018/05/02,善化,2,0.22,423,16.3,34,14,8.43,1.08,7.33,-,-,-,2.06,1.95,28.77,-,-,74.46,-
191,臺南市,2018/05/02,安南,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
192,臺南市,2018/05/02,臺南,2.8,0.24,-,19.5,25,13,10.34,1.77,8.57,1.856,0.084,1.772,2.12,1.95,28.77,-,-,72.88,-
193,臺南市,2018/05/01,新營,2.2,0.29,-,19.8,41,23,9.29,1.32,7.95,2.083,0.065,2.018,1.75,1.34,28.62,0,0,73.43,0
194,臺南市,2018/05/01,善化,2.2,0.25,427.08,19.2,34,18,10.57,1.81,8.76,-,-,-,2.61,2.41,28.52,-,-,76.14,-
195,臺南市,2018/05/01,安南,3,0.28,-,21.5,46,14,12.21,2.21,10,2.009,0.124,1.886,3.05,2.53,28.88,-,-,72.48,-
196,臺南市,2018/05/01,臺南,2.9,0.24,-,23.3,36,12,10,1.72,8.27,1.859,0.064,1.795,2.39,2.1,28.29,-,-,76.73,-
197,高雄市,2018/05/07,左營,7.7,0.23,-,16.5,38,12,11.33,1.79,9.56,1.877,0.077,1.8,1.68,1.29,29.51,-,-,72.22,-
198,高雄市,2018/05/07,楠梓,3.1,0.3,-,17.9,44,12,12.84,3.25,9.59,1.966,0.118,1.848,1.42,0.99,29.39,-,-,69.99,-
199,高雄市,2018/05/07,前金,4.7,0.18,-,19.8,35,9,11.1,2.78,8.32,1.769,0.05,1.719,1.89,1.54,29.28,-,-,75.96,-
200,高雄市,2018/05/07,前鎮,7.9,0.16,-,15.5,32,5,15.61,2.48,13.15,2.063,0.184,1.88,1.4,0.95,29.39,-,-,73.17,-
201,高雄市,2018/05/07,復興,7.4,0.33,-,15.6,28,10,16.01,3.23,12.78,1.988,0.211,1.777,0.86,0.65,29.02,-,-,73.11,-
202,高雄市,2018/05/07,小港,14.6,0.16,-,11.6,36,9,24.96,8.91,16.04,1.804,0.06,1.744,1.59,1.42,29.89,0,0,72.07,0
203,高雄市,2018/05/07,鳳山,6.6,0.43,-,15,29,11,18.36,4.28,14.05,2.064,0.147,1.917,1.7,1.39,30.59,0,0,65.43,0
204,高雄市,2018/05/07,林園,2.5,0.1,-,22.5,24,7,4.12,0.81,3.37,1.929,0.015,1.914,1.68,1.53,29.04,-,-,74.83,-
205,高雄市,2018/05/07,大寮,5.6,0.23,-,15,32,16,16.13,3.71,12.42,2.233,0.084,2.149,1.33,1.2,29.69,-,-,71.07,-
206,高雄市,2018/05/07,仁武,3.7,0.23,-,20.7,35,10,12.42,2.49,9.93,1.912,0.066,1.846,1.99,1.61,29.7,-,-,69.18,-
207,高雄市,2018/05/07,橋頭,1.8,0.19,-,17.4,21,8,8.79,2.18,6.59,-,-,-,2.43,2.32,29.89,0,0,72.32,0
208,高雄市,2018/05/07,美濃,2,0.2,-,21,32,9,6.32,0.79,5.51,-,-,-,1.07,0.95,29.58,-,-,67.97,-
209,高雄市,2018/05/06,左營,4,0.27,-,21.4,48,13,11.02,1.61,9.4,1.924,0.089,1.834,2.7,2.19,29.1,-,-,71.91,-
210,高雄市,2018/05/06,楠梓,3.8,0.28,-,24,49,17,12,2.51,9.5,1.983,0.144,1.839,1.94,1.66,29.32,-,-,67.23,-
211,高雄市,2018/05/06,前金,4.3,0.24,-,22.7,55,14,12.59,2.68,9.91,1.864,0.074,1.79,2.25,1.88,29,-,-,74.47,-
212,高雄市,2018/05/06,前鎮,5.4,0.23,-,19.7,38,6,14.55,2.36,12.2,1.995,0.07,1.924,2.55,2.29,29.15,-,-,72.13,-
213,高雄市,2018/05/06,復興,5.8,0.27,-,19.5,33,12,14.4,2.96,11.43,1.935,0.103,1.832,1.06,0.76,28.95,-,-,71.39,-
214,高雄市,2018/05/06,小港,9.9,0.26,-,18.9,40,11,16.16,4.43,11.74,1.935,0.129,1.806,2.06,1.6,29.57,0,0,70.4,0
215,高雄市,2018/05/06,鳳山,6.4,0.39,-,21,34,14,14.71,3.3,11.41,2.043,0.124,1.919,1.78,1.38,30.31,0,0,65.31,0
216,高雄市,2018/05/06,林園,1.1,0.16,-,23.9,40,13,5.85,0.21,5.84,2.035,0.013,2.022,2.49,2.28,28.64,-,-,76.71,-
217,高雄市,2018/05/06,大寮,2.4,0.21,-,19.1,39,16,9.28,2.01,7.26,2.191,0.049,2.146,2.52,2.22,28.77,-,-,75.06,-
218,高雄市,2018/05/06,仁武,4.7,0.27,-,23.7,42,13,11.39,1.52,9.85,1.927,0.103,1.824,2.58,2.18,29.08,-,-,70.23,-
219,高雄市,2018/05/06,橋頭,2.9,0.27,-,20.6,31,10,9.48,1.28,8.19,-,-,-,3.02,2.66,29.53,0,0,70.59,0
220,高雄市,2018/05/06,美濃,2.1,0.2,-,23.7,51,11,6.48,0.65,5.77,-,-,-,2.09,1.89,28.86,-,-,69.64,-
221,高雄市,2018/05/05,左營,3.6,0.32,-,62.1,66,23,8.9,0.38,8.44,1.955,0.065,1.89,2.3,2.06,28.17,-,-,71.39,-
222,高雄市,2018/05/05,楠梓,3.1,0.36,-,60.8,76,28,11.43,3.02,8.41,2.058,0.134,1.924,1.84,1.43,28.14,-,-,68.4,-
223,高雄市,2018/05/05,前金,3.6,0.36,-,57.2,66,22,10.95,1.97,8.98,1.921,0.074,1.848,2.23,1.9,28.37,-,-,69.57,-
224,高雄市,2018/05/05,前鎮,6.4,0.36,-,47.4,57,20,19.79,2.89,16.9,2.101,0.101,1.999,1.44,0.92,28.56,-,-,68.08,-
225,高雄市,2018/05/05,復興,5.9,0.44,-,45.9,50,23,18.81,2.11,16.73,2.041,0.142,1.899,0.94,0.69,28.32,-,-,68.2,-
226,高雄市,2018/05/05,小港,9.3,0.37,-,41.2,58,20,18.56,2.08,16.48,2.01,0.118,1.892,2.01,1.63,29.01,0,0,65.03,0
227,高雄市,2018/05/05,鳳山,4.5,0.49,-,43.9,53,26,17.51,1.73,15.78,2.172,0.163,2.009,1.82,1.53,29.41,0,0,63.29,0
228,高雄市,2018/05/05,林園,2.5,0.29,-,49,45,17,8.54,1.01,7.53,2.137,0.035,2.101,2.34,2.15,28.1,-,-,70.41,-
229,高雄市,2018/05/05,大寮,3.2,0.36,-,37,48,24,12.87,1.99,10.88,2.294,0.115,2.179,1.89,1.52,28.58,-,-,68.47,-
230,高雄市,2018/05/05,仁武,5.4,0.37,-,55,65,28,14.07,1.42,12.64,2.068,0.124,1.944,1.85,1.62,28.16,-,-,70.1,-
231,高雄市,2018/05/05,橋頭,3.6,0.38,-,48.3,49,22,9.29,1.02,8.27,-,-,-,2.48,2.22,28.6,0,0,70.43,0
232,高雄市,2018/05/05,美濃,2.5,0.31,-,47.4,54,19,7.53,0.78,6.73,-,-,-,1.32,1,28.3,-,-,68.18,-
233,高雄市,2018/05/04,左營,4.5,0.41,-,52.7,84,28,13.34,0.66,12.71,2.069,0.105,1.964,2.11,1.93,27.15,-,-,70.47,-
234,高雄市,2018/05/04,楠梓,3.1,0.42,-,50.3,89,35,16.5,4.04,12.46,2.137,0.153,1.984,2.13,1.87,27.12,-,-,67.07,-
235,高雄市,2018/05/04,前金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
236,高雄市,2018/05/04,前鎮,6.7,0.47,-,46.2,70,27,22.36,1.82,20.54,2.212,0.158,2.054,1.48,1.08,27.95,-,-,67.27,-
237,高雄市,2018/05/04,復興,5.4,0.53,-,41.5,69,27,22.55,2.48,20.07,2.143,0.195,1.948,0.85,0.65,27.58,-,-,67.94,-
238,高雄市,2018/05/04,小港,9.2,0.44,-,46.6,75,28,22.44,1.66,20.75,2.052,0.156,1.896,1.94,1.77,27.96,0,0,67.74,0
239,高雄市,2018/05/04,鳳山,4.3,0.59,-,48,65,26,20.12,0.97,19.19,2.24,0.213,2.027,1.73,1.31,28.74,0,0,61.61,0
240,高雄市,2018/05/04,林園,5.4,0.35,-,61.4,61,24,8.69,0.68,7.98,2.035,0.033,2.003,2.12,1.95,27.68,-,-,70.97,-
241,高雄市,2018/05/04,大寮,5.1,0.44,-,45,65,32,20.09,1.67,18.42,2.318,0.152,2.165,1.35,1.17,27.69,-,-,72.44,-
242,高雄市,2018/05/04,仁武,3.8,0.44,-,49.2,79,34,16.91,2.14,14.77,2.124,0.155,1.969,1.69,1.51,27.16,-,-,69.28,-
243,高雄市,2018/05/04,橋頭,3.1,0.46,-,37.3,68,28,15.28,1.62,13.66,-,-,-,2.31,2.14,27.78,0,0,68.62,0
244,高雄市,2018/05/04,美濃,2.8,0.4,-,43.3,62,24,10.34,0.64,9.66,-,-,-,1.08,0.85,27.11,-,-,74.59,-
245,高雄市,2018/05/03,左營,3.5,0.29,-,34,68,20,11.71,2.33,9.37,1.992,0.084,1.908,2.51,2.3,28.65,-,-,72.04,-
246,高雄市,2018/05/03,楠梓,3.6,0.34,-,32.8,72,25,18.76,5.24,13.51,2.087,0.137,1.949,2.33,1.98,28.75,-,-,67.31,-
247,高雄市,2018/05/03,前金,3.3,0.32,-,38.1,65,22,12.93,2.05,10.88,1.921,0.069,1.852,2.51,2.08,28.82,-,-,71.18,-
248,高雄市,2018/05/03,前鎮,5.3,0.3,-,31.7,51,18,18.35,4.45,13.9,2.073,0.102,1.971,1.58,1.08,29.39,-,-,67.63,-
249,高雄市,2018/05/03,復興,5.3,0.39,-,32.2,51,20,18.31,3.93,14.38,2.019,0.145,1.874,0.89,0.59,29.16,-,-,67.27,-
250,高雄市,2018/05/03,小港,8.5,0.3,-,31.6,53,19,23.12,4.73,18.44,1.948,0.127,1.822,2.13,1.73,29.53,0,0,66.69,0
251,高雄市,2018/05/03,鳳山,3.7,0.44,-,29.8,44,18,17.95,2.86,15.08,2.074,0.147,1.927,1.82,1.54,30.15,1,6.66,63.32,37.3
252,高雄市,2018/05/03,林園,2.7,0.25,-,40.9,43,18,11.05,2.06,8.99,2.063,0.056,2.008,2.4,2.25,28.83,-,-,71.68,-
253,高雄市,2018/05/03,大寮,3.6,0.32,-,32.9,48,24,17.07,3.36,13.71,2.233,0.135,2.098,1.92,1.65,29.11,-,-,70.81,-
254,高雄市,2018/05/03,仁武,3.4,0.29,-,30.5,55,21,16.97,3.92,13.04,2.014,0.121,1.893,2.1,1.82,28.74,-,-,69.6,-
255,高雄市,2018/05/03,橋頭,3.7,0.35,-,28.2,52,21,15.75,2.22,13.52,-,-,-,2.6,2.19,29.6,0,0,67.77,0
256,高雄市,2018/05/03,美濃,1.9,0.26,-,37.4,59,18,8.86,1.94,6.92,-,-,-,1.21,0.9,29.4,-,-,67.98,-
257,高雄市,2018/05/02,左營,3.1,0.23,-,18.3,36,10,9.83,1.54,8.25,1.869,0.036,1.832,2.6,2.15,28.62,-,-,74.73,-
258,高雄市,2018/05/02,楠梓,2.6,0.25,-,17.3,47,13,13.78,3.79,9.99,2.141,0.291,1.85,2.15,1.67,28.72,-,-,70.85,-
259,高雄市,2018/05/02,前金,2.9,0.23,-,18.9,35,11,10.48,1.92,8.57,1.851,0.047,1.804,2.42,1.98,28.6,-,-,74.97,-
260,高雄市,2018/05/02,前鎮,6.2,0.22,-,13.6,29,5,14.68,2.87,11.82,1.995,0.077,1.919,1.72,1.32,28.88,-,-,72.13,-
261,高雄市,2018/05/02,復興,5.4,0.36,-,14.9,29,10,14.75,3.45,11.3,1.947,0.116,1.831,1.17,0.79,28.54,-,-,72,-
262,高雄市,2018/05/02,小港,8.3,0.25,-,14.3,35,11,20.38,6.95,13.44,1.881,0.098,1.784,2.2,1.88,29.15,0,0,70.38,0
263,高雄市,2018/05/02,鳳山,2.7,0.38,-,15.8,25,11,15.91,3.73,12.17,2.073,0.137,1.936,1.83,1.51,29.82,0,0,65.59,0
264,高雄市,2018/05/02,林園,2.8,0.21,-,19.6,23,11,6.81,1.12,5.68,1.973,0.018,1.956,2.22,2.01,28.47,-,-,74.83,-
265,高雄市,2018/05/02,大寮,3.1,0.25,-,13.9,32,15,14.63,3.25,11.38,2.276,0.08,2.196,1.69,1.47,28.92,-,-,72.36,-
266,高雄市,2018/05/02,仁武,2.9,0.26,-,18.2,38,14,13.21,2.33,10.87,1.904,0.075,1.829,1.94,1.72,28.55,-,-,72.9,-
267,高雄市,2018/05/02,橋頭,2.7,0.23,-,15.6,24,9,10.79,2.29,8.5,-,-,-,2.66,2.43,29.01,0,0,74.12,0
268,高雄市,2018/05/02,美濃,1.1,0.18,-,22.5,33,9,5.79,1.05,4.73,-,-,-,1.26,0.92,29.28,-,-,68.49,-
269,高雄市,2018/05/01,左營,3.4,0.29,-,19.4,44,13,11.66,1.66,9.98,1.92,0.073,1.847,2.16,1.69,28.69,-,-,74.61,-
270,高雄市,2018/05/01,楠梓,2.9,0.33,-,22.5,56,16,14.42,3.68,10.74,2.006,0.149,1.858,1.74,1.32,28.56,-,-,72.17,-
271,高雄市,2018/05/01,前金,4.3,0.22,-,20.1,41,12,11.97,3.2,8.78,1.854,0.053,1.801,2.33,1.99,28.43,-,-,77.36,-
272,高雄市,2018/05/01,前鎮,5.2,0.28,-,18.3,32,9,12.62,1.33,11.27,2.041,0.076,1.966,1.87,1.46,28.52,-,-,75.05,-
273,高雄市,2018/05/01,復興,4.2,0.29,-,18.7,32,13,13.62,3.56,10.06,1.979,0.1,1.879,1.07,0.8,28.12,-,-,75.05,-
274,高雄市,2018/05/01,小港,5.1,0.25,-,17.9,43,11,14.56,3.86,10.7,1.979,0.114,1.864,2.14,1.6,29.07,0,0,72.07,0
275,高雄市,2018/05/01,鳳山,2.6,0.43,-,19.1,36,15,14.92,3.23,11.69,2.083,0.126,1.958,1.71,1.36,29.48,0,0,69.53,0
276,高雄市,2018/05/01,林園,1.8,0.21,-,21.8,28,12,5.35,1.76,3.58,2.041,0.017,2.024,2.44,2.29,28.2,-,-,76.22,-
277,高雄市,2018/05/01,大寮,2.4,0.19,-,19.4,30,16,9.9,2.28,7.62,2.302,0.055,2.249,1.93,1.61,28.35,-,-,75.78,-
278,高雄市,2018/05/01,仁武,3.7,0.29,-,24.3,42,18,11.21,1.7,9.51,1.911,0.082,1.83,2.3,1.92,28.4,-,-,74.04,-
279,高雄市,2018/05/01,橋頭,3,0.28,-,16.3,29,12,10.44,1.89,8.55,-,-,-,3.1,2.85,28.61,0,0,76.66,0
280,高雄市,2018/05/01,美濃,2.7,0.24,-,26.9,39,16,7.29,0.8,6.46,-,-,-,1.47,1.23,28.63,-,-,71.87,-
281,基隆市,2018/05/07,基隆,3.6,0.35,-,17.9,29,17,19.9,3.63,16.27,2.059,0.147,1.912,0.96,0.61,26.79,-,-,83.88,-
282,基隆市,2018/05/06,基隆,5.1,0.4,-,41.4,32,20,16.98,1.36,15.62,2.098,0.131,1.967,0.86,0.47,26.29,-,-,74.64,-
283,基隆市,2018/05/05,基隆,1.5,0.3,-,39.2,20,9,8.19,0.7,7.49,1.994,0.082,1.912,1.41,0.94,25.76,-,-,68.45,-
284,基隆市,2018/05/04,基隆,1,0.23,-,53.9,23,9,7.85,0.91,6.92,1.96,0.061,1.9,2.21,1.73,23.51,-,-,61.8,-
285,基隆市,2018/05/03,基隆,0.7,0.34,-,64.3,35,22,7.85,0.53,7.3,2.024,0.071,1.952,1.58,1.36,21.57,-,-,79,-
286,基隆市,2018/05/02,基隆,2.5,0.36,-,28.9,28,19,14.45,1.83,12.62,2.044,0.113,1.931,1.32,1.01,26.82,-,-,78.47,-
287,基隆市,2018/05/01,基隆,3.5,0.5,-,-,-,-,16.83,1.57,15.35,2.146,0.124,2.022,1.33,0.88,27.25,-,-,74.63,-
288,新竹市,2018/05/07,新竹,2.6,0.32,-,14.8,30,12,12.77,2.23,10.54,1.855,0.086,1.769,2.78,2.2,29.16,-,-,68.85,-
289,新竹市,2018/05/06,新竹,1.9,0.35,-,26.9,35,18,13.09,2.32,10.77,1.953,0.094,1.859,2.06,1.61,27.91,-,-,69.97,-
290,新竹市,2018/05/05,新竹,2,0.48,-,37.3,45,23,18.4,1.24,17.17,2.052,0.146,1.905,1.32,0.92,26.57,-,-,65.11,-
291,新竹市,2018/05/04,新竹,2,0.42,-,37.6,37,16,21.02,2.28,18.75,1.975,0.126,1.848,1.7,1.35,25.19,-,-,60.55,-
292,新竹市,2018/05/03,新竹,1.6,0.49,-,47.6,58,29,16.16,1.67,14.49,1.961,0.112,1.849,3.49,2.73,23.48,-,-,70.5,-
293,新竹市,2018/05/02,新竹,1.5,0.35,-,11.1,33,15,14.53,3.19,11.33,1.931,0.103,1.828,2.22,1.63,27.9,-,-,73.61,-
294,新竹市,2018/05/01,新竹,1.2,0.46,-,17.3,38,24,15.96,2.32,13.64,2.02,0.126,1.895,1.34,1.06,26.93,-,-,75.93,-
295,嘉義市,2018/05/07,嘉義,5.3,0.2,-,18.6,38,12,10.32,1.48,8.83,1.818,0.078,1.74,2.32,2.14,29.04,-,-,67.03,-
296,嘉義市,2018/05/06,嘉義,3.3,0.23,-,25.5,52,15,9.28,1.57,7.71,1.848,0.061,1.787,2.61,2.48,28.86,-,-,65.46,-
297,嘉義市,2018/05/05,嘉義,3.6,0.38,-,52.2,60,27,9.6,1.07,8.53,1.902,0.072,1.83,1.73,1.34,27.76,-,-,64.82,-
298,嘉義市,2018/05/04,嘉義,4.7,0.54,-,42.5,80,37,15.09,2,13.09,2.04,0.129,1.91,1.88,1.58,26.54,-,-,65.2,-
299,嘉義市,2018/05/03,嘉義,6.2,0.43,-,28.2,63,27,18.28,2.35,15.94,1.989,0.112,1.877,2.58,2.25,27.52,-,-,66.6,-
300,嘉義市,2018/05/02,嘉義,2.8,0.26,-,21.2,38,13,8.37,0.84,7.5,1.801,0.051,1.75,1.98,1.6,28.36,-,-,67.49,-
301,嘉義市,2018/05/01,嘉義,3.5,0.31,-,23.8,45,19,9.46,1.39,8.06,1.821,0.052,1.769,1.78,1.47,27.79,-,-,71.86,-
302,宜蘭縣,2018/05/07,宜蘭,2.5,0.29,433.94,19.6,37,14,9.48,1.58,7.9,-,-,-,1.07,0.71,27.5,-,-,77.8,-
303,宜蘭縣,2018/05/07,冬山,2.8,0.33,-,19.8,43,18,15.42,4.25,11.17,-,-,-,1.14,0.82,26.83,0,0,81.26,0
304,宜蘭縣,2018/05/06,宜蘭,2,0.29,430.54,28.4,34,13,6.57,0.72,5.81,-,-,-,1.39,0.99,27.18,-,-,71.63,-
305,宜蘭縣,2018/05/06,冬山,1.3,0.26,-,28.1,35,15,7.61,1.85,5.76,-,-,-,1.58,1.25,26.74,0,0,73.6,0
306,宜蘭縣,2018/05/05,宜蘭,0.8,0.29,427.48,38.4,39,12,5.96,0.82,5.11,-,-,-,1.57,1.19,25.27,-,-,72.04,-
307,宜蘭縣,2018/05/05,冬山,1.2,0.3,-,32.5,35,15,9.5,2.26,7.25,-,-,-,1.38,1.03,24.65,0,0,75.06,0
308,宜蘭縣,2018/05/04,宜蘭,1.6,0.38,423.1,39.5,48,14,7.35,0.64,6.68,-,-,-,0.94,0.58,22.14,-,-,76.2,-
309,宜蘭縣,2018/05/04,冬山,1.7,0.28,-,36.1,41,13,9.99,2.43,7.56,-,-,-,1.36,1.04,21.44,0,0,80.47,0
310,宜蘭縣,2018/05/03,宜蘭,1.2,0.42,420.35,60,55,25,5.99,0.58,5.38,-,-,-,1.81,1.19,21.95,-,-,81.33,-
311,宜蘭縣,2018/05/03,冬山,1.3,0.41,-,54.9,57,23,9.57,1.36,8.21,-,-,-,1.53,1.27,21.08,0.96,4.36,88.45,227.61
312,宜蘭縣,2018/05/02,宜蘭,2.3,0.3,430.86,22.6,37,16,6.97,1.03,5.92,-,-,-,1.48,1.04,27.73,-,-,75.1,-
313,宜蘭縣,2018/05/02,冬山,2,0.29,-,22.4,37,18,11.03,4.09,6.94,-,-,-,1.5,1.27,27.6,0,0,75.96,0
314,宜蘭縣,2018/05/01,宜蘭,1.4,0.35,434.6,25,37,17,7.21,1.27,5.94,-,-,-,1.35,1.04,27.07,-,-,76.82,-
315,宜蘭縣,2018/05/01,冬山,1.2,0.36,-,23.5,39,19,9.21,1.83,7.36,-,-,-,1.48,1.09,26.9,0,0,77.65,0
316,桃園市,2018/05/07,桃園,6.5,0.4,-,17.1,46,19,22.66,4.44,18.23,2.113,0.192,1.921,1.57,1.12,30.74,-,-,68.69,-
317,桃園市,2018/05/07,中壢,3.2,1.06,-,10,55,13,51.11,29.31,21.8,2.142,0.353,1.79,1.46,0.8,29.35,-,-,70.9,-
318,桃園市,2018/05/07,大園,2.5,0.2,-,22.9,37,16,8.58,1.69,6.9,-,-,-,4.16,3.87,28.68,-,-,70.48,-
319,桃園市,2018/05/07,龍潭,2.5,0.28,-,22.3,39,12,14.03,3.37,10.66,-,-,-,2.64,2.5,28.28,-,-,70.01,-
320,桃園市,2018/05/07,平鎮,1.8,0.27,-,19.1,48,12,15.97,2.61,13.36,-,-,-,2.38,2.08,28.86,-,-,74.69,-
321,桃園市,2018/05/07,觀音,2.3,0.18,-,18.9,40,5,6.02,0.59,5.48,-,-,-,5.69,5.35,28.02,0,0,81.91,0
322,桃園市,2018/05/06,桃園,6.8,0.39,-,26.2,46,23,17.21,2.35,14.86,2.111,0.145,1.967,1.4,1.06,29.05,-,-,71.35,-
323,桃園市,2018/05/06,中壢,3.5,0.97,-,21.2,58,18,42.76,21.43,21.32,2.108,0.282,1.827,1.34,0.68,27.88,-,-,71.18,-
324,桃園市,2018/05/06,大園,3.2,0.34,-,30.8,51,21,12.63,1.02,11.61,-,-,-,2.72,2.57,27.53,-,-,70.79,-
325,桃園市,2018/05/06,龍潭,2.9,0.35,-,35.8,44,18,11.72,1.21,10.49,-,-,-,1.95,1.74,26.79,-,-,70.98,-
326,桃園市,2018/05/06,平鎮,3.2,0.35,-,33.7,52,19,13.24,1.68,11.57,-,-,-,1.82,1.52,27.64,-,-,73.95,-
327,桃園市,2018/05/06,觀音,2.8,0.25,-,29.9,53,16,8.28,0.29,8.15,-,-,-,3.11,2.8,27.17,0,0,77.26,0
328,桃園市,2018/05/05,桃園,9.2,0.52,-,38.7,57,27,21.06,1.45,19.59,2.161,0.174,1.987,1.23,0.86,27.25,-,-,70.95,-
329,桃園市,2018/05/05,中壢,3.5,1.01,-,28.4,60,24,47.98,18.19,29.79,2.283,0.358,1.925,1.08,0.57,26.62,-,-,67.74,-
330,桃園市,2018/05/05,大園,4.7,0.39,-,43.6,57,22,18.23,2.07,16.16,-,-,-,2.18,1.97,25.61,-,-,68.38,-
331,桃園市,2018/05/05,龍潭,2.7,0.45,-,44.8,50,23,17.34,2.26,15.09,-,-,-,1.55,1.33,25.46,-,-,70.03,-
332,桃園市,2018/05/05,平鎮,2.9,0.46,-,42.8,59,25,20.73,0.91,19.83,-,-,-,1.22,0.99,26.27,-,-,70.99,-
333,桃園市,2018/05/05,觀音,4.2,0.32,-,40.4,55,26,13.97,0.73,13.21,-,-,-,1.39,1.21,25.43,0,0,74.63,0
334,桃園市,2018/05/04,桃園,3.2,0.37,-,42.3,35,10,13.62,1.53,12.08,1.97,0.102,1.868,3.05,2.53,24.88,-,-,63.9,-
335,桃園市,2018/05/04,中壢,3.9,1.16,-,26.8,44,12,56.78,26.16,30.62,2.203,0.362,1.841,1.45,0.66,24.3,-,-,63.51,-
336,桃園市,2018/05/04,大園,2.3,0.31,-,48.5,34,11,15.82,1.67,14.12,-,-,-,4.73,4.55,24.28,-,-,56.98,-
337,桃園市,2018/05/04,龍潭,1.8,0.37,-,42.7,35,12,17.17,2.52,14.66,-,-,-,2.68,2.45,22.79,-,-,66.33,-
338,桃園市,2018/05/04,平鎮,3.3,0.42,-,46.9,40,11,17.54,2.84,14.7,-,-,-,3.43,3.18,23.97,-,-,65.25,-
339,桃園市,2018/05/04,觀音,4.5,0.33,-,41.5,48,18,15.97,0.6,15.41,-,-,-,4.69,4.47,24.3,0,0,60.99,0
340,桃園市,2018/05/03,桃園,3.6,0.45,-,48.2,54,26,15.8,2.24,13.56,2.118,0.118,1.999,2.98,2.45,23.3,-,-,76.25,-
341,桃園市,2018/05/03,中壢,2.6,0.8,-,39.9,62,28,35.22,10.03,25.19,2.111,0.234,1.877,1.68,0.66,22.36,-,-,75.71,-
342,桃園市,2018/05/03,大園,4.6,0.4,-,56.7,58,31,23.44,3.37,20.07,-,-,-,5.18,4.83,22.22,-,-,71.94,-
