序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
522,新北市,2001/11/02,永和,8.3,1.82,16.2,-,58,-,73.12,40.55,32.48,2.777,0.78,2.17,25.86,-,-,54.0,-
523,新北市,2001/11/02,新莊,7.6,0.76,30.4,-,42,-,35.6,4.95,30.65,2.497,0.54,1.95,25.68,-,-,66.0,-
524,新北市,2001/11/02,新店,2.9,0.68,22.7,-,31,-,27.77,5.38,22.38,-,-,-,26.15,-,-,32.0,-
525,新北市,2001/11/02,淡水,2.4,0.78,32.5,-,35,-,24.67,3.27,21.4,-,-,-,25.46,-,88.0,70.0,-
526,新北市,2001/11/02,汐止,8.1,0.74,16.9,-,52,-,34.23,9.43,24.8,-,-,-,24.72,-,-,51.0,-
527,新北市,2001/11/02,土城,4.9,0.84,23.0,-,31,-,33.47,5.38,28.09,-,-,-,26.85,-,-,60.0,-
528,新北市,2001/11/02,林口,3.6,0.51,40.9,-,35,-,23.25,3.3,19.95,-,-,-,24.34,-,-,69.0,-
529,新北市,2001/11/02,萬里,0.5,0.36,34.3,-,26,-,8.56,1.6,6.96,2.054,0.12,1.93,24.02,-,-,46.0,-
530,新北市,2001/11/01,板橋,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
531,新北市,2001/11/01,三重,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
532,新北市,2001/11/01,菜寮,8.9,1.21,17.8,-,63,-,58.27,27.32,30.96,-,-,-,25.14,-,-,56.0,-
533,新北市,2001/11/01,永和,5.7,1.58,15.4,-,68,-,66.38,34.12,32.26,2.884,0.79,2.09,24.73,-,-,59.0,-
534,新北市,2001/11/01,新莊,7.7,0.98,22.8,-,70,-,45.78,17.49,28.29,3.135,0.95,2.18,24.53,-,-,60.0,-
535,新北市,2001/11/01,新店,2.0,0.63,25.0,-,35,-,24.05,5.0,19.05,-,-,-,24.86,-,-,60.0,-
536,新北市,2001/11/01,淡水,2.7,0.65,23.0,-,33,-,21.64,4.2,17.44,-,-,-,24.04,-,90.0,33.0,-
537,新北市,2001/11/01,汐止,3.8,0.82,21.8,-,58,-,35.2,13.34,21.86,-,-,-,23.95,-,-,54.0,-
538,新北市,2001/11/01,土城,5.2,0.92,21.5,-,45,-,45.03,18.5,26.54,-,-,-,25.49,-,-,45.0,-
539,新北市,2001/11/01,林口,3.7,0.55,27.4,-,53,-,26.28,8.34,17.94,-,-,-,23.19,-,-,52.0,-
540,新北市,2001/11/01,萬里,0.7,0.37,35.7,-,26,-,9.26,2.78,6.49,1.967,0.07,1.9,23.47,-,-,42.0,-
541,臺中市,2001/11/30,西屯,3.8,1.3,19.6,-,126,-,59.32,26.88,32.44,2.778,0.65,2.13,21.57,-,-,88.0,-
542,臺中市,2001/11/30,忠明,4.6,1.67,18.6,-,113,40,87.71,43.92,43.79,-,-,-,22.5,-,-,81.0,-
543,臺中市,2001/11/30,豐原,3.8,0.91,25.4,-,62,-,39.25,7.11,32.15,-,-,-,21.19,-,-,56.0,-
544,臺中市,2001/11/30,沙鹿,3.4,0.83,22.2,-,-,-,32.84,6.88,25.96,-,-,-,22.48,-,-,47.0,-
545,臺中市,2001/11/30,大里,3.4,1.24,24.0,-,-,-,49.24,12.07,37.17,-,-,-,21.86,-,-,65.0,-
546,臺中市,2001/11/29,西屯,5.1,1.66,26.0,-,149,-,86.7,43.39,43.32,3.207,1.03,2.18,21.39,-,-,99.0,-
547,臺中市,2001/11/29,忠明,6.9,2.42,16.1,-,151,51,-,-,-,-,-,-,22.34,-,-,100.0,-
548,臺中市,2001/11/29,豐原,5.4,1.44,31.6,-,89,-,60.16,15.45,44.71,-,-,-,21.28,-,-,75.0,-
549,臺中市,2001/11/29,沙鹿,4.7,1.31,27.1,-,135,-,65.55,27.28,38.27,-,-,-,21.37,-,-,93.0,-
550,臺中市,2001/11/29,大里,5.1,1.55,27.0,-,-,-,63.26,16.84,46.43,-,-,-,21.44,-,-,103.0,-
551,臺中市,2001/11/28,西屯,5.5,1.27,32.0,-,156,-,79.53,38.73,40.79,3.132,0.9,2.23,19.73,-,-,103.0,-
552,臺中市,2001/11/28,忠明,4.6,1.76,30.1,-,123,48,89.69,33.58,56.11,-,-,-,20.72,-,-,87.0,-
553,臺中市,2001/11/28,豐原,3.7,1.16,37.2,-,92,-,50.86,9.23,41.63,-,-,-,19.94,-,-,84.0,-
554,臺中市,2001/11/28,沙鹿,4.9,0.51,-,-,94,-,47.56,12.27,35.29,-,-,-,19.83,-,-,72.0,-
555,臺中市,2001/11/28,大里,3.7,1.24,31.3,-,93,-,52.34,12.39,39.95,-,-,-,20.13,-,-,103.0,-
556,臺中市,2001/11/27,西屯,5.4,1.33,27.9,-,125,-,81.06,34.74,46.32,3.49,1.14,2.35,20.01,-,-,88.0,-
557,臺中市,2001/11/27,忠明,-,1.84,25.5,-,124,47,110.72,54.67,56.05,-,-,-,20.96,-,-,87.0,-
558,臺中市,2001/11/27,豐原,3.8,1.45,31.5,-,94,-,56.27,14.36,41.91,-,-,-,19.96,-,-,77.0,-
559,臺中市,2001/11/27,沙鹿,6.0,0.9,24.6,-,113,-,60.62,24.55,36.06,-,-,-,19.66,-,-,82.0,-
560,臺中市,2001/11/27,大里,5.3,1.36,27.1,-,122,-,61.7,19.36,42.34,-,-,-,20.29,-,-,86.0,-
561,臺中市,2001/11/26,西屯,3.5,0.63,33.4,-,113,-,22.16,3.1,19.07,2.034,0.12,1.91,19.47,-,-,81.0,-
562,臺中市,2001/11/26,忠明,2.1,0.85,23.0,-,88,33,43.93,10.61,33.32,-,-,-,20.3,-,-,69.0,-
563,臺中市,2001/11/26,豐原,2.4,0.87,32.3,-,66,-,30.23,5.47,24.76,-,-,-,18.84,-,-,58.0,-
564,臺中市,2001/11/26,沙鹿,7.2,0.66,26.5,-,85,-,25.39,3.74,21.65,-,-,-,20.17,-,-,67.0,-
565,臺中市,2001/11/26,大里,3.1,1.2,21.7,-,-,-,49.15,14.33,34.82,-,-,-,20.02,-,-,80.0,-
566,臺中市,2001/11/25,西屯,3.3,0.47,37.9,-,62,-,52.65,37.66,14.99,1.914,0.06,1.85,19.34,-,-,58.0,-
567,臺中市,2001/11/25,忠明,2.6,0.68,24.1,-,56,27,33.01,2.93,30.07,-,-,-,19.78,-,-,56.0,-
568,臺中市,2001/11/25,豐原,2.2,0.56,33.5,-,42,-,22.43,2.73,19.7,-,-,-,18.44,-,-,63.0,-
569,臺中市,2001/11/25,沙鹿,4.6,0.62,37.7,-,88,-,17.63,1.52,16.44,-,-,-,19.91,-,-,69.0,-
570,臺中市,2001/11/25,大里,2.4,0.9,24.2,-,-,-,40.38,10.32,30.06,-,-,-,19.49,-,-,70.0,-
571,臺中市,2001/11/24,西屯,2.8,0.61,25.5,-,57,-,54.09,33.14,20.95,2.073,0.15,1.93,18.78,-,-,64.0,-
572,臺中市,2001/11/24,忠明,3.1,0.82,16.3,-,67,27,53.86,20.89,32.96,-,-,-,19.69,-,-,59.0,-
573,臺中市,2001/11/24,豐原,2.7,0.71,21.1,-,43,-,34.5,8.69,25.81,-,-,-,18.37,-,-,60.0,-
574,臺中市,2001/11/24,沙鹿,4.7,0.54,21.6,-,65,-,25.46,2.36,23.1,-,-,-,19.38,-,-,57.0,-
575,臺中市,2001/11/24,大里,2.8,1.18,18.6,-,-,-,52.96,18.89,34.06,-,-,-,19.58,-,-,60.0,-
576,臺中市,2001/11/23,西屯,3.0,0.49,27.4,-,65,-,22.21,2.73,19.48,2.082,0.23,1.85,19.11,-,-,57.0,-
577,臺中市,2001/11/23,忠明,2.2,0.74,16.4,-,72,28,42.12,9.54,32.58,-,-,-,19.83,-,-,61.0,-
578,臺中市,2001/11/23,豐原,2.8,0.75,26.8,-,63,-,33.61,8.06,25.55,-,-,-,18.61,-,-,56.0,-
579,臺中市,2001/11/23,沙鹿,5.9,0.53,22.9,-,63,-,25.01,2.59,22.42,-,-,-,19.65,-,-,57.0,-
580,臺中市,2001/11/23,大里,3.6,1.32,21.7,-,111,-,55.09,16.46,38.63,-,-,-,19.64,-,-,80.0,-
581,臺中市,2001/11/22,西屯,4.1,0.68,31.9,-,97,-,31.5,4.56,26.94,2.283,0.31,1.97,19.94,-,-,76.0,-
582,臺中市,2001/11/22,忠明,4.4,1.02,20.4,-,99,41,64.21,19.63,44.59,-,-,-,20.49,-,-,74.0,-
583,臺中市,2001/11/22,豐原,3.3,1.05,32.3,-,90,-,43.5,8.46,35.04,-,-,-,19.33,-,-,74.0,-
584,臺中市,2001/11/22,沙鹿,7.5,0.72,26.4,-,103,-,33.89,3.63,30.25,-,-,-,20.11,-,-,77.0,-
585,臺中市,2001/11/22,大里,5.9,1.39,26.8,-,115,-,64.58,20.1,44.48,-,-,-,20.32,-,-,89.0,-
586,臺中市,2001/11/21,西屯,2.9,0.44,33.1,-,55,-,19.91,2.15,17.76,2.085,0.19,1.89,18.37,-,-,55.0,-
587,臺中市,2001/11/21,忠明,3.2,0.74,18.0,-,66,26,42.67,7.24,35.43,-,-,-,19.05,-,-,58.0,-
588,臺中市,2001/11/21,豐原,2.7,0.67,25.5,-,48,-,29.54,5.68,23.86,-,-,-,17.62,-,-,51.0,-
589,臺中市,2001/11/21,沙鹿,7.4,0.55,27.4,-,69,-,29.09,2.53,26.56,-,-,-,18.91,-,-,59.0,-
590,臺中市,2001/11/21,大里,3.7,1.1,20.5,-,68,-,50.81,14.03,36.78,-,-,-,18.97,-,-,59.0,-
591,臺中市,2001/11/20,西屯,3.7,0.45,35.5,-,67,-,19.6,1.65,17.96,2.063,0.17,1.89,17.4,-,-,63.0,-
592,臺中市,2001/11/20,忠明,3.4,0.67,23.7,-,64,23,36.71,4.95,31.76,-,-,-,18.23,-,-,57.0,-
593,臺中市,2001/11/20,豐原,2.7,0.63,31.3,-,52,-,26.5,3.45,23.06,-,-,-,16.69,-,-,60.0,-
594,臺中市,2001/11/20,沙鹿,7.4,0.48,29.4,-,64,-,26.8,1.63,25.17,-,-,-,18.59,-,-,57.0,-
595,臺中市,2001/11/20,大里,3.9,1.09,22.8,-,69,-,46.95,12.28,34.67,-,-,-,18.14,-,-,63.0,-
596,臺中市,2001/11/19,西屯,3.3,0.39,35.1,-,53,-,19.01,1.73,17.28,1.974,0.12,1.85,16.87,-,-,56.0,-
597,臺中市,2001/11/19,忠明,2.7,0.62,24.7,-,47,21,33.02,4.02,28.99,-,-,-,17.73,-,-,49.0,-
598,臺中市,2001/11/19,豐原,2.5,0.6,29.9,-,39,-,27.04,4.33,22.71,-,-,-,16.25,-,-,52.0,-
599,臺中市,2001/11/19,沙鹿,7.7,0.43,31.6,-,60,-,26.21,2.79,23.42,-,-,-,18.03,-,-,55.0,-
600,臺中市,2001/11/19,大里,3.1,0.97,19.0,-,64,-,42.93,11.26,31.67,-,-,-,17.5,-,-,57.0,-
601,臺中市,2001/11/18,西屯,4.5,0.55,53.6,-,84,-,13.83,0.62,13.22,1.955,0.08,1.87,16.62,-,-,67.0,-
602,臺中市,2001/11/18,忠明,4.2,0.6,41.7,-,59,30,25.31,0.84,24.47,-,-,-,17.48,-,-,60.0,-
603,臺中市,2001/11/18,豐原,3.6,0.58,44.7,-,60,-,21.86,1.53,20.32,-,-,-,15.73,-,-,67.0,-
604,臺中市,2001/11/18,沙鹿,6.8,0.56,54.1,-,99,-,16.91,0.7,16.38,-,-,-,17.96,-,-,74.0,-
605,臺中市,2001/11/18,大里,3.2,0.87,31.3,-,68,-,32.36,5.66,26.7,-,-,-,17.35,-,-,67.0,-
606,臺中市,2001/11/17,西屯,2.2,0.4,46.1,-,49,-,-,-,-,1.941,0.03,1.91,17.45,-,-,57.0,-
607,臺中市,2001/11/17,忠明,2.8,0.5,34.1,-,40,16,25.33,1.49,23.84,-,-,-,18.31,-,-,42.0,-
608,臺中市,2001/11/17,豐原,3.7,0.51,35.0,-,37,-,27.48,5.4,22.08,-,-,-,16.52,-,-,49.0,-
609,臺中市,2001/11/17,沙鹿,5.1,0.41,44.1,-,58,-,18.69,1.04,17.65,-,-,-,18.67,-,-,54.0,-
610,臺中市,2001/11/17,大里,2.2,0.76,25.7,-,33,-,32.95,8.05,24.9,-,-,-,18.46,-,-,53.0,-
611,臺中市,2001/11/16,西屯,2.3,0.38,30.3,-,27,-,15.18,0.97,14.21,1.941,0.08,1.86,16.59,-,-,30.0,-
612,臺中市,2001/11/16,忠明,3.2,0.53,22.9,-,30,16,27.77,2.26,25.51,-,-,-,17.61,-,-,30.0,-
613,臺中市,2001/11/16,豐原,2.5,0.58,25.5,-,27,-,25.68,4.4,21.28,-,-,-,15.74,-,-,30.0,-
614,臺中市,2001/11/16,沙鹿,5.6,0.44,27.0,-,37,-,23.46,2.76,20.7,-,-,-,18.15,-,-,37.0,-
615,臺中市,2001/11/16,大里,2.2,0.72,17.8,-,22,-,30.34,4.39,25.95,-,-,-,17.88,-,-,25.0,-
616,臺中市,2001/11/15,西屯,1.9,0.57,20.0,-,38,-,18.69,3.03,15.66,2.016,0.09,1.93,14.48,-,-,38.0,-
617,臺中市,2001/11/15,忠明,2.0,0.63,14.1,-,35,17,32.4,5.41,26.99,-,-,-,15.76,-,-,35.0,-
618,臺中市,2001/11/15,豐原,2.2,0.66,15.7,-,26,-,29.14,6.96,22.18,-,-,-,13.82,-,-,28.0,-
619,臺中市,2001/11/15,沙鹿,3.8,0.49,23.0,-,-,-,19.33,2.21,17.12,-,-,-,16.13,-,-,40.0,-
620,臺中市,2001/11/15,大里,1.6,0.87,8.5,-,23,-,35.02,6.66,28.36,-,-,-,15.88,-,-,23.0,-
621,臺中市,2001/11/14,西屯,4.2,0.57,32.5,-,87,-,38.29,22.79,15.5,2.112,0.15,1.97,16.7,-,-,69.0,-
622,臺中市,2001/11/14,忠明,3.7,0.68,24.4,-,87,30,28.62,1.89,26.73,-,-,-,18.11,-,-,69.0,-
623,臺中市,2001/11/14,豐原,4.4,0.72,30.4,-,73,-,25.11,3.25,21.86,-,-,-,16.07,-,-,61.0,-
624,臺中市,2001/11/14,沙鹿,6.9,0.56,29.8,-,-,-,22.17,2.27,19.9,-,-,-,18.31,-,-,39.0,-
625,臺中市,2001/11/14,大里,3.4,0.79,24.9,-,65,-,26.07,1.15,24.92,-,-,-,18.5,-,-,57.0,-
626,臺中市,2001/11/13,西屯,4.8,0.66,33.7,-,82,-,25.51,4.63,20.88,2.246,0.23,2.02,20.56,-,-,67.0,-
627,臺中市,2001/11/13,忠明,3.9,0.94,20.9,-,83,35,50.29,13.51,36.78,-,-,-,21.49,-,-,66.0,-
628,臺中市,2001/11/13,豐原,3.7,0.85,22.2,-,60,-,38.39,9.77,28.61,-,-,-,20.15,-,-,71.0,-
629,臺中市,2001/11/13,沙鹿,9.8,0.63,30.5,-,91,-,29.82,2.68,27.15,-,-,-,21.22,-,-,71.0,-
630,臺中市,2001/11/13,大里,4.9,1.1,23.7,-,81,-,49.93,7.3,42.63,-,-,-,21.39,-,-,71.0,-
631,臺中市,2001/11/12,西屯,2.5,0.45,38.8,-,48,-,14.9,1.02,13.88,2.043,0.15,1.89,19.88,-,-,51.0,-
632,臺中市,2001/11/12,忠明,3.0,0.6,27.3,-,53,23,30.32,2.54,27.78,-,-,-,20.92,-,-,52.0,-
633,臺中市,2001/11/12,豐原,4.3,0.61,26.6,-,43,-,30.74,5.24,25.5,-,-,-,19.26,-,-,49.0,-
634,臺中市,2001/11/12,沙鹿,4.9,0.5,37.1,-,51,-,21.91,0.81,21.1,-,-,-,20.91,-,-,52.0,-
635,臺中市,2001/11/12,大里,3.1,0.8,23.2,-,41,-,38.44,5.3,33.14,-,-,-,21.72,-,-,47.0,-
636,臺中市,2001/11/11,西屯,1.2,0.35,28.9,-,35,-,11.8,0.64,11.16,-,-,-,19.33,-,-,35.0,-
637,臺中市,2001/11/11,忠明,1.1,0.46,21.8,-,31,13,22.83,1.86,20.96,-,-,-,20.62,-,-,31.0,-
638,臺中市,2001/11/11,豐原,2.6,0.49,21.4,-,22,-,24.97,4.1,20.87,-,-,-,18.61,-,-,28.0,-
639,臺中市,2001/11/11,沙鹿,2.2,0.38,27.2,-,39,-,16.32,0.99,15.32,-,-,-,20.62,-,-,39.0,-
640,臺中市,2001/11/11,大里,1.5,0.62,16.7,-,22,-,26.91,1.68,25.23,-,-,-,21.11,-,-,27.0,-
641,臺中市,2001/11/10,西屯,1.0,0.31,32.8,-,23,-,12.0,0.99,11.02,1.886,0.04,1.84,20.9,-,-,41.0,-
642,臺中市,2001/11/10,忠明,1.5,0.5,24.1,-,35,11,26.78,2.31,24.47,-,-,-,21.95,-,-,38.0,-
643,臺中市,2001/11/10,豐原,1.3,0.53,30.9,-,24,-,21.71,3.66,18.05,-,-,-,20.43,-,-,43.0,-
644,臺中市,2001/11/10,沙鹿,3.2,0.34,31.5,-,44,-,16.58,1.34,15.24,-,-,-,21.77,-,-,44.0,-
645,臺中市,2001/11/10,大里,1.3,0.67,25.6,-,25,-,31.46,5.33,26.13,-,-,-,22.57,-,-,57.0,-
646,臺中市,2001/11/09,西屯,0.9,0.34,31.6,-,29,-,10.65,0.77,9.89,1.846,0.03,1.81,21.08,-,-,36.0,-
647,臺中市,2001/11/09,忠明,1.6,0.47,22.2,-,27,11,25.02,2.13,22.89,-,-,-,22.25,-,-,30.0,-
648,臺中市,2001/11/09,豐原,1.2,0.51,27.4,-,20,-,19.46,2.79,16.67,-,-,-,20.47,-,-,36.0,-
649,臺中市,2001/11/09,沙鹿,4.6,0.36,29.4,-,45,-,17.12,2.16,14.97,-,-,-,22.23,-,-,45.0,-
650,臺中市,2001/11/09,大里,0.8,0.56,22.6,-,26,-,22.8,2.6,20.2,-,-,-,22.56,-,-,40.0,-
651,臺中市,2001/11/08,西屯,2.6,0.49,22.2,-,36,-,23.17,5.81,18.73,1.946,0.19,1.76,22.11,-,-,46.0,-
652,臺中市,2001/11/08,忠明,4.0,0.73,16.0,-,50,18,49.06,15.35,33.71,-,-,-,22.73,-,-,50.0,-
653,臺中市,2001/11/08,豐原,3.0,0.68,20.9,-,39,-,38.03,12.56,25.47,-,-,-,21.4,-,-,64.0,-
654,臺中市,2001/11/08,沙鹿,5.7,0.39,17.6,-,49,-,24.53,3.96,20.57,-,-,-,22.38,-,-,49.0,-
655,臺中市,2001/11/08,大里,3.7,0.86,21.8,-,47,-,48.02,13.03,34.99,-,-,-,22.71,-,-,67.0,-
656,臺中市,2001/11/07,西屯,1.3,0.33,23.0,-,23,-,16.98,1.69,15.29,2.039,0.17,1.87,20.66,-,-,39.0,-
657,臺中市,2001/11/07,忠明,2.7,0.57,16.3,-,31,13,35.02,8.31,26.71,-,-,-,21.78,-,-,42.0,-
658,臺中市,2001/11/07,豐原,1.9,0.72,19.5,-,21,-,29.54,8.23,21.31,-,-,-,20.22,-,-,40.0,-
659,臺中市,2001/11/07,沙鹿,5.0,0.34,19.8,-,41,-,22.94,3.63,19.3,-,-,-,21.64,-,-,41.0,-
660,臺中市,2001/11/07,大里,2.4,0.79,17.1,-,30,-,41.02,9.99,31.03,-,-,-,22.21,-,-,56.0,-
661,臺中市,2001/11/06,西屯,1.7,0.48,30.4,-,37,-,11.35,1.04,10.55,2.012,0.09,1.93,19.64,-,-,37.0,-
662,臺中市,2001/11/06,忠明,2.0,0.58,25.1,-,37,18,22.92,1.26,21.67,-,-,-,20.97,-,-,37.0,-
663,臺中市,2001/11/06,豐原,2.1,0.65,29.3,-,28,-,18.13,2.48,15.64,-,-,-,19.28,-,-,39.0,-
664,臺中市,2001/11/06,沙鹿,4.4,0.51,28.4,-,-,-,16.92,2.79,14.14,-,-,-,20.97,-,-,35.0,-
665,臺中市,2001/11/06,大里,1.3,0.68,24.1,-,26,-,19.7,0.96,18.75,-,-,-,21.55,-,-,37.0,-
666,臺中市,2001/11/05,西屯,3.1,0.76,27.0,-,64,-,82.09,59.92,22.17,2.695,0.26,2.44,25.24,-,-,65.0,-
667,臺中市,2001/11/05,忠明,3.3,0.97,23.8,-,65,24,47.96,19.32,28.64,-,-,-,25.81,-,-,63.0,-
668,臺中市,2001/11/05,豐原,3.3,0.95,27.5,-,57,-,34.73,9.28,25.45,-,-,-,24.31,-,-,74.0,-
669,臺中市,2001/11/05,沙鹿,5.8,0.62,19.0,-,-,-,35.1,12.14,22.96,-,-,-,25.04,-,-,49.0,-
670,臺中市,2001/11/05,大里,2.6,0.76,28.8,-,41,-,27.97,5.54,22.43,-,-,-,25.83,-,-,78.0,-
671,臺中市,2001/11/04,西屯,1.7,0.56,27.8,-,28,-,40.69,25.92,14.77,1.907,0.07,1.83,23.76,-,-,49.0,-
672,臺中市,2001/11/04,忠明,2.2,0.72,24.4,-,30,13,33.84,11.09,22.75,-,-,-,24.84,-,-,43.0,-
673,臺中市,2001/11/04,豐原,1.9,0.78,27.4,-,45,-,27.69,6.94,20.75,-,-,-,23.4,-,-,54.0,-
674,臺中市,2001/11/04,沙鹿,2.4,0.42,28.8,-,-,-,16.07,1.57,14.5,-,-,-,24.09,-,-,47.0,-
675,臺中市,2001/11/04,大里,1.6,0.74,27.2,-,-,-,28.34,4.69,23.66,-,-,-,25.34,-,-,57.0,-
676,臺中市,2001/11/03,西屯,2.1,0.63,22.3,-,58,-,19.45,4.99,15.97,2.453,0.23,2.22,24.56,-,-,54.0,-
677,臺中市,2001/11/03,忠明,2.3,0.91,18.6,-,59,23,36.37,10.35,26.02,-,-,-,25.7,-,-,55.0,-
678,臺中市,2001/11/03,豐原,3.1,0.76,20.7,-,40,-,27.34,5.14,22.2,-,-,-,23.86,-,-,42.0,-
679,臺中市,2001/11/03,沙鹿,2.1,0.59,21.5,-,-,-,17.74,1.84,15.9,-,-,-,25.37,-,-,38.0,-
680,臺中市,2001/11/03,大里,1.9,0.8,18.8,-,-,-,29.82,5.42,24.4,-,-,-,25.81,-,-,40.0,-
681,臺中市,2001/11/02,西屯,4.0,0.68,26.8,-,53,-,29.21,8.66,20.55,2.233,0.24,2.0,24.7,-,-,64.0,-
682,臺中市,2001/11/02,忠明,3.9,0.98,26.0,-,54,23,45.83,14.1,31.73,-,-,-,25.37,-,-,69.0,-
683,臺中市,2001/11/02,豐原,3.7,1.01,30.2,-,54,-,33.24,7.96,25.27,-,-,-,23.86,-,-,96.0,-
684,臺中市,2001/11/02,沙鹿,4.4,0.57,23.5,-,-,-,22.77,5.61,17.16,-,-,-,24.81,-,-,50.0,-
685,臺中市,2001/11/02,大里,4.1,1.03,28.4,-,-,-,41.43,11.07,30.36,-,-,-,25.3,-,-,85.0,-
686,臺中市,2001/11/01,西屯,2.4,0.6,22.4,-,44,-,20.65,3.4,17.24,2.104,0.16,1.94,24.7,-,-,50.0,-
687,臺中市,2001/11/01,忠明,3.4,0.78,17.8,-,44,30,37.31,10.33,26.98,-,-,-,25.49,-,-,50.0,-
688,臺中市,2001/11/01,豐原,2.6,0.85,20.0,-,39,-,34.42,11.79,22.63,-,-,-,23.98,-,-,57.0,-
689,臺中市,2001/11/01,沙鹿,5.9,0.53,18.8,-,41,-,22.65,3.45,19.2,-,-,-,24.95,-,-,44.0,-
690,臺中市,2001/11/01,大里,3.5,0.98,20.6,-,41,-,44.44,16.09,28.35,-,-,-,25.8,-,-,51.0,-
691,臺南市,2001/11/30,新營,2.7,0.46,30.8,-,80,-,24.31,2.75,21.56,2.278,0.29,1.99,22.78,-,-,65.0,-
692,臺南市,2001/11/30,善化,-,0.49,35.8,-,57,-,16.65,0.81,15.84,-,-,-,22.27,-,-,63.0,-
693,臺南市,2001/11/30,安南,8.2,0.56,30.8,-,79,-,31.15,6.75,24.4,-,-,-,22.73,-,-,64.0,-
694,臺南市,2001/11/30,臺南,3.5,-,37.0,-,84,-,28.32,1.53,26.79,2.473,0.39,2.08,23.36,-,-,67.0,-
695,臺南市,2001/11/29,新營,4.7,0.82,29.6,-,123,-,46.71,9.86,36.85,2.604,0.38,2.22,21.84,-,-,87.0,-
696,臺南市,2001/11/29,善化,10.4,0.58,34.0,-,92,-,30.72,3.08,27.64,-,-,-,20.99,-,-,74.0,-
697,臺南市,2001/11/29,安南,12.2,0.84,31.9,-,110,-,61.67,21.54,40.13,-,-,-,22.27,-,-,86.0,-
698,臺南市,2001/11/29,臺南,8.7,0.86,42.5,-,118,-,54.84,12.31,42.53,3.208,0.92,2.29,23.09,-,-,85.0,-
699,臺南市,2001/11/28,新營,7.7,0.72,30.9,-,102,-,46.25,15.3,30.95,2.548,0.35,2.2,20.41,-,-,76.0,-
700,臺南市,2001/11/28,善化,5.5,0.5,34.3,-,77,-,25.19,2.91,22.28,-,-,-,20.07,-,-,72.0,-
701,臺南市,2001/11/28,安南,9.2,0.68,33.2,-,94,-,47.28,16.38,30.89,-,-,-,20.88,-,-,73.0,-
702,臺南市,2001/11/28,臺南,7.1,0.95,47.0,-,103,-,-,-,-,2.636,0.45,2.19,21.49,-,-,80.0,-
703,臺南市,2001/11/27,新營,5.3,0.62,25.4,-,99,-,53.29,21.45,31.84,2.372,0.23,2.15,20.07,-,-,74.0,-
704,臺南市,2001/11/27,善化,4.7,0.62,31.1,-,82,-,32.49,8.84,23.65,-,-,-,19.64,-,-,67.0,-
705,臺南市,2001/11/27,安南,8.1,0.71,26.5,-,90,-,52.22,22.05,30.17,-,-,-,19.77,-,-,70.0,-
706,臺南市,2001/11/27,臺南,9.4,1.04,27.0,-,109,-,52.04,16.45,35.59,2.897,0.55,2.35,20.53,-,-,80.0,-
707,臺南市,2001/11/26,新營,6.0,0.73,24.3,-,131,-,34.85,6.76,28.09,2.306,0.16,2.15,20.16,-,-,91.0,-
708,臺南市,2001/11/26,善化,5.2,0.75,28.6,-,114,-,34.16,7.58,26.58,-,-,-,20.03,-,-,82.0,-
709,臺南市,2001/11/26,安南,7.4,0.78,28.0,-,120,-,33.27,4.9,28.36,-,-,-,20.42,-,-,85.0,-
710,臺南市,2001/11/26,臺南,6.5,1.1,22.1,-,152,-,37.67,5.87,31.8,2.46,0.32,2.14,20.69,-,-,101.0,-
711,臺南市,2001/11/25,新營,5.5,0.6,30.6,-,82,-,33.45,-,-,2.25,0.15,2.1,19.83,-,-,66.0,-
712,臺南市,2001/11/25,善化,5.4,0.58,34.9,-,88,-,30.19,7.09,23.1,-,-,-,19.66,-,-,81.0,-
713,臺南市,2001/11/25,安南,6.8,0.59,33.8,-,84,-,33.36,6.21,27.15,-,-,-,20.04,-,-,79.0,-
714,臺南市,2001/11/25,臺南,6.8,0.9,36.0,-,105,-,-,-,-,2.484,0.27,2.22,20.31,-,-,93.0,-
715,臺南市,2001/11/24,新營,3.3,0.7,22.5,-,100,-,62.7,30.37,32.32,2.669,0.45,2.22,19.32,-,-,75.0,-
716,臺南市,2001/11/24,善化,3.9,0.56,31.9,-,86,-,29.33,5.99,23.34,-,-,-,19.11,-,-,93.0,-
717,臺南市,2001/11/24,安南,3.5,0.58,27.8,-,83,-,39.65,12.93,26.72,-,-,-,19.4,-,-,80.0,-
718,臺南市,2001/11/24,臺南,3.5,0.92,29.4,-,106,-,41.16,9.77,31.39,2.747,0.47,2.28,19.98,-,-,78.0,-
