序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
714,新北市,2015/09/16,淡水,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
715,新北市,2015/09/16,淡水,2.2,0.24,-,41.2,28,-,5.2,1.51,3.69,-,-,-,-,-,-,-,-,-,-
716,新北市,2015/09/16,汐止,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
717,新北市,2015/09/16,汐止,2.2,0.28,-,31.5,16,-,13.17,2.1,11.07,-,-,-,1.98,1.77,26.47,-,-,87.26,-
718,新北市,2015/09/16,土城,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
719,新北市,2015/09/16,土城,2.6,0.38,-,30.4,27,-,17.12,2.39,14.72,2.003,0.131,1.872,1.45,0.83,26.67,-,-,78.25,-
720,新北市,2015/09/16,林口,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
721,新北市,2015/09/16,林口,1.9,0.22,-,39.5,29,-,9.35,2.25,7.1,-,-,-,2.9,2.63,24.84,-,-,92.46,-
722,新北市,2015/09/16,萬里,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
723,新北市,2015/09/16,萬里,1.6,0.2,-,45.7,36,-,6.06,1.51,4.55,-,-,-,3.34,3.13,25.39,9.4,4.7,88.55,28.77
724,新北市,2015/09/15,板橋,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
725,新北市,2015/09/15,板橋,4.4,0.54,-,32,37,-,25.84,4.12,21.72,2.174,0.221,1.953,1.76,1.25,28.88,0,0,69.51,0
726,新北市,2015/09/15,三重,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
727,新北市,2015/09/15,三重,3.1,1.36,-,-,45,-,74.69,42.69,32,2.565,0.54,2.025,-,-,28.99,-,-,71.83,-
728,新北市,2015/09/15,菜寮,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
729,新北市,2015/09/15,菜寮,2.9,0.59,-,21.5,31,-,24.3,5.73,18.57,-,-,-,0.62,0.32,28.58,-,-,72.55,-
730,新北市,2015/09/15,永和,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
731,新北市,2015/09/15,永和,3.1,0.88,-,27.7,27,-,35.37,13.05,22.33,2.111,0.3,1.811,1.69,1.46,28.39,-,-,70.19,-
732,新北市,2015/09/15,新莊,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
733,新北市,2015/09/15,新莊,4,0.46,-,25.9,23,-,21.75,4.09,17.66,-,-,-,2.21,1.56,29.03,-,-,75.26,-
734,新北市,2015/09/15,新店,3.6,0.42,-,33.8,-,-,17.48,3.3,14.18,-,-,-,3.17,2.2,28.17,-,-,70.83,-
735,新北市,2015/09/15,淡水,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
736,新北市,2015/09/15,淡水,2.8,0.27,-,23.1,29,-,10.57,2.06,8.5,-,-,-,-,-,-,-,-,-,-
737,新北市,2015/09/15,汐止,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
738,新北市,2015/09/15,汐止,6.6,0.28,-,19.7,23,-,14.91,2.97,11.94,-,-,-,2,1.67,27.81,-,-,83.4,-
739,新北市,2015/09/15,土城,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
740,新北市,2015/09/15,土城,3.8,0.45,-,35.8,40,-,23.63,4.91,18.72,2.084,0.192,1.892,1.4,0.65,28.11,-,-,71.92,-
741,新北市,2015/09/15,林口,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
742,新北市,2015/09/15,林口,2.6,0.23,-,25.8,30,-,12.58,2.97,9.61,-,-,-,2.36,1.64,26.35,-,-,86.85,-
743,新北市,2015/09/15,萬里,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-
744,新北市,2015/09/15,萬里,2.1,0.16,-,22.8,26,-,8.92,2.55,6.37,-,-,-,1.69,1.26,25.93,1.5,4.58,90.31,33.75
745,新北市,2015/09/14,板橋,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
746,新北市,2015/09/14,板橋,2.1,0.48,-,31.8,31,-,20.2,3.13,17.06,2.095,0.143,1.953,2.85,2.43,27.1,0,0,73.85,0
747,新北市,2015/09/14,三重,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
748,新北市,2015/09/14,三重,2.1,1.31,-,-,45,-,70.9,41.98,28.92,2.495,0.458,2.037,-,-,27.58,-,-,73.71,-
749,新北市,2015/09/14,菜寮,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
750,新北市,2015/09/14,菜寮,2.2,0.47,-,29.4,33,-,15.79,1.25,14.56,-,-,-,0.98,0.33,27.18,-,-,74.7,-
751,新北市,2015/09/14,永和,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
752,新北市,2015/09/14,永和,0.8,0.58,-,31.3,21,-,20.06,5.49,14.59,1.989,0.14,1.849,2.69,2.44,26.47,-,-,75.27,-
753,新北市,2015/09/14,新莊,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
754,新北市,2015/09/14,新莊,2.2,0.42,-,36.1,25,-,15.36,2.11,13.24,-,-,-,4.81,4.4,27.33,-,-,79.25,-
755,新北市,2015/09/14,新店,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
756,新北市,2015/09/14,新店,1.9,0.35,-,30.5,18,-,13.12,2.92,10.2,-,-,-,4.63,4.08,26.5,-,-,74.68,-
757,新北市,2015/09/14,淡水,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
758,新北市,2015/09/14,淡水,1.5,0.27,-,39.4,33,-,7.23,1.34,5.89,-,-,-,-,-,-,-,-,-,-
759,新北市,2015/09/14,汐止,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
760,新北市,2015/09/14,汐止,2.2,0.29,-,31.4,26,-,14.93,2.31,12.62,-,-,-,2.16,1.88,26.05,-,-,87.34,-
761,新北市,2015/09/14,土城,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
762,新北市,2015/09/14,土城,1.4,0.41,-,34.5,27,-,13.73,1.77,11.95,2.033,0.139,1.894,1.76,0.5,26.73,-,-,73.67,-
763,新北市,2015/09/14,林口,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
764,新北市,2015/09/14,林口,2.7,0.28,-,40.9,42,-,12.76,3.06,9.7,-,-,-,4.05,3.59,25.25,-,-,84.33,-
765,新北市,2015/09/14,萬里,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
766,新北市,2015/09/14,萬里,2.4,0.18,-,45.5,36,-,4.8,1.2,3.6,-,-,-,3.71,3.1,25.9,2.69,4.59,86.05,397.13
767,新北市,2015/09/13,板橋,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
768,新北市,2015/09/13,板橋,2.1,0.4,-,53.7,47,-,16.36,1.64,14.72,2.064,0.101,1.963,2.96,2.4,27.11,0,0,64.36,0
769,新北市,2015/09/13,三重,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
770,新北市,2015/09/13,三重,3.8,1.24,-,-,56,-,75.13,37.36,37.77,2.514,0.424,2.09,-,-,27.76,-,-,64.46,-
771,新北市,2015/09/13,菜寮,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
772,新北市,2015/09/13,菜寮,2.5,0.41,-,45.5,45,-,13.44,2.07,11.37,-,-,-,0.9,0.27,27.22,-,-,65.05,-
773,新北市,2015/09/13,永和,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
774,新北市,2015/09/13,永和,1.6,0.42,-,54.1,37,-,11.41,1.02,10.44,1.953,0.114,1.839,2.62,2.55,26.64,-,-,66.17,-
775,新北市,2015/09/13,新莊,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
776,新北市,2015/09/13,新莊,2.5,0.34,-,57.6,46,-,9.71,0.78,8.92,-,-,-,4.82,4.49,27.4,-,-,67.55,-
777,新北市,2015/09/13,新店,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
778,新北市,2015/09/13,新店,1.8,0.32,-,50.9,31,-,9.67,1.57,8.1,-,-,-,4.44,3.38,26.65,-,-,66.51,-
779,新北市,2015/09/13,淡水,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
780,新北市,2015/09/13,淡水,1.1,0.28,-,56.5,47,-,5.87,0.83,5.05,-,-,-,-,-,-,-,-,-,-
781,新北市,2015/09/13,汐止,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
782,新北市,2015/09/13,汐止,1.6,0.31,-,47.7,40,-,12.87,1.86,11.01,-,-,-,2.37,1.97,26.3,-,-,75.51,-
783,新北市,2015/09/13,土城,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
784,新北市,2015/09/13,土城,1.6,0.34,-,53.8,43,-,10.26,1.59,8.66,1.976,0.084,1.892,1.96,0.53,26.56,-,-,65.27,-
785,新北市,2015/09/13,林口,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
786,新北市,2015/09/13,林口,2.1,0.26,-,61.3,47,-,7.33,1,6.32,-,-,-,4.04,3.7,24.99,-,-,76.35,-
787,新北市,2015/09/13,萬里,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
788,新北市,2015/09/13,萬里,2.5,0.25,-,59.9,56,-,5.67,1.24,4.43,-,-,-,5.76,5.58,25.73,0.5,4.14,76.47,163.08
789,新北市,2015/09/12,板橋,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
790,新北市,2015/09/12,板橋,2.7,0.39,-,36.7,33,-,20.87,3.09,17.79,2.077,0.142,1.936,2.21,1.84,27.3,0,0,62.19,0
791,新北市,2015/09/12,三重,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
792,新北市,2015/09/12,三重,3.1,1.23,-,-,42,-,70.2,37.29,32.91,2.49,0.46,2.03,-,-,28.07,-,-,61.64,-
793,新北市,2015/09/12,菜寮,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
794,新北市,2015/09/12,菜寮,1.5,0.38,-,35,29,-,15.27,1.94,13.34,-,-,-,0.86,0.29,27.56,-,-,62.31,-
795,新北市,2015/09/12,永和,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
796,新北市,2015/09/12,永和,2.2,0.46,-,37.1,25,-,18.4,5.06,13.34,1.966,0.152,1.814,2.3,2.24,26.85,-,-,63.58,-
797,新北市,2015/09/12,新莊,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
798,新北市,2015/09/12,新莊,1.8,0.35,-,41.7,25,-,13.53,1.84,11.69,-,-,-,3.38,3.2,27.57,-,-,65.94,-
799,新北市,2015/09/12,新店,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
800,新北市,2015/09/12,新店,1.4,0.26,-,39,22,-,10.71,2.19,8.51,-,-,-,4.53,3.06,26.6,-,-,65.63,-
801,新北市,2015/09/12,淡水,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
802,新北市,2015/09/12,淡水,3,0.31,-,39.4,37,-,10.33,1.39,8.93,-,-,-,-,-,-,-,-,-,-
803,新北市,2015/09/12,汐止,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
804,新北市,2015/09/12,汐止,3.1,0.27,-,34.6,24,-,14.79,2.28,12.51,-,-,-,2.13,1.78,26.76,-,-,71.24,-
805,新北市,2015/09/12,土城,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
806,新北市,2015/09/12,土城,2.4,0.3,-,39.4,32,-,15.14,3.88,11.26,1.966,0.101,1.865,1.66,0.67,26.44,-,-,64.99,-
807,新北市,2015/09/12,林口,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
808,新北市,2015/09/12,林口,1.7,0.23,-,45.3,37,-,10.95,1.96,8.98,-,-,-,3.24,2.69,25.46,-,-,74.21,-
809,新北市,2015/09/12,萬里,1.9,0.16,-,46.8,37,-,4.89,1.45,3.44,-,-,-,4.5,4.39,25.64,0,0,73.97,0
810,新北市,2015/09/11,板橋,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
811,新北市,2015/09/11,板橋,2.7,0.43,-,37.2,37,-,22.7,3.3,19.4,2.126,0.178,1.948,2.08,1.78,27.28,0,0,59.72,0
812,新北市,2015/09/11,三重,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
813,新北市,2015/09/11,三重,3.1,1.41,-,-,43,-,83.07,49.18,33.89,2.635,0.549,2.086,-,-,27.65,-,-,61.57,-
814,新北市,2015/09/11,菜寮,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
815,新北市,2015/09/11,菜寮,2.2,0.42,-,32.8,34,-,18.89,2.59,16.32,-,-,-,0.82,0.25,27.25,-,-,61.35,-
816,新北市,2015/09/11,永和,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
817,新北市,2015/09/11,永和,2.6,0.58,-,35.7,26,-,23.14,6.43,16.71,2.032,0.191,1.84,2.09,1.96,26.81,-,-,61.17,-
818,新北市,2015/09/11,新莊,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
819,新北市,2015/09/11,新莊,2.5,0.38,-,40.6,29,-,18.84,2.9,15.93,-,-,-,3.25,3.02,27.46,-,-,63.99,-
820,新北市,2015/09/11,新店,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
821,新北市,2015/09/11,新店,2,0.34,-,36.8,24,-,14.85,2.42,12.41,-,-,-,3.56,2.16,26.45,-,-,64.11,-
822,新北市,2015/09/11,淡水,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
823,新北市,2015/09/11,淡水,1.9,0.35,-,35.2,39,-,13.5,1.94,11.56,-,-,-,-,-,-,-,-,-,-
824,新北市,2015/09/11,汐止,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
825,新北市,2015/09/11,汐止,2.8,0.27,-,30.9,31,-,18.59,4.29,14.29,-,-,-,2.2,1.8,26.32,-,-,71.21,-
826,新北市,2015/09/11,土城,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
827,新北市,2015/09/11,土城,2.1,0.32,-,43,33,-,12.27,1.55,10.72,1.997,0.122,1.875,1.68,0.31,26.66,-,-,61.38,-
828,新北市,2015/09/11,林口,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
829,新北市,2015/09/11,林口,2.6,0.24,-,42.1,38,-,16.53,3,13.52,-,-,-,3.39,2.73,25.16,-,-,73.69,-
830,新北市,2015/09/11,萬里,2,0.16,-,41,18,-,5.86,1.43,4.43,-,-,-,3.54,3.48,25.07,0,0,74.48,0
831,新北市,2015/09/10,板橋,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
832,新北市,2015/09/10,板橋,2.3,0.42,-,39.2,37,-,21.22,3.14,18.07,2.106,0.168,1.938,1.94,1.55,27.17,0,0,56.28,0
833,新北市,2015/09/10,三重,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
834,新北市,2015/09/10,三重,1.7,1.44,-,-,45,-,88.51,50.8,37.71,2.646,0.54,2.106,-,-,27.65,-,-,58.69,-
835,新北市,2015/09/10,菜寮,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
836,新北市,2015/09/10,菜寮,1.1,0.5,-,30.8,34,-,20.42,4.23,16.21,-,-,-,0.77,0.26,27.03,-,-,58.89,-
837,新北市,2015/09/10,永和,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
838,新北市,2015/09/10,永和,3,0.57,-,37.2,24,-,21.93,6.64,15.29,2.015,0.187,1.827,2.03,1.81,26.59,-,-,58.64,-
839,新北市,2015/09/10,新莊,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
840,新北市,2015/09/10,新莊,2.1,0.48,-,36.1,28,-,20.45,3.65,16.8,-,-,-,2.78,2.47,27.06,-,-,62.67,-
841,新北市,2015/09/10,新店,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
842,新北市,2015/09/10,新店,2.6,0.28,-,40.4,26,-,11.82,2.15,9.67,-,-,-,4.7,3.57,26.15,-,-,61.96,-
843,新北市,2015/09/10,淡水,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
844,新北市,2015/09/10,淡水,1.4,0.33,-,37.9,46,-,13.14,2.7,10.43,-,-,-,-,-,-,-,-,-,-
845,新北市,2015/09/10,汐止,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
846,新北市,2015/09/10,汐止,3.2,0.31,-,32.5,31,-,20.93,3.92,17.01,-,-,-,2.01,1.47,26.57,-,-,67.51,-
847,新北市,2015/09/10,土城,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
848,新北市,2015/09/10,土城,1.5,0.31,-,46,31,-,12.43,2.07,10.36,2,0.121,1.879,1.55,0.55,26.83,-,-,57.79,-
849,新北市,2015/09/10,林口,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
850,新北市,2015/09/10,林口,1.5,0.23,-,44,42,-,14.89,2.55,12.33,-,-,-,2.91,2.41,25.15,-,-,70.56,-
851,新北市,2015/09/10,萬里,1.3,0.15,-,51.3,20,-,4.78,1.21,3.57,-,-,-,3.8,3.39,25.86,0,0,67.56,0
852,新北市,2015/09/09,板橋,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
853,新北市,2015/09/09,板橋,2.5,0.43,-,35.6,33,-,22.33,3.04,19.3,2.098,0.158,1.94,2.01,1.61,27.66,0,0,59.31,0
854,新北市,2015/09/09,三重,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
855,新北市,2015/09/09,三重,1.1,1.39,-,-,44,-,78.17,42.75,35.42,2.554,0.527,2.027,-,-,28.36,-,-,59.12,-
856,新北市,2015/09/09,菜寮,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
857,新北市,2015/09/09,菜寮,1.7,0.44,-,34.9,32,-,17.22,3.58,13.64,-,-,-,0.79,0.28,27.78,-,-,59.63,-
858,新北市,2015/09/09,永和,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
859,新北市,2015/09/09,永和,1.8,0.49,-,37.7,24,-,17,3.88,13.12,1.981,0.147,1.835,2.2,1.96,27.15,-,-,61.08,-
860,新北市,2015/09/09,新莊,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
861,新北市,2015/09/09,新莊,2.1,0.33,-,42,24,-,13.1,1.02,12.08,-,-,-,3.2,2.77,27.8,-,-,63.8,-
862,新北市,2015/09/09,新店,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
863,新北市,2015/09/09,新店,2,0.3,-,40.8,27,-,12.25,2.19,10.07,-,-,-,4.34,3.13,26.98,-,-,62.96,-
864,新北市,2015/09/09,淡水,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
865,新北市,2015/09/09,淡水,1,0.31,-,36,35,-,11.11,1.4,9.71,-,-,-,-,-,-,-,-,-,-
866,新北市,2015/09/09,汐止,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
867,新北市,2015/09/09,汐止,1.9,0.28,-,32.7,27,-,18.48,3.31,15.17,-,-,-,1.75,1.44,27.04,-,-,69.31,-
868,新北市,2015/09/09,土城,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
869,新北市,2015/09/09,土城,1.6,0.29,-,43,29,-,10.82,1.34,9.47,1.944,0.093,1.851,1.58,0.77,27.24,-,-,60.01,-
870,新北市,2015/09/09,林口,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
871,新北市,2015/09/09,林口,2.2,0.24,-,42.2,37,-,15.65,2.43,13.2,-,-,-,2.61,2.14,25.55,-,-,72.28,-
872,新北市,2015/09/09,萬里,1.9,0.14,-,52.5,20,-,4.29,1.1,3.19,-,-,-,4.33,4.13,26.93,0,0,66.53,0
873,新北市,2015/09/08,板橋,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
874,新北市,2015/09/08,板橋,2.1,0.49,-,37,34,-,20.68,3.19,17.49,2.136,0.164,1.971,2.24,1.85,27.62,0.5,4.13,65.41,45.09
875,新北市,2015/09/08,三重,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
876,新北市,2015/09/08,三重,2.9,1.4,-,-,41,-,79.31,45.11,34.2,2.574,0.504,2.07,-,-,28.28,-,-,66.94,-
877,新北市,2015/09/08,菜寮,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
878,新北市,2015/09/08,菜寮,1.4,0.57,-,29.8,30,-,20.1,3.27,16.82,-,-,-,0.75,0.26,27.76,-,-,67.77,-
879,新北市,2015/09/08,永和,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
880,新北市,2015/09/08,永和,2,0.69,-,34.2,25,-,21.84,7.67,14.16,2.064,0.199,1.865,2.09,1.9,27.15,-,-,67.11,-
881,新北市,2015/09/08,新莊,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
882,新北市,2015/09/08,新莊,1.3,0.46,-,36.7,22,-,16.91,2.46,14.45,-,-,-,3.05,2.75,27.71,-,-,73.02,-
883,新北市,2015/09/08,新店,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
884,新北市,2015/09/08,新店,2.7,0.37,-,36.3,29,-,12.87,2.42,10.45,-,-,-,4.34,2.93,26.63,-,-,70.2,-
885,新北市,2015/09/08,淡水,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
886,新北市,2015/09/08,淡水,1.7,0.31,-,37.5,35,-,8.49,1.02,7.48,-,-,-,-,-,-,-,-,-,-
887,新北市,2015/09/08,汐止,2.6,0.33,-,29.4,18,-,18.71,3.93,14.78,-,-,-,1.84,1.56,27.3,-,-,78.02,-
888,新北市,2015/09/08,土城,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
889,新北市,2015/09/08,土城,1.3,0.38,-,41.1,31,-,12,1.29,10.7,2.034,0.124,1.909,1.46,0.59,27.34,-,-,65.73,-
890,新北市,2015/09/08,林口,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
891,新北市,2015/09/08,林口,1.3,0.29,-,42.1,33,-,14.71,2.36,12.34,-,-,-,3.15,2.69,25.76,-,-,81.47,-
892,新北市,2015/09/08,萬里,1,0.18,-,57.6,35,-,4.02,1.23,2.77,-,-,-,4.76,4.23,28.18,0,0,70.7,0
893,新北市,2015/09/07,板橋,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
894,新北市,2015/09/07,板橋,2.6,0.65,-,31.1,34,-,24.43,2.85,21.58,2.244,0.223,2.021,1.57,1.24,26.59,2.75,4.59,77.36,12.63
895,新北市,2015/09/07,三重,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
896,新北市,2015/09/07,三重,3.7,1.56,-,-,46,-,78.62,38.87,39.75,2.667,0.542,2.125,-,-,26.79,-,-,80.48,-
897,新北市,2015/09/07,菜寮,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
898,新北市,2015/09/07,菜寮,2.4,0.8,-,25.7,36,-,26.31,2.97,23.33,-,-,-,0.65,0.31,26.35,-,-,83.02,-
899,新北市,2015/09/07,永和,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
900,新北市,2015/09/07,永和,1.1,0.94,-,25.1,25,-,32.7,9.94,22.76,2.252,0.28,1.972,1.3,1.05,26.09,-,-,79.02,-
901,新北市,2015/09/07,新莊,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
902,新北市,2015/09/07,新莊,2.9,0.64,-,36.5,27,-,22.2,2.44,19.77,-,-,-,1.61,1.32,26.48,-,-,87.28,-
903,新北市,2015/09/07,新店,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
904,新北市,2015/09/07,新店,2.1,0.44,-,30,23,-,15.05,2.47,12.59,-,-,-,3.51,2.98,25.49,-,-,81.76,-
905,新北市,2015/09/07,淡水,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
906,新北市,2015/09/07,淡水,1.4,0.56,-,35.4,45,-,16.2,2.01,14.17,-,-,-,-,-,-,-,-,-,-
907,新北市,2015/09/07,汐止,2.2,0.44,-,32.7,12,-,20.78,2.31,18.46,-,-,-,1.38,1.05,26.13,-,-,89.52,-
908,新北市,2015/09/07,土城,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
909,新北市,2015/09/07,土城,0.9,0.48,-,33.9,35,-,19.26,2.83,16.42,2.087,0.151,1.936,1.4,0.86,25.8,-,-,80.18,-
910,新北市,2015/09/07,林口,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
911,新北市,2015/09/07,林口,2.9,0.51,-,39.3,42,-,23.23,3.1,20.12,-,-,-,2.14,1.86,24.32,-,-,92.61,-
912,新北市,2015/09/07,萬里,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
913,新北市,2015/09/07,萬里,1.8,0.28,-,54.4,33,-,5.56,0.87,4.68,-,-,-,2.76,2.23,26.2,8.81,4.83,84.29,27.87
914,新北市,2015/09/06,板橋,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
915,新北市,2015/09/06,板橋,3.7,0.39,-,28.2,39,-,18.67,4.02,14.65,2.097,0.153,1.944,2.59,2.07,30.66,2,4.6,65.41,12.55
916,新北市,2015/09/06,三重,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
917,新北市,2015/09/06,菜寮,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
918,新北市,2015/09/06,菜寮,2.9,0.45,-,22.1,35,-,19.15,5.37,13.78,-,-,-,0.99,0.35,30.55,-,-,65.93,-
919,新北市,2015/09/06,永和,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
920,新北市,2015/09/06,永和,2.3,0.7,-,24.4,31,-,24.11,7.18,16.92,2.089,0.22,1.869,1.83,1.36,30.63,-,-,62.81,-
921,新北市,2015/09/06,新莊,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
922,新北市,2015/09/06,新莊,3.5,0.37,-,27.8,26,-,14.76,2.59,12.17,-,-,-,2.9,2.39,30.47,-,-,71.43,-
