序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
593,臺中市,2017/04/20,沙鹿,3.1,0.29,-,22.5,39,28,17.27,3.3,13.97,-,-,-,2.38,1.92,26.65,-,-,75.9,-
594,臺中市,2017/04/20,大里,3.3,0.35,416.13,20.1,49,26,17.68,3.05,14.63,1.819,0.185,1.634,1.89,1.54,27.65,-,-,71.52,-
595,臺中市,2017/04/19,西屯,3.9,0.29,-,42.7,63,40,16.36,2.21,14.15,1.821,0.138,1.683,2.26,1.8,27.29,0,0,75.17,0
596,臺中市,2017/04/19,忠明,2.8,0.36,-,44.1,57,39,13.71,1.56,12.15,1.872,0.118,1.754,2.07,1.55,28.31,-,-,72.36,-
597,臺中市,2017/04/19,豐原,2.4,0.33,-,43.7,55,36,11.23,1.33,9.89,1.889,0.144,1.744,2.12,1.73,26.17,-,-,76.16,-
598,臺中市,2017/04/19,沙鹿,2.8,0.33,-,43.7,67,44,-,-,-,-,-,-,2.53,1.95,27.54,-,-,80.39,-
599,臺中市,2017/04/19,大里,2.1,0.36,416.25,10.8,58,32,14.05,1.52,12.52,1.807,0.132,1.675,2.06,1.7,28.58,-,-,70.31,-
600,臺中市,2017/04/18,西屯,2.5,0.22,-,30.6,46,20,12.16,2.2,9.96,1.748,0.123,1.624,2.77,2.64,27.41,0,0,77.12,0
601,臺中市,2017/04/18,忠明,2.1,0.33,-,23.4,42,20,15.29,2.44,12.84,1.837,0.106,1.731,2.09,1.79,28.16,-,-,74.76,-
602,臺中市,2017/04/18,豐原,4.1,1.62,-,26.5,46,23,15.94,2.89,13.06,1.981,0.253,1.728,3.66,3.44,26.72,-,-,74.75,-
603,臺中市,2017/04/18,沙鹿,2.3,0.24,-,28.8,41,24,12.07,1.17,10.9,-,-,-,3.01,2.83,27.77,-,-,81.52,-
604,臺中市,2017/04/18,大里,2.5,0.32,409.93,19.8,49,24,16.51,3.25,13.26,1.759,0.143,1.616,2.42,2.3,27.51,-,-,72.71,-
605,臺中市,2017/04/17,西屯,2.7,0.24,-,18.2,40,19,18.05,4.06,13.99,1.806,0.148,1.658,2.31,2.17,27.57,0,0,70.72,0
606,臺中市,2017/04/17,忠明,3.5,0.36,-,16.2,32,18,18,3.91,14.08,1.875,0.111,1.763,1.95,1.5,28.44,-,-,68.73,-
607,臺中市,2017/04/17,豐原,1.9,0.29,-,21.8,34,19,13.92,2.74,11.18,1.897,0.196,1.701,2.99,2.77,26.68,-,-,70.09,-
608,臺中市,2017/04/17,沙鹿,3.7,0.28,-,22.6,36,20,14.63,2.54,12.09,-,-,-,2.91,2.76,27.78,-,-,74.09,-
609,臺中市,2017/04/17,大里,3,0.33,429.14,14.5,42,18,18.16,4.72,13.43,1.724,0.143,1.58,2.14,1.9,26.66,-,-,69.79,-
610,臺中市,2017/04/16,西屯,5,0.52,-,22,56,33,25.72,6.44,19.28,1.985,0.176,1.809,1.5,1.04,26.74,0,0,71.6,0
611,臺中市,2017/04/16,忠明,4.9,0.61,-,21.2,51,34,24.01,4.01,19.99,2.021,0.162,1.859,1.67,1.1,27.44,-,-,69.79,-
612,臺中市,2017/04/16,豐原,2.2,0.31,-,27.3,35,18,10.65,1.73,8.93,1.772,0.06,1.712,1.87,1.73,25.05,-,-,74.12,-
613,臺中市,2017/04/16,沙鹿,3.6,0.45,-,25.8,50,33,19.35,2.99,16.36,-,-,-,1.8,1.28,26.8,-,-,73.86,-
614,臺中市,2017/04/16,大里,4.7,0.53,437.03,20.3,60,31,20.94,3.89,17.05,1.786,0.139,1.646,1.63,1.22,25.88,-,-,70.38,-
615,臺中市,2017/04/15,西屯,4.8,0.61,-,32.7,61,30,34.25,12.59,21.65,2.254,0.336,1.919,1.21,0.89,25.5,0,0,72.86,0
616,臺中市,2017/04/15,忠明,4,0.72,-,29.5,49,30,33.35,9.71,23.64,2.242,0.273,1.969,1.39,0.88,26.14,-,-,71.38,-
617,臺中市,2017/04/15,豐原,3.3,0.55,-,40.6,56,35,17.08,1.88,15.2,1.986,0.175,1.812,1.83,1.54,23.8,-,-,77.08,-
618,臺中市,2017/04/15,沙鹿,4.8,0.73,-,32.6,60,37,34.92,8.05,26.88,-,-,-,1.49,0.88,25.32,-,-,76.64,-
619,臺中市,2017/04/15,大里,4,0.69,447.49,27.2,69,33,28.21,6.41,21.8,2.03,0.298,1.732,1.51,1.18,24.45,-,-,72.21,-
620,臺中市,2017/04/14,西屯,4,0.52,-,26.5,48,23,29.73,6.72,23.01,2.134,0.332,1.801,1.31,0.86,23.82,0,0,75.11,0
621,臺中市,2017/04/14,忠明,4,0.7,-,27,42,29,37.38,7.82,29.56,2.177,0.284,1.892,1.33,0.93,24.04,-,-,74.31,-
622,臺中市,2017/04/14,豐原,3.1,0.54,-,30,41,22,19.79,3.05,16.74,2.056,0.231,1.824,1.61,1.32,21.9,-,-,81.09,-
623,臺中市,2017/04/14,沙鹿,2.1,0.49,-,33.3,46,24,25.81,4.13,21.68,-,-,-,1.95,1.06,23.91,-,-,81.49,-
624,臺中市,2017/04/14,大里,4.2,0.91,453.21,-,72,32,45.92,9.98,35.94,2.278,0.492,1.786,1.38,1,22.81,-,-,74.08,-
625,臺中市,2017/04/13,西屯,2.2,0.62,-,27.6,50,34,39.01,5.13,33.88,2.141,0.42,1.721,1.55,1.01,20.21,1.21,4.5,84.17,33.84
626,臺中市,2017/04/13,忠明,1.9,0.78,-,30.3,49,36,38.17,6.64,31.56,2.211,0.317,1.893,1.42,0.85,18.89,-,-,84.02,-
627,臺中市,2017/04/13,豐原,1.7,0.85,-,29.9,39,24,30.53,4.41,26.12,2.245,0.363,1.883,1.48,0.95,17.87,-,-,86.94,-
628,臺中市,2017/04/13,沙鹿,2,0.51,-,40.2,53,37,24.9,2.02,22.88,-,-,-,2.5,1.18,19.77,-,-,85.06,-
629,臺中市,2017/04/13,大里,1.9,0.76,437.96,-,60,39,39.9,7.73,32.17,2.165,0.428,1.737,1.29,1.01,18.68,-,-,81.3,-
630,臺中市,2017/04/12,西屯,1.2,0.33,-,38.9,28,16,15.89,1.6,14.29,1.737,0.102,1.635,3.77,1.24,19.75,2.31,4.87,82.52,26.11
631,臺中市,2017/04/12,忠明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
632,臺中市,2017/04/12,豐原,2,0.34,-,31.4,11,10,9.3,1.03,8.25,1.885,0.108,1.777,2.35,1.2,18.57,-,-,84.51,-
633,臺中市,2017/04/12,沙鹿,1.8,0.36,-,42.4,28,20,14.81,1.54,13.27,-,-,-,5.28,1.55,19.62,-,-,83.45,-
634,臺中市,2017/04/12,大里,-,0.54,425.98,22.8,28,14,24.69,3.2,21.49,1.828,0.194,1.635,1.91,0.88,19.75,-,-,78.69,-
635,臺中市,2017/04/11,西屯,1.5,0.31,-,10.5,39,18,26.21,7.04,19.17,1.871,0.249,1.621,2.43,1.99,25.7,6.5,5.28,76.45,23.35
636,臺中市,2017/04/11,忠明,2.4,0.46,-,10.6,32,17,25.59,8.34,17.24,1.954,0.199,1.755,1.9,1.4,26.26,-,-,74.53,-
637,臺中市,2017/04/11,豐原,3.1,0.64,-,10.4,31,20,24.3,6.75,17.54,2.105,0.304,1.801,2.73,2.35,24.59,-,-,76.89,-
638,臺中市,2017/04/11,沙鹿,3.2,0.42,-,13,33,19,23.22,4.54,18.67,-,-,-,3.54,2.39,24.96,-,-,80.32,-
639,臺中市,2017/04/11,大里,2.6,0.5,418.37,8.9,46,20,29.88,10.83,19.05,1.895,0.272,1.623,1.9,1.54,25.19,-,-,73.68,-
640,臺中市,2017/04/10,西屯,-,0.19,-,15.7,37,15,15.6,3.43,12.17,1.663,0.08,1.583,3.6,3.44,28.24,0,0,60.52,0
641,臺中市,2017/04/10,忠明,2.1,0.29,-,16.2,32,13,12.54,3.3,9.24,1.765,0.057,1.709,2.59,2.15,29.16,-,-,59.43,-
642,臺中市,2017/04/10,豐原,2.7,0.21,-,22.9,29,14,8.62,1.72,6.89,1.878,0.178,1.7,5.04,4.76,27.56,-,-,59.09,-
643,臺中市,2017/04/10,沙鹿,2.6,0.22,-,17.8,28,14,10.37,2.12,8.25,-,-,-,4.47,4.23,28.02,-,-,64.74,-
644,臺中市,2017/04/10,大里,2.4,0.26,405.04,16,33,13,13.65,3.96,9.69,1.613,0.079,1.534,3.32,3.05,27.42,-,-,62.05,-
645,臺中市,2017/04/09,西屯,-,0.22,-,24.9,46,20,13.17,2.42,10.75,1.691,0.071,1.62,2.83,2.68,26.8,0,0,73.33,0
646,臺中市,2017/04/09,忠明,2.3,0.3,-,23.9,43,23,11.5,1.96,9.54,1.823,0.077,1.746,2.28,1.85,27.54,-,-,71.05,-
647,臺中市,2017/04/09,豐原,2.7,0.3,-,31.4,42,20,9.57,1.75,7.81,1.826,0.09,1.736,3.6,3.35,25.77,-,-,71.21,-
648,臺中市,2017/04/09,沙鹿,2.6,0.25,-,24.6,43,21,10.68,1.7,8.98,-,-,-,3.25,3.07,26.77,-,-,79.33,-
649,臺中市,2017/04/09,大里,1.8,0.28,415.76,22.1,54,25,16.2,3.75,12.44,1.673,0.084,1.589,2.54,2.27,25.86,-,-,71.65,-
650,臺中市,2017/04/08,西屯,17.1,0.33,-,29.5,50,22,20.12,4.67,15.45,1.894,0.234,1.659,1.67,1.45,26.01,0,0,72.21,0
651,臺中市,2017/04/08,忠明,1.7,0.44,-,28.5,41,22,21.31,5.81,15.5,2.014,0.194,1.82,1.56,1.18,26.67,-,-,70.41,-
652,臺中市,2017/04/08,豐原,3.8,0.61,-,33.3,45,21,13.89,2.14,11.74,1.889,0.136,1.752,2.1,1.75,24.26,-,-,72.94,-
653,臺中市,2017/04/08,沙鹿,1.9,0.35,-,31.2,46,21,15.74,2.14,13.61,-,-,-,2.04,1.8,26.22,-,-,76.55,-
654,臺中市,2017/04/08,大里,2.4,0.37,421.88,27.9,57,24,17.5,3.77,13.74,1.814,0.164,1.649,1.73,1.48,25.13,-,-,70.6,-
655,臺中市,2017/04/07,西屯,5.3,0.52,-,26.1,70,36,31.16,5.82,25.34,2.011,0.351,1.659,1.55,1.24,24.57,1.67,4.93,77.39,32.06
656,臺中市,2017/04/07,忠明,3.1,0.57,-,28.3,-,37,25.99,3.6,22.39,2.043,0.237,1.806,1.37,1.03,24.74,-,-,74.98,-
657,臺中市,2017/04/07,豐原,4.4,0.41,-,37.8,57,31,15.53,2.18,13.35,1.974,0.203,1.77,2.07,1.78,22.93,-,-,76.96,-
658,臺中市,2017/04/07,沙鹿,3.2,0.43,-,29.8,65,35,23.5,2.68,20.83,-,-,-,1.95,1.7,24.79,-,-,80.43,-
659,臺中市,2017/04/07,大里,3.5,0.61,439.42,27.2,83,39,27.64,3.74,23.89,2.139,0.402,1.737,1.57,1.07,23.59,-,-,74.26,-
660,臺中市,2017/04/06,西屯,5.8,0.49,-,32.7,72,42,32.73,4.29,28.44,2.113,0.371,1.742,1.39,1.01,24.14,1.5,7.89,64.26,256.46
661,臺中市,2017/04/06,忠明,5.4,0.62,-,32.3,66,41,32.87,4.44,28.43,2.146,0.262,1.883,1.51,0.92,24.33,-,-,63.55,-
662,臺中市,2017/04/06,豐原,5.2,0.41,-,48,62,32,15.91,2.78,13.13,1.939,0.141,1.798,1.69,1.45,22.15,-,-,67.37,-
663,臺中市,2017/04/06,沙鹿,5.7,0.52,-,35.5,75,45,28.61,2.87,25.77,-,-,-,1.52,1.11,23.92,-,-,65.24,-
664,臺中市,2017/04/06,大里,4.8,0.58,450.53,34.6,81,40,27.03,2.4,24.66,1.987,0.29,1.697,1.52,1.25,23,-,-,67.04,-
665,臺中市,2017/04/05,西屯,2.8,0.37,-,40.9,52,30,21.56,2.65,18.91,1.851,0.165,1.686,1.97,1.23,23.46,0,0,53.56,0
666,臺中市,2017/04/05,忠明,2.2,0.43,-,40.2,44,28,23.5,2.78,20.72,1.955,0.143,1.812,1.9,1.27,23.97,-,-,52.23,-
667,臺中市,2017/04/05,豐原,2.4,0.28,-,46,43,21,13.16,2.09,11.08,1.887,0.11,1.777,2.17,1.95,21.16,-,-,59.66,-
668,臺中市,2017/04/05,沙鹿,2.6,0.37,-,45,47,25,18.81,1.47,17.34,-,-,-,2.45,1.39,22.88,-,-,55.14,-
669,臺中市,2017/04/05,大里,1.9,0.46,438.3,39.3,51,28,22.86,3.47,19.39,1.852,0.188,1.665,1.57,1.02,22.94,-,-,56.58,-
670,臺中市,2017/04/04,西屯,4.9,0.37,-,50,54,32,18.12,1.75,16.36,1.765,0.085,1.679,1.59,1.42,21.96,0,0,49.3,0
671,臺中市,2017/04/04,忠明,4.7,0.48,-,47.6,49,30,19.59,1.48,18.11,1.889,0.09,1.798,1.67,1.24,22.2,-,-,50.29,-
672,臺中市,2017/04/04,豐原,2,0.32,-,58.2,44,23,9.64,1.17,8.47,1.87,0.08,1.79,2.42,2.05,19.6,-,-,52.51,-
673,臺中市,2017/04/04,沙鹿,3.3,0.37,-,61,56,31,13.9,1.38,12.52,-,-,-,2.18,1.86,21.6,-,-,49.97,-
674,臺中市,2017/04/04,大里,2.9,0.41,438.2,46.7,63,31,17.02,1.68,15.36,1.729,0.101,1.628,1.77,1.64,21.06,-,-,56.65,-
675,臺中市,2017/04/03,西屯,4.4,0.45,-,46.6,65,38,26.59,3.2,23.39,1.873,0.141,1.732,1.58,1.11,20.65,0,0,49.34,0
676,臺中市,2017/04/03,忠明,4.2,0.56,-,44.3,58,42,29.75,3.94,25.81,2.03,0.154,1.876,1.54,1.04,20.99,-,-,49.06,-
677,臺中市,2017/04/03,豐原,2.9,0.33,-,64.3,53,28,10.77,1.16,9.62,1.873,0.064,1.809,2.03,1.82,18.22,-,-,52.81,-
678,臺中市,2017/04/03,沙鹿,3.6,0.43,-,57.7,62,39,19.82,1.44,18.38,-,-,-,2.28,1.53,20.23,-,-,47.94,-
679,臺中市,2017/04/03,大里,3.3,0.54,447.15,44.9,72,40,22.94,1.49,21.43,1.889,0.183,1.706,1.61,1.42,19.8,-,-,56.32,-
680,臺中市,2017/04/02,西屯,3.3,0.32,-,62.2,62,38,13.84,1.59,12.25,1.769,0.083,1.686,3.39,1.46,19.68,0,0,30.49,0
681,臺中市,2017/04/02,忠明,3.1,0.41,-,55.5,50,37,18.6,1.81,16.79,1.9,0.087,1.813,2.2,1.24,19.89,-,-,35.15,-
682,臺中市,2017/04/02,豐原,1.9,0.32,-,58,44,24,8.35,1,7.34,1.86,0.071,1.789,2.29,1.3,16.86,-,-,42.4,-
683,臺中市,2017/04/02,沙鹿,3.1,0.37,-,64.8,62,38,11.71,0.82,10.87,-,-,-,4.79,1.7,18.27,-,-,34.96,-
684,臺中市,2017/04/02,大里,2.1,0.48,438,42,61,37,21.24,1.63,19.65,1.86,0.16,1.7,1.81,1.11,18.7,-,-,50.06,-
685,臺中市,2017/04/01,西屯,1.9,0.27,-,62.8,46,28,10.26,0.98,9.26,1.681,0.056,1.625,4.59,1.63,18.11,1.4,5.59,57.63,13.4
686,臺中市,2017/04/01,忠明,2,0.36,-,58,36,24,14.12,1.5,12.62,1.816,0.066,1.75,2.47,1.11,17.86,-,-,57.18,-
687,臺中市,2017/04/01,豐原,2.5,0.29,-,60.6,35,23,8.41,1.17,7.25,1.814,0.053,1.761,2.99,1.66,16.03,-,-,59.84,-
688,臺中市,2017/04/01,沙鹿,1.8,0.31,-,62.6,45,29,10.19,0.28,9.86,-,-,-,5.62,1.6,16.91,-,-,63.97,-
689,臺中市,2017/04/01,大里,1.7,0.42,423.12,56.3,-,31,17.27,1.81,15.46,1.73,0.118,1.612,2.74,1.03,18.55,-,-,52.93,-
690,臺南市,2017/04/30,新營,2.8,0.37,-,54.2,55,27,13.77,1.09,12.68,2.261,0.105,2.156,1.49,1.01,24.35,0,0,56.33,0
691,臺南市,2017/04/30,善化,4.2,0.31,434.87,53.7,43,24,11.12,0.84,10.27,-,-,-,1.57,1.33,24.02,-,-,61.97,-
692,臺南市,2017/04/30,安南,2.9,0.35,-,60.5,50,24,14.01,2.24,11.77,2.175,0.103,2.072,1.9,1.61,25.37,-,-,57.61,-
693,臺南市,2017/04/30,臺南,2.5,0.41,-,64.5,46,24,13.77,1.55,12.23,2.031,0.125,1.906,1.64,1.08,25.9,-,-,50.13,-
694,臺南市,2017/04/29,新營,4,0.4,-,52.2,67,27,20.48,2.06,18.42,2.245,0.145,2.1,1.77,1.02,23.13,0,0,58.27,0
695,臺南市,2017/04/29,善化,3.9,0.36,439.71,56.8,56,26,14.26,1.11,13.14,-,-,-,1.77,1.41,23.46,-,-,63.1,-
696,臺南市,2017/04/29,安南,3.6,0.43,-,57.3,62,24,19.28,2.33,16.95,2.243,0.135,2.108,1.78,1.39,24.05,-,-,59.83,-
697,臺南市,2017/04/29,臺南,3.1,0.51,-,58.8,56,25,19.98,1.71,18.27,2.146,0.192,1.955,1.57,1.26,24.58,-,-,52.36,-
698,臺南市,2017/04/28,新營,2.7,0.3,-,53.9,51,18,13.68,1.13,12.54,2.057,0.068,1.988,2.49,1.26,20.12,0,0,67.95,0
699,臺南市,2017/04/28,善化,3.3,0.28,418.63,53.2,43,20,12.34,1.27,11.08,-,-,-,3.07,1.41,21.48,-,-,66.9,-
700,臺南市,2017/04/28,安南,3.1,0.32,-,60.4,42,16,12.17,0.83,11.34,2.02,0.071,1.949,2.85,1.42,21.75,-,-,62.78,-
701,臺南市,2017/04/28,臺南,3.3,0.36,-,61.6,43,14,14.93,2.08,12.86,1.993,0.117,1.876,3.11,1.75,22.03,-,-,56.29,-
702,臺南市,2017/04/27,新營,1.7,0.31,-,27.7,43,16,16,2.38,13.62,2.099,0.088,2.012,2.82,1.27,20.35,1.75,4.84,84.68,9.84
703,臺南市,2017/04/27,善化,3.4,0.3,424.53,26,39,20,14,1.59,12.41,-,-,-,3.57,1.51,22.21,-,-,78.59,-
704,臺南市,2017/04/27,安南,1.9,0.32,-,31,48,17,13.98,1.5,12.54,2.093,0.1,1.993,2.88,1.23,22.41,-,-,81.12,-
705,臺南市,2017/04/27,臺南,2.6,0.4,-,32.1,32,19,16.67,2.88,13.79,2.064,0.155,1.909,2.89,1.33,23.19,-,-,74.51,-
706,臺南市,2017/04/26,新營,3.1,0.48,-,28.9,95,51,15.33,1.95,13.38,2.313,0.148,2.166,1.74,1.15,27.04,0,0,74.34,0
707,臺南市,2017/04/26,善化,3.8,0.37,445.89,28.9,65,37,12.2,2,10.2,-,-,-,2.2,1.62,27.05,-,-,73.87,-
708,臺南市,2017/04/26,安南,3.8,0.44,-,35.7,82,42,16.14,2.64,13.5,2.239,0.159,2.079,2.44,1.86,27.93,-,-,76.49,-
709,臺南市,2017/04/26,臺南,3.5,0.51,-,38.5,70,45,15.33,1.46,13.87,2.104,0.177,1.927,2.06,1.53,28.34,-,-,69.64,-
710,臺南市,2017/04/25,新營,4.1,0.51,-,40.9,121,66,15.63,1.26,14.37,2.325,0.151,2.173,1.64,0.93,25.28,0,0,75.92,0
711,臺南市,2017/04/25,善化,3.9,0.46,439.66,34.6,94,55,13.38,1.37,12,-,-,-,1.99,1.17,25.8,-,-,73.22,-
712,臺南市,2017/04/25,安南,3.4,0.49,-,51.4,106,58,13.96,0.73,13.22,2.307,0.156,2.151,1.85,1.23,26.36,-,-,75.41,-
713,臺南市,2017/04/25,臺南,4.4,0.61,-,53.4,90,63,17.8,1.44,16.36,2.267,0.234,2.033,1.81,1.08,26.77,-,-,68.52,-
714,臺南市,2017/04/24,新營,2.7,0.43,-,44.2,78,42,13.38,1.04,12.33,2.276,0.111,2.165,1.6,0.94,23.71,0,0,75.12,0
715,臺南市,2017/04/24,善化,2.3,0.39,438.96,41,55,27,11.14,1.01,10.12,-,-,-,1.76,1.16,24.39,-,-,73.89,-
716,臺南市,2017/04/24,安南,2.6,0.49,-,46.5,63,31,15.32,1.13,14.27,2.248,0.154,2.094,1.73,1.2,24.39,-,-,77.19,-
717,臺南市,2017/04/24,臺南,2.8,0.57,-,51,48,30,18.31,2.22,16.09,2.198,0.214,1.984,1.61,1.03,24.57,-,-,70.77,-
718,臺南市,2017/04/23,新營,2.6,0.45,-,32.6,58,28,13.47,1.39,12.08,2.259,0.119,2.14,1.43,1.12,21.16,0,0,82.27,0
719,臺南市,2017/04/23,善化,3.2,0.44,437.17,27.2,43,28,15.41,1.38,14.04,-,-,-,1.59,1.36,21.96,-,-,80.09,-
720,臺南市,2017/04/23,安南,2.5,0.53,-,35,48,27,16.16,2.18,13.99,2.205,0.133,2.072,1.53,1.15,21.69,-,-,82.59,-
721,臺南市,2017/04/23,臺南,2.6,0.56,-,36.8,41,22,18.01,1.98,16.03,2.177,0.161,2.015,1.38,1.05,22.05,-,-,76.54,-
722,臺南市,2017/04/22,新營,2.1,0.28,-,36.4,39,13,11.72,1.07,10.65,2.078,0.079,1.998,2.72,1.23,20.85,5,4.53,80.65,8.49
723,臺南市,2017/04/22,善化,1.8,0.27,412.76,32.1,34,16,11.23,1.4,9.83,-,-,-,3.33,1.64,22.28,-,-,76.99,-
724,臺南市,2017/04/22,安南,1.8,0.31,-,37.5,32,14,11.2,2.09,9.11,2.042,0.099,1.943,2.85,1.18,22.16,-,-,79.12,-
725,臺南市,2017/04/22,臺南,1.7,0.36,-,35.7,24,14,14.69,1.29,13.41,2.009,0.128,1.881,2.38,1.31,22.29,-,-,75.5,-
726,臺南市,2017/04/21,新營,2.4,0.23,-,18.3,34,13,8.91,1.63,7.29,1.996,0.06,1.936,1.66,1.34,27.48,2.5,4.45,71.08,5.75
727,臺南市,2017/04/21,善化,3.1,0.17,417.31,17.9,27,12,11.28,2.13,9.15,-,-,-,2.38,2.15,27.36,-,-,71.11,-
728,臺南市,2017/04/21,安南,1.9,0.2,-,18,28,12,9.87,2.22,7.65,1.977,0.102,1.875,2.44,2.16,28.09,-,-,74.24,-
729,臺南市,2017/04/21,臺南,2.5,0.2,-,22.5,25,13,9.57,1.41,8.16,1.796,0.062,1.734,2.03,1.71,28.39,-,-,67.28,-
730,臺南市,2017/04/20,新營,2.3,0.28,-,17.1,37,16,11.89,1.9,9.99,2.064,0.093,1.971,1.69,1.2,27.17,0,0,73.64,0
731,臺南市,2017/04/20,善化,2.3,0.21,416.63,18.7,34,17,11.68,2.77,8.91,-,-,-,1.85,1.59,27.07,-,-,73.57,-
732,臺南市,2017/04/20,安南,1.9,0.24,-,22.6,39,16,10.86,1.85,9,1.957,0.088,1.869,2.29,2.04,27.92,-,-,75.1,-
733,臺南市,2017/04/20,臺南,1.6,0.25,-,24.1,26,15,11.38,2.38,9,1.874,0.097,1.777,1.81,1.51,28.22,-,-,67.83,-
734,臺南市,2017/04/19,新營,3.3,0.36,-,33.4,71,40,11.77,1.31,10.46,2.175,0.098,2.077,1.72,1.29,28.19,1,4.67,72.04,16.52
735,臺南市,2017/04/19,善化,4.6,0.35,428.45,40.3,61,37,15.86,1.96,13.89,-,-,-,2.83,2.6,27.85,-,-,71.54,-
736,臺南市,2017/04/19,安南,3.3,0.34,-,53,66,36,12.21,1.02,11.18,2.066,0.164,1.902,2.87,2.59,28.46,-,-,75.27,-
737,臺南市,2017/04/19,臺南,3.5,0.32,-,52.3,54,33,11.38,1.7,9.68,1.914,0.096,1.819,2.38,2.15,28.48,-,-,70.96,-
738,臺南市,2017/04/18,新營,2.2,0.25,-,27.3,46,18,10.56,1.49,9.07,2.077,0.075,2.002,1.65,1.37,27.54,0,0,74.55,0
739,臺南市,2017/04/18,善化,2.1,0.2,410.28,27.4,38,17,10.94,1.47,9.46,-,-,-,2.38,2.24,27.38,-,-,73.46,-
740,臺南市,2017/04/18,安南,1.1,0.19,-,38.9,37,17,6.94,1.35,5.6,1.848,0.034,1.818,2.79,2.54,27.82,-,-,77.33,-
741,臺南市,2017/04/18,臺南,2.3,0.19,-,40.1,31,16,7.43,1.6,5.83,1.786,0.044,1.741,2.24,2.01,27.83,-,-,73.24,-
742,臺南市,2017/04/17,新營,2.6,0.28,-,16.8,49,22,11.95,1.78,10.17,2.23,0.088,2.142,1.64,1.34,27.96,0,0,71.73,0
743,臺南市,2017/04/17,善化,3,0.21,429.98,15.7,34,19,11.81,2.24,9.57,-,-,-,2.38,2.17,27.35,-,-,72.33,-
744,臺南市,2017/04/17,安南,3,0.3,-,19.1,45,18,13.6,2.56,11.03,2.109,0.151,1.958,2.31,2.12,28.37,-,-,74.84,-
745,臺南市,2017/04/17,臺南,3.8,0.31,-,21.7,38,17,13.63,3.2,10.43,1.936,0.105,1.831,1.94,1.74,28.6,-,-,69.56,-
746,臺南市,2017/04/16,新營,3.5,0.35,-,30.7,73,42,12.54,1.14,11.41,2.14,0.095,2.045,1.74,1.03,27.05,0,0,72.66,0
747,臺南市,2017/04/16,善化,2.9,0.3,431.21,29.2,54,30,10.09,1.99,8.1,-,-,-,1.74,1.35,27.06,-,-,71.84,-
748,臺南市,2017/04/16,安南,2,0.34,-,36.2,63,34,10.04,1.21,8.82,2.186,0.082,2.104,1.81,1.27,27.87,-,-,73.92,-
749,臺南市,2017/04/16,臺南,3.2,0.38,-,36.5,53,28,12.19,2.04,10.15,2.042,0.118,1.924,1.69,1.29,28.24,-,-,65.92,-
750,臺南市,2017/04/15,新營,3,0.42,-,28.8,63,34,14.7,1.78,12.92,2.281,0.131,2.15,1.33,0.87,25.94,0,0,73.81,0
751,臺南市,2017/04/15,善化,2.1,0.38,431.58,31.8,53,30,10.46,1.25,9.21,-,-,-,1.47,1.17,26.11,-,-,72.26,-
752,臺南市,2017/04/15,安南,2.8,0.44,-,35.6,64,31,17.08,2.94,14.15,2.245,0.177,2.068,1.78,1.33,26.96,-,-,73.96,-
753,臺南市,2017/04/15,臺南,3.9,0.6,-,39.7,57,34,17.12,1.65,15.48,2.104,0.19,1.914,1.4,1.09,27.38,-,-,66.28,-
754,臺南市,2017/04/14,新營,3.4,0.57,-,33,78,45,23.45,2.75,20.69,2.277,0.208,2.07,1.51,0.9,23.59,0,0,78.08,0
755,臺南市,2017/04/14,善化,4.2,0.55,449.97,35.9,74,43,18.41,1.69,16.72,-,-,-,1.79,1.3,24.56,-,-,73.49,-
756,臺南市,2017/04/14,安南,3.5,0.54,-,45.3,69,42,18.78,2.02,16.76,2.221,0.168,2.053,1.89,1.51,25.19,-,-,75.55,-
757,臺南市,2017/04/14,臺南,3.9,0.75,-,40.9,68,40,23.99,2.51,21.48,2.278,0.282,1.997,1.67,1.13,24.84,-,-,71.09,-
758,臺南市,2017/04/13,新營,2.1,0.56,-,31.2,69,42,20.95,1.77,19.17,2.177,0.146,2.031,1.82,1.01,19.04,5.25,4.36,85.7,21.02
759,臺南市,2017/04/13,善化,2.5,0.56,438.33,28.7,60,35,18.15,2.11,16.04,-,-,-,2.22,1.3,20.65,-,-,79.92,-
760,臺南市,2017/04/13,安南,2.4,0.62,-,31.2,71,42,21.84,1.85,19.97,2.269,0.188,2.081,1.9,0.94,20.02,-,-,84.66,-
761,臺南市,2017/04/13,臺南,2.7,0.77,-,32.2,57,38,25.47,3.11,22.36,2.312,0.293,2.019,2.01,1.16,20.35,-,-,80.42,-
