序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
502,新北市,2001/06/04,新店,1.8,0.81,15.7,-,40,-,28.89,7.25,21.64,-,-,-,27.47,-,-,43.0,-
503,新北市,2001/06/04,淡水,3.2,0.74,16.0,-,46,-,26.44,8.19,18.25,-,-,-,27.41,-,86.0,46.0,-
504,新北市,2001/06/04,汐止,4.4,1.17,10.3,-,58,-,68.96,33.11,35.86,-,-,-,26.44,-,-,54.0,-
505,新北市,2001/06/04,土城,4.7,0.75,13.5,-,42,-,40.76,18.02,22.74,-,-,-,27.71,-,-,42.0,-
506,新北市,2001/06/04,林口,7.2,0.45,17.0,-,44,-,32.24,11.77,20.47,-,-,-,25.9,-,-,44.0,-
507,新北市,2001/06/04,萬里,4.1,0.57,30.7,-,35,-,16.35,4.41,11.94,2.569,0.08,2.49,25.58,-,-,80.0,-
508,新北市,2001/06/03,板橋,3.9,0.84,34.3,-,39,-,29.56,6.58,22.98,2.391,0.31,2.08,26.72,-,-,60.0,-
509,新北市,2001/06/03,三重,4.2,2.48,-,-,64,48,131.83,85.28,46.55,2.568,0.52,2.05,26.86,-,-,57.0,-
510,新北市,2001/06/03,菜寮,3.7,0.88,29.8,-,48,-,36.24,6.73,29.51,-,-,-,26.43,-,-,59.0,-
511,新北市,2001/06/03,永和,5.0,2.16,16.2,-,-,-,77.35,36.85,40.5,2.558,0.68,1.88,26.82,-,-,51.0,-
512,新北市,2001/06/03,新莊,5.8,0.55,45.9,-,48,-,21.48,1.35,20.13,1.968,0.19,1.78,26.58,-,-,83.0,-
513,新北市,2001/06/03,新店,1.5,0.84,22.9,-,45,-,29.81,4.54,25.27,-,-,-,26.43,-,-,50.0,-
514,新北市,2001/06/03,淡水,2.3,0.69,34.2,-,39,-,19.36,2.22,17.14,-,-,-,26.44,-,84.0,41.0,-
515,新北市,2001/06/03,汐止,3.1,0.91,18.3,-,46,-,50.08,15.98,34.11,-,-,-,25.7,-,-,46.0,-
516,新北市,2001/06/03,土城,3.4,0.77,24.4,-,41,-,31.48,6.09,25.11,-,-,-,26.09,-,-,48.0,-
517,新北市,2001/06/03,林口,2.5,0.44,40.2,-,37,-,16.36,1.16,15.2,-,-,-,24.21,-,-,57.0,-
518,新北市,2001/06/03,萬里,2.7,0.52,38.7,-,42,-,13.02,1.26,11.76,2.633,0.14,2.49,24.9,-,-,63.0,-
519,新北市,2001/06/02,板橋,3.4,0.87,45.2,-,62,-,30.92,5.43,25.5,2.191,0.28,1.91,25.47,-,-,56.0,-
520,新北市,2001/06/02,三重,6.3,2.31,-,-,85,64,113.88,59.8,54.08,2.922,0.8,2.12,25.82,-,-,67.0,-
521,新北市,2001/06/02,菜寮,5.5,0.66,49.0,-,70,-,21.53,0.58,20.95,-,-,-,25.31,-,-,60.0,-
522,新北市,2001/06/02,永和,7.0,1.25,37.5,-,73,-,39.09,7.99,31.1,-,-,-,25.6,-,-,62.0,-
523,新北市,2001/06/02,新莊,4.2,0.61,53.2,-,64,-,21.64,0.93,20.9,2.017,0.25,1.76,25.21,-,-,57.0,-
524,新北市,2001/06/02,新店,0.6,0.53,48.4,-,64,-,13.02,0.51,12.51,-,-,-,25.68,-,-,57.0,-
525,新北市,2001/06/02,淡水,3.3,0.65,48.2,-,73,-,14.29,0.77,13.51,-,-,-,26.09,-,65.0,62.0,-
526,新北市,2001/06/02,汐止,5.0,0.67,34.1,-,68,-,31.85,4.4,27.45,-,-,-,24.68,-,-,59.0,-
527,新北市,2001/06/02,土城,1.8,0.75,44.1,-,58,-,21.57,1.04,20.82,-,-,-,25.11,-,-,54.0,-
528,新北市,2001/06/02,林口,4.0,0.49,52.1,-,61,-,19.15,0.79,18.36,-,-,-,23.26,-,-,55.0,-
529,新北市,2001/06/02,萬里,1.4,0.42,58.9,-,63,-,5.93,0.28,5.65,2.46,0.04,2.42,23.39,-,-,62.0,-
530,新北市,2001/06/01,板橋,4.0,0.73,40.6,-,50,-,32.68,6.25,26.43,2.229,0.23,2.0,25.21,-,-,61.0,-
531,新北市,2001/06/01,三重,8.4,2.01,-,-,69,48,101.75,50.12,51.63,2.698,0.51,2.19,25.57,-,-,60.0,-
532,新北市,2001/06/01,菜寮,8.0,0.73,36.4,-,60,-,29.86,2.66,27.2,-,-,-,25.03,-,-,55.0,-
533,新北市,2001/06/01,永和,5.3,1.17,31.4,-,54,-,40.96,8.49,32.46,2.276,0.42,1.86,25.2,-,-,52.0,-
534,新北市,2001/06/01,新莊,6.2,0.64,48.0,-,59,-,25.6,1.38,24.54,2.066,0.31,1.76,24.92,-,-,64.0,-
535,新北市,2001/06/01,新店,1.8,0.58,42.5,-,49,-,16.4,0.82,15.59,-,-,-,25.34,-,-,54.0,-
536,新北市,2001/06/01,淡水,3.0,0.88,37.9,-,55,-,23.95,1.57,22.38,-,-,-,25.67,-,69.0,52.0,-
537,新北市,2001/06/01,汐止,5.7,0.76,24.8,-,59,-,47.37,15.31,32.06,-,-,-,24.08,-,-,54.0,-
538,新北市,2001/06/01,土城,2.9,0.67,47.3,-,49,-,22.52,0.95,21.57,-,-,-,25.37,-,-,59.0,-
539,新北市,2001/06/01,林口,8.2,0.49,44.9,-,48,-,25.92,1.72,24.2,-,-,-,23.03,-,-,57.0,-
540,新北市,2001/06/01,萬里,0.1,0.29,53.2,-,60,-,4.97,0.38,4.6,2.476,0.02,2.45,23.4,-,-,63.0,-
541,臺中市,2001/06/30,西屯,3.7,0.45,30.3,-,64,-,25.98,7.07,18.9,2.35,0.15,2.2,29.11,-,-,65.0,-
542,臺中市,2001/06/30,忠明,0.4,0.78,28.7,-,56,27,27.36,4.56,22.8,-,-,-,29.92,-,-,63.0,-
543,臺中市,2001/06/30,豐原,3.1,0.51,31.2,-,44,-,23.34,2.91,20.42,-,-,-,28.8,-,-,66.0,-
544,臺中市,2001/06/30,沙鹿,-,0.57,-,-,-,-,-,-,-,-,-,-,29.46,-,-,47.0,-
545,臺中市,2001/06/30,大里,1.9,0.76,37.0,-,60,-,22.07,1.65,20.42,-,-,-,30.35,-,-,85.0,-
546,臺中市,2001/06/29,西屯,3.1,0.47,24.7,-,62,-,19.57,5.12,14.45,2.065,0.13,1.95,28.41,-,-,62.0,-
547,臺中市,2001/06/29,忠明,0.6,0.75,19.9,-,40,-,28.4,7.01,21.39,-,-,-,29.65,-,-,61.0,-
548,臺中市,2001/06/29,豐原,3.4,0.58,27.7,-,37,-,23.07,3.26,19.81,-,-,-,28.59,-,-,73.0,-
549,臺中市,2001/06/29,沙鹿,1.4,0.44,20.0,-,-,-,11.34,1.06,10.29,-,-,-,29.83,-,-,52.0,-
550,臺中市,2001/06/29,大里,2.5,0.68,31.2,-,45,-,20.72,2.99,17.72,-,-,-,29.9,-,-,80.0,-
551,臺中市,2001/06/28,西屯,1.9,0.41,22.4,-,54,-,18.05,2.41,15.64,2.083,0.17,1.92,28.32,-,-,52.0,-
552,臺中市,2001/06/28,忠明,0.3,0.7,30.8,-,38,-,23.29,2.81,20.47,-,-,-,29.57,-,-,60.0,-
553,臺中市,2001/06/28,豐原,2.4,0.75,26.2,-,39,-,25.7,3.95,21.75,-,-,-,28.25,-,-,58.0,-
554,臺中市,2001/06/28,沙鹿,1.1,0.39,22.9,-,21,-,9.52,1.1,8.42,-,-,-,29.77,-,-,50.0,-
555,臺中市,2001/06/28,大里,2.1,0.61,32.7,-,45,-,18.08,1.62,16.46,-,-,-,29.93,-,-,67.0,-
556,臺中市,2001/06/27,西屯,1.5,0.38,23.5,-,37,-,26.5,9.47,17.03,2.418,0.27,2.15,28.44,-,-,45.0,-
557,臺中市,2001/06/27,忠明,1.5,0.85,33.6,-,36,-,27.85,6.89,20.96,-,-,-,29.2,-,-,80.0,-
558,臺中市,2001/06/27,豐原,3.3,0.56,28.2,-,36,-,23.2,3.6,19.6,-,-,-,28.23,-,-,53.0,-
559,臺中市,2001/06/27,沙鹿,0.9,0.58,20.0,-,50,-,17.61,3.34,14.27,-,-,-,29.68,-,-,50.0,-
560,臺中市,2001/06/27,大里,2.5,0.53,23.9,-,37,-,17.86,2.06,15.81,-,-,-,29.62,-,-,60.0,-
561,臺中市,2001/06/26,西屯,1.5,0.9,10.5,-,47,-,41.37,13.3,28.07,2.697,0.41,2.28,26.82,-,-,47.0,-
562,臺中市,2001/06/26,忠明,1.5,1.18,21.4,-,30,-,41.6,12.38,29.22,-,-,-,27.63,-,-,57.0,-
563,臺中市,2001/06/26,豐原,2.0,0.8,17.4,-,26,-,27.7,6.2,21.5,-,-,-,27.0,-,-,54.0,-
564,臺中市,2001/06/26,沙鹿,1.0,0.65,14.3,-,37,-,21.43,4.43,17.0,-,-,-,28.57,-,-,37.0,-
565,臺中市,2001/06/26,大里,2.2,0.84,22.5,-,37,-,24.3,3.44,20.87,-,-,-,27.53,-,-,73.0,-
566,臺中市,2001/06/25,西屯,2.5,0.55,16.4,-,34,-,24.08,5.92,18.16,2.145,0.12,2.02,27.41,-,-,52.0,-
567,臺中市,2001/06/25,忠明,0.2,0.76,18.6,-,24,-,29.42,7.31,22.11,-,-,-,28.71,-,-,56.0,-
568,臺中市,2001/06/25,豐原,2.1,0.58,22.2,-,22,-,19.69,3.37,16.31,-,-,-,27.4,-,-,61.0,-
569,臺中市,2001/06/25,沙鹿,0.9,0.51,16.4,-,28,-,17.95,3.96,13.98,-,-,-,28.9,-,-,51.0,-
570,臺中市,2001/06/25,大里,1.6,0.6,18.9,-,31,-,18.1,2.81,15.3,-,-,-,28.42,-,-,49.0,-
571,臺中市,2001/06/24,西屯,1.0,0.34,13.8,-,19,-,13.03,2.69,10.34,1.785,0.01,1.78,27.51,-,-,27.0,-
572,臺中市,2001/06/24,忠明,0.4,0.58,17.0,-,23,5,19.16,4.23,14.93,-,-,-,29.09,-,-,28.0,-
573,臺中市,2001/06/24,豐原,0.7,0.43,19.0,-,18,-,13.2,1.4,11.8,-,-,-,27.7,-,-,32.0,-
574,臺中市,2001/06/24,沙鹿,0.9,0.34,13.9,-,17,-,7.98,0.64,7.33,-,-,-,29.02,-,-,28.0,-
575,臺中市,2001/06/24,大里,0.6,0.45,14.0,-,23,-,12.16,2.15,10.01,-,-,-,29.28,-,-,23.0,-
576,臺中市,2001/06/23,西屯,0.5,0.46,7.9,-,121,-,22.6,6.69,15.91,2.031,0.12,1.92,25.38,-,-,86.0,-
577,臺中市,2001/06/23,忠明,0.2,0.71,12.2,-,86,14,26.59,6.25,20.34,-,-,-,27.05,-,-,68.0,-
578,臺中市,2001/06/23,豐原,1.4,0.62,14.7,-,36,-,19.46,2.6,16.87,-,-,-,26.05,-,-,41.0,-
579,臺中市,2001/06/23,沙鹿,1.6,0.44,10.3,-,-,-,16.16,2.8,13.37,-,-,-,27.45,-,-,35.0,-
580,臺中市,2001/06/23,大里,-,0.57,11.3,-,27,-,17.46,3.29,14.16,-,-,-,27.05,-,-,27.0,-
581,臺中市,2001/06/22,西屯,4.3,0.5,17.4,-,49,-,26.83,11.06,15.77,2.159,0.18,1.98,28.9,-,-,49.0,-
582,臺中市,2001/06/22,忠明,0.7,0.87,21.7,-,55,22,38.37,17.43,20.94,-,-,-,30.5,-,-,61.0,-
583,臺中市,2001/06/22,豐原,3.2,0.76,21.6,-,40,-,27.47,7.29,20.18,-,-,-,29.02,-,-,62.0,-
584,臺中市,2001/06/22,沙鹿,1.5,0.45,17.0,-,33,-,17.56,4.96,12.6,-,-,-,30.14,-,-,41.0,-
585,臺中市,2001/06/22,大里,1.9,0.64,17.9,-,50,-,22.89,4.62,18.27,-,-,-,30.54,-,-,55.0,-
586,臺中市,2001/06/21,西屯,3.6,0.56,13.6,-,42,-,31.8,13.42,18.38,2.204,0.26,1.94,28.26,-,-,60.0,-
587,臺中市,2001/06/21,忠明,0.2,0.85,19.7,-,39,19,35.95,11.72,24.22,-,-,-,29.81,-,-,66.0,-
588,臺中市,2001/06/21,豐原,3.1,0.8,23.8,-,34,-,23.51,3.77,19.74,-,-,-,28.66,-,-,69.0,-
589,臺中市,2001/06/21,沙鹿,3.1,0.46,11.5,-,23,-,19.41,5.78,13.63,-,-,-,29.75,-,-,50.0,-
590,臺中市,2001/06/21,大里,2.8,0.62,22.8,-,48,-,25.28,7.71,17.57,-,-,-,29.77,-,-,71.0,-
591,臺中市,2001/06/20,西屯,0.7,0.68,18.7,-,52,-,33.39,10.34,23.06,2.192,0.22,1.97,26.02,-,-,51.0,-
592,臺中市,2001/06/20,忠明,1.2,0.88,24.4,-,38,-,31.36,4.58,26.79,-,-,-,27.48,-,-,50.0,-
593,臺中市,2001/06/20,豐原,2.5,0.58,22.7,-,37,-,21.98,1.67,20.31,-,-,-,26.72,-,-,46.0,-
594,臺中市,2001/06/20,沙鹿,1.7,0.47,20.1,-,22,-,16.91,2.47,14.44,-,-,-,27.81,-,-,46.0,-
595,臺中市,2001/06/20,大里,1.8,0.63,23.8,-,37,-,20.61,3.03,17.59,-,-,-,27.5,-,-,54.0,-
596,臺中市,2001/06/19,西屯,3.9,0.88,11.3,-,64,-,43.01,14.85,28.16,2.722,0.45,2.27,27.32,-,-,57.0,-
597,臺中市,2001/06/19,忠明,3.0,1.03,17.8,-,49,16,44.19,9.04,35.15,-,-,-,28.52,-,-,49.0,-
598,臺中市,2001/06/19,豐原,2.1,0.91,16.4,-,35,-,30.14,6.33,23.81,-,-,-,27.37,-,-,40.0,-
599,臺中市,2001/06/19,沙鹿,2.6,0.58,16.9,-,34,-,24.69,5.23,19.46,-,-,-,29.08,-,-,38.0,-
600,臺中市,2001/06/19,大里,3.3,0.86,10.3,-,50,-,31.4,4.59,26.81,-,-,-,28.0,-,-,50.0,-
601,臺中市,2001/06/18,西屯,4.3,0.55,8.5,-,37,-,36.54,17.73,18.81,2.53,0.22,2.31,28.59,-,-,37.0,-
602,臺中市,2001/06/18,忠明,2.2,0.83,16.3,-,29,12,32.98,11.01,21.97,-,-,-,29.38,-,-,44.0,-
603,臺中市,2001/06/18,豐原,1.8,0.53,13.0,-,18,-,20.39,5.37,15.02,-,-,-,28.08,-,-,34.0,-
604,臺中市,2001/06/18,沙鹿,1.5,0.63,8.1,-,25,-,18.72,5.17,13.55,-,-,-,29.77,-,-,25.0,-
605,臺中市,2001/06/18,大里,3.3,0.59,18.8,-,35,-,24.3,6.26,18.05,-,-,-,29.33,-,-,64.0,-
606,臺中市,2001/06/17,西屯,1.7,0.51,17.9,-,36,-,19.55,3.6,15.95,2.501,0.16,2.34,28.06,-,-,43.0,-
607,臺中市,2001/06/17,忠明,2.0,0.87,22.8,-,52,20,31.09,8.53,22.56,-,-,-,29.2,-,-,51.0,-
608,臺中市,2001/06/17,豐原,2.6,0.58,22.4,-,24,-,22.47,4.31,18.16,-,-,-,28.44,-,-,57.0,-
609,臺中市,2001/06/17,沙鹿,5.9,0.52,15.2,-,-,-,23.49,6.55,16.94,-,-,-,29.88,-,-,44.0,-
610,臺中市,2001/06/17,大里,1.3,0.56,22.8,-,34,-,15.43,1.79,13.64,-,-,-,28.75,-,-,53.0,-
611,臺中市,2001/06/16,西屯,1.2,0.56,12.1,-,50,-,26.08,9.24,16.84,2.047,0.1,1.95,27.39,-,-,50.0,-
612,臺中市,2001/06/16,忠明,1.6,0.98,16.4,-,28,-,36.93,13.97,22.96,-,-,-,28.9,-,-,32.0,-
613,臺中市,2001/06/16,豐原,1.8,0.53,22.4,-,21,-,18.2,1.71,16.49,-,-,-,28.0,-,-,38.0,-
614,臺中市,2001/06/16,沙鹿,4.2,0.3,15.7,-,-,-,-,-,-,-,-,-,29.26,-,-,36.0,-
615,臺中市,2001/06/16,大里,1.5,0.68,16.8,-,32,-,19.41,5.07,14.34,-,-,-,28.65,-,-,32.0,-
616,臺中市,2001/06/15,西屯,2.5,0.68,10.0,-,31,-,35.82,15.37,20.44,2.309,0.33,1.98,25.68,-,-,31.0,-
617,臺中市,2001/06/15,忠明,1.9,1.17,14.2,-,26,-,45.63,16.94,28.69,-,-,-,27.48,-,-,40.0,-
618,臺中市,2001/06/15,豐原,2.5,0.68,20.9,-,21,-,25.28,3.91,21.36,-,-,-,26.89,-,-,41.0,-
619,臺中市,2001/06/15,沙鹿,4.4,0.35,14.9,-,20,-,21.46,4.68,16.78,-,-,-,28.04,-,-,35.0,-
620,臺中市,2001/06/15,大里,2.3,0.9,15.8,-,32,-,28.11,9.44,18.67,-,-,-,27.35,-,-,42.0,-
621,臺中市,2001/06/14,西屯,1.3,0.49,4.4,-,24,-,26.42,10.37,16.06,2.003,0.08,1.93,23.47,-,-,24.0,-
622,臺中市,2001/06/14,忠明,1.1,0.76,9.6,-,17,-,27.93,8.73,19.2,-,-,-,24.99,-,-,17.0,-
623,臺中市,2001/06/14,豐原,0.4,0.35,13.9,-,15,-,14.46,2.07,12.39,-,-,-,23.94,-,-,15.0,-
624,臺中市,2001/06/14,沙鹿,1.7,0.27,8.7,-,14,-,11.4,1.77,9.63,-,-,-,25.55,-,-,14.0,-
625,臺中市,2001/06/14,大里,0.3,0.51,9.5,-,15,-,16.29,4.55,11.74,-,-,-,25.38,-,-,15.0,-
626,臺中市,2001/06/13,西屯,1.8,0.4,7.4,-,48,-,21.6,8.68,12.91,1.876,0.05,1.83,26.56,-,-,48.0,-
627,臺中市,2001/06/13,忠明,1.4,0.6,11.9,-,23,21,21.47,7.06,14.41,-,-,-,28.51,-,-,23.0,-
628,臺中市,2001/06/13,豐原,1.3,0.44,14.5,-,20,-,14.93,2.41,12.52,-,-,-,27.46,-,-,26.0,-
629,臺中市,2001/06/13,沙鹿,0.9,0.31,6.5,-,20,-,13.95,3.78,10.16,-,-,-,28.78,-,-,20.0,-
630,臺中市,2001/06/13,大里,0.8,0.45,11.9,-,34,-,13.69,3.21,10.48,-,-,-,28.89,-,-,34.0,-
631,臺中市,2001/06/12,西屯,2.7,0.46,7.6,-,33,-,28.45,16.24,12.21,1.935,0.17,1.76,27.76,-,-,33.0,-
632,臺中市,2001/06/12,忠明,1.5,0.63,11.0,-,30,18,23.18,8.43,14.74,-,-,-,29.55,-,-,30.0,-
633,臺中市,2001/06/12,豐原,2.3,0.39,13.7,-,24,-,16.49,3.56,12.94,-,-,-,28.39,-,-,33.0,-
634,臺中市,2001/06/12,沙鹿,1.2,0.34,5.6,-,24,-,14.05,4.39,9.67,-,-,-,29.7,-,-,24.0,-
635,臺中市,2001/06/12,大里,1.2,0.55,11.0,-,-,-,18.42,6.55,11.86,-,-,-,29.74,-,-,42.0,-
636,臺中市,2001/06/11,西屯,3.0,0.45,9.0,-,36,-,25.15,12.51,12.65,1.98,0.15,1.83,27.56,-,-,36.0,-
637,臺中市,2001/06/11,忠明,2.5,0.65,15.5,-,33,19,25.2,8.46,16.74,-,-,-,29.25,-,-,34.0,-
638,臺中市,2001/06/11,豐原,2.6,0.34,19.2,-,20,-,18.68,3.96,14.73,-,-,-,28.31,-,-,37.0,-
639,臺中市,2001/06/11,沙鹿,1.2,0.33,6.2,-,21,-,13.24,4.86,8.38,-,-,-,29.57,-,-,21.0,-
640,臺中市,2001/06/11,大里,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
641,臺中市,2001/06/10,西屯,1.8,0.45,12.3,-,38,-,18.14,5.88,12.26,1.947,0.05,1.9,27.45,-,-,38.0,-
642,臺中市,2001/06/10,忠明,1.4,0.63,18.5,-,25,22,22.27,5.53,16.74,-,-,-,28.99,-,-,44.0,-
643,臺中市,2001/06/10,豐原,1.6,0.38,19.4,-,26,-,15.89,1.04,14.84,-,-,-,28.03,-,-,43.0,-
644,臺中市,2001/06/10,沙鹿,1.3,0.37,11.1,-,25,-,11.18,2.32,8.86,-,-,-,29.22,-,-,29.0,-
645,臺中市,2001/06/10,大里,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
646,臺中市,2001/06/09,西屯,4.1,0.3,14.8,-,34,-,17.09,5.23,11.86,2.152,0.11,2.04,28.01,-,-,39.0,-
647,臺中市,2001/06/09,忠明,2.7,0.71,19.8,-,33,23,31.76,10.84,20.92,-,-,-,28.92,-,-,48.0,-
648,臺中市,2001/06/09,豐原,2.5,0.69,21.6,-,29,-,21.75,3.59,18.16,-,-,-,28.22,-,-,50.0,-
649,臺中市,2001/06/09,沙鹿,1.2,0.34,11.3,-,18,-,10.88,1.88,9.01,-,-,-,29.24,-,-,21.0,-
650,臺中市,2001/06/09,大里,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
651,臺中市,2001/06/08,西屯,2.6,0.41,8.3,-,25,-,23.5,7.82,15.67,2.092,0.14,1.95,26.43,-,-,25.0,-
652,臺中市,2001/06/08,忠明,3.2,0.88,13.5,-,32,20,35.85,12.87,22.98,-,-,-,27.21,-,-,36.0,-
653,臺中市,2001/06/08,豐原,3.1,0.79,15.7,-,26,-,26.94,5.7,21.25,-,-,-,27.24,-,-,36.0,-
654,臺中市,2001/06/08,沙鹿,1.8,0.43,6.2,-,22,-,17.27,3.77,13.5,-,-,-,28.37,-,-,22.0,-
655,臺中市,2001/06/08,大里,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
656,臺中市,2001/06/07,西屯,1.2,0.49,9.2,-,43,-,24.15,9.89,14.26,2.146,0.17,1.97,26.75,-,-,43.0,-
657,臺中市,2001/06/07,忠明,2.2,0.77,14.8,-,24,22,27.95,8.77,19.18,-,-,-,23.24,-,-,35.0,-
658,臺中市,2001/06/07,豐原,2.5,0.5,16.5,-,19,-,17.43,2.64,14.8,-,-,-,27.24,-,-,34.0,-
659,臺中市,2001/06/07,沙鹿,0.7,0.39,9.0,-,17,-,15.03,4.28,10.75,-,-,-,28.77,-,-,26.0,-
660,臺中市,2001/06/07,大里,3.2,0.53,15.6,-,-,-,18.06,4.87,13.19,-,-,-,28.63,-,-,32.0,-
661,臺中市,2001/06/06,西屯,2.4,0.67,7.3,-,28,-,26.19,10.04,16.15,1.99,0.16,1.83,25.98,-,-,28.0,-
662,臺中市,2001/06/06,忠明,2.8,0.86,11.9,-,30,20,33.26,10.43,22.83,-,-,-,26.39,-,-,33.0,-
663,臺中市,2001/06/06,豐原,3.3,0.58,13.1,-,24,-,22.01,3.87,18.14,-,-,-,26.7,-,-,31.0,-
664,臺中市,2001/06/06,沙鹿,1.2,0.39,7.2,-,20,-,17.09,3.81,13.28,-,-,-,27.93,-,-,25.0,-
665,臺中市,2001/06/06,大里,4.8,0.66,11.5,-,35,-,22.45,6.19,16.26,-,-,-,27.63,-,-,35.0,-
666,臺中市,2001/06/05,西屯,2.2,0.45,7.5,-,29,-,23.93,12.02,11.91,2.076,0.16,1.92,26.76,-,-,29.0,-
667,臺中市,2001/06/05,忠明,1.9,0.64,11.5,-,24,17,25.48,9.35,16.13,-,-,-,28.29,-,-,36.0,-
668,臺中市,2001/06/05,豐原,1.8,0.4,13.3,-,22,-,16.83,2.85,13.98,-,-,-,27.37,-,-,32.0,-
669,臺中市,2001/06/05,沙鹿,1.5,0.33,6.6,-,19,-,12.97,3.24,9.73,-,-,-,28.78,-,-,19.0,-
670,臺中市,2001/06/05,大里,1.9,0.43,11.2,-,28,-,16.84,5.29,11.54,-,-,-,28.71,-,-,31.0,-
671,臺中市,2001/06/04,西屯,3.0,0.45,10.9,-,31,-,20.77,7.04,13.73,2.261,0.22,2.04,27.12,-,-,31.0,-
672,臺中市,2001/06/04,忠明,2.3,0.78,15.8,-,31,24,28.84,8.94,19.9,-,-,-,28.45,-,-,39.0,-
673,臺中市,2001/06/04,豐原,2.3,0.58,16.2,-,25,-,21.02,3.67,17.35,-,-,-,27.66,-,-,43.0,-
674,臺中市,2001/06/04,沙鹿,1.2,0.39,9.6,-,23,-,13.26,3.02,10.24,-,-,-,28.71,-,-,23.0,-
675,臺中市,2001/06/04,大里,2.4,0.6,15.1,-,34,-,17.78,4.78,13.01,-,-,-,28.8,-,-,37.0,-
676,臺中市,2001/06/03,西屯,0.7,0.71,22.7,-,52,-,19.9,2.39,17.51,2.233,0.13,2.1,26.21,-,-,60.0,-
677,臺中市,2001/06/03,忠明,1.8,1.0,26.9,-,47,39,33.87,6.22,27.65,-,-,-,27.06,-,-,73.0,-
678,臺中市,2001/06/03,豐原,1.6,0.75,25.6,-,42,-,22.25,2.77,19.49,-,-,-,25.98,-,-,66.0,-
679,臺中市,2001/06/03,沙鹿,2.5,0.66,22.3,-,57,-,20.02,1.82,18.21,-,-,-,27.04,-,-,54.0,-
680,臺中市,2001/06/03,大里,0.7,0.84,24.3,-,39,-,21.23,3.1,18.14,-,-,-,27.03,-,-,65.0,-
681,臺中市,2001/06/02,西屯,4.2,0.98,24.9,-,88,-,48.55,12.74,35.81,2.706,0.33,2.38,25.74,-,-,69.0,-
682,臺中市,2001/06/02,忠明,3.4,1.34,34.4,-,73,58,47.81,6.16,41.65,-,-,-,26.41,-,-,66.0,-
683,臺中市,2001/06/02,豐原,3.0,1.08,24.1,-,60,-,39.85,6.12,33.72,-,-,-,25.64,-,-,55.0,-
684,臺中市,2001/06/02,沙鹿,3.7,0.85,26.6,-,65,-,31.65,4.8,26.85,-,-,-,27.01,-,-,57.0,-
685,臺中市,2001/06/02,大里,2.1,1.15,28.9,-,63,-,35.99,5.29,30.7,-,-,-,26.46,-,-,71.0,-
686,臺中市,2001/06/01,西屯,4.2,0.77,25.3,-,57,-,38.74,10.01,28.73,2.449,0.36,2.09,24.85,-,-,56.0,-
687,臺中市,2001/06/01,忠明,4.5,1.33,27.1,-,68,43,58.63,16.37,42.25,-,-,-,-,-,-,68.0,-
688,臺中市,2001/06/01,豐原,3.7,1.07,23.0,-,49,-,38.86,10.33,28.53,-,-,-,25.09,-,-,52.0,-
689,臺中市,2001/06/01,沙鹿,5.6,0.76,23.2,-,51,-,28.47,2.98,25.49,-,-,-,25.63,-,-,55.0,-
690,臺中市,2001/06/01,大里,4.5,1.27,29.1,-,77,-,47.11,9.79,37.32,-,-,-,26.16,-,-,68.0,-
691,臺南市,2001/06/30,新營,3.4,0.5,48.3,-,57,-,14.54,0.77,13.77,2.545,0.14,2.41,29.31,-,-,83.0,-
692,臺南市,2001/06/30,善化,2.7,0.39,56.5,-,50,-,9.66,0.38,9.28,-,-,-,29.72,-,-,95.0,-
693,臺南市,2001/06/30,安南,6.3,0.48,50.6,-,73,-,-,-,-,-,-,-,30.02,-,-,96.0,-
694,臺南市,2001/06/30,臺南,3.9,0.65,50.2,-,80,-,-,-,-,2.349,0.14,2.21,30.13,-,-,92.0,-
695,臺南市,2001/06/29,新營,2.4,0.5,34.6,-,45,-,18.01,1.51,16.5,2.629,0.15,2.48,28.38,-,-,68.0,-
696,臺南市,2001/06/29,善化,3.1,0.3,44.3,-,32,-,9.86,0.85,9.01,-,-,-,28.6,-,-,74.0,-
697,臺南市,2001/06/29,安南,5.8,0.48,37.4,-,37,-,-,-,-,-,-,-,28.98,-,-,66.0,-
698,臺南市,2001/06/29,臺南,3.1,0.7,38.6,-,44,-,18.87,0.62,18.25,2.328,0.3,2.03,28.95,-,-,65.0,-
699,臺南市,2001/06/28,新營,1.9,0.49,31.9,-,32,-,17.41,3.85,14.73,2.577,0.11,2.47,28.01,-,-,65.0,-
