序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1763,南投縣,2008/06/13,埔里,1.9,0.26,-,21.7,41,14,10.0,11.2,3.0,8.2,-,-,-,-,24.08,-,76.05,49.0,-
1764,南投縣,2008/06/13,竹山,2.2,0.21,-,25.2,55,26,13.0,10.64,2.47,8.17,-,-,-,-,26.58,-,78.07,65.0,-
1765,南投縣,2008/06/12,南投,1.9,0.21,-,15.4,26,16,5.0,10.53,2.93,7.61,-,-,-,-,27.08,-,76.93,28.0,-
1766,南投縣,2008/06/12,埔里,1.9,0.21,-,15.4,26,16,10.0,9.93,2.8,7.13,-,-,-,-,24.13,-,78.95,28.0,-
1767,南投縣,2008/06/12,竹山,1.8,0.18,-,15.7,30,16,8.0,8.09,2.14,5.95,-,-,-,-,26.8,-,78.72,36.0,-
1768,南投縣,2008/06/11,南投,2.2,0.24,-,22.5,43,27,11.0,11.64,2.18,9.46,1.735,0.037,1.7,-,29.06,-,65.01,55.0,-
1769,南投縣,2008/06/11,埔里,2.5,0.19,-,27.0,47,23,16.0,9.3,3.07,6.23,-,-,-,-,26.69,-,63.66,50.0,-
1770,南投縣,2008/06/11,竹山,2.0,0.2,-,22.3,43,22,12.0,8.15,1.56,6.58,-,-,-,-,28.15,-,70.25,50.0,-
1771,南投縣,2008/06/10,南投,1.8,0.23,-,19.3,39,33,10.0,9.17,1.76,7.4,1.754,0.046,1.71,-,28.59,-,67.63,48.0,-
1772,南投縣,2008/06/10,埔里,1.6,0.21,-,21.2,40,29,15.0,9.16,2.57,6.59,-,-,-,-,26.75,-,64.12,45.0,-
1773,南投縣,2008/06/10,竹山,2.1,0.2,-,22.0,42,26,12.0,9.05,2.34,6.71,-,-,-,-,27.85,-,73.98,48.0,-
1774,南投縣,2008/06/09,南投,1.9,0.25,-,23.1,42,19,8.0,9.78,1.64,8.14,1.709,0.038,1.67,-,27.62,-,72.13,46.0,-
1775,南投縣,2008/06/09,埔里,1.8,0.26,-,23.8,44,21,14.0,9.65,2.93,6.72,-,-,-,-,25.55,-,69.16,46.0,-
1776,南投縣,2008/06/09,竹山,1.7,0.24,-,22.7,49,25,12.0,10.71,2.42,8.3,-,-,-,-,26.65,-,80.14,67.0,-
1777,南投縣,2008/06/08,南投,1.7,0.26,-,22.5,42,22,10.0,8.77,1.29,7.47,1.718,0.062,1.66,-,28.0,-,68.2,43.0,-
1778,南投縣,2008/06/08,埔里,1.4,0.26,-,18.4,36,20,14.0,9.95,3.01,6.94,-,-,-,-,24.66,-,72.44,39.0,-
1779,南投縣,2008/06/08,竹山,1.9,0.23,-,21.3,42,27,12.0,7.86,1.58,6.28,-,-,-,-,26.88,-,76.12,49.0,-
1780,南投縣,2008/06/07,南投,2.4,0.4,-,35.0,71,36,18.0,13.77,1.47,12.3,1.863,0.119,1.75,-,26.78,-,71.78,85.0,-
1781,南投縣,2008/06/07,埔里,1.2,0.36,-,26.3,55,30,17.0,11.73,2.57,9.16,-,-,-,-,24.25,-,72.53,90.0,-
1782,南投縣,2008/06/07,竹山,1.9,0.33,-,28.0,61,33,16.0,10.48,2.12,8.36,-,-,-,-,25.71,-,77.88,80.0,-
1783,南投縣,2008/06/06,南投,2.0,0.44,-,22.2,41,25,9.0,14.97,2.55,12.42,1.869,0.103,1.77,-,24.5,-,84.59,42.0,-
1784,南投縣,2008/06/06,埔里,2.1,0.34,-,19.0,33,17,10.0,12.6,3.69,8.91,-,-,-,-,22.58,-,80.94,30.0,-
1785,南投縣,2008/06/06,竹山,1.4,0.36,-,20.3,36,27,13.0,11.61,2.33,9.28,-,-,-,-,23.81,-,88.88,37.0,-
1786,南投縣,2008/06/05,南投,3.5,0.47,-,28.2,60,34,13.0,16.78,2.58,14.2,1.918,0.157,1.76,-,25.22,-,81.27,63.0,-
1787,南投縣,2008/06/05,埔里,2.5,0.35,-,21.0,40,22,13.0,11.8,3.07,8.73,-,-,-,-,23.56,-,75.18,53.0,-
1788,南投縣,2008/06/05,竹山,0.9,0.31,-,14.1,25,24,7.0,10.12,2.5,7.62,-,-,-,-,24.3,-,84.89,44.0,-
1789,南投縣,2008/06/04,南投,2.0,0.48,-,27.0,37,21,10.0,14.72,2.08,12.63,1.764,0.096,1.67,-,24.48,-,87.94,37.0,-
1790,南投縣,2008/06/04,埔里,2.3,0.44,-,26.6,40,10,9.0,12.45,1.98,10.47,-,-,-,-,23.0,-,84.67,40.0,-
1791,南投縣,2008/06/04,竹山,2.0,0.38,-,26.0,37,19,11.0,10.77,1.25,9.51,-,-,-,-,24.18,-,91.41,36.0,-
1792,南投縣,2008/06/03,南投,3.0,0.47,-,12.0,12,15,9.0,20.07,4.61,15.44,2.06,0.202,1.86,-,24.81,-,90.69,17.0,-
1793,南投縣,2008/06/03,埔里,2.1,0.27,-,18.1,26,9,7.0,10.93,3.05,7.88,-,-,-,-,23.56,-,83.25,25.0,-
1794,南投縣,2008/06/03,竹山,2.0,0.25,-,21.2,33,15,10.0,10.16,1.48,8.68,-,-,-,-,24.42,-,93.26,31.0,-
1795,南投縣,2008/06/02,南投,2.6,0.46,-,19.7,36,47,27.0,16.85,2.43,14.42,1.984,0.105,1.88,-,25.14,-,88.4,47.0,-
1796,南投縣,2008/06/02,埔里,2.0,0.32,-,20.8,34,27,19.0,12.55,3.63,8.92,-,-,-,-,23.92,-,81.23,35.0,-
1797,南投縣,2008/06/02,竹山,2.5,0.34,-,22.7,41,43,28.0,13.09,2.5,10.59,-,-,-,-,24.61,-,92.34,51.0,-
1798,南投縣,2008/06/01,南投,3.5,0.68,-,30.5,59,78,49.0,28.63,6.16,22.47,2.178,0.196,1.98,-,25.42,-,85.1,64.0,-
1799,南投縣,2008/06/01,埔里,2.1,0.38,-,27.2,51,32,22.0,10.66,2.79,7.87,-,-,-,-,24.74,-,77.9,48.0,-
1800,南投縣,2008/06/01,竹山,3.2,0.54,-,34.8,67,62,46.0,18.42,2.9,15.52,-,-,-,-,24.7,-,91.13,69.0,-
1801,雲林縣,2008/06/30,斗六,1.9,0.28,-,20.0,35,27,15.0,11.96,2.59,9.37,-,-,-,-,29.13,-,70.72,46.0,-
1802,雲林縣,2008/06/30,崙背,3.3,0.24,-,18.3,37,40,21.0,11.73,1.84,9.88,-,-,-,-,29.06,-,73.8,47.0,-
1803,雲林縣,2008/06/30,臺西,2.4,0.16,-,21.1,30,32,12.0,7.78,2.33,5.45,-,-,-,-,29.46,-,80.38,32.0,-
1804,雲林縣,2008/06/29,斗六,2.0,0.25,-,20.0,35,24,15.0,10.66,2.56,8.1,-,-,-,-,29.82,-,68.84,42.0,-
1805,雲林縣,2008/06/29,崙背,3.2,0.13,-,19.1,32,23,11.0,6.72,1.82,4.89,-,-,-,-,28.76,-,75.04,47.0,-
1806,雲林縣,2008/06/29,臺西,2.7,0.12,-,21.7,33,25,8.0,6.95,2.32,4.63,-,-,-,-,28.94,-,81.67,25.0,-
1807,雲林縣,2008/06/28,斗六,1.5,0.3,-,14.8,22,17,12.0,12.21,3.69,8.52,-,-,-,-,27.57,-,79.13,22.0,-
1808,雲林縣,2008/06/28,崙背,2.7,0.15,-,17.0,25,17,11.0,7.37,1.35,6.02,-,-,-,-,27.06,-,81.01,24.0,-
1809,雲林縣,2008/06/28,臺西,1.9,0.14,-,19.6,26,20,7.0,6.47,1.96,4.52,-,-,-,-,27.34,-,86.35,20.0,-
1810,雲林縣,2008/06/27,斗六,1.5,0.31,-,15.8,20,20,15.0,11.38,2.77,8.6,-,-,-,-,28.0,-,75.84,20.0,-
1811,雲林縣,2008/06/27,崙背,1.8,0.12,-,17.5,21,-,10.0,6.92,1.28,5.63,-,-,-,-,26.23,-,84.8,20.0,-
1812,雲林縣,2008/06/27,臺西,2.0,0.1,-,18.7,23,19,6.0,7.03,2.03,5.0,-,-,-,-,26.4,-,90.99,19.0,-
1813,雲林縣,2008/06/26,斗六,1.7,0.27,-,25.7,43,37,19.0,10.51,2.71,7.8,-,-,-,-,30.69,-,63.61,43.0,-
1814,雲林縣,2008/06/26,崙背,1.8,0.11,-,22.4,30,35,16.0,4.12,0.8,3.32,-,-,-,-,29.32,-,73.92,35.0,-
1815,雲林縣,2008/06/26,臺西,2.2,0.1,-,21.8,28,37,12.0,5.99,2.65,3.35,-,-,-,-,29.27,-,81.93,37.0,-
1816,雲林縣,2008/06/25,斗六,1.8,0.28,-,24.2,35,31,19.0,10.03,2.31,7.72,-,-,-,-,30.99,-,60.64,33.0,-
1817,雲林縣,2008/06/25,崙背,2.0,0.13,-,23.4,33,31,13.0,4.71,0.55,4.17,-,-,-,-,29.12,-,73.28,34.0,-
1818,雲林縣,2008/06/25,臺西,1.4,0.12,-,24.4,30,36,10.0,4.86,1.33,3.53,-,-,-,-,29.51,-,78.73,36.0,-
1819,雲林縣,2008/06/24,斗六,2.0,0.34,-,24.1,35,59,40.0,12.63,2.72,9.91,-,-,-,-,31.66,-,57.7,54.0,-
1820,雲林縣,2008/06/24,崙背,3.0,0.16,-,25.9,44,45,18.0,7.08,1.79,5.29,-,-,-,-,30.15,-,63.61,45.0,-
1821,雲林縣,2008/06/24,臺西,3.1,0.14,-,25.3,41,41,12.0,8.31,1.71,6.6,-,-,-,-,30.3,-,69.71,41.0,-
1822,雲林縣,2008/06/23,斗六,3.2,0.33,-,37.9,74,71,55.0,12.38,1.99,10.38,-,-,-,-,29.68,-,67.28,88.0,-
1823,雲林縣,2008/06/23,崙背,3.2,0.23,-,30.4,50,52,30.0,9.69,2.58,7.11,-,-,-,-,28.71,-,74.77,51.0,-
1824,雲林縣,2008/06/23,臺西,5.2,0.14,-,30.1,45,40,17.0,10.09,3.18,6.91,-,-,-,-,28.65,-,82.8,40.0,-
1825,雲林縣,2008/06/22,斗六,2.5,0.29,-,29.0,50,48,37.0,11.26,2.25,9.01,-,-,-,-,29.74,-,64.45,48.0,-
1826,雲林縣,2008/06/22,崙背,2.7,0.19,-,19.2,31,42,21.0,8.78,2.69,6.09,-,-,-,-,29.08,-,71.23,42.0,-
1827,雲林縣,2008/06/22,臺西,2.4,0.15,-,20.0,28,30,9.0,7.35,2.33,5.02,-,-,-,-,28.98,-,79.67,30.0,-
1828,雲林縣,2008/06/21,斗六,2.4,0.28,-,28.9,43,42,28.0,11.23,2.0,9.23,-,-,-,-,29.5,-,73.03,42.0,-
1829,雲林縣,2008/06/21,崙背,2.3,0.14,-,24.3,39,30,21.0,5.31,0.82,4.45,-,-,-,-,28.75,-,75.58,34.0,-
1830,雲林縣,2008/06/21,臺西,1.8,0.12,-,20.9,28,26,8.0,6.16,1.71,4.45,-,-,-,-,28.96,-,80.45,26.0,-
1831,雲林縣,2008/06/20,斗六,3.3,0.23,-,25.5,43,31,21.0,9.55,2.41,7.15,-,-,-,-,29.64,-,69.9,44.0,-
1832,雲林縣,2008/06/20,崙背,6.8,0.18,-,21.6,37,38,19.0,12.35,3.98,8.37,-,-,-,-,29.23,-,73.89,47.0,-
1833,雲林縣,2008/06/20,臺西,2.5,0.11,-,20.1,27,28,10.0,7.48,2.54,4.94,-,-,-,-,29.16,-,80.95,28.0,-
1834,雲林縣,2008/06/19,斗六,2.4,0.25,-,21.2,38,26,19.0,11.29,3.21,8.08,-,-,-,-,29.08,-,71.8,38.0,-
1835,雲林縣,2008/06/19,崙背,2.8,0.18,-,19.1,31,29,17.0,9.09,2.78,6.31,-,-,-,-,29.1,-,72.75,32.0,-
1836,雲林縣,2008/06/19,臺西,2.8,0.15,-,21.1,35,36,11.0,10.18,5.04,5.13,-,-,-,-,28.97,-,81.84,36.0,-
1837,雲林縣,2008/06/18,斗六,2.6,0.28,-,22.3,37,28,16.0,12.55,3.04,9.51,-,-,-,-,29.59,-,65.23,44.0,-
1838,雲林縣,2008/06/18,崙背,2.3,0.14,-,22.9,33,23,13.0,4.5,1.41,3.08,-,-,-,-,28.42,-,74.05,44.0,-
1839,雲林縣,2008/06/18,臺西,4.0,0.15,-,18.6,25,32,11.0,9.17,2.09,7.08,-,-,-,-,28.63,-,82.54,32.0,-
1840,雲林縣,2008/06/17,斗六,2.5,0.3,-,23.6,38,24,13.0,12.89,3.8,9.09,-,-,-,-,28.79,-,67.42,53.0,-
1841,雲林縣,2008/06/17,崙背,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,19.0,-
1842,雲林縣,2008/06/17,臺西,2.0,0.1,-,20.3,26,21,2.0,7.12,1.88,5.24,-,-,-,-,27.17,-,82.59,21.0,-
1843,雲林縣,2008/06/16,斗六,1.6,0.27,-,14.4,19,15,11.0,12.65,3.92,8.74,-,-,-,-,26.25,-,80.21,17.0,-
1844,雲林縣,2008/06/16,臺西,1.5,0.11,-,20.7,25,15,3.0,6.2,1.88,4.39,-,-,-,-,25.79,-,87.83,15.0,-
1845,雲林縣,2008/06/15,斗六,1.3,0.27,-,16.4,21,15,9.0,10.49,2.97,7.51,-,-,-,-,27.81,-,72.93,20.0,-
1846,雲林縣,2008/06/15,臺西,1.6,0.09,-,18.6,22,22,4.0,4.24,0.73,3.54,-,-,-,-,26.03,-,86.41,22.0,-
1847,雲林縣,2008/06/14,斗六,1.4,0.24,-,10.8,14,21,14.0,14.62,4.09,10.53,-,-,-,-,25.81,-,85.04,21.0,-
1848,雲林縣,2008/06/14,崙背,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,20.0,-
1849,雲林縣,2008/06/14,臺西,1.9,0.14,-,15.8,20,17,4.0,7.01,1.65,5.36,-,-,-,-,25.49,-,90.43,17.0,-
1850,雲林縣,2008/06/13,斗六,2.1,0.26,-,22.9,44,30,17.0,13.68,3.25,10.43,-,-,-,-,28.92,-,69.15,50.0,-
1851,雲林縣,2008/06/13,崙背,3.2,0.2,-,22.8,47,35,16.0,12.13,5.32,6.82,-,-,-,-,27.88,-,75.64,60.0,-
1852,雲林縣,2008/06/13,臺西,3.5,0.19,-,22.3,42,38,14.0,12.51,4.68,7.83,-,-,-,-,28.5,-,80.2,38.0,-
1853,雲林縣,2008/06/12,斗六,1.8,0.25,-,17.4,27,23,14.0,11.9,3.23,8.67,-,-,-,-,29.09,-,69.65,31.0,-
1854,雲林縣,2008/06/12,崙背,1.9,0.12,-,14.5,22,21,14.0,6.66,1.82,4.83,-,-,-,-,27.2,-,80.12,21.0,-
1855,雲林縣,2008/06/12,臺西,1.8,0.1,-,17.3,22,24,7.0,8.53,2.73,5.8,-,-,-,-,28.05,-,83.41,24.0,-
1856,雲林縣,2008/06/11,斗六,2.3,0.31,-,20.8,37,27,18.0,13.7,2.77,10.92,-,-,-,-,29.81,-,63.83,47.0,-
1857,雲林縣,2008/06/11,崙背,2.9,0.18,-,15.1,27,30,13.0,9.94,1.92,8.01,-,-,-,-,28.34,-,74.74,30.0,-
1858,雲林縣,2008/06/11,臺西,2.0,0.08,-,22.2,32,25,11.0,7.8,2.45,5.35,-,-,-,-,29.02,-,78.75,25.0,-
1859,雲林縣,2008/06/10,斗六,2.4,0.29,-,20.1,37,32,16.0,13.55,2.72,10.83,-,-,-,-,29.51,-,68.22,46.0,-
1860,雲林縣,2008/06/10,崙背,1.9,0.13,-,17.8,28,27,13.0,4.84,0.74,4.11,-,-,-,-,28.34,-,72.65,37.0,-
1861,雲林縣,2008/06/10,臺西,2.2,0.1,-,18.9,27,23,7.0,6.73,2.15,4.58,-,-,-,-,-,-,77.53,23.0,-
1862,雲林縣,2008/06/09,斗六,1.8,0.23,-,23.6,46,26,16.0,10.93,2.83,8.1,-,-,-,-,29.09,-,70.51,66.0,-
1863,雲林縣,2008/06/09,崙背,2.6,0.23,-,15.7,28,31,13.0,12.96,4.63,8.34,-,-,-,-,28.55,-,74.15,35.0,-
1864,雲林縣,2008/06/09,臺西,2.9,0.16,-,16.8,27,37,8.0,11.59,4.72,6.87,-,-,-,-,28.92,-,82.72,37.0,-
1865,雲林縣,2008/06/08,斗六,2.1,0.29,-,22.2,39,34,21.0,11.66,2.8,8.86,-,-,-,-,28.89,-,68.04,44.0,-
1866,雲林縣,2008/06/08,崙背,3.2,0.25,-,20.2,35,35,19.0,10.22,2.61,7.62,-,-,-,-,28.19,-,73.8,42.0,-
1867,雲林縣,2008/06/08,臺西,2.8,0.24,-,24.4,42,45,20.0,10.19,1.89,8.31,-,-,-,-,28.16,-,83.34,45.0,-
1868,雲林縣,2008/06/07,斗六,2.8,0.33,-,31.2,66,43,26.0,13.89,2.42,11.48,-,-,-,-,27.68,-,70.94,78.0,-
1869,雲林縣,2008/06/07,崙背,4.2,0.32,-,38.7,67,51,30.0,10.99,1.85,9.16,-,-,-,-,26.89,-,75.84,64.0,-
1870,雲林縣,2008/06/07,臺西,3.7,0.25,-,44.5,67,57,28.0,10.27,2.08,8.19,-,-,-,-,27.4,-,82.32,54.0,-
1871,雲林縣,2008/06/06,斗六,2.1,0.43,-,23.5,41,33,21.0,17.52,3.08,14.43,-,-,-,-,25.32,-,86.62,45.0,-
1872,雲林縣,2008/06/06,崙背,2.5,0.32,-,33.1,48,43,26.0,10.07,1.06,9.02,-,-,-,-,24.85,-,88.68,51.0,-
1873,雲林縣,2008/06/06,臺西,6.1,0.27,-,40.9,57,49,27.0,17.79,5.01,12.78,-,-,-,-,26.66,-,89.87,49.0,-
1874,雲林縣,2008/06/05,斗六,2.0,0.35,-,21.3,44,34,17.0,14.49,2.64,11.85,-,-,-,-,25.92,-,81.46,59.0,-
1875,雲林縣,2008/06/05,崙背,3.5,0.36,-,33.7,62,40,23.0,12.4,1.62,10.73,-,-,-,-,25.34,-,84.04,63.0,-
1876,雲林縣,2008/06/05,臺西,4.2,0.27,-,36.8,58,33,14.0,13.55,4.15,9.4,-,-,-,-,26.38,-,86.68,33.0,-
1877,雲林縣,2008/06/04,斗六,1.7,0.44,-,27.2,38,26,19.0,16.35,2.9,13.44,-,-,-,-,25.62,-,87.5,41.0,-
1878,雲林縣,2008/06/04,崙背,2.9,0.31,-,32.4,45,24,15.0,8.96,1.21,7.75,-,-,-,-,24.95,-,86.56,42.0,-
1879,雲林縣,2008/06/04,臺西,2.3,0.27,-,37.8,49,26,12.0,10.03,1.55,8.48,-,-,-,-,26.15,-,88.66,26.0,-
1880,雲林縣,2008/06/03,斗六,1.5,0.35,-,19.4,26,15,13.0,14.91,2.27,12.64,-,-,-,-,25.44,-,90.48,24.0,-
1881,雲林縣,2008/06/03,崙背,1.9,0.2,-,25.9,34,14,8.0,7.12,1.58,5.53,-,-,-,-,24.47,-,91.73,31.0,-
1882,雲林縣,2008/06/03,臺西,3.1,0.21,-,30.5,38,18,7.0,9.64,1.69,7.95,-,-,-,-,26.84,-,93.2,18.0,-
1883,雲林縣,2008/06/02,斗六,2.6,0.44,-,24.3,38,64,39.0,16.12,2.21,13.92,-,-,-,-,26.23,-,86.41,57.0,-
1884,雲林縣,2008/06/02,崙背,2.5,0.31,-,26.9,35,61,34.0,8.03,1.11,6.9,-,-,-,-,25.16,-,89.2,56.0,-
1885,雲林縣,2008/06/02,臺西,2.1,0.26,-,33.5,39,56,19.0,8.77,1.85,6.92,-,-,-,-,27.38,-,90.25,53.0,-
1886,雲林縣,2008/06/01,斗六,3.4,0.56,-,37.7,69,92,57.0,20.89,2.98,17.9,-,-,-,-,25.89,-,84.83,71.0,-
1887,雲林縣,2008/06/01,崙背,4.1,0.46,-,40.4,73,95,53.0,13.4,1.71,11.66,-,-,-,-,24.94,-,83.62,74.0,-
1888,雲林縣,2008/06/01,臺西,6.4,0.39,-,48.5,76,98,40.0,16.99,3.01,13.98,-,-,-,-,26.02,-,84.95,74.0,-
1889,嘉義縣,2008/06/30,朴子,3.6,0.25,-,21.3,32,37,14.0,11.31,3.29,8.02,-,-,-,-,29.62,-,73.14,48.0,-
1890,嘉義縣,2008/06/30,新港,3.5,0.2,-,14.8,24,34,20.0,-,-,-,-,-,-,-,29.47,-,69.32,35.0,-
1891,嘉義縣,2008/06/29,朴子,3.2,0.23,-,18.5,32,35,13.0,10.72,2.5,8.22,-,-,-,-,28.92,-,75.48,41.0,-
1892,嘉義縣,2008/06/29,新港,3.0,0.15,-,19.9,34,28,18.0,8.01,2.36,5.65,-,-,-,-,28.85,-,71.1,49.0,-
1893,嘉義縣,2008/06/28,朴子,1.9,0.2,-,15.8,21,30,9.0,11.26,2.29,8.96,-,-,-,-,26.31,-,85.77,30.0,-
1894,嘉義縣,2008/06/28,新港,3.2,0.19,-,14.8,21,24,17.0,16.97,7.24,9.73,-,-,-,-,26.54,-,78.33,24.0,-
1895,嘉義縣,2008/06/27,朴子,2.3,0.17,-,18.8,22,24,7.0,10.3,2.48,7.82,-,-,-,-,26.33,-,86.17,24.0,-
1896,嘉義縣,2008/06/27,新港,2.2,0.17,-,15.4,20,20,16.0,12.82,4.78,8.04,-,-,-,-,26.63,-,77.97,21.0,-
1897,嘉義縣,2008/06/26,朴子,2.3,0.2,-,23.3,31,43,14.0,8.84,2.09,6.75,-,-,-,-,29.69,-,73.94,43.0,-
1898,嘉義縣,2008/06/26,新港,2.1,0.16,-,24.8,36,39,22.0,7.12,2.8,4.32,-,-,-,-,29.69,-,68.86,39.0,-
1899,嘉義縣,2008/06/25,朴子,2.2,0.21,-,24.9,32,42,14.0,8.18,2.57,5.61,-,-,-,-,29.78,-,72.11,42.0,-
1900,嘉義縣,2008/06/25,新港,1.8,0.17,-,25.1,34,34,17.0,8.44,2.9,5.55,-,-,-,-,29.63,-,68.67,34.0,-
1901,嘉義縣,2008/06/24,朴子,4.2,0.24,-,30.3,51,57,17.0,11.02,2.07,8.96,-,-,-,-,30.57,-,62.83,56.0,-
1902,嘉義縣,2008/06/24,新港,2.4,0.17,-,30.6,53,59,22.0,8.08,1.71,6.37,-,-,-,-,30.69,-,59.82,58.0,-
1903,嘉義縣,2008/06/23,朴子,5.5,0.26,-,42.2,68,57,28.0,12.56,2.74,9.82,-,-,-,-,29.22,-,74.86,63.0,-
1904,嘉義縣,2008/06/23,新港,5.5,0.27,-,39.1,69,83,43.0,15.82,4.74,11.08,-,-,-,-,29.18,-,70.11,66.0,-
1905,嘉義縣,2008/06/22,朴子,2.4,0.21,-,23.6,30,35,16.0,7.47,1.67,5.8,-,-,-,-,29.38,-,71.02,35.0,-
1906,嘉義縣,2008/06/22,新港,3.0,0.18,-,21.4,32,47,26.0,10.36,2.61,7.76,-,-,-,-,29.26,-,67.91,47.0,-
1907,嘉義縣,2008/06/21,朴子,2.7,0.24,-,29.1,40,33,16.0,8.32,1.98,6.34,-,-,-,-,29.27,-,73.5,39.0,-
1908,嘉義縣,2008/06/21,新港,2.8,0.15,-,27.8,42,49,23.0,8.15,2.13,6.02,-,-,-,-,28.92,-,71.5,49.0,-
1909,嘉義縣,2008/06/20,朴子,3.7,0.23,-,24.3,35,32,15.0,10.52,3.4,7.12,-,-,-,-,29.39,-,73.54,32.0,-
1910,嘉義縣,2008/06/20,新港,4.4,0.18,-,21.8,36,53,21.0,11.95,4.86,7.09,-,-,-,-,29.13,-,70.23,52.0,-
1911,嘉義縣,2008/06/19,朴子,2.7,0.22,-,21.6,32,36,12.0,10.52,3.94,6.58,-,-,-,-,29.14,-,75.36,36.0,-
1912,嘉義縣,2008/06/19,新港,4.7,0.22,-,18.1,30,61,23.0,15.5,6.59,8.91,-,-,-,-,29.02,-,70.27,56.0,-
1913,嘉義縣,2008/06/18,朴子,4.1,0.28,-,22.7,32,38,15.0,11.34,3.31,8.03,-,-,-,-,29.09,-,73.44,46.0,-
1914,嘉義縣,2008/06/18,新港,2.5,0.15,-,23.1,34,30,16.0,7.63,2.8,4.83,-,-,-,-,28.95,-,68.68,55.0,-
1915,嘉義縣,2008/06/17,朴子,2.8,0.24,-,20.6,29,28,11.0,10.69,3.16,7.53,-,-,-,-,27.11,-,78.68,41.0,-
1916,嘉義縣,2008/06/17,新港,2.1,0.12,-,23.5,34,23,14.0,7.59,1.96,5.62,-,-,-,-,27.4,-,71.56,54.0,-
1917,嘉義縣,2008/06/16,朴子,2.5,0.18,-,19.2,21,23,9.0,10.09,2.71,7.39,-,-,-,-,25.14,-,85.75,23.0,-
1918,嘉義縣,2008/06/16,新港,1.8,0.12,-,19.3,21,14,-,7.68,2.68,5.01,-,-,-,-,24.95,-,79.26,21.0,-
1919,嘉義縣,2008/06/15,朴子,1.8,0.17,-,19.4,22,20,8.0,6.4,1.83,4.57,-,-,-,-,25.85,-,82.12,21.0,-
1920,嘉義縣,2008/06/15,新港,1.4,0.1,-,18.3,21,14,-,6.83,2.85,3.98,-,-,-,-,26.15,-,74.34,20.0,-
1921,嘉義縣,2008/06/14,朴子,2.4,0.2,-,16.2,19,24,7.0,10.64,2.69,7.95,-,-,-,-,25.44,-,86.03,24.0,-
1922,嘉義縣,2008/06/14,新港,2.4,0.2,-,12.3,18,22,11.0,14.67,6.88,7.8,-,-,-,-,25.2,-,80.33,22.0,-
1923,嘉義縣,2008/06/13,朴子,4.0,0.29,-,22.6,45,45,20.0,18.71,8.46,10.26,-,-,-,-,28.97,-,72.32,66.0,-
1924,嘉義縣,2008/06/13,新港,4.5,0.25,-,24.0,52,45,21.0,17.34,8.83,8.51,-,-,-,-,28.58,-,68.98,72.0,-
1925,嘉義縣,2008/06/12,朴子,2.2,0.23,-,17.1,25,31,15.0,10.84,3.67,7.18,-,-,-,-,28.34,-,75.43,31.0,-
1926,嘉義縣,2008/06/12,新港,2.1,0.16,-,14.7,25,33,13.0,9.63,2.08,7.55,-,-,-,-,28.16,-,71.86,33.0,-
1927,嘉義縣,2008/06/11,朴子,3.7,0.3,-,20.3,37,38,15.0,13.59,3.74,9.85,-,-,-,-,29.28,-,70.24,43.0,-
1928,嘉義縣,2008/06/11,新港,3.1,0.18,-,16.0,31,35,-,12.98,3.72,9.26,-,-,-,-,28.7,-,68.89,35.0,-
1929,嘉義縣,2008/06/10,朴子,3.3,0.23,-,21.1,31,34,14.0,9.63,2.67,6.96,-,-,-,-,29.32,-,70.12,34.0,-
1930,嘉義縣,2008/06/10,新港,1.9,0.16,-,21.4,36,38,13.0,8.88,3.54,5.35,-,-,-,-,28.7,-,68.56,40.0,-
1931,嘉義縣,2008/06/09,朴子,3.7,0.29,-,17.3,28,43,14.0,13.14,5.42,7.72,-,-,-,-,29.28,-,73.41,43.0,-
1932,嘉義縣,2008/06/09,新港,2.5,0.21,-,18.5,35,37,14.0,11.69,5.78,5.91,-,-,-,-,28.79,-,70.61,42.0,-
1933,嘉義縣,2008/06/08,朴子,3.4,0.36,-,23.6,32,62,33.0,12.12,2.25,9.87,-,-,-,-,28.84,-,75.28,56.0,-
1934,嘉義縣,2008/06/08,新港,3.7,0.36,-,22.2,35,57,31.0,14.38,3.92,10.45,-,-,-,-,28.26,-,70.51,54.0,-
1935,嘉義縣,2008/06/07,朴子,3.8,0.43,-,45.2,71,73,41.0,12.47,1.84,10.64,-,-,-,-,27.41,-,79.21,71.0,-
1936,嘉義縣,2008/06/07,新港,4.6,0.43,-,48.4,86,75,45.0,16.54,4.97,11.57,-,-,-,-,27.23,-,73.44,84.0,-
1937,嘉義縣,2008/06/06,朴子,2.6,0.41,-,35.9,46,45,23.0,14.47,1.59,12.88,-,-,-,-,25.27,-,87.17,45.0,-
