序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
509,臺中市,2017/07/30,沙鹿,2.3,0.14,-,28.7,-,6,4.73,1.29,3.44,-,-,-,4.25,3.99,27.1,-,-,83.3,-
510,臺中市,2017/07/30,大里,1.6,0.17,406.99,26.9,27,6,8.32,3.65,4.67,1.538,0.028,1.514,3.33,3.16,27.38,-,-,74.44,-
511,臺中市,2017/07/29,西屯,2.8,0.24,-,36.5,57,30,12.33,1.92,10.4,1.923,0.138,1.785,2.29,1.92,28.63,5.45,5.57,86.73,55.19
512,臺中市,2017/07/29,忠明,3.1,0.31,-,36.5,49,34,14.14,1.3,12.84,1.829,0.082,1.748,1.98,1.49,26.91,-,-,81.18,-
513,臺中市,2017/07/29,豐原,3.5,0.34,-,35.4,48,38,12.31,1.62,10.69,1.976,0.174,1.802,2.74,2.25,26.55,-,-,85.86,-
514,臺中市,2017/07/29,沙鹿,3.1,0.3,-,34.3,65,27,11.79,0.65,11.12,-,-,-,2.8,2.37,27.45,-,-,81.75,-
515,臺中市,2017/07/29,大里,3,0.33,437.26,34.7,63,34,11.47,1.89,9.57,1.734,0.132,1.603,2.6,2.07,27.33,-,-,78.12,-
516,臺中市,2017/07/28,西屯,4.5,0.31,-,36,57,30,16.95,2.12,14.81,2.003,0.221,1.782,1.32,1.24,30.22,0,0,74.99,0
517,臺中市,2017/07/28,忠明,4.6,0.42,-,37.2,49,35,17.61,1.08,16.53,1.881,0.13,1.751,1.54,1.18,28.84,-,-,71.13,-
518,臺中市,2017/07/28,豐原,4.3,0.37,-,42.9,47,31,12.02,1.79,10.23,1.941,0.158,1.783,1.7,1.45,28.19,-,-,75.72,-
519,臺中市,2017/07/28,沙鹿,4.4,0.32,-,35.1,42,25,14.16,1.35,12.79,-,-,-,1.7,1.47,28.86,-,-,74.03,-
520,臺中市,2017/07/28,大里,6.3,0.5,447.58,37.2,66,36,20.59,2.69,17.9,1.804,0.214,1.59,1.47,1.18,29.46,-,-,69.35,-
521,臺中市,2017/07/27,西屯,3.2,0.26,-,32.4,36,19,14.11,3.3,10.83,1.863,0.114,1.749,2,1.7,29.25,0,0,75.23,0
522,臺中市,2017/07/27,忠明,2.4,0.27,-,30.4,26,20,12.63,1.14,11.52,1.828,0.091,1.737,1.9,1.39,27.92,-,-,71.3,-
523,臺中市,2017/07/27,豐原,3.1,0.23,-,32.9,29,16,9.36,1.23,8.12,1.823,0.083,1.741,1.98,1.79,27.23,-,-,75.79,-
524,臺中市,2017/07/27,沙鹿,2.4,0.23,-,30.4,29,16,13.28,2.04,11.24,-,-,-,2.42,2.15,28.14,-,-,72.43,-
525,臺中市,2017/07/27,大里,2.5,0.33,435.6,32.7,40,20,14.42,2.22,12.2,1.705,0.139,1.566,1.73,1.28,28.66,-,-,68.58,-
526,臺中市,2017/07/26,西屯,5.6,0.31,-,24.8,35,18,19.67,2.76,16.95,2.013,0.208,1.805,1.63,1.28,29.19,0,0,74.87,0
527,臺中市,2017/07/26,忠明,4.5,0.38,-,25.5,26,19,20.04,2.43,17.64,1.911,0.153,1.758,1.7,1.17,27.83,-,-,71.29,-
528,臺中市,2017/07/26,豐原,3.1,0.21,-,30.8,28,19,8.38,1.46,6.92,1.838,0.083,1.755,1.91,1.67,26.63,-,-,78.63,-
529,臺中市,2017/07/26,沙鹿,3.8,0.29,-,24.7,28,15,16.77,2.89,13.88,-,-,-,1.86,1.52,28.02,-,-,72.11,-
530,臺中市,2017/07/26,大里,3.9,0.38,440.6,23.7,37,17,17.72,3.61,14.11,1.799,0.175,1.625,1.86,1.15,28.23,-,-,71.7,-
531,臺中市,2017/07/25,西屯,3.5,0.23,-,29.7,29,13,-,-,-,1.997,0.218,1.779,1.73,1.5,29.46,0,0,71.42,0
532,臺中市,2017/07/25,忠明,2.7,0.31,-,31,22,18,15.24,1.89,13.33,1.856,0.133,1.723,1.72,1.28,28.18,-,-,68.05,-
533,臺中市,2017/07/25,豐原,3.1,0.28,-,29.9,27,15,12.32,1.4,10.92,1.879,0.139,1.741,1.88,1.48,27.79,-,-,74.7,-
534,臺中市,2017/07/25,沙鹿,4,0.25,-,27.2,30,13,15.01,2.81,12.2,-,-,-,2.4,1.98,28.22,-,-,70.77,-
535,臺中市,2017/07/25,大里,2,0.28,423.44,35.7,31,18,14.21,2.41,11.8,1.712,0.13,1.582,1.87,1.45,28.57,-,-,68.59,-
536,臺中市,2017/07/24,西屯,5.7,0.25,-,19.5,38,15,17.88,3.91,13.98,1.919,0.171,1.748,1.96,1.68,29.12,0,0,73.92,0
537,臺中市,2017/07/24,忠明,6.2,0.34,-,21.5,33,19,18.59,3.86,14.71,1.811,0.1,1.711,2,1.48,28.62,-,-,71.25,-
538,臺中市,2017/07/24,豐原,4.1,0.31,-,26.1,33,15,11.16,1.55,9.62,1.887,0.114,1.773,2.03,1.69,27.96,-,-,76.07,-
539,臺中市,2017/07/24,沙鹿,4.3,0.25,-,22.2,30,13,13.38,2.5,10.88,-,-,-,2.07,1.75,28.43,-,-,75.1,-
540,臺中市,2017/07/24,大里,3.4,0.28,423.09,28.3,39,14,12.69,1.92,10.77,1.649,0.104,1.544,2.02,1.77,29.41,-,-,68.83,-
541,臺中市,2017/07/23,西屯,4.9,0.24,-,29.8,39,22,12.57,2.05,10.49,1.86,0.121,1.739,1.69,1.53,30.79,0,0,70.08,0
542,臺中市,2017/07/23,忠明,3.9,0.28,-,28.8,33,21,12.33,1.64,10.72,1.776,0.06,1.716,1.97,1.49,29.46,-,-,66.25,-
543,臺中市,2017/07/23,豐原,5,0.25,-,29.3,35,22,9.69,1.59,8.1,1.835,0.073,1.762,2.13,1.84,28.47,-,-,71.95,-
544,臺中市,2017/07/23,沙鹿,4.4,0.21,-,33.2,33,17,10.05,1.9,8.15,-,-,-,2.11,1.88,29.2,-,-,72.26,-
545,臺中市,2017/07/23,大里,3,0.27,424.68,28.7,42,21,9.35,1.07,8.3,1.607,0.077,1.53,1.85,1.42,29.9,-,-,65.56,-
546,臺中市,2017/07/22,西屯,3.6,0.27,-,35.5,37,21,14.99,1.71,13.28,1.904,0.161,1.743,1.75,1.48,30.12,0,0,71.54,0
547,臺中市,2017/07/22,忠明,3.7,0.32,-,33.2,34,22,15.57,0.77,14.8,1.82,0.113,1.707,1.83,1.36,28.82,-,-,67.91,-
548,臺中市,2017/07/22,豐原,1.8,0.23,-,36.6,32,15,8.96,1.08,7.87,1.85,0.085,1.766,2.04,1.68,28,-,-,73,-
549,臺中市,2017/07/22,沙鹿,4.2,0.25,-,32.7,30,16,12.42,1.21,11.21,-,-,-,2.05,1.84,28.4,-,-,73.62,-
550,臺中市,2017/07/22,大里,3.8,0.36,428.44,31.3,44,21,14.59,0.46,14.2,1.734,0.163,1.571,2.03,1.65,29.2,-,-,68.37,-
551,臺中市,2017/07/21,西屯,2.6,0.16,-,25.7,29,14,14.35,3.06,11.29,1.873,0.14,1.734,1.98,1.72,29.88,0,0,70.37,0
552,臺中市,2017/07/21,忠明,2.1,0.27,-,23.5,25,16,13.29,2.19,11.1,1.799,0.097,1.702,1.91,1.5,28.6,-,-,66.73,-
553,臺中市,2017/07/21,豐原,2.2,0.19,-,24.6,24,14,8.01,1.13,6.86,1.824,0.09,1.734,2.31,1.95,27.68,-,-,73.71,-
554,臺中市,2017/07/21,沙鹿,2.4,0.14,-,21.8,17,8,10.61,1.6,8.99,-,-,-,2.51,2.18,28.62,-,-,69.29,-
555,臺中市,2017/07/21,大里,2.3,0.29,426.32,24.9,31,17,15.23,1.68,13.54,1.692,0.154,1.538,1.88,1.44,29.35,-,-,66.06,-
556,臺中市,2017/07/20,西屯,2.3,0.19,-,27,34,13,15.12,3.62,11.51,1.899,0.156,1.743,1.79,1.57,30.06,0,0,71.69,0
557,臺中市,2017/07/20,忠明,2,0.27,-,25.7,27,16,16.31,2.57,13.73,1.816,0.104,1.712,1.94,1.44,28.15,-,-,68.07,-
558,臺中市,2017/07/20,豐原,3,0.21,-,27.3,28,15,10.2,2.66,7.54,1.827,0.093,1.735,2.1,1.96,27.23,-,-,75.38,-
559,臺中市,2017/07/20,沙鹿,2.5,0.2,-,23.9,24,13,14.46,1.84,12.61,-,-,-,2.23,1.95,28.23,-,-,70.65,-
560,臺中市,2017/07/20,大里,2.1,0.29,426.44,30.2,37,13,13.57,1.32,12.27,1.67,0.137,1.533,1.84,1.35,28.6,-,-,66.78,-
561,臺中市,2017/07/19,西屯,2.2,0.24,-,34.2,36,19,13.89,1.49,12.4,1.95,0.186,1.764,1.98,1.68,32.09,0,0,73.15,0
562,臺中市,2017/07/19,忠明,2.5,0.32,-,32.8,33,24,16.06,1.84,14.2,1.861,0.112,1.749,2.01,1.46,28.03,-,-,70.18,-
563,臺中市,2017/07/19,豐原,1.9,0.2,-,31,29,17,8.74,1.13,7.6,1.845,0.105,1.74,2.26,1.99,26.97,-,-,75.94,-
564,臺中市,2017/07/19,沙鹿,3.2,0.28,-,31,29,15,14.87,1.78,13.1,-,-,-,2.47,2.03,28.25,-,-,72.03,-
565,臺中市,2017/07/19,大里,2.5,0.33,431.7,37,42,16,-,-,-,1.692,0.162,1.53,1.6,1.26,28.4,-,-,69.08,-
566,臺中市,2017/07/17,西屯,2.7,0.32,-,22.4,37,16,20.98,3.48,17.5,1.948,0.206,1.742,1.23,1.01,31.35,0,0,78.78,0
567,臺中市,2017/07/17,忠明,2.4,0.41,-,19.2,30,19,25.13,4.99,20.14,1.899,0.154,1.745,1.35,1,27.33,-,-,75.12,-
568,臺中市,2017/07/17,豐原,4.4,0.23,-,26.1,33,18,11.15,1.46,9.67,1.878,0.128,1.75,1.5,1.33,26.83,-,-,76.24,-
569,臺中市,2017/07/17,沙鹿,3.6,0.26,-,24.5,30,15,17.55,2.17,15.37,-,-,-,1.59,1.26,27.59,-,-,75.43,-
570,臺中市,2017/07/17,大里,3.7,0.41,437.29,19.1,46,14,22.83,3.94,18.89,1.81,0.232,1.578,1.45,1.15,27.57,-,-,73.25,-
571,臺中市,2017/07/16,西屯,2.6,0.18,-,29.2,27,11,10.82,1.48,9.3,1.815,0.087,1.728,2.17,1.86,31.54,0.5,5.74,74.57,75.7
572,臺中市,2017/07/16,忠明,1.7,0.22,-,28.8,22,13,12.04,2.13,9.91,1.763,0.055,1.707,2.05,1.55,27.57,-,-,71.03,-
573,臺中市,2017/07/16,豐原,3.3,0.17,-,31.9,23,14,7.94,1.7,6.24,1.76,0.042,1.718,2.42,2.11,27.08,-,-,72.86,-
574,臺中市,2017/07/16,沙鹿,2.4,0.21,-,30.9,24,11,9.92,1.56,8.36,-,-,-,2.77,2.41,28.13,-,-,70.41,-
575,臺中市,2017/07/16,大里,2,0.22,425.45,30.7,27,7,9.05,2.94,6.11,1.597,0.053,1.544,2.14,1.4,28.1,-,-,68.91,-
576,臺中市,2017/07/15,西屯,1.8,0.19,-,25.5,29,11,12.14,2.05,10.09,1.767,0.083,1.683,2.65,2.32,32.26,0,0,72.29,0
577,臺中市,2017/07/15,忠明,1.6,0.21,-,25,21,14,12.73,2.45,10.29,1.725,0.059,1.666,2.19,1.67,28.3,-,-,69.88,-
578,臺中市,2017/07/15,豐原,2.8,0.16,-,26.5,20,12,7.21,1.27,5.93,1.768,0.062,1.706,2.27,2.05,27.22,-,-,73.98,-
579,臺中市,2017/07/15,沙鹿,2.1,0.12,-,23.1,17,8,8.93,1.51,7.42,-,-,-,3.31,3.05,28.48,-,-,71.75,-
580,臺中市,2017/07/15,大里,1.7,0.21,422.24,27.4,32,13,10.24,2.25,7.99,1.586,0.082,1.505,2.08,1.73,28.62,-,-,67.95,-
581,臺中市,2017/07/14,西屯,5.7,0.31,-,20,35,14,20.3,4.21,16.09,1.986,0.234,1.752,1.8,1.55,32.32,0,0,75.77,0
582,臺中市,2017/07/14,忠明,4.7,0.37,-,20.7,30,19,19.3,3.25,16.05,1.84,0.128,1.712,1.84,1.43,28.13,-,-,72.8,-
583,臺中市,2017/07/14,豐原,3.3,0.2,-,23.7,24,17,8.26,2.09,6.16,1.792,0.068,1.724,2.37,1.97,26.91,-,-,76.75,-
584,臺中市,2017/07/14,沙鹿,4.8,0.22,-,23.1,26,13,12.34,2.38,9.96,-,-,-,2.03,1.7,28.54,-,-,74.06,-
585,臺中市,2017/07/14,大里,3.8,0.35,435.54,18.6,37,16,16.87,1.68,15.17,1.708,0.175,1.533,1.82,1.41,28.51,-,-,71.39,-
586,臺中市,2017/07/13,西屯,6.4,0.25,-,21.3,30,14,18.69,4.39,14.32,1.905,0.197,1.708,1.64,1.46,32.31,0,0,69.99,0
587,臺中市,2017/07/13,忠明,6.9,0.3,-,21.1,21,14,18.21,4.35,13.84,1.805,0.112,1.693,1.76,1.35,28.35,-,-,67.19,-
588,臺中市,2017/07/13,豐原,4,0.24,-,24.3,26,15,10.16,1.68,8.48,1.856,0.109,1.747,2.21,1.96,27.26,-,-,72.2,-
589,臺中市,2017/07/13,沙鹿,3.7,0.23,-,23.8,22,11,13.04,2.84,10.2,-,-,-,1.91,1.64,28.68,-,-,69.14,-
590,臺中市,2017/07/13,大里,2.9,0.27,433.43,25.1,30,12,13.52,2.49,11.02,1.644,0.117,1.527,1.9,1.6,28.86,-,-,66.66,-
591,臺中市,2017/07/12,西屯,3.1,0.24,-,18.8,28,10,17.41,3.31,14.1,1.945,0.205,1.74,1.61,1.24,29.7,11.5,5.91,69.99,452.25
592,臺中市,2017/07/12,忠明,3.9,0.34,-,20.4,19,14,17.11,3,14.11,1.872,0.137,1.735,1.82,1.43,28.08,-,-,69.33,-
593,臺中市,2017/07/12,豐原,3.6,0.21,-,20.5,24,12,10.58,2.56,8.02,1.834,0.107,1.727,2.25,1.93,27.26,-,-,74.45,-
594,臺中市,2017/07/12,沙鹿,2.6,0.24,-,19.3,18,9,14.39,2.46,11.92,-,-,-,1.93,1.65,28.7,-,-,69.65,-
595,臺中市,2017/07/12,大里,3.3,0.29,435.91,21.1,30,11,15.69,3.51,12.18,1.676,0.132,1.545,1.99,1.57,28.55,-,-,67.42,-
596,臺中市,2017/07/11,西屯,1.8,0.2,-,21.9,30,9,13.99,2.86,11.14,1.914,0.177,1.737,1.95,1.78,29.66,0,0,70.63,0
597,臺中市,2017/07/11,忠明,2,0.3,-,21.5,20,11,13.59,1.64,11.95,1.867,0.09,1.777,1.76,1.35,28.3,-,-,71.1,-
598,臺中市,2017/07/11,豐原,3,0.25,-,27.7,24,15,8.49,1.58,6.91,1.858,0.128,1.73,2.19,1.75,27.75,-,-,72.85,-
599,臺中市,2017/07/11,沙鹿,2.7,0.23,-,21.2,20,10,13.14,2.86,10.28,-,-,-,2.62,2.26,29.61,-,-,70.94,-
600,臺中市,2017/07/11,大里,2.6,0.28,430.07,22.3,34,10,12.94,3.4,9.55,1.68,0.117,1.563,2.08,1.69,28.58,-,-,69.4,-
601,臺中市,2017/07/10,西屯,1.2,0.21,-,21.4,27,11,13.66,3.3,10.36,1.89,0.154,1.736,2.3,2.15,29.49,6.5,6.22,74.48,30.04
602,臺中市,2017/07/10,忠明,2.5,0.28,-,21.8,18,10,13.18,1.58,11.61,1.794,0.055,1.74,1.97,1.55,28.6,-,-,73.84,-
603,臺中市,2017/07/10,豐原,4.9,0.56,-,27.3,21,13,6.97,1.47,5.5,1.864,0.137,1.727,2.83,2.51,27.52,-,-,75.18,-
604,臺中市,2017/07/10,沙鹿,3.1,0.19,-,22.1,26,9,10.5,1.86,8.64,-,-,-,3.29,2.85,29.95,-,-,75.12,-
605,臺中市,2017/07/10,大里,2.2,0.27,433.58,16,29,10,13,2.31,10.69,1.706,0.166,1.54,1.9,1.26,28.54,-,-,75.56,-
606,臺中市,2017/07/09,西屯,1.8,0.2,-,24.2,24,8,10.38,2.31,8.07,1.792,0.075,1.717,1.6,1.55,28.9,0,0,74.2,0
607,臺中市,2017/07/09,忠明,1.7,0.29,-,24.1,15,9,11.22,1.64,9.58,1.775,0.046,1.73,1.58,1.13,28.87,-,-,74.65,-
608,臺中市,2017/07/09,豐原,4,0.22,-,24.1,22,14,8.76,1.89,6.87,1.788,0.066,1.723,1.89,1.49,26.7,-,-,77.79,-
609,臺中市,2017/07/09,沙鹿,3.6,0.21,-,22.2,19,10,10.56,2.46,8.1,-,-,-,2.41,2.16,29.48,-,-,72.6,-
610,臺中市,2017/07/09,大里,1.9,0.24,428.55,24.2,25,8,9.86,2.38,7.48,1.613,0.065,1.549,1.76,1.37,29.78,-,-,71.61,-
611,臺中市,2017/07/08,西屯,2,0.26,-,16.6,21,8,18.21,5.42,12.79,1.894,0.167,1.728,1.47,1.29,27.66,1.9,5.86,77.82,26.73
612,臺中市,2017/07/08,忠明,1.2,0.33,-,16.5,15,11,17.49,4.7,12.79,1.853,0.109,1.743,1.48,1,27.41,-,-,77.91,-
613,臺中市,2017/07/08,豐原,4.4,0.26,-,23.6,19,15,8.88,1.86,7.02,1.847,0.113,1.734,2.18,1.81,25.63,-,-,77.6,-
614,臺中市,2017/07/08,沙鹿,3.1,0.26,-,18.4,17,10,14.94,2.89,12.04,-,-,-,2.67,2.17,28.48,-,-,73.16,-
615,臺中市,2017/07/08,大里,2.2,0.3,429.67,17.2,25,9,15.89,4.28,11.62,1.691,0.134,1.557,1.58,1.04,28.26,-,-,74.09,-
616,臺中市,2017/07/07,西屯,2,0.33,-,14.1,21,7,27.55,10.44,17.12,2.023,0.284,1.74,1.33,1.1,27.23,5.19,5.84,79.96,15.85
617,臺中市,2017/07/07,忠明,2,0.41,-,16,13,8,21.54,5.42,16.11,1.893,0.132,1.761,1.3,0.87,26.85,-,-,80.43,-
618,臺中市,2017/07/07,豐原,2.6,0.16,-,25.3,15,7,6.57,1.47,5.1,1.789,0.081,1.708,2.24,2.07,25.26,-,-,78.27,-
619,臺中市,2017/07/07,沙鹿,2.4,0.22,-,20.8,15,9,13.44,1.65,11.8,-,-,-,2.78,2.51,28.13,-,-,74.89,-
620,臺中市,2017/07/07,大里,2.1,0.3,429.43,16.2,23,8,15.08,3.09,12.03,1.816,0.271,1.546,1.92,1.39,28.05,-,-,74.77,-
621,臺中市,2017/07/06,西屯,2.9,0.29,-,24.9,36,14,23.62,6.59,17.03,1.955,0.22,1.735,1.54,1.07,28.36,6,4.35,76.99,37.6
622,臺中市,2017/07/06,忠明,2.2,0.36,-,25.3,-,16,19.61,3.23,16.38,1.885,0.107,1.779,1.64,0.97,27.92,-,-,78.88,-
623,臺中市,2017/07/06,豐原,1.8,0.21,-,26.8,23,11,7.67,1.38,6.28,1.822,0.108,1.714,2,1.75,25.92,-,-,80.29,-
624,臺中市,2017/07/06,沙鹿,3,0.23,-,28.5,25,15,15.03,1.54,13.47,-,-,-,2.42,2.13,29.16,-,-,75.81,-
625,臺中市,2017/07/06,大里,2.2,0.35,432.06,29,30,12,15.86,2.61,13.25,1.741,0.214,1.527,1.65,1.21,29.23,-,-,73.02,-
626,臺中市,2017/07/05,西屯,2.7,0.19,-,26.3,24,8,16.99,8,8.99,1.913,0.196,1.718,2.13,1.18,29.27,0,0,69.88,0
627,臺中市,2017/07/05,忠明,1.5,0.26,-,24.6,-,12,18.62,5.85,12.77,1.809,0.084,1.729,1.77,1.32,28.99,-,-,71.75,-
628,臺中市,2017/07/05,豐原,2,0.18,-,25.8,17,11,7.23,1.33,5.88,1.791,0.076,1.715,2.02,1.86,26.33,-,-,-,-
629,臺中市,2017/07/05,沙鹿,1.9,0.2,-,25.9,16,9,11.54,1.38,10.17,-,-,-,2.35,2.13,29.53,-,-,71.33,-
630,臺中市,2017/07/05,大里,1.8,0.26,424.34,27.9,21,8,13.88,3.3,10.58,1.653,0.145,1.508,1.79,0.86,30.52,-,-,66.79,-
631,臺中市,2017/07/04,西屯,3.1,0.26,-,22.1,23,10,18.25,3.45,14.8,1.944,0.21,1.734,1.51,1.3,28.25,2,5.8,77.08,21.78
632,臺中市,2017/07/04,忠明,1.6,0.39,-,22.2,17,10,17.14,2.73,14.41,1.867,0.133,1.733,1.53,1,27.85,-,-,78.28,-
633,臺中市,2017/07/04,豐原,1.9,0.2,-,29.6,17,13,6.89,0.96,5.92,1.821,0.101,1.721,2.49,1.95,25.66,-,-,82.23,-
634,臺中市,2017/07/04,沙鹿,3.2,0.26,-,24.6,18,12,15.91,1.94,13.96,-,-,-,2.33,1.87,28.9,-,-,74.7,-
635,臺中市,2017/07/04,大里,1.7,0.29,425.13,20.5,21,10,13.47,1.69,11.82,1.72,0.183,1.537,1.62,1.25,28.79,-,-,74.12,-
636,臺中市,2017/07/01,西屯,1.2,0.26,-,23,21,9,14.89,2.8,12.08,1.913,0.18,1.733,1.73,1.54,28.32,1,6.04,75.33,69.19
637,臺中市,2017/07/01,忠明,2.3,0.31,-,22.9,17,11,14.16,2.18,11.97,1.827,0.121,1.706,1.48,1.18,28.16,-,-,75.16,-
638,臺中市,2017/07/01,豐原,-,0.19,-,23.9,17,11,7.75,2.33,5.42,1.812,0.094,1.719,2.78,2.18,26.05,-,-,74.15,-
639,臺中市,2017/07/01,沙鹿,2.5,0.25,-,24.4,19,8,13.13,2.44,10.69,-,-,-,2.64,2.23,28.7,-,-,75.53,-
640,臺中市,2017/07/01,大里,2,0.26,424.94,22.8,24,8,11.94,2.62,9.32,1.667,0.132,1.535,1.93,1.53,28.97,-,-,72.15,-
641,臺南市,2017/07/31,新營,2,0.17,-,31,24,6,5.66,1.04,4.62,1.993,0.02,1.974,2.53,2.01,25.88,11.83,4.77,90.1,10.58
642,臺南市,2017/07/31,善化,2.5,0.15,393.05,29.4,31,7,7.55,1.16,6.37,-,-,-,4.12,4.01,26.96,-,-,95.96,-
643,臺南市,2017/07/31,安南,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
644,臺南市,2017/07/31,臺南,1.6,0.15,-,33.2,34,10,5.15,0.96,4.2,1.772,0.027,1.745,3.03,2.76,27.46,-,-,87.83,-
645,臺南市,2017/07/30,新營,1.8,0.13,-,23.3,23,7,5.06,1.12,3.94,1.937,0.018,1.919,3.13,1.93,28.37,8.94,5.42,79.75,5.43
646,臺南市,2017/07/30,善化,2.1,0.13,391.93,24.6,16,4,6.86,2.01,4.86,-,-,-,5.8,5.55,28.87,-,-,88.3,-
647,臺南市,2017/07/30,安南,1.4,0.12,-,27.4,25,8,5.58,1.35,4.23,1.815,0.021,1.796,4.47,3.41,29,-,-,81.69,-
648,臺南市,2017/07/30,臺南,1.5,0.15,-,26,24,4,6.2,1.39,4.8,1.768,0.049,1.718,3.33,2.43,29.21,-,-,78.93,-
649,臺南市,2017/07/29,新營,2.2,0.22,-,29.4,50,24,6.78,0.94,5.84,2.053,0.049,2.005,1.83,1.54,28.37,3.25,4.49,81.46,26.43
650,臺南市,2017/07/29,善化,3,0.17,408.54,27,37,19,7.28,0.61,6.62,-,-,-,2.87,2.64,28.51,-,-,92.58,-
651,臺南市,2017/07/29,安南,2.8,0.21,-,33.5,48,19,10.7,1.75,8.95,1.967,0.147,1.82,2.78,2.62,29.3,-,-,83.2,-
652,臺南市,2017/07/29,臺南,2.5,0.22,-,32.8,41,19,9.87,0.74,9.1,1.843,0.094,1.749,2.02,1.8,29.75,-,-,79.92,-
653,臺南市,2017/07/28,新營,3,0.23,-,37.7,55,32,10.2,1.1,9.1,2.134,0.074,2.06,1.47,0.91,30.42,0,0,72.6,0
654,臺南市,2017/07/28,善化,3.9,0.24,424.68,34.6,45,27,11.72,1.23,10.47,-,-,-,1.55,1.4,29.85,-,-,87.24,-
655,臺南市,2017/07/28,安南,3,0.2,-,42.7,41,24,11.46,2.2,9.26,1.992,0.1,1.892,2.04,1.73,30.71,-,-,75.27,-
656,臺南市,2017/07/28,臺南,3.6,0.26,-,44.6,37,24,9.41,0.73,8.66,1.864,0.113,1.751,1.79,1.38,30.98,-,-,70.99,-
657,臺南市,2017/07/27,新營,2.9,0.21,-,25.1,38,16,8.39,1.37,7.03,2.193,0.082,2.111,1.83,1.17,30.05,0,0,69.1,0
658,臺南市,2017/07/27,善化,5,0.18,417.61,28.9,28,15,8.59,2.19,6.4,-,-,-,2.06,1.82,29.59,-,-,84.27,-
659,臺南市,2017/07/27,安南,3.3,0.23,-,35.5,38,15,11.39,3.19,8.2,2.023,0.137,1.886,2.3,2.07,30.12,-,-,74.03,-
660,臺南市,2017/07/27,臺南,3.6,0.3,-,39.4,33,15,10.78,0.86,9.89,1.882,0.117,1.765,1.85,1.48,30.57,-,-,68.91,-
661,臺南市,2017/07/26,新營,2.5,0.25,-,27.2,42,16,8.54,1.29,7.23,2.258,0.08,2.178,1.24,0.85,28.76,0,0,75.87,0
662,臺南市,2017/07/26,善化,3.6,0.2,422.42,31.8,29,13,7.69,1.38,6.32,-,-,-,1.74,1.42,28.2,-,-,88.03,-
663,臺南市,2017/07/26,安南,3.6,0.32,-,27.3,-,14,17.33,3,14.33,2.179,0.282,1.897,2.28,1.97,29.08,-,-,76.31,-
664,臺南市,2017/07/26,臺南,3,0.35,-,32.1,27,12,14.91,1.07,13.79,1.931,0.152,1.779,1.83,1.63,30.12,-,-,67.66,-
665,臺南市,2017/07/25,新營,3.1,0.23,-,27.3,29,12,7.21,1.01,6.17,2.158,0.064,2.094,1.38,1.08,28.99,1,6.13,72.51,18.22
666,臺南市,2017/07/25,善化,2.9,0.16,420.28,28.3,30,11,6.81,0.83,5.94,-,-,-,1.96,1.46,28.07,-,-,82.59,-
667,臺南市,2017/07/25,安南,3.1,0.25,-,28.9,33,11,14,2.8,11.2,2.095,0.228,1.867,2.51,2.19,29.09,-,-,74.37,-
668,臺南市,2017/07/25,臺南,2.1,0.29,-,28.7,24,9,11.6,1.35,10.24,1.903,0.142,1.761,1.91,1.73,30.24,-,-,65.58,-
669,臺南市,2017/07/24,新營,2.1,0.19,-,22.3,30,10,7.29,1.81,5.48,2.1,0.063,2.037,1.53,1.11,29.72,0,0,75.03,0
670,臺南市,2017/07/24,善化,3,0.16,424.04,23.6,31,11,6.71,1.36,5.35,-,-,-,1.96,1.77,28.7,-,-,82.51,-
671,臺南市,2017/07/24,安南,3.1,0.24,-,23.5,34,10,12.32,2.3,10.02,2.039,0.154,1.884,2.07,1.78,29.65,-,-,79.38,-
672,臺南市,2017/07/24,臺南,3.2,0.28,-,24.7,30,12,10.82,1.2,9.62,1.887,0.122,1.765,1.74,1.47,30.33,-,-,73.83,-
673,臺南市,2017/07/23,新營,2.5,0.16,-,27.2,38,18,5.89,1.2,4.69,2.018,0.034,1.985,1.64,1.15,29.96,0.75,6.22,75.23,12.37
674,臺南市,2017/07/23,善化,1.2,0.15,414.95,26.2,31,13,5.65,0.92,4.72,-,-,-,1.81,1.82,29.05,-,-,83.43,-
675,臺南市,2017/07/23,安南,2.2,0.17,-,26.8,33,15,8.31,1.71,6.6,1.881,0.043,1.84,2.12,1.68,30.09,-,-,79.42,-
676,臺南市,2017/07/23,臺南,2.6,0.22,-,27.4,33,15,9.04,0.96,8.05,1.832,0.081,1.751,1.79,1.23,30.46,-,-,74.35,-
677,臺南市,2017/07/22,新營,3.5,0.22,-,33,51,21,9.72,1.57,8.16,2.129,0.079,2.05,1.85,1.13,30.11,0,0,73.54,0
