序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
852,新北市,2014/08/12,菜寮,-,-,-,-,-,19,-,-,-,-,-,-
853,新北市,2014/08/12,菜寮,3.7,0.46,-,23.7,21,-,19.81,2.61,17.19,1.82,29.66,73.84
854,新北市,2014/08/12,永和,-,-,-,-,-,14,-,-,-,-,-,-
855,新北市,2014/08/12,永和,4.2,0.87,-,19.2,24,-,34.97,12.71,22.26,1.62,29.86,79.97
856,新北市,2014/08/12,新莊,-,-,-,-,-,15,-,-,-,-,-,-
857,新北市,2014/08/12,新莊,4.8,0.43,-,25.1,25,-,20.09,2.51,17.57,2.2,29.76,76.53
858,新北市,2014/08/12,新店,-,-,-,-,-,7,-,-,-,-,-,-
859,新北市,2014/08/12,新店,2.7,0.43,-,24.1,25,-,17.13,3.72,13.41,1.63,29.5,77.31
860,新北市,2014/08/12,淡水,-,-,-,-,-,15,-,-,-,-,-,-
861,新北市,2014/08/12,淡水,3.4,0.24,-,25.6,28,-,13.02,4.02,8.99,-,-,-
862,新北市,2014/08/12,汐止,-,-,-,-,-,11,-,-,-,-,-,-
863,新北市,2014/08/12,汐止,5,0.31,-,18.2,27,-,20.97,4.28,16.69,1.4,29.5,82.11
864,新北市,2014/08/12,土城,-,-,-,-,-,12,-,-,-,-,-,-
865,新北市,2014/08/12,土城,3,0.42,-,25.8,35,-,20.35,3.7,16.65,1.37,29.82,77.02
866,新北市,2014/08/12,林口,-,-,-,-,-,15,-,-,-,-,-,-
867,新北市,2014/08/12,林口,2.9,0.24,-,23.2,22,-,17.68,3.05,14.61,1.87,27.91,82.68
868,新北市,2014/08/12,萬里,-,-,-,-,-,13,-,-,-,-,-,-
869,新北市,2014/08/12,萬里,3.4,0.2,-,26.8,31,-,9.98,2.73,7.23,2.22,28.58,83.71
870,新北市,2014/08/11,板橋,-,-,-,-,-,12,-,-,-,-,-,-
871,新北市,2014/08/11,板橋,4.4,0.55,-,23.4,32,-,23.81,4.32,19.49,1.66,30.36,73.75
872,新北市,2014/08/11,三重,-,-,-,-,-,18,-,-,-,-,-,-
873,新北市,2014/08/11,三重,3.6,1.61,-,-,46,-,97.86,61.35,36.52,-,30.75,68.48
874,新北市,2014/08/11,菜寮,-,-,-,-,-,20,-,-,-,-,-,-
875,新北市,2014/08/11,菜寮,3.1,0.53,-,24.6,24,-,24.34,4.4,19.94,1.85,30.44,68.13
876,新北市,2014/08/11,永和,-,-,-,-,-,17,-,-,-,-,-,-
877,新北市,2014/08/11,永和,2.2,0.98,-,19.1,30,-,36.31,14.01,22.3,1.42,29.74,81.21
878,新北市,2014/08/11,新莊,-,-,-,-,-,18,-,-,-,-,-,-
879,新北市,2014/08/11,新莊,3.4,0.44,-,26.2,27,-,21.11,3.45,17.66,1.7,30.39,71.29
880,新北市,2014/08/11,新店,-,-,-,-,-,11,-,-,-,-,-,-
881,新北市,2014/08/11,新店,1.2,0.41,-,27.4,27,-,16.22,3.58,12.64,1.67,29.25,78.54
882,新北市,2014/08/11,淡水,-,-,-,-,-,13,-,-,-,-,-,-
883,新北市,2014/08/11,淡水,2.4,0.26,-,25.1,30,-,12.71,1.22,11.48,-,-,-
884,新北市,2014/08/11,汐止,-,-,-,-,-,16,-,-,-,-,-,-
885,新北市,2014/08/11,汐止,2.7,0.44,-,19.6,37,-,28.29,7.33,20.96,1.29,29.28,83.07
886,新北市,2014/08/11,土城,-,-,-,-,-,16,-,-,-,-,-,-
887,新北市,2014/08/11,土城,2.5,0.46,-,23,41,-,22.39,5.47,16.92,1.37,29.85,76.25
888,新北市,2014/08/11,林口,-,-,-,-,-,13,-,-,-,-,-,-
889,新北市,2014/08/11,林口,2.6,0.26,-,27.3,28,-,18.01,3.51,14.5,1.69,28.68,77.59
890,新北市,2014/08/11,萬里,-,-,-,-,-,15,-,-,-,-,-,-
891,新北市,2014/08/11,萬里,2.9,0.2,-,31.8,32,-,9.71,2.09,7.62,2.18,29.67,75.49
892,新北市,2014/08/10,板橋,-,-,-,-,-,15,-,-,-,-,-,-
893,新北市,2014/08/10,板橋,4.5,0.47,-,24.9,34,-,18.11,2.35,15.76,1.79,31.27,72.1
894,新北市,2014/08/10,三重,-,-,-,-,-,23,-,-,-,-,-,-
895,新北市,2014/08/10,三重,4.8,1.55,-,-,48,-,83.83,48.51,35.32,-,31.53,67.48
896,新北市,2014/08/10,菜寮,-,-,-,-,-,23,-,-,-,-,-,-
897,新北市,2014/08/10,菜寮,4.2,0.46,-,26.8,27,-,18.83,2.22,16.61,1.89,31.32,66.5
898,新北市,2014/08/10,永和,-,-,-,-,-,18,-,-,-,-,-,-
899,新北市,2014/08/10,永和,2.4,0.76,-,22.4,29,-,25.29,7.59,17.7,1.4,30.71,77.28
900,新北市,2014/08/10,新莊,-,-,-,-,-,18,-,-,-,-,-,-
901,新北市,2014/08/10,新莊,5.5,0.31,-,27.4,28,-,13.98,1.77,12.2,1.68,31.32,68.11
902,新北市,2014/08/10,新店,-,-,-,-,-,13,-,-,-,-,-,-
903,新北市,2014/08/10,新店,1.9,0.38,-,28.3,28,-,12.26,2.12,10.14,1.58,30.15,76.18
904,新北市,2014/08/10,淡水,-,-,-,-,-,17,-,-,-,-,-,-
905,新北市,2014/08/10,淡水,3.5,0.23,-,24.4,34,-,12.2,1.34,10.86,-,-,-
906,新北市,2014/08/10,汐止,-,-,-,-,-,17,-,-,-,-,-,-
907,新北市,2014/08/10,汐止,4.6,0.37,-,22.6,30,-,18.88,3.23,15.65,1.52,29.85,81.51
908,新北市,2014/08/10,土城,-,-,-,-,-,18,-,-,-,-,-,-
909,新北市,2014/08/10,土城,2.5,0.42,-,23.9,42,-,17.18,2.96,14.22,1.14,31.14,72.96
910,新北市,2014/08/10,林口,-,-,-,-,-,15,-,-,-,-,-,-
911,新北市,2014/08/10,林口,2.3,0.22,-,28.1,24,-,13.08,1.73,11.35,1.91,29.42,74.27
912,新北市,2014/08/10,萬里,-,-,-,-,-,21,-,-,-,-,-,-
913,新北市,2014/08/10,萬里,3.1,0.22,-,31.8,46,-,8.63,1.59,7.04,2.2,30.02,76.97
914,新北市,2014/08/09,板橋,-,-,-,-,-,13,-,-,-,-,-,-
915,新北市,2014/08/09,板橋,4.5,0.39,-,35.4,33,-,16.25,2.24,14,2.45,31.54,71.06
916,新北市,2014/08/09,三重,-,-,-,-,-,23,-,-,-,-,-,-
917,新北市,2014/08/09,三重,4.4,1.34,-,-,47,-,87.41,53.29,34.12,-,31.36,68.97
918,新北市,2014/08/09,菜寮,-,-,-,-,-,20,-,-,-,-,-,-
919,新北市,2014/08/09,菜寮,3.3,0.4,-,28,24,-,20.13,2.92,17.2,2.27,31.02,69.11
920,新北市,2014/08/09,永和,-,-,-,-,-,16,-,-,-,-,-,-
921,新北市,2014/08/09,永和,3.2,0.85,-,24.4,28,-,34.21,11.81,22.41,1.77,30.97,75.87
922,新北市,2014/08/09,新莊,-,-,-,-,-,17,-,-,-,-,-,-
923,新北市,2014/08/09,新莊,4.2,0.3,-,32.3,27,-,15.45,1.68,13.77,2.11,31.34,69.82
924,新北市,2014/08/09,新店,-,-,-,-,-,12,-,-,-,-,-,-
925,新北市,2014/08/09,新店,2.1,0.34,-,35.4,26,-,13.79,2.9,10.89,1.89,30.3,74.55
926,新北市,2014/08/09,淡水,-,-,-,-,-,16,-,-,-,-,-,-
927,新北市,2014/08/09,淡水,2.9,0.21,-,30.3,31,-,9.79,1.6,8.19,-,-,-
928,新北市,2014/08/09,汐止,-,-,-,-,-,18,-,-,-,-,-,-
929,新北市,2014/08/09,汐止,5.7,0.36,-,25.5,34,-,20.2,3.23,16.97,1.63,30.82,76.04
930,新北市,2014/08/09,土城,-,-,-,-,-,16,-,-,-,-,-,-
931,新北市,2014/08/09,土城,3.2,0.3,-,36,38,-,14.96,2.07,12.89,1.52,31.52,70.52
932,新北市,2014/08/09,林口,-,-,-,-,-,17,-,-,-,-,-,-
933,新北市,2014/08/09,林口,3,0.23,-,28.1,33,-,18.45,3.63,14.82,1.68,29.2,78.29
934,新北市,2014/08/09,萬里,-,-,-,-,-,18,-,-,-,-,-,-
935,新北市,2014/08/09,萬里,2.9,0.2,-,29.2,39,-,10.38,2.26,8.12,2.37,29.63,78.17
936,新北市,2014/08/08,板橋,-,-,-,-,-,16,-,-,-,-,-,-
937,新北市,2014/08/08,板橋,5.4,0.39,-,24,36,-,20.84,3.62,17.22,2.46,31.58,69.93
938,新北市,2014/08/08,三重,-,-,-,-,-,25,-,-,-,-,-,-
939,新北市,2014/08/08,三重,6.1,1.56,-,-,48,-,103.55,69.87,33.68,-,31.74,67.19
940,新北市,2014/08/08,菜寮,-,-,-,-,-,21,-,-,-,-,-,-
941,新北市,2014/08/08,菜寮,5.1,0.37,-,23.1,23,-,20.62,3.1,17.52,2.16,31.27,67.25
942,新北市,2014/08/08,永和,-,-,-,-,-,17,-,-,-,-,-,-
943,新北市,2014/08/08,永和,4.2,0.94,-,18.3,30,-,39.16,14.5,24.66,1.69,31.69,71.91
944,新北市,2014/08/08,新莊,-,-,-,-,-,19,-,-,-,-,-,-
945,新北市,2014/08/08,新莊,6.9,0.31,-,24.8,30,-,17.85,2.46,15.4,2.5,31.48,69.45
946,新北市,2014/08/08,新店,-,-,-,-,-,12,-,-,-,-,-,-
947,新北市,2014/08/08,新店,1.5,0.37,-,30,30,-,16.2,3.07,13.13,1.78,31.23,69.41
948,新北市,2014/08/08,淡水,-,-,-,-,-,15,-,-,-,-,-,-
949,新北市,2014/08/08,淡水,3.1,0.23,-,24.4,29,-,11.88,1.87,10.01,-,-,-
950,新北市,2014/08/08,汐止,-,-,-,-,-,-,-,-,-,-,-,-
951,新北市,2014/08/08,土城,-,-,-,-,-,17,-,-,-,-,-,-
952,新北市,2014/08/08,土城,4.5,0.39,-,23.3,38,-,23.27,5.84,17.42,1.83,30.91,69.14
953,新北市,2014/08/08,林口,-,-,-,-,-,18,-,-,-,-,-,-
954,新北市,2014/08/08,林口,3.6,0.22,-,24.2,32,-,19.26,4.01,15.25,1.89,29.29,77.92
955,新北市,2014/08/08,萬里,-,-,-,-,-,15,-,-,-,-,-,-
956,新北市,2014/08/08,萬里,3.5,0.17,-,24.9,43,-,10,2.78,7.21,2.82,29.83,77.44
957,新北市,2014/08/07,板橋,-,-,-,-,-,19,-,-,-,-,-,-
958,新北市,2014/08/07,板橋,6.8,0.47,-,22.9,47,-,24.91,4.34,20.57,2.03,30.91,72.97
959,新北市,2014/08/07,三重,-,-,-,-,-,26,-,-,-,-,-,-
960,新北市,2014/08/07,三重,6.9,1.43,-,-,53,-,99.33,64.54,34.79,-,30.98,68.55
961,新北市,2014/08/07,菜寮,-,-,-,-,-,26,-,-,-,-,-,-
962,新北市,2014/08/07,菜寮,6.6,0.43,-,21,30,-,27.23,6.34,20.88,1.91,30.61,68.42
963,新北市,2014/08/07,永和,-,-,-,-,-,21,-,-,-,-,-,-
964,新北市,2014/08/07,永和,3.8,1.17,-,15.4,36,-,47.12,20.65,26.47,1.42,30.87,74.42
965,新北市,2014/08/07,新莊,-,-,-,-,-,24,-,-,-,-,-,-
966,新北市,2014/08/07,新莊,9.3,0.45,-,19.1,37,-,26.11,4.1,22.01,1.84,30.62,73.29
967,新北市,2014/08/07,新店,-,-,-,-,-,16,-,-,-,-,-,-
968,新北市,2014/08/07,新店,2.4,0.4,-,27.6,35,-,19.97,4.36,15.6,1.88,30.34,72.63
969,新北市,2014/08/07,淡水,-,-,-,-,-,19,-,-,-,-,-,-
970,新北市,2014/08/07,淡水,3.7,0.33,-,20.7,33,-,16.23,4.01,12.22,-,-,-
971,新北市,2014/08/07,汐止,-,-,-,-,-,16,-,-,-,-,-,-
972,新北市,2014/08/07,汐止,6.2,0.37,-,21.9,38,-,25.22,9.21,16.01,1.29,30.55,74.18
973,新北市,2014/08/07,土城,-,-,-,-,-,21,-,-,-,-,-,-
974,新北市,2014/08/07,土城,6.4,0.43,-,26.6,47,-,28.62,8.63,19.99,1.64,29.94,71.78
975,新北市,2014/08/07,林口,-,-,-,-,-,26,-,-,-,-,-,-
976,新北市,2014/08/07,林口,6,0.28,-,25,38,-,21.72,4.14,17.58,1.33,28.8,78.93
977,新北市,2014/08/07,萬里,-,-,-,-,-,14,-,-,-,-,-,-
978,新北市,2014/08/07,萬里,3.3,0.15,-,30.5,43,-,7.27,1.63,5.66,3.29,29.6,76.06
979,新北市,2014/08/06,板橋,-,-,-,-,-,15,-,-,-,-,-,-
980,新北市,2014/08/06,板橋,6.4,0.54,-,19.7,37,-,28.29,6.14,22.15,1.67,30.29,73.71
981,新北市,2014/08/06,三重,-,-,-,-,-,22,-,-,-,-,-,-
982,新北市,2014/08/06,三重,4,1.31,-,-,49,-,86.21,52.81,33.4,-,30.58,69.94
983,新北市,2014/08/06,菜寮,-,-,-,-,-,19,-,-,-,-,-,-
984,新北市,2014/08/06,菜寮,4.4,0.45,-,23.1,26,-,23.38,5.75,17.63,1.81,30.26,69.76
985,新北市,2014/08/06,永和,-,-,-,-,-,16,-,-,-,-,-,-
986,新北市,2014/08/06,永和,4.3,1.12,-,12.8,28,-,44.03,18.97,25.06,1.38,29.99,76.41
987,新北市,2014/08/06,新莊,-,-,-,-,-,20,-,-,-,-,-,-
988,新北市,2014/08/06,新莊,8.3,0.45,-,21.2,34,-,26.35,6.05,20.3,1.94,30.08,74.53
989,新北市,2014/08/06,新店,-,-,-,-,-,12,-,-,-,-,-,-
990,新北市,2014/08/06,新店,4,0.41,-,21,30,-,20.43,4.13,16.29,1.48,29.36,75.6
991,新北市,2014/08/06,淡水,-,-,-,-,-,17,-,-,-,-,-,-
992,新北市,2014/08/06,淡水,2.5,0.28,-,25.3,31,-,11.8,2.49,9.31,-,-,-
993,新北市,2014/08/06,汐止,-,-,-,-,-,12,-,-,-,-,-,-
994,新北市,2014/08/06,汐止,3.1,0.35,-,17.5,32,-,28.65,12.95,15.7,1.34,29.4,80.14
995,新北市,2014/08/06,土城,-,-,-,-,-,17,-,-,-,-,-,-
996,新北市,2014/08/06,土城,6.5,0.47,-,19.7,44,-,30.64,10.3,20.34,1.14,29.02,74.24
997,新北市,2014/08/06,林口,-,-,-,-,-,19,-,-,-,-,-,-
998,新北市,2014/08/06,林口,3.8,0.22,-,31.7,26,-,17.44,3.38,14.06,1.26,28.25,80.07
999,新北市,2014/08/06,萬里,-,-,-,-,-,13,-,-,-,-,-,-
1000,新北市,2014/08/06,萬里,3.2,0.17,-,25,34,-,8.15,1.6,6.53,2.94,28.7,78.22
1001,新北市,2014/08/05,板橋,-,-,-,-,-,14,-,-,-,-,-,-
1002,新北市,2014/08/05,板橋,5,0.59,-,13.4,37,-,31.13,7.88,23.25,1.72,30.07,76.43
1003,新北市,2014/08/05,三重,-,-,-,-,-,19,-,-,-,-,-,-
1004,新北市,2014/08/05,三重,6.4,1.89,-,-,56,-,113.83,75.73,38.1,-,30.69,69.81
1005,新北市,2014/08/05,菜寮,-,-,-,-,-,19,-,-,-,-,-,-
1006,新北市,2014/08/05,菜寮,6.4,0.53,-,14.3,30,-,30.36,5.72,24.64,1.73,30.38,69.82
1007,新北市,2014/08/05,永和,-,-,-,-,-,15,-,-,-,-,-,-
1008,新北市,2014/08/05,永和,3.5,1.01,-,10.6,25,-,40.48,17.13,23.34,1.35,30,78.34
1009,新北市,2014/08/05,新莊,-,-,-,-,-,22,-,-,-,-,-,-
1010,新北市,2014/08/05,新莊,10.5,0.53,-,14.3,37,-,29.08,5.1,23.98,1.7,29.66,79.12
1011,新北市,2014/08/05,新店,-,-,-,-,-,10,-,-,-,-,-,-
1012,新北市,2014/08/05,新店,2,0.38,-,17.1,28,-,19.23,4.72,14.5,1.45,29.62,76.67
1013,新北市,2014/08/05,淡水,-,-,-,-,-,16,-,-,-,-,-,-
1014,新北市,2014/08/05,淡水,3,0.3,-,18.6,31,-,14.72,2.66,12.06,-,-,-
1015,新北市,2014/08/05,汐止,-,-,-,-,-,12,-,-,-,-,-,-
1016,新北市,2014/08/05,汐止,3.7,0.41,-,8.1,29,-,35.78,15.97,19.81,0.99,28.69,86.07
1017,新北市,2014/08/05,土城,-,-,-,-,-,16,-,-,-,-,-,-
1018,新北市,2014/08/05,土城,3.7,0.5,-,13.8,43,-,31.41,10.78,20.64,1.22,28.75,78.31
1019,新北市,2014/08/05,林口,-,-,-,-,-,20,-,-,-,-,-,-
1020,新北市,2014/08/05,林口,4.2,0.31,-,20.8,32,-,26.61,5.2,21.41,1.29,28.27,82.01
1021,新北市,2014/08/05,萬里,-,-,-,-,-,13,-,-,-,-,-,-
1022,新北市,2014/08/05,萬里,2.4,0.18,-,22.9,30,-,8.7,2.13,6.57,2.4,28.59,80.84
1023,新北市,2014/08/04,板橋,-,-,-,-,-,23,-,-,-,-,-,-
1024,新北市,2014/08/04,板橋,5,0.62,-,24,51,-,31.87,7.81,24.06,1.73,29.83,79.57
1025,新北市,2014/08/04,三重,-,-,-,-,-,33,-,-,-,-,-,-
1026,新北市,2014/08/04,三重,4.2,1.62,-,-,57,-,90.2,52.73,37.47,-,30.85,70.48
1027,新北市,2014/08/04,菜寮,-,-,-,-,-,26,-,-,-,-,-,-
1028,新北市,2014/08/04,菜寮,3.8,0.6,-,26.7,40,-,24.58,3.95,20.63,1.69,30.41,71.41
1029,新北市,2014/08/04,永和,-,-,-,-,-,24,-,-,-,-,-,-
1030,新北市,2014/08/04,永和,2.9,1.03,-,22,38,-,38.49,14.28,24.22,1.5,30.11,78.6
1031,新北市,2014/08/04,新莊,-,-,-,-,-,30,-,-,-,-,-,-
1032,新北市,2014/08/04,新莊,7.1,0.57,-,25.7,44,-,27.69,4.36,23.33,1.66,29.94,78.61
1033,新北市,2014/08/04,新店,-,-,-,-,-,21,-,-,-,-,-,-
1034,新北市,2014/08/04,新店,2.7,0.43,-,30,41,-,17.49,3.61,13.88,1.41,29.74,76.79
1035,新北市,2014/08/04,淡水,-,-,-,-,-,22,-,-,-,-,-,-
1036,新北市,2014/08/04,淡水,2.4,0.38,-,23.2,41,-,13.65,2.55,11.1,-,-,-
1037,新北市,2014/08/04,汐止,-,-,-,-,-,21,-,-,-,-,-,-
1038,新北市,2014/08/04,汐止,4.4,0.44,-,20.2,41,-,27.68,10.91,16.77,1.24,30.13,79.37
1039,新北市,2014/08/04,土城,-,-,-,-,-,24,-,-,-,-,-,-
1040,新北市,2014/08/04,土城,2.8,0.58,-,25.2,53,-,29.12,7.4,21.72,1.16,28.57,81.3
1041,新北市,2014/08/04,林口,-,-,-,-,-,26,-,-,-,-,-,-
1042,新北市,2014/08/04,林口,4.5,0.33,-,29.9,39,-,19.33,4.27,15.05,1.2,28.4,82.76
1043,新北市,2014/08/04,萬里,-,-,-,-,-,20,-,-,-,-,-,-
1044,新北市,2014/08/04,萬里,3.6,0.21,-,29.2,43,-,8.71,1.76,6.95,2.73,29.26,78.24
1045,新北市,2014/08/03,板橋,-,-,-,-,-,20,-,-,-,-,-,-
1046,新北市,2014/08/03,板橋,4.5,0.49,-,32.1,43,-,23.29,4.81,18.49,1.88,30.44,74.03
1047,新北市,2014/08/03,三重,-,-,-,-,-,27,-,-,-,-,-,-
1048,新北市,2014/08/03,三重,2.9,1.3,-,-,50,-,69.51,37.5,32.01,-,30.79,68.08
1049,新北市,2014/08/03,菜寮,-,-,-,-,-,24,-,-,-,-,-,-
1050,新北市,2014/08/03,菜寮,3,0.51,-,35.2,36,-,18.01,2.28,15.73,1.85,30.58,67.29
1051,新北市,2014/08/03,永和,-,-,-,-,-,24,-,-,-,-,-,-
1052,新北市,2014/08/03,永和,2.1,0.82,-,26.4,35,-,31.55,11.13,20.43,1.49,29.99,77.4
1053,新北市,2014/08/03,新莊,-,-,-,-,-,24,-,-,-,-,-,-
1054,新北市,2014/08/03,新莊,5.1,0.49,-,32.9,36,-,20.88,2.87,18.01,1.87,30.6,71.3
1055,新北市,2014/08/03,新店,-,-,-,-,-,19,-,-,-,-,-,-
1056,新北市,2014/08/03,新店,1.6,0.35,-,32.3,37,-,10.83,1.88,8.94,1.89,29.42,76.48
1057,新北市,2014/08/03,淡水,-,-,-,-,-,25,-,-,-,-,-,-
1058,新北市,2014/08/03,淡水,3.8,0.45,-,27.6,45,-,16.77,2.29,14.48,-,-,-
1059,新北市,2014/08/03,汐止,-,-,-,-,-,25,-,-,-,-,-,-
1060,新北市,2014/08/03,汐止,3.1,0.45,-,20,45,-,25.44,8.38,17.06,1.09,29.46,84.87
1061,新北市,2014/08/03,土城,-,-,-,-,-,22,-,-,-,-,-,-
1062,新北市,2014/08/03,土城,2.1,0.47,-,29.5,47,-,20.79,4.41,16.37,1.4,29.11,75.96
1063,新北市,2014/08/03,林口,-,-,-,-,-,28,-,-,-,-,-,-
1064,新北市,2014/08/03,林口,4.3,0.39,-,36.3,42,-,20.59,2.67,17.92,1.39,29.27,75.63
1065,新北市,2014/08/03,萬里,-,-,-,-,-,24,-,-,-,-,-,-
1066,新北市,2014/08/03,萬里,2.8,0.21,-,27,42,-,7.35,1.37,5.98,3.15,28.72,83.07
1067,新北市,2014/08/02,板橋,-,-,-,-,-,21,-,-,-,-,-,-
1068,新北市,2014/08/02,板橋,3.8,0.5,-,32.8,41,-,21.29,3.78,17.51,2.08,31.86,65.49
1069,新北市,2014/08/02,三重,-,-,-,-,-,33,-,-,-,-,-,-
1070,新北市,2014/08/02,三重,3.7,1.64,-,-,61,-,87.12,46.12,41,-,32.41,62.17
1071,新北市,2014/08/02,菜寮,-,-,-,-,-,27,-,-,-,-,-,-
1072,新北市,2014/08/02,菜寮,2.6,0.55,-,38.4,40,-,21.2,2.95,18.24,2.11,32.03,61.46
1073,新北市,2014/08/02,永和,-,-,-,-,-,23,-,-,-,-,-,-
1074,新北市,2014/08/02,永和,2.8,0.75,-,28.7,33,-,27.43,8.3,19.13,1.81,31.23,70.16
1075,新北市,2014/08/02,新莊,-,-,-,-,-,24,-,-,-,-,-,-
1076,新北市,2014/08/02,新莊,5.5,0.46,-,35.3,40,-,19.06,2.01,17.06,2.09,31.78,65.28
1077,新北市,2014/08/02,新店,-,-,-,-,-,16,-,-,-,-,-,-
1078,新北市,2014/08/02,新店,1.5,0.33,-,34.7,30,-,10.45,2.09,8.36,2.25,30.57,68.02
1079,新北市,2014/08/02,淡水,-,-,-,-,-,29,-,-,-,-,-,-
1080,新北市,2014/08/02,淡水,3.5,0.29,-,48.7,53,-,11.22,2.06,9.16,-,-,-
1081,新北市,2014/08/02,汐止,-,-,-,-,-,25,-,-,-,-,-,-
1082,新北市,2014/08/02,汐止,3.8,0.4,-,32,45,-,21.22,3.49,17.73,1.57,31,73.49
1083,新北市,2014/08/02,土城,-,-,-,-,-,21,-,-,-,-,-,-
1084,新北市,2014/08/02,土城,2.3,0.43,-,32.2,43,-,18.83,3.67,15.16,1.41,30.81,65.84
1085,新北市,2014/08/02,林口,-,-,-,-,-,28,-,-,-,-,-,-
1086,新北市,2014/08/02,林口,2.9,0.35,-,47.3,46,-,19.43,2.28,17.15,2.46,30.51,69.79
1087,新北市,2014/08/02,萬里,-,-,-,-,-,28,-,-,-,-,-,-
1088,新北市,2014/08/02,萬里,2.9,0.25,-,38.7,54,-,11.1,1.55,9.55,3.25,30.44,73.35
1089,新北市,2014/08/01,板橋,-,-,-,-,-,25,-,-,-,-,-,-
1090,新北市,2014/08/01,板橋,5.5,0.37,-,39.8,54,-,16.6,2.26,14.33,3.81,32.11,68.86
1091,新北市,2014/08/01,三重,-,-,-,-,-,39,-,-,-,-,-,-
1092,新北市,2014/08/01,三重,4.7,1.91,-,-,72,-,114.08,67.65,46.44,-,32.96,63.13
1093,新北市,2014/08/01,菜寮,-,-,-,-,-,31,-,-,-,-,-,-
1094,新北市,2014/08/01,菜寮,4.1,0.45,-,41.7,48,-,20.13,2.63,17.5,3.7,32.21,64.13
1095,新北市,2014/08/01,永和,-,-,-,-,-,27,-,-,-,-,-,-
1096,新北市,2014/08/01,永和,4.2,0.85,-,30.8,42,-,31.4,8.53,22.87,2.62,32.35,70.14
1097,新北市,2014/08/01,新莊,-,-,-,-,-,31,-,-,-,-,-,-
1098,新北市,2014/08/01,新莊,5.1,0.35,-,44.2,48,-,14.53,1.55,12.97,4.28,31.9,68.48
1099,新北市,2014/08/01,新店,-,-,-,-,-,23,-,-,-,-,-,-
1100,新北市,2014/08/01,新店,2,0.31,-,41.2,46,-,12.86,1.84,11.02,3.18,32.08,67.14
1101,新北市,2014/08/01,淡水,-,-,-,-,-,32,-,-,-,-,-,-
1102,新北市,2014/08/01,淡水,4.4,0.21,-,48.7,61,-,10.69,2.13,8.56,-,-,-
1103,新北市,2014/08/01,汐止,-,-,-,-,-,29,-,-,-,-,-,-
1104,新北市,2014/08/01,汐止,4.7,0.43,-,38.7,55,-,21.02,2.6,18.42,2.8,32.62,67.27
1105,新北市,2014/08/01,土城,-,-,-,-,-,25,-,-,-,-,-,-
1106,新北市,2014/08/01,土城,4,0.47,-,30.8,52,-,17.48,2.08,15.41,2.33,31.36,68.01
1107,新北市,2014/08/01,林口,-,-,-,-,-,32,-,-,-,-,-,-
1108,新北市,2014/08/01,林口,3.5,0.27,-,46.5,52,-,17.47,2.46,15.01,2.62,29.49,77.55
1109,新北市,2014/08/01,萬里,-,-,-,-,-,25,-,-,-,-,-,-
1110,新北市,2014/08/01,萬里,3.6,0.2,-,47.4,47,-,6.77,0.7,6.06,4.4,32.47,61.52
1111,臺中市,2014/08/31,西屯,-,-,-,-,-,18,-,-,-,-,-,-
1112,臺中市,2014/08/31,西屯,2.3,0.23,-,30.1,32,-,10.82,1.45,9.37,1.64,28.45,68.54
1113,臺中市,2014/08/31,忠明,-,-,-,-,-,17,-,-,-,-,-,-
1114,臺中市,2014/08/31,忠明,3.5,0.33,-,32.3,26,-,13.2,1.67,11.53,1.43,30.91,60.18
1115,臺中市,2014/08/31,豐原,-,-,-,-,-,16,-,-,-,-,-,-
1116,臺中市,2014/08/31,豐原,2.4,0.24,-,31.1,27,-,8.67,1.37,7.29,1.77,26.83,74.34
1117,臺中市,2014/08/31,沙鹿,-,-,-,-,-,21,-,-,-,-,-,-
1118,臺中市,2014/08/31,沙鹿,5.5,0.29,-,29.5,35,-,15.28,2.4,12.88,1.9,29.69,69.09
1119,臺中市,2014/08/31,大里,-,-,-,-,-,18,-,-,-,-,-,-
1120,臺中市,2014/08/31,大里,2.1,0.25,420.64,32.3,35,-,10.95,2.19,8.75,1.73,28.78,64.68
1121,臺中市,2014/08/30,西屯,-,-,-,-,-,23,-,-,-,-,-,-
1122,臺中市,2014/08/30,西屯,4,0.29,-,27.9,42,-,18.59,3.03,15.56,1.93,28.51,71.13
1123,臺中市,2014/08/30,忠明,-,-,-,-,-,20,-,-,-,-,-,-
1124,臺中市,2014/08/30,忠明,3.9,0.45,-,32.5,35,-,18.09,2.51,15.58,1.53,30.56,63.81
1125,臺中市,2014/08/30,豐原,-,-,-,-,-,18,-,-,-,-,-,-
1126,臺中市,2014/08/30,豐原,1.8,0.26,-,38.1,34,-,7.98,1.13,6.86,2.03,27.02,76.22
1127,臺中市,2014/08/30,沙鹿,-,-,-,-,-,25,-,-,-,-,-,-
1128,臺中市,2014/08/30,沙鹿,3.5,0.32,-,32.1,44,-,17.02,1.72,15.31,2.04,29.77,72.19
1129,臺中市,2014/08/30,大里,-,-,-,-,-,29,-,-,-,-,-,-
