序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
933,新北市,2015/12/09,萬里,4.1,0.19,-,31.1,23,-,11.74,2.17,9.57,-,-,-,2.39,1.92,21.56,2.5,5.17,84.86,71.49
934,新北市,2015/12/08,板橋,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
935,新北市,2015/12/08,板橋,2.9,0.38,-,26.3,31,-,22.77,4.43,18.32,1.98,0.123,1.857,2.99,2.58,19.64,0,0,76.65,0
936,新北市,2015/12/08,三重,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
937,新北市,2015/12/08,三重,2.5,1.13,-,-,43,-,78.53,46.45,32.08,2.397,0.416,1.98,-,-,22.47,-,-,66.89,-
938,新北市,2015/12/08,菜寮,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
939,新北市,2015/12/08,菜寮,2.3,0.31,-,25.4,27,-,15.74,3.08,12.66,-,-,-,3.74,3.55,19.98,-,-,76.4,-
940,新北市,2015/12/08,永和,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
941,新北市,2015/12/08,永和,2.5,0.44,-,30.7,21,-,19.77,5.38,14.38,1.925,0.126,1.8,3.15,3.04,19.16,-,-,78.63,-
942,新北市,2015/12/08,新莊,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
943,新北市,2015/12/08,新莊,1.9,0.35,-,29.1,24,-,16.34,2.34,14,-,-,-,4.58,4.54,19.82,-,-,76.94,-
944,新北市,2015/12/08,新店,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
945,新北市,2015/12/08,新店,1.8,0.31,-,28,18,-,12.71,2.4,10.31,-,-,-,4.44,3.55,19.56,-,-,78.16,-
946,新北市,2015/12/08,淡水,0.7,0.17,-,39,-,-,5.72,1.99,3.74,-,-,-,-,-,-,-,-,-,-
947,新北市,2015/12/08,汐止,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
948,新北市,2015/12/08,汐止,2.5,0.26,-,26.7,24,-,21.1,4.08,17.02,-,-,-,2.57,2.37,18.87,-,-,90.65,-
949,新北市,2015/12/08,土城,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
950,新北市,2015/12/08,土城,2.5,0.32,-,31.2,21,-,14.16,2.4,11.76,1.94,0.119,1.821,1.96,0.44,20.02,-,-,77.93,-
951,新北市,2015/12/08,林口,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
952,新北市,2015/12/08,林口,3.1,0.23,-,32.6,29,-,15.57,3.5,12.07,-,-,-,4.27,3.95,17.94,-,-,85.68,-
953,新北市,2015/12/08,萬里,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
954,新北市,2015/12/08,萬里,2.2,0.14,-,45,54,-,3.25,1.17,2.08,-,-,-,6.87,6.6,20.62,0.5,3.67,78.66,"1,329.75"
955,新北市,2015/12/07,板橋,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
956,新北市,2015/12/07,板橋,2.3,0.5,-,22,40,-,22.91,4.07,18.82,2.049,0.157,1.893,2.23,2.01,18.8,0,0,70.86,0
957,新北市,2015/12/07,三重,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
958,新北市,2015/12/07,三重,2.8,1.48,-,-,51,-,93.12,60.25,32.87,2.569,0.53,2.039,-,-,21.59,-,-,62.6,-
959,新北市,2015/12/07,菜寮,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
960,新北市,2015/12/07,菜寮,0.7,0.44,-,22.3,33,-,17.28,2.58,14.71,-,-,-,2.97,2.86,19.11,-,-,70.59,-
961,新北市,2015/12/07,永和,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
962,新北市,2015/12/07,永和,1.7,0.54,-,26,31,-,23.19,9.3,13.89,2.035,0.165,1.87,2.18,2.05,18.28,-,-,73.36,-
963,新北市,2015/12/07,新莊,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
964,新北市,2015/12/07,新莊,2.2,0.44,-,22.7,34,-,20.83,4.18,16.64,-,-,-,3.95,3.71,18.97,-,-,72.02,-
965,新北市,2015/12/07,新店,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
966,新北市,2015/12/07,新店,1.7,0.37,-,25.5,29,-,12.93,2.01,10.92,-,-,-,4.27,3.81,18.24,-,-,76.08,-
967,新北市,2015/12/07,淡水,1.7,0.28,-,34.9,-,-,5.85,1.45,4.39,-,-,-,-,-,-,-,-,-,-
968,新北市,2015/12/07,汐止,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
969,新北市,2015/12/07,汐止,3.1,0.38,-,24,35,-,21.3,4.83,16.47,-,-,-,2.34,2.06,18.27,-,-,82.66,-
970,新北市,2015/12/07,土城,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
971,新北市,2015/12/07,土城,2.2,0.38,-,27.8,29,-,13.01,2.2,10.81,1.928,0.097,1.832,1.56,0.68,18.68,-,-,74.62,-
972,新北市,2015/12/07,林口,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
973,新北市,2015/12/07,林口,2.5,0.32,-,29.2,35,-,16.26,4.61,11.65,-,-,-,3.73,3.44,16.7,-,-,82.84,-
974,新北市,2015/12/07,萬里,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
975,新北市,2015/12/07,萬里,2.1,0.23,-,40.5,73,-,4.57,1.53,3.04,-,-,-,6.87,6.54,19.62,0.5,3.63,73.69,"1,116.65"
976,新北市,2015/12/06,板橋,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
977,新北市,2015/12/06,板橋,1.4,0.45,-,22.9,17,-,19.77,2.86,16.91,2.04,0.136,1.905,1.98,1.33,18.14,0,0,82.74,0
978,新北市,2015/12/06,三重,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
979,新北市,2015/12/06,三重,2.6,1.3,-,-,32,-,90.38,61.34,29.05,2.422,0.435,1.987,-,-,20.53,-,-,75.65,-
980,新北市,2015/12/06,菜寮,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
981,新北市,2015/12/06,菜寮,1.3,0.42,-,20.4,12,-,18.08,3.78,14.3,-,-,-,1.87,1.21,19.25,-,-,83.64,-
982,新北市,2015/12/06,永和,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-
983,新北市,2015/12/06,永和,1.6,0.6,-,22,12,-,32.62,14.85,17.77,2.073,0.171,1.902,1.25,0.99,17.78,-,-,85.56,-
984,新北市,2015/12/06,新莊,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
985,新北市,2015/12/06,新莊,1.3,0.58,-,25,12,-,15.68,2.54,13.15,-,-,-,3.02,2.31,18.11,-,-,84.09,-
986,新北市,2015/12/06,新店,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
987,新北市,2015/12/06,新店,1.9,0.36,-,23.4,11,-,14.69,2.24,12.46,-,-,-,2.76,1.82,17.82,-,-,86.85,-
988,新北市,2015/12/06,淡水,1.1,0.27,-,33.9,-,-,4.97,1.14,3.82,-,-,-,-,-,-,-,-,-,-
989,新北市,2015/12/06,汐止,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
990,新北市,2015/12/06,汐止,0.7,0.32,-,31.6,12,-,10.01,2.21,7.8,-,-,-,2.1,1.94,18.07,-,-,91.22,-
991,新北市,2015/12/06,土城,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
992,新北市,2015/12/06,土城,1.7,0.37,-,26.6,9,-,14.52,2.23,12.28,1.943,0.096,1.847,1.53,0.94,17.75,-,-,87.13,-
993,新北市,2015/12/06,林口,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
994,新北市,2015/12/06,林口,1.3,0.24,-,35.2,13,-,5.86,1.91,3.95,-,-,-,4.2,3.98,15.73,-,-,96.97,-
995,新北市,2015/12/06,萬里,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
996,新北市,2015/12/06,萬里,1.7,0.23,-,39.6,54,-,4.1,1.59,2.5,-,-,-,8.26,6.76,18.7,2.07,4.75,87.16,104.95
997,新北市,2015/12/05,板橋,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
998,新北市,2015/12/05,板橋,2.9,0.51,-,26.4,31,-,24.45,5.06,19.39,2.087,0.183,1.904,2.91,2.3,21.98,0,0,67.87,0
999,新北市,2015/12/05,三重,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
1000,新北市,2015/12/05,三重,2.1,1.42,-,-,37,-,90.23,57.19,33.04,2.502,0.507,1.995,-,-,25.03,-,-,59.84,-
1001,新北市,2015/12/05,菜寮,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-
1002,新北市,2015/12/05,菜寮,2.4,0.46,-,24.3,22,-,18.89,4.32,14.59,-,-,-,3.47,3.15,21.97,-,-,69.73,-
1003,新北市,2015/12/05,永和,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
1004,新北市,2015/12/05,永和,3,0.65,-,27.4,21,-,27.86,10.54,17.32,2.082,0.213,1.869,2.45,2.31,21.62,-,-,68.69,-
1005,新北市,2015/12/05,新莊,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
1006,新北市,2015/12/05,新莊,2.3,0.5,-,28.9,28,-,18.14,2.95,15.19,-,-,-,4.2,3.63,22.19,-,-,68.7,-
1007,新北市,2015/12/05,新店,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1008,新北市,2015/12/05,新店,2.4,0.42,-,25.7,19,-,15.12,3.04,12.09,-,-,-,5.04,4.2,21.37,-,-,71.4,-
1009,新北市,2015/12/05,淡水,1.3,0.26,-,36.1,-,-,7.15,1.35,5.8,-,-,-,-,-,-,-,-,-,-
1010,新北市,2015/12/05,汐止,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1011,新北市,2015/12/05,汐止,2.6,0.46,-,28,23,-,22.22,8.37,13.84,-,-,-,2.02,1.59,21.31,-,-,77.66,-
1012,新北市,2015/12/05,土城,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1013,新北市,2015/12/05,土城,2.7,0.42,-,30.3,21,-,16.89,3.62,13.27,2.006,0.145,1.862,1.98,0.68,22.16,-,-,70.36,-
1014,新北市,2015/12/05,林口,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
1015,新北市,2015/12/05,林口,3.2,0.31,-,33.3,27,-,14.07,2.59,11.48,-,-,-,4.23,3.55,19.56,-,-,81.81,-
1016,新北市,2015/12/05,萬里,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
1017,新北市,2015/12/05,萬里,4.5,0.24,-,33.7,29,-,9.93,2.43,7.49,-,-,-,3.48,3.03,20.77,4.5,4.38,78.89,98.11
1018,新北市,2015/12/04,板橋,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
1019,新北市,2015/12/04,板橋,2.7,0.45,-,28.8,69,-,22.14,2.95,19.18,2.08,0.175,1.906,2.13,1.67,17.37,0,0,63.26,0
1020,新北市,2015/12/04,三重,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
1021,新北市,2015/12/04,三重,5.7,1.13,-,-,89,-,86.03,51.18,34.85,2.432,0.412,2.02,-,-,20.29,-,-,54.59,-
1022,新北市,2015/12/04,菜寮,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
1023,新北市,2015/12/04,菜寮,5.5,0.4,-,26.6,67,-,19.64,2.12,17.52,-,-,-,4.37,4.03,17.61,-,-,61.27,-
1024,新北市,2015/12/04,永和,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
1025,新北市,2015/12/04,永和,3.3,0.39,-,35.1,55,-,15.06,3.12,11.95,1.986,0.116,1.87,2.85,2.68,16.71,-,-,67.42,-
1026,新北市,2015/12/04,新莊,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
1027,新北市,2015/12/04,新莊,3.2,0.38,-,30.7,63,-,17.57,2.21,15.35,-,-,-,4.84,4.61,17.51,-,-,65.1,-
1028,新北市,2015/12/04,新店,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
1029,新北市,2015/12/04,新店,3,0.35,-,32.4,59,-,12.22,1.74,10.48,-,-,-,6.23,5.52,16.78,-,-,69.34,-
1030,新北市,2015/12/04,淡水,2.3,0.31,-,37.9,-,-,9.11,1.29,7.83,-,-,-,-,-,-,-,-,-,-
1031,新北市,2015/12/04,汐止,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
1032,新北市,2015/12/04,汐止,3.3,0.34,-,30.6,65,-,20,2.59,17.39,-,-,-,2.38,1.92,17.36,-,-,69,-
1033,新北市,2015/12/04,土城,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
1034,新北市,2015/12/04,土城,2.8,0.34,-,35.8,59,-,11.41,1.21,10.2,1.945,0.095,1.849,2.15,0.75,17.45,-,-,67.3,-
1035,新北市,2015/12/04,林口,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
1036,新北市,2015/12/04,林口,5.2,0.32,-,33.2,70,-,17.83,2.81,15.02,-,-,-,5.03,4.43,15.31,-,-,73.55,-
1037,新北市,2015/12/04,萬里,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
1038,新北市,2015/12/04,萬里,3.8,0.23,-,46.2,76,-,5.32,1.29,4.03,-,-,-,7.21,7.05,18.05,0,0,62.28,0
1039,新北市,2015/12/03,板橋,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-
1040,新北市,2015/12/03,板橋,3.4,0.57,-,24.9,77,-,23.07,3.8,19.28,2.11,0.17,1.94,2.56,2.25,18.57,0,0,64.16,0
1041,新北市,2015/12/03,三重,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
1042,新北市,2015/12/03,三重,3,1.41,-,-,89,-,88.39,54.62,33.77,2.566,0.488,2.078,-,-,21.39,-,-,56.23,-
1043,新北市,2015/12/03,菜寮,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
1044,新北市,2015/12/03,菜寮,2.8,0.5,-,24.4,70,-,19.1,2.83,16.28,-,-,-,3.22,2.9,18.73,-,-,63.2,-
1045,新北市,2015/12/03,永和,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
1046,新北市,2015/12/03,永和,3.2,0.62,-,28.1,68,-,23.11,7.06,16.05,2.079,0.173,1.906,2.48,2.35,18.06,-,-,66.54,-
1047,新北市,2015/12/03,新莊,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
1048,新北市,2015/12/03,新莊,3.1,0.56,-,27.3,69,-,18.33,3.02,15.31,-,-,-,4.53,4.12,18.53,-,-,66.59,-
1049,新北市,2015/12/03,新店,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-
1050,新北市,2015/12/03,新店,2.9,0.5,-,26.1,71,-,15.95,2.86,13.09,-,-,-,4.81,3.78,17.85,-,-,70.42,-
1051,新北市,2015/12/03,淡水,1.8,0.45,-,32.3,-,-,10.65,1.63,9.01,-,-,-,-,-,-,-,-,-,-
1052,新北市,2015/12/03,汐止,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-
1053,新北市,2015/12/03,汐止,3.6,0.46,-,26,74,-,21,3.56,17.44,-,-,-,2.36,2.14,17.89,-,-,75.25,-
1054,新北市,2015/12/03,土城,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
1055,新北市,2015/12/03,土城,3.1,0.49,-,28.9,72,-,14.76,2.62,12.14,2.014,0.134,1.879,1.76,0.81,18.53,-,-,68.64,-
1056,新北市,2015/12/03,林口,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
1057,新北市,2015/12/03,林口,3.3,0.43,-,30.3,76,-,19.32,5.26,14.05,-,-,-,3.86,3.68,15.89,-,-,80.23,-
1058,新北市,2015/12/03,萬里,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
1059,新北市,2015/12/03,萬里,3.3,0.36,-,40.9,116,-,6.86,1.72,5.14,-,-,-,7.04,6.87,18.3,1.1,3.76,70.46,222.69
1060,新北市,2015/12/02,板橋,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
1061,新北市,2015/12/02,板橋,4,0.56,-,22.6,39,-,28.19,5.73,22.46,2.193,0.265,1.928,1.72,1.32,22.27,4,4.48,75.56,58.32
1062,新北市,2015/12/02,三重,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
1063,新北市,2015/12/02,三重,3.4,1.67,-,-,48,-,109.85,71.73,38.12,2.743,0.661,2.082,-,-,24.89,-,-,67.89,-
1064,新北市,2015/12/02,菜寮,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1065,新北市,2015/12/02,菜寮,3.5,0.64,-,17,31,-,32.15,9.73,22.43,-,-,-,1.63,0.94,22.47,-,-,77.52,-
1066,新北市,2015/12/02,永和,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
1067,新北市,2015/12/02,永和,2.3,1.19,-,17.7,29,-,50.6,24.57,26.03,2.329,0.401,1.928,1.09,0.77,21.94,-,-,74.56,-
1068,新北市,2015/12/02,新莊,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
1069,新北市,2015/12/02,新莊,5,0.83,-,22.1,39,-,33.28,11.24,22.04,-,-,-,1.98,1.22,22.27,-,-,76.43,-
1070,新北市,2015/12/02,新店,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
1071,新北市,2015/12/02,新店,2.3,0.49,-,20.4,30,-,22.62,5.75,16.87,-,-,-,3.38,2.3,21.51,-,-,78.09,-
1072,新北市,2015/12/02,淡水,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1073,新北市,2015/12/02,淡水,2.7,0.41,-,27,27,-,19.87,5.85,14.03,-,-,-,-,-,-,-,-,-,-
1074,新北市,2015/12/02,汐止,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
1075,新北市,2015/12/02,汐止,2.1,0.53,-,20.6,31,-,32.85,14.21,18.64,-,-,-,1.36,1.06,21.6,-,-,85.05,-
1076,新北市,2015/12/02,土城,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,新北市,2015/12/02,土城,2.5,0.47,-,24.8,29,-,23.86,7.13,16.73,2.089,0.23,1.86,1.47,0.94,21.95,-,-,78.63,-
1078,新北市,2015/12/02,林口,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
1079,新北市,2015/12/02,林口,3.2,0.28,-,34.6,37,-,17.02,4.71,12.31,-,-,-,2.51,1.95,19.9,-,-,91.28,-
1080,新北市,2015/12/02,萬里,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
1081,新北市,2015/12/02,萬里,1.9,0.22,-,37.7,37,-,6.39,1.67,4.72,-,-,-,4.93,3.62,21.15,0.75,3.73,86.18,165.66
1082,新北市,2015/12/01,板橋,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
1083,新北市,2015/12/01,板橋,4.1,0.49,-,25.7,30,-,26.35,4.68,21.68,2.051,0.184,1.867,2.04,1.84,22.27,0,0,75.96,0
1084,新北市,2015/12/01,三重,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
1085,新北市,2015/12/01,三重,3,1.35,-,-,40,-,69.75,37.54,32.21,2.542,0.517,2.025,-,-,25.22,-,-,66.58,-
1086,新北市,2015/12/01,菜寮,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
1087,新北市,2015/12/01,菜寮,3.3,0.48,-,23.5,21,-,18.98,3.03,15.94,-,-,-,2.89,2.72,22.68,-,-,76.45,-
1088,新北市,2015/12/01,永和,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
1089,新北市,2015/12/01,永和,3.2,0.61,-,27.6,21,-,26.68,7.54,19.14,2.029,0.196,1.834,1.97,1.83,21.7,-,-,76.88,-
1090,新北市,2015/12/01,新莊,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
1091,新北市,2015/12/01,新莊,3.7,0.48,-,26.8,26,-,22.42,2.98,19.45,-,-,-,3.12,3,22.46,-,-,75.71,-
1092,新北市,2015/12/01,新店,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1093,新北市,2015/12/01,新店,2.4,0.48,-,20.3,21,-,21.79,4.2,17.59,-,-,-,2.35,1.46,21.63,-,-,78.54,-
1094,新北市,2015/12/01,淡水,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
1095,新北市,2015/12/01,淡水,2,0.51,-,24.5,22,-,18.86,5.04,13.82,-,-,-,-,-,-,-,-,-,-
1096,新北市,2015/12/01,汐止,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
1097,新北市,2015/12/01,汐止,4.1,0.37,-,25.1,22,-,24.07,5.85,18.22,-,-,-,1.78,1.57,21.34,-,-,89.12,-
1098,新北市,2015/12/01,土城,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
1099,新北市,2015/12/01,土城,2.8,0.48,-,28,19,-,20.16,2.84,17.31,2.056,0.179,1.877,1.34,0.37,22.39,-,-,77.5,-
1100,新北市,2015/12/01,林口,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
1101,新北市,2015/12/01,林口,4,0.34,-,28.2,30,-,23.9,5.46,18.44,-,-,-,2.52,2.1,20.34,-,-,87.62,-
1102,新北市,2015/12/01,萬里,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
1103,新北市,2015/12/01,萬里,2.2,0.22,-,39.1,42,-,7.53,1.81,5.72,-,-,-,3.53,3.21,21.23,0.75,4.06,88.01,136.14
1104,臺中市,2015/12/31,西屯,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
1105,臺中市,2015/12/31,西屯,2.2,0.29,-,39.9,47,-,11.27,1.16,10.1,1.831,0.085,1.746,4.66,1.87,17.9,0,0,71.1,0
1106,臺中市,2015/12/31,忠明,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
1107,臺中市,2015/12/31,忠明,2.9,0.39,-,26.9,33,-,17.89,2.01,15.87,1.8,0.129,1.67,2.65,1.31,17.76,-,-,67.2,-
1108,臺中市,2015/12/31,豐原,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
1109,臺中市,2015/12/31,豐原,2.4,0.3,-,34.6,24,-,7.71,0.96,6.75,1.773,0.121,1.652,2.48,1.53,16.31,-,-,70.78,-
1110,臺中市,2015/12/31,沙鹿,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
1111,臺中市,2015/12/31,沙鹿,2.8,0.35,-,42,50,-,12.25,1.32,10.93,-,-,-,6.09,2.02,17.31,-,-,71.3,-
1112,臺中市,2015/12/31,大里,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
1113,臺中市,2015/12/31,大里,1.3,0.49,421.42,27.2,34,-,22.1,2.31,19.81,2.051,0.16,1.891,2.48,0.93,19.25,-,-,65.93,-
1114,臺中市,2015/12/30,西屯,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
1115,臺中市,2015/12/30,西屯,1.8,0.36,-,22,43,-,25.83,7.21,18.62,1.969,0.224,1.745,3.45,1.12,17.9,0,0,79.04,0
1116,臺中市,2015/12/30,忠明,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
1117,臺中市,2015/12/30,忠明,2.9,0.43,-,14,39,-,29.62,7.9,21.72,1.917,0.229,1.688,2.14,1.01,17.71,-,-,73.93,-
1118,臺中市,2015/12/30,豐原,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
1119,臺中市,2015/12/30,豐原,2.6,0.32,-,20.8,24,-,12,1.5,10.5,1.776,0.128,1.649,2.11,1.3,16.34,-,-,76.74,-
1120,臺中市,2015/12/30,沙鹿,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
1121,臺中市,2015/12/30,沙鹿,2.2,0.31,-,24.5,39,-,20.19,2.98,17.21,-,-,-,4.83,1.58,17.15,-,-,80.55,-
1122,臺中市,2015/12/30,大里,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
1123,臺中市,2015/12/30,大里,3.6,0.63,443.6,11.9,45,-,37.36,11.03,26.33,2.299,0.363,1.936,1.95,0.74,18.85,-,-,73.15,-
1124,臺中市,2015/12/29,西屯,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
1125,臺中市,2015/12/29,西屯,2.3,0.36,-,29.7,48,-,22.58,4.45,18.13,-,-,-,2.64,1.24,18.42,0,0,69.28,0
1126,臺中市,2015/12/29,忠明,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
1127,臺中市,2015/12/29,忠明,2.8,0.44,-,20.1,44,-,27.98,5.25,22.71,1.876,0.185,1.691,1.7,1.16,18.28,-,-,65.82,-
1128,臺中市,2015/12/29,豐原,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
1129,臺中市,2015/12/29,豐原,2.3,0.37,-,24.5,38,-,16.59,2.37,14.22,1.842,0.165,1.677,1.89,1.22,17.2,-,-,69.57,-
1130,臺中市,2015/12/29,沙鹿,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
1131,臺中市,2015/12/29,沙鹿,2.8,0.32,-,32.2,51,-,18.24,1.46,16.74,-,-,-,3.62,1.48,17.55,-,-,70.61,-
1132,臺中市,2015/12/29,大里,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
1133,臺中市,2015/12/29,大里,3.3,0.55,440.67,21.5,48,-,33.6,7.01,26.59,2.211,0.315,1.896,1.63,0.96,19.36,-,-,66.32,-
1134,臺中市,2015/12/28,西屯,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
1135,臺中市,2015/12/28,西屯,1.9,0.33,-,41.8,36,-,10.64,1.93,8.71,1.87,0.069,1.801,5.28,2.25,17.86,0,0,71.35,0
1136,臺中市,2015/12/28,忠明,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
1137,臺中市,2015/12/28,忠明,2.3,0.37,-,30.3,33,-,15.37,2.19,13.19,1.782,0.102,1.68,2.78,1.39,17.6,-,-,68.06,-
