序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
1962,高雄市,2014/05/17,復興,5.1,0.44,-,12.4,24,-,19.66,5.61,14.05,0.81,29.61,74.82
1963,高雄市,2014/05/17,小港,7.3,0.26,-,12.6,36,-,21.79,7.12,14.68,1.92,29.81,74.89
1964,高雄市,2014/05/17,鳳山,-,-,-,-,-,12,-,-,-,-,-,-
1965,高雄市,2014/05/17,鳳山,4,0.43,-,13.9,46,-,18.37,4.26,14.12,1.73,29.97,70.17
1966,高雄市,2014/05/17,林園,-,-,-,-,-,12,-,-,-,-,-,-
1967,高雄市,2014/05/17,林園,3.1,0.18,-,17.3,19,-,9.78,2.83,6.94,1.96,28.98,77.2
1968,高雄市,2014/05/17,大寮,-,-,-,-,-,12,-,-,-,-,-,-
1969,高雄市,2014/05/17,大寮,6.5,0.33,-,12.1,30,-,17.91,4.69,13.22,1.41,29.23,75.16
1970,高雄市,2014/05/17,仁武,-,-,-,-,-,14,-,-,-,-,-,-
1971,高雄市,2014/05/17,仁武,3.6,0.22,-,15.9,46,-,14.66,3.97,10.69,1.7,29.28,74.85
1972,高雄市,2014/05/17,橋頭,-,-,-,-,-,6,-,-,-,-,-,-
1973,高雄市,2014/05/17,橋頭,3.6,0.25,-,16.1,23,-,12.75,4.46,8.29,2.54,29.43,77.72
1974,高雄市,2014/05/17,美濃,-,-,-,-,-,11,-,-,-,-,-,-
1975,高雄市,2014/05/17,美濃,2.1,0.18,-,20.5,24,-,7.22,2.58,4.64,1.08,29.73,68.93
1976,高雄市,2014/05/16,左營,-,-,-,-,-,7,-,-,-,-,-,-
1977,高雄市,2014/05/16,左營,2.1,0.16,-,17.8,34,-,7.86,2.09,5.77,1.68,28.72,79.29
1978,高雄市,2014/05/16,楠梓,-,-,-,-,-,7,-,-,-,-,-,-
1979,高雄市,2014/05/16,楠梓,3.6,0.27,-,11.5,40,-,14.57,5.54,9.03,1.68,29.3,82.03
1980,高雄市,2014/05/16,前金,-,-,-,-,-,10,-,-,-,-,-,-
1981,高雄市,2014/05/16,前金,3.2,0.21,-,18.3,26,-,10.34,3.33,7.01,2.08,28.88,82.19
1982,高雄市,2014/05/16,前鎮,-,-,-,-,-,7,-,-,-,-,-,-
1983,高雄市,2014/05/16,前鎮,4.3,0.24,-,12.3,24,-,15.05,3.93,11.12,1.39,28.59,84.52
1984,高雄市,2014/05/16,復興,-,-,-,-,-,7,-,-,-,-,-,-
1985,高雄市,2014/05/16,復興,4,0.44,-,10.9,20,-,16.05,4.72,11.34,0.75,29.15,80.12
1986,高雄市,2014/05/16,小港,8.4,0.25,-,10.1,32,-,19.61,5.94,13.68,1.87,29.44,78.54
1987,高雄市,2014/05/16,鳳山,-,-,-,-,-,10,-,-,-,-,-,-
1988,高雄市,2014/05/16,鳳山,3.1,0.42,-,11.4,39,-,16.71,3.91,12.8,1.84,29.61,76.15
1989,高雄市,2014/05/16,林園,-,-,-,-,-,11,-,-,-,-,-,-
1990,高雄市,2014/05/16,林園,3.4,0.11,-,19.5,18,-,7.65,1.02,6.6,1.97,29.02,78.2
1991,高雄市,2014/05/16,大寮,-,-,-,-,-,11,-,-,-,-,-,-
1992,高雄市,2014/05/16,大寮,2.9,0.27,-,11.2,26,-,15.21,4.56,10.65,1.67,29.12,79.56
1993,高雄市,2014/05/16,仁武,-,-,-,-,-,12,-,-,-,-,-,-
1994,高雄市,2014/05/16,仁武,3.9,0.21,-,11.4,45,-,19.19,6.42,12.77,1.67,28.87,80.63
1995,高雄市,2014/05/16,橋頭,-,-,-,-,-,5,-,-,-,-,-,-
1996,高雄市,2014/05/16,橋頭,2,0.23,-,12,23,-,12.93,6.29,6.64,2.41,29.41,80.78
1997,高雄市,2014/05/16,美濃,-,-,-,-,-,9,-,-,-,-,-,-
1998,高雄市,2014/05/16,美濃,1.6,0.18,-,15.1,22,-,8.05,3.26,4.79,1.11,28.87,76.12
1999,高雄市,2014/05/15,左營,-,-,-,-,-,9,-,-,-,-,-,-
2000,高雄市,2014/05/15,左營,2.3,0.17,-,18.2,30,-,6.96,1.52,5.44,1.32,29.13,74.34
2001,高雄市,2014/05/15,楠梓,-,-,-,-,-,5,-,-,-,-,-,-
2002,高雄市,2014/05/15,楠梓,1.7,0.23,-,13.3,38,-,15.31,6.87,8.45,1.71,29.72,75.49
2003,高雄市,2014/05/15,前金,-,-,-,-,-,8,-,-,-,-,-,-
2004,高雄市,2014/05/15,前金,4.2,0.15,-,19.8,26,-,8.34,2.09,6.25,1.73,29.32,76.68
2005,高雄市,2014/05/15,前鎮,-,-,-,-,-,7,-,-,-,-,-,-
2006,高雄市,2014/05/15,前鎮,6,0.19,-,12.9,26,-,14.72,3.37,11.36,1.37,29.02,79.24
2007,高雄市,2014/05/15,復興,-,-,-,-,-,7,-,-,-,-,-,-
2008,高雄市,2014/05/15,復興,5.6,0.39,-,12.1,19,-,17.47,5.66,11.81,0.78,29.52,75.03
2009,高雄市,2014/05/15,小港,6.2,0.17,-,14.2,31,-,15.62,4.39,11.23,1.96,29.86,73.73
2010,高雄市,2014/05/15,鳳山,-,-,-,-,-,8,-,-,-,-,-,-
2011,高雄市,2014/05/15,鳳山,2.9,0.39,-,12.4,39,-,14.32,3.26,11.06,1.89,30.01,69.27
2012,高雄市,2014/05/15,林園,-,-,-,-,-,9,-,-,-,-,-,-
2013,高雄市,2014/05/15,林園,3.6,0.1,-,19.3,17,-,4.94,1.59,3.33,2.11,29.13,74.04
2014,高雄市,2014/05/15,大寮,-,-,-,-,-,11,-,-,-,-,-,-
2015,高雄市,2014/05/15,大寮,2.1,0.23,-,9.7,29,-,15.32,4.31,11.01,1.65,29.32,73.92
2016,高雄市,2014/05/15,仁武,-,-,-,-,-,11,-,-,-,-,-,-
2017,高雄市,2014/05/15,仁武,3.1,0.19,-,13.3,48,-,15.03,4.15,10.87,1.75,29.16,75.19
2018,高雄市,2014/05/15,橋頭,-,-,-,-,-,3,-,-,-,-,-,-
2019,高雄市,2014/05/15,橋頭,2.6,0.23,-,13.8,20,-,13.02,6.65,6.38,2.34,29.3,77.95
2020,高雄市,2014/05/15,美濃,-,-,-,-,-,6,-,-,-,-,-,-
2021,高雄市,2014/05/15,美濃,1.3,0.15,-,14.3,18,-,7.02,1.86,5.15,0.96,28.6,73.13
2022,高雄市,2014/05/14,左營,-,-,-,-,-,11,-,-,-,-,-,-
2023,高雄市,2014/05/14,左營,3,0.29,-,14.3,33,-,14.81,4.84,9.97,1.62,28.82,72.53
2024,高雄市,2014/05/14,楠梓,-,-,-,-,-,6,-,-,-,-,-,-
2025,高雄市,2014/05/14,楠梓,2,0.32,-,12.9,47,-,19.9,8.98,10.92,1.57,29.13,74.9
2026,高雄市,2014/05/14,前金,-,-,-,-,-,15,-,-,-,-,-,-
2027,高雄市,2014/05/14,前金,6.5,0.2,-,16.6,31,-,14.59,3.79,10.81,1.77,29.17,75.71
2028,高雄市,2014/05/14,前鎮,-,-,-,-,-,7,-,-,-,-,-,-
2029,高雄市,2014/05/14,前鎮,5.4,0.2,-,13.5,26,-,16.69,5.15,11.54,1.25,28.37,80.97
2030,高雄市,2014/05/14,復興,-,-,-,-,-,7,-,-,-,-,-,-
2031,高雄市,2014/05/14,復興,5.3,0.36,-,12.4,21,-,16.53,4.68,11.84,0.76,29.08,75.16
2032,高雄市,2014/05/14,小港,9.8,0.21,-,12.7,36,-,19.07,7.2,11.87,1.61,29.21,75.92
2033,高雄市,2014/05/14,鳳山,-,-,-,-,-,11,-,-,-,-,-,-
2034,高雄市,2014/05/14,鳳山,3.8,0.47,-,10,47,-,19,4.98,14.02,1.56,29.42,69.98
2035,高雄市,2014/05/14,林園,-,-,-,-,-,9,-,-,-,-,-,-
2036,高雄市,2014/05/14,林園,3,0.2,-,19.9,17,-,7.58,3.56,4.02,1.74,28.37,76.28
2037,高雄市,2014/05/14,大寮,-,-,-,-,-,9,-,-,-,-,-,-
2038,高雄市,2014/05/14,大寮,3.8,0.28,-,10.9,27,-,16.87,6.21,10.66,1.51,28.6,75.12
2039,高雄市,2014/05/14,仁武,-,-,-,-,-,12,-,-,-,-,-,-
2040,高雄市,2014/05/14,仁武,3.8,0.31,-,11.4,51,-,19.73,6.12,13.6,1.62,28.81,73.35
2041,高雄市,2014/05/14,橋頭,-,-,-,-,-,2,-,-,-,-,-,-
2042,高雄市,2014/05/14,橋頭,2.4,0.26,-,14,20,-,12.17,6.28,5.89,2.39,28.66,77.35
2043,高雄市,2014/05/14,美濃,-,-,-,-,-,8,-,-,-,-,-,-
2044,高雄市,2014/05/14,美濃,2,0.19,-,15.3,24,-,9.4,3.6,5.8,1.07,28.15,71.52
2045,高雄市,2014/05/13,左營,-,-,-,-,-,11,-,-,-,-,-,-
2046,高雄市,2014/05/13,左營,-,0.56,-,8,46,-,28.52,12.54,15.98,1.61,27.97,76.06
2047,高雄市,2014/05/13,楠梓,-,-,-,-,-,12,-,-,-,-,-,-
2048,高雄市,2014/05/13,楠梓,5.7,0.5,-,7.6,47,-,35.42,19.76,15.66,1.46,28.16,81.31
2049,高雄市,2014/05/13,前金,-,-,-,-,-,12,-,-,-,-,-,-
2050,高雄市,2014/05/13,前金,5.5,0.48,-,11.8,37,-,22.4,9.07,13.33,1.54,28.77,75.71
2051,高雄市,2014/05/13,前鎮,-,-,-,-,-,11,-,-,-,-,-,-
2052,高雄市,2014/05/13,前鎮,8.7,0.43,-,8,33,-,29.55,11.76,17.79,1.18,28,81.8
2053,高雄市,2014/05/13,復興,-,-,-,-,-,12,-,-,-,-,-,-
2054,高雄市,2014/05/13,復興,8.1,0.65,-,7.5,29,-,29.59,11.95,17.64,0.85,28.59,76.79
2055,高雄市,2014/05/13,小港,11.7,0.33,-,8.7,39,-,30.49,14.07,16.42,1.68,28.77,77.23
2056,高雄市,2014/05/13,鳳山,-,-,-,-,-,10,-,-,-,-,-,-
2057,高雄市,2014/05/13,鳳山,4.3,0.61,-,8.6,46,-,22.69,7.13,15.56,1.46,28.81,73.61
2058,高雄市,2014/05/13,林園,-,-,-,-,-,11,-,-,-,-,-,-
2059,高雄市,2014/05/13,林園,4.2,0.26,-,15.8,20,-,12.78,3.31,9.48,1.81,27.99,78.71
2060,高雄市,2014/05/13,大寮,-,-,-,-,-,8,-,-,-,-,-,-
2061,高雄市,2014/05/13,大寮,2.7,0.31,-,9.6,28,-,17.51,5.92,11.6,1.33,27.97,81.07
2062,高雄市,2014/05/13,仁武,-,-,-,-,-,11,-,-,-,-,-,-
2063,高雄市,2014/05/13,仁武,3.6,0.46,-,6.8,46,-,28.61,12.94,15.67,1.34,27.51,79.89
2064,高雄市,2014/05/13,橋頭,-,-,-,-,-,5,-,-,-,-,-,-
2065,高雄市,2014/05/13,橋頭,3,0.39,-,8.9,26,-,23.34,12.63,10.71,2.14,27.99,82.9
2066,高雄市,2014/05/13,美濃,1.8,0.21,-,12.4,21,-,8.27,3.97,4.31,1.24,26.69,80.04
2067,高雄市,2014/05/12,左營,-,-,-,-,-,12,-,-,-,-,-,-
2068,高雄市,2014/05/12,左營,3.9,0.5,-,12.8,46,-,24.5,10.08,14.42,2.09,28.19,74.03
2069,高雄市,2014/05/12,楠梓,-,-,-,-,-,10,-,-,-,-,-,-
2070,高雄市,2014/05/12,楠梓,4.6,0.34,-,11.5,45,-,22.7,8.02,14.68,1.78,28.8,76.15
2071,高雄市,2014/05/12,前金,-,-,-,-,-,13,-,-,-,-,-,-
2072,高雄市,2014/05/12,前金,5.2,0.43,-,17.5,33,-,17.52,7.16,10.37,1.8,28.85,75.13
2073,高雄市,2014/05/12,前鎮,-,-,-,-,-,10,-,-,-,-,-,-
2074,高雄市,2014/05/12,前鎮,5.1,0.42,-,13.4,31,-,20.93,5.75,15.19,1.68,28.37,79.05
2075,高雄市,2014/05/12,復興,-,-,-,-,-,8,-,-,-,-,-,-
2076,高雄市,2014/05/12,復興,5.4,0.61,-,13,29,-,24.6,9.77,14.83,0.94,29.01,73.9
2077,高雄市,2014/05/12,小港,-,-,-,-,-,10,-,-,-,-,-,-
2078,高雄市,2014/05/12,小港,7,0.31,-,15.2,40,-,22.22,8.61,13.6,1.92,29.2,74.25
2079,高雄市,2014/05/12,鳳山,-,-,-,-,-,11,-,-,-,-,-,-
2080,高雄市,2014/05/12,鳳山,4.4,0.43,-,10.6,40,-,18.46,5.08,13.38,1.7,29.23,71.08
2081,高雄市,2014/05/12,林園,-,-,-,-,-,9,-,-,-,-,-,-
2082,高雄市,2014/05/12,林園,3.9,0.15,-,18.9,19,-,10.56,2.79,7.77,1.98,28.21,75.76
2083,高雄市,2014/05/12,大寮,-,-,-,-,-,5,-,-,-,-,-,-
2084,高雄市,2014/05/12,大寮,2.1,0.21,-,12,18,-,13.47,4.52,8.95,1.69,28.37,76.1
2085,高雄市,2014/05/12,仁武,-,-,-,-,-,10,-,-,-,-,-,-
2086,高雄市,2014/05/12,仁武,3.1,0.31,-,12.8,42,-,18.89,5.59,13.3,1.98,28.3,75.45
2087,高雄市,2014/05/12,橋頭,-,-,-,-,-,5,-,-,-,-,-,-
2088,高雄市,2014/05/12,橋頭,3.9,0.26,-,11,18,-,16.41,5.59,10.82,2.86,28.4,78.27
2089,高雄市,2014/05/12,美濃,2.2,0.16,-,16.2,18,-,7.06,3.16,3.9,1.54,28.2,71.97
2090,高雄市,2014/05/11,左營,-,-,-,-,-,14,-,-,-,-,-,-
2091,高雄市,2014/05/11,左營,4.2,0.44,-,14.5,48,-,24.94,5.55,19.39,2.37,28.74,65.77
2092,高雄市,2014/05/11,楠梓,-,-,-,-,-,12,-,-,-,-,-,-
2093,高雄市,2014/05/11,楠梓,5.1,0.39,-,16.4,45,-,20.25,4.05,16.19,1.99,29.5,67.02
2094,高雄市,2014/05/11,前金,-,-,-,-,-,14,-,-,-,-,-,-
2095,高雄市,2014/05/11,前金,10,0.39,-,14.1,39,-,23.66,5.69,17.97,1.73,29.26,69.2
2096,高雄市,2014/05/11,前鎮,-,-,-,-,-,12,-,-,-,-,-,-
2097,高雄市,2014/05/11,前鎮,8.2,0.26,-,15.5,28,-,18.26,3.42,14.84,2.11,28.43,74.25
2098,高雄市,2014/05/11,復興,-,-,-,-,-,12,-,-,-,-,-,-
2099,高雄市,2014/05/11,復興,7.5,0.4,-,16.2,22,-,18.93,4.67,14.26,0.94,29.18,68.87
2100,高雄市,2014/05/11,小港,-,-,-,-,-,9,-,-,-,-,-,-
2101,高雄市,2014/05/11,小港,10,0.26,-,20.2,39,-,11.87,1.51,10.39,1.99,29.37,68.69
2102,高雄市,2014/05/11,鳳山,-,-,-,-,-,13,-,-,-,-,-,-
2103,高雄市,2014/05/11,鳳山,5.5,0.51,-,16,47,-,17.06,3.55,13.51,1.51,29.63,63.34
2104,高雄市,2014/05/11,林園,-,-,-,-,-,9,-,-,-,-,-,-
2105,高雄市,2014/05/11,林園,2.5,0.15,-,22.9,19,-,8.49,1.64,6.85,2.01,27.88,73.48
2106,高雄市,2014/05/11,大寮,-,-,-,-,-,11,-,-,-,-,-,-
2107,高雄市,2014/05/11,大寮,4.3,0.24,-,15.8,25,-,9.87,1.73,8.13,1.77,28.46,72.59
2108,高雄市,2014/05/11,仁武,-,-,-,-,-,16,-,-,-,-,-,-
2109,高雄市,2014/05/11,仁武,4.1,0.34,-,18.7,43,-,15.35,2.56,12.78,2.11,29.02,67.04
2110,高雄市,2014/05/11,橋頭,-,-,-,-,-,6,-,-,-,-,-,-
2111,高雄市,2014/05/11,橋頭,5.4,0.34,-,17.1,23,-,16.17,3.79,12.39,2.72,29.15,68.63
2112,高雄市,2014/05/11,美濃,-,-,-,-,-,3,-,-,-,-,-,-
2113,高雄市,2014/05/11,美濃,2.2,0.22,-,18.8,26,-,7.31,2.92,4.39,1.67,28.18,67.61
2114,高雄市,2014/05/10,左營,-,-,-,-,-,14,-,-,-,-,-,-
2115,高雄市,2014/05/10,左營,4.5,0.83,-,26.8,49,-,42.71,15.42,27.28,1.25,26.08,71.53
2116,高雄市,2014/05/10,楠梓,-,-,-,-,-,15,-,-,-,-,-,-
2117,高雄市,2014/05/10,楠梓,5,0.57,-,24.2,55,-,34.14,7.76,26.38,1.36,26.41,75.1
2118,高雄市,2014/05/10,前金,-,-,-,-,-,13,-,-,-,-,-,-
2119,高雄市,2014/05/10,前金,5.5,0.66,-,29.6,40,-,30.27,6.39,23.88,1.23,27.22,67.14
2120,高雄市,2014/05/10,前鎮,-,-,-,-,-,15,-,-,-,-,-,-
2121,高雄市,2014/05/10,前鎮,12.2,0.59,-,17.4,33,-,45.02,14.32,30.7,1.22,26.55,72.18
2122,高雄市,2014/05/10,復興,-,-,-,-,-,12,-,-,-,-,-,-
2123,高雄市,2014/05/10,復興,9.6,0.91,-,15.8,28,-,45.84,12.95,32.89,0.67,27.18,68.11
2124,高雄市,2014/05/10,小港,-,-,-,-,-,15,-,-,-,-,-,-
2125,高雄市,2014/05/10,小港,12.4,0.53,-,20.1,44,-,47.71,15.09,32.62,1.52,27.35,67.87
2126,高雄市,2014/05/10,鳳山,-,-,-,-,-,15,-,-,-,-,-,-
2127,高雄市,2014/05/10,鳳山,4.9,0.9,-,23.4,51,-,35.24,5.55,29.68,1.14,27.23,66.64
2128,高雄市,2014/05/10,林園,-,-,-,-,-,13,-,-,-,-,-,-
2129,高雄市,2014/05/10,林園,7.6,0.25,-,37.2,19,-,17.94,4.25,13.69,1.86,26.01,73.36
2130,高雄市,2014/05/10,大寮,-,-,-,-,-,12,-,-,-,-,-,-
2131,高雄市,2014/05/10,大寮,8.1,0.41,-,20.2,37,-,23.86,4.91,18.96,1.23,26.57,72.7
2132,高雄市,2014/05/10,仁武,-,-,-,-,-,18,-,-,-,-,-,-
2133,高雄市,2014/05/10,仁武,6,0.63,-,20.6,61,-,43.64,10.48,33.16,1.17,26.59,71.91
2134,高雄市,2014/05/10,橋頭,-,-,-,-,-,10,-,-,-,-,-,-
2135,高雄市,2014/05/10,橋頭,3.3,0.53,-,23.3,36,-,25.46,5.41,20.05,1.68,26.39,75.3
2136,高雄市,2014/05/10,美濃,1.6,0.28,-,22.9,24,-,9.91,1.75,8.15,0.98,25.75,75.54
2137,高雄市,2014/05/09,左營,-,-,-,-,-,28,-,-,-,-,-,-
2138,高雄市,2014/05/09,左營,5.4,0.78,-,8,61,-,40.77,13.06,27.7,1.46,23.97,83.37
2139,高雄市,2014/05/09,楠梓,-,-,-,-,-,18,-,-,-,-,-,-
2140,高雄市,2014/05/09,楠梓,3.2,0.55,-,8.4,64,-,34.51,11.37,23.15,1.64,24.12,87.91
2141,高雄市,2014/05/09,前金,-,-,-,-,-,29,-,-,-,-,-,-
2142,高雄市,2014/05/09,前金,4,0.86,-,9.8,58,-,36.14,8.47,27.66,1.6,24.77,82.01
2143,高雄市,2014/05/09,前鎮,-,-,-,-,-,27,-,-,-,-,-,-
2144,高雄市,2014/05/09,前鎮,6.2,0.88,-,8.1,55,-,43.6,12.98,30.62,1.43,24.57,83.92
2145,高雄市,2014/05/09,復興,-,-,-,-,-,27,-,-,-,-,-,-
2146,高雄市,2014/05/09,復興,7.3,1.19,-,8,45,-,53.36,22.09,31.27,1.14,25.46,78.32
2147,高雄市,2014/05/09,小港,-,-,-,-,-,19,-,-,-,-,-,-
2148,高雄市,2014/05/09,小港,6.3,0.64,-,10.2,54,-,41.09,11.59,29.5,1.77,25.34,78.49
2149,高雄市,2014/05/09,鳳山,-,-,-,-,-,25,-,-,-,-,-,-
2150,高雄市,2014/05/09,鳳山,3.8,0.64,-,12,63,-,26.03,3.63,22.39,1.6,24.74,82.16
2151,高雄市,2014/05/09,林園,-,-,-,-,-,18,-,-,-,-,-,-
2152,高雄市,2014/05/09,林園,6.1,0.39,-,19.4,30,-,19.28,3.05,16.23,2.33,24.18,80.46
2153,高雄市,2014/05/09,大寮,-,-,-,-,-,22,-,-,-,-,-,-
2154,高雄市,2014/05/09,大寮,6,0.47,-,9.7,43,-,27.4,5.99,21.4,1.46,24.32,85.39
2155,高雄市,2014/05/09,仁武,-,-,-,-,-,34,-,-,-,-,-,-
2156,高雄市,2014/05/09,仁武,7.4,0.58,-,7.6,71,-,42.43,16.17,26.26,1.53,24.28,85.18
2157,高雄市,2014/05/09,橋頭,-,-,-,-,-,21,-,-,-,-,-,-
2158,高雄市,2014/05/09,橋頭,3.6,0.49,-,8.9,45,-,24.69,5.28,19.42,2.07,24.62,85.47
2159,高雄市,2014/05/09,美濃,-,-,-,-,-,10,-,-,-,-,-,-
2160,高雄市,2014/05/09,美濃,1,0.34,-,15,28,-,10.92,2.77,8.15,1.01,23.72,84.94
2161,高雄市,2014/05/08,左營,-,-,-,-,-,21,-,-,-,-,-,-
2162,高雄市,2014/05/08,左營,4.6,0.43,-,38.8,50,-,17.39,2.01,15.38,2.15,25.11,74.71
2163,高雄市,2014/05/08,楠梓,-,-,-,-,-,22,-,-,-,-,-,-
2164,高雄市,2014/05/08,楠梓,3.4,0.42,-,34.4,57,-,19.65,3.13,16.53,1.96,25.96,76.47
2165,高雄市,2014/05/08,前金,-,-,-,-,-,22,-,-,-,-,-,-
2166,高雄市,2014/05/08,前金,4.4,0.49,-,41,45,-,18.47,2,16.48,2.25,25.98,72.95
2167,高雄市,2014/05/08,前鎮,-,-,-,-,-,23,-,-,-,-,-,-
2168,高雄市,2014/05/08,前鎮,4.9,0.65,-,26.7,42,-,27.19,2.97,24.21,1.61,25.76,76.28
2169,高雄市,2014/05/08,復興,-,-,-,-,-,20,-,-,-,-,-,-
2170,高雄市,2014/05/08,復興,5.2,0.77,-,32.3,37,-,29.34,4.31,25.03,0.89,26.56,70.88
2171,高雄市,2014/05/08,小港,-,-,-,-,-,23,-,-,-,-,-,-
2172,高雄市,2014/05/08,小港,7.8,0.49,-,31.8,53,-,33.65,5.49,28.15,2.14,26.87,69.13
2173,高雄市,2014/05/08,鳳山,-,-,-,-,-,21,-,-,-,-,-,-
2174,高雄市,2014/05/08,鳳山,5.8,0.57,-,30.6,51,-,25.18,3.45,21.72,1.7,26.56,69.22
2175,高雄市,2014/05/08,林園,-,-,-,-,-,17,-,-,-,-,-,-
2176,高雄市,2014/05/08,林園,7.8,0.37,-,46.9,23,-,18.26,2.71,15.55,2.55,25.78,72.99
2177,高雄市,2014/05/08,大寮,-,-,-,-,-,19,-,-,-,-,-,-
2178,高雄市,2014/05/08,大寮,5.1,0.49,-,35.1,36,-,21.38,2.37,19.02,1.72,26.54,70.33
2179,高雄市,2014/05/08,仁武,-,-,-,-,-,23,-,-,-,-,-,-
2180,高雄市,2014/05/08,仁武,7.4,0.45,-,31.1,59,-,24.51,4.69,19.82,1.75,25.62,75.66
2181,高雄市,2014/05/08,橋頭,-,-,-,-,-,18,-,-,-,-,-,-
2182,高雄市,2014/05/08,橋頭,4,0.44,-,32.9,43,-,17.5,2.7,14.81,2.39,26.2,75.12
2183,高雄市,2014/05/08,美濃,-,-,-,-,-,9,-,-,-,-,-,-
2184,高雄市,2014/05/08,美濃,1.4,0.35,-,32.8,28,-,9.69,1.4,8.29,1.15,27.03,69.69
2185,高雄市,2014/05/07,左營,-,-,-,-,-,32,-,-,-,-,-,-
2186,高雄市,2014/05/07,左營,4.7,0.6,-,34.1,66,-,26.52,4.23,22.3,2.4,23.5,79.75
2187,高雄市,2014/05/07,楠梓,-,-,-,-,-,28,-,-,-,-,-,-
2188,高雄市,2014/05/07,楠梓,3.2,0.53,-,30,70,-,26.83,5.05,21.78,2.18,23.68,84.62
2189,高雄市,2014/05/07,前金,-,-,-,-,-,33,-,-,-,-,-,-
2190,高雄市,2014/05/07,前金,5,0.64,-,34.5,61,-,25.88,3.72,22.15,2.17,24.22,78.73
2191,高雄市,2014/05/07,前鎮,-,-,-,-,-,35,-,-,-,-,-,-
2192,高雄市,2014/05/07,前鎮,6.1,0.68,-,29.4,53,-,33.4,4.73,28.68,1.49,24.01,82.49
2193,高雄市,2014/05/07,復興,-,-,-,-,-,31,-,-,-,-,-,-
2194,高雄市,2014/05/07,復興,6.4,0.91,-,26.8,51,-,39.82,8.12,31.71,0.98,24.84,76.69
2195,高雄市,2014/05/07,小港,-,-,-,-,-,29,-,-,-,-,-,-
2196,高雄市,2014/05/07,小港,9,0.64,-,24.3,64,-,40.1,8.56,31.54,1.99,24.99,77.12
2197,高雄市,2014/05/07,鳳山,-,-,-,-,-,33,-,-,-,-,-,-
2198,高雄市,2014/05/07,鳳山,5.2,0.64,-,24.8,70,-,31.31,5.82,25.49,1.88,24.5,79.01
2199,高雄市,2014/05/07,林園,-,-,-,-,-,28,-,-,-,-,-,-
2200,高雄市,2014/05/07,林園,8.2,0.52,-,36,33,-,29.65,4.97,24.69,2.74,24.11,77.99
2201,高雄市,2014/05/07,大寮,-,-,-,-,-,30,-,-,-,-,-,-
2202,高雄市,2014/05/07,大寮,5.8,0.55,-,23.6,56,-,29.06,6.46,22.6,1.61,24.37,80.99
2203,高雄市,2014/05/07,仁武,-,-,-,-,-,33,-,-,-,-,-,-
2204,高雄市,2014/05/07,仁武,8.4,0.55,-,25.9,70,-,31.61,6.04,25.57,1.79,23.79,81.94
2205,高雄市,2014/05/07,橋頭,-,-,-,-,-,30,-,-,-,-,-,-
2206,高雄市,2014/05/07,橋頭,3,0.53,-,26,63,-,21.59,4,17.59,2.21,24.11,82.73
2207,高雄市,2014/05/07,美濃,-,-,-,-,-,19,-,-,-,-,-,-
2208,高雄市,2014/05/07,美濃,1.6,0.43,-,27.4,39,-,10.71,2.09,8.62,0.96,24.18,79.5
2209,高雄市,2014/05/06,左營,-,-,-,-,-,40,-,-,-,-,-,-
2210,高雄市,2014/05/06,左營,5.1,0.6,-,14.6,74,-,32.1,4.3,27.8,2.03,21.41,81.36
2211,高雄市,2014/05/06,楠梓,-,-,-,-,-,40,-,-,-,-,-,-
2212,高雄市,2014/05/06,楠梓,3.9,0.52,-,10.9,80,-,32.4,6.62,25.78,1.89,21.1,88.19
2213,高雄市,2014/05/06,前金,-,-,-,-,-,44,-,-,-,-,-,-
2214,高雄市,2014/05/06,前金,4.1,0.66,-,16.7,80,-,32.73,5.53,27.2,2.08,22.24,81.25
2215,高雄市,2014/05/06,前鎮,-,-,-,-,-,50,-,-,-,-,-,-
2216,高雄市,2014/05/06,前鎮,5.1,0.9,-,10.7,82,-,47.55,10.85,36.71,1.15,22.68,83.6
2217,高雄市,2014/05/06,復興,-,-,-,-,-,42,-,-,-,-,-,-
2218,高雄市,2014/05/06,復興,5.3,1.17,-,10,78,-,54.36,14.35,40.01,0.77,23.41,78.3
2219,高雄市,2014/05/06,小港,-,-,-,-,-,39,-,-,-,-,-,-
2220,高雄市,2014/05/06,小港,13.2,0.9,-,10.1,92,-,69.57,24.79,44.78,1.32,23.92,76.86
2221,高雄市,2014/05/06,鳳山,-,-,-,-,-,49,-,-,-,-,-,-
2222,高雄市,2014/05/06,鳳山,13.9,0.77,-,5.1,101,-,60.54,20.76,39.77,1.66,22.73,82.09
2223,高雄市,2014/05/06,林園,-,-,-,-,-,34,-,-,-,-,-,-
2224,高雄市,2014/05/06,林園,10.2,0.51,-,22.8,44,-,33.52,3.53,29.98,1.65,23.22,79.26
2225,高雄市,2014/05/06,大寮,-,-,-,-,-,41,-,-,-,-,-,-
2226,高雄市,2014/05/06,大寮,9.7,0.67,-,7,75,-,49.33,12.19,37.14,1.4,22.91,82.74
2227,高雄市,2014/05/06,仁武,-,-,-,-,-,45,-,-,-,-,-,-
