序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
650,臺中市,2017/10/13,忠明,1.7,0.25,-,24.9,28,10,11.97,1.31,10.65,1.782,0.074,1.708,2.62,1.97,27.96,-,-,73.06,-
651,臺中市,2017/10/13,豐原,1.1,0.14,-,27.4,12,5,7.37,1.9,5.47,1.749,0.047,1.701,2.67,2.37,26.12,-,-,73.1,-
652,臺中市,2017/10/13,沙鹿,1.8,0.12,-,33,46,6,7.47,1.3,6.17,-,-,-,8.44,7.55,25.8,-,-,76.41,-
653,臺中市,2017/10/13,大里,1.7,0.35,402.75,19.2,27,15,16.62,2.82,13.8,1.935,0.131,1.804,2.28,1.91,27.62,-,-,71.94,-
654,臺中市,2017/10/12,西屯,2.7,0.18,-,21.8,32,11,13.71,2.17,11.55,1.791,0.095,1.696,2.96,2.7,28.07,0,0,64.33,0
655,臺中市,2017/10/12,忠明,2.5,0.27,-,16.4,24,12,18.45,3.41,15.04,1.873,0.149,1.723,1.97,1.62,29.79,-,-,67.14,-
656,臺中市,2017/10/12,豐原,2.3,0.22,-,22.3,28,15,8.38,1.96,6.41,1.826,0.097,1.729,1.75,1.5,27.55,-,-,71.05,-
657,臺中市,2017/10/12,沙鹿,1.1,0.18,-,19.9,20,4,10.01,1.36,8.63,-,-,-,4.72,4.35,27.35,-,-,69.68,-
658,臺中市,2017/10/12,大里,2.7,0.47,421.55,21.5,50,30,19.5,3.86,15.65,2.066,0.207,1.859,1.74,1.28,29.38,-,-,68.5,-
659,臺中市,2017/10/11,西屯,6.3,0.53,-,39.9,93,42,25.04,2.41,22.64,2.117,0.3,1.818,1.37,1.08,30.11,0,0,66.72,0
660,臺中市,2017/10/11,忠明,5.7,0.56,-,40.6,69,44,25.24,2.62,22.61,2.033,0.215,1.818,1.55,1.14,31.7,-,-,70.19,-
661,臺中市,2017/10/11,豐原,5.7,0.5,-,49.5,69,39,16.22,1.96,14.25,1.939,0.146,1.793,1.71,1.51,29.11,-,-,68.53,-
662,臺中市,2017/10/11,沙鹿,4.9,0.45,-,34.7,66,34,18.7,1.83,16.86,-,-,-,2.16,1.76,29.23,-,-,71.12,-
663,臺中市,2017/10/11,大里,6.9,0.67,430.5,41.2,103,49,22.78,1.31,21.5,2.149,0.247,1.903,1.66,1.41,30.2,-,-,70.89,-
664,臺中市,2017/10/10,西屯,6,0.56,-,43.3,72,39,24.36,3.09,21.27,2.088,0.186,1.902,1.32,1.08,29.54,0,0,65.75,0
665,臺中市,2017/10/10,忠明,6.1,0.56,-,41.3,56,37,22.08,1.36,20.75,2.038,0.169,1.87,1.49,1.15,31.35,-,-,68.38,-
666,臺中市,2017/10/10,豐原,3.8,0.38,-,45,53,28,11.53,1.12,10.41,1.882,0.094,1.788,1.87,1.54,28.26,-,-,72.24,-
667,臺中市,2017/10/10,沙鹿,6.4,0.51,-,43.2,65,36,19.09,1.56,17.53,-,-,-,1.44,1.11,29.12,-,-,70.04,-
668,臺中市,2017/10/10,大里,5.7,0.58,451.45,41.3,73,26,18.39,1.35,17.02,2.091,0.158,1.933,1.71,1.19,29.58,-,-,71.24,-
669,臺中市,2017/10/09,西屯,3.8,0.39,-,47,66,34,15.6,1.28,14.32,1.99,0.13,1.86,1.51,1.24,30.1,0,0,64.43,0
670,臺中市,2017/10/09,忠明,3.3,0.4,-,42.3,46,30,15.23,1.06,14.18,1.947,0.118,1.829,1.53,1.06,31.85,-,-,66.61,-
671,臺中市,2017/10/09,豐原,2.6,0.46,-,46.5,52,24,10.36,1.56,8.8,1.924,0.125,1.799,1.97,1.72,28.9,-,-,70.15,-
672,臺中市,2017/10/09,沙鹿,3.6,0.42,-,49.1,69,35,14.67,1.36,13.3,-,-,-,1.85,1.51,29.34,-,-,72.93,-
673,臺中市,2017/10/09,大里,2.7,0.48,444.76,38,65,20,13.55,1.86,11.7,2.082,0.149,1.932,1.65,1.34,30.03,-,-,70.28,-
674,臺中市,2017/10/08,西屯,3.3,0.43,-,46.2,72,32,17.5,3.32,14.18,1.962,0.135,1.827,1.86,1.53,30.55,0,0,63.41,0
675,臺中市,2017/10/08,忠明,3.8,0.48,-,44.1,54,33,15.98,1.75,14.23,1.973,0.125,1.848,1.79,1.19,32.3,-,-,66.86,-
676,臺中市,2017/10/08,豐原,2.1,0.44,-,45,56,26,10.32,1.68,8.64,1.891,0.098,1.793,1.91,1.5,29.65,-,-,68.15,-
677,臺中市,2017/10/08,沙鹿,2.2,0.37,-,25.5,43,17,13.52,1.37,12.14,-,-,-,2.61,2.35,29.19,-,-,70.59,-
678,臺中市,2017/10/08,大里,3.3,0.55,450.1,51.3,86,-,13.76,2.14,11.63,2.061,0.131,1.931,1.89,1.52,30.52,-,-,71.3,-
679,臺中市,2017/10/07,西屯,2.3,0.47,-,35.8,67,28,23.39,4.4,18.99,2.085,0.239,1.846,1.37,1.1,30.04,0,0,65.77,0
680,臺中市,2017/10/07,忠明,3,0.53,-,35.9,53,33,22.84,1.94,20.89,2.027,0.197,1.83,1.47,1.03,31.72,-,-,69.05,-
681,臺中市,2017/10/07,豐原,3.7,0.48,-,44.9,61,26,13.05,1.09,11.96,1.95,0.169,1.781,1.71,1.43,29.01,-,-,71.94,-
682,臺中市,2017/10/07,沙鹿,1.6,0.44,-,25.1,42,16,20.6,5.53,15.07,-,-,-,2.82,2.64,28.83,-,-,72.17,-
683,臺中市,2017/10/07,大里,3.2,0.65,442.37,39.3,90,-,22.98,3.2,19.79,2.165,0.22,1.945,1.74,1.33,30.16,-,-,72.15,-
684,臺中市,2017/10/06,西屯,3.4,0.45,-,32.2,69,24,24.1,3.34,20.75,2.051,0.252,1.799,1.62,1.29,29.32,0,0,70.26,0
685,臺中市,2017/10/06,忠明,3.3,0.55,-,32,56,29,25.66,3.12,22.53,2.014,0.208,1.806,1.68,1.18,31.01,-,-,73.18,-
686,臺中市,2017/10/06,豐原,2.2,0.37,-,35.1,55,19,12.68,1.03,11.66,1.868,0.128,1.74,1.6,1.44,28.09,-,-,76.21,-
687,臺中市,2017/10/06,沙鹿,3.3,0.4,-,23.4,52,19,23.49,3.99,19.48,-,-,-,2.56,2.33,28.23,-,-,76.72,-
688,臺中市,2017/10/06,大里,3.5,0.64,427.87,31.8,89,24,24.84,4.34,20.5,2.197,0.273,1.924,1.76,1.47,29.56,-,-,75.81,-
689,臺中市,2017/10/05,西屯,1.9,0.32,-,38,44,17,15.35,1.47,13.86,1.91,0.16,1.751,1.89,1.55,28.24,0,0,69.77,0
690,臺中市,2017/10/05,忠明,2.1,0.41,-,30.3,34,19,21.62,2.89,18.72,1.94,0.157,1.782,1.75,1.38,30.01,-,-,72.2,-
691,臺中市,2017/10/05,豐原,1.9,0.36,-,33.6,43,16,13.87,2.44,11.43,1.908,0.153,1.755,1.59,1.33,27.63,-,-,73.19,-
692,臺中市,2017/10/05,沙鹿,1.9,0.26,-,29.1,37,14,13.31,1.18,12.11,-,-,-,3.24,3.05,27.18,-,-,76.09,-
693,臺中市,2017/10/05,大里,2.5,0.58,390.54,33.4,58,23,21.32,3.71,17.61,2.207,0.236,1.971,1.51,1.17,28.92,-,-,74.39,-
694,臺中市,2017/10/04,西屯,0.9,0.29,-,34.9,35,17,11.41,1.68,9.73,1.825,0.069,1.756,2.56,2.38,27.49,0,0,71.66,0
695,臺中市,2017/10/04,忠明,2.1,0.34,-,26.5,28,19,13.82,0.85,12.95,1.852,0.09,1.761,1.85,1.49,28.89,-,-,76.45,-
696,臺中市,2017/10/04,豐原,0.6,0.26,-,25.7,32,20,6.66,1.04,5.71,1.82,0.082,1.738,1.66,1.43,26.5,-,-,80.48,-
697,臺中市,2017/10/04,沙鹿,1.8,0.26,-,35.8,32,12,9.28,0.98,8.3,-,-,-,3.92,3.69,26.85,-,-,75.4,-
698,臺中市,2017/10/04,大里,2.3,0.53,390.75,20.7,54,22,15.48,0.67,14.89,2.022,0.152,1.87,1.57,1.18,28.24,-,-,77.1,-
699,臺中市,2017/10/03,西屯,2.8,0.36,-,37.6,66,29,16.28,1.27,15.01,1.895,0.124,1.772,2.45,2.11,29.38,0,0,70.64,0
700,臺中市,2017/10/03,忠明,3,0.42,-,35.4,49,34,15.72,1.31,14.41,1.883,0.131,1.752,2.06,1.54,30.94,-,-,74.23,-
701,臺中市,2017/10/03,豐原,2.1,0.33,-,29.4,51,28,11.31,0.79,10.5,1.883,0.142,1.741,1.88,1.61,28.58,-,-,74.95,-
702,臺中市,2017/10/03,沙鹿,3.2,0.29,-,37.9,50,26,11.91,1.1,10.78,-,-,-,3.33,3.11,28.57,-,-,77.8,-
703,臺中市,2017/10/03,大里,2.9,0.53,413.68,30,67,29,17.69,0.91,16.84,2.072,0.194,1.878,1.86,1.41,30.09,-,-,73.14,-
704,臺中市,2017/10/02,西屯,3.3,0.35,-,44.3,63,31,15.12,1.08,14.01,1.926,0.149,1.777,1.47,1.28,29.83,0,0,68.95,0
705,臺中市,2017/10/02,忠明,3.1,0.4,-,41.7,45,33,15.96,1.48,14.47,1.859,0.1,1.759,1.64,1.31,31.44,-,-,72.26,-
706,臺中市,2017/10/02,豐原,3.6,0.36,-,39.3,51,30,11.69,1.36,10.33,1.867,0.118,1.749,1.56,1.38,29.01,-,-,73.82,-
707,臺中市,2017/10/02,沙鹿,4.2,0.35,-,41.1,54,34,13.75,1.16,12.6,-,-,-,1.95,1.65,29.18,-,-,75.78,-
708,臺中市,2017/10/02,大里,3.7,0.51,407.96,33.5,68,31,18.7,1.73,16.97,2.069,0.182,1.887,1.74,1.4,30.23,-,-,72.82,-
709,臺中市,2017/10/01,西屯,3.4,0.36,-,52.6,54,29,14.26,1.33,12.93,1.911,0.102,1.809,1.66,1.43,29.63,0,0,67.59,0
710,臺中市,2017/10/01,忠明,3.1,0.38,-,49,41,29,13.49,1.23,12.25,1.887,0.104,1.783,1.74,1.36,31.49,-,-,69.74,-
711,臺中市,2017/10/01,豐原,2.8,0.32,-,51.8,45,24,8.66,0.29,8.47,1.865,0.084,1.781,2.01,1.57,28.55,-,-,71.73,-
712,臺中市,2017/10/01,沙鹿,3.5,0.36,-,52.5,55,30,12.01,0.73,11.25,-,-,-,2.08,1.73,28.98,-,-,73.61,-
713,臺中市,2017/10/01,大里,2.8,0.43,404.11,44.7,56,25,10.52,1.3,9.22,1.973,0.1,1.874,1.8,1.47,30.17,-,-,71.12,-
714,臺南市,2017/10/31,新營,3.3,0.35,-,31.7,77,23,25.35,6.04,19.31,2.227,0.167,2.06,1.67,1.4,22.7,0,0,69.51,0
715,臺南市,2017/10/31,善化,3.5,0.31,440.54,33.8,67,23,18.4,3.39,15.01,-,-,-,1.42,1.22,23.15,-,-,76.9,-
716,臺南市,2017/10/31,安南,3.1,0.4,-,40.3,75,22,24.61,5.72,18.89,2.288,0.219,2.069,1.89,1.58,23.55,-,-,64.88,-
717,臺南市,2017/10/31,臺南,3.5,0.44,-,37.4,63,21,22.3,2.64,19.66,2.15,0.217,1.933,1.57,1.24,23.34,-,-,67.65,-
718,臺南市,2017/10/30,新營,3.2,0.32,-,34.4,117,28,16.46,1.06,15.38,2.157,0.101,2.056,2.97,2.67,21.98,0,0,67.1,0
719,臺南市,2017/10/30,善化,3.6,0.32,434.59,33.5,108,28,15.04,2.39,12.65,-,-,-,3.14,3.01,22.85,-,-,74.29,-
720,臺南市,2017/10/30,安南,2.5,0.35,-,36.3,137,29,18.34,1.89,16.43,2.178,0.129,2.049,2.61,2.25,22.96,-,-,61.42,-
721,臺南市,2017/10/30,臺南,3.7,0.43,-,34.5,123,30,20.42,2.47,17.94,2.102,0.159,1.943,2.43,2.08,22.79,-,-,65.91,-
722,臺南市,2017/10/29,新營,2.5,0.36,-,43.3,122,38,13.98,1.03,12.92,2.167,0.099,2.069,2.6,2.35,22.75,0,0,68.89,0
723,臺南市,2017/10/29,善化,2.7,0.33,435.15,43.1,97,35,11.27,1.06,10.19,-,-,-,2.82,2.62,23.52,-,-,74.62,-
724,臺南市,2017/10/29,安南,2.6,0.35,-,50.6,132,35,15.35,1.35,14,2.155,0.109,2.046,2.39,2.08,23.81,-,-,62.53,-
725,臺南市,2017/10/29,臺南,2.7,0.41,-,48.9,119,37,15.14,1.73,13.4,2.048,0.124,1.924,2.41,2.1,23.53,-,-,66.98,-
726,臺南市,2017/10/28,新營,2.4,0.33,-,44.9,72,29,13.65,0.57,13.03,2.083,0.086,1.997,2.98,2.73,23.21,0,0,72.8,0
727,臺南市,2017/10/28,善化,2.9,0.29,424.3,43.6,62,31,12.1,1.14,10.95,-,-,-,3.95,3.75,23.75,-,-,78.61,-
728,臺南市,2017/10/28,安南,2.7,0.32,-,50.8,82,30,13.22,0.61,12.57,2.056,0.083,1.973,3.16,2.73,23.98,-,-,69.19,-
729,臺南市,2017/10/28,臺南,2.5,0.38,-,47.1,73,30,15.12,1.42,13.7,1.999,0.126,1.872,3.05,2.74,23.59,-,-,73.35,-
730,臺南市,2017/10/27,新營,3,0.28,-,41.8,88,22,14.06,1.1,12.96,2.061,0.086,1.975,3.19,2.95,23.08,0,0,72.54,0
731,臺南市,2017/10/27,善化,2.6,0.27,421.67,43.1,77,24,12.24,1.25,10.96,-,-,-,4.29,4.14,23.89,-,-,76.88,-
732,臺南市,2017/10/27,安南,2.5,0.29,-,44.6,92,23,16.23,1.55,14.67,2.04,0.09,1.95,3.52,3.05,24.15,-,-,66.27,-
733,臺南市,2017/10/27,臺南,3.2,0.34,-,45.2,89,22,15.16,2.24,12.93,1.971,0.122,1.849,3.38,2.9,23.67,-,-,70.83,-
734,臺南市,2017/10/26,新營,3.3,0.33,-,39.8,79,25,18.18,2.13,15.97,2.201,0.13,2.071,2.27,1.98,23.81,0,0,70.7,0
735,臺南市,2017/10/26,善化,3.4,0.37,437.87,40,75,31,17.92,3.21,14.7,-,-,-,2.52,2.21,24.4,-,-,77.55,-
736,臺南市,2017/10/26,安南,3.4,0.38,-,43.9,83,29,21.4,2.99,18.4,2.228,0.164,2.064,2.42,2.05,24.78,-,-,66.27,-
737,臺南市,2017/10/26,臺南,4.4,0.49,-,42.6,74,29,23.73,3.09,20.64,2.15,0.212,1.939,2.26,1.89,24.44,-,-,70.48,-
738,臺南市,2017/10/25,新營,3.5,0.36,-,40.9,87,28,17.47,1.9,15.54,2.188,0.123,2.065,2.25,1.99,23.93,0,0,71.57,0
739,臺南市,2017/10/25,善化,3.2,0.36,434.49,36.7,76,30,17.57,1.98,15.58,-,-,-,2.35,2.18,24.53,-,-,77.99,-
740,臺南市,2017/10/25,安南,3.3,0.42,-,45.3,83,32,19.05,2.68,16.37,2.2,0.159,2.041,2.2,1.86,24.85,-,-,67.08,-
741,臺南市,2017/10/25,臺南,3.9,0.46,-,44.1,70,30,20.94,2.89,18.05,2.13,0.196,1.934,2.21,1.86,24.5,-,-,71.24,-
742,臺南市,2017/10/24,新營,3.8,0.46,-,38,93,38,19.88,2.13,17.75,2.219,0.131,2.089,2.39,2.23,23.89,0,0,71.23,0
743,臺南市,2017/10/24,善化,4,0.48,444.2,30.4,87,37,20.32,2.28,18.04,-,-,-,2.67,2.54,24.53,-,-,77.68,-
744,臺南市,2017/10/24,安南,3.6,0.46,-,42.7,101,38,21.44,2.83,18.61,2.25,0.156,2.095,2.41,2.08,24.81,-,-,66.91,-
745,臺南市,2017/10/24,臺南,4.1,0.55,-,41.2,94,43,23.25,2.45,20.81,2.214,0.223,1.992,2.14,1.86,24.52,-,-,70.92,-
746,臺南市,2017/10/23,新營,2.9,0.46,-,48.9,88,41,17,1.34,15.62,2.223,0.115,2.108,2.04,1.78,22.85,0,0,67.34,0
747,臺南市,2017/10/23,善化,4.3,0.45,436.05,49.7,83,42,14.94,1.27,13.64,-,-,-,2.16,1.97,23.35,-,-,75.44,-
748,臺南市,2017/10/23,安南,2,0.47,-,53,89,40,18.04,1.54,16.47,2.218,0.143,2.075,1.98,1.69,23.81,-,-,61.28,-
749,臺南市,2017/10/23,臺南,3.6,0.6,-,50.3,75,40,20.88,2.33,18.56,2.18,0.194,1.986,1.74,1.54,23.4,-,-,65.76,-
750,臺南市,2017/10/22,新營,2.6,0.38,-,56.1,73,25,8.49,0.45,7.95,2.098,0.063,2.034,3.14,2.95,22.67,0,0,62.91,0
751,臺南市,2017/10/22,善化,2.7,0.34,421.5,55.9,64,28,9.88,1.22,8.66,-,-,-,4.2,4.12,23.51,-,-,69.49,-
752,臺南市,2017/10/22,安南,2.1,0.34,-,59.7,72,26,11.66,2.04,9.61,2.05,0.072,1.978,3.61,3.08,23.78,-,-,54.77,-
753,臺南市,2017/10/22,臺南,2.8,0.41,-,56.2,60,23,10.41,1.18,9.23,1.982,0.096,1.885,3.34,2.93,23.32,-,-,60.83,-
754,臺南市,2017/10/21,新營,2.1,0.21,-,48.7,78,-,8.29,0.86,7.42,1.998,0.04,1.959,4.44,3.93,23.48,0,0,71.98,0
755,臺南市,2017/10/21,善化,1.4,0.21,412.36,48.2,65,17,7.27,0.52,6.7,-,-,-,6.14,5.91,24.13,-,-,78.03,-
756,臺南市,2017/10/21,安南,2.5,0.23,-,51.2,77,14,8.38,0.74,7.6,1.957,0.048,1.909,4.8,4.1,24.38,-,-,67.45,-
757,臺南市,2017/10/21,臺南,2.1,0.28,-,47.7,63,18,10.35,1.69,8.67,1.906,0.078,1.829,4.37,3.77,23.88,-,-,72.34,-
758,臺南市,2017/10/20,新營,2.3,0.24,-,33.5,58,-,10.76,0.85,9.86,2.039,0.068,1.972,3.34,3.05,25.44,0,0,78.58,0
759,臺南市,2017/10/20,善化,2.3,0.23,415.8,34.4,53,12,10.26,0.77,9.5,-,-,-,4.19,4.03,26.12,-,-,83.65,-
760,臺南市,2017/10/20,安南,1.5,0.25,-,38.3,52,14,12.09,1.23,10.86,2.008,0.065,1.944,3.63,3.13,26.22,-,-,76.36,-
761,臺南市,2017/10/20,臺南,2,0.32,-,35.2,45,13,13.23,1.83,11.4,1.966,0.112,1.854,3.3,2.82,25.81,-,-,79.6,-
762,臺南市,2017/10/19,新營,2.3,0.25,-,30.2,53,16,11.58,0.81,10.73,2.064,0.082,1.982,2.93,2.66,26.16,0,0,79.87,0
763,臺南市,2017/10/19,善化,2,0.25,420.15,28,51,20,12.5,1.7,10.8,-,-,-,3.62,3.2,26.8,-,-,85.2,-
764,臺南市,2017/10/19,安南,2.3,0.3,-,31.1,51,15,14.43,1.34,13.07,2.055,0.083,1.972,2.9,2.5,27.08,-,-,77.54,-
765,臺南市,2017/10/19,臺南,2.4,0.36,-,30.6,46,19,15.19,2.1,13.09,2.029,0.15,1.879,2.36,2.02,26.73,-,-,80.43,-
766,臺南市,2017/10/18,新營,2.3,0.24,-,24.7,48,12,12.76,1.22,11.51,2.082,0.093,1.989,2.5,2.34,26.97,0,0,80.42,0
767,臺南市,2017/10/18,善化,3.3,0.24,421.1,26.5,51,15,12.95,1.93,11.02,-,-,-,3.15,2.9,27.55,-,-,85.92,-
768,臺南市,2017/10/18,安南,3.1,0.28,-,30.3,46,17,14.86,2.01,12.85,2.074,0.099,1.976,2.52,2.15,27.82,-,-,78.66,-
769,臺南市,2017/10/18,臺南,3,0.35,-,28.1,42,16,16.56,2.78,13.78,2.048,0.161,1.886,1.22,1.08,27.39,-,-,81.59,-
770,臺南市,2017/10/17,新營,2.7,0.28,-,20.1,62,19,13.99,2.11,11.87,2.111,0.092,2.019,2.12,1.84,28.02,0,0,82.36,0
771,臺南市,2017/10/17,善化,2.4,0.24,424.4,29.3,55,22,10.45,2.03,8.41,-,-,-,2.45,2.26,28.49,-,-,87.02,-
772,臺南市,2017/10/17,安南,2.3,0.29,-,33.3,64,27,11.88,1.32,10.56,2.057,0.092,1.965,2.14,1.86,28.83,-,-,80.97,-
773,臺南市,2017/10/17,臺南,2.2,0.38,-,32.3,51,28,14.11,1.84,12.27,2.048,0.169,1.879,1.18,1.03,28.4,-,-,83.13,-
774,臺南市,2017/10/16,新營,2.1,0.33,-,18.8,40,12,15.34,3.55,11.79,2.075,0.096,1.979,1.93,1.75,27.75,0,0,85.3,0
775,臺南市,2017/10/16,善化,2.5,0.27,435.03,20.4,35,12,11.78,4.57,7.21,-,-,-,2.11,1.89,28.23,-,-,88.65,-
776,臺南市,2017/10/16,安南,1.8,0.31,-,25.5,38,14,15.74,4.8,10.94,2.088,0.108,1.98,2.15,1.86,28.5,-,-,84.25,-
777,臺南市,2017/10/16,臺南,2.8,0.42,-,22.2,32,15,19.68,6.75,12.93,2.049,0.167,1.882,1.72,1.4,28.15,-,-,85.65,-
778,臺南市,2017/10/15,新營,1.9,0.22,-,9.4,10,4,9.81,2.32,7.47,2.016,0.066,1.95,1.7,1.53,25.57,2.32,5.9,91.67,5.69
779,臺南市,2017/10/15,善化,2,0.13,420.26,10,-,4,5.27,1.8,3.47,-,-,-,1.76,1.45,26.17,-,-,94.64,-
780,臺南市,2017/10/15,安南,2,0.2,-,12.9,12,3,11.71,3.89,7.82,1.943,0.054,1.89,2.12,1.87,26.53,-,-,91.07,-
781,臺南市,2017/10/15,臺南,2.1,0.31,-,10.9,10,4,13.33,4.13,9.21,1.906,0.117,1.79,1.47,1.35,26.29,-,-,90.6,-
782,臺南市,2017/10/14,新營,1.8,0.32,-,9.4,17,8,14.42,2.44,11.97,2.181,0.113,2.068,1.11,1.03,25.64,1.77,6.03,91.61,5.68
783,臺南市,2017/10/14,善化,2.2,0.24,428.96,8.1,26,9,11.02,2.62,8.4,-,-,-,1.45,1.26,25.86,-,-,95.43,-
784,臺南市,2017/10/14,安南,1.8,0.33,-,9.7,20,8,19.47,5.12,14.35,2.176,0.194,1.982,1.52,1.25,25.91,-,-,93.91,-
785,臺南市,2017/10/14,臺南,2.3,0.45,-,7.6,17,10,22.13,6.02,16.11,2.092,0.216,1.876,1.04,0.88,25.51,-,-,94.18,-
786,臺南市,2017/10/13,新營,1.8,0.28,-,19.3,61,10,14,0.95,13.03,2.049,0.092,1.957,2.58,2.39,26.75,2.08,6.51,79.17,40.75
787,臺南市,2017/10/13,善化,2.5,0.26,422.32,17.3,60,14,15.5,2.57,12.93,-,-,-,2.82,2.64,26.84,-,-,85.33,-
788,臺南市,2017/10/13,安南,3.5,0.31,-,18.7,80,11,19.57,2.83,16.74,2.123,0.135,1.988,2.18,1.88,27.28,-,-,77.7,-
789,臺南市,2017/10/13,臺南,2.6,0.41,-,16.3,69,17,21.5,4.49,17.02,2.099,0.2,1.899,2.4,2.07,26.83,-,-,81.24,-
790,臺南市,2017/10/12,新營,2.8,0.29,-,27.7,75,24,13.38,1.35,12,2.191,0.107,2.084,2.02,1.81,29.33,0,0,74.13,0
791,臺南市,2017/10/12,善化,3.5,0.26,429.8,30.7,67,25,11.47,1.45,10.02,-,-,-,2.3,2.1,29.71,-,-,79.49,-
792,臺南市,2017/10/12,安南,3.2,0.29,-,34.3,81,25,15.16,1.88,13.31,2.178,0.176,2.002,2.13,1.85,30.44,-,-,70.41,-
793,臺南市,2017/10/12,臺南,3.9,0.37,-,35.9,68,22,15.47,1.94,13.53,2.047,0.165,1.882,1.99,1.63,30.14,-,-,74.03,-
794,臺南市,2017/10/11,新營,3,0.28,-,39.2,51,25,8.94,0.56,8.33,2.152,0.074,2.079,1.61,1.25,30.58,0,0,72.16,0
795,臺南市,2017/10/11,善化,2.5,0.21,430.78,33.4,44,18,9.14,1.83,7.31,-,-,-,1.89,1.66,30.11,-,-,81.04,-
796,臺南市,2017/10/11,安南,4,0.34,-,43.7,54,27,12.84,1.66,11.18,2.169,0.228,1.941,2.5,2.11,30.88,-,-,72.41,-
797,臺南市,2017/10/11,臺南,3.6,0.3,-,39.9,43,18,12.36,1.41,10.95,1.933,0.113,1.821,1.61,1.41,30.38,-,-,76.06,-
798,臺南市,2017/10/10,新營,2.9,0.3,-,33.4,51,22,9.96,0.86,9.07,2.261,0.076,2.185,1.53,1.11,30.59,0,0,70.68,0
799,臺南市,2017/10/10,善化,2.6,0.22,432.75,30.9,43,21,8.43,1.67,6.76,-,-,-,1.71,1.54,30.41,-,-,79.28,-
800,臺南市,2017/10/10,安南,2.9,0.27,-,38.3,51,24,10.62,1.56,9.05,2.086,0.114,1.972,2.18,1.78,30.95,-,-,70.47,-
801,臺南市,2017/10/10,臺南,2.6,0.29,-,36.9,37,18,10.6,1.89,8.72,1.964,0.118,1.846,1.9,1.53,30.38,-,-,74.55,-
802,臺南市,2017/10/09,新營,2.2,0.3,-,35,51,21,8.18,0.7,7.45,2.123,0.068,2.055,1.5,1.14,30.62,0,0,70.36,0
803,臺南市,2017/10/09,善化,2.5,0.26,431.71,31.4,51,22,8.26,1.1,7.14,-,-,-,2.12,1.96,30.2,-,-,79.61,-
804,臺南市,2017/10/09,安南,2.7,0.31,-,37,48,22,10.2,0.85,9.3,2.095,0.13,1.965,2.28,1.97,30.58,-,-,71.92,-
805,臺南市,2017/10/09,臺南,3.1,0.33,-,36.7,41,19,9.84,1.79,8.05,1.935,0.098,1.837,1.68,1.39,30.12,-,-,77.02,-
806,臺南市,2017/10/08,新營,3.7,0.43,-,46.9,85,39,11.94,1.13,10.73,2.328,0.112,2.216,1.44,1.08,30.02,0,0,76.01,0
807,臺南市,2017/10/08,善化,3,0.4,456.5,43.1,76,40,10.98,1.29,9.69,-,-,-,1.37,1.2,29.44,-,-,84.22,-
808,臺南市,2017/10/08,安南,2.5,0.42,-,53.4,72,40,12.2,0.89,11.28,2.237,0.134,2.102,1.65,1.43,30.24,-,-,74.8,-
809,臺南市,2017/10/08,臺南,3.9,0.47,-,55.7,59,35,13.02,1.55,11.47,2.088,0.136,1.952,1.47,1.17,29.65,-,-,78.8,-
810,臺南市,2017/10/07,新營,3,0.37,-,48.1,67,29,9.95,0.69,9.21,2.209,0.093,2.116,1.42,1.04,30.25,0,0,73.5,0
811,臺南市,2017/10/07,善化,2.3,0.31,438.96,45,62,31,9.04,1.63,7.41,-,-,-,1.73,1.48,29.82,-,-,81.41,-
812,臺南市,2017/10/07,安南,2.5,0.39,-,50.3,61,34,12.12,1.35,10.76,2.17,0.178,1.992,1.97,1.7,30.54,-,-,71.01,-
813,臺南市,2017/10/07,臺南,2.7,0.39,-,52.8,52,27,11.06,1.65,9.41,1.976,0.116,1.86,1.65,1.32,29.98,-,-,75.31,-
814,臺南市,2017/10/06,新營,3.1,0.29,-,36.5,60,20,9.13,0.74,8.35,2.177,0.072,2.105,1.56,1.24,29.92,0,0,76.37,0
815,臺南市,2017/10/06,善化,3.3,0.26,430.3,38.6,56,21,8.33,1.31,7.02,-,-,-,1.68,1.37,29.63,-,-,83.56,-
816,臺南市,2017/10/06,安南,2.3,0.31,-,43.4,60,20,12.91,1.77,11.12,2.08,0.131,1.949,2.14,1.83,30.18,-,-,75.55,-
817,臺南市,2017/10/06,臺南,3.2,0.35,-,42.4,50,20,12.67,1.64,11.03,1.953,0.153,1.8,1.87,1.44,29.7,-,-,78.53,-
818,臺南市,2017/10/05,新營,3.5,0.38,-,36.2,63,24,13.59,1.77,11.81,2.132,0.084,2.047,1.95,1.58,29.15,0,0,76.35,0
819,臺南市,2017/10/05,善化,3.2,0.33,427.01,36.4,60,28,12,1.99,10.02,-,-,-,2.15,1.94,29.61,-,-,80.55,-
