序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1141,高雄市,2008/05/04,小港,7.2,0.31,-,36.5,47,46,35.0,16.6,1.44,15.11,1.797,0.062,1.74,-,-,29.0,-,68.43,46.0,-
1142,高雄市,2008/05/03,左營,4.9,0.67,-,40.9,61,76,57.0,17.5,1.95,15.54,2.127,0.229,1.9,-,-,27.53,-,77.47,68.0,-
1143,高雄市,2008/05/03,楠梓,4.5,0.44,-,38.6,67,86,56.0,22.6,2.49,20.11,1.89,0.201,1.69,-,-,27.85,-,73.79,71.0,-
1144,高雄市,2008/05/03,前金,7.2,0.6,-,48.2,68,73,59.0,17.39,2.07,15.33,2.255,0.22,2.04,-,-,28.18,-,71.49,68.0,-
1145,高雄市,2008/05/03,前鎮,4.4,0.58,-,45.4,67,65,62.0,23.33,2.07,21.26,-,-,-,-,-,28.2,-,73.94,58.0,-
1146,高雄市,2008/05/03,復興,5.7,0.78,-,47.9,65,65,43.0,24.45,3.87,20.59,-,-,-,-,-,27.59,-,74.23,58.0,-
1147,高雄市,2008/05/03,美濃,3.4,0.42,-,52.5,85,56,33.0,10.06,1.9,8.16,-,-,-,-,-,28.05,-,73.79,83.0,-
1148,高雄市,2008/05/03,鳳山,5.4,0.7,-,39.2,65,86,52.0,19.85,2.42,17.43,2.159,0.352,1.81,-,-,28.25,-,77.08,68.0,-
1149,高雄市,2008/05/03,林園,4.7,0.39,-,55.5,75,70,42.0,7.15,2.21,4.94,1.96,0.089,1.87,-,-,27.86,-,78.88,86.0,-
1150,高雄市,2008/05/03,大寮,5.3,0.56,-,42.8,70,88,57.0,16.85,4.01,12.84,-,-,-,-,-,28.0,-,70.18,76.0,-
1151,高雄市,2008/05/03,仁武,5.0,0.57,-,38.5,63,73,54.0,21.18,1.89,19.65,2.266,0.212,2.06,-,-,28.34,-,76.09,62.0,-
1152,高雄市,2008/05/03,橋頭,5.4,0.58,-,37.1,63,76,51.0,19.34,2.65,16.69,-,-,-,-,-,27.93,-,75.43,68.0,-
1153,高雄市,2008/05/03,小港,7.1,0.49,-,41.3,63,67,54.0,24.28,2.01,22.27,1.995,0.173,1.82,-,-,28.3,-,72.53,71.0,-
1154,高雄市,2008/05/02,左營,6.7,0.91,-,31.4,56,82,63.0,31.74,3.27,28.47,2.4,0.391,2.01,-,-,26.46,-,80.14,67.0,-
1155,高雄市,2008/05/02,楠梓,6.2,0.59,-,33.0,64,91,61.0,30.05,4.62,25.44,-,-,-,-,-,26.65,-,78.27,71.0,-
1156,高雄市,2008/05/02,前金,7.4,0.86,-,38.2,75,84,68.0,32.49,4.54,27.96,2.557,0.416,2.14,-,-,26.9,-,75.73,102.0,-
1157,高雄市,2008/05/02,前鎮,6.4,1.05,-,29.0,51,81,-,45.46,5.04,40.43,-,-,-,-,-,27.13,-,76.47,66.0,-
1158,高雄市,2008/05/02,復興,8.9,1.41,-,31.0,49,86,58.0,51.25,8.8,42.45,-,-,-,-,-,26.51,-,77.13,68.0,-
1159,高雄市,2008/05/02,美濃,2.1,0.44,-,31.0,53,54,37.0,10.6,1.44,9.16,-,-,-,-,-,26.59,-,83.01,52.0,-
1160,高雄市,2008/05/02,鳳山,8.8,0.93,-,25.3,47,108,55.0,36.33,3.81,32.52,2.302,0.486,1.82,-,-,26.45,-,82.72,79.0,-
1161,高雄市,2008/05/02,林園,9.6,0.57,-,32.1,49,82,52.0,21.13,3.46,17.67,2.093,0.2,1.89,-,-,26.89,-,81.32,66.0,-
1162,高雄市,2008/05/02,大寮,6.5,0.67,-,21.0,39,98,62.0,30.01,6.19,23.82,-,-,-,-,-,26.56,-,76.69,74.0,-
1163,高雄市,2008/05/02,仁武,9.9,0.68,-,30.6,53,88,64.0,37.67,5.04,32.63,2.389,0.327,2.06,-,-,27.35,-,78.91,69.0,-
1164,高雄市,2008/05/02,橋頭,6.6,0.67,-,31.9,61,85,62.0,30.49,5.54,24.95,-,-,-,-,-,26.75,-,80.27,75.0,-
1165,高雄市,2008/05/02,小港,10.0,0.93,-,20.2,38,82,65.0,48.33,6.51,41.82,2.391,0.461,1.93,-,-,27.33,-,75.56,66.0,-
1166,高雄市,2008/05/01,左營,7.3,0.58,-,29.2,46,63,43.0,21.93,2.46,19.45,2.142,0.213,1.93,-,-,27.54,-,73.7,56.0,-
1167,高雄市,2008/05/01,楠梓,5.6,0.5,-,27.0,51,77,46.0,26.16,4.89,21.28,-,-,-,-,-,27.68,-,70.86,64.0,-
1168,高雄市,2008/05/01,前金,6.4,0.51,-,34.7,51,57,41.0,19.12,2.62,16.5,2.243,0.2,2.04,-,-,28.05,-,67.79,54.0,-
1169,高雄市,2008/05/01,前鎮,5.1,0.62,-,27.8,43,55,54.0,29.08,6.32,22.75,-,-,-,-,-,28.52,-,67.26,52.0,-
1170,高雄市,2008/05/01,復興,6.8,0.84,-,32.1,47,53,35.0,28.6,6.42,22.18,-,-,-,-,-,27.89,-,67.81,52.0,-
1171,高雄市,2008/05/01,美濃,2.1,0.36,-,36.0,61,47,31.0,9.46,0.95,8.49,-,-,-,-,-,27.63,-,75.63,57.0,-
1172,高雄市,2008/05/01,鳳山,10.1,0.64,-,22.4,42,76,37.0,28.37,3.93,24.44,2.085,0.348,1.74,-,-,27.79,-,75.04,63.0,-
1173,高雄市,2008/05/01,林園,12.0,0.49,-,31.9,51,66,36.0,26.35,4.9,21.45,2.098,0.31,1.79,-,-,28.52,-,69.89,58.0,-
1174,高雄市,2008/05/01,大寮,7.0,0.57,-,27.4,52,74,42.0,23.27,5.48,17.79,-,-,-,-,-,27.98,-,64.84,65.0,-
1175,高雄市,2008/05/01,仁武,13.3,0.57,-,23.5,44,64,49.0,34.29,5.96,28.33,2.38,0.332,2.05,-,-,28.65,-,70.12,57.0,-
1176,高雄市,2008/05/01,橋頭,5.8,0.58,-,25.3,48,67,43.0,24.78,3.52,21.26,-,-,-,-,-,27.91,-,72.15,58.0,-
1177,高雄市,2008/05/01,小港,8.2,0.55,-,26.7,43,58,43.0,28.92,3.11,25.8,2.107,0.292,1.82,-,-,28.69,-,64.73,54.0,-
1178,基隆市,2008/05/31,基隆,1.5,0.33,-,51.3,57,64,31.0,9.96,1.42,8.54,1.672,0.067,1.61,-,-,22.48,-,83.75,57.0,-
1179,基隆市,2008/05/30,基隆,3.8,0.37,-,32.0,45,24,14.0,17.46,4.14,13.32,1.743,0.15,1.59,-,-,28.57,-,68.73,46.0,-
1180,基隆市,2008/05/29,基隆,3.1,0.51,-,19.8,35,26,16.0,23.67,6.47,17.2,1.798,0.235,1.56,-,-,29.79,-,61.71,36.0,-
1181,基隆市,2008/05/28,基隆,9.3,0.57,-,23.0,51,35,24.0,37.6,14.62,22.99,1.995,0.304,1.69,-,-,27.73,-,76.51,63.0,-
1182,基隆市,2008/05/27,基隆,4.5,0.68,-,21.7,46,30,21.0,33.8,12.82,20.99,2.009,0.339,1.67,-,-,26.53,-,80.02,53.0,-
1183,基隆市,2008/05/26,基隆,4.4,0.78,-,10.6,15,31,21.0,47.11,23.16,23.95,2.109,0.366,1.74,-,-,25.24,-,85.51,31.0,-
1184,基隆市,2008/05/25,基隆,3.6,0.46,-,25.3,48,29,20.0,21.11,6.25,14.86,1.811,0.208,1.6,-,-,26.9,-,80.12,51.0,-
1185,基隆市,2008/05/24,基隆,4.1,0.53,-,24.8,47,35,27.0,21.69,5.11,16.59,1.81,0.207,1.6,-,-,27.19,-,81.27,49.0,-
1186,基隆市,2008/05/23,基隆,4.5,0.44,-,30.1,51,29,22.0,20.06,4.08,15.98,1.79,0.183,1.61,-,-,27.34,-,76.77,49.0,-
1187,基隆市,2008/05/22,基隆,5.1,0.54,-,27.2,40,27,21.0,23.42,4.12,19.31,1.791,0.172,1.62,-,-,25.98,-,79.68,43.0,-
1188,基隆市,2008/05/21,基隆,1.7,0.45,-,43.7,54,48,32.0,14.25,1.68,12.57,1.784,0.127,1.66,-,-,24.61,-,67.35,48.0,-
1189,基隆市,2008/05/20,基隆,3.1,0.45,-,51.0,73,68,39.0,15.97,2.08,13.9,1.77,0.129,1.64,-,-,22.99,-,59.0,64.0,-
1190,基隆市,2008/05/19,基隆,2.6,0.43,-,42.0,58,40,29.0,16.02,1.49,14.53,1.744,0.122,1.62,-,-,23.25,-,77.47,51.0,-
1191,基隆市,2008/05/18,基隆,1.0,0.25,-,31.5,36,15,8.0,9.33,2.08,7.25,1.607,0.071,1.54,-,-,27.37,-,61.9,31.0,-
1192,基隆市,2008/05/17,基隆,0.9,0.37,-,29.0,37,22,13.0,13.56,3.91,9.66,1.767,0.14,1.63,-,-,25.95,-,67.07,32.0,-
1193,基隆市,2008/05/16,基隆,1.9,0.42,-,40.1,53,36,24.0,11.82,2.79,9.03,1.736,0.102,1.64,-,-,22.66,-,78.21,45.0,-
1194,基隆市,2008/05/15,基隆,2.0,0.3,-,59.4,69,40,27.0,6.51,0.87,5.64,1.653,0.044,1.61,-,-,22.9,-,66.94,61.0,-
1195,基隆市,2008/05/14,基隆,4.0,0.37,-,76.2,81,63,41.0,8.5,1.41,7.09,1.702,0.056,1.65,-,-,23.3,-,54.43,70.0,-
1196,基隆市,2008/05/13,基隆,2.8,0.31,-,57.4,75,52,33.0,8.9,1.41,7.49,1.717,0.071,1.65,-,-,22.02,-,66.85,68.0,-
1197,基隆市,2008/05/12,基隆,1.8,0.27,-,47.4,57,26,13.0,10.4,1.52,8.88,1.701,0.073,1.63,-,-,20.94,-,62.52,50.0,-
1198,基隆市,2008/05/11,基隆,1.5,0.2,-,57.5,60,34,15.0,5.06,1.1,3.97,1.626,0.031,1.6,-,-,21.3,-,57.7,50.0,-
1199,基隆市,2008/05/10,基隆,1.2,0.23,-,52.0,58,31,18.0,6.17,1.19,4.99,1.625,0.036,1.59,-,-,21.31,-,77.19,50.0,-
1200,基隆市,2008/05/09,基隆,4.6,0.57,-,31.7,56,34,23.0,27.68,8.38,19.31,1.947,0.251,1.7,-,-,26.73,-,75.22,74.0,-
1201,基隆市,2008/05/08,基隆,4.7,0.7,-,28.2,63,33,26.0,33.13,10.11,23.03,2.08,0.312,1.77,-,-,24.29,-,83.0,62.0,-
1202,基隆市,2008/05/07,基隆,4.2,0.68,-,17.2,26,22,19.0,43.25,12.63,30.61,2.117,0.304,1.81,-,-,21.05,-,91.92,26.0,-
1203,基隆市,2008/05/06,基隆,2.0,0.45,-,38.5,52,31,18.0,18.99,4.49,14.5,1.847,0.145,1.7,-,-,19.74,-,84.43,47.0,-
1204,基隆市,2008/05/05,基隆,2.2,0.46,-,38.9,53,35,23.0,17.55,2.43,15.12,1.715,0.109,1.61,-,-,20.23,-,83.01,50.0,-
1205,基隆市,2008/05/04,基隆,4.9,0.58,-,30.7,55,46,36.0,23.96,3.24,20.72,1.884,0.202,1.68,-,-,26.74,-,70.81,56.0,-
1206,基隆市,2008/05/03,基隆,1.8,0.46,-,27.6,47,33,24.0,20.22,5.03,15.2,1.847,0.158,1.69,-,-,25.04,-,69.81,44.0,-
1207,基隆市,2008/05/02,基隆,1.1,0.41,-,30.6,47,24,16.0,14.31,3.55,10.75,1.788,0.12,1.67,-,-,22.77,-,77.56,40.0,-
1208,基隆市,2008/05/01,基隆,2.6,0.5,-,28.8,46,27,20.0,19.11,4.31,14.8,1.887,0.179,1.71,-,-,23.59,-,82.4,40.0,-
1209,新竹市,2008/05/31,新竹,3.3,0.4,-,39.2,47,53,28.0,21.78,0.74,21.05,2.057,0.161,1.9,-,-,23.02,-,84.09,52.0,-
1210,新竹市,2008/05/30,新竹,3.2,0.33,-,30.4,34,22,16.0,11.27,1.38,9.91,1.946,0.103,1.84,-,-,28.66,-,72.69,37.0,-
1211,新竹市,2008/05/29,新竹,1.8,0.33,-,21.2,29,19,16.0,12.9,2.62,10.28,-,-,-,-,-,29.41,-,67.14,27.0,-
1212,新竹市,2008/05/28,新竹,3.4,0.35,-,19.9,34,35,20.0,12.35,1.89,10.46,-,-,-,-,-,29.51,-,66.18,39.0,-
1213,新竹市,2008/05/27,新竹,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-,41.0,-
1214,新竹市,2008/05/26,新竹,4.8,0.59,-,15.3,29,31,22.0,32.05,11.6,20.45,2.25,0.267,1.98,-,-,26.77,-,81.17,38.0,-
1215,新竹市,2008/05/25,新竹,3.6,0.39,-,17.0,25,40,27.0,16.95,3.75,13.2,2.026,0.122,1.91,-,-,28.2,-,77.73,40.0,-
1216,新竹市,2008/05/24,新竹,4.6,0.47,-,18.6,32,37,24.0,21.32,5.35,15.97,2.142,0.181,1.96,-,-,28.44,-,74.66,40.0,-
1217,新竹市,2008/05/23,新竹,4.2,0.51,-,25.5,46,31,21.0,23.26,6.5,16.77,2.264,0.216,2.05,-,-,27.9,-,74.99,42.0,-
1218,新竹市,2008/05/22,新竹,3.2,0.58,-,28.8,57,40,29.0,26.29,5.99,20.3,2.298,0.288,2.01,-,-,26.2,-,80.74,63.0,-
1219,新竹市,2008/05/21,新竹,7.6,0.72,-,33.3,71,79,58.0,34.74,4.29,30.45,2.38,0.368,2.01,-,-,24.73,-,74.4,90.0,-
1220,新竹市,2008/05/20,新竹,6.7,0.53,-,56.4,79,68,43.0,24.29,1.39,22.88,2.108,0.205,1.9,-,-,24.27,-,48.8,73.0,-
1221,新竹市,2008/05/19,新竹,5.6,0.45,-,40.6,46,40,31.0,22.32,1.37,20.98,2.063,0.158,1.91,-,-,23.38,-,80.0,52.0,-
1222,新竹市,2008/05/18,新竹,6.5,0.62,-,58.6,103,75,56.0,24.73,1.72,23.04,2.301,0.215,2.09,-,-,26.5,-,69.87,92.0,-
1223,新竹市,2008/05/17,新竹,5.0,0.65,-,51.3,100,70,47.0,25.95,2.89,23.04,2.288,0.256,2.03,-,-,25.84,-,68.91,111.0,-
1224,新竹市,2008/05/16,新竹,4.4,0.46,-,37.6,54,55,33.0,22.17,2.07,20.1,2.111,0.204,1.91,-,-,24.97,-,67.17,52.0,-
1225,新竹市,2008/05/15,新竹,6.8,0.43,-,58.9,71,63,41.0,16.15,0.67,15.47,2.022,0.141,1.88,-,-,24.55,-,58.97,68.0,-
1226,新竹市,2008/05/14,新竹,3.0,0.45,-,67.9,75,81,46.0,15.99,0.85,15.13,1.998,0.112,1.89,-,-,24.79,-,53.28,67.0,-
1227,新竹市,2008/05/13,新竹,7.1,0.46,-,49.1,65,69,34.0,21.41,2.01,19.4,2.095,0.172,1.92,-,-,23.52,-,55.97,60.0,-
1228,新竹市,2008/05/12,新竹,6.0,0.37,-,48.6,64,41,18.0,19.76,1.21,18.57,2.05,0.165,1.89,-,-,22.31,-,50.62,62.0,-
1229,新竹市,2008/05/11,新竹,3.4,0.26,-,52.8,61,45,19.0,12.09,0.69,11.4,1.928,0.068,1.86,-,-,21.55,-,57.66,54.0,-
1230,新竹市,2008/05/10,新竹,3.4,0.32,-,41.4,44,34,22.0,15.86,0.67,15.17,1.954,0.094,1.86,-,-,21.57,-,79.87,40.0,-
1231,新竹市,2008/05/09,新竹,4.2,0.43,-,19.7,32,32,17.0,21.17,7.31,13.86,2.143,0.207,1.94,-,-,27.75,-,73.81,35.0,-
1232,新竹市,2008/05/08,新竹,4.9,0.78,-,18.8,40,35,18.0,43.2,26.0,17.21,2.537,0.371,2.17,-,-,25.37,-,81.51,65.0,-
1233,新竹市,2008/05/07,新竹,5.6,1.12,-,10.2,22,34,26.0,60.05,25.45,34.6,2.677,0.526,2.15,-,-,21.66,-,91.14,34.0,-
1234,新竹市,2008/05/06,新竹,7.6,0.63,-,19.9,36,43,28.0,41.32,5.98,35.34,2.276,0.363,1.91,-,-,20.31,-,79.3,43.0,-
1235,新竹市,2008/05/05,新竹,4.6,0.43,-,35.7,47,31,21.0,22.36,1.56,20.8,2.099,0.145,1.95,-,-,21.03,-,78.93,45.0,-
1236,新竹市,2008/05/04,新竹,3.3,0.55,-,34.6,49,54,39.0,18.78,2.24,16.53,2.189,0.153,2.04,-,-,27.3,-,73.43,52.0,-
1237,新竹市,2008/05/03,新竹,4.8,0.68,-,46.7,84,71,50.0,24.97,2.3,22.66,2.34,0.262,2.08,-,-,26.54,-,67.91,78.0,-
1238,新竹市,2008/05/02,新竹,8.7,0.71,-,27.5,60,64,44.0,37.81,8.15,29.66,2.401,0.344,2.06,-,-,25.71,-,70.7,59.0,-
1239,新竹市,2008/05/01,新竹,4.5,0.51,-,32.2,53,47,36.0,21.73,1.68,20.05,2.235,0.202,2.03,-,-,24.99,-,79.41,48.0,-
1240,嘉義市,2008/05/31,嘉義,2.6,0.39,-,17.7,30,42,24.0,16.65,1.77,14.88,1.917,0.151,1.77,-,-,25.38,-,84.15,42.0,-
1241,嘉義市,2008/05/30,嘉義,1.7,0.28,-,14.3,29,37,20.0,9.66,1.56,8.09,1.868,0.126,1.74,-,-,27.74,-,76.69,37.0,-
1242,嘉義市,2008/05/29,嘉義,2.1,0.25,-,13.0,22,28,18.0,10.07,1.57,8.49,1.78,0.097,1.68,-,-,27.06,-,79.03,28.0,-
1243,嘉義市,2008/05/28,嘉義,3.0,0.26,-,14.9,29,43,23.0,11.47,2.56,8.9,1.808,0.097,1.71,-,-,28.56,-,67.34,43.0,-
1244,嘉義市,2008/05/27,嘉義,2.3,0.27,-,15.0,28,48,24.0,11.71,2.34,9.38,1.849,0.121,1.73,-,-,27.46,-,73.24,48.0,-
1245,嘉義市,2008/05/26,嘉義,2.0,0.34,-,18.5,31,46,25.0,12.64,2.12,10.52,1.864,0.153,1.71,-,-,27.04,-,76.12,46.0,-
1246,嘉義市,2008/05/25,嘉義,2.3,0.21,-,16.8,27,41,26.0,8.55,1.55,7.0,1.721,0.047,1.67,-,-,28.27,-,71.22,41.0,-
1247,嘉義市,2008/05/24,嘉義,2.7,0.25,-,18.3,35,43,24.0,7.94,1.53,6.4,1.821,0.099,1.72,-,-,28.25,-,71.97,43.0,-
1248,嘉義市,2008/05/23,嘉義,2.4,0.27,-,23.9,46,38,18.0,10.8,1.52,9.28,1.835,0.117,1.72,-,-,27.62,-,71.87,43.0,-
1249,嘉義市,2008/05/22,嘉義,2.5,0.37,-,15.6,32,36,21.0,14.88,2.53,12.34,1.969,0.204,1.77,-,-,26.22,-,78.13,48.0,-
1250,嘉義市,2008/05/21,嘉義,3.3,0.59,-,39.7,72,51,35.0,14.69,0.73,13.94,2.095,0.253,1.84,-,-,25.29,-,76.75,73.0,-
1251,嘉義市,2008/05/20,嘉義,4.0,0.51,-,32.0,50,58,36.0,22.26,3.57,18.66,2.084,0.211,1.87,-,-,22.87,-,80.8,54.0,-
1252,嘉義市,2008/05/19,嘉義,4.6,0.47,-,31.6,35,69,42.0,20.46,1.36,19.06,2.005,0.216,1.79,-,-,24.38,-,76.73,60.0,-
1253,嘉義市,2008/05/18,嘉義,3.9,0.33,-,34.3,53,66,40.0,15.24,1.02,14.19,1.902,0.112,1.79,-,-,26.85,-,63.72,58.0,-
1254,嘉義市,2008/05/17,嘉義,6.0,0.45,-,32.1,50,84,45.0,20.39,1.96,18.42,1.97,0.156,1.81,-,-,26.64,-,64.58,67.0,-
1255,嘉義市,2008/05/16,嘉義,5.8,0.58,-,47.4,92,108,57.0,23.29,1.94,21.35,2.113,0.225,1.89,-,-,25.89,-,66.74,90.0,-
1256,嘉義市,2008/05/15,嘉義,6.0,0.56,-,59.8,100,124,61.0,20.03,1.05,18.98,2.107,0.202,1.91,-,-,25.62,-,64.08,105.0,-
1257,嘉義市,2008/05/14,嘉義,5.8,0.56,-,55.2,93,132,72.0,21.95,1.43,20.5,2.108,0.218,1.89,-,-,25.66,-,57.94,91.0,-
1258,嘉義市,2008/05/13,嘉義,5.6,0.54,-,52.3,93,119,55.0,22.48,1.3,21.18,2.166,0.273,1.89,-,-,25.53,-,62.79,92.0,-
1259,嘉義市,2008/05/12,嘉義,5.4,0.48,-,36.5,71,88,39.0,25.8,1.96,23.83,2.08,0.21,1.87,-,-,24.09,-,56.66,70.0,-
1260,嘉義市,2008/05/11,嘉義,3.8,0.35,-,38.1,49,68,33.0,17.42,1.07,16.34,1.914,0.116,1.8,-,-,22.82,-,58.5,59.0,-
1261,嘉義市,2008/05/10,嘉義,3.3,0.36,-,31.2,58,63,29.0,18.35,3.33,15.02,1.946,0.151,1.8,-,-,25.56,-,67.94,57.0,-
1262,嘉義市,2008/05/09,嘉義,2.3,0.22,-,13.3,23,31,18.0,9.87,1.44,8.4,1.764,0.079,1.69,-,-,28.33,-,65.33,31.0,-
1263,嘉義市,2008/05/08,嘉義,3.4,0.34,-,23.2,47,44,26.0,16.9,2.55,14.34,2.02,0.243,1.78,-,-,27.56,-,64.78,53.0,-
1264,嘉義市,2008/05/07,嘉義,5.4,0.65,-,29.4,63,73,49.0,30.44,4.45,25.98,2.244,0.34,1.9,-,-,26.21,-,68.59,68.0,-
1265,嘉義市,2008/05/06,嘉義,5.6,0.58,-,25.5,51,78,50.0,28.79,3.6,25.19,2.231,0.291,1.94,-,-,23.63,-,77.32,64.0,-
1266,嘉義市,2008/05/05,嘉義,3.3,0.46,-,21.6,34,48,28.0,20.21,1.85,18.34,2.021,0.2,1.82,-,-,25.37,-,73.83,48.0,-
1267,嘉義市,2008/05/04,嘉義,2.9,0.38,-,34.6,60,57,38.0,10.36,0.56,9.77,1.877,0.08,1.8,-,-,28.0,-,64.51,55.0,-
1268,嘉義市,2008/05/03,嘉義,4.2,0.46,-,35.3,64,63,40.0,16.16,1.28,14.89,2.025,0.172,1.85,-,-,26.82,-,67.6,73.0,-
1269,嘉義市,2008/05/02,嘉義,5.8,0.61,-,29.8,63,85,54.0,27.67,4.77,22.94,2.243,0.249,1.99,-,-,26.42,-,71.51,68.0,-
1270,嘉義市,2008/05/01,嘉義,5.5,0.52,-,27.1,50,67,46.0,24.02,3.07,20.95,2.119,0.242,1.88,-,-,26.46,-,72.18,58.0,-
1271,宜蘭縣,2008/05/31,冬山,0.7,0.39,-,43.5,46,50,13.0,13.89,1.59,12.31,-,-,-,-,-,22.5,-,90.12,50.0,-
1272,宜蘭縣,2008/05/31,宜蘭,1.4,0.36,381.81,48.4,52,29,-,7.95,0.83,7.11,-,-,-,-,-,24.03,-,91.75,45.0,-
1273,宜蘭縣,2008/05/30,冬山,3.9,0.33,-,27.2,33,50,14.0,11.93,3.38,8.55,-,-,-,-,-,27.68,-,78.29,50.0,-
1274,宜蘭縣,2008/05/30,宜蘭,2.5,0.35,389.55,29.7,37,30,-,9.75,1.66,8.09,-,-,-,-,-,29.2,-,79.93,42.0,-
1275,宜蘭縣,2008/05/29,冬山,3.5,0.41,-,27.3,46,70,22.0,12.92,2.97,9.95,-,-,-,-,-,28.21,-,78.83,60.0,-
1276,宜蘭縣,2008/05/29,宜蘭,2.8,0.39,400.09,28.0,47,42,-,10.15,1.12,9.0,-,-,-,-,-,29.74,-,80.93,45.0,-
1277,宜蘭縣,2008/05/28,冬山,3.7,0.4,-,21.5,38,48,11.0,14.22,4.9,9.32,-,-,-,-,-,27.45,-,80.83,48.0,-
1278,宜蘭縣,2008/05/28,宜蘭,2.4,0.34,403.27,22.7,36,29,-,10.33,2.49,7.84,-,-,-,-,-,28.75,-,81.98,35.0,-
1279,宜蘭縣,2008/05/27,冬山,3.0,0.4,-,16.8,31,43,12.0,16.28,5.21,11.07,-,-,-,-,-,26.38,-,82.61,44.0,-
1280,宜蘭縣,2008/05/27,宜蘭,2.4,0.38,399.23,22.0,41,28,-,11.66,2.28,9.38,-,-,-,-,-,27.61,-,85.65,48.0,-
1281,宜蘭縣,2008/05/26,宜蘭,2.7,0.46,399.25,16.7,25,27,-,14.67,3.42,11.25,-,-,-,-,-,26.99,-,87.83,27.0,-
1282,宜蘭縣,2008/05/26,冬山,2.7,0.37,-,17.2,32,42,13.0,15.87,5.24,10.59,-,-,-,-,-,25.69,-,84.97,42.0,-
1283,宜蘭縣,2008/05/25,宜蘭,2.5,0.37,404.59,25.8,45,30,-,13.38,1.98,11.39,-,-,-,-,-,27.27,-,88.98,53.0,-
1284,宜蘭縣,2008/05/25,冬山,2.3,0.33,-,19.5,32,43,14.0,10.89,2.07,8.82,-,-,-,-,-,26.5,-,84.47,43.0,-
1285,宜蘭縣,2008/05/24,冬山,2.5,0.51,-,20.3,36,65,20.0,12.13,2.98,9.15,-,-,-,-,-,28.08,-,77.2,58.0,-
1286,宜蘭縣,2008/05/24,宜蘭,2.5,0.38,403.69,22.7,37,39,-,10.69,1.87,8.82,-,-,-,-,-,28.5,-,85.25,42.0,-
1287,宜蘭縣,2008/05/23,冬山,5.1,0.43,-,17.1,27,56,14.0,14.98,4.0,10.98,-,-,-,-,-,26.94,-,82.39,53.0,-
1288,宜蘭縣,2008/05/23,宜蘭,2.1,0.41,400.68,23.0,31,-,-,10.73,1.79,8.94,-,-,-,-,-,27.79,-,87.77,33.0,-
1289,宜蘭縣,2008/05/22,冬山,1.9,0.48,-,28.8,47,62,27.0,13.36,2.23,11.14,-,-,-,-,-,25.85,-,79.19,56.0,-
1290,宜蘭縣,2008/05/22,宜蘭,2.8,0.5,404.93,31.9,51,-,23.0,11.85,1.14,10.7,-,-,-,-,-,26.55,-,86.54,51.0,-
1291,宜蘭縣,2008/05/21,宜蘭,3.3,0.48,398.27,48.1,66,65,35.0,11.87,0.96,10.9,-,-,-,-,-,25.58,-,74.56,62.0,-
1292,宜蘭縣,2008/05/21,冬山,1.9,0.43,-,43.3,61,77,38.0,14.41,1.36,13.03,-,-,-,-,-,24.39,-,68.73,64.0,-
1293,宜蘭縣,2008/05/20,宜蘭,2.7,0.41,392.74,60.4,75,72,35.0,9.19,1.05,8.14,-,-,-,-,-,23.96,-,60.23,67.0,-
1294,宜蘭縣,2008/05/20,冬山,1.4,0.37,-,57.2,73,71,34.0,11.23,1.1,10.1,-,-,-,-,-,22.61,-,58.32,64.0,-
1295,宜蘭縣,2008/05/19,冬山,1.2,0.44,-,27.1,45,45,16.0,18.7,5.49,13.2,-,-,-,-,-,23.25,-,82.41,48.0,-
1296,宜蘭縣,2008/05/19,宜蘭,2.2,0.46,402.93,33.2,47,32,21.0,14.21,2.18,12.03,-,-,-,-,-,24.68,-,81.61,46.0,-
1297,宜蘭縣,2008/05/18,宜蘭,1.6,0.25,392.33,27.0,38,17,5.0,8.31,1.52,6.79,-,-,-,-,-,27.05,-,77.43,36.0,-
1298,宜蘭縣,2008/05/18,冬山,2.6,0.27,-,22.5,32,32,6.0,11.48,2.53,8.95,-,-,-,-,-,25.92,-,73.11,32.0,-
1299,宜蘭縣,2008/05/17,宜蘭,2.1,0.35,397.27,26.3,40,30,14.0,11.75,1.42,10.33,-,-,-,-,-,26.05,-,79.26,37.0,-
1300,宜蘭縣,2008/05/17,冬山,1.9,0.37,-,22.0,31,39,13.0,14.47,3.31,11.16,-,-,-,-,-,24.16,-,76.51,39.0,-
1301,宜蘭縣,2008/05/16,冬山,1.4,0.36,-,38.9,50,60,22.0,7.58,1.26,6.31,-,-,-,-,-,23.88,-,79.35,55.0,-
