序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1661,南投縣,2008/02/27,埔里,2.7,0.61,-,19.7,39,80,60.0,23.04,2.63,20.41,-,-,-,-,15.58,-,69.67,65.0,-
1662,南投縣,2008/02/27,竹山,5.8,0.54,-,26.5,37,102,67.0,22.03,2.43,19.6,-,-,-,-,13.26,-,68.49,76.0,-
1663,南投縣,2008/02/26,南投,5.2,0.69,-,16.7,36,80,46.0,38.36,13.27,25.09,2.064,0.271,1.79,-,17.36,-,75.68,65.0,-
1664,南投縣,2008/02/26,埔里,2.2,0.51,-,22.9,49,48,36.0,20.47,3.78,16.68,-,-,-,-,18.85,-,72.51,58.0,-
1665,南投縣,2008/02/26,竹山,4.0,0.59,-,19.7,48,87,47.0,36.09,10.45,25.64,-,-,-,-,17.52,-,78.91,68.0,-
1666,南投縣,2008/02/25,南投,5.8,0.73,-,14.5,35,94,50.0,43.5,11.69,31.81,2.109,0.281,1.83,-,17.22,-,76.71,72.0,-
1667,南投縣,2008/02/25,埔里,2.8,0.52,-,21.9,42,54,39.0,19.0,2.95,16.05,-,-,-,-,18.2,-,72.49,52.0,-
1668,南投縣,2008/02/25,竹山,3.6,0.53,-,13.4,41,98,53.0,36.21,7.53,28.67,-,-,-,-,16.17,-,84.76,74.0,-
1669,南投縣,2008/02/24,南投,3.7,0.58,-,28.5,38,68,50.0,23.72,5.02,18.7,1.883,0.131,1.75,-,17.27,-,76.24,59.0,-
1670,南投縣,2008/02/24,埔里,1.6,0.36,-,24.8,41,28,23.0,11.65,1.3,10.35,-,-,-,-,17.97,-,73.85,41.0,-
1671,南投縣,2008/02/24,竹山,1.9,0.58,-,25.0,31,88,65.0,18.37,1.97,16.4,-,-,-,-,16.11,-,87.36,69.0,-
1672,南投縣,2008/02/23,南投,4.2,0.93,-,12.7,20,76,60.0,43.47,11.77,31.7,2.234,0.391,1.84,-,19.29,-,80.62,63.0,-
1673,南投縣,2008/02/23,埔里,1.9,0.31,-,19.0,24,17,16.0,13.93,2.28,11.65,-,-,-,-,17.7,-,77.82,26.0,-
1674,南投縣,2008/02/23,竹山,1.9,0.51,-,16.3,22,56,37.0,25.22,4.08,21.14,-,-,-,-,19.34,-,80.59,53.0,-
1675,南投縣,2008/02/22,南投,4.7,1.0,-,19.0,44,127,92.0,43.3,9.22,34.08,2.279,0.416,1.86,-,19.71,-,69.15,88.0,-
1676,南投縣,2008/02/22,埔里,2.9,0.68,-,29.3,55,78,58.0,23.03,2.94,20.09,-,-,-,-,18.86,-,61.12,64.0,-
1677,南投縣,2008/02/22,竹山,3.2,0.73,-,27.4,56,121,85.0,31.57,3.93,27.64,-,-,-,-,19.45,-,69.7,86.0,-
1678,南投縣,2008/02/21,南投,4.1,0.86,-,26.3,64,113,79.0,35.07,6.98,28.09,2.111,0.283,1.83,-,18.23,-,72.7,82.0,-
1679,南投縣,2008/02/21,埔里,2.1,0.65,-,32.4,68,64,49.0,23.4,3.69,19.71,-,-,-,-,18.42,-,57.98,68.0,-
1680,南投縣,2008/02/21,竹山,3.8,0.66,-,35.4,80,125,83.0,27.6,3.42,24.18,-,-,-,-,17.61,-,77.04,88.0,-
1681,南投縣,2008/02/20,南投,4.9,0.58,-,25.4,50,58,35.0,25.52,6.21,19.31,2.023,0.264,1.76,-,17.64,-,71.5,61.0,-
1682,南投縣,2008/02/20,埔里,2.7,0.5,-,32.6,64,56,39.0,19.28,1.73,17.55,-,-,-,-,17.75,-,62.68,67.0,-
1683,南投縣,2008/02/20,竹山,3.4,0.5,-,30.6,60,75,46.0,24.48,3.86,20.62,-,-,-,-,17.36,-,75.7,71.0,-
1684,南投縣,2008/02/19,南投,4.5,0.52,-,22.9,35,49,23.0,23.87,5.23,18.64,1.897,0.197,1.7,-,16.38,-,77.08,49.0,-
1685,南投縣,2008/02/19,埔里,2.3,0.47,-,32.5,58,64,45.0,16.73,1.68,15.06,-,-,-,-,17.42,-,67.7,59.0,-
1686,南投縣,2008/02/19,竹山,2.9,0.37,-,24.6,41,60,37.0,18.95,2.29,16.66,-,-,-,-,15.96,-,81.47,55.0,-
1687,南投縣,2008/02/18,南投,4.3,0.54,-,24.3,50,78,47.0,25.36,5.69,19.67,1.904,0.183,1.72,-,17.11,-,77.55,64.0,-
1688,南投縣,2008/02/18,埔里,2.5,0.44,-,35.1,60,65,43.0,14.54,1.86,12.68,-,-,-,-,17.54,-,65.95,63.0,-
1689,南投縣,2008/02/18,竹山,2.4,0.44,-,29.5,58,101,61.0,18.2,3.8,14.4,-,-,-,-,16.92,-,81.36,76.0,-
1690,南投縣,2008/02/17,南投,4.9,0.58,-,21.7,48,73,41.0,31.67,9.67,22.0,1.936,0.204,1.73,-,17.16,-,73.5,62.0,-
1691,南投縣,2008/02/17,埔里,2.4,0.52,-,30.6,60,57,41.0,17.95,2.02,15.92,-,-,-,-,17.43,-,63.42,55.0,-
1692,南投縣,2008/02/17,竹山,3.1,0.5,-,28.1,60,88,52.0,23.04,4.82,18.22,-,-,-,-,16.79,-,78.2,69.0,-
1693,南投縣,2008/02/16,南投,4.6,0.69,-,22.0,52,78,47.0,33.47,7.64,25.82,2.022,0.28,1.74,-,16.28,-,66.05,64.0,-
1694,南投縣,2008/02/16,埔里,2.7,0.54,-,32.1,64,53,37.0,18.23,2.44,15.79,-,-,-,-,15.73,-,64.08,64.0,-
1695,南投縣,2008/02/16,竹山,3.8,0.56,-,33.8,63,80,52.0,25.48,5.35,20.13,-,-,-,-,15.59,-,71.3,65.0,-
1696,南投縣,2008/02/15,南投,6.2,0.62,-,20.8,33,56,34.0,29.11,5.34,23.77,1.937,0.222,1.72,-,13.44,-,66.67,53.0,-
1697,南投縣,2008/02/15,埔里,2.8,0.6,-,19.2,36,60,46.0,21.94,1.37,20.57,-,-,-,-,14.09,-,69.8,55.0,-
1698,南投縣,2008/02/15,竹山,4.6,0.53,-,18.5,33,66,43.0,28.88,3.69,25.2,-,-,-,-,13.11,-,73.57,58.0,-
1699,南投縣,2008/02/14,南投,4.6,0.62,-,14.4,21,40,26.0,31.92,7.4,24.52,1.941,0.231,1.71,-,12.55,-,71.37,40.0,-
1700,南投縣,2008/02/14,埔里,3.0,0.65,-,11.7,17,72,56.0,23.1,3.3,19.8,-,-,-,-,12.39,-,74.96,61.0,-
1701,南投縣,2008/02/14,竹山,3.7,0.53,-,15.2,27,52,35.0,26.69,3.45,23.24,-,-,-,-,12.01,-,76.49,51.0,-
1702,南投縣,2008/02/13,南投,4.9,0.57,-,22.7,32,43,26.0,22.41,5.32,17.09,1.902,0.197,1.71,-,11.68,-,63.98,43.0,-
1703,南投縣,2008/02/13,埔里,2.5,0.56,-,19.6,29,58,44.0,15.46,2.18,13.28,-,-,-,-,12.64,-,69.5,54.0,-
1704,南投縣,2008/02/13,竹山,3.9,0.42,-,26.7,35,45,29.0,17.01,1.95,15.05,-,-,-,-,11.26,-,70.1,45.0,-
1705,南投縣,2008/02/12,南投,5.6,0.68,-,24.2,29,41,32.0,19.59,5.25,14.34,1.866,0.159,1.71,-,11.93,-,71.44,41.0,-
1706,南投縣,2008/02/12,埔里,1.8,0.54,-,16.3,24,50,39.0,15.78,2.22,13.56,-,-,-,-,12.97,-,75.81,50.0,-
1707,南投縣,2008/02/12,竹山,3.5,0.54,-,26.0,31,42,32.0,17.27,1.97,15.3,-,-,-,-,11.48,-,76.93,42.0,-
1708,南投縣,2008/02/11,南投,3.0,0.59,-,14.9,22,42,35.0,21.22,4.56,16.66,1.823,0.119,1.7,-,13.76,-,79.13,42.0,-
1709,南投縣,2008/02/11,埔里,1.8,0.58,-,15.8,28,63,49.0,16.84,2.17,14.67,-,-,-,-,14.43,-,74.68,56.0,-
1710,南投縣,2008/02/11,竹山,2.4,0.56,-,19.8,29,49,37.0,23.13,4.74,18.39,-,-,-,-,13.54,-,82.65,49.0,-
1711,南投縣,2008/02/10,南投,3.1,0.6,-,20.7,36,42,35.0,22.13,6.82,15.3,1.807,0.099,1.71,-,12.74,-,73.38,42.0,-
1712,南投縣,2008/02/10,埔里,1.5,0.51,-,26.1,43,45,35.0,11.87,1.46,10.4,-,-,-,-,13.56,-,69.9,45.0,-
1713,南投縣,2008/02/10,竹山,2.5,0.57,-,23.7,45,48,38.0,19.36,3.76,15.59,-,-,-,-,12.49,-,76.91,48.0,-
1714,南投縣,2008/02/09,南投,4.9,0.58,-,27.7,33,45,39.0,17.09,3.64,13.46,1.771,0.083,1.69,-,11.56,-,75.0,45.0,-
1715,南投縣,2008/02/09,埔里,1.7,0.42,-,18.9,22,32,25.0,12.24,1.63,10.61,-,-,-,-,11.63,-,82.5,32.0,-
1716,南投縣,2008/02/09,竹山,3.1,0.52,-,28.7,33,49,39.0,13.77,1.59,12.18,-,-,-,-,11.06,-,81.63,49.0,-
1717,南投縣,2008/02/08,南投,2.9,0.45,-,24.6,30,27,23.0,13.55,3.21,10.33,1.736,0.079,1.66,-,14.09,-,78.51,31.0,-
1718,南投縣,2008/02/08,埔里,1.7,0.52,-,21.6,33,42,33.0,13.57,1.49,12.08,-,-,-,-,14.68,-,77.17,42.0,-
1719,南投縣,2008/02/08,竹山,2.1,0.42,-,23.0,32,35,26.0,13.66,1.65,12.01,-,-,-,-,13.67,-,83.57,35.0,-
1720,南投縣,2008/02/07,南投,2.9,0.61,-,22.9,28,41,36.0,16.31,4.09,12.22,1.807,0.091,1.72,-,13.39,-,81.12,41.0,-
1721,南投縣,2008/02/07,埔里,0.8,0.51,-,16.1,29,46,36.0,14.13,1.37,12.75,-,-,-,-,14.3,-,80.98,46.0,-
1722,南投縣,2008/02/07,竹山,1.6,0.56,-,20.0,27,51,40.0,16.83,2.69,14.14,-,-,-,-,12.87,-,87.72,50.0,-
1723,南投縣,2008/02/06,南投,2.7,0.51,-,25.9,34,33,25.0,15.58,3.44,12.14,1.775,0.101,1.67,-,14.18,-,77.55,35.0,-
1724,南投縣,2008/02/06,埔里,1.4,0.44,-,22.5,37,30,24.0,11.15,1.43,9.73,-,-,-,-,16.18,-,73.27,36.0,-
1725,南投縣,2008/02/06,竹山,1.8,0.45,-,25.2,38,37,26.0,14.99,2.1,12.9,-,-,-,-,13.8,-,83.49,40.0,-
1726,南投縣,2008/02/05,南投,2.6,0.9,-,11.0,22,52,42.0,39.17,13.2,25.97,1.989,0.252,1.74,-,15.69,-,89.11,51.0,-
1727,南投縣,2008/02/05,埔里,2.0,0.58,-,16.1,33,26,21.0,19.47,3.93,15.53,-,-,-,-,17.07,-,80.99,35.0,-
1728,南投縣,2008/02/05,竹山,2.1,0.84,-,11.1,25,52,39.0,38.55,11.47,27.08,-,-,-,-,15.64,-,93.06,51.0,-
1729,南投縣,2008/02/04,南投,4.8,0.94,-,10.3,20,75,63.0,42.82,17.0,25.82,2.054,0.29,1.76,-,14.19,-,82.68,62.0,-
1730,南投縣,2008/02/04,埔里,1.8,0.62,-,10.6,21,33,24.0,20.84,3.85,16.99,-,-,-,-,15.47,-,82.58,33.0,-
1731,南投縣,2008/02/04,竹山,2.2,0.81,-,8.3,20,83,65.0,35.54,8.16,27.39,-,-,-,-,13.75,-,89.4,66.0,-
1732,南投縣,2008/02/03,南投,3.7,0.65,-,10.8,15,37,29.0,20.78,6.83,13.95,1.983,0.265,1.72,-,12.68,-,82.73,37.0,-
1733,南投縣,2008/02/03,埔里,1.9,0.49,-,13.9,21,20,18.0,17.62,2.94,14.64,-,-,-,-,15.63,-,84.92,22.0,-
1734,南投縣,2008/02/03,竹山,1.9,0.58,-,11.0,16,35,25.0,23.35,4.63,18.71,-,-,-,-,12.8,-,87.87,35.0,-
1735,南投縣,2008/02/02,南投,3.6,0.6,-,10.9,18,44,30.0,23.58,7.33,16.25,1.946,0.226,1.72,-,16.05,-,79.48,44.0,-
1736,南投縣,2008/02/02,埔里,2.4,0.59,-,26.9,50,70,54.0,18.71,2.0,16.71,-,-,-,-,17.97,-,73.24,60.0,-
1737,南投縣,2008/02/02,竹山,3.0,0.6,-,12.7,26,61,39.0,35.39,11.44,23.95,-,-,-,-,16.08,-,83.24,56.0,-
1738,南投縣,2008/02/01,南投,4.6,0.62,-,10.4,20,46,30.0,26.25,7.29,18.96,2.026,0.294,1.73,-,16.2,-,78.31,46.0,-
1739,南投縣,2008/02/01,埔里,2.6,0.77,-,19.6,42,67,49.0,26.12,5.98,20.13,-,-,-,-,18.34,-,73.2,58.0,-
1740,南投縣,2008/02/01,竹山,3.3,0.57,-,13.7,32,54,36.0,32.13,5.82,26.3,-,-,-,-,16.04,-,80.99,52.0,-
1741,雲林縣,2008/02/29,斗六,6.2,0.67,-,9.5,18,127,81.0,45.81,9.2,36.61,-,-,-,-,14.92,-,78.15,88.0,-
1742,雲林縣,2008/02/29,崙背,5.5,0.46,-,24.6,32,107,53.0,22.36,1.67,20.66,-,-,-,-,15.08,-,77.64,78.0,-
1743,雲林縣,2008/02/29,臺西,3.8,0.37,-,42.0,52,84,46.0,12.41,0.74,11.64,-,-,-,-,14.33,-,80.97,67.0,-
1744,雲林縣,2008/02/28,斗六,5.5,0.47,-,31.6,57,104,59.0,25.0,2.68,22.31,-,-,-,-,15.57,-,63.2,77.0,-
1745,雲林縣,2008/02/28,崙背,5.2,0.37,-,41.9,55,93,40.0,14.26,1.22,13.06,-,-,-,-,15.39,-,63.63,72.0,-
1746,雲林縣,2008/02/28,臺西,5.8,0.35,-,47.5,60,72,34.0,12.1,0.64,11.41,-,-,-,-,12.49,-,71.11,61.0,-
1747,雲林縣,2008/02/27,斗六,5.9,0.51,-,28.4,36,102,60.0,21.34,3.0,18.34,-,-,-,-,13.92,-,62.64,76.0,-
1748,雲林縣,2008/02/27,崙背,8.4,0.5,-,31.7,37,150,65.0,-,-,-,-,-,-,-,13.82,-,61.04,100.0,-
1749,雲林縣,2008/02/27,臺西,6.8,0.43,-,44.1,53,98,54.0,10.22,1.18,9.04,-,-,-,-,11.01,-,68.3,74.0,-
1750,雲林縣,2008/02/26,斗六,3.7,0.49,-,19.1,38,83,-,31.04,7.77,23.27,-,-,-,-,17.79,-,76.45,66.0,-
1751,雲林縣,2008/02/26,崙背,4.5,0.46,-,19.9,30,81,37.0,23.67,5.84,17.84,-,-,-,-,16.94,-,77.9,66.0,-
1752,雲林縣,2008/02/26,臺西,3.3,0.35,-,30.4,34,53,29.0,13.93,2.29,11.6,-,-,-,-,16.03,-,83.42,52.0,-
1753,雲林縣,2008/02/25,斗六,3.0,0.41,-,18.7,35,89,-,29.53,5.03,24.51,-,-,-,-,16.8,-,78.58,70.0,-
1754,雲林縣,2008/02/25,崙背,3.7,0.27,-,31.4,37,70,26.0,15.85,1.41,14.43,-,-,-,-,16.4,-,80.67,60.0,-
1755,雲林縣,2008/02/25,臺西,5.5,0.24,-,39.6,44,53,19.0,11.18,1.04,10.12,-,-,-,-,15.54,-,85.49,52.0,-
1756,雲林縣,2008/02/24,斗六,2.5,0.5,-,32.7,44,80,61.0,16.99,1.59,15.39,-,-,-,-,17.07,-,79.23,65.0,-
1757,雲林縣,2008/02/24,崙背,4.8,0.38,-,37.9,44,91,41.0,12.94,1.13,11.8,-,-,-,-,17.32,-,74.39,70.0,-
1758,雲林縣,2008/02/24,臺西,3.0,0.25,-,49.5,55,59,31.0,7.54,0.97,6.57,-,-,-,-,15.94,-,77.77,54.0,-
1759,雲林縣,2008/02/23,斗六,3.0,0.63,-,23.2,34,77,66.0,29.19,4.29,24.9,-,-,-,-,20.1,-,76.84,64.0,-
1760,雲林縣,2008/02/23,崙背,4.6,0.77,-,24.3,34,122,83.0,30.55,5.85,24.7,-,-,-,-,19.48,-,79.48,86.0,-
1761,雲林縣,2008/02/23,臺西,4.9,0.67,-,36.0,57,109,82.0,24.21,4.07,20.13,-,-,-,-,18.54,-,81.0,80.0,-
1762,雲林縣,2008/02/22,斗六,4.0,0.96,-,20.7,46,207,162.0,49.96,12.55,37.42,-,-,-,-,19.28,-,75.89,128.0,-
1763,雲林縣,2008/02/22,崙背,3.5,0.85,-,26.9,49,197,116.0,29.67,5.02,24.65,-,-,-,-,18.46,-,83.18,124.0,-
1764,雲林縣,2008/02/22,臺西,3.5,0.63,-,42.2,58,139,102.0,20.01,1.2,18.78,-,-,-,-,17.75,-,87.69,94.0,-
1765,雲林縣,2008/02/21,斗六,4.0,0.71,-,29.7,66,134,100.0,31.43,5.13,26.3,-,-,-,-,17.8,-,77.02,92.0,-
1766,雲林縣,2008/02/21,崙背,4.5,0.63,-,41.4,56,137,79.0,15.99,1.49,14.5,-,-,-,-,17.1,-,80.43,94.0,-
1767,雲林縣,2008/02/21,臺西,3.3,0.45,-,63.5,71,89,69.0,6.85,0.75,6.1,-,-,-,-,16.48,-,86.2,70.0,-
1768,雲林縣,2008/02/20,斗六,2.8,0.4,-,28.8,51,65,42.0,21.06,2.12,18.93,-,-,-,-,17.78,-,73.97,58.0,-
1769,雲林縣,2008/02/20,崙背,3.5,0.33,-,37.6,45,76,30.0,13.52,2.21,11.31,-,-,-,-,17.53,-,76.37,63.0,-
1770,雲林縣,2008/02/20,臺西,2.0,0.26,-,52.8,58,47,27.0,4.56,0.54,3.95,-,-,-,-,17.11,-,81.98,47.0,-
1771,雲林縣,2008/02/19,斗六,1.9,0.33,-,27.3,37,60,27.0,18.71,2.86,15.86,-,-,-,-,16.35,-,79.61,55.0,-
1772,雲林縣,2008/02/19,崙背,2.3,0.26,-,36.1,38,50,18.0,11.56,1.81,9.75,-,-,-,-,16.23,-,80.5,50.0,-
1773,雲林縣,2008/02/19,臺西,2.0,0.22,-,45.7,48,30,11.0,4.22,0.65,3.55,-,-,-,-,16.26,-,85.21,30.0,-
1774,雲林縣,2008/02/18,斗六,2.1,0.41,-,29.6,48,96,55.0,18.45,2.84,15.62,-,-,-,-,17.28,-,79.7,73.0,-
1775,雲林縣,2008/02/18,崙背,4.0,0.35,-,44.1,51,92,43.0,12.0,0.93,11.07,-,-,-,-,17.15,-,80.9,71.0,-
1776,雲林縣,2008/02/18,臺西,4.8,0.31,-,55.2,61,58,35.0,6.76,0.97,5.79,-,-,-,-,17.01,-,84.66,54.0,-
1777,雲林縣,2008/02/17,斗六,2.8,0.44,-,28.5,53,94,46.0,22.01,3.21,18.8,-,-,-,-,17.25,-,76.11,72.0,-
1778,雲林縣,2008/02/17,崙背,4.8,0.31,-,39.7,47,82,35.0,12.11,1.69,10.42,-,-,-,-,17.51,-,78.17,66.0,-
1779,雲林縣,2008/02/17,臺西,3.8,0.27,-,50.7,55,52,25.0,6.24,0.94,5.29,-,-,-,-,16.94,-,82.58,51.0,-
1780,雲林縣,2008/02/16,斗六,3.8,0.54,-,26.7,53,89,54.0,27.08,4.29,22.79,-,-,-,-,16.26,-,66.64,70.0,-
1781,雲林縣,2008/02/16,崙背,4.5,0.36,-,37.5,53,97,44.0,14.54,1.79,12.74,-,-,-,-,16.56,-,66.14,74.0,-
1782,雲林縣,2008/02/16,臺西,6.6,0.36,-,48.2,55,66,36.0,10.05,0.99,9.03,-,-,-,-,15.03,-,73.18,58.0,-
1783,雲林縣,2008/02/15,斗六,3.7,0.42,-,27.9,45,60,40.0,21.82,2.79,19.03,-,-,-,-,14.3,-,66.82,55.0,-
1784,雲林縣,2008/02/15,崙背,5.2,0.37,-,39.1,46,86,36.0,15.67,1.69,13.97,-,-,-,-,14.57,-,61.87,68.0,-
1785,雲林縣,2008/02/15,臺西,5.9,0.32,-,47.9,61,56,28.0,12.9,1.26,11.63,-,-,-,-,12.18,-,66.59,53.0,-
1786,雲林縣,2008/02/14,斗六,2.9,0.45,-,17.0,27,43,31.0,26.28,4.85,21.43,-,-,-,-,13.04,-,71.89,43.0,-
1787,雲林縣,2008/02/14,崙背,4.8,0.37,-,25.0,30,40,24.0,19.63,2.47,17.15,-,-,-,-,13.69,-,69.91,40.0,-
1788,雲林縣,2008/02/14,臺西,4.1,0.27,-,36.7,47,30,14.0,11.13,1.61,9.51,-,-,-,-,12.82,-,73.39,30.0,-
1789,雲林縣,2008/02/13,斗六,3.0,0.38,-,30.2,36,50,33.0,18.45,3.78,14.67,-,-,-,-,12.25,-,64.11,50.0,-
1790,雲林縣,2008/02/13,崙背,3.6,0.35,-,32.4,38,58,26.0,14.21,1.77,12.44,-,-,-,-,12.48,-,62.1,54.0,-
1791,雲林縣,2008/02/13,臺西,5.3,0.33,-,34.4,39,63,23.0,12.77,1.19,11.56,-,-,-,-,10.01,-,66.68,56.0,-
1792,雲林縣,2008/02/12,斗六,3.8,0.5,-,30.5,34,45,34.0,16.77,2.5,14.27,-,-,-,-,12.38,-,71.97,45.0,-
1793,雲林縣,2008/02/12,崙背,5.1,0.43,-,35.2,38,55,31.0,12.72,1.07,11.64,-,-,-,-,12.86,-,68.0,52.0,-
1794,雲林縣,2008/02/12,臺西,4.8,0.36,-,42.7,44,50,27.0,6.18,0.71,5.42,-,-,-,-,12.19,-,72.99,50.0,-
1795,雲林縣,2008/02/11,斗六,2.0,0.51,-,21.6,33,45,35.0,20.22,3.33,16.89,-,-,-,-,14.42,-,79.15,45.0,-
1796,雲林縣,2008/02/11,崙背,3.5,0.4,-,32.4,36,41,29.0,12.22,1.37,10.83,-,-,-,-,15.04,-,76.87,41.0,-
1797,雲林縣,2008/02/11,臺西,3.0,0.34,-,40.1,45,37,23.0,8.11,0.83,7.27,-,-,-,-,15.16,-,79.88,37.0,-
1798,雲林縣,2008/02/10,斗六,2.1,0.49,-,27.5,46,49,39.0,16.13,2.6,13.53,-,-,-,-,13.38,-,72.98,49.0,-
1799,雲林縣,2008/02/10,崙背,3.6,0.42,-,35.9,45,55,33.0,11.6,1.37,10.24,-,-,-,-,14.02,-,73.8,52.0,-
1800,雲林縣,2008/02/10,臺西,5.0,0.41,-,37.3,42,44,28.0,9.23,0.64,8.6,-,-,-,-,13.65,-,77.84,44.0,-
1801,雲林縣,2008/02/09,斗六,3.9,0.48,-,35.6,40,50,44.0,13.88,1.91,11.97,-,-,-,-,12.18,-,74.6,50.0,-
1802,雲林縣,2008/02/09,崙背,6.1,0.49,-,39.9,47,64,44.0,11.42,1.17,10.24,-,-,-,-,12.99,-,70.81,57.0,-
1803,雲林縣,2008/02/09,臺西,6.6,0.46,-,46.2,54,67,42.0,7.55,0.63,6.88,-,-,-,-,12.3,-,74.17,58.0,-
1804,雲林縣,2008/02/08,斗六,1.0,0.36,-,30.9,38,32,27.0,12.73,1.49,11.23,-,-,-,-,14.79,-,78.05,36.0,-
1805,雲林縣,2008/02/08,崙背,2.1,0.33,-,37.2,41,37,20.0,8.52,0.52,8.03,-,-,-,-,15.23,-,76.32,37.0,-
1806,雲林縣,2008/02/08,臺西,2.6,0.31,-,42.3,45,33,18.0,7.44,1.12,6.33,-,-,-,-,14.95,-,79.94,33.0,-
1807,雲林縣,2008/02/07,斗六,1.7,0.54,-,29.8,38,44,39.0,16.24,2.62,13.62,-,-,-,-,14.01,-,81.78,44.0,-
1808,雲林縣,2008/02/07,崙背,3.8,0.5,-,37.0,41,44,31.0,12.13,0.95,11.19,-,-,-,-,14.93,-,76.64,44.0,-
1809,雲林縣,2008/02/07,臺西,3.8,0.41,-,44.8,50,38,26.0,8.08,0.63,7.43,-,-,-,-,14.9,-,76.92,38.0,-
1810,雲林縣,2008/02/06,斗六,1.5,0.4,-,31.6,41,33,27.0,13.29,1.4,11.89,-,-,-,-,14.7,-,78.35,42.0,-
1811,雲林縣,2008/02/06,崙背,2.9,0.36,-,37.1,41,30,22.0,10.16,1.62,8.54,-,-,-,-,14.8,-,76.78,38.0,-
1812,雲林縣,2008/02/06,臺西,3.1,0.3,-,43.9,47,34,16.0,6.12,1.28,4.82,-,-,-,-,14.85,-,79.03,34.0,-
1813,雲林縣,2008/02/05,斗六,2.3,0.77,-,14.0,26,58,48.0,39.63,12.93,26.7,-,-,-,-,16.02,-,89.91,54.0,-
1814,雲林縣,2008/02/05,崙背,2.5,0.58,-,26.0,38,53,39.0,16.96,1.21,15.76,-,-,-,-,16.09,-,89.04,52.0,-
1815,雲林縣,2008/02/05,臺西,5.6,0.48,-,42.7,47,51,35.0,8.8,0.7,8.09,-,-,-,-,17.04,-,89.57,50.0,-
1816,雲林縣,2008/02/04,斗六,3.9,0.76,-,12.9,23,83,73.0,36.32,7.71,28.61,-,-,-,-,14.54,-,82.62,66.0,-
1817,雲林縣,2008/02/04,崙背,6.5,0.64,-,23.3,30,87,63.0,23.03,2.25,20.78,-,-,-,-,15.38,-,79.26,68.0,-
1818,雲林縣,2008/02/04,臺西,7.5,0.53,-,36.4,42,82,57.0,15.03,1.37,13.66,-,-,-,-,15.73,-,80.96,66.0,-
1819,雲林縣,2008/02/03,斗六,2.3,0.52,-,17.2,23,36,29.0,21.93,3.93,18.0,-,-,-,-,13.3,-,82.89,36.0,-
1820,雲林縣,2008/02/03,崙背,3.8,0.5,-,23.2,28,37,27.0,16.03,2.36,13.68,-,-,-,-,13.5,-,78.47,37.0,-
1821,雲林縣,2008/02/03,臺西,4.3,0.44,-,31.3,38,35,23.0,10.16,1.15,9.02,-,-,-,-,14.17,-,79.86,35.0,-
1822,雲林縣,2008/02/02,斗六,2.9,0.45,-,15.3,26,47,32.0,26.25,4.61,21.63,-,-,-,-,16.59,-,80.03,47.0,-
1823,雲林縣,2008/02/02,崙背,3.2,0.41,-,20.5,26,36,18.0,17.01,2.02,14.99,-,-,-,-,16.34,-,80.65,36.0,-
1824,雲林縣,2008/02/02,臺西,2.4,0.33,-,29.5,33,20,9.0,9.63,0.7,8.91,-,-,-,-,16.8,-,85.17,20.0,-
1825,雲林縣,2008/02/01,斗六,2.8,0.45,-,10.4,13,42,33.0,26.77,4.21,22.55,-,-,-,-,16.69,-,78.64,42.0,-
1826,雲林縣,2008/02/01,崙背,3.3,0.34,-,24.5,30,33,17.0,14.15,2.34,11.8,-,-,-,-,16.97,-,79.67,33.0,-
1827,雲林縣,2008/02/01,臺西,2.7,0.28,-,34.0,37,25,9.0,8.43,1.21,7.2,-,-,-,-,17.67,-,84.68,25.0,-
1828,嘉義縣,2008/02/29,朴子,4.8,0.43,-,23.9,33,109,54.0,20.09,1.82,18.27,-,-,-,-,14.74,-,76.57,80.0,-
1829,嘉義縣,2008/02/29,新港,5.3,0.49,-,20.8,29,106,67.0,25.63,3.51,22.13,-,-,-,-,13.49,-,75.66,78.0,-
1830,嘉義縣,2008/02/28,朴子,4.9,0.37,-,37.7,53,100,48.0,14.59,1.35,13.23,-,-,-,-,15.06,-,64.69,75.0,-
1831,嘉義縣,2008/02/28,新港,4.5,0.39,-,37.0,53,92,54.0,15.66,2.13,13.53,-,-,-,-,13.69,-,65.84,71.0,-
1832,嘉義縣,2008/02/27,朴子,7.5,0.49,-,28.8,35,-,69.0,17.33,1.58,15.71,-,-,-,-,13.45,-,62.81,35.0,-
1833,嘉義縣,2008/02/27,新港,7.1,0.48,-,30.3,37,136,74.0,18.17,3.06,15.1,-,-,-,-,12.1,-,63.78,93.0,-
1834,嘉義縣,2008/02/26,朴子,3.3,0.4,-,20.9,37,95,37.0,20.55,4.05,16.5,-,-,-,-,17.24,-,76.15,72.0,-
