序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
1001,新北市,2015/07/05,新莊,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
1002,新北市,2015/07/05,新莊,2.9,0.21,-,14.9,11,-,8.86,2.25,6.61,-,-,-,4.62,-,31.91,-,-,67.62,-
1003,新北市,2015/07/05,新店,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
1004,新北市,2015/07/05,新店,0.9,0.18,-,15.8,7,-,6.8,1.93,4.88,-,-,-,3.09,-,31.02,-,-,67.79,-
1005,新北市,2015/07/05,淡水,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
1006,新北市,2015/07/05,淡水,1.6,0.13,-,15.6,16,-,6.37,2.19,4.18,-,-,-,-,-,-,-,-,-,-
1007,新北市,2015/07/05,汐止,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
1008,新北市,2015/07/05,汐止,2.2,0.18,-,9.7,15,-,10.25,3.3,6.95,-,-,-,2.43,-,30.61,-,-,75.42,-
1009,新北市,2015/07/05,土城,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
1010,新北市,2015/07/05,土城,0.6,0.21,-,15.3,12,-,8.58,2.16,6.41,-,-,-,1.86,-,31.64,-,-,65.97,-
1011,新北市,2015/07/05,林口,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
1012,新北市,2015/07/05,林口,1.3,0.15,-,18.9,14,-,7.58,1.99,5.6,-,-,-,3.76,-,29.42,-,-,75.95,-
1013,新北市,2015/07/05,萬里,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1014,新北市,2015/07/05,萬里,4.8,0.1,-,17.1,23,-,7.7,2.82,4.88,-,-,-,3.3,-,29.14,-,-,81.24,-
1015,新北市,2015/07/04,板橋,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
1016,新北市,2015/07/04,板橋,3.4,0.43,-,25.9,40,-,21.6,4.43,17.17,-,-,-,2.24,-,30.24,-,-,71.21,-
1017,新北市,2015/07/04,三重,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
1018,新北市,2015/07/04,三重,3.4,1.13,-,-,47,-,62.11,34.87,27.24,-,-,-,-,-,30.69,-,-,70.27,-
1019,新北市,2015/07/04,菜寮,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
1020,新北市,2015/07/04,菜寮,2.8,0.38,-,20.3,37,-,15.76,2.92,12.83,-,-,-,2.26,-,30.03,-,-,73.09,-
1021,新北市,2015/07/04,永和,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
1022,新北市,2015/07/04,永和,1.7,0.79,-,21.8,33,-,28.83,10.4,18.43,-,-,-,1.65,-,29.98,-,-,70.28,-
1023,新北市,2015/07/04,新莊,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
1024,新北市,2015/07/04,新莊,3.3,0.41,-,23.4,36,-,18.58,3.16,15.42,-,-,-,3.02,-,30.13,-,-,77.82,-
1025,新北市,2015/07/04,新店,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
1026,新北市,2015/07/04,新店,1.9,0.34,-,29.3,29,-,14.09,3.2,10.89,-,-,-,2,-,29.53,-,-,75.31,-
1027,新北市,2015/07/04,淡水,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
1028,新北市,2015/07/04,淡水,2,0.29,-,24.7,36,-,11.21,2.17,9.04,-,-,-,-,-,-,-,-,-,-
1029,新北市,2015/07/04,汐止,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1030,新北市,2015/07/04,汐止,3.5,0.36,-,-,37,-,21.1,5.74,15.35,-,-,-,1.35,-,28.95,-,-,85.16,-
1031,新北市,2015/07/04,土城,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
1032,新北市,2015/07/04,土城,2.4,0.42,-,25.2,36,-,21.15,5.62,15.53,-,-,-,1.77,-,29.53,-,-,76.94,-
1033,新北市,2015/07/04,林口,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
1034,新北市,2015/07/04,林口,1.9,0.22,-,30.6,36,-,10.19,1.59,8.6,-,-,-,2.37,-,27.55,-,-,90.67,-
1035,新北市,2015/07/04,萬里,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
1036,新北市,2015/07/04,萬里,4.4,0.19,-,31.7,38,-,7.94,1.56,6.38,-,-,-,3.39,-,28.38,-,-,81.94,-
1037,新北市,2015/07/03,板橋,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
1038,新北市,2015/07/03,板橋,3.7,0.47,-,26.5,45,-,21.15,2.86,18.28,-,-,-,1.96,-,31.51,-,-,64.64,-
1039,新北市,2015/07/03,三重,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
1040,新北市,2015/07/03,三重,4,1.67,-,-,58,-,97.48,59.46,38.03,-,-,-,-,-,32.06,-,-,64.35,-
1041,新北市,2015/07/03,菜寮,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
1042,新北市,2015/07/03,菜寮,3.4,0.53,-,17.7,44,-,24.69,3.93,20.76,-,-,-,2.07,-,31.51,-,-,65.79,-
1043,新北市,2015/07/03,永和,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
1044,新北市,2015/07/03,永和,2.7,0.98,-,20.8,35,-,34.21,11.71,22.5,-,-,-,1.44,-,31.03,-,-,65.4,-
1045,新北市,2015/07/03,新莊,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
1046,新北市,2015/07/03,新莊,3.1,0.47,-,26,36,-,19.5,2.66,16.83,-,-,-,1.97,-,31.45,-,-,68.65,-
1047,新北市,2015/07/03,新店,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
1048,新北市,2015/07/03,新店,2.4,0.35,-,29.7,32,-,14.97,2.7,12.27,-,-,-,1.94,-,30.53,-,-,70.41,-
1049,新北市,2015/07/03,淡水,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
1050,新北市,2015/07/03,淡水,3.1,0.3,-,20.6,39,-,14.56,2.18,12.38,-,-,-,-,-,-,-,-,-,-
1051,新北市,2015/07/03,汐止,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
1052,新北市,2015/07/03,汐止,5.1,0.43,-,18.7,42,-,31.98,9.85,22.13,-,-,-,1.21,-,29.72,-,-,81.29,-
1053,新北市,2015/07/03,土城,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
1054,新北市,2015/07/03,土城,2.9,0.41,-,24.6,39,-,23.12,5.51,17.61,-,-,-,1.57,-,30.89,-,-,69.86,-
1055,新北市,2015/07/03,林口,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
1056,新北市,2015/07/03,林口,3.2,0.26,-,27.3,43,-,15.53,2.12,13.41,-,-,-,2.04,-,29.08,-,-,77.21,-
1057,新北市,2015/07/03,萬里,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
1058,新北市,2015/07/03,萬里,3.1,0.23,-,30.6,39,-,11.79,2.19,9.59,-,-,-,2.79,-,29.25,-,-,77.24,-
1059,新北市,2015/07/02,板橋,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
1060,新北市,2015/07/02,板橋,3.9,0.34,-,27.9,41,-,19.2,2.54,16.66,-,-,-,2.28,-,32.62,-,-,59.13,-
1061,新北市,2015/07/02,三重,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
1062,新北市,2015/07/02,三重,4.3,1.66,-,-,53,-,102.14,66.21,35.92,-,-,-,-,-,33.68,-,-,55.03,-
1063,新北市,2015/07/02,菜寮,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
1064,新北市,2015/07/02,菜寮,4,0.38,-,23.5,40,-,18.53,2.97,15.56,-,-,-,2.55,-,32.83,-,-,57.27,-
1065,新北市,2015/07/02,永和,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
1066,新北市,2015/07/02,永和,2.1,0.83,-,21.7,33,-,29.86,11.21,18.65,-,-,-,1.64,-,31.85,-,-,61.67,-
1067,新北市,2015/07/02,新莊,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
1068,新北市,2015/07/02,新莊,6.3,0.31,-,21.3,32,-,17.52,2.48,15.03,-,-,-,2.54,-,32.48,-,-,62.31,-
1069,新北市,2015/07/02,新店,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
1070,新北市,2015/07/02,新店,1.5,0.35,-,29.7,26,-,13.95,2.9,11.05,-,-,-,2.21,-,31.05,-,-,68.66,-
1071,新北市,2015/07/02,淡水,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
1072,新北市,2015/07/02,淡水,3,0.22,-,29.1,52,-,9.92,1.3,8.63,-,-,-,-,-,-,-,-,-,-
1073,新北市,2015/07/02,汐止,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
1074,新北市,2015/07/02,汐止,3.9,0.42,-,26.6,42,-,25.01,4.87,20.14,-,-,-,1.57,-,31.19,-,-,73.75,-
1075,新北市,2015/07/02,土城,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
1076,新北市,2015/07/02,土城,2.7,0.35,-,24.4,37,-,19.74,4.86,14.89,-,-,-,1.71,-,31.79,-,-,66.36,-
1077,新北市,2015/07/02,林口,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
1078,新北市,2015/07/02,林口,3,0.22,-,30.4,33,-,16.39,3.08,13.31,-,-,-,3.92,-,30.01,-,-,70.63,-
1079,新北市,2015/07/02,萬里,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
1080,新北市,2015/07/02,萬里,2.6,0.2,-,33,40,-,8.12,1.4,6.72,-,-,-,2.89,-,30.33,-,-,71.99,-
1081,新北市,2015/07/01,板橋,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
1082,新北市,2015/07/01,板橋,4,0.31,-,25.9,43,-,19.12,1.97,17.14,-,-,-,3.23,-,32.22,-,-,59.5,-
1083,新北市,2015/07/01,三重,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
1084,新北市,2015/07/01,三重,3.9,1.66,-,-,58,-,97.08,64.34,32.73,-,-,-,-,-,33.47,-,-,55.19,-
1085,新北市,2015/07/01,菜寮,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
1086,新北市,2015/07/01,菜寮,2.8,0.34,-,23.7,41,-,17.13,3.08,14.04,-,-,-,2.84,-,32.57,-,-,57.5,-
1087,新北市,2015/07/01,永和,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
1088,新北市,2015/07/01,永和,2.8,0.71,-,23.4,36,-,25.78,9.07,16.7,-,-,-,2.23,-,32.03,-,-,59.42,-
1089,新北市,2015/07/01,新莊,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
1090,新北市,2015/07/01,新莊,5.1,0.27,-,29.3,32,-,14.09,2.68,11.41,-,-,-,3.4,-,32.29,-,-,62.39,-
1091,新北市,2015/07/01,新店,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
1092,新北市,2015/07/01,新店,1.6,0.3,-,26.4,31,-,12.75,2.59,10.16,-,-,-,2.3,-,31.33,-,-,67.35,-
1093,新北市,2015/07/01,淡水,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
1094,新北市,2015/07/01,淡水,2.2,0.16,-,29,35,-,7.7,0.81,6.87,-,-,-,-,-,-,-,-,-,-
1095,新北市,2015/07/01,汐止,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
1096,新北市,2015/07/01,汐止,2.6,0.36,-,29.7,43,-,18.73,3.2,15.52,-,-,-,2.85,-,32.51,-,-,62.99,-
1097,新北市,2015/07/01,土城,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
1098,新北市,2015/07/01,土城,2.5,0.32,-,26.5,41,-,17.9,4.05,13.84,-,-,-,2.05,-,31.59,-,-,65.09,-
1099,新北市,2015/07/01,林口,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
1100,新北市,2015/07/01,林口,2.2,0.18,-,28,35,-,13.52,2.54,10.96,-,-,-,5.42,-,29.79,-,-,72.04,-
1101,新北市,2015/07/01,萬里,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
1102,新北市,2015/07/01,萬里,4,0.21,-,31.3,39,-,11.56,2.08,9.48,-,-,-,3.34,-,31.32,-,-,64.07,-
1103,臺中市,2015/07/31,西屯,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
1104,臺中市,2015/07/31,西屯,8.2,0.29,-,18.9,33,-,19.32,7.27,12.06,1.926,0.216,1.71,1.74,1.56,29.67,0,0,70.23,0
1105,臺中市,2015/07/31,忠明,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
1106,臺中市,2015/07/31,忠明,6.1,0.32,-,17.8,24,-,18.59,6.62,11.96,1.809,0.149,1.661,1.79,1.34,29.06,-,-,65.44,-
1107,臺中市,2015/07/31,豐原,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
1108,臺中市,2015/07/31,豐原,3.1,0.26,-,17.2,28,-,12.5,2.77,9.73,1.789,0.139,1.651,2.03,1.62,27.01,-,-,70.53,-
1109,臺中市,2015/07/31,沙鹿,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
1110,臺中市,2015/07/31,沙鹿,4.5,0.24,-,15.4,34,-,14.48,3.54,10.95,-,-,-,2,1.66,28.45,-,-,71.37,-
1111,臺中市,2015/07/31,大里,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
1112,臺中市,2015/07/31,大里,3.3,0.27,429.74,22.9,34,-,13.01,3.19,9.81,1.826,0.131,1.695,1.96,1.65,28.51,-,-,66.3,-
1113,臺中市,2015/07/30,西屯,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
1114,臺中市,2015/07/30,西屯,3.4,0.24,-,23.2,37,-,15.2,3.25,11.95,1.909,0.187,1.722,2.01,1.8,29.22,0,0,73.29,0
1115,臺中市,2015/07/30,忠明,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
1116,臺中市,2015/07/30,忠明,2.9,0.29,-,24.9,23,-,15.26,3.2,12.06,1.773,0.125,1.648,1.85,1.41,28.66,-,-,67.97,-
1117,臺中市,2015/07/30,豐原,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
1118,臺中市,2015/07/30,豐原,3,0.26,-,22.3,26,-,12.38,2.5,9.88,1.727,0.137,1.591,1.97,1.59,26.6,-,-,73.02,-
1119,臺中市,2015/07/30,沙鹿,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
1120,臺中市,2015/07/30,沙鹿,6.4,0.28,-,21,39,-,19.02,5.2,13.82,-,-,-,2.25,1.94,28.16,-,-,73.08,-
1121,臺中市,2015/07/30,大里,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
1122,臺中市,2015/07/30,大里,3.3,0.31,423.89,22.6,32,-,15.18,2.82,12.36,1.837,0.146,1.692,1.95,1.58,27.75,-,-,69.06,-
1123,臺中市,2015/07/29,西屯,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
1124,臺中市,2015/07/29,西屯,3.4,0.19,-,21.3,32,-,16.29,3.96,12.33,1.905,0.202,1.703,1.65,1.53,28.4,0,0,73.31,0
1125,臺中市,2015/07/29,忠明,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
1126,臺中市,2015/07/29,忠明,2.5,0.28,-,22.7,17,-,14.97,2.95,12.01,1.809,0.137,1.673,1.65,1.15,27.76,-,-,67.91,-
1127,臺中市,2015/07/29,豐原,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
1128,臺中市,2015/07/29,豐原,2.7,0.28,-,24.8,21,-,12.28,2.41,9.87,1.738,0.158,1.58,2.07,1.78,26.71,-,-,68.99,-
1129,臺中市,2015/07/29,沙鹿,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
1130,臺中市,2015/07/29,沙鹿,2.4,0.2,-,24.4,33,-,12.16,2.18,9.98,-,-,-,2.41,2.29,27.57,-,-,71.34,-
1131,臺中市,2015/07/29,大里,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
1132,臺中市,2015/07/29,大里,2.5,0.26,411.85,22.1,24,-,13.61,3.42,10.2,1.856,0.149,1.707,1.86,1.46,26.6,-,-,68.85,-
1133,臺中市,2015/07/28,西屯,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
1134,臺中市,2015/07/28,西屯,3.1,0.2,-,17.8,29,-,18.29,4.63,13.65,1.865,0.155,1.71,1.98,1.85,27.8,2.17,6.52,76.4,18.13
1135,臺中市,2015/07/28,忠明,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
1136,臺中市,2015/07/28,忠明,1.5,0.32,-,19.4,15,-,15.87,3.94,11.93,1.8,0.136,1.665,1.75,1.52,27.27,-,-,69.86,-
1137,臺中市,2015/07/28,豐原,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
1138,臺中市,2015/07/28,豐原,2.4,0.18,-,24.5,15,-,8.35,2.06,6.28,1.655,0.09,1.565,2.35,2.05,26.12,-,-,70.9,-
1139,臺中市,2015/07/28,沙鹿,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-
1140,臺中市,2015/07/28,沙鹿,2.2,0.21,-,19.9,30,-,13.42,2.34,11.08,-,-,-,2.89,2.75,27.29,-,-,72.32,-
1141,臺中市,2015/07/28,大里,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
1142,臺中市,2015/07/28,大里,2.7,0.3,414.99,17.9,20,-,15.66,4.55,11.11,1.895,0.166,1.729,1.77,1.47,26.85,-,-,72.68,-
1143,臺中市,2015/07/27,西屯,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
1144,臺中市,2015/07/27,西屯,2.9,0.17,-,18.4,33,-,14.61,3.1,11.52,1.823,0.134,1.688,2.54,2.34,29.03,0.5,5.77,73.57,19.14
1145,臺中市,2015/07/27,忠明,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
1146,臺中市,2015/07/27,忠明,1.8,0.28,-,19.5,18,-,13.38,2.37,11,1.77,0.118,1.652,2.02,1.58,28.35,-,-,68.43,-
1147,臺中市,2015/07/27,豐原,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
1148,臺中市,2015/07/27,豐原,1.7,0.19,-,23.5,23,-,9.02,1.92,7.11,1.659,0.084,1.575,2.65,2.4,26.99,-,-,70.7,-
1149,臺中市,2015/07/27,沙鹿,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
1150,臺中市,2015/07/27,沙鹿,3,0.24,-,18.1,33,-,13.7,2.74,10.96,-,-,-,3.02,2.69,27.97,-,-,74.43,-
1151,臺中市,2015/07/27,大里,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1152,臺中市,2015/07/27,大里,3.1,0.25,408.59,20,21,-,11.76,2.58,9.18,1.888,0.197,1.691,2.03,1.67,27.52,-,-,69.59,-
1153,臺中市,2015/07/26,西屯,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1154,臺中市,2015/07/26,西屯,2.1,0.14,-,24.5,32,-,8.58,1.56,7.02,1.736,0.051,1.685,2.85,2.51,30.72,0,0,68.59,0
1155,臺中市,2015/07/26,忠明,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
1156,臺中市,2015/07/26,忠明,1.9,0.2,-,24.6,23,-,9.15,1.29,7.85,1.686,0.048,1.638,2.27,1.84,29.99,-,-,64.05,-
1157,臺中市,2015/07/26,豐原,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
1158,臺中市,2015/07/26,豐原,2.5,0.18,-,26.4,18,-,8.12,2.26,5.86,1.611,0.043,1.568,3.23,3.1,28.76,-,-,63.87,-
1159,臺中市,2015/07/26,沙鹿,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
1160,臺中市,2015/07/26,沙鹿,2.4,0.19,-,22.7,35,-,8.59,1.74,6.85,-,-,-,2.97,2.78,28.98,-,-,74.5,-
1161,臺中市,2015/07/26,大里,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
1162,臺中市,2015/07/26,大里,1.6,0.17,400.41,25.1,24,-,8.4,2.85,5.55,1.708,0.038,1.67,2.37,2.23,28.39,-,-,64.23,-
1163,臺中市,2015/07/25,西屯,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1164,臺中市,2015/07/25,西屯,2,0.17,-,23.3,35,-,9.85,1.91,7.93,1.737,0.075,1.662,3.01,2.76,30.18,0,0,72.09,0
1165,臺中市,2015/07/25,忠明,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
1166,臺中市,2015/07/25,忠明,2.5,0.21,-,23.1,24,-,11.01,2.58,8.43,1.689,0.062,1.627,2.24,1.94,29.53,-,-,67.45,-
1167,臺中市,2015/07/25,豐原,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
1168,臺中市,2015/07/25,豐原,2.8,0.22,-,26.4,25,-,9.43,1.98,7.46,1.641,0.078,1.562,3.65,3.37,28.27,-,-,66.53,-
1169,臺中市,2015/07/25,沙鹿,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
1170,臺中市,2015/07/25,沙鹿,2.4,0.18,-,20.3,35,-,8.86,1.57,7.3,-,-,-,3.53,3.3,28.43,-,-,76.53,-
1171,臺中市,2015/07/25,大里,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
1172,臺中市,2015/07/25,大里,2,0.2,399.96,24.7,31,-,9.69,2.12,7.57,1.728,0.069,1.658,2.53,2.23,27.64,-,-,67.34,-
1173,臺中市,2015/07/24,西屯,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
1174,臺中市,2015/07/24,西屯,2.7,0.16,-,20.6,36,-,13.15,3.85,9.31,1.829,0.144,1.685,2.62,2.43,29.82,0,0,67.78,0
1175,臺中市,2015/07/24,忠明,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1176,臺中市,2015/07/24,忠明,2.1,0.26,-,20.4,20,-,12.59,2.92,9.67,1.738,0.088,1.651,2.29,1.82,29.27,-,-,62.13,-
1177,臺中市,2015/07/24,豐原,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
1178,臺中市,2015/07/24,豐原,5.3,1.14,-,24.9,34,-,13.23,2.67,10.55,1.78,0.175,1.605,3.48,3.14,28.66,-,-,56.33,-
1179,臺中市,2015/07/24,沙鹿,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
1180,臺中市,2015/07/24,沙鹿,3,0.22,-,18.4,34,-,13.11,2.91,10.21,-,-,-,3.26,2.99,28.24,-,-,70.8,-
1181,臺中市,2015/07/24,大里,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1182,臺中市,2015/07/24,大里,2.5,0.24,410.41,21,27,-,11.92,3.68,8.24,1.786,0.103,1.683,2.35,2.02,28.26,-,-,62.89,-
1183,臺中市,2015/07/23,西屯,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
1184,臺中市,2015/07/23,西屯,2.7,0.21,-,23.3,30,-,14.83,3.64,11.19,1.866,0.147,1.719,2.85,2.74,30.15,0,0,67.71,0
1185,臺中市,2015/07/23,忠明,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1186,臺中市,2015/07/23,忠明,2.5,0.3,-,23.1,18,-,14.36,2.71,11.64,1.77,0.102,1.669,2,1.67,29.41,-,-,63.36,-
1187,臺中市,2015/07/23,豐原,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1188,臺中市,2015/07/23,豐原,2.4,0.21,-,29.7,22,-,9.74,1.63,8.1,1.793,0.201,1.593,3.75,3.67,28.91,-,-,59.15,-
1189,臺中市,2015/07/23,沙鹿,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
1190,臺中市,2015/07/23,沙鹿,2.8,0.24,-,19.8,33,-,13.2,2.53,10.67,-,-,-,3.54,3.33,28.55,-,-,69.97,-
1191,臺中市,2015/07/23,大里,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
1192,臺中市,2015/07/23,大里,3,0.28,412.31,23.8,25,-,12.9,2.99,9.91,1.857,0.134,1.722,2.33,2.11,29.31,-,-,63.9,-
1193,臺中市,2015/07/22,西屯,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
1194,臺中市,2015/07/22,西屯,2.4,0.19,-,15.2,24,-,15.68,4.05,11.63,1.782,0.105,1.677,3.05,3.01,27.73,1.5,6.26,75.72,17.12
1195,臺中市,2015/07/22,忠明,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
1196,臺中市,2015/07/22,忠明,2,0.28,-,15.2,13,-,13.61,3.05,10.56,1.742,0.092,1.649,2.31,1.96,26.68,-,-,70.6,-
1197,臺中市,2015/07/22,豐原,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
1198,臺中市,2015/07/22,豐原,2.8,0.2,-,19.8,20,-,9.3,1.84,7.43,1.708,0.116,1.592,4.12,3.89,26.42,-,-,66.91,-
1199,臺中市,2015/07/22,沙鹿,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
1200,臺中市,2015/07/22,沙鹿,2.2,0.2,-,17.3,25,-,11.83,2.68,9.14,-,-,-,3.65,3.6,26.45,-,-,79.68,-
1201,臺中市,2015/07/22,大里,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1202,臺中市,2015/07/22,大里,2.8,0.26,408.84,16.1,16,-,13.57,3.42,10.14,1.824,0.135,1.689,2.2,1.87,28.05,-,-,69.28,-
1203,臺中市,2015/07/21,西屯,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
1204,臺中市,2015/07/21,西屯,1.2,0.13,-,20.3,31,-,11.87,3.02,8.84,1.773,0.101,1.672,4.46,4.33,30.96,0,0,55.54,0
