序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
921,新北市,2015/03/09,新莊,1.8,0.49,-,29.8,41,-,18.46,3.28,15.19,3.38,17.65,76.73
922,新北市,2015/03/09,新店,-,-,-,-,-,22,-,-,-,-,-,-
923,新北市,2015/03/09,新店,1.8,0.54,-,26.4,39,-,22.3,3.77,18.53,1.69,17.25,78.98
924,新北市,2015/03/09,淡水,-,-,-,-,-,12,-,-,-,-,-,-
925,新北市,2015/03/09,淡水,2.3,0.32,-,38,38,-,8.95,1.2,7.75,-,-,-
926,新北市,2015/03/09,汐止,-,-,-,-,-,22,-,-,-,-,-,-
927,新北市,2015/03/09,汐止,1.9,0.39,-,31.8,40,-,16.78,2.19,14.59,2.43,17.15,78.52
928,新北市,2015/03/09,土城,-,-,-,-,-,28,-,-,-,-,-,-
929,新北市,2015/03/09,土城,2.7,0.47,-,31.4,44,-,17.78,1.8,15.98,1.71,17.6,73.44
930,新北市,2015/03/09,林口,-,-,-,-,-,23,-,-,-,-,-,-
931,新北市,2015/03/09,林口,1.6,0.31,-,40.7,45,-,10.03,1.28,8.76,2.27,15.58,83.74
932,新北市,2015/03/09,萬里,-,-,-,-,-,17,-,-,-,-,-,-
933,新北市,2015/03/09,萬里,1.1,0.26,-,48.3,63,-,5.26,1.18,4.09,6.28,17.81,76.44
934,新北市,2015/03/08,板橋,-,-,-,-,-,14,-,-,-,-,-,-
935,新北市,2015/03/08,板橋,2.9,0.51,-,27.9,26,-,19.97,2.6,17.36,2.02,19.2,87.91
936,新北市,2015/03/08,三重,-,-,-,-,-,8,-,-,-,-,-,-
937,新北市,2015/03/08,三重,4.8,1.52,-,-,34,-,96.21,64.07,32.14,-,19.79,77.53
938,新北市,2015/03/08,菜寮,-,-,-,-,-,15,-,-,-,-,-,-
939,新北市,2015/03/08,菜寮,4.3,0.55,-,21.3,23,-,22.88,4.33,18.55,2.33,19.36,79.29
940,新北市,2015/03/08,永和,-,-,-,-,-,14,-,-,-,-,-,-
941,新北市,2015/03/08,永和,3.9,1.05,-,24.4,25,-,44.94,22.72,22.22,1.93,19.02,83.12
942,新北市,2015/03/08,新莊,-,-,-,-,-,14,-,-,-,-,-,-
943,新北市,2015/03/08,新莊,3.8,0.52,-,28.5,20,-,19.3,3.53,15.78,2.26,19.47,86.6
944,新北市,2015/03/08,新店,-,-,-,-,-,16,-,-,-,-,-,-
945,新北市,2015/03/08,新店,2.1,0.56,-,26.4,20,-,23.18,6.15,17.03,1.53,19.29,85.01
946,新北市,2015/03/08,淡水,-,-,-,-,-,6,-,-,-,-,-,-
947,新北市,2015/03/08,淡水,2.5,0.42,-,24.2,20,-,15.92,2.25,13.67,-,-,-
948,新北市,2015/03/08,汐止,-,-,-,-,-,16,-,-,-,-,-,-
949,新北市,2015/03/08,汐止,4.5,0.49,-,25.4,22,-,22.35,4.65,17.7,1.69,18.53,91.45
950,新北市,2015/03/08,土城,-,-,-,-,-,20,-,-,-,-,-,-
951,新北市,2015/03/08,土城,2.3,0.47,-,29.1,25,-,19.3,2.83,16.47,1.53,19.12,81.86
952,新北市,2015/03/08,林口,-,-,-,-,-,17,-,-,-,-,-,-
953,新北市,2015/03/08,林口,3.2,0.37,-,34.4,26,-,17.73,3.79,13.94,1.98,17.64,91.25
954,新北市,2015/03/08,萬里,-,-,-,-,-,8,-,-,-,-,-,-
955,新北市,2015/03/08,萬里,2.1,0.3,-,38.5,21,-,8.82,1.3,7.52,2.11,18.54,92.83
956,新北市,2015/03/07,板橋,-,-,-,-,-,10,-,-,-,-,-,-
957,新北市,2015/03/07,板橋,2.9,0.42,-,29.6,23,-,19.24,2.68,16.56,2.51,16.5,88.81
958,新北市,2015/03/07,三重,-,-,-,-,-,4,-,-,-,-,-,-
959,新北市,2015/03/07,三重,2.5,1.26,-,-,31,-,66.06,35.4,30.66,-,17.25,78.23
960,新北市,2015/03/07,菜寮,-,-,-,-,-,11,-,-,-,-,-,-
961,新北市,2015/03/07,菜寮,1.9,0.46,-,23.4,19,-,19.01,2.37,16.65,2.71,16.97,79.52
962,新北市,2015/03/07,永和,-,-,-,-,-,9,-,-,-,-,-,-
963,新北市,2015/03/07,永和,2.2,0.49,-,31.6,19,-,21.69,5.69,16,2.47,16.01,86.61
964,新北市,2015/03/07,新莊,-,-,-,-,-,12,-,-,-,-,-,-
965,新北市,2015/03/07,新莊,2.3,0.43,-,29.5,19,-,18.13,2.26,15.88,2.96,16.96,87.41
966,新北市,2015/03/07,新店,-,-,-,-,-,12,-,-,-,-,-,-
967,新北市,2015/03/07,新店,1.7,0.41,-,31,16,-,15.63,2.18,13.45,1.47,16.43,88.26
968,新北市,2015/03/07,淡水,-,-,-,-,-,3,-,-,-,-,-,-
969,新北市,2015/03/07,淡水,1.1,0.33,-,31.1,16,-,11.16,2.55,8.61,-,-,-
970,新北市,2015/03/07,汐止,-,-,-,-,-,12,-,-,-,-,-,-
971,新北市,2015/03/07,汐止,2.4,0.3,-,32.7,17,-,15.2,1.61,13.59,1.88,15.79,93.73
972,新北市,2015/03/07,土城,-,-,-,-,-,16,-,-,-,-,-,-
973,新北市,2015/03/07,土城,2.2,0.38,-,34.5,19,-,14.52,1.67,12.85,1.82,16.53,83.88
974,新北市,2015/03/07,林口,-,-,-,-,-,15,-,-,-,-,-,-
975,新北市,2015/03/07,林口,2.4,0.31,-,33.9,23,-,14.94,2.13,12.81,1.83,14.9,93.73
976,新北市,2015/03/07,萬里,-,-,-,-,-,9,-,-,-,-,-,-
977,新北市,2015/03/07,萬里,2.5,0.2,-,46.8,36,-,6.38,1.54,4.83,3.78,16.26,92.91
978,新北市,2015/03/06,板橋,-,-,-,-,-,7,-,-,-,-,-,-
979,新北市,2015/03/06,板橋,2.9,0.51,-,23.3,14,-,27.95,5.35,22.61,1.71,16.13,87.18
980,新北市,2015/03/06,三重,-,-,-,-,-,5,-,-,-,-,-,-
981,新北市,2015/03/06,三重,2.8,1.55,-,-,31,-,103.59,66.37,37.22,-,16.29,81.97
982,新北市,2015/03/06,菜寮,-,-,-,-,-,7,-,-,-,-,-,-
983,新北市,2015/03/06,菜寮,1.7,0.51,-,20.3,16,-,24.41,3.67,20.75,1.63,15.9,83.32
984,新北市,2015/03/06,永和,-,-,-,-,-,5,-,-,-,-,-,-
985,新北市,2015/03/06,永和,2.5,0.57,-,28.4,12,-,26.25,8.06,18.18,1.91,15.79,75.5
986,新北市,2015/03/06,新莊,-,-,-,-,-,9,-,-,-,-,-,-
987,新北市,2015/03/06,新莊,2.4,0.62,-,20.2,18,-,31.21,5.54,25.67,2.51,16.26,88.08
988,新北市,2015/03/06,新店,-,-,-,-,-,9,-,-,-,-,-,-
989,新北市,2015/03/06,新店,2.9,0.42,-,27.9,12,-,20.47,2.6,17.86,1.22,15.98,88.31
990,新北市,2015/03/06,淡水,-,-,-,-,-,2,-,-,-,-,-,-
991,新北市,2015/03/06,淡水,1.2,0.3,-,33.6,9,-,9.22,1.28,7.9,-,-,-
992,新北市,2015/03/06,汐止,-,-,-,-,-,8,-,-,-,-,-,-
993,新北市,2015/03/06,汐止,2.6,0.3,-,28.8,10,-,17.09,1.81,15.29,1.48,15.58,92.05
994,新北市,2015/03/06,土城,-,-,-,-,-,12,-,-,-,-,-,-
995,新北市,2015/03/06,土城,3.5,0.41,-,30.4,14,-,18.14,1.93,16.21,1.31,16.07,83.82
996,新北市,2015/03/06,林口,-,-,-,-,-,11,-,-,-,-,-,-
997,新北市,2015/03/06,林口,1.2,0.3,-,33.8,17,-,14.2,2.04,12.16,1.4,13.9,96.59
998,新北市,2015/03/06,萬里,-,-,-,-,-,4,-,-,-,-,-,-
999,新北市,2015/03/06,萬里,1.8,0.19,-,45,25,-,6.41,2.17,4.24,3.96,15.51,94.37
1000,新北市,2015/03/05,板橋,-,-,-,-,-,8,-,-,-,-,-,-
1001,新北市,2015/03/05,板橋,4.2,0.57,-,22.5,16,-,30.22,6.08,24.15,2.38,16.52,90.38
1002,新北市,2015/03/05,三重,-,-,-,-,-,6,-,-,-,-,-,-
1003,新北市,2015/03/05,三重,2.8,1.52,-,-,30,-,88.73,56.48,32.25,-,16.89,80.98
1004,新北市,2015/03/05,菜寮,-,-,-,-,-,9,-,-,-,-,-,-
1005,新北市,2015/03/05,菜寮,3.5,0.54,-,21.2,17,-,23.27,3.89,19.38,2.83,16.55,82.39
1006,新北市,2015/03/05,永和,-,-,-,-,-,6,-,-,-,-,-,-
1007,新北市,2015/03/05,永和,2.7,0.59,-,26.8,13,-,27.43,8.29,19.14,2.77,16.34,81.69
1008,新北市,2015/03/05,新莊,-,-,-,-,-,9,-,-,-,-,-,-
1009,新北市,2015/03/05,新莊,5.6,0.59,-,23.4,12,-,25.46,3.84,21.62,3.11,16.83,88.61
1010,新北市,2015/03/05,新店,-,-,-,-,-,9,-,-,-,-,-,-
1011,新北市,2015/03/05,新店,2.1,0.43,-,28.2,9,-,17.75,2.57,15.19,1.71,17.14,87.39
1012,新北市,2015/03/05,淡水,-,-,-,-,-,2,-,-,-,-,-,-
1013,新北市,2015/03/05,淡水,2.5,0.32,-,29,12,-,12.07,2.2,9.87,-,-,-
1014,新北市,2015/03/05,汐止,-,-,-,-,-,10,-,-,-,-,-,-
1015,新北市,2015/03/05,汐止,3,0.29,-,28.9,12,-,17.59,2.26,15.33,1.95,15.95,93.93
1016,新北市,2015/03/05,土城,-,-,-,-,-,14,-,-,-,-,-,-
1017,新北市,2015/03/05,土城,2.8,0.51,-,27,18,-,20.6,2.1,18.49,1.79,16.54,84.65
1018,新北市,2015/03/05,林口,-,-,-,-,-,10,-,-,-,-,-,-
1019,新北市,2015/03/05,林口,2.7,0.33,-,30,15,-,17.98,2.73,15.25,2.1,14.91,93.57
1020,新北市,2015/03/05,萬里,-,-,-,-,-,5,-,-,-,-,-,-
1021,新北市,2015/03/05,萬里,1.1,0.21,-,42.1,27,-,9.99,3.48,6.51,4.16,16.11,95.92
1022,新北市,2015/03/04,板橋,-,-,-,-,-,20,-,-,-,-,-,-
1023,新北市,2015/03/04,板橋,2.6,0.66,-,28.7,38,-,27.14,3.39,23.76,2.79,14.69,83.88
1024,新北市,2015/03/04,三重,-,-,-,-,-,14,-,-,-,-,-,-
1025,新北市,2015/03/04,三重,2.8,1.49,-,-,46,-,77.78,43.88,33.91,-,15.32,75.03
1026,新北市,2015/03/04,菜寮,-,-,-,-,-,18,-,-,-,-,-,-
1027,新北市,2015/03/04,菜寮,2.1,0.58,-,28,29,-,16.4,1.48,14.91,3.32,14.97,75.74
1028,新北市,2015/03/04,永和,-,-,-,-,-,21,-,-,-,-,-,-
1029,新北市,2015/03/04,永和,2.9,0.69,-,33.8,37,-,22.49,6.4,16.08,3.03,14.14,86.82
1030,新北市,2015/03/04,新莊,-,-,-,-,-,19,-,-,-,-,-,-
1031,新北市,2015/03/04,新莊,2.6,0.63,-,31.8,31,-,19.87,2.4,17.47,4.11,15.18,80.68
1032,新北市,2015/03/04,新店,-,-,-,-,-,20,-,-,-,-,-,-
1033,新北市,2015/03/04,新店,3.2,0.6,-,32.8,27,-,18.16,2.9,15.26,1.8,15.32,86.91
1034,新北市,2015/03/04,淡水,-,-,-,-,-,11,-,-,-,-,-,-
1035,新北市,2015/03/04,淡水,1.7,0.45,-,40.7,25,-,7.62,1.88,5.74,-,-,-
1036,新北市,2015/03/04,汐止,-,-,-,-,-,24,-,-,-,-,-,-
1037,新北市,2015/03/04,汐止,4.5,0.48,-,34.6,36,-,16.32,2.01,14.31,2.35,14.04,90.94
1038,新北市,2015/03/04,土城,-,-,-,-,-,26,-,-,-,-,-,-
1039,新北市,2015/03/04,土城,3.7,0.59,-,34.7,34,-,16.25,1.54,14.71,1.97,14.76,81.53
1040,新北市,2015/03/04,林口,-,-,-,-,-,21,-,-,-,-,-,-
1041,新北市,2015/03/04,林口,2.5,0.48,-,36.6,33,-,13.91,1.35,12.55,2.35,12.96,91.12
1042,新北市,2015/03/04,萬里,-,-,-,-,-,25,-,-,-,-,-,-
1043,新北市,2015/03/04,萬里,2.7,0.43,-,46.5,71,-,7.57,1.99,5.59,6.44,14.59,90.33
1044,新北市,2015/03/03,板橋,-,-,-,-,-,41,-,-,-,-,-,-
1045,新北市,2015/03/03,板橋,4.9,0.91,-,27.6,77,-,43.59,17.99,25.6,2.03,19.43,79.38
1046,新北市,2015/03/03,三重,-,-,-,-,-,37,-,-,-,-,-,-
1047,新北市,2015/03/03,三重,5.1,2.02,-,-,91,-,129.64,83.26,46.39,-,19.49,74.07
1048,新北市,2015/03/03,菜寮,-,-,-,-,-,49,-,-,-,-,-,-
1049,新北市,2015/03/03,菜寮,5.2,0.98,-,25.2,74,-,49.79,23.27,26.52,1.69,19.06,74.04
1050,新北市,2015/03/03,永和,-,-,-,-,-,41,-,-,-,-,-,-
1051,新北市,2015/03/03,永和,3.7,1.57,-,23.5,68,-,70.17,39.03,31.14,1.84,19.31,75.8
1052,新北市,2015/03/03,新莊,-,-,-,-,-,46,-,-,-,-,-,-
1053,新北市,2015/03/03,新莊,4.9,1.02,-,27,71,-,51.03,23.93,27.1,2.03,19.69,78.95
1054,新北市,2015/03/03,新店,-,-,-,-,-,37,-,-,-,-,-,-
1055,新北市,2015/03/03,新店,2.9,0.69,-,31.1,53,-,29.54,9.15,20.38,1.56,20.1,77.83
1056,新北市,2015/03/03,淡水,-,-,-,-,-,34,-,-,-,-,-,-
1057,新北市,2015/03/03,淡水,3.4,0.73,-,31.4,68,-,32.42,14.42,18,-,-,-
1058,新北市,2015/03/03,汐止,-,-,-,-,-,38,-,-,-,-,-,-
1059,新北市,2015/03/03,汐止,4.1,0.66,-,31.2,60,-,32.14,10.55,21.59,2.05,19.17,79.47
1060,新北市,2015/03/03,土城,-,-,-,-,-,47,-,-,-,-,-,-
1061,新北市,2015/03/03,土城,5.3,0.83,-,30.6,68,-,40.2,18.84,21.36,1.43,19.53,75.14
1062,新北市,2015/03/03,林口,-,-,-,-,-,51,-,-,-,-,-,-
1063,新北市,2015/03/03,林口,3.3,0.5,-,38,81,-,23.46,5.06,18.4,1.66,17.49,85.66
1064,新北市,2015/03/03,萬里,-,-,-,-,-,31,-,-,-,-,-,-
1065,新北市,2015/03/03,萬里,3.1,0.44,-,39.5,58,-,14.76,3.63,11.12,4.11,18.19,85.48
1066,新北市,2015/03/02,板橋,-,-,-,-,-,32,-,-,-,-,-,-
1067,新北市,2015/03/02,板橋,2.9,0.83,-,18,57,-,35.79,11.62,24.17,2.07,15.38,83.09
1068,新北市,2015/03/02,三重,-,-,-,-,-,24,-,-,-,-,-,-
1069,新北市,2015/03/02,三重,3.9,1.74,-,-,71,-,102.85,66.45,36.39,-,15.88,74.54
1070,新北市,2015/03/02,菜寮,-,-,-,-,-,33,-,-,-,-,-,-
1071,新北市,2015/03/02,菜寮,3.8,0.84,-,18.1,53,-,34.73,12.33,22.39,2.5,15.52,75.02
1072,新北市,2015/03/02,永和,-,-,-,-,-,30,-,-,-,-,-,-
1073,新北市,2015/03/02,永和,2,0.99,-,21.1,50,-,40.14,18.26,21.89,2.05,15.24,83.4
1074,新北市,2015/03/02,新莊,-,-,-,-,-,33,-,-,-,-,-,-
1075,新北市,2015/03/02,新莊,3.5,0.94,-,19.3,53,-,34.25,10.12,24.13,2.95,15.63,79.65
1076,新北市,2015/03/02,新店,-,-,-,-,-,30,-,-,-,-,-,-
1077,新北市,2015/03/02,新店,2.5,0.65,-,21.4,43,-,27.35,8.47,18.89,1.51,16.1,81.9
1078,新北市,2015/03/02,淡水,-,-,-,-,-,20,-,-,-,-,-,-
1079,新北市,2015/03/02,淡水,1.3,0.65,-,18.2,40,-,25.86,6.87,18.99,-,-,-
1080,新北市,2015/03/02,汐止,-,-,-,-,-,34,-,-,-,-,-,-
1081,新北市,2015/03/02,汐止,3.6,0.57,-,16.8,57,-,34.86,11.31,23.55,1.49,14.74,87.69
1082,新北市,2015/03/02,土城,-,-,-,-,-,34,-,-,-,-,-,-
1083,新北市,2015/03/02,土城,2.5,0.74,-,21.5,52,-,32.11,12.22,19.89,1.58,15.45,77.75
1084,新北市,2015/03/02,林口,-,-,-,-,-,32,-,-,-,-,-,-
1085,新北市,2015/03/02,林口,2.9,0.56,-,24.5,49,-,23.14,3.28,19.85,2.34,13.67,87.39
1086,新北市,2015/03/02,萬里,-,-,-,-,-,29,-,-,-,-,-,-
1087,新北市,2015/03/02,萬里,2.7,0.37,-,33.6,62,-,8.59,1.53,7.06,3.28,15.44,85.98
1088,新北市,2015/03/01,板橋,-,-,-,-,-,9,-,-,-,-,-,-
1089,新北市,2015/03/01,板橋,1.7,0.43,-,23.8,23,-,19.39,3.43,15.95,1.99,14.31,81.62
1090,新北市,2015/03/01,三重,-,-,-,-,-,4,-,-,-,-,-,-
1091,新北市,2015/03/01,三重,2,1.34,-,-,31,-,82.66,54.56,28.1,-,14.54,74.46
1092,新北市,2015/03/01,菜寮,-,-,-,-,-,10,-,-,-,-,-,-
1093,新北市,2015/03/01,菜寮,1.1,0.39,-,23.1,20,-,13.12,1.68,11.43,2.06,13.94,75.71
1094,新北市,2015/03/01,永和,-,-,-,-,-,8,-,-,-,-,-,-
1095,新北市,2015/03/01,永和,1.5,0.47,-,26.7,21,-,17.69,5.82,11.87,2.43,14.02,81.12
1096,新北市,2015/03/01,新莊,-,-,-,-,-,8,-,-,-,-,-,-
1097,新北市,2015/03/01,新莊,1.4,0.39,-,26,20,-,16.49,4.65,11.84,3.34,14.08,81.84
1098,新北市,2015/03/01,新店,-,-,-,-,-,13,-,-,-,-,-,-
1099,新北市,2015/03/01,新店,1.2,0.35,-,29.3,18,-,12.02,2.8,9.23,1.79,14.65,83.72
1100,新北市,2015/03/01,淡水,-,-,-,-,-,4,-,-,-,-,-,-
1101,新北市,2015/03/01,淡水,1.2,0.3,-,33.5,17,-,4.93,1.29,3.64,-,-,-
1102,新北市,2015/03/01,汐止,-,-,-,-,-,11,-,-,-,-,-,-
1103,新北市,2015/03/01,汐止,2.2,0.33,-,28.1,20,-,11.36,1.38,9.98,1.7,13.51,87.05
1104,新北市,2015/03/01,土城,-,-,-,-,-,15,-,-,-,-,-,-
1105,新北市,2015/03/01,土城,0.9,0.38,-,28.8,19,-,11.88,1.42,10.46,1.58,14.35,77.5
1106,新北市,2015/03/01,林口,-,-,-,-,-,12,-,-,-,-,-,-
1107,新北市,2015/03/01,林口,1.3,0.25,-,35.3,20,-,5.7,1.03,4.67,2.11,11.75,89.81
1108,新北市,2015/03/01,萬里,-,-,-,-,-,11,-,-,-,-,-,-
1109,新北市,2015/03/01,萬里,2.3,0.25,-,38.9,52,-,4.52,1.27,3.25,6.47,13.76,85.61
1110,臺中市,2015/03/31,西屯,-,-,-,-,-,32,-,-,-,-,-,-
1111,臺中市,2015/03/31,西屯,3.8,0.43,-,26.1,69,-,28.52,9.28,19.24,1.95,25.93,71.58
1112,臺中市,2015/03/31,忠明,-,-,-,-,-,35,-,-,-,-,-,-
1113,臺中市,2015/03/31,忠明,3.8,0.62,-,22.9,62,-,26.58,6.93,19.65,1.52,26.56,68.83
1114,臺中市,2015/03/31,豐原,-,-,-,-,-,32,-,-,-,-,-,-
1115,臺中市,2015/03/31,豐原,4.5,1.3,-,32.3,74,-,15.94,1.66,14.27,2.73,24.57,71.01
1116,臺中市,2015/03/31,沙鹿,-,-,-,-,-,30,-,-,-,-,-,-
1117,臺中市,2015/03/31,沙鹿,4.2,0.41,-,24.9,64,-,21.06,3.67,17.39,2.49,26.71,74.71
1118,臺中市,2015/03/31,大里,-,-,-,-,-,31,-,-,-,-,-,-
1119,臺中市,2015/03/31,大里,3,0.46,430.55,30.2,70,-,17.69,3.46,14.23,1.78,27.01,68.68
1120,臺中市,2015/03/30,西屯,-,-,-,-,-,47,-,-,-,-,-,-
1121,臺中市,2015/03/30,西屯,4.9,0.61,-,29.9,78,-,36.55,9.04,27.51,1.24,24.03,66.91
1122,臺中市,2015/03/30,忠明,-,-,-,-,-,45,-,-,-,-,-,-
1123,臺中市,2015/03/30,忠明,5.2,0.78,-,27.2,75,-,30.85,4.08,26.77,1.09,24.99,63.13
1124,臺中市,2015/03/30,豐原,-,-,-,-,-,36,-,-,-,-,-,-
1125,臺中市,2015/03/30,豐原,3.5,0.58,-,41.3,59,-,19.13,1.88,17.25,1.84,22.53,64.78
1126,臺中市,2015/03/30,沙鹿,-,-,-,-,-,43,-,-,-,-,-,-
1127,臺中市,2015/03/30,沙鹿,6.2,0.59,-,31.7,77,-,25.83,2.97,22.86,1.53,24.77,68.81
1128,臺中市,2015/03/30,大里,-,-,-,-,-,45,-,-,-,-,-,-
1129,臺中市,2015/03/30,大里,3.7,0.71,445.93,34.7,76,-,26.48,2.78,23.7,1.42,26.63,63.7
1130,臺中市,2015/03/29,西屯,-,-,-,-,-,39,-,-,-,-,-,-
1131,臺中市,2015/03/29,西屯,5,0.7,-,41.8,69,-,34.67,7.88,26.79,1.61,22.34,68.61
1132,臺中市,2015/03/29,忠明,-,-,-,-,-,44,-,-,-,-,-,-
1133,臺中市,2015/03/29,忠明,5.2,0.85,-,35.5,73,-,38.58,8.88,29.7,1.29,23,65.1
1134,臺中市,2015/03/29,豐原,-,-,-,-,-,33,-,-,-,-,-,-
1135,臺中市,2015/03/29,豐原,4.3,0.51,-,53.6,63,-,15.42,0.82,14.58,2.11,20.83,66.64
1136,臺中市,2015/03/29,沙鹿,-,-,-,-,-,40,-,-,-,-,-,-
1137,臺中市,2015/03/29,沙鹿,3.4,0.66,-,39.3,74,-,29.34,5.36,23.98,2.17,22.43,71.69
1138,臺中市,2015/03/29,大里,-,-,-,-,-,43,-,-,-,-,-,-
1139,臺中市,2015/03/29,大里,3.9,0.73,450.46,40.1,81,-,29.1,4.41,24.69,1.46,24.65,64.6
1140,臺中市,2015/03/28,西屯,-,-,-,-,-,18,-,-,-,-,-,-
1141,臺中市,2015/03/28,西屯,2.8,0.42,-,37.8,37,-,23.22,2.93,20.3,2.47,21,63.63
1142,臺中市,2015/03/28,忠明,-,-,-,-,-,21,-,-,-,-,-,-
1143,臺中市,2015/03/28,忠明,3,0.63,-,30.7,35,-,30.25,7.74,22.51,1.42,21.23,63.27
1144,臺中市,2015/03/28,豐原,-,-,-,-,-,17,-,-,-,-,-,-
1145,臺中市,2015/03/28,豐原,2.2,0.39,-,36.2,34,-,14.62,1.35,13.26,2.02,20.28,64.51
1146,臺中市,2015/03/28,沙鹿,-,-,-,-,-,18,-,-,-,-,-,-
1147,臺中市,2015/03/28,沙鹿,2.2,0.49,-,38.8,46,-,21.44,4.53,16.91,3.34,20.18,67.62
1148,臺中市,2015/03/28,大里,-,-,-,-,-,20,-,-,-,-,-,-
1149,臺中市,2015/03/28,大里,2.2,0.68,438.35,28.6,40,-,34.16,7.47,26.69,1.28,23.21,62.93
1150,臺中市,2015/03/27,西屯,-,-,-,-,-,15,-,-,-,-,-,-
1151,臺中市,2015/03/27,西屯,2.1,0.31,-,32.2,33,-,17.2,2.13,15.07,2.52,19.82,85.94
1152,臺中市,2015/03/27,忠明,-,-,-,-,-,22,-,-,-,-,-,-
1153,臺中市,2015/03/27,忠明,2.5,0.51,-,22.6,31,-,24.34,4.02,20.33,1.41,19.77,84.9
1154,臺中市,2015/03/27,豐原,-,-,-,-,-,13,-,-,-,-,-,-
1155,臺中市,2015/03/27,豐原,1.4,0.35,-,26.5,26,-,15.06,1.42,13.66,1.76,18.49,88.75
1156,臺中市,2015/03/27,沙鹿,-,-,-,-,-,16,-,-,-,-,-,-
1157,臺中市,2015/03/27,沙鹿,1.5,0.33,-,30.9,39,-,16.8,1.76,15.05,3.32,20.96,87.55
1158,臺中市,2015/03/27,大里,-,-,-,-,-,21,-,-,-,-,-,-
1159,臺中市,2015/03/27,大里,1.9,0.65,431.93,20.6,34,-,31.4,6.51,24.89,1.44,21.18,79.88
1160,臺中市,2015/03/26,西屯,-,-,-,-,-,8,-,-,-,-,-,-
1161,臺中市,2015/03/26,西屯,0.8,0.27,-,34.4,25,-,15.91,1.56,14.35,2.58,19.22,83.07
1162,臺中市,2015/03/26,忠明,-,-,-,-,-,14,-,-,-,-,-,-
1163,臺中市,2015/03/26,忠明,2,0.44,-,26.1,22,-,22.15,3.88,18.26,1.46,19.05,82.17
1164,臺中市,2015/03/26,豐原,-,-,-,-,-,12,-,-,-,-,-,-
1165,臺中市,2015/03/26,豐原,2.2,0.43,-,21.7,27,-,-,-,-,1.58,18.01,88.25
1166,臺中市,2015/03/26,沙鹿,-,-,-,-,-,10,-,-,-,-,-,-
1167,臺中市,2015/03/26,沙鹿,1.7,0.32,-,29.8,34,-,17.89,1.3,16.57,3.11,20.1,86.05
1168,臺中市,2015/03/26,大里,-,-,-,-,-,18,-,-,-,-,-,-
1169,臺中市,2015/03/26,大里,1.7,0.59,433.01,22.1,26,-,29.15,6.4,22.75,1.67,19.58,77.91
1170,臺中市,2015/03/25,西屯,-,-,-,-,-,10,-,-,-,-,-,-
1171,臺中市,2015/03/25,西屯,1.4,0.33,-,24.4,24,-,20.14,2.32,17.79,2.75,16.99,84.29
1172,臺中市,2015/03/25,忠明,-,-,-,-,-,12,-,-,-,-,-,-
1173,臺中市,2015/03/25,忠明,2.1,0.45,-,15.2,21,-,26.69,4.68,22.01,1.67,17.12,81.66
1174,臺中市,2015/03/25,豐原,-,-,-,-,-,12,-,-,-,-,-,-
1175,臺中市,2015/03/25,豐原,2,0.38,-,14.3,30,-,24.15,5.27,18.9,1.61,16.23,85.68
1176,臺中市,2015/03/25,沙鹿,-,-,-,-,-,7,-,-,-,-,-,-
1177,臺中市,2015/03/25,沙鹿,2.2,0.29,-,28.2,26,-,17.29,1.69,15.6,4.08,16.74,82.95
1178,臺中市,2015/03/25,大里,-,-,-,-,-,14,-,-,-,-,-,-
1179,臺中市,2015/03/25,大里,2.3,0.59,433.93,12.5,29,-,33.45,7.32,26.12,1.77,18.62,77.59
1180,臺中市,2015/03/24,西屯,-,-,-,-,-,8,-,-,-,-,-,-
1181,臺中市,2015/03/24,西屯,1.9,0.26,-,44.4,30,-,11.61,1.22,10.4,3.63,19.6,72.51
1182,臺中市,2015/03/24,忠明,-,-,-,-,-,11,-,-,-,-,-,-
1183,臺中市,2015/03/24,忠明,1.8,0.33,-,38.6,19,-,15.3,1.62,13.67,1.83,19.73,70.78
1184,臺中市,2015/03/24,豐原,-,-,-,-,-,8,-,-,-,-,-,-
1185,臺中市,2015/03/24,豐原,1.8,0.29,-,38,-,-,-,-,-,2.2,18.49,73.11
1186,臺中市,2015/03/24,沙鹿,-,-,-,-,-,3,-,-,-,-,-,-
1187,臺中市,2015/03/24,沙鹿,1.8,0.25,-,44.5,28,-,11.69,1.16,10.52,5.63,19.53,72.64
1188,臺中市,2015/03/24,大里,-,-,-,-,-,7,-,-,-,-,-,-
1189,臺中市,2015/03/24,大里,1.8,0.42,420.57,38.2,23,-,18.35,2.36,15.99,1.97,20.8,67.12
1190,臺中市,2015/03/23,西屯,-,-,-,-,-,37,-,-,-,-,-,-
1191,臺中市,2015/03/23,西屯,2.1,0.42,-,31.3,72,-,23.7,4.05,19.65,3.05,18.45,77.44
1192,臺中市,2015/03/23,忠明,-,-,-,-,-,41,-,-,-,-,-,-
1193,臺中市,2015/03/23,忠明,2.6,0.58,-,24.7,65,-,26.89,4.52,22.37,1.68,18.71,74.98
