序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1824,南投縣,2008/08/13,竹山,2.3,0.21,-,20.1,39,30,15.0,8.63,2.02,6.6,-,-,-,-,28.41,-,74.21,42.0,-
1825,南投縣,2008/08/12,南投,3.6,0.25,-,23.0,44,28,11.0,10.13,1.7,8.43,-,-,-,-,29.18,-,70.51,45.0,-
1826,南投縣,2008/08/12,埔里,2.5,0.21,-,25.1,47,27,18.0,10.21,3.09,7.12,-,-,-,-,27.36,-,70.82,47.0,-
1827,南投縣,2008/08/12,竹山,2.4,0.15,-,23.8,44,21,9.0,6.97,1.92,5.05,-,-,-,-,28.33,-,73.34,47.0,-
1828,南投縣,2008/08/11,南投,1.9,0.24,-,26.5,42,27,12.0,7.67,0.94,6.73,-,-,-,-,27.85,-,75.63,41.0,-
1829,南投縣,2008/08/11,埔里,2.2,0.25,-,28.6,40,21,14.0,9.31,2.28,7.03,-,-,-,-,25.62,-,75.87,38.0,-
1830,南投縣,2008/08/11,竹山,1.5,0.22,-,26.4,42,25,12.0,7.14,1.53,5.61,-,-,-,-,26.94,-,80.0,41.0,-
1831,南投縣,2008/08/10,南投,1.9,0.3,-,38.8,64,41,28.0,8.52,0.56,7.92,1.828,0.128,1.7,-,27.29,-,76.83,65.0,-
1832,南投縣,2008/08/10,埔里,2.0,0.27,-,44.4,63,34,29.0,8.51,2.21,6.3,-,-,-,-,25.9,-,72.13,61.0,-
1833,南投縣,2008/08/10,竹山,1.6,0.22,-,38.0,64,38,24.0,7.69,1.76,5.92,-,-,-,-,26.3,-,81.11,66.0,-
1834,南投縣,2008/08/09,南投,3.2,0.35,-,37.5,59,39,24.0,10.38,0.98,9.38,1.806,0.331,1.48,-,28.22,-,72.6,64.0,-
1835,南投縣,2008/08/09,埔里,2.4,0.24,-,48.2,73,30,26.0,8.44,1.58,6.86,-,-,-,-,26.58,-,69.37,80.0,-
1836,南投縣,2008/08/09,竹山,2.4,0.22,-,35.6,61,37,23.0,6.95,1.64,5.31,-,-,-,-,27.07,-,78.06,58.0,-
1837,南投縣,2008/08/08,南投,3.3,0.28,-,34.1,50,35,21.0,10.22,1.15,9.06,1.844,0.342,1.5,-,28.34,-,73.14,54.0,-
1838,南投縣,2008/08/08,埔里,2.6,0.31,-,41.8,62,32,27.0,9.24,1.39,7.85,-,-,-,-,26.81,-,73.1,71.0,-
1839,南投縣,2008/08/08,竹山,2.5,0.18,-,35.0,51,30,17.0,6.44,1.13,5.31,-,-,-,-,27.33,-,76.97,47.0,-
1840,南投縣,2008/08/07,南投,4.4,0.32,-,30.7,55,31,15.0,12.31,2.12,10.17,-,-,-,-,27.64,-,77.14,63.0,-
1841,南投縣,2008/08/07,埔里,2.3,0.26,-,33.4,59,25,21.0,9.47,2.03,7.44,-,-,-,-,26.14,-,75.38,64.0,-
1842,南投縣,2008/08/07,竹山,2.7,0.23,-,34.5,61,24,11.0,7.87,1.64,6.23,-,-,-,-,26.27,-,82.73,63.0,-
1843,南投縣,2008/08/06,南投,3.3,0.28,-,26.3,52,23,9.0,10.32,2.08,8.25,-,-,-,-,27.38,-,77.65,61.0,-
1844,南投縣,2008/08/06,埔里,2.3,0.26,-,24.9,42,16,13.0,8.58,2.0,6.58,-,-,-,-,26.14,-,74.41,43.0,-
1845,南投縣,2008/08/06,竹山,2.4,0.24,-,27.0,54,21,10.0,7.24,2.07,5.16,-,-,-,-,26.32,-,82.86,69.0,-
1846,南投縣,2008/08/05,南投,1.9,0.34,-,23.4,47,42,30.0,12.86,2.63,10.24,1.918,0.061,1.86,-,27.06,-,82.56,56.0,-
1847,南投縣,2008/08/05,埔里,2.9,0.31,-,31.4,52,41,34.0,10.2,1.57,8.64,-,-,-,-,26.07,-,78.81,60.0,-
1848,南投縣,2008/08/05,竹山,1.7,0.25,-,27.4,51,41,27.0,7.92,1.9,6.02,-,-,-,-,26.35,-,85.1,65.0,-
1849,南投縣,2008/08/04,南投,2.7,0.38,-,33.2,60,66,49.0,-,-,-,2.204,0.353,1.85,-,28.34,-,79.23,70.0,-
1850,南投縣,2008/08/04,埔里,2.5,0.35,-,35.0,60,58,48.0,10.81,1.72,9.09,-,-,-,-,26.98,-,74.84,72.0,-
1851,南投縣,2008/08/04,竹山,3.2,0.34,-,32.6,57,65,48.0,9.67,1.98,7.69,-,-,-,-,27.26,-,83.2,63.0,-
1852,南投縣,2008/08/03,南投,3.9,0.39,-,30.6,58,50,34.0,15.04,1.52,13.53,2.711,0.915,1.8,-,28.98,-,71.76,80.0,-
1853,南投縣,2008/08/03,埔里,3.7,0.33,-,39.5,66,49,41.0,10.59,1.38,9.21,-,-,-,-,27.68,-,67.96,71.0,-
1854,南投縣,2008/08/03,竹山,3.9,0.27,-,36.2,62,54,39.0,9.65,1.75,7.83,-,-,-,-,28.41,-,76.14,60.0,-
1855,南投縣,2008/08/02,南投,3.4,0.4,-,37.2,84,48,30.0,17.38,2.06,15.3,2.999,1.167,1.83,-,29.14,-,69.62,82.0,-
1856,南投縣,2008/08/02,埔里,2.8,0.29,-,44.5,79,41,33.0,9.88,1.24,8.64,-,-,-,-,28.56,-,61.72,83.0,-
1857,南投縣,2008/08/02,竹山,4.4,0.38,-,43.3,88,53,36.0,10.86,1.8,9.06,-,-,-,-,28.56,-,73.57,88.0,-
1858,南投縣,2008/08/01,南投,3.8,0.42,-,27.9,60,40,22.0,15.31,2.49,12.82,2.926,1.159,1.77,-,28.16,-,75.49,80.0,-
1859,南投縣,2008/08/01,埔里,3.3,0.27,-,36.7,67,39,32.0,10.45,1.96,8.49,-,-,-,-,27.22,-,68.07,86.0,-
1860,南投縣,2008/08/01,竹山,3.2,0.3,-,31.4,64,40,22.0,10.55,1.89,8.66,-,-,-,-,27.7,-,78.35,82.0,-
1861,雲林縣,2008/08/31,斗六,2.7,0.3,-,25.1,49,44,33.0,12.72,2.3,10.42,-,-,-,-,29.04,-,72.31,49.0,-
1862,雲林縣,2008/08/31,崙背,2.0,0.15,-,24.8,41,40,28.0,5.36,0.5,4.85,-,-,-,-,28.52,-,76.18,42.0,-
1863,雲林縣,2008/08/31,臺西,2.6,0.12,-,30.9,43,37,23.0,5.91,0.98,4.93,-,-,-,-,29.34,-,80.55,37.0,-
1864,雲林縣,2008/08/30,斗六,2.4,0.23,-,35.2,63,46,33.0,9.74,1.05,8.67,-,-,-,-,29.38,-,74.84,77.0,-
1865,雲林縣,2008/08/30,崙背,1.6,0.14,-,39.3,54,48,33.0,5.21,1.25,3.96,-,-,-,-,28.89,-,78.91,58.0,-
1866,雲林縣,2008/08/30,臺西,4.7,0.11,-,48.2,64,44,26.0,5.82,0.88,4.92,-,-,-,-,29.44,-,84.03,44.0,-
1867,雲林縣,2008/08/29,斗六,2.6,0.24,-,24.4,43,43,-,11.51,2.16,9.35,-,-,-,-,29.12,-,78.08,52.0,-
1868,雲林縣,2008/08/29,崙背,1.5,0.14,-,25.7,37,36,20.0,6.02,1.86,4.16,-,-,-,-,28.64,-,80.96,36.0,-
1869,雲林縣,2008/08/29,臺西,11.3,0.09,-,26.9,35,41,18.0,12.36,4.2,8.14,-,-,-,-,29.47,-,84.02,41.0,-
1870,雲林縣,2008/08/28,斗六,3.6,0.34,-,37.7,76,64,-,12.42,1.55,10.84,-,-,-,-,29.29,-,75.81,76.0,-
1871,雲林縣,2008/08/28,崙背,2.0,0.19,-,33.4,46,55,33.0,6.58,1.6,4.98,-,-,-,-,28.76,-,79.14,52.0,-
1872,雲林縣,2008/08/28,臺西,14.8,0.15,-,34.4,42,46,23.0,17.28,7.57,9.69,-,-,-,-,29.51,-,84.23,46.0,-
1873,雲林縣,2008/08/27,斗六,4.9,0.27,-,33.8,54,46,38.0,13.71,3.49,10.22,-,-,-,-,29.19,-,69.88,70.0,-
1874,雲林縣,2008/08/27,崙背,3.5,0.23,-,37.5,60,49,31.0,10.76,3.98,6.78,-,-,-,-,28.73,-,75.25,54.0,-
1875,雲林縣,2008/08/27,臺西,9.8,0.21,-,33.6,60,56,29.0,20.21,6.82,13.38,-,-,-,-,28.9,-,83.76,53.0,-
1876,雲林縣,2008/08/26,斗六,2.5,0.25,-,22.5,48,35,23.0,12.4,3.05,9.35,-,-,-,-,29.28,-,66.71,53.0,-
1877,雲林縣,2008/08/26,崙背,2.5,0.17,-,17.5,32,26,17.0,8.9,3.04,5.86,-,-,-,-,28.85,-,71.18,38.0,-
1878,雲林縣,2008/08/26,臺西,3.7,0.15,-,17.3,23,28,13.0,10.44,4.32,6.11,-,-,-,-,29.18,-,78.32,28.0,-
1879,雲林縣,2008/08/25,斗六,3.0,0.28,-,23.4,44,34,24.0,11.67,2.93,8.75,-,-,-,-,29.69,-,71.11,46.0,-
1880,雲林縣,2008/08/25,崙背,1.7,0.14,-,18.5,31,26,15.0,5.47,1.9,3.57,-,-,-,-,29.05,-,75.5,29.0,-
1881,雲林縣,2008/08/25,臺西,1.8,0.12,-,20.0,27,29,12.0,4.36,1.05,3.29,-,-,-,-,29.53,-,80.34,29.0,-
1882,雲林縣,2008/08/24,斗六,2.6,0.24,-,27.1,50,33,24.0,9.11,2.27,6.85,-,-,-,-,29.97,-,69.73,52.0,-
1883,雲林縣,2008/08/24,崙背,1.6,0.12,-,19.4,32,28,15.0,4.95,1.16,3.79,-,-,-,-,29.14,-,77.0,32.0,-
1884,雲林縣,2008/08/24,臺西,2.2,0.13,-,19.6,27,36,13.0,6.3,1.06,5.23,-,-,-,-,29.58,-,83.32,36.0,-
1885,雲林縣,2008/08/23,斗六,2.0,0.27,-,22.3,36,27,17.0,10.51,2.68,7.83,-,-,-,-,29.4,-,70.87,40.0,-
1886,雲林縣,2008/08/23,崙背,1.5,0.1,-,22.1,32,22,13.0,4.27,1.41,2.86,-,-,-,-,28.07,-,79.93,38.0,-
1887,雲林縣,2008/08/23,臺西,2.3,0.11,-,20.2,24,32,8.0,4.8,1.06,3.73,-,-,-,-,28.54,-,85.13,32.0,-
1888,雲林縣,2008/08/22,斗六,1.3,0.23,-,20.7,25,20,13.0,8.77,2.57,6.2,-,-,-,-,29.46,-,61.57,22.0,-
1889,雲林縣,2008/08/22,崙背,1.5,0.08,-,23.8,31,21,11.0,4.02,1.34,2.68,-,-,-,-,27.88,-,71.09,30.0,-
1890,雲林縣,2008/08/22,臺西,1.7,0.11,-,25.9,35,24,8.0,4.38,0.73,3.63,-,-,-,-,28.54,-,75.3,24.0,-
1891,雲林縣,2008/08/21,斗六,3.5,0.28,-,29.1,50,51,38.0,12.92,2.49,10.41,-,-,-,-,28.69,-,76.34,58.0,-
1892,雲林縣,2008/08/21,崙背,2.2,0.2,-,26.4,36,52,35.0,9.09,1.72,7.37,-,-,-,-,28.17,-,78.37,51.0,-
1893,雲林縣,2008/08/21,臺西,2.7,0.11,-,26.6,33,43,17.0,5.92,1.04,4.88,-,-,-,-,29.28,-,81.63,43.0,-
1894,雲林縣,2008/08/20,斗六,3.2,0.24,-,33.6,54,43,33.0,10.16,1.28,8.84,-,-,-,-,29.69,-,73.97,58.0,-
1895,雲林縣,2008/08/20,崙背,2.3,0.2,-,27.1,43,47,29.0,9.54,2.05,7.5,-,-,-,-,29.34,-,74.87,47.0,-
1896,雲林縣,2008/08/20,臺西,14.1,0.2,-,22.4,31,43,21.0,20.2,7.22,12.97,-,-,-,-,29.86,-,81.0,43.0,-
1897,雲林縣,2008/08/19,斗六,2.1,0.22,-,25.2,41,27,18.0,8.24,1.55,6.69,-,-,-,-,30.16,-,68.53,47.0,-
1898,雲林縣,2008/08/19,崙背,5.9,0.16,-,18.1,31,23,15.0,9.56,2.29,7.26,-,-,-,-,29.63,-,73.36,38.0,-
1899,雲林縣,2008/08/19,臺西,2.0,0.12,-,15.9,25,35,14.0,9.74,1.93,7.81,-,-,-,-,30.05,-,81.79,35.0,-
1900,雲林縣,2008/08/18,斗六,2.3,0.23,-,19.1,33,26,17.0,10.83,3.06,7.77,-,-,-,-,29.34,-,76.18,35.0,-
1901,雲林縣,2008/08/18,崙背,2.2,0.12,-,15.9,25,25,14.0,5.89,1.24,4.64,-,-,-,-,29.87,-,73.21,25.0,-
1902,雲林縣,2008/08/18,臺西,2.5,0.13,-,15.7,24,34,11.0,-,-,-,-,-,-,-,29.85,-,82.74,34.0,-
1903,雲林縣,2008/08/17,斗六,2.9,0.25,-,22.2,41,28,19.0,10.45,2.02,8.43,-,-,-,-,29.54,-,70.68,50.0,-
1904,雲林縣,2008/08/17,崙背,2.4,0.14,-,15.9,26,29,16.0,6.44,1.4,5.03,-,-,-,-,29.41,-,73.36,29.0,-
1905,雲林縣,2008/08/17,臺西,2.3,0.14,-,17.4,24,33,12.0,-,-,-,-,-,-,-,29.89,-,80.2,33.0,-
1906,雲林縣,2008/08/16,斗六,2.2,0.27,-,21.0,31,30,19.0,10.94,3.71,7.24,-,-,-,-,29.81,-,67.76,37.0,-
1907,雲林縣,2008/08/16,崙背,2.5,0.13,-,16.8,24,29,15.0,7.24,2.02,5.21,-,-,-,-,29.09,-,73.63,29.0,-
1908,雲林縣,2008/08/16,臺西,2.4,0.16,-,18.1,22,38,14.0,7.25,1.23,6.01,-,-,-,-,29.36,-,80.97,38.0,-
1909,雲林縣,2008/08/15,斗六,2.6,0.3,-,34.7,47,35,25.0,9.72,2.62,7.09,-,-,-,-,29.29,-,68.38,44.0,-
1910,雲林縣,2008/08/15,崙背,2.5,0.21,-,32.4,48,48,28.0,8.09,0.87,7.2,-,-,-,-,29.13,-,73.06,48.0,-
1911,雲林縣,2008/08/15,臺西,3.0,0.21,-,29.8,40,52,24.0,9.04,2.93,6.11,-,-,-,-,29.39,-,80.54,51.0,-
1912,雲林縣,2008/08/14,斗六,2.3,0.29,-,33.4,53,40,28.0,9.87,1.24,8.61,-,-,-,-,29.92,-,67.76,56.0,-
1913,雲林縣,2008/08/14,崙背,1.4,0.21,-,32.1,45,50,29.0,6.83,1.06,5.74,-,-,-,-,30.17,-,71.3,50.0,-
1914,雲林縣,2008/08/14,臺西,1.9,0.18,-,34.4,51,61,30.0,9.99,3.85,6.11,-,-,-,-,30.26,-,80.28,56.0,-
1915,雲林縣,2008/08/13,斗六,2.5,0.24,-,23.5,41,29,17.0,10.75,2.54,8.21,-,-,-,-,30.02,-,67.71,41.0,-
1916,雲林縣,2008/08/13,崙背,2.0,0.16,-,26.6,43,37,19.0,8.59,3.27,5.32,-,-,-,-,29.98,-,73.7,38.0,-
1917,雲林縣,2008/08/13,臺西,2.4,0.16,-,29.9,47,53,22.0,7.7,1.52,6.16,-,-,-,-,29.89,-,83.0,52.0,-
1918,雲林縣,2008/08/12,斗六,1.9,0.23,-,23.2,38,23,12.0,8.69,2.19,6.51,-,-,-,-,29.64,-,67.08,39.0,-
1919,雲林縣,2008/08/12,崙背,2.9,0.17,-,21.2,32,29,13.0,7.62,2.08,5.54,-,-,-,-,29.42,-,72.09,34.0,-
1920,雲林縣,2008/08/12,臺西,1.9,0.15,-,23.0,32,32,11.0,7.49,2.14,5.35,-,-,-,-,29.65,-,80.24,32.0,-
1921,雲林縣,2008/08/11,斗六,2.2,0.32,-,27.4,42,28,18.0,12.37,3.07,9.3,-,-,-,-,28.23,-,74.17,46.0,-
1922,雲林縣,2008/08/11,崙背,2.9,0.21,-,24.9,41,32,16.0,9.36,1.72,7.63,-,-,-,-,28.35,-,75.43,41.0,-
1923,雲林縣,2008/08/11,臺西,2.2,0.16,-,25.9,37,24,10.0,6.63,1.56,5.07,-,-,-,-,28.9,-,79.72,24.0,-
1924,雲林縣,2008/08/10,斗六,1.6,0.23,-,41.7,62,35,26.0,8.31,1.26,7.05,-,-,-,-,27.69,-,74.1,61.0,-
1925,雲林縣,2008/08/10,崙背,3.2,0.24,-,43.4,70,42,29.0,9.52,0.87,8.64,-,-,-,-,28.64,-,71.55,79.0,-
1926,雲林縣,2008/08/10,臺西,3.0,0.21,-,38.8,58,44,25.0,9.4,1.39,7.98,-,-,-,-,28.91,-,79.39,44.0,-
1927,雲林縣,2008/08/09,斗六,2.7,0.24,-,36.3,59,38,27.0,10.03,1.94,8.09,-,-,-,-,28.85,-,68.6,55.0,-
1928,雲林縣,2008/08/09,崙背,3.1,0.2,-,34.1,52,36,21.0,9.4,1.24,8.15,-,-,-,-,28.38,-,72.28,49.0,-
1929,雲林縣,2008/08/09,臺西,4.3,0.19,-,35.7,51,36,20.0,8.46,1.72,6.74,-,-,-,-,28.67,-,80.22,36.0,-
1930,雲林縣,2008/08/08,斗六,3.1,0.27,-,35.8,59,33,-,10.52,1.33,9.19,-,-,-,-,28.39,-,73.6,71.0,-
1931,雲林縣,2008/08/08,崙背,4.0,0.2,-,36.6,59,37,27.0,9.78,1.49,8.29,-,-,-,-,28.17,-,77.95,60.0,-
1932,雲林縣,2008/08/08,臺西,3.0,0.16,-,33.2,53,43,23.0,8.36,2.66,5.71,-,-,-,-,28.49,-,85.41,43.0,-
1933,雲林縣,2008/08/07,斗六,2.4,0.25,-,34.0,60,27,-,11.01,2.3,8.71,-,-,-,-,27.62,-,77.59,64.0,-
1934,雲林縣,2008/08/07,崙背,2.7,0.21,-,31.6,57,26,15.0,10.21,2.83,7.39,-,-,-,-,27.76,-,78.3,53.0,-
1935,雲林縣,2008/08/07,臺西,10.8,0.19,-,32.7,61,34,16.0,16.35,4.07,12.29,-,-,-,-,28.38,-,83.2,34.0,-
1936,雲林縣,2008/08/06,斗六,1.9,0.26,-,27.6,57,22,16.0,11.05,2.69,8.35,-,-,-,-,27.15,-,80.61,73.0,-
1937,雲林縣,2008/08/06,崙背,2.8,0.24,-,26.4,48,31,18.0,12.2,1.66,10.56,-,-,-,-,27.66,-,79.13,51.0,-
1938,雲林縣,2008/08/06,臺西,2.3,0.18,-,28.6,48,31,14.0,9.27,2.88,6.39,-,-,-,-,28.11,-,83.13,31.0,-
1939,雲林縣,2008/08/05,斗六,3.4,0.3,-,26.6,47,48,39.0,12.92,2.31,10.6,-,-,-,-,27.35,-,82.2,55.0,-
1940,雲林縣,2008/08/05,崙背,2.7,0.24,-,23.5,42,48,29.0,12.85,2.86,9.98,-,-,-,-,27.95,-,81.51,58.0,-
1941,雲林縣,2008/08/05,臺西,5.1,0.22,-,23.9,45,55,27.0,16.06,3.88,12.17,-,-,-,-,28.24,-,88.37,52.0,-
1942,雲林縣,2008/08/04,斗六,2.7,0.35,-,30.3,51,70,57.0,14.45,2.47,11.98,-,-,-,-,28.39,-,80.68,60.0,-
1943,雲林縣,2008/08/04,崙背,2.8,0.19,-,30.6,39,61,39.0,7.83,1.87,5.96,-,-,-,-,28.34,-,82.93,56.0,-
1944,雲林縣,2008/08/04,臺西,9.2,0.17,-,20.6,26,51,23.0,25.41,10.83,15.19,-,-,-,-,28.88,-,87.51,50.0,-
1945,雲林縣,2008/08/03,斗六,3.8,0.28,-,36.1,57,57,48.0,10.45,2.08,8.37,-,-,-,-,29.33,-,72.85,62.0,-
1946,雲林縣,2008/08/03,崙背,2.1,0.18,-,40.9,50,66,44.0,5.27,1.39,3.84,-,-,-,-,28.85,-,76.27,58.0,-
1947,雲林縣,2008/08/03,臺西,11.7,0.15,-,38.9,43,56,37.0,15.66,3.53,12.13,-,-,-,-,29.39,-,80.68,53.0,-
1948,雲林縣,2008/08/02,斗六,3.5,0.31,-,36.6,69,52,37.0,12.91,3.03,9.88,-,-,-,-,29.61,-,69.43,65.0,-
1949,雲林縣,2008/08/02,崙背,2.2,0.18,-,31.9,43,48,32.0,5.4,1.25,4.15,-,-,-,-,29.19,-,74.07,48.0,-
1950,雲林縣,2008/08/02,臺西,7.6,0.14,-,32.2,44,41,32.0,10.95,2.88,8.05,-,-,-,-,29.51,-,79.43,41.0,-
1951,雲林縣,2008/08/01,斗六,3.1,0.32,-,25.6,54,38,29.0,13.05,2.63,10.43,-,-,-,-,29.0,-,71.98,67.0,-
1952,雲林縣,2008/08/01,崙背,3.2,0.27,-,20.2,32,48,20.0,12.45,3.8,8.65,-,-,-,-,28.82,-,74.74,48.0,-
1953,雲林縣,2008/08/01,臺西,20.1,0.2,-,18.2,24,36,34.0,27.73,15.04,12.69,-,-,-,-,29.38,-,80.18,36.0,-
1954,嘉義縣,2008/08/31,朴子,2.5,0.21,-,26.3,37,45,22.0,7.57,1.62,5.95,-,-,-,-,28.85,-,74.27,45.0,-
1955,嘉義縣,2008/08/31,新港,2.2,0.14,-,22.6,39,41,33.0,8.1,1.74,6.35,-,-,-,-,28.46,-,71.57,41.0,-
1956,嘉義縣,2008/08/30,朴子,2.1,0.18,-,44.9,59,49,27.0,5.22,1.23,3.99,-,-,-,-,29.24,-,76.99,53.0,-
1957,嘉義縣,2008/08/30,新港,3.5,0.13,-,44.8,63,48,36.0,6.27,1.14,5.13,-,-,-,-,29.05,-,72.45,60.0,-
1958,嘉義縣,2008/08/29,朴子,3.4,0.19,-,28.5,39,43,19.0,8.36,1.3,7.05,-,-,-,-,29.05,-,78.29,43.0,-
1959,嘉義縣,2008/08/29,新港,3.1,0.16,-,26.4,42,37,23.0,9.07,1.94,7.13,-,-,-,-,28.79,-,74.22,43.0,-
1960,嘉義縣,2008/08/28,朴子,3.7,0.23,-,43.7,54,60,37.0,6.95,0.96,5.98,-,-,-,-,29.11,-,77.76,58.0,-
1961,嘉義縣,2008/08/28,新港,5.0,0.23,-,40.3,55,64,48.0,10.04,1.84,8.19,-,-,-,-,28.99,-,72.93,59.0,-
1962,嘉義縣,2008/08/27,朴子,4.5,0.23,-,43.5,70,52,31.0,9.58,2.09,7.48,-,-,-,-,28.92,-,74.16,72.0,-
1963,嘉義縣,2008/08/27,新港,5.4,0.22,-,44.5,81,54,40.0,11.77,4.93,6.83,-,-,-,-,28.58,-,71.06,81.0,-
1964,嘉義縣,2008/08/26,朴子,2.4,0.22,-,18.5,28,36,14.0,9.54,2.46,7.08,-,-,-,-,28.73,-,71.89,36.0,-
1965,嘉義縣,2008/08/26,新港,3.3,0.21,-,16.3,34,30,23.0,13.87,5.16,8.71,-,-,-,-,28.65,-,67.55,39.0,-
1966,嘉義縣,2008/08/25,朴子,2.5,0.22,-,22.9,34,38,17.0,6.87,2.39,4.47,-,-,-,-,29.14,-,74.31,38.0,-
1967,嘉義縣,2008/08/25,新港,3.0,0.16,-,20.8,35,29,22.0,6.68,1.55,5.12,-,-,-,-,28.92,-,71.44,34.0,-
1968,嘉義縣,2008/08/24,朴子,3.1,0.24,-,20.6,32,40,17.0,9.79,2.6,7.19,-,-,-,-,29.19,-,76.63,40.0,-
1969,嘉義縣,2008/08/24,新港,2.6,0.16,-,20.7,34,32,20.0,6.56,1.68,4.88,-,-,-,-,29.06,-,72.87,34.0,-
1970,嘉義縣,2008/08/23,朴子,2.5,0.22,-,21.9,28,41,14.0,8.48,2.2,6.27,-,-,-,-,28.35,-,78.77,41.0,-
1971,嘉義縣,2008/08/23,新港,2.2,0.15,-,21.7,33,28,18.0,6.04,1.07,4.95,-,-,-,-,28.27,-,73.53,36.0,-
1972,嘉義縣,2008/08/22,朴子,1.8,0.15,-,27.5,34,33,12.0,6.47,2.24,4.24,-,-,-,-,27.61,-,74.1,33.0,-
1973,嘉義縣,2008/08/22,新港,1.6,0.12,-,23.2,29,22,16.0,5.21,1.44,3.77,-,-,-,-,27.74,-,68.74,27.0,-
1974,嘉義縣,2008/08/21,朴子,3.2,0.22,-,29.5,37,54,28.0,9.31,2.08,7.23,-,-,-,-,28.53,-,76.82,52.0,-
1975,嘉義縣,2008/08/21,新港,3.7,0.23,-,26.9,44,51,36.0,10.41,1.94,8.47,-,-,-,-,28.38,-,71.88,50.0,-
1976,嘉義縣,2008/08/20,朴子,4.1,0.23,-,31.8,45,44,22.0,10.39,1.66,8.72,-,-,-,-,29.48,-,75.27,48.0,-
1977,嘉義縣,2008/08/20,新港,4.8,0.19,-,32.6,48,44,31.0,10.94,1.98,8.96,-,-,-,-,29.49,-,69.58,48.0,-
1978,嘉義縣,2008/08/19,朴子,2.2,0.19,-,20.1,29,28,13.0,8.79,1.83,6.96,-,-,-,-,29.49,-,76.25,29.0,-
1979,嘉義縣,2008/08/19,新港,3.1,0.21,-,16.5,27,25,19.0,12.01,4.18,7.84,-,-,-,-,29.39,-,70.06,26.0,-
1980,嘉義縣,2008/08/18,朴子,2.6,0.22,-,20.0,31,37,14.0,9.04,2.11,6.94,-,-,-,-,29.72,-,73.75,37.0,-
1981,嘉義縣,2008/08/18,新港,2.9,0.16,-,17.7,31,27,19.0,10.28,3.52,6.76,-,-,-,-,29.51,-,71.06,32.0,-
1982,嘉義縣,2008/08/17,朴子,3.3,0.24,-,17.5,27,44,17.0,10.7,3.32,7.38,-,-,-,-,29.35,-,73.49,44.0,-
1983,嘉義縣,2008/08/17,新港,2.8,0.16,-,16.8,28,31,19.0,8.31,2.79,5.53,-,-,-,-,29.14,-,70.25,31.0,-
1984,嘉義縣,2008/08/16,朴子,2.1,0.25,-,20.0,25,47,16.0,10.68,3.65,7.03,-,-,-,-,29.12,-,73.43,47.0,-
1985,嘉義縣,2008/08/16,新港,2.4,0.13,-,17.6,24,30,20.0,8.73,2.05,6.68,-,-,-,-,28.92,-,70.21,31.0,-
1986,嘉義縣,2008/08/15,朴子,4.2,0.29,-,30.5,41,61,27.0,11.66,2.55,9.11,-,-,-,-,28.92,-,73.6,56.0,-
1987,嘉義縣,2008/08/15,新港,3.2,0.23,-,29.8,43,45,33.0,10.76,2.43,8.33,-,-,-,-,28.79,-,70.34,45.0,-
1988,嘉義縣,2008/08/14,朴子,2.8,0.26,-,34.5,49,53,24.0,9.17,1.84,7.31,-,-,-,-,29.73,-,73.57,52.0,-
1989,嘉義縣,2008/08/14,新港,2.8,0.28,-,27.7,43,49,32.0,12.85,2.56,10.29,-,-,-,-,29.68,-,69.37,49.0,-
1990,嘉義縣,2008/08/13,朴子,3.4,0.22,-,29.8,43,45,19.0,8.9,1.95,6.95,-,-,-,-,29.46,-,75.96,45.0,-
1991,嘉義縣,2008/08/13,新港,2.2,0.18,-,25.8,39,42,24.0,9.58,3.56,6.02,-,-,-,-,29.45,-,71.58,42.0,-
1992,嘉義縣,2008/08/12,朴子,2.4,0.23,-,21.3,31,32,15.0,9.68,2.41,7.27,-,-,-,-,29.11,-,73.75,33.0,-
1993,嘉義縣,2008/08/12,新港,2.4,0.15,-,19.8,30,25,17.0,7.78,2.58,5.2,-,-,-,-,29.16,-,69.08,32.0,-
1994,嘉義縣,2008/08/11,朴子,2.8,0.24,-,25.7,39,32,13.0,9.55,1.98,7.57,-,-,-,-,28.02,-,76.24,38.0,-
1995,嘉義縣,2008/08/11,新港,3.2,0.2,-,22.6,38,27,18.0,9.75,3.07,6.68,-,-,-,-,28.08,-,72.25,37.0,-
1996,嘉義縣,2008/08/10,朴子,3.2,0.26,-,38.8,62,47,23.0,11.64,2.35,9.29,-,-,-,-,28.24,-,74.17,56.0,-
1997,嘉義縣,2008/08/10,新港,2.7,0.27,-,37.9,62,46,32.0,9.91,2.29,7.62,-,-,-,-,28.24,-,69.4,57.0,-
