序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
745,新北市,2014/11/16,土城,1.4,0.53,-,20.2,29,-,23.72,6.32,17.41,1.27,22.77,80.74
746,新北市,2014/11/16,林口,-,-,-,-,-,17,-,-,-,-,-,-
747,新北市,2014/11/16,林口,2.2,0.26,-,28.5,23,-,12.95,1.78,11.17,2.01,20.59,89.07
748,新北市,2014/11/16,萬里,-,-,-,-,-,12,-,-,-,-,-,-
749,新北市,2014/11/16,萬里,1.1,0.2,-,30.6,50,-,9.46,2.49,6.97,3.6,21.8,89.76
750,新北市,2014/11/15,板橋,-,-,-,-,-,9,-,-,-,-,-,-
751,新北市,2014/11/15,板橋,1.8,0.54,-,21.4,29,-,26.85,5.45,21.4,2.01,20.87,81.27
752,新北市,2014/11/15,三重,-,-,-,-,-,9,-,-,-,-,-,-
753,新北市,2014/11/15,三重,2.1,1.43,-,-,47,-,95.1,58.22,36.89,-,21.13,75.87
754,新北市,2014/11/15,菜寮,-,-,-,-,-,16,-,-,-,-,-,-
755,新北市,2014/11/15,菜寮,1.9,0.49,-,23.8,37,-,23.17,2.92,20.25,2.81,21.1,76.06
756,新北市,2014/11/15,永和,-,-,-,-,-,7,-,-,-,-,-,-
757,新北市,2014/11/15,永和,1.8,0.57,-,26.5,21,-,27.71,10.11,17.6,1.47,21.07,84.21
758,新北市,2014/11/15,新莊,-,-,-,-,-,9,-,-,-,-,-,-
759,新北市,2014/11/15,新莊,2.1,0.49,-,27.6,24,-,19.61,2.49,17.12,3.3,20.94,79.73
760,新北市,2014/11/15,新店,-,-,-,-,-,10,-,-,-,-,-,-
761,新北市,2014/11/15,新店,2.1,0.37,-,30.3,20,-,17.66,3.66,14,1.98,20.93,78.56
762,新北市,2014/11/15,淡水,-,-,-,-,-,9,-,-,-,-,-,-
763,新北市,2014/11/15,淡水,1.6,0.19,-,36.2,26,-,5.9,1.8,4.09,-,-,-
764,新北市,2014/11/15,汐止,-,-,-,-,-,14,-,-,-,-,-,-
765,新北市,2014/11/15,汐止,1.1,0.33,-,22.6,25,-,25.58,5.15,20.42,1.36,20.31,87.72
766,新北市,2014/11/15,土城,-,-,-,-,-,11,-,-,-,-,-,-
767,新北市,2014/11/15,土城,1.6,0.42,-,30,31,-,16.46,1.92,14.54,1.6,21.7,77.51
768,新北市,2014/11/15,林口,-,-,-,-,-,16,-,-,-,-,-,-
769,新北市,2014/11/15,林口,1.7,0.25,-,33,26,-,14.01,2.12,11.89,3.69,18.97,86.27
770,新北市,2014/11/15,萬里,-,-,-,-,-,7,-,-,-,-,-,-
771,新北市,2014/11/15,萬里,3.6,0.16,-,38.5,43,-,7,1.13,5.86,4.81,21.51,80.01
772,新北市,2014/11/14,板橋,-,-,-,-,-,17,-,-,-,-,-,-
773,新北市,2014/11/14,板橋,2.1,0.48,-,25.7,37,-,24.67,4.46,20.21,2.18,19.21,80.8
774,新北市,2014/11/14,三重,-,-,-,-,-,14,-,-,-,-,-,-
775,新北市,2014/11/14,三重,2.8,1.32,-,-,56,-,83.39,50.07,33.32,-,19.53,73.19
776,新北市,2014/11/14,菜寮,-,-,-,-,-,20,-,-,-,-,-,-
777,新北市,2014/11/14,菜寮,2.6,0.43,-,29,42,-,18.93,1.83,17.1,3.11,19.45,73.47
778,新北市,2014/11/14,永和,-,-,-,-,-,12,-,-,-,-,-,-
779,新北市,2014/11/14,永和,0.8,0.46,-,33.6,29,-,16.57,5.01,11.56,2.03,19.23,82.93
780,新北市,2014/11/14,新莊,-,-,-,-,-,15,-,-,-,-,-,-
781,新北市,2014/11/14,新莊,2.1,0.4,-,29.8,35,-,19.37,2.3,17.07,3.78,19.19,77.46
782,新北市,2014/11/14,新店,-,-,-,-,-,15,-,-,-,-,-,-
783,新北市,2014/11/14,新店,1.7,0.33,-,35.9,26,-,13.61,2.54,11.07,2.41,19.34,75.81
784,新北市,2014/11/14,淡水,-,-,-,-,-,13,-,-,-,-,-,-
785,新北市,2014/11/14,淡水,1.7,0.2,-,39.3,32,-,6.32,1.58,4.75,-,-,-
786,新北市,2014/11/14,汐止,-,-,-,-,-,21,-,-,-,-,-,-
787,新北市,2014/11/14,汐止,3.7,0.27,-,26.4,36,-,23.97,3.78,20.19,1.9,18.39,88.31
788,新北市,2014/11/14,土城,-,-,-,-,-,16,-,-,-,-,-,-
789,新北市,2014/11/14,土城,0.8,0.36,-,34.7,37,-,13.91,1.7,12.21,1.69,19.98,75.6
790,新北市,2014/11/14,林口,-,-,-,-,-,23,-,-,-,-,-,-
791,新北市,2014/11/14,林口,1.7,0.3,-,31.8,36,-,17.21,1.94,15.27,3.23,17.57,82.9
792,新北市,2014/11/14,萬里,-,-,-,-,-,12,-,-,-,-,-,-
793,新北市,2014/11/14,萬里,2.1,0.15,-,47.1,60,-,4.96,1.15,3.79,6.96,20.3,73.16
794,新北市,2014/11/13,板橋,-,-,-,-,-,41,-,-,-,-,-,-
795,新北市,2014/11/13,板橋,3.7,0.68,-,28.7,68,-,31.03,5.65,25.38,1.6,18.23,93.73
796,新北市,2014/11/13,三重,-,-,-,-,-,40,-,-,-,-,-,-
797,新北市,2014/11/13,三重,3.6,1.54,-,-,83,-,91.46,51.66,39.79,-,18.41,77.9
798,新北市,2014/11/13,菜寮,-,-,-,-,-,47,-,-,-,-,-,-
799,新北市,2014/11/13,菜寮,3.5,0.64,-,32.5,76,-,24.38,2.42,21.96,2.67,18.48,77.11
800,新北市,2014/11/13,永和,-,-,-,-,-,38,-,-,-,-,-,-
801,新北市,2014/11/13,永和,2.6,0.64,-,37.4,57,-,23.58,6.57,17,1.99,18.18,88.19
802,新北市,2014/11/13,新莊,-,-,-,-,-,43,-,-,-,-,-,-
803,新北市,2014/11/13,新莊,2.8,0.59,-,34.1,64,-,23.62,2.79,20.84,2.93,18.15,85.36
804,新北市,2014/11/13,新店,-,-,-,-,-,37,-,-,-,-,-,-
805,新北市,2014/11/13,新店,2.2,0.46,-,43.7,54,-,13.97,2.51,11.46,2.03,18.22,80.76
806,新北市,2014/11/13,淡水,-,-,-,-,-,34,-,-,-,-,-,-
807,新北市,2014/11/13,淡水,2.7,0.41,-,41.5,63,-,11.69,1.93,9.76,-,-,-
808,新北市,2014/11/13,汐止,-,-,-,-,-,47,-,-,-,-,-,-
809,新北市,2014/11/13,汐止,4.7,0.46,-,32.5,68,-,27.15,4.55,22.6,1.37,17.78,89.93
810,新北市,2014/11/13,土城,-,-,-,-,-,40,-,-,-,-,-,-
811,新北市,2014/11/13,土城,3,0.5,-,42.8,63,-,14.02,0.99,13.03,1.37,18.67,81.67
812,新北市,2014/11/13,林口,-,-,-,-,-,50,-,-,-,-,-,-
813,新北市,2014/11/13,林口,3.2,0.51,-,33.3,63,-,23.59,1.88,21.7,2.33,16.43,89.22
814,新北市,2014/11/13,萬里,-,-,-,-,-,39,-,-,-,-,-,-
815,新北市,2014/11/13,萬里,3.3,0.31,-,55.1,100,-,5.02,0.9,4.12,7.34,19.94,72.03
816,新北市,2014/11/12,板橋,-,-,-,-,-,23,-,-,-,-,-,-
817,新北市,2014/11/12,板橋,2.7,0.7,-,24.1,42,-,30.95,6.59,24.36,1.97,20.6,82.48
818,新北市,2014/11/12,三重,-,-,-,-,-,21,-,-,-,-,-,-
819,新北市,2014/11/12,三重,3.3,1.83,-,-,51,-,102.09,60.23,41.86,-,20.87,77.32
820,新北市,2014/11/12,菜寮,-,-,-,-,-,29,-,-,-,-,-,-
821,新北市,2014/11/12,菜寮,1.5,0.67,-,28.2,44,-,24.42,2.3,22.12,1.88,20.77,77.76
822,新北市,2014/11/12,永和,-,-,-,-,-,24,-,-,-,-,-,-
823,新北市,2014/11/12,永和,2.5,0.8,-,29.8,35,-,30.73,9.13,21.6,1.72,20.77,85.94
824,新北市,2014/11/12,新莊,-,-,-,-,-,27,-,-,-,-,-,-
825,新北市,2014/11/12,新莊,2.5,0.73,-,26.1,41,-,28.08,3.13,24.95,2.27,20.59,83.3
826,新北市,2014/11/12,新店,-,-,-,-,-,25,-,-,-,-,-,-
827,新北市,2014/11/12,新店,2.5,0.56,-,29.7,35,-,20.4,2.51,17.9,1.15,20.43,81.35
828,新北市,2014/11/12,淡水,-,-,-,-,-,24,-,-,-,-,-,-
829,新北市,2014/11/12,淡水,1.6,0.44,-,37.6,43,-,10.82,1.48,9.34,-,-,-
830,新北市,2014/11/12,汐止,-,-,-,-,-,32,-,-,-,-,-,-
831,新北市,2014/11/12,汐止,2.7,0.5,-,25.6,40,-,26.96,3.92,23.04,1.43,19.7,90.82
832,新北市,2014/11/12,土城,-,-,-,-,-,25,-,-,-,-,-,-
833,新北市,2014/11/12,土城,2.2,0.54,-,33.5,47,-,18.21,1.65,16.56,1.25,21.05,80.2
834,新北市,2014/11/12,林口,-,-,-,-,-,34,-,-,-,-,-,-
835,新北市,2014/11/12,林口,2.6,0.4,-,37,33,-,13.84,1,12.84,1.72,18.59,88.82
836,新北市,2014/11/12,萬里,-,-,-,-,-,29,-,-,-,-,-,-
837,新北市,2014/11/12,萬里,2.3,0.36,-,48,63,-,7.19,1.2,5.98,5.22,20.81,84.58
838,新北市,2014/11/11,板橋,-,-,-,-,-,17,-,-,-,-,-,-
839,新北市,2014/11/11,板橋,2.2,0.56,-,28.6,40,-,26.4,4.32,22.09,2.11,22.36,69.48
840,新北市,2014/11/11,三重,-,-,-,-,-,20,-,-,-,-,-,-
841,新北市,2014/11/11,三重,2.4,1.68,-,-,56,-,93.03,54.63,38.4,-,22.67,66.98
842,新北市,2014/11/11,菜寮,-,-,-,-,-,26,-,-,-,-,-,-
843,新北市,2014/11/11,菜寮,2.3,0.51,-,31.9,43,-,19.75,2.65,17.09,2.81,22.41,67.38
844,新北市,2014/11/11,永和,-,-,-,-,-,18,-,-,-,-,-,-
845,新北市,2014/11/11,永和,2.3,0.64,-,33.7,34,-,22.31,6.23,16.09,2.23,22.58,73.06
846,新北市,2014/11/11,新莊,-,-,-,-,-,21,-,-,-,-,-,-
847,新北市,2014/11/11,新莊,2.3,0.52,-,32.5,40,-,20.83,3.15,17.69,3.26,22.33,69.21
848,新北市,2014/11/11,新店,-,-,-,-,-,21,-,-,-,-,-,-
849,新北市,2014/11/11,新店,2.1,0.47,-,32.3,34,-,17.87,2.67,15.19,1.49,22.25,69.49
850,新北市,2014/11/11,淡水,-,-,-,-,-,19,-,-,-,-,-,-
851,新北市,2014/11/11,淡水,2.6,0.53,-,24.2,49,-,17.78,3.67,14.11,-,-,-
852,新北市,2014/11/11,汐止,-,-,-,-,-,26,-,-,-,-,-,-
853,新北市,2014/11/11,汐止,3.6,0.46,-,18.4,39,-,34.85,8.74,26.11,1.61,21.38,78.91
854,新北市,2014/11/11,土城,-,-,-,-,-,22,-,-,-,-,-,-
855,新北市,2014/11/11,土城,1.1,0.46,-,35,43,-,16.21,1.97,14.25,1.59,22.96,67.69
856,新北市,2014/11/11,林口,-,-,-,-,-,29,-,-,-,-,-,-
857,新北市,2014/11/11,林口,2.4,0.33,-,38.2,34,-,14.78,1.76,13.02,2.62,20.48,77.39
858,新北市,2014/11/11,萬里,-,-,-,-,-,16,-,-,-,-,-,-
859,新北市,2014/11/11,萬里,3,0.25,-,41.2,48,-,7.67,1.2,6.47,3.48,21.87,75.98
860,新北市,2014/11/10,板橋,-,-,-,-,-,-,-,-,-,-,-,-
861,新北市,2014/11/10,三重,-,-,-,-,-,19,-,-,-,-,-,-
862,新北市,2014/11/10,三重,2.9,1.57,-,-,51,-,92.07,55.42,36.66,-,22.51,68.27
863,新北市,2014/11/10,菜寮,-,-,-,-,-,23,-,-,-,-,-,-
864,新北市,2014/11/10,菜寮,1.3,0.47,-,35.3,41,-,16.28,2.01,14.27,2.93,22.33,68.4
865,新北市,2014/11/10,永和,-,-,-,-,-,14,-,-,-,-,-,-
866,新北市,2014/11/10,永和,1.6,0.56,-,36.8,33,-,18.86,5.06,13.8,2.33,22.38,75.75
867,新北市,2014/11/10,新莊,-,-,-,-,-,17,-,-,-,-,-,-
868,新北市,2014/11/10,新莊,1.8,0.45,-,34.6,37,-,18.44,2.42,16.02,3.49,22.08,71.95
869,新北市,2014/11/10,新店,-,-,-,-,-,17,-,-,-,-,-,-
870,新北市,2014/11/10,新店,1.6,0.37,-,39.6,33,-,12.42,1.9,10.51,1.73,22.25,70.29
871,新北市,2014/11/10,淡水,-,-,-,-,-,14,-,-,-,-,-,-
872,新北市,2014/11/10,淡水,1.6,0.41,-,29.1,35,-,13.73,2.93,10.8,-,-,-
873,新北市,2014/11/10,汐止,-,-,-,-,-,21,-,-,-,-,-,-
874,新北市,2014/11/10,汐止,2.9,0.35,-,31.8,35,-,19.16,1.94,17.19,2.23,21.6,79.03
875,新北市,2014/11/10,土城,-,-,-,-,-,16,-,-,-,-,-,-
876,新北市,2014/11/10,土城,1.8,0.41,-,38,38,-,13.5,1.8,11.7,1.44,22.59,70.64
877,新北市,2014/11/10,林口,-,-,-,-,-,25,-,-,-,-,-,-
878,新北市,2014/11/10,林口,1.8,0.31,-,39.3,31,-,13.47,1.64,11.84,2.69,20.34,79.8
879,新北市,2014/11/10,萬里,-,-,-,-,-,15,-,-,-,-,-,-
880,新北市,2014/11/10,萬里,2.6,0.23,-,50.2,64,-,4.79,0.82,3.95,5.28,22.56,73.46
881,新北市,2014/11/09,板橋,-,-,-,-,-,-,-,-,-,-,-,-
882,新北市,2014/11/09,三重,-,-,-,-,-,14,-,-,-,-,-,-
883,新北市,2014/11/09,三重,2.4,1.5,-,-,40,-,98.54,61.42,37.11,-,22.2,82.77
884,新北市,2014/11/09,菜寮,-,-,-,-,-,20,-,-,-,-,-,-
885,新北市,2014/11/09,菜寮,1.5,0.41,-,30.1,26,-,16.94,1.9,15.05,1.64,22.05,84.15
886,新北市,2014/11/09,永和,-,-,-,-,-,13,-,-,-,-,-,-
887,新北市,2014/11/09,永和,1.4,0.68,-,26.3,22,-,30.01,9.42,20.59,1.52,22.26,91.05
888,新北市,2014/11/09,新莊,-,-,-,-,-,12,-,-,-,-,-,-
889,新北市,2014/11/09,新莊,1.4,0.36,-,35.1,23,-,13.69,1.5,12.2,3.25,21.72,92.23
890,新北市,2014/11/09,新店,-,-,-,-,-,14,-,-,-,-,-,-
891,新北市,2014/11/09,新店,1.8,0.35,-,35.2,22,-,13.94,1.52,12.41,1.17,22.2,84.74
892,新北市,2014/11/09,淡水,-,-,-,-,-,11,-,-,-,-,-,-
893,新北市,2014/11/09,淡水,1.2,0.25,-,38.1,30,-,6.37,1.68,4.69,-,-,-
894,新北市,2014/11/09,汐止,-,-,-,-,-,15,-,-,-,-,-,-
895,新北市,2014/11/09,汐止,1.8,0.28,-,35.2,24,-,13.19,1.15,12,1.54,21.56,93.16
896,新北市,2014/11/09,土城,-,-,-,-,-,15,-,-,-,-,-,-
897,新北市,2014/11/09,土城,1.4,0.39,-,32,26,-,15.82,1.91,13.91,1.33,22.29,87.09
898,新北市,2014/11/09,林口,-,-,-,-,-,19,-,-,-,-,-,-
899,新北市,2014/11/09,林口,1.4,0.22,-,40.4,22,-,8.67,1.21,7.47,1.97,19.83,94.8
900,新北市,2014/11/09,萬里,-,-,-,-,-,14,-,-,-,-,-,-
901,新北市,2014/11/09,萬里,0.9,0.17,-,49.8,64,-,4.35,0.86,3.48,7.46,23.25,84.52
902,新北市,2014/11/08,板橋,-,-,-,-,-,21,-,-,-,-,-,-
903,新北市,2014/11/08,板橋,3.7,0.49,-,37.9,54,-,22.18,2.54,19.63,2.33,24.62,68.91
904,新北市,2014/11/08,三重,-,-,-,-,-,21,-,-,-,-,-,-
905,新北市,2014/11/08,三重,3.6,1.8,-,-,65,-,109.89,65,44.88,-,24.99,65.71
906,新北市,2014/11/08,菜寮,-,-,-,-,-,27,-,-,-,-,-,-
907,新北市,2014/11/08,菜寮,2.7,0.45,-,37.3,47,-,19.19,1.87,17.32,2.01,24.71,66.58
908,新北市,2014/11/08,永和,-,-,-,-,-,22,-,-,-,-,-,-
909,新北市,2014/11/08,永和,3.3,0.98,-,30.1,43,-,39.91,12.51,27.39,1.73,25.1,70.77
910,新北市,2014/11/08,新莊,-,-,-,-,-,22,-,-,-,-,-,-
911,新北市,2014/11/08,新莊,2.2,0.44,-,40.1,47,-,18.17,2.05,16.11,2.88,24.56,68.63
912,新北市,2014/11/08,新店,-,-,-,-,-,24,-,-,-,-,-,-
913,新北市,2014/11/08,新店,2.9,0.45,-,42.7,45,-,17.47,1.86,15.61,1.55,24.8,66.33
914,新北市,2014/11/08,淡水,-,-,-,-,-,16,-,-,-,-,-,-
915,新北市,2014/11/08,淡水,2.9,0.21,-,41.5,42,-,9.85,1.96,7.88,-,-,-
916,新北市,2014/11/08,汐止,-,-,-,-,-,22,-,-,-,-,-,-
917,新北市,2014/11/08,汐止,2.7,0.43,-,23.4,39,-,31.27,9.17,22.1,1.17,24.01,76.01
918,新北市,2014/11/08,土城,-,-,-,-,-,24,-,-,-,-,-,-
919,新北市,2014/11/08,土城,3.4,0.46,-,42.4,52,-,18.33,1.37,16.96,1.6,25.14,66.75
920,新北市,2014/11/08,林口,-,-,-,-,-,29,-,-,-,-,-,-
921,新北市,2014/11/08,林口,2,0.27,-,43.9,42,-,14.8,1.85,12.95,2.12,22.46,77.61
922,新北市,2014/11/08,萬里,-,-,-,-,-,17,-,-,-,-,-,-
923,新北市,2014/11/08,萬里,2.6,0.22,-,36.9,57,-,9.27,1.42,7.83,2.85,23.52,79.4
924,新北市,2014/11/07,板橋,-,-,-,-,-,18,-,-,-,-,-,-
925,新北市,2014/11/07,板橋,2.1,0.49,-,32.7,42,-,24.94,5.42,19.52,2.19,22.4,67.88
926,新北市,2014/11/07,三重,-,-,-,-,-,19,-,-,-,-,-,-
927,新北市,2014/11/07,三重,4,1.51,-,-,58,-,92.41,51.89,40.52,-,22.83,61.89
928,新北市,2014/11/07,菜寮,-,-,-,-,-,25,-,-,-,-,-,-
929,新北市,2014/11/07,菜寮,3.6,0.48,-,36.9,46,-,19.65,1.74,17.93,3.32,22.64,61.91
930,新北市,2014/11/07,永和,-,-,-,-,-,16,-,-,-,-,-,-
931,新北市,2014/11/07,永和,0.6,0.41,-,41.2,36,-,14.39,3.59,10.79,2.52,22.41,70.25
932,新北市,2014/11/07,新莊,-,-,-,-,-,19,-,-,-,-,-,-
933,新北市,2014/11/07,新莊,2,0.43,-,38,40,-,17.9,2.35,15.55,3.98,22.43,64.04
934,新北市,2014/11/07,新店,-,-,-,-,-,17,-,-,-,-,-,-
935,新北市,2014/11/07,新店,1.4,0.29,-,45.6,35,-,9.94,1.97,7.97,2.66,22.46,63.34
936,新北市,2014/11/07,淡水,-,-,-,-,-,18,-,-,-,-,-,-
937,新北市,2014/11/07,淡水,1.8,0.28,-,42.6,40,-,8.4,1.23,7.17,-,-,-
938,新北市,2014/11/07,汐止,-,-,-,-,-,24,-,-,-,-,-,-
939,新北市,2014/11/07,汐止,2.6,0.35,-,30.5,43,-,26.51,3.15,23.36,1.64,21.83,71.92
940,新北市,2014/11/07,土城,-,-,-,-,-,19,-,-,-,-,-,-
941,新北市,2014/11/07,土城,1.4,0.32,-,44.1,-,-,10.33,1.04,9.27,1.71,23.09,63.02
942,新北市,2014/11/07,林口,-,-,-,-,-,28,-,-,-,-,-,-
943,新北市,2014/11/07,林口,2,0.27,-,43.8,41,-,14.18,1.82,12.36,3.56,20.63,71.29
944,新北市,2014/11/07,萬里,-,-,-,-,-,17,-,-,-,-,-,-
945,新北市,2014/11/07,萬里,2.3,0.17,-,55.9,70,-,3.95,0.48,3.4,6.94,22.58,68.75
946,新北市,2014/11/06,板橋,-,-,-,-,-,18,-,-,-,-,-,-
947,新北市,2014/11/06,板橋,2.8,0.61,-,21.2,37,-,31.03,6.91,24.11,1.81,21.98,73.23
948,新北市,2014/11/06,三重,-,-,-,-,-,17,-,-,-,-,-,-
949,新北市,2014/11/06,三重,3.5,1.61,-,-,48,-,102.22,62.52,39.7,-,22.45,64.82
950,新北市,2014/11/06,菜寮,-,-,-,-,-,23,-,-,-,-,-,-
951,新北市,2014/11/06,菜寮,2.5,0.55,-,26.2,36,-,24.45,4.23,20.22,2.17,22.15,65.58
952,新北市,2014/11/06,永和,-,-,-,-,-,15,-,-,-,-,-,-
953,新北市,2014/11/06,永和,3.4,0.7,-,25.3,29,-,30.65,11.73,18.92,1.78,21.9,73.41
954,新北市,2014/11/06,新莊,-,-,-,-,-,18,-,-,-,-,-,-
955,新北市,2014/11/06,新莊,2.7,0.55,-,25.9,37,-,25.51,5.23,20.28,2.57,21.91,68.01
956,新北市,2014/11/06,新店,-,-,-,-,-,17,-,-,-,-,-,-
957,新北市,2014/11/06,新店,1.7,0.38,-,30.3,30,-,17.19,4,13.18,1.63,21.71,68.64
958,新北市,2014/11/06,淡水,-,-,-,-,-,16,-,-,-,-,-,-
959,新北市,2014/11/06,淡水,3.3,0.36,-,28.6,35,-,18.27,2.93,15.34,-,-,-
960,新北市,2014/11/06,汐止,-,-,-,-,-,21,-,-,-,-,-,-
961,新北市,2014/11/06,汐止,5.4,0.4,-,19.2,33,-,37.3,13.94,23.36,1.29,21.13,76.5
962,新北市,2014/11/06,土城,-,-,-,-,-,19,-,-,-,-,-,-
963,新北市,2014/11/06,土城,2.8,0.42,-,26.7,-,-,23.23,7.14,16.1,1.36,22.09,69.64
964,新北市,2014/11/06,林口,-,-,-,-,-,26,-,-,-,-,-,-
965,新北市,2014/11/06,林口,3.1,0.33,-,33.4,35,-,20.57,2.98,17.59,2.13,20.82,73.14
966,新北市,2014/11/06,萬里,-,-,-,-,-,14,-,-,-,-,-,-
967,新北市,2014/11/06,萬里,2,0.16,-,37.9,40,-,7.43,1.86,5.54,4.65,21.42,75.23
968,新北市,2014/11/05,板橋,-,-,-,-,-,11,-,-,-,-,-,-
969,新北市,2014/11/05,板橋,1.8,0.5,-,22.6,31,-,27.55,5.59,21.95,1.95,21.68,66.61
970,新北市,2014/11/05,三重,-,-,-,-,-,11,-,-,-,-,-,-
971,新北市,2014/11/05,三重,3.8,1.47,-,-,46,-,90.47,53.64,36.83,-,21.96,58.64
972,新北市,2014/11/05,菜寮,-,-,-,-,-,18,-,-,-,-,-,-
973,新北市,2014/11/05,菜寮,3,0.5,-,27.7,32,-,22.44,3.2,19.23,2.67,21.87,57.69
974,新北市,2014/11/05,永和,-,-,-,-,-,12,-,-,-,-,-,-
975,新北市,2014/11/05,永和,2.3,0.65,-,25.8,23,-,28.96,10.02,18.94,1.82,21.75,65.91
976,新北市,2014/11/05,新莊,-,-,-,-,-,11,-,-,-,-,-,-
977,新北市,2014/11/05,新莊,3.1,0.6,-,24.5,31,-,25.93,3.94,21.99,2.48,21.64,61.02
978,新北市,2014/11/05,新店,-,-,-,-,-,12,-,-,-,-,-,-
979,新北市,2014/11/05,新店,1.1,0.37,-,27.3,27,-,17.94,3.46,14.48,1.6,21.43,63.35
980,新北市,2014/11/05,淡水,-,-,-,-,-,13,-,-,-,-,-,-
981,新北市,2014/11/05,淡水,3.1,0.34,-,27.6,31,-,16.07,2.84,13.23,-,-,-
982,新北市,2014/11/05,汐止,-,-,-,-,-,17,-,-,-,-,-,-
983,新北市,2014/11/05,汐止,5.7,0.35,-,16.9,30,-,35.68,13.6,22.08,1.86,20.25,72.32
984,新北市,2014/11/05,土城,-,-,-,-,-,16,-,-,-,-,-,-
985,新北市,2014/11/05,土城,2.1,0.39,-,30.6,33,-,16.66,2.06,14.61,1.62,22.74,59.88
986,新北市,2014/11/05,林口,-,-,-,-,-,20,-,-,-,-,-,-
987,新北市,2014/11/05,林口,2.4,0.3,-,32.7,29,-,18.85,2.59,16.26,1.98,19.94,67.54
988,新北市,2014/11/05,萬里,-,-,-,-,-,9,-,-,-,-,-,-
989,新北市,2014/11/05,萬里,2.9,0.16,-,31.4,31,-,7.92,1.59,6.31,3.28,19.87,73.4
990,新北市,2014/11/04,板橋,-,-,-,-,-,11,-,-,-,-,-,-
991,新北市,2014/11/04,板橋,1.6,0.52,-,18.4,38,-,30.42,8.25,22.18,1.68,21.13,67.25
992,新北市,2014/11/04,三重,-,-,-,-,-,19,-,-,-,-,-,-
993,新北市,2014/11/04,三重,2.7,1.61,-,-,51,-,98.58,60.39,38.19,-,21.37,59.03
994,新北市,2014/11/04,菜寮,-,-,-,-,-,17,-,-,-,-,-,-
995,新北市,2014/11/04,菜寮,2.1,0.47,-,22.8,39,-,24.64,3.61,21.03,2.58,21.3,58.17
996,新北市,2014/11/04,永和,-,-,-,-,-,9,-,-,-,-,-,-
997,新北市,2014/11/04,永和,1.4,0.46,-,25.1,26,-,20.86,5.3,15.55,1.83,20.85,69.23
998,新北市,2014/11/04,新莊,-,-,-,-,-,15,-,-,-,-,-,-
999,新北市,2014/11/04,新莊,1.7,0.47,-,25,39,-,22.17,3.54,18.64,3.03,21.01,61.48
1000,新北市,2014/11/04,新店,-,-,-,-,-,12,-,-,-,-,-,-
1001,新北市,2014/11/04,新店,1.7,0.28,-,32.9,28,-,11.35,2.07,9.28,2.31,20.82,62.39
1002,新北市,2014/11/04,淡水,-,-,-,-,-,10,-,-,-,-,-,-
1003,新北市,2014/11/04,淡水,1.8,0.36,-,23.7,32,-,17.44,3.72,13.72,-,-,-
1004,新北市,2014/11/04,汐止,-,-,-,-,-,17,-,-,-,-,-,-
1005,新北市,2014/11/04,汐止,4,0.34,-,16.4,37,-,35.14,8.38,26.76,1.27,20.29,69.91
1006,新北市,2014/11/04,土城,-,-,-,-,-,13,-,-,-,-,-,-
1007,新北市,2014/11/04,土城,1.9,0.26,-,33.1,38,-,10.43,1.34,9.09,1.4,21.55,61.58
1008,新北市,2014/11/04,林口,-,-,-,-,-,20,-,-,-,-,-,-
1009,新北市,2014/11/04,林口,1.9,0.29,-,26.8,32,-,20.63,2.43,18.2,2.49,19.11,69.32
1010,新北市,2014/11/04,萬里,-,-,-,-,-,9,-,-,-,-,-,-
1011,新北市,2014/11/04,萬里,1.8,0.1,-,45.3,63,-,5.59,1.61,3.98,5.77,21.72,61.74
1012,新北市,2014/11/03,板橋,-,-,-,-,-,26,-,-,-,-,-,-
1013,新北市,2014/11/03,板橋,2.3,0.55,-,32.9,66,-,23.64,3.46,20.17,2.35,21,64.49
1014,新北市,2014/11/03,三重,-,-,-,-,-,46,-,-,-,-,-,-
1015,新北市,2014/11/03,三重,3.3,1.64,-,-,81,-,115.96,74.56,41.4,-,21.32,56.79
1016,新北市,2014/11/03,菜寮,-,-,-,-,-,31,-,-,-,-,-,-
1017,新北市,2014/11/03,菜寮,2.5,0.45,-,38.3,64,-,17.41,2.28,15.13,2.52,21.03,56.5
1018,新北市,2014/11/03,永和,-,-,-,-,-,24,-,-,-,-,-,-
1019,新北市,2014/11/03,永和,2.2,0.64,-,35.7,58,-,25.61,7.19,18.42,2.29,21.27,64.16
1020,新北市,2014/11/03,新莊,-,-,-,-,-,27,-,-,-,-,-,-
1021,新北市,2014/11/03,新莊,3,0.41,-,41.6,61,-,13.96,1.39,12.57,3.75,20.82,59.48
1022,新北市,2014/11/03,新店,-,-,-,-,-,27,-,-,-,-,-,-
1023,新北市,2014/11/03,新店,3.4,0.41,-,38.4,57,-,15.67,2.28,13.39,1.71,20.77,62.66
1024,新北市,2014/11/03,淡水,-,-,-,-,-,25,-,-,-,-,-,-
1025,新北市,2014/11/03,淡水,3.2,0.29,-,45.6,64,-,7.13,1.61,5.52,-,-,-
