序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1193,基隆市,2007/08/14,基隆,3.9,0.59,-,15.9,31,28,17.0,29.45,9.01,20.44,1.957,0.27,1.69,-,-,27.35,-,83.84,31.0,-
1194,基隆市,2007/08/13,基隆,3.4,0.71,-,15.7,34,34,21.0,34.15,12.48,21.67,2.027,0.322,1.71,-,-,27.91,-,81.2,38.0,-
1195,基隆市,2007/08/12,基隆,4.0,0.55,-,6.9,9,22,14.0,33.4,13.38,20.02,1.958,0.238,1.72,-,-,26.54,-,89.52,22.0,-
1196,基隆市,2007/08/11,基隆,2.5,0.42,-,25.1,48,22,13.0,20.98,5.38,15.6,1.789,0.187,1.6,-,-,29.57,-,69.33,56.0,-
1197,基隆市,2007/08/10,基隆,4.3,0.32,-,21.2,29,15,9.0,18.78,5.29,13.49,1.689,0.123,1.57,-,-,28.4,-,76.65,28.0,-
1198,基隆市,2007/08/09,基隆,1.0,0.15,-,24.7,27,11,6.0,7.63,2.75,4.88,-,-,-,-,-,29.93,-,70.8,24.0,-
1199,基隆市,2007/08/08,基隆,11.0,0.19,-,11.4,14,21,8.0,13.93,6.42,7.52,-,-,-,-,-,29.6,-,77.16,21.0,-
1200,基隆市,2007/08/07,基隆,4.7,0.23,-,9.8,11,9,5.0,16.31,8.66,7.65,-,-,-,-,-,27.68,-,83.75,15.0,-
1201,基隆市,2007/08/06,基隆,1.7,0.27,-,20.1,35,18,13.0,15.2,4.35,10.86,1.719,0.108,1.61,-,-,30.26,-,63.87,42.0,-
1202,基隆市,2007/08/05,基隆,2.6,0.34,-,19.6,33,21,15.0,19.66,7.35,12.31,1.724,0.135,1.59,-,-,30.25,-,61.11,33.0,-
1203,基隆市,2007/08/04,基隆,6.3,0.43,-,25.5,46,25,20.0,23.73,5.29,18.43,1.814,0.187,1.63,-,-,29.82,-,65.32,48.0,-
1204,基隆市,2007/08/03,基隆,5.2,0.44,-,26.9,48,28,21.0,23.65,6.33,17.32,1.793,0.205,1.59,-,-,30.62,-,65.49,66.0,-
1205,基隆市,2007/08/02,基隆,8.3,0.41,-,30.1,56,37,28.0,26.01,5.58,20.43,1.796,0.219,1.58,-,-,30.76,-,66.73,66.0,-
1206,基隆市,2007/08/01,基隆,4.0,0.43,-,30.3,62,34,26.0,21.04,5.25,15.79,1.823,0.21,1.61,-,-,30.13,-,67.52,78.0,-
1207,新竹市,2007/08/31,新竹,3.2,0.4,-,29.0,57,28,23.0,16.2,3.71,12.49,2.029,0.174,1.86,-,-,29.41,-,66.06,58.0,-
1208,新竹市,2007/08/30,新竹,1.7,0.34,-,18.6,31,21,16.0,13.06,2.72,10.33,1.923,0.115,1.81,-,-,29.62,-,65.36,36.0,-
1209,新竹市,2007/08/29,新竹,4.8,0.42,-,25.8,43,39,29.0,17.22,2.33,14.89,2.045,0.165,1.88,-,-,29.87,-,68.82,40.0,-
1210,新竹市,2007/08/28,新竹,2.0,0.25,-,25.8,29,30,20.0,10.26,2.33,7.93,1.857,0.074,1.78,-,-,29.56,-,74.31,45.0,-
1211,新竹市,2007/08/27,新竹,4.2,0.43,-,23.3,35,36,23.0,17.29,6.72,10.57,1.957,0.137,1.82,-,-,30.17,-,69.56,63.0,-
1212,新竹市,2007/08/26,新竹,2.9,0.49,-,18.3,39,37,24.0,22.12,5.6,16.52,2.053,0.168,1.89,-,-,29.72,-,68.28,44.0,-
1213,新竹市,2007/08/25,新竹,3.7,0.57,-,12.0,28,32,20.0,29.78,13.82,15.96,2.216,0.269,1.95,-,-,28.34,-,73.97,32.0,-
1214,新竹市,2007/08/24,新竹,4.9,0.54,-,18.9,42,37,25.0,29.78,8.28,21.49,2.186,0.269,1.92,-,-,28.08,-,75.93,55.0,-
1215,新竹市,2007/08/23,新竹,3.9,0.51,-,20.4,43,29,19.0,22.09,6.34,15.75,2.117,0.179,1.94,-,-,28.83,-,70.78,52.0,-
1216,新竹市,2007/08/22,新竹,3.7,0.53,-,17.6,37,34,19.0,24.68,9.19,15.49,2.2,0.249,1.95,-,-,29.55,-,68.82,41.0,-
1217,新竹市,2007/08/21,新竹,3.1,0.68,-,13.8,32,30,18.0,29.34,14.59,14.75,2.377,0.32,2.06,-,-,28.78,-,69.29,36.0,-
1218,新竹市,2007/08/20,新竹,2.2,0.79,-,12.5,22,34,27.0,29.49,12.18,17.31,2.439,0.352,2.09,-,-,27.18,-,78.93,34.0,-
1219,新竹市,2007/08/19,新竹,2.9,0.78,-,7.7,11,20,15.0,38.48,17.17,21.31,2.367,0.328,2.04,-,-,26.36,-,89.38,20.0,-
1220,新竹市,2007/08/18,新竹,2.4,0.34,-,12.8,22,13,5.0,15.35,4.71,10.65,1.927,0.109,1.82,-,-,27.46,-,79.11,21.0,-
1221,新竹市,2007/08/17,新竹,1.9,0.27,-,10.4,15,14,6.0,12.56,3.26,9.3,1.826,0.091,1.74,-,-,30.09,-,64.26,15.0,-
1222,新竹市,2007/08/16,新竹,4.5,0.44,-,28.8,73,41,21.0,21.65,8.04,13.61,2.108,0.206,1.9,-,-,30.31,-,65.66,90.0,-
1223,新竹市,2007/08/15,新竹,3.6,0.64,-,16.9,41,33,16.0,30.33,11.87,18.46,2.223,0.259,1.96,-,-,28.43,-,75.61,53.0,-
1224,新竹市,2007/08/14,新竹,3.8,0.46,-,26.6,45,18,12.0,21.54,4.58,16.96,2.073,0.172,1.9,-,-,28.22,-,75.67,64.0,-
1225,新竹市,2007/08/13,新竹,3.7,0.58,-,22.3,27,30,21.0,17.75,2.76,14.99,2.131,0.195,1.94,-,-,28.8,-,77.07,30.0,-
1226,新竹市,2007/08/12,新竹,2.7,0.34,-,11.9,16,13,8.0,17.12,4.98,12.14,1.972,0.13,1.84,-,-,27.33,-,79.25,15.0,-
1227,新竹市,2007/08/11,新竹,2.9,0.31,-,16.4,21,14,8.0,13.21,2.97,10.24,1.922,0.118,1.8,-,-,29.83,-,64.14,23.0,-
1228,新竹市,2007/08/10,新竹,4.0,0.45,-,17.8,31,24,17.0,20.91,4.59,16.32,2.089,0.199,1.89,-,-,28.01,-,80.71,34.0,-
1229,新竹市,2007/08/09,新竹,2.8,0.46,-,16.0,28,26,17.0,22.72,3.53,19.19,2.119,0.23,1.89,-,-,29.11,-,76.47,31.0,-
1230,新竹市,2007/08/08,新竹,2.9,0.31,-,21.9,51,21,12.0,13.82,2.96,10.86,1.919,0.148,1.77,-,-,29.87,-,69.76,57.0,-
1231,新竹市,2007/08/07,新竹,3.6,0.36,-,4.0,7,34,19.0,28.17,13.37,14.8,2.038,0.219,1.82,-,-,28.28,-,74.28,34.0,-
1232,新竹市,2007/08/06,新竹,4.1,0.38,-,25.7,46,43,32.0,17.17,2.3,14.87,2.025,0.15,1.88,-,-,31.69,-,62.39,43.0,-
1233,新竹市,2007/08/05,新竹,3.0,0.39,-,21.5,42,29,21.0,22.97,7.52,15.45,2.076,0.175,1.9,-,-,32.49,-,54.42,44.0,-
1234,新竹市,2007/08/04,新竹,2.8,0.51,-,16.8,29,26,16.0,27.06,7.12,19.94,2.203,0.279,1.92,-,-,30.12,-,62.59,37.0,-
1235,新竹市,2007/08/03,新竹,3.9,0.41,-,29.5,52,33,25.0,19.56,2.42,17.14,2.026,0.146,1.88,-,-,32.31,-,59.16,57.0,-
1236,新竹市,2007/08/02,新竹,3.3,0.35,-,16.4,29,27,22.0,16.96,3.74,13.22,2.001,0.146,1.86,-,-,32.55,-,60.93,32.0,-
1237,新竹市,2007/08/01,新竹,3.3,0.38,-,25.9,47,43,34.0,16.02,2.46,13.56,2.038,0.162,1.88,-,-,32.59,-,57.51,52.0,-
1238,嘉義市,2007/08/31,嘉義,2.8,0.25,-,33.0,50,29,20.0,8.62,1.28,7.33,1.863,0.135,1.73,-,-,27.54,-,65.69,47.0,-
1239,嘉義市,2007/08/30,嘉義,2.4,0.26,-,29.5,47,28,17.0,7.96,1.02,6.93,1.928,0.17,1.76,-,-,27.65,-,69.85,45.0,-
1240,嘉義市,2007/08/29,嘉義,3.5,0.3,-,27.1,39,39,25.0,11.75,1.64,10.09,1.992,0.196,1.8,-,-,27.58,-,72.73,39.0,-
1241,嘉義市,2007/08/28,嘉義,2.9,0.36,-,34.0,56,49,31.0,10.7,1.22,9.48,2.1,0.245,1.86,-,-,27.64,-,73.45,58.0,-
1242,嘉義市,2007/08/27,嘉義,4.6,0.52,-,28.0,57,54,37.0,16.97,2.97,14.0,2.181,0.277,1.9,-,-,28.38,-,74.63,61.0,-
1243,嘉義市,2007/08/26,嘉義,4.1,0.64,-,26.5,51,60,45.0,19.29,2.83,16.46,2.286,0.325,1.96,-,-,27.29,-,79.55,56.0,-
1244,嘉義市,2007/08/25,嘉義,3.4,0.45,-,42.0,69,53,38.0,12.88,1.92,10.96,2.142,0.238,1.9,-,-,26.9,-,77.98,63.0,-
1245,嘉義市,2007/08/24,嘉義,3.7,0.63,-,16.4,35,33,19.0,25.07,8.66,16.41,2.399,0.456,1.94,-,-,25.89,-,83.15,42.0,-
1246,嘉義市,2007/08/23,嘉義,2.7,0.39,-,12.6,26,25,15.0,15.89,5.28,10.61,2.134,0.312,1.82,-,-,26.09,-,80.88,26.0,-
1247,嘉義市,2007/08/22,嘉義,2.5,0.28,-,10.8,18,23,13.0,10.38,2.65,7.73,2.021,0.202,1.82,-,-,25.98,-,80.01,23.0,-
1248,嘉義市,2007/08/21,嘉義,2.5,0.27,-,12.0,17,20,11.0,10.83,3.08,7.73,1.943,0.184,1.76,-,-,25.32,-,84.41,20.0,-
1249,嘉義市,2007/08/20,嘉義,1.6,0.31,-,25.1,31,29,25.0,7.35,0.97,6.37,1.937,0.146,1.79,-,-,25.64,-,85.22,29.0,-
1250,嘉義市,2007/08/19,嘉義,1.4,0.2,-,30.9,32,27,18.0,3.5,0.4,3.04,1.819,0.083,1.74,-,-,26.16,-,85.94,32.0,-
1251,嘉義市,2007/08/18,嘉義,2.3,0.25,-,25.0,28,37,24.0,6.11,0.73,5.36,1.991,0.139,1.85,-,-,25.61,-,90.12,37.0,-
1252,嘉義市,2007/08/17,嘉義,4.5,0.47,-,37.5,67,56,38.0,14.82,1.31,13.47,2.186,0.305,1.88,-,-,27.68,-,78.73,73.0,-
1253,嘉義市,2007/08/16,嘉義,3.4,0.38,-,25.1,46,37,19.0,13.2,4.1,9.1,2.204,0.289,1.92,-,-,28.97,-,69.73,60.0,-
1254,嘉義市,2007/08/15,嘉義,2.2,0.38,-,12.3,18,21,13.0,12.96,5.4,7.56,2.045,0.273,1.77,-,-,26.53,-,79.71,21.0,-
1255,嘉義市,2007/08/14,嘉義,1.8,0.24,-,23.5,27,15,10.0,6.72,1.27,5.46,1.956,0.153,1.8,-,-,26.4,-,81.14,26.0,-
1256,嘉義市,2007/08/13,嘉義,2.1,0.29,-,25.7,27,17,12.0,8.11,0.63,7.47,1.966,0.168,1.8,-,-,25.57,-,90.57,30.0,-
1257,嘉義市,2007/08/12,嘉義,1.9,0.16,-,22.1,23,27,14.0,4.52,0.6,3.88,1.781,0.083,1.7,-,-,26.68,-,84.33,27.0,-
1258,嘉義市,2007/08/11,嘉義,2.0,0.19,-,17.1,20,27,11.0,6.43,1.04,5.38,1.842,0.127,1.72,-,-,26.76,-,82.38,27.0,-
1259,嘉義市,2007/08/10,嘉義,2.4,0.24,-,21.2,32,22,14.0,8.36,1.44,6.92,1.938,0.172,1.77,-,-,26.58,-,83.19,41.0,-
1260,嘉義市,2007/08/09,嘉義,3.0,-,-,16.6,22,27,14.0,14.88,3.21,11.66,2.065,0.243,1.82,-,-,26.87,-,80.76,27.0,-
1261,嘉義市,2007/08/08,嘉義,3.0,0.29,-,23.6,43,36,19.0,12.09,2.08,10.01,2.023,0.219,1.8,-,-,27.87,-,76.51,51.0,-
1262,嘉義市,2007/08/07,嘉義,3.9,0.41,-,37.7,67,67,48.0,13.94,1.21,12.72,2.098,0.254,1.84,-,-,29.05,-,70.86,69.0,-
1263,嘉義市,2007/08/06,嘉義,4.0,0.35,-,32.7,60,53,34.0,11.51,1.58,9.93,2.004,0.204,1.8,-,-,29.68,-,64.73,66.0,-
1264,嘉義市,2007/08/05,嘉義,2.5,0.3,-,28.1,47,34,18.0,10.61,1.35,9.25,2.057,0.212,1.85,-,-,29.15,-,65.56,51.0,-
1265,嘉義市,2007/08/04,嘉義,3.5,0.35,-,25.2,44,37,18.0,13.77,1.91,11.86,2.04,0.242,1.8,-,-,27.75,-,74.33,47.0,-
1266,嘉義市,2007/08/03,嘉義,2.7,0.3,-,35.6,58,45,28.0,8.99,0.97,8.02,1.958,0.2,1.76,-,-,29.54,-,67.13,54.0,-
1267,嘉義市,2007/08/02,嘉義,2.7,0.28,-,25.3,39,38,22.0,9.08,1.01,8.03,1.958,0.199,1.76,-,-,29.85,-,65.01,38.0,-
1268,嘉義市,2007/08/01,嘉義,2.2,0.24,-,22.4,38,43,28.0,8.72,1.3,7.4,1.931,0.165,1.77,-,-,29.95,-,63.61,43.0,-
1269,宜蘭縣,2007/08/31,冬山,3.6,0.54,-,17.0,32,39,17.0,23.25,8.77,14.49,-,-,-,-,-,29.13,-,69.96,42.0,-
1270,宜蘭縣,2007/08/31,宜蘭,3.1,0.31,407.33,24.0,37,29,15.0,10.83,2.44,8.4,-,-,-,-,-,29.78,-,74.57,37.0,-
1271,宜蘭縣,2007/08/30,冬山,5.0,0.67,-,18.2,34,43,19.0,18.73,4.45,14.29,-,-,-,-,-,29.49,-,69.5,43.0,-
1272,宜蘭縣,2007/08/30,宜蘭,4.2,0.38,414.23,26.3,46,40,21.0,11.83,2.39,9.44,-,-,-,-,-,30.21,-,74.44,50.0,-
1273,宜蘭縣,2007/08/29,冬山,1.9,0.37,-,16.7,32,37,13.0,12.23,3.54,8.69,-,-,-,-,-,29.7,-,71.29,37.0,-
1274,宜蘭縣,2007/08/29,宜蘭,3.4,0.31,409.21,19.5,33,34,14.0,9.71,2.44,7.27,-,-,-,-,-,30.46,-,76.07,37.0,-
1275,宜蘭縣,2007/08/28,冬山,3.4,0.3,-,12.9,26,33,10.0,12.96,5.22,7.73,-,-,-,-,-,29.37,-,74.75,33.0,-
1276,宜蘭縣,2007/08/28,宜蘭,2.7,0.28,404.32,11.0,19,36,10.0,12.28,4.95,7.34,-,-,-,-,-,30.16,-,80.97,36.0,-
1277,宜蘭縣,2007/08/27,冬山,4.3,0.54,-,8.2,16,33,8.0,16.58,8.88,7.7,-,-,-,-,-,29.05,-,74.29,33.0,-
1278,宜蘭縣,2007/08/27,宜蘭,2.1,0.25,400.53,9.7,18,44,9.0,11.1,5.59,5.52,-,-,-,-,-,30.07,-,79.81,44.0,-
1279,宜蘭縣,2007/08/26,宜蘭,2.5,0.3,397.01,8.0,12,21,6.0,17.17,8.13,9.04,-,-,-,-,-,29.07,-,83.17,21.0,-
1280,宜蘭縣,2007/08/26,冬山,2.2,0.39,-,5.9,10,26,6.0,17.54,7.57,9.97,-,-,-,-,-,27.49,-,81.79,26.0,-
1281,宜蘭縣,2007/08/25,宜蘭,2.8,0.25,394.66,11.3,15,15,7.0,10.44,4.61,5.83,-,-,-,-,-,28.87,-,88.55,17.0,-
1282,宜蘭縣,2007/08/25,冬山,2.1,0.3,-,7.8,13,17,5.0,12.5,5.83,6.67,-,-,-,-,-,27.57,-,85.94,17.0,-
1283,宜蘭縣,2007/08/24,冬山,2.1,0.24,-,14.8,25,28,12.0,10.57,3.84,6.73,-,-,-,-,-,28.68,-,72.46,32.0,-
1284,宜蘭縣,2007/08/24,宜蘭,2.4,0.28,399.0,18.7,27,25,12.0,9.56,3.59,5.98,-,-,-,-,-,30.07,-,73.4,30.0,-
1285,宜蘭縣,2007/08/23,冬山,3.7,0.45,-,26.6,49,45,22.0,17.83,3.58,14.24,-,-,-,-,-,27.93,-,81.15,51.0,-
1286,宜蘭縣,2007/08/23,宜蘭,4.1,0.39,407.27,33.9,64,38,23.0,12.89,3.17,9.73,-,-,-,-,-,29.21,-,81.57,73.0,-
1287,宜蘭縣,2007/08/22,冬山,2.8,0.52,-,16.5,34,40,18.0,22.22,7.61,14.62,-,-,-,-,-,27.14,-,84.01,40.0,-
1288,宜蘭縣,2007/08/22,宜蘭,4.6,0.43,408.72,19.0,33,36,19.0,15.91,5.29,10.62,-,-,-,-,-,28.0,-,86.94,36.0,-
1289,宜蘭縣,2007/08/21,宜蘭,3.9,0.43,410.24,18.2,33,33,13.0,13.65,3.88,9.77,-,-,-,-,-,28.15,-,87.04,36.0,-
1290,宜蘭縣,2007/08/21,冬山,9.0,0.64,-,13.8,29,43,17.0,27.02,11.82,15.2,-,-,-,-,-,27.1,-,84.68,43.0,-
1291,宜蘭縣,2007/08/20,宜蘭,2.6,0.48,412.83,10.1,15,34,13.0,17.67,6.56,11.11,-,-,-,-,-,27.91,-,92.95,34.0,-
1292,宜蘭縣,2007/08/20,冬山,3.4,0.93,-,5.9,9,43,17.0,28.32,13.59,14.73,-,-,-,-,-,26.67,-,91.28,43.0,-
1293,宜蘭縣,2007/08/19,冬山,3.9,0.47,-,12.8,21,19,7.0,17.15,5.23,11.92,-,-,-,-,-,26.92,-,89.16,23.0,-
1294,宜蘭縣,2007/08/19,宜蘭,2.6,0.39,388.94,17.3,24,21,9.0,15.75,4.38,11.36,-,-,-,-,-,28.35,-,91.16,26.0,-
1295,宜蘭縣,2007/08/18,宜蘭,1.3,0.13,379.87,29.7,33,38,11.0,2.42,1.58,0.82,-,-,-,-,-,28.23,-,91.64,38.0,-
1296,宜蘭縣,2007/08/18,冬山,3.6,0.21,-,24.6,28,28,5.0,8.38,4.26,4.12,-,-,-,-,-,27.1,-,87.21,28.0,-
1297,宜蘭縣,2007/08/17,宜蘭,1.7,0.27,386.69,11.6,15,25,6.0,11.67,5.06,6.61,-,-,-,-,-,28.8,-,93.16,25.0,-
1298,宜蘭縣,2007/08/17,冬山,8.2,0.54,-,7.2,9,28,5.0,22.75,12.29,10.46,-,-,-,-,-,27.37,-,88.87,28.0,-
1299,宜蘭縣,2007/08/16,冬山,4.5,0.24,-,8.6,13,23,5.0,14.8,7.72,7.08,-,-,-,-,-,28.89,-,78.15,23.0,-
1300,宜蘭縣,2007/08/16,宜蘭,1.8,0.22,392.49,10.8,15,22,5.0,9.62,4.05,5.57,-,-,-,-,-,30.08,-,83.59,22.0,-
1301,宜蘭縣,2007/08/15,冬山,3.3,0.34,-,13.8,25,36,6.0,13.62,4.78,8.84,-,-,-,-,-,28.86,-,76.12,36.0,-
1302,宜蘭縣,2007/08/15,宜蘭,2.8,0.3,405.42,17.5,28,32,8.0,10.71,3.45,7.26,-,-,-,-,-,30.2,-,79.07,33.0,-
1303,宜蘭縣,2007/08/14,冬山,3.1,0.41,-,18.1,37,36,8.0,21.21,9.72,11.49,-,-,-,-,-,27.69,-,83.97,41.0,-
1304,宜蘭縣,2007/08/14,宜蘭,3.5,0.41,414.13,20.5,37,33,11.0,13.08,4.15,8.93,-,-,-,-,-,28.82,-,85.93,43.0,-
1305,宜蘭縣,2007/08/13,宜蘭,5.0,0.59,417.8,6.7,9,35,11.0,23.45,11.48,11.97,-,-,-,-,-,28.12,-,89.02,35.0,-
1306,宜蘭縣,2007/08/13,冬山,5.4,0.62,-,3.9,5,42,9.0,33.72,21.17,12.56,-,-,-,-,-,26.91,-,85.17,42.0,-
1307,宜蘭縣,2007/08/12,宜蘭,2.5,0.48,412.72,6.8,9,22,8.0,20.02,8.9,11.12,-,-,-,-,-,27.54,-,93.44,22.0,-
1308,宜蘭縣,2007/08/12,冬山,2.7,0.58,-,5.8,9,30,8.0,21.17,9.46,11.7,-,-,-,-,-,26.39,-,89.83,30.0,-
1309,宜蘭縣,2007/08/11,冬山,4.6,0.54,-,12.0,22,37,12.0,23.73,7.63,16.1,-,-,-,-,-,28.43,-,80.78,37.0,-
1310,宜蘭縣,2007/08/11,宜蘭,3.6,0.34,409.27,23.6,37,28,12.0,13.21,3.33,9.87,-,-,-,-,-,29.78,-,82.76,36.0,-
1311,宜蘭縣,2007/08/10,宜蘭,2.4,0.29,393.78,25.1,33,19,6.0,8.98,2.48,6.5,-,-,-,-,-,30.31,-,81.19,30.0,-
1312,宜蘭縣,2007/08/10,冬山,3.0,0.38,-,14.4,21,25,6.0,19.04,6.27,12.77,-,-,-,-,-,29.34,-,74.5,26.0,-
1313,宜蘭縣,2007/08/09,冬山,9.3,0.38,-,13.4,21,19,4.0,21.22,8.96,12.26,-,-,-,-,-,29.89,-,73.18,21.0,-
1314,宜蘭縣,2007/08/09,宜蘭,1.6,0.14,383.67,25.2,28,23,6.0,5.01,1.79,3.21,-,-,-,-,-,30.16,-,85.42,26.0,-
1315,宜蘭縣,2007/08/08,冬山,10.1,0.43,-,7.0,9,25,5.0,23.63,13.28,10.34,-,-,-,-,-,28.92,-,84.26,25.0,-
1316,宜蘭縣,2007/08/08,宜蘭,1.6,0.13,382.98,15.3,18,32,4.0,5.37,2.84,2.53,-,-,-,-,-,29.72,-,91.73,32.0,-
1317,宜蘭縣,2007/08/07,冬山,3.8,0.33,-,4.5,6,12,6.0,20.68,10.64,10.04,-,-,-,-,-,26.5,-,86.11,12.0,-
1318,宜蘭縣,2007/08/07,宜蘭,3.3,0.28,398.14,7.2,9,13,5.0,14.15,6.78,7.37,-,-,-,-,-,27.68,-,90.04,13.0,-
1319,宜蘭縣,2007/08/06,冬山,4.9,0.22,-,14.2,24,25,12.0,15.18,5.5,9.67,-,-,-,-,-,29.65,-,69.43,25.0,-
1320,宜蘭縣,2007/08/06,宜蘭,2.6,0.21,397.2,18.0,27,23,12.0,8.89,2.91,5.98,-,-,-,-,-,31.06,-,72.4,33.0,-
1321,宜蘭縣,2007/08/05,宜蘭,2.3,0.3,399.43,16.3,28,29,16.0,10.63,3.18,7.45,-,-,-,-,-,30.92,-,71.82,29.0,-
1322,宜蘭縣,2007/08/05,冬山,5.9,0.4,-,12.7,20,32,15.0,16.88,6.19,10.7,-,-,-,-,-,29.68,-,66.1,32.0,-
1323,宜蘭縣,2007/08/04,冬山,3.2,0.34,-,12.3,19,29,9.0,19.3,7.58,11.71,-,-,-,-,-,29.81,-,67.82,29.0,-
1324,宜蘭縣,2007/08/04,宜蘭,2.8,0.28,400.91,17.7,26,27,14.0,11.86,3.21,8.65,-,-,-,-,-,31.0,-,73.38,27.0,-
1325,宜蘭縣,2007/08/03,宜蘭,3.2,0.32,400.9,22.4,37,35,17.0,12.19,3.73,8.46,-,-,-,-,-,31.29,-,72.87,49.0,-
1326,宜蘭縣,2007/08/03,冬山,3.4,0.36,-,16.3,23,41,17.0,15.87,4.6,11.27,-,-,-,-,-,30.47,-,69.77,41.0,-
1327,宜蘭縣,2007/08/02,冬山,4.9,0.35,-,16.7,27,33,13.0,19.23,5.0,14.23,-,-,-,-,-,30.52,-,70.27,33.0,-
1328,宜蘭縣,2007/08/02,宜蘭,3.6,0.33,403.12,23.7,40,31,17.0,11.38,2.25,9.12,-,-,-,-,-,31.63,-,69.14,40.0,-
1329,宜蘭縣,2007/08/01,冬山,6.7,0.34,-,13.1,19,31,14.0,20.19,7.83,12.36,-,-,-,-,-,30.18,-,71.38,31.0,-
1330,宜蘭縣,2007/08/01,宜蘭,3.6,0.29,401.03,19.1,32,26,15.0,10.92,2.96,7.96,-,-,-,-,-,31.26,-,71.66,33.0,-
1331,桃園市,2007/08/31,桃園,15.5,0.54,-,35.6,72,70,39.0,35.06,8.72,26.34,2.15,0.319,1.83,-,-,28.84,-,71.42,72.0,-
1332,桃園市,2007/08/31,中壢,6.8,1.24,-,20.2,44,64,35.0,52.81,25.9,26.9,2.583,0.686,1.9,-,-,28.51,-,72.41,57.0,-
1333,桃園市,2007/08/31,大園,5.8,0.28,-,28.0,53,46,24.0,18.4,3.47,14.93,-,-,-,-,-,28.15,-,73.71,58.0,-
1334,桃園市,2007/08/31,龍潭,2.4,0.35,-,34.1,63,52,23.0,20.2,3.56,16.64,-,-,-,-,-,27.21,-,77.78,63.0,-
1335,桃園市,2007/08/31,平鎮,4.6,0.35,-,27.4,60,49,26.0,23.1,4.53,18.58,-,-,-,-,-,28.19,-,69.14,64.0,-
1336,桃園市,2007/08/31,觀音,3.1,0.21,-,30.7,60,37,19.0,12.47,3.27,9.2,-,-,-,-,-,28.65,-,73.57,65.0,-
1337,桃園市,2007/08/30,大園,6.0,0.21,-,21.2,36,37,20.0,15.1,2.81,12.28,-,-,-,-,-,28.52,-,73.87,37.0,-
1338,桃園市,2007/08/30,平鎮,4.8,0.28,-,23.1,40,40,20.0,18.69,3.6,15.08,-,-,-,-,-,28.81,-,67.4,40.0,-
1339,桃園市,2007/08/30,龍潭,2.8,0.3,-,27.1,44,44,17.0,18.8,4.11,14.7,-,-,-,-,-,28.25,-,73.33,44.0,-
1340,桃園市,2007/08/30,中壢,7.2,1.1,-,15.2,29,51,26.0,49.97,26.74,23.24,2.447,0.585,1.86,-,-,29.19,-,70.66,50.0,-
1341,桃園市,2007/08/30,觀音,3.2,0.17,-,25.1,41,32,18.0,9.13,1.57,7.54,-,-,-,-,-,28.71,-,74.45,47.0,-
1342,桃園市,2007/08/30,桃園,8.7,0.44,-,26.3,45,46,25.0,26.41,4.81,21.6,2.166,0.38,1.79,-,-,29.79,-,67.39,48.0,-
1343,桃園市,2007/08/29,大園,5.1,0.23,-,33.8,48,49,30.0,8.85,1.22,7.62,-,-,-,-,-,28.67,-,75.44,49.0,-
1344,桃園市,2007/08/29,平鎮,5.2,0.28,-,29.0,53,52,32.0,22.62,4.28,18.34,-,-,-,-,-,28.66,-,71.88,51.0,-
1345,桃園市,2007/08/29,龍潭,2.6,0.26,-,30.5,48,55,24.0,18.6,3.6,14.97,-,-,-,-,-,28.07,-,79.01,52.0,-
1346,桃園市,2007/08/29,中壢,8.0,1.15,-,19.7,36,71,39.0,58.18,29.03,29.15,2.511,0.615,1.9,-,-,29.1,-,75.34,60.0,-
1347,桃園市,2007/08/29,觀音,2.4,0.18,-,36.8,47,44,25.0,5.55,0.76,4.77,-,-,-,-,-,28.93,-,76.51,44.0,-
1348,桃園市,2007/08/29,桃園,7.4,0.45,-,41.0,60,55,36.0,21.4,2.07,19.33,1.986,0.231,1.76,-,-,30.84,-,66.75,60.0,-
1349,桃園市,2007/08/28,大園,4.5,0.17,-,26.5,32,44,23.0,10.6,3.16,7.45,-,-,-,-,-,28.22,-,80.13,44.0,-
1350,桃園市,2007/08/28,平鎮,4.3,0.23,-,23.7,29,48,25.0,15.49,2.61,12.88,-,-,-,-,-,28.67,-,74.48,48.0,-
1351,桃園市,2007/08/28,龍潭,3.0,0.28,-,22.0,38,50,22.0,17.71,4.06,13.65,-,-,-,-,-,28.44,-,79.4,50.0,-
1352,桃園市,2007/08/28,中壢,6.9,0.91,-,19.1,25,64,30.0,37.5,17.76,19.74,2.319,0.468,1.85,-,-,29.03,-,78.51,57.0,-
1353,桃園市,2007/08/28,觀音,2.2,0.1,-,32.7,36,38,20.0,3.6,1.39,2.23,-,-,-,-,-,28.54,-,81.93,40.0,-
