序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1699,彰化縣,2007/06/04,二林,1.0,0.2,-,12.3,17,21,14.0,9.5,1.59,7.89,-,-,-,-,-,26.81,-,89.71,21.0,-
1700,彰化縣,2007/06/03,二林,2.6,0.15,-,13.6,18,27,19.0,8.87,1.8,7.08,-,-,-,-,-,30.1,-,78.11,27.0,-
1701,彰化縣,2007/06/03,彰化,3.1,0.29,-,20.4,33,29,20.0,14.49,2.93,11.56,1.953,0.104,1.85,-,-,30.19,-,78.78,33.0,-
1702,彰化縣,2007/06/03,線西,3.1,0.19,-,16.8,29,28,15.0,12.11,2.59,9.51,-,-,-,-,-,29.25,-,77.27,28.0,-
1703,彰化縣,2007/06/02,線西,3.0,0.13,-,16.9,30,26,11.0,10.14,2.42,7.72,-,-,-,-,-,29.42,-,75.21,26.0,-
1704,彰化縣,2007/06/02,彰化,2.9,0.26,-,17.1,31,26,18.0,16.38,3.62,12.76,1.932,0.105,1.83,-,-,30.55,-,75.98,30.0,-
1705,彰化縣,2007/06/02,二林,1.0,0.12,-,12.9,19,23,15.0,7.19,2.64,4.55,-,-,-,-,-,29.73,-,76.14,23.0,-
1706,彰化縣,2007/06/01,二林,2.2,0.18,-,12.2,16,31,24.0,9.7,1.65,8.02,-,-,-,-,-,29.47,-,77.2,31.0,-
1707,彰化縣,2007/06/01,彰化,3.2,0.29,-,21.9,35,35,26.0,15.61,3.14,12.46,1.969,0.126,1.84,-,-,30.18,-,79.33,39.0,-
1708,彰化縣,2007/06/01,線西,3.4,0.17,-,17.6,31,35,20.0,12.2,2.6,9.6,-,-,-,-,-,29.02,-,76.38,35.0,-
1709,南投縣,2007/06/30,南投,2.7,0.3,-,30.8,60,40,11.0,12.67,4.02,8.65,1.739,0.046,1.69,-,-,29.2,-,72.47,66.0,-
1710,南投縣,2007/06/30,埔里,2.3,0.25,-,38.2,69,25,18.0,7.22,1.35,5.87,-,-,-,-,-,27.88,-,63.26,85.0,-
1711,南投縣,2007/06/30,竹山,1.9,0.22,-,29.1,58,32,16.0,8.8,1.89,6.9,-,-,-,-,-,28.67,-,75.51,76.0,-
1712,南投縣,2007/06/29,南投,1.9,0.36,-,19.4,40,36,11.0,15.96,5.0,10.96,1.797,0.079,1.72,-,-,28.38,-,77.71,46.0,-
1713,南投縣,2007/06/29,埔里,2.0,0.28,-,24.7,44,20,15.0,8.2,2.03,6.17,-,-,-,-,-,27.05,-,72.05,51.0,-
1714,南投縣,2007/06/29,竹山,1.7,0.22,-,20.3,42,25,10.0,11.14,3.07,8.07,-,-,-,-,-,28.02,-,79.36,41.0,-
1715,南投縣,2007/06/28,埔里,2.1,0.21,-,26.9,47,20,13.0,8.08,3.98,4.1,-,-,-,-,-,27.6,-,68.61,47.0,-
1716,南投縣,2007/06/28,南投,2.5,0.33,-,23.4,48,45,14.0,15.29,6.19,9.11,1.772,0.049,1.72,-,-,29.98,-,69.88,49.0,-
1717,南投縣,2007/06/28,竹山,2.4,0.17,-,26.3,49,23,7.0,7.93,2.52,5.4,-,-,-,-,-,29.66,-,71.27,51.0,-
1718,南投縣,2007/06/27,竹山,2.2,0.19,-,20.7,35,18,6.0,7.4,2.11,5.29,-,-,-,-,-,29.18,-,72.47,38.0,-
1719,南投縣,2007/06/27,南投,2.3,0.29,-,23.2,43,43,11.0,10.25,2.92,7.34,1.699,0.05,1.65,-,-,29.62,-,71.01,46.0,-
1720,南投縣,2007/06/27,埔里,2.1,0.21,-,23.2,42,22,12.0,8.44,3.14,5.3,-,-,-,-,-,27.53,-,70.48,37.0,-
1721,南投縣,2007/06/26,竹山,2.5,0.23,-,23.0,43,21,10.0,7.91,1.72,6.18,-,-,-,-,-,27.77,-,79.62,49.0,-
1722,南投縣,2007/06/26,南投,1.8,0.3,-,19.5,40,37,11.0,13.09,3.91,9.18,1.735,0.068,1.67,-,-,28.24,-,77.5,55.0,-
1723,南投縣,2007/06/26,埔里,1.8,0.25,-,20.1,37,16,10.0,10.79,3.67,7.11,-,-,-,-,-,25.76,-,76.63,43.0,-
1724,南投縣,2007/06/25,埔里,2.4,0.26,-,19.2,36,13,12.0,13.24,5.18,8.06,-,-,-,-,-,25.71,-,77.49,38.0,-
1725,南投縣,2007/06/25,南投,1.8,0.27,-,15.8,29,30,9.0,10.16,2.35,7.8,1.674,0.042,1.63,-,-,28.6,-,73.67,33.0,-
1726,南投縣,2007/06/25,竹山,1.9,0.23,-,15.4,31,19,8.0,8.62,1.91,6.71,-,-,-,-,-,27.49,-,81.65,38.0,-
1727,南投縣,2007/06/24,竹山,1.9,0.2,-,22.2,41,26,13.0,7.64,1.73,5.92,-,-,-,-,-,28.75,-,77.39,42.0,-
1728,南投縣,2007/06/24,埔里,1.3,0.22,-,24.3,38,18,13.0,10.29,5.23,5.06,-,-,-,-,-,27.55,-,69.15,35.0,-
1729,南投縣,2007/06/24,南投,1.4,0.27,-,20.2,39,37,12.0,8.48,3.09,5.39,1.721,0.035,1.69,-,-,29.35,-,72.53,42.0,-
1730,南投縣,2007/06/23,竹山,1.9,0.33,-,35.3,68,31,17.0,9.56,0.93,8.62,-,-,-,-,-,27.82,-,80.05,75.0,-
1731,南投縣,2007/06/23,南投,2.4,0.36,-,31.9,64,52,23.0,13.3,2.47,10.83,1.764,0.097,1.67,-,-,28.54,-,76.81,71.0,-
1732,南投縣,2007/06/23,埔里,1.5,0.33,-,35.5,57,26,21.0,12.13,4.31,7.82,-,-,-,-,-,26.48,-,74.61,61.0,-
1733,南投縣,2007/06/22,南投,3.9,0.45,-,39.2,69,60,35.0,14.37,1.64,12.7,1.819,0.116,1.7,-,-,29.55,-,70.18,86.0,-
1734,南投縣,2007/06/22,竹山,2.4,0.35,-,47.3,87,51,37.0,8.52,1.09,7.41,-,-,-,-,-,28.1,-,78.43,94.0,-
1735,南投縣,2007/06/22,埔里,2.8,0.36,-,52.8,89,38,31.0,12.05,3.28,8.77,-,-,-,-,-,27.6,-,70.05,106.0,-
1736,南投縣,2007/06/21,竹山,2.2,0.3,-,42.2,81,61,45.0,9.83,2.16,7.67,-,-,-,-,-,27.86,-,77.45,98.0,-
1737,南投縣,2007/06/21,南投,2.0,0.41,-,38.5,81,61,41.0,-,-,-,1.779,0.121,1.66,-,-,29.5,-,68.88,86.0,-
1738,南投縣,2007/06/21,埔里,1.8,0.34,-,46.5,75,36,31.0,11.07,3.14,7.92,-,-,-,-,-,26.81,-,70.51,84.0,-
1739,南投縣,2007/06/20,埔里,1.6,0.32,-,42.2,75,31,25.0,9.47,2.52,6.95,-,-,-,-,-,27.27,-,68.33,90.0,-
1740,南投縣,2007/06/20,南投,3.9,0.5,-,33.9,69,48,29.0,18.83,4.78,14.06,1.788,0.119,1.67,-,-,28.69,-,72.8,86.0,-
1741,南投縣,2007/06/20,竹山,1.9,0.35,-,37.2,67,43,29.0,9.34,1.37,7.97,-,-,-,-,-,27.71,-,77.76,74.0,-
1742,南投縣,2007/06/19,南投,3.5,0.54,-,27.4,63,41,24.0,18.79,7.05,11.74,1.77,0.091,1.68,-,-,28.64,-,71.38,83.0,-
1743,南投縣,2007/06/19,竹山,3.1,0.42,-,38.0,74,47,34.0,9.97,0.81,9.14,-,-,-,-,-,28.16,-,75.53,88.0,-
1744,南投縣,2007/06/19,埔里,1.9,0.36,-,36.9,66,33,27.0,10.44,2.43,8.01,-,-,-,-,-,27.15,-,69.24,80.0,-
1745,南投縣,2007/06/18,南投,1.9,0.41,-,35.0,70,39,20.0,12.18,2.75,9.43,1.772,0.1,1.67,-,-,28.15,-,73.32,79.0,-
1746,南投縣,2007/06/18,竹山,1.8,0.34,-,37.7,76,36,24.0,-,-,-,-,-,-,-,-,26.75,-,82.0,81.0,-
1747,南投縣,2007/06/18,埔里,2.3,0.38,-,32.8,59,30,23.0,12.1,2.79,9.31,-,-,-,-,-,25.93,-,74.25,58.0,-
1748,南投縣,2007/06/17,南投,1.7,0.47,-,30.4,64,37,20.0,16.75,5.42,11.32,1.801,0.129,1.67,-,-,27.37,-,78.76,69.0,-
1749,南投縣,2007/06/17,竹山,2.2,0.32,-,30.1,64,35,22.0,-,-,-,-,-,-,-,-,26.43,-,85.01,80.0,-
1750,南投縣,2007/06/17,埔里,1.6,0.32,-,24.8,43,21,14.0,12.37,3.82,8.54,-,-,-,-,-,24.77,-,79.09,52.0,-
1751,南投縣,2007/06/16,埔里,1.8,0.28,-,17.1,29,17,9.0,11.51,5.09,6.42,-,-,-,-,-,25.4,-,74.77,31.0,-
1752,南投縣,2007/06/16,竹山,2.8,0.3,-,20.5,45,32,17.0,14.77,3.05,11.72,-,-,-,-,-,26.86,-,81.05,49.0,-
1753,南投縣,2007/06/16,南投,3.0,0.42,-,16.0,35,29,12.0,17.03,4.99,12.04,1.8,0.124,1.68,-,-,27.14,-,78.93,42.0,-
1754,南投縣,2007/06/15,埔里,2.0,0.32,-,15.5,29,19,12.0,14.51,6.63,7.88,-,-,-,-,-,24.55,-,78.12,36.0,-
1755,南投縣,2007/06/15,竹山,1.5,0.24,-,15.2,33,21,11.0,10.69,3.39,7.3,-,-,-,-,-,26.43,-,83.71,47.0,-
1756,南投縣,2007/06/15,南投,1.4,0.33,-,11.8,27,23,9.0,14.99,6.21,8.78,1.713,0.076,1.64,-,-,27.27,-,77.63,40.0,-
1757,南投縣,2007/06/14,南投,1.5,0.25,-,18.1,37,23,6.0,9.78,4.15,5.63,1.68,0.059,1.62,-,-,29.13,-,67.31,46.0,-
1758,南投縣,2007/06/14,埔里,1.8,0.32,-,23.0,44,21,14.0,12.58,4.8,7.79,-,-,-,-,-,26.29,-,71.21,48.0,-
1759,南投縣,2007/06/14,竹山,1.9,0.21,-,19.1,40,20,9.0,9.2,3.29,5.91,-,-,-,-,-,28.05,-,73.06,50.0,-
1760,南投縣,2007/06/13,埔里,2.0,0.48,-,16.5,29,23,13.0,19.82,7.54,12.27,-,-,-,-,-,24.07,-,83.21,30.0,-
1761,南投縣,2007/06/13,竹山,1.7,0.26,-,20.9,44,23,8.0,9.5,2.6,6.9,-,-,-,-,-,26.8,-,80.67,50.0,-
1762,南投縣,2007/06/13,南投,1.4,0.41,-,18.2,39,26,5.0,15.07,5.16,9.92,1.785,0.118,1.67,-,-,27.48,-,76.04,49.0,-
1763,南投縣,2007/06/12,南投,1.3,0.39,-,13.1,26,20,4.0,13.42,4.88,8.55,1.839,0.12,1.72,-,-,26.08,-,82.4,30.0,-
1764,南投縣,2007/06/12,埔里,1.9,0.4,-,14.6,26,17,9.0,16.28,5.68,10.6,-,-,-,-,-,24.05,-,83.15,26.0,-
1765,南投縣,2007/06/12,竹山,1.2,0.26,-,12.0,24,17,4.0,8.95,3.53,5.42,-,-,-,-,-,25.43,-,87.05,24.0,-
1766,南投縣,2007/06/11,竹山,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-,22.0,-
1767,南投縣,2007/06/11,南投,1.4,0.38,-,12.7,26,21,3.0,11.27,4.24,7.02,1.836,0.121,1.72,-,-,26.79,-,74.8,31.0,-
1768,南投縣,2007/06/11,埔里,2.0,0.36,-,14.4,26,16,9.0,13.84,5.85,7.99,-,-,-,-,-,23.97,-,80.5,27.0,-
1769,南投縣,2007/06/10,竹山,1.2,0.22,-,17.5,33,24,6.0,6.41,1.42,4.99,-,-,-,-,-,25.57,-,84.58,39.0,-
1770,南投縣,2007/06/10,埔里,1.7,0.3,-,16.5,26,11,7.0,11.18,4.38,6.8,-,-,-,-,-,23.89,-,80.72,31.0,-
1771,南投縣,2007/06/10,南投,1.1,0.39,-,15.2,31,20,4.0,14.45,5.67,8.78,1.811,0.113,1.7,-,-,25.9,-,81.14,36.0,-
1772,南投縣,2007/06/09,埔里,1.4,0.36,-,15.0,19,9,9.0,15.29,4.6,10.69,-,-,-,-,-,22.45,-,87.42,21.0,-
1773,南投縣,2007/06/09,竹山,1.2,0.3,-,14.5,22,18,7.0,8.72,2.72,5.99,-,-,-,-,-,24.34,-,91.36,24.0,-
1774,南投縣,2007/06/09,南投,1.5,0.47,-,11.7,20,17,4.0,18.33,9.0,9.33,1.798,0.144,1.65,-,-,24.8,-,88.38,22.0,-
1775,南投縣,2007/06/08,竹山,1.1,0.36,-,11.2,14,16,5.0,14.54,4.48,10.05,-,-,-,-,-,23.72,-,94.19,19.0,-
1776,南投縣,2007/06/08,埔里,1.8,0.48,-,13.6,17,8,7.0,21.38,7.26,14.12,-,-,-,-,-,22.03,-,88.84,16.0,-
1777,南投縣,2007/06/08,南投,1.1,0.44,-,9.6,14,14,3.0,20.43,8.16,12.27,1.843,0.192,1.65,-,-,23.93,-,91.35,17.0,-
1778,南投縣,2007/06/07,竹山,1.3,0.27,-,14.3,22,19,6.0,10.08,1.84,8.24,-,-,-,-,-,24.19,-,93.34,27.0,-
1779,南投縣,2007/06/07,埔里,2.0,0.4,-,15.9,21,11,10.0,17.45,5.26,12.19,-,-,-,-,-,22.55,-,87.21,21.0,-
1780,南投縣,2007/06/07,南投,1.2,0.39,-,13.4,20,18,6.0,16.03,5.33,10.7,1.789,0.099,1.69,-,-,24.57,-,89.5,22.0,-
1781,南投縣,2007/06/06,竹山,1.4,0.31,-,11.7,20,25,10.0,13.3,4.1,9.2,-,-,-,-,-,25.59,-,91.19,26.0,-
1782,南投縣,2007/06/06,埔里,2.2,0.42,-,18.4,26,14,12.0,15.49,4.04,11.45,-,-,-,-,-,23.86,-,85.41,30.0,-
1783,南投縣,2007/06/06,南投,1.2,0.46,-,11.5,21,26,8.0,17.56,5.73,11.83,1.818,0.149,1.67,-,-,25.84,-,87.28,27.0,-
1784,南投縣,2007/06/05,南投,1.2,0.45,-,11.0,19,26,7.0,17.07,6.26,10.82,1.789,0.126,1.66,-,-,26.32,-,84.48,26.0,-
1785,南投縣,2007/06/05,埔里,1.7,0.37,-,16.9,21,17,13.0,13.98,3.72,10.25,-,-,-,-,-,23.58,-,85.47,23.0,-
1786,南投縣,2007/06/05,竹山,1.8,0.29,-,17.2,28,22,10.0,11.19,3.36,7.82,-,-,-,-,-,25.82,-,88.04,30.0,-
1787,南投縣,2007/06/04,竹山,1.4,0.29,-,13.2,23,27,9.0,10.65,2.22,8.43,-,-,-,-,-,25.75,-,88.39,28.0,-
1788,南投縣,2007/06/04,南投,1.2,0.37,-,12.8,22,25,6.0,15.54,5.5,10.04,1.748,0.073,1.68,-,-,25.94,-,85.87,34.0,-
1789,南投縣,2007/06/04,埔里,1.5,0.3,-,17.7,27,16,11.0,12.71,3.56,9.15,-,-,-,-,-,24.2,-,84.26,26.0,-
1790,南投縣,2007/06/03,埔里,1.9,0.25,-,21.9,35,20,13.0,11.82,4.18,7.64,-,-,-,-,-,25.66,-,77.59,32.0,-
1791,南投縣,2007/06/03,南投,0.7,0.27,-,16.7,31,26,9.0,12.01,4.03,7.98,1.693,0.043,1.65,-,-,27.96,-,77.42,29.0,-
1792,南投縣,2007/06/03,竹山,1.2,0.19,-,20.7,38,25,11.0,8.99,2.05,6.94,-,-,-,-,-,28.16,-,77.99,42.0,-
1793,南投縣,2007/06/02,埔里,1.9,0.26,-,23.2,44,25,13.0,11.5,3.97,7.54,-,-,-,-,-,26.87,-,70.83,47.0,-
1794,南投縣,2007/06/02,南投,1.6,0.26,-,18.5,36,28,9.0,11.95,3.92,8.03,1.673,0.037,1.64,-,-,29.75,-,67.22,38.0,-
1795,南投縣,2007/06/02,竹山,1.7,0.19,-,20.8,41,25,10.0,9.16,2.51,6.65,-,-,-,-,-,28.99,-,72.99,41.0,-
1796,南投縣,2007/06/01,南投,1.6,0.31,-,23.1,41,37,16.0,12.18,3.57,8.61,1.714,0.053,1.66,-,-,28.88,-,72.22,38.0,-
1797,南投縣,2007/06/01,埔里,1.1,0.3,-,30.3,50,31,21.0,10.9,3.01,7.89,-,-,-,-,-,26.15,-,71.74,47.0,-
1798,南投縣,2007/06/01,竹山,1.9,0.23,-,25.8,43,32,16.0,8.05,1.2,6.83,-,-,-,-,-,28.23,-,76.58,50.0,-
1799,雲林縣,2007/06/30,斗六,2.7,0.26,-,27.3,54,34,25.0,12.69,4.7,7.99,-,-,-,-,-,29.98,-,71.2,66.0,-
1800,雲林縣,2007/06/30,崙背,2.6,0.15,-,21.4,38,33,16.0,9.35,4.29,5.07,-,-,-,-,-,30.47,-,71.34,54.0,-
1801,雲林縣,2007/06/30,臺西,3.5,0.18,-,18.0,32,25,10.0,10.12,3.79,6.32,-,-,-,-,-,30.16,-,75.04,25.0,-
1802,雲林縣,2007/06/29,臺西,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1803,雲林縣,2007/06/29,斗六,3.1,0.31,-,21.1,40,29,15.0,17.98,5.66,12.32,-,-,-,-,-,29.93,-,71.03,40.0,-
1804,雲林縣,2007/06/29,崙背,2.1,0.21,-,17.4,31,40,19.0,9.27,2.27,7.01,-,-,-,-,-,29.9,-,73.88,40.0,-
1805,雲林縣,2007/06/28,崙背,2.0,0.11,-,22.9,37,28,14.0,5.25,1.61,3.64,-,-,-,-,-,30.23,-,72.05,44.0,-
1806,雲林縣,2007/06/28,臺西,2.3,0.11,-,18.1,26,19,9.0,7.48,1.33,6.13,-,-,-,-,-,29.81,-,76.12,19.0,-
1807,雲林縣,2007/06/28,斗六,3.3,0.3,-,23.5,41,30,18.0,13.37,4.4,8.97,-,-,-,-,-,31.21,-,64.51,47.0,-
1808,雲林縣,2007/06/27,崙背,2.0,0.11,-,24.1,43,26,11.0,5.15,1.03,4.11,-,-,-,-,-,29.78,-,73.01,51.0,-
1809,雲林縣,2007/06/27,斗六,2.7,0.29,-,21.7,37,26,17.0,14.57,6.12,8.45,-,-,-,-,-,30.46,-,67.21,36.0,-
1810,雲林縣,2007/06/27,臺西,2.4,0.09,-,18.4,26,18,6.0,8.2,1.87,6.33,-,-,-,-,-,29.43,-,75.81,18.0,-
1811,雲林縣,2007/06/26,崙背,1.8,0.12,-,17.9,28,23,12.0,6.7,2.25,4.44,-,-,-,-,-,28.33,-,80.8,35.0,-
1812,雲林縣,2007/06/26,斗六,2.9,0.32,-,21.5,42,24,14.0,14.62,4.83,9.79,-,-,-,-,-,28.95,-,74.43,50.0,-
1813,雲林縣,2007/06/26,臺西,2.3,0.13,-,17.4,26,15,7.0,-,-,-,-,-,-,-,-,27.99,-,82.79,15.0,-
1814,雲林縣,2007/06/25,崙背,2.0,0.15,-,17.7,28,19,12.0,7.65,2.43,5.21,-,-,-,-,-,28.6,-,80.55,40.0,-
1815,雲林縣,2007/06/25,斗六,2.8,0.34,-,15.9,26,22,15.0,13.67,3.62,10.04,-,-,-,-,-,28.87,-,75.48,32.0,-
1816,雲林縣,2007/06/25,臺西,2.3,0.16,-,16.1,23,15,7.0,-,-,-,-,-,-,-,-,28.71,-,81.42,15.0,-
1817,雲林縣,2007/06/24,崙背,1.5,0.11,-,17.7,24,20,13.0,4.16,1.19,2.97,-,-,-,-,-,29.58,-,77.15,25.0,-
1818,雲林縣,2007/06/24,斗六,2.1,0.31,-,21.1,36,31,22.0,10.93,3.06,7.87,-,-,-,-,-,30.31,-,69.83,39.0,-
1819,雲林縣,2007/06/24,臺西,1.6,0.11,-,16.5,21,12,6.0,-,-,-,-,-,-,-,-,29.43,-,79.87,12.0,-
1820,雲林縣,2007/06/23,崙背,2.8,0.26,-,30.6,60,54,29.0,10.45,1.44,9.01,-,-,-,-,-,30.22,-,72.65,65.0,-
1821,雲林縣,2007/06/23,斗六,3.1,0.37,-,34.6,63,38,27.0,14.49,3.37,11.12,-,-,-,-,-,29.74,-,72.78,63.0,-
1822,雲林縣,2007/06/23,臺西,3.3,0.27,-,24.8,41,42,23.0,12.64,3.36,9.28,-,-,-,-,-,30.05,-,75.66,42.0,-
1823,雲林縣,2007/06/22,崙背,2.5,0.29,-,31.6,46,68,44.0,9.61,1.29,8.32,-,-,-,-,-,30.05,-,69.63,59.0,-
1824,雲林縣,2007/06/22,斗六,3.6,0.34,-,43.0,74,53,43.0,10.96,1.35,9.6,-,-,-,-,-,29.83,-,70.85,77.0,-
1825,雲林縣,2007/06/22,臺西,3.9,0.24,-,33.4,45,49,36.0,10.7,2.35,8.35,-,-,-,-,-,29.45,-,73.89,49.0,-
1826,雲林縣,2007/06/21,崙背,4.8,0.22,-,33.4,58,68,42.0,14.3,2.15,12.14,-,-,-,-,-,29.82,-,70.66,69.0,-
1827,雲林縣,2007/06/21,斗六,3.5,0.32,-,37.8,69,56,43.0,12.84,2.63,10.21,-,-,-,-,-,29.69,-,68.96,87.0,-
1828,雲林縣,2007/06/21,臺西,6.0,0.2,-,27.8,46,47,32.0,9.85,1.41,8.45,-,-,-,-,-,29.16,-,74.9,47.0,-
1829,雲林縣,2007/06/20,崙背,1.7,0.13,-,32.8,54,53,33.0,7.58,1.44,6.14,-,-,-,-,-,29.21,-,77.44,55.0,-
1830,雲林縣,2007/06/20,斗六,3.4,0.41,-,33.1,61,55,42.0,14.11,2.56,11.54,-,-,-,-,-,29.78,-,71.18,65.0,-
1831,雲林縣,2007/06/20,臺西,7.3,0.2,-,37.3,53,50,38.0,11.01,1.49,9.55,-,-,-,-,-,28.66,-,82.95,50.0,-
1832,雲林縣,2007/06/19,崙背,2.5,0.25,-,27.9,51,57,37.0,11.13,2.48,8.65,-,-,-,-,-,29.13,-,75.76,68.0,-
1833,雲林縣,2007/06/19,斗六,3.9,0.42,-,33.8,66,50,38.0,14.95,3.47,11.47,-,-,-,-,-,29.93,-,68.82,84.0,-
1834,雲林縣,2007/06/19,臺西,12.5,0.29,-,31.0,49,45,30.0,31.9,13.53,18.34,-,-,-,-,-,29.01,-,79.19,45.0,-
1835,雲林縣,2007/06/18,崙背,2.4,0.15,-,31.9,63,47,29.0,9.28,1.64,7.65,-,-,-,-,-,28.56,-,76.4,81.0,-
1836,雲林縣,2007/06/18,斗六,3.5,0.37,-,39.0,74,44,32.0,14.24,2.5,11.75,-,-,-,-,-,29.02,-,71.66,108.0,-
1837,雲林縣,2007/06/18,臺西,4.6,0.29,-,35.9,67,47,28.0,14.97,3.35,11.62,-,-,-,-,-,28.28,-,78.81,47.0,-
1838,雲林縣,2007/06/17,崙背,3.2,0.24,-,38.3,74,50,27.0,13.86,3.01,10.86,-,-,-,-,-,28.65,-,76.2,96.0,-
1839,雲林縣,2007/06/17,斗六,2.9,0.38,-,33.4,73,41,31.0,15.49,3.37,12.12,-,-,-,-,-,28.62,-,76.38,88.0,-
1840,雲林縣,2007/06/17,臺西,4.1,0.28,-,31.7,54,34,21.0,15.19,2.82,12.36,-,-,-,-,-,28.26,-,78.45,34.0,-
1841,雲林縣,2007/06/16,崙背,2.2,0.18,-,20.9,34,39,18.0,17.0,11.16,5.85,-,-,-,-,-,27.93,-,82.15,39.0,-
1842,雲林縣,2007/06/16,斗六,3.4,0.35,-,19.6,38,35,21.0,17.84,6.12,11.72,-,-,-,-,-,28.41,-,74.86,39.0,-
1843,雲林縣,2007/06/16,臺西,3.5,0.25,-,23.2,38,30,16.0,15.52,6.18,9.35,-,-,-,-,-,27.84,-,83.17,30.0,-
1844,雲林縣,2007/06/15,崙背,2.2,0.16,-,17.2,33,32,17.0,13.95,6.02,7.94,-,-,-,-,-,28.15,-,80.91,38.0,-
1845,雲林縣,2007/06/15,斗六,3.1,0.3,-,16.6,31,28,16.0,13.51,4.23,9.28,-,-,-,-,-,28.48,-,73.89,47.0,-
1846,雲林縣,2007/06/15,臺西,3.0,0.22,-,18.3,32,26,12.0,11.52,3.33,8.2,-,-,-,-,-,28.2,-,81.74,26.0,-
1847,雲林縣,2007/06/14,崙背,2.7,0.1,-,15.4,24,25,12.0,7.43,2.69,4.73,-,-,-,-,-,29.02,-,73.46,33.0,-
1848,雲林縣,2007/06/14,斗六,2.7,0.35,-,15.8,32,27,14.0,13.8,4.58,9.22,-,-,-,-,-,30.01,-,64.99,46.0,-
1849,雲林縣,2007/06/14,臺西,2.6,0.13,-,16.2,22,14,8.0,8.18,2.23,5.95,-,-,-,-,-,29.4,-,72.57,14.0,-
1850,雲林縣,2007/06/13,崙背,2.1,0.1,-,25.5,35,22,8.0,5.46,1.77,3.67,-,-,-,-,-,28.19,-,76.85,38.0,-
1851,雲林縣,2007/06/13,斗六,2.6,0.44,-,21.0,36,26,16.0,18.6,5.2,13.4,-,-,-,-,-,28.69,-,72.65,45.0,-
1852,雲林縣,2007/06/13,臺西,2.6,0.16,-,27.0,37,16,9.0,8.33,2.33,6.01,-,-,-,-,-,28.29,-,77.05,16.0,-
1853,雲林縣,2007/06/12,崙背,1.5,0.14,-,22.9,29,16,6.0,5.84,1.67,4.17,-,-,-,-,-,26.51,-,86.25,29.0,-
1854,雲林縣,2007/06/12,斗六,1.7,0.34,-,18.8,27,24,12.0,12.13,2.56,9.56,-,-,-,-,-,27.19,-,79.14,29.0,-
1855,雲林縣,2007/06/12,臺西,2.2,0.14,-,27.4,33,13,6.0,5.81,1.27,4.54,-,-,-,-,-,26.71,-,87.07,13.0,-
1856,雲林縣,2007/06/11,崙背,1.2,0.12,-,18.3,26,22,10.0,7.66,2.8,4.85,-,-,-,-,-,27.25,-,81.61,26.0,-
1857,雲林縣,2007/06/11,斗六,2.3,0.39,-,16.6,26,25,12.0,15.74,5.99,9.74,-,-,-,-,-,27.65,-,74.12,25.0,-
1858,雲林縣,2007/06/11,臺西,2.8,0.13,-,22.5,32,17,10.0,6.98,1.1,5.86,-,-,-,-,-,27.33,-,82.95,17.0,-
1859,雲林縣,2007/06/10,崙背,2.1,0.18,-,17.2,31,29,13.0,11.67,5.51,6.15,-,-,-,-,-,26.66,-,83.78,39.0,-
1860,雲林縣,2007/06/10,斗六,2.2,0.31,-,14.3,26,27,14.0,14.77,4.55,10.22,-,-,-,-,-,27.08,-,78.05,27.0,-
1861,雲林縣,2007/06/10,臺西,2.8,0.28,-,16.8,31,27,11.0,13.43,6.1,7.33,-,-,-,-,-,26.78,-,84.19,27.0,-
1862,雲林縣,2007/06/09,崙背,2.0,0.15,-,21.2,27,17,10.0,9.61,3.34,6.27,-,-,-,-,-,25.85,-,86.12,25.0,-
1863,雲林縣,2007/06/09,斗六,2.1,0.43,-,17.4,24,18,12.0,16.39,6.96,9.42,-,-,-,-,-,26.0,-,83.17,25.0,-
1864,雲林縣,2007/06/09,臺西,1.5,0.16,-,23.5,31,12,8.0,9.18,1.8,7.39,-,-,-,-,-,25.96,-,85.35,12.0,-
1865,雲林縣,2007/06/08,崙背,1.3,0.12,-,16.7,21,17,8.0,9.76,2.78,6.98,-,-,-,-,-,25.48,-,91.01,23.0,-
1866,雲林縣,2007/06/08,斗六,1.8,0.34,-,12.9,14,19,10.0,14.65,4.65,9.99,-,-,-,-,-,25.4,-,88.0,19.0,-
1867,雲林縣,2007/06/08,臺西,1.7,0.15,-,17.4,24,15,8.0,10.2,1.46,8.74,-,-,-,-,-,26.26,-,89.72,15.0,-
1868,雲林縣,2007/06/07,崙背,1.6,0.11,-,19.6,31,21,12.0,9.29,1.85,7.44,-,-,-,-,-,26.15,-,90.44,31.0,-
