序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
594,臺中市,2018/06/26,沙鹿,3.5,0.24,-,17.6,26,12,15.53,3.36,12.16,-,-,-,1.93,1.65,29.16,-,-,69.61,-
595,臺中市,2018/06/26,大里,5.3,0.33,440.28,15.8,40,10,16.26,4.11,12.15,1.85,0.131,1.72,1.68,1.3,29.4,-,-,67.92,-
596,臺中市,2018/06/25,西屯,1.1,0.24,-,24.2,35,13,13.1,1.19,11.96,1.894,0.147,1.747,2.01,1.9,28.39,0,0,71.53,0
597,臺中市,2018/06/25,忠明,1.4,0.3,-,24.6,26,13,14.93,3.58,11.35,1.794,0.11,1.685,1.79,1.42,30.3,-,-,67.18,-
598,臺中市,2018/06/25,豐原,3.9,0.4,-,27.7,29,14,12.92,2.91,10.01,1.77,0.117,1.652,2.11,1.66,27.87,-,-,70.09,-
599,臺中市,2018/06/25,沙鹿,4,0.24,-,23,29,12,12.71,1.88,10.85,-,-,-,2.51,2.12,29.01,-,-,73.82,-
600,臺中市,2018/06/25,大里,2.6,0.3,434.63,22.2,42,12,12.72,2.9,9.82,1.86,0.108,1.752,1.97,1.53,28.98,-,-,72.07,-
601,臺中市,2018/06/24,西屯,1.7,0.18,-,20.6,24,7,9.54,1.73,7.81,-,-,-,1.89,1.76,28.06,0,0,74.45,0
602,臺中市,2018/06/24,忠明,1.4,0.22,-,20.6,20,8,10.57,2.1,8.46,1.732,0.069,1.663,1.67,1.29,29.88,-,-,70.29,-
603,臺中市,2018/06/24,豐原,2.1,0.22,-,25.6,18,9,7.22,1.35,5.87,1.708,0.072,1.636,2.49,2.16,27.9,-,-,70.41,-
604,臺中市,2018/06/24,沙鹿,2.9,0.21,-,21,23,8,9.77,1.58,8.19,-,-,-,2.31,2.09,28.59,-,-,76.7,-
605,臺中市,2018/06/24,大里,2.1,0.22,428.01,19.5,33,5,10.02,2.54,7.47,1.81,0.065,1.745,1.78,1.54,28.74,-,-,74.54,-
606,臺中市,2018/06/23,西屯,2,0.18,-,17.7,32,9,10.03,2.58,7.45,1.816,0.091,1.725,2.6,2.39,27.98,0,0,75.14,0
607,臺中市,2018/06/23,忠明,0.8,0.27,-,16.5,22,9,11.78,3.5,8.28,1.725,0.076,1.65,2.09,1.67,29.66,-,-,71.4,-
608,臺中市,2018/06/23,豐原,2.5,0.27,-,19.5,22,8,8.4,2.15,6.25,1.794,0.156,1.638,2.63,2.38,27.25,-,-,72.57,-
609,臺中市,2018/06/23,沙鹿,2.2,0.24,-,17.3,25,8,10.9,2.33,8.58,-,-,-,3.07,2.84,28.37,-,-,76.25,-
610,臺中市,2018/06/23,大里,1.8,0.24,424.8,15.1,31,6,10.35,2.86,7.49,1.801,0.078,1.723,2.35,2.04,28.63,-,-,74.05,-
611,臺中市,2018/06/22,西屯,2.2,0.26,-,14.3,33,11,13.48,2.73,10.76,1.915,0.156,1.759,2.34,2.16,27.5,5,6.51,79.38,20.4
612,臺中市,2018/06/22,忠明,2.6,0.31,-,14.5,33,11,17.98,4.81,13.17,1.823,0.137,1.686,1.82,1.44,29.07,-,-,76.08,-
613,臺中市,2018/06/22,豐原,2.9,0.36,-,20.7,27,14,7.91,2.53,5.38,1.81,0.159,1.651,2.85,2.46,26.7,-,-,76.72,-
614,臺中市,2018/06/22,沙鹿,1.9,0.26,-,16.2,31,10,13.44,2.34,11.1,-,-,-,3.01,2.71,28.29,-,-,77.51,-
615,臺中市,2018/06/22,大里,2.9,0.4,428.94,12.9,42,10,15.79,4.9,10.89,1.964,0.219,1.745,1.93,1.66,28.16,-,-,77.79,-
616,臺中市,2018/06/21,西屯,2.2,0.29,-,14.2,26,12,12.17,3.65,8.57,1.904,0.152,1.753,2.2,2.14,27.1,2,4.62,78.16,20.7
617,臺中市,2018/06/21,忠明,2.7,0.32,-,15,21,10,17.25,4.78,12.46,1.813,0.148,1.665,1.71,1.33,28.85,-,-,77.87,-
618,臺中市,2018/06/21,豐原,2.8,0.18,-,20.7,22,11,6.89,2.04,4.84,1.814,0.169,1.646,3.21,2.99,26.85,-,-,76.01,-
619,臺中市,2018/06/21,沙鹿,2.4,0.29,-,16.7,23,9,14.25,3.22,11.03,-,-,-,3.17,2.8,28.39,-,-,80.31,-
620,臺中市,2018/06/21,大里,2.1,0.31,416.88,16.1,32,7,12.91,4.16,8.74,1.868,0.169,1.7,2.22,1.84,28.09,-,-,78.85,-
621,臺中市,2018/06/20,西屯,1.9,0.26,-,10.8,19,8,18.69,3.79,14.92,1.952,0.2,1.752,2.39,2.19,25.1,7.55,5.04,88.63,10.76
622,臺中市,2018/06/20,忠明,2.5,0.35,-,12.7,12,4,17.52,4.56,12.96,1.815,0.152,1.663,1.74,1.41,26.51,-,-,85.78,-
623,臺中市,2018/06/20,豐原,1.3,0.13,-,20.9,8,6,4.64,0.89,3.74,1.67,0.038,1.632,3.6,3.26,25.04,-,-,79.79,-
624,臺中市,2018/06/20,沙鹿,2.2,0.23,-,16.9,13,3,12.3,2.71,9.59,-,-,-,3.98,3.68,26.84,-,-,82.13,-
625,臺中市,2018/06/20,大里,3.1,0.4,418.07,10.5,19,5,17.93,6.05,11.87,2.193,0.479,1.714,1.61,0.94,25.98,-,-,85.34,-
626,臺中市,2018/06/19,西屯,1.4,0.25,-,17,17,4,16.23,2.12,14.12,1.868,0.109,1.759,2.92,2.73,24.85,3.92,5.39,89.3,6.59
627,臺中市,2018/06/19,忠明,1.7,0.27,-,19.3,10,4,13.35,2.05,11.33,1.777,0.108,1.669,1.85,1.54,26.2,-,-,86.39,-
628,臺中市,2018/06/19,豐原,1.5,0.12,-,26.8,7,7,4.73,0.68,4.09,1.7,0.052,1.648,4.42,4,24.62,-,-,82.9,-
629,臺中市,2018/06/19,沙鹿,2.3,0.2,-,23.8,11,4,9.83,1.77,8.06,-,-,-,4.18,3.89,26.81,-,-,83.27,-
630,臺中市,2018/06/19,大里,2,0.31,414.73,17.2,18,5,13.86,2.89,10.97,1.954,0.244,1.71,1.81,1.41,25.81,-,-,86.34,-
631,臺中市,2018/06/18,西屯,1.4,0.23,-,15.3,17,5,9.49,1.33,8.16,1.854,0.078,1.776,1.92,1.79,26.31,1.21,6.08,85.14,8.31
632,臺中市,2018/06/18,忠明,0.8,0.26,-,14.1,18,6,13.66,2.91,10.75,1.763,0.08,1.682,1.38,1.04,28.11,-,-,79.67,-
633,臺中市,2018/06/18,豐原,1.6,0.52,-,20.2,13,9,8.46,1.23,7.22,1.738,0.081,1.657,2.17,1.74,26.18,-,-,78.43,-
634,臺中市,2018/06/18,沙鹿,1.6,0.22,-,20.3,17,5,10.13,2.12,8.01,-,-,-,3.06,2.73,27.51,-,-,78.97,-
635,臺中市,2018/06/18,大里,1.6,0.28,427.48,11.4,29,5,13.05,3.75,9.3,1.829,0.098,1.73,1.58,1.07,27.26,-,-,83.2,-
636,臺中市,2018/06/17,西屯,1.8,0.28,-,27.8,27,11,9.8,0.43,9.47,1.897,0.109,1.788,1.54,1.24,27,3.88,5.81,80.22,10.05
637,臺中市,2018/06/17,忠明,2.8,0.29,-,24.6,18,8,14.45,2.57,11.88,1.774,0.079,1.695,1.38,1.08,28.76,-,-,76.49,-
638,臺中市,2018/06/17,豐原,1.8,0.25,-,25.3,13,8,9.3,1.48,7.81,1.741,0.067,1.674,1.49,1.04,25.93,-,-,81.56,-
639,臺中市,2018/06/17,沙鹿,3.2,0.29,-,26.9,20,10,12.88,1.41,11.47,-,-,-,1.82,1.61,28.33,-,-,80.73,-
640,臺中市,2018/06/17,大里,1.8,0.36,424.57,23.9,29,11,15.06,2.04,13.01,1.896,0.11,1.786,1.65,1.29,27.97,-,-,81.3,-
641,臺中市,2018/06/16,西屯,2,0.19,-,52.4,41,14,7.32,0.39,6.98,1.844,0.057,1.787,3.42,3.14,27.64,3.75,4.92,65.34,13
642,臺中市,2018/06/16,忠明,2.6,0.26,-,47.5,33,14,10.93,0.73,10.2,1.751,0.055,1.696,2.4,1.91,29.53,-,-,62.25,-
643,臺中市,2018/06/16,豐原,2,0.19,-,49.7,25,11,8.44,1.15,7.29,1.764,0.053,1.711,2.61,2.26,27.51,-,-,59.39,-
644,臺中市,2018/06/16,沙鹿,2,0.18,-,49.6,32,16,8.6,0.67,7.92,-,-,-,5.16,4.65,27.3,-,-,71.39,-
645,臺中市,2018/06/16,大里,1.8,0.28,412.75,51.5,38,12,11.74,0.66,11.06,1.807,0.065,1.742,2.24,1.77,29.33,-,-,61.25,-
646,臺中市,2018/06/15,西屯,1.4,0.19,-,44.2,28,4,9.2,0.77,8.44,1.872,0.083,1.789,5.06,4.63,26.74,0.8,5.21,72.48,24.96
647,臺中市,2018/06/15,忠明,2.5,0.25,-,38,17,8,12.43,0.65,11.8,1.782,0.084,1.698,2.59,1.87,28.6,-,-,68.67,-
648,臺中市,2018/06/15,豐原,1.1,0.2,-,36.9,14,10,8.57,1.18,7.39,1.781,0.085,1.697,2.77,2.41,26.35,-,-,72.28,-
649,臺中市,2018/06/15,沙鹿,1.8,0.19,-,45.5,19,5,9.44,1.09,8.35,-,-,-,6.7,6.11,26.83,-,-,75.07,-
650,臺中市,2018/06/15,大里,1.9,0.32,411.65,36.7,26,7,13.89,2.47,11.42,1.825,0.086,1.739,3.02,2.4,28.57,-,-,68.49,-
651,臺中市,2018/06/14,西屯,3.9,0.35,-,50,57,26,13.72,0.24,13.55,2.014,0.126,1.888,3.01,2.65,28.4,0,0,68.54,0
652,臺中市,2018/06/14,忠明,2.9,0.36,-,50.2,48,25,14.93,1.32,13.61,1.906,0.141,1.765,2.22,1.71,30.29,-,-,65.11,-
653,臺中市,2018/06/14,豐原,2.1,0.35,-,50.4,42,21,11.01,1.33,9.68,1.898,0.122,1.776,2,1.71,27.53,-,-,69.69,-
654,臺中市,2018/06/14,沙鹿,3.4,0.33,-,49.9,47,26,11.51,0.95,10.56,-,-,-,4.33,3.94,28.33,-,-,72.56,-
655,臺中市,2018/06/14,大里,3.1,0.46,432.6,51.2,62,20,16.79,1.83,14.97,1.989,0.148,1.841,2.24,1.7,29.9,-,-,66.39,-
656,臺中市,2018/06/13,西屯,3.7,0.44,-,58.3,53,27,16.83,0.23,16.83,2.242,0.282,1.96,2.01,1.75,29.29,0,0,58.16,0
657,臺中市,2018/06/13,忠明,4.3,0.45,-,60.9,48,26,17.4,1.19,16.21,1.93,0.118,1.812,1.91,1.5,31.19,-,-,54.98,-
658,臺中市,2018/06/13,豐原,2.2,0.36,-,60.9,46,22,13.88,2.17,11.71,1.902,0.111,1.791,2.05,1.88,28.03,-,-,59.18,-
659,臺中市,2018/06/13,沙鹿,3.3,0.41,-,71.6,46,28,13.99,0.81,13.17,-,-,-,2.42,2.12,29.4,-,-,64.43,-
660,臺中市,2018/06/13,大里,3.3,0.53,439.41,57.2,56,21,19.15,1.68,17.47,2.048,0.166,1.882,1.57,1.05,30.41,-,-,57.32,-
661,臺中市,2018/06/12,西屯,3.8,0.43,-,56.2,45,20,23.51,2.71,20.8,2.126,0.193,1.933,1.84,1.49,28.73,0,0,58.16,0
662,臺中市,2018/06/12,忠明,2.7,0.47,-,55.6,40,20,22.76,2.4,20.36,1.961,0.154,1.807,1.8,1.27,30.68,-,-,55.55,-
663,臺中市,2018/06/12,豐原,2.7,0.41,-,53.4,44,20,17.3,2.86,14.44,1.998,0.194,1.804,1.83,1.63,27.84,-,-,64.23,-
664,臺中市,2018/06/12,沙鹿,3.3,0.43,-,60.2,42,20,18.45,1.77,16.68,-,-,-,2.58,2.31,28.37,-,-,63.34,-
665,臺中市,2018/06/12,大里,3.5,0.5,433.92,51.3,55,21,20.4,2.38,18.01,2.089,0.193,1.896,1.88,1.58,29.67,-,-,63.04,-
666,臺中市,2018/06/11,西屯,1.8,0.28,-,29.3,25,8,12.44,0.77,11.7,1.973,0.138,1.835,2.6,2.3,27.4,16.5,4.58,75.54,16.95
667,臺中市,2018/06/11,忠明,1.6,0.32,-,26.7,19,9,16.08,1.79,14.29,1.859,0.122,1.737,1.93,1.45,29.04,-,-,73.22,-
668,臺中市,2018/06/11,豐原,1.2,0.21,-,25.2,20,6,8.38,0.94,7.45,1.801,0.093,1.709,1.88,1.53,26.16,-,-,78.03,-
669,臺中市,2018/06/11,沙鹿,2.1,0.29,-,30.8,19,10,12,0.83,11.16,-,-,-,3.55,3.4,27.73,-,-,76.79,-
670,臺中市,2018/06/11,大里,1.8,0.38,419.75,25.7,21,9,15.95,2.37,13.58,1.906,0.12,1.785,1.95,1.5,28.47,-,-,76.12,-
671,臺中市,2018/06/10,西屯,2.9,0.27,-,33.2,41,21,10.23,0.27,10.09,1.905,0.091,1.814,1.91,1.78,29.24,0,0,70.62,0
672,臺中市,2018/06/10,忠明,2.6,0.23,-,32.7,37,18,12.56,1.5,11.06,1.787,0.073,1.714,2,1.51,31.17,-,-,66.97,-
673,臺中市,2018/06/10,豐原,2.2,0.23,-,31.9,35,16,8.73,1.32,7.41,1.757,0.064,1.693,2.23,2.01,27.81,-,-,73.46,-
674,臺中市,2018/06/10,沙鹿,3.9,0.29,-,30.3,35,18,12.26,1.79,10.47,-,-,-,2.11,1.77,29.35,-,-,73.72,-
675,臺中市,2018/06/10,大里,3.1,0.31,419.73,29.7,42,15,11.53,1.27,10.26,1.838,0.068,1.77,2,1.8,29.9,-,-,71.83,-
676,臺中市,2018/06/09,西屯,2.6,0.26,-,33.7,47,20,12.6,0.78,11.79,1.951,0.151,1.8,1.98,1.53,29.34,0,0,70.47,0
677,臺中市,2018/06/09,忠明,2.4,0.31,-,34,46,21,14.55,1.94,12.6,1.791,0.097,1.694,1.85,1.33,31.19,-,-,67.32,-
678,臺中市,2018/06/09,豐原,2.1,0.34,-,34.7,48,21,11.97,1.54,10.43,1.834,0.119,1.716,1.87,1.52,28.17,-,-,72,-
679,臺中市,2018/06/09,沙鹿,2.8,0.25,-,30.6,37,19,12.44,1.14,11.3,-,-,-,2.66,2.31,29.2,-,-,75.91,-
680,臺中市,2018/06/09,大里,3.1,0.3,423.13,33.1,57,17,12.29,1.28,11.01,1.862,0.095,1.767,2,1.74,30.34,-,-,69.42,-
681,臺中市,2018/06/08,西屯,5.3,0.34,-,34.3,49,20,17.45,1.78,15.67,2.034,0.22,1.814,1.58,1.39,29.25,0,0,68.18,0
682,臺中市,2018/06/08,忠明,4.1,0.38,-,34.6,40,21,18.85,2.63,16.21,1.843,0.144,1.699,1.86,1.29,31.2,-,-,64.97,-
683,臺中市,2018/06/08,豐原,3.7,0.3,-,34.8,40,18,13.49,2.29,11.2,1.799,0.118,1.681,1.95,1.61,27.68,-,-,70.46,-
684,臺中市,2018/06/08,沙鹿,5.5,0.3,-,31,34,19,19.12,2.83,16.29,-,-,-,1.93,1.68,29.4,-,-,72.98,-
685,臺中市,2018/06/08,大里,3.7,0.39,432.29,36.7,63,20,16.48,1.76,14.71,1.928,0.139,1.789,1.95,1.66,30.13,-,-,68.73,-
686,臺中市,2018/06/07,西屯,2.7,0.26,-,41.1,40,20,11.64,0.52,11.15,1.953,0.156,1.797,2.05,1.84,28.99,0,0,72.03,0
687,臺中市,2018/06/07,忠明,2.5,0.33,-,40.5,34,19,14.98,1.72,13.26,1.811,0.116,1.695,2.11,1.56,30.9,-,-,68.78,-
688,臺中市,2018/06/07,豐原,2.1,0.26,-,37.2,43,14,14.73,2.27,12.46,1.853,0.142,1.711,1.88,1.44,28.08,-,-,73.37,-
689,臺中市,2018/06/07,沙鹿,2.9,0.26,-,38.3,30,16,10.33,0.75,9.59,-,-,-,3.01,2.74,29.02,-,-,76.91,-
690,臺中市,2018/06/07,大里,2.7,0.37,421.44,41,45,17,15.28,2.33,12.96,1.913,0.132,1.782,2,1.72,30.23,-,-,71.03,-
691,臺中市,2018/06/06,西屯,2.3,0.22,-,31.2,27,15,12.29,1.29,11.04,1.888,0.116,1.772,2.49,2.2,29.25,0,0,67.31,0
692,臺中市,2018/06/06,忠明,1.9,0.28,-,30.8,23,12,13.85,2.32,11.53,1.778,0.096,1.683,2.11,1.61,31.24,-,-,63.36,-
693,臺中市,2018/06/06,豐原,2.5,0.19,-,33.8,28,12,10.8,1.82,8.98,1.727,0.09,1.637,2.14,1.91,28.56,-,-,65.77,-
694,臺中市,2018/06/06,沙鹿,2.8,0.26,-,31.2,22,15,12.58,1.92,10.65,-,-,-,3.25,2.94,29.43,-,-,71.72,-
695,臺中市,2018/06/06,大里,2.5,0.34,417.58,30.8,29,8,13.99,2.1,11.89,1.848,0.112,1.736,1.87,1.47,30.58,-,-,64.6,-
696,臺中市,2018/06/05,西屯,5,0.31,-,37.3,38,20,14.59,1.05,13.55,1.999,0.174,1.825,1.73,1.64,29.06,0,0,66.99,0
697,臺中市,2018/06/05,忠明,4.4,0.3,-,35.6,32,18,16.97,1.98,14.99,1.815,0.111,1.704,1.86,1.36,31.12,-,-,63.44,-
698,臺中市,2018/06/05,豐原,2.8,0.31,-,41.5,35,18,11.41,1.33,10.08,1.85,0.135,1.715,2.07,1.76,28.08,-,-,66.89,-
699,臺中市,2018/06/05,沙鹿,4.6,0.32,-,38.9,35,25,17.16,2.15,15,-,-,-,1.98,1.6,29.43,-,-,70.6,-
700,臺中市,2018/06/05,大里,2.9,0.33,425.36,34.6,35,13,13.51,2,11.52,1.884,0.123,1.761,2.12,1.73,30.08,-,-,67.6,-
701,臺中市,2018/06/04,西屯,3.2,0.37,-,40.5,40,20,16.38,0.85,15.53,2.147,0.21,1.937,1.68,1.45,29.03,0,0,65.97,0
702,臺中市,2018/06/04,忠明,3.3,0.39,-,39.5,38,22,19.05,2.63,16.42,1.917,0.117,1.8,1.85,1.35,31.13,-,-,61.85,-
703,臺中市,2018/06/04,豐原,2.9,0.41,-,41.7,43,19,14.5,1.08,13.43,1.91,0.137,1.773,2.07,1.82,28.01,-,-,67.29,-
704,臺中市,2018/06/04,沙鹿,3.4,0.36,-,37.2,33,21,16.7,2.01,14.68,-,-,-,2.38,2.2,28.29,-,-,74.67,-
705,臺中市,2018/06/04,大里,3,0.45,431.31,40.7,48,19,16.71,1.85,14.86,2.008,0.154,1.855,1.82,1.35,30.41,-,-,64.87,-
706,臺中市,2018/06/03,西屯,3.6,0.35,-,46.5,44,25,13.65,0.71,12.91,2.034,0.12,1.914,2.13,1.83,28.07,0,0,68.21,0
707,臺中市,2018/06/03,忠明,2.8,0.39,-,45.2,46,25,15.79,1.2,14.59,1.917,0.119,1.798,1.96,1.48,29.99,-,-,64.85,-
708,臺中市,2018/06/03,豐原,3.3,0.36,-,45.7,46,24,11.95,0.36,11.65,1.885,0.114,1.77,1.76,1.39,27.48,-,-,69.51,-
709,臺中市,2018/06/03,沙鹿,3.1,0.3,-,44.8,35,23,11.73,1.43,10.29,-,-,-,2.94,2.82,27.55,-,-,74.1,-
710,臺中市,2018/06/03,大里,2.9,0.42,424.23,44.4,60,20,15.47,0.83,14.67,2.022,0.128,1.894,1.87,1.45,29.48,-,-,67.33,-
711,臺中市,2018/06/02,西屯,3.5,0.31,-,48.5,38,17,13.66,0.43,13.28,1.958,0.094,1.864,2.74,2.57,26.74,0,0,66.92,0
712,臺中市,2018/06/02,忠明,2.7,0.32,-,45.4,36,19,16.18,2.57,13.61,1.865,0.095,1.77,2.12,1.73,28.55,-,-,64.02,-
713,臺中市,2018/06/02,豐原,3,0.3,-,42.7,35,13,12.91,1.7,11.2,1.865,0.092,1.772,1.88,1.56,26.78,-,-,67.24,-
714,臺中市,2018/06/02,沙鹿,2.5,0.3,-,52.1,32,18,10.35,0.51,9.8,-,-,-,4.53,4.34,25.66,-,-,72.8,-
715,臺中市,2018/06/02,大里,2.7,0.44,418.7,45.4,49,13,18.36,2.04,16.32,2.003,0.144,1.86,1.8,1.43,28.79,-,-,64.12,-
716,臺中市,2018/06/01,西屯,2.2,0.28,-,51,39,17,11.2,0.46,10.83,1.936,0.094,1.842,3.13,2.95,27.38,0,0,71.86,0
717,臺中市,2018/06/01,忠明,2.3,0.27,-,46.9,34,16,14.68,1.83,12.86,1.849,0.102,1.747,2.47,1.95,29.18,-,-,68.94,-
718,臺中市,2018/06/01,豐原,2.4,0.22,-,38.2,25,14,10.28,2.51,7.77,1.803,0.078,1.724,2.13,1.78,27.17,-,-,71.25,-
719,臺中市,2018/06/01,沙鹿,2.4,0.3,-,55.9,31,13,10.48,1.57,8.91,-,-,-,4.86,4.6,26.78,-,-,75.88,-
720,臺中市,2018/06/01,大里,2.1,0.39,413.76,40.3,38,13,16.36,2,14.36,1.92,0.128,1.793,1.89,1.4,29.51,-,-,66.94,-
721,臺南市,2018/06/30,新營,1.6,0.15,-,20.1,32,11,6.24,0.79,5.41,1.981,0.044,1.936,1.73,1.25,29.86,0,0,73.97,0
722,臺南市,2018/06/30,善化,2.3,0.13,418.4,20.4,28,7,6.63,1.9,4.76,-,-,-,1.92,1.65,28.98,-,-,78.77,-
723,臺南市,2018/06/30,安南,1.8,0.15,-,24,38,9,8.7,2.05,6.65,1.941,0.097,1.844,2.38,2,30.26,-,-,72.58,-
724,臺南市,2018/06/30,臺南,1.6,0.2,-,22.5,31,9,8.98,2.01,6.97,1.833,0.084,1.749,1.93,1.79,29.69,-,-,75.72,-
725,臺南市,2018/06/29,新營,2.4,0.18,-,13.2,33,10,7.67,1.77,5.9,2.008,0.062,1.945,1.79,1.51,29.69,1,6.87,74.93,20.4
726,臺南市,2018/06/29,善化,1.7,0.12,420.02,16.2,25,4,5.59,1.13,4.45,-,-,-,2.3,2.22,29.33,-,-,77.77,-
727,臺南市,2018/06/29,安南,2.4,0.17,-,16.5,22,6,9.69,1.79,7.9,1.964,0.136,1.828,2.63,2.36,30.08,-,-,72.28,-
728,臺南市,2018/06/29,臺南,2.4,0.17,-,13.8,22,8,10.29,3.25,7.05,1.811,0.082,1.729,2.14,1.89,29.53,-,-,76.55,-
729,臺南市,2018/06/28,新營,2.7,0.21,-,15,39,15,7.87,1.52,6.33,2.072,0.083,1.989,1.69,1.25,29.1,0,0,76.91,0
730,臺南市,2018/06/28,善化,3.4,0.17,437,13.5,31,8,9.89,3.48,6.4,-,-,-,2.31,2.06,28.75,-,-,79.38,-
731,臺南市,2018/06/28,安南,2.8,0.23,-,16.9,31,7,12.25,3.56,8.69,2.036,0.169,1.868,2.27,2.03,29.81,-,-,73.9,-
732,臺南市,2018/06/28,臺南,2.3,0.21,-,17.4,23,8,8.96,1.53,7.42,1.826,0.095,1.732,2.11,2.01,29.38,-,-,76.78,-
733,臺南市,2018/06/27,新營,2.3,0.19,-,16.3,38,13,9.53,1.39,8.13,2.1,0.073,2.027,1.56,1.3,28.86,1.5,6.86,76.67,33.8
734,臺南市,2018/06/27,善化,2.1,0.13,436.24,16.4,34,5,7.36,1.77,5.6,-,-,-,1.83,1.42,28.5,-,-,81.95,-
735,臺南市,2018/06/27,安南,2.3,0.23,-,17.6,37,9,14.27,3.83,10.44,2.146,0.245,1.901,2.08,1.87,29.75,-,-,74.8,-
736,臺南市,2018/06/27,臺南,2.4,0.29,-,15.6,28,10,12.97,2.62,10.35,1.907,0.138,1.769,2.03,1.53,29.26,-,-,76.12,-
737,臺南市,2018/06/26,新營,1.4,0.18,-,17.2,40,15,6.68,0.93,5.72,2.032,0.07,1.962,1.77,1.43,29.95,0,0,72.09,0
738,臺南市,2018/06/26,善化,2.9,0.13,430.12,16.5,39,9,6.97,1.86,5.11,-,-,-,1.69,1.75,29.36,-,-,77.14,-
739,臺南市,2018/06/26,安南,2.4,0.17,-,18.3,33,11,10.96,3.66,7.3,1.968,0.091,1.877,2.17,1.91,30.6,-,-,69.82,-
740,臺南市,2018/06/26,臺南,2.6,0.21,-,18.7,25,11,9.29,1.62,7.67,1.834,0.089,1.744,2.19,1.75,30.08,-,-,71.98,-
741,臺南市,2018/06/25,新營,2.5,0.24,-,21.3,44,20,9,1.2,7.8,2.147,0.087,2.06,1.65,1.3,29.54,0,0,74.93,0
742,臺南市,2018/06/25,善化,3.2,0.2,433.83,21.8,38,13,7.27,1.24,6.02,-,-,-,2.2,2.17,29.13,-,-,79.08,-
743,臺南市,2018/06/25,安南,3.3,0.26,-,21.2,39,16,12.66,2.79,9.87,1.978,0.121,1.857,2.24,2.05,30.19,-,-,73.74,-
744,臺南市,2018/06/25,臺南,3,0.2,-,19.8,27,11,10.55,2.26,8.29,1.815,0.083,1.733,2.07,1.83,29.7,-,-,76.88,-
745,臺南市,2018/06/24,新營,2.2,0.21,-,16.7,40,20,7.85,1.2,6.66,1.992,0.057,1.935,1.44,1.18,29.33,0,0,78.37,0
746,臺南市,2018/06/24,善化,2.5,0.17,426.97,16.1,29,8,8.68,1.34,7.32,-,-,-,2.06,2.02,28.8,-,-,82.92,-
747,臺南市,2018/06/24,安南,2.7,0.21,-,20.2,28,9,9.19,1.9,7.28,1.986,0.133,1.853,2.28,2.04,29.64,-,-,78.92,-
748,臺南市,2018/06/24,臺南,3,0.2,-,18,30,8,9.88,2.89,6.99,1.819,0.078,1.741,1.79,1.59,29.06,-,-,81.58,-
749,臺南市,2018/06/23,新營,2.2,0.18,-,16,35,20,5.74,1.03,4.69,1.957,0.045,1.912,1.88,1.46,28.86,0,0,80.25,0
750,臺南市,2018/06/23,善化,2.7,0.14,420.11,14.4,28,9,8.6,2.18,6.42,-,-,-,2.25,2.26,28.2,-,-,85.48,-
751,臺南市,2018/06/23,安南,2.3,0.22,-,19,36,9,10.48,3.41,7.07,1.985,0.164,1.821,2.61,2.4,29.27,-,-,80.99,-
752,臺南市,2018/06/23,臺南,2.3,0.19,-,16.4,28,8,9.23,2.66,6.58,1.812,0.082,1.73,2.04,1.84,28.58,-,-,83.97,-
753,臺南市,2018/06/22,新營,2.6,0.25,-,14.6,41,18,9.35,1.61,7.74,1.977,0.075,1.903,1.84,1.4,27.96,1.67,6.25,83.25,6.9
754,臺南市,2018/06/22,善化,2.4,0.19,423.47,14,39,7,9.44,2.53,6.91,-,-,-,2.42,2.49,27.61,-,-,86.43,-
755,臺南市,2018/06/22,安南,3.1,0.35,-,13.4,43,9,18.11,5.58,12.53,2.225,0.365,1.86,2.9,2.53,28.4,-,-,84.05,-
756,臺南市,2018/06/22,臺南,2.9,0.31,-,11.1,33,9,16.99,5.19,11.8,1.948,0.151,1.797,2.14,1.95,27.79,-,-,87.71,-
757,臺南市,2018/06/21,新營,2.4,0.25,-,12.7,34,16,8.71,1.82,6.86,2.074,0.082,1.993,1.47,1.1,27.63,0,0,84.11,0
758,臺南市,2018/06/21,善化,2.5,0.17,422.98,10.7,30,4,8.59,2.06,6.53,-,-,-,1.96,1.91,26.65,-,-,89.25,-
759,臺南市,2018/06/21,安南,3.8,0.49,-,9.9,42,15,27.96,10.1,17.87,2.575,0.66,1.915,2.04,1.92,27.13,-,-,89.56,-
760,臺南市,2018/06/21,臺南,2.8,0.57,-,7.9,27,11,24.26,6.73,17.53,2.088,0.263,1.825,1.48,1.22,26.31,-,-,92.23,-
761,臺南市,2018/06/20,新營,1.8,0.19,-,15.6,21,-,6.97,1.5,5.48,1.892,0.052,1.841,1.59,1.08,25.95,7.88,5.64,90,5.69
