序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
961,新北市,2014/12/07,板橋,2.2,0.54,-,28.1,40,-,25.81,5.03,20.78,2.29,20.32,57.17
962,新北市,2014/12/07,三重,-,-,-,-,-,20,-,-,-,-,-,-
963,新北市,2014/12/07,三重,3.9,1.47,-,-,60,-,91.48,54.31,37.18,-,20.48,57.68
964,新北市,2014/12/07,菜寮,-,-,-,-,-,23,-,-,-,-,-,-
965,新北市,2014/12/07,菜寮,1.8,0.46,-,30.3,40,-,19.41,2.58,16.83,2.77,20.34,56.86
966,新北市,2014/12/07,永和,-,-,-,-,-,14,-,-,-,-,-,-
967,新北市,2014/12/07,永和,2.1,0.45,-,34.7,32,-,19.88,5.38,14.5,2.48,20.54,64.12
968,新北市,2014/12/07,新莊,-,-,-,-,-,17,-,-,-,-,-,-
969,新北市,2014/12/07,新莊,2.1,0.4,-,33.8,36,-,16.36,1.62,14.74,3.51,20.28,59.14
970,新北市,2014/12/07,新店,-,-,-,-,-,18,-,-,-,-,-,-
971,新北市,2014/12/07,新店,1.8,0.37,-,34.8,34,-,15.32,2.76,12.55,1.92,19.84,61.55
972,新北市,2014/12/07,淡水,-,-,-,-,-,16,-,-,-,-,-,-
973,新北市,2014/12/07,淡水,1.7,0.21,-,42.1,37,-,4.86,1.19,3.68,-,-,-
974,新北市,2014/12/07,汐止,-,-,-,-,-,22,-,-,-,-,-,-
975,新北市,2014/12/07,汐止,3.5,0.35,-,27.4,38,-,21.25,4.34,16.91,1.7,19.28,69.29
976,新北市,2014/12/07,土城,-,-,-,-,-,21,-,-,-,-,-,-
977,新北市,2014/12/07,土城,1.5,0.42,-,34.5,37,-,15.22,1.36,13.86,1.34,20.87,59.15
978,新北市,2014/12/07,林口,2,0.23,-,40.4,34,-,8.99,0.81,8.12,3.05,18.14,67.64
979,新北市,2014/12/07,萬里,-,-,-,-,-,16,-,-,-,-,-,-
980,新北市,2014/12/07,萬里,2.7,0.21,-,42.6,47,-,7.98,1.83,6.15,3.72,20.8,66.25
981,新北市,2014/12/06,板橋,-,-,-,-,-,17,-,-,-,-,-,-
982,新北市,2014/12/06,板橋,2.8,0.42,-,28.5,42,-,22.64,4.6,18.04,2.68,16.6,53.56
983,新北市,2014/12/06,三重,-,-,-,-,-,20,-,-,-,-,-,-
984,新北市,2014/12/06,三重,3.7,1.38,-,-,64,-,96.01,60.01,36,-,16.93,54.73
985,新北市,2014/12/06,菜寮,-,-,-,-,-,19,-,-,-,-,-,-
986,新北市,2014/12/06,菜寮,3,0.38,-,32.6,41,-,16.15,2.29,13.86,3.61,16.61,54.1
987,新北市,2014/12/06,永和,-,-,-,-,-,16,-,-,-,-,-,-
988,新北市,2014/12/06,永和,2.8,0.4,-,35.3,34,-,16.1,4.26,11.84,3.05,16.81,61.41
989,新北市,2014/12/06,新莊,-,-,-,-,-,16,-,-,-,-,-,-
990,新北市,2014/12/06,新莊,2.3,0.4,-,32.8,40,-,15.72,1.94,13.79,5.09,16.57,56.44
991,新北市,2014/12/06,新店,-,-,-,-,-,17,-,-,-,-,-,-
992,新北市,2014/12/06,新店,2,0.34,-,37,36,-,13.12,2.51,10.61,2.49,16.75,55.92
993,新北市,2014/12/06,淡水,-,-,-,-,-,15,-,-,-,-,-,-
994,新北市,2014/12/06,淡水,2,0.27,-,35,39,-,9.82,2.02,7.8,-,-,-
995,新北市,2014/12/06,汐止,-,-,-,-,-,19,-,-,-,-,-,-
996,新北市,2014/12/06,汐止,2.5,0.31,-,32.3,40,-,17.13,2.29,14.84,2.03,16.46,61.45
997,新北市,2014/12/06,土城,-,-,-,-,-,23,-,-,-,-,-,-
998,新北市,2014/12/06,土城,2,0.37,-,34.9,41,-,13.01,1.54,11.48,1.92,17.39,55.73
999,新北市,2014/12/06,林口,-,-,-,-,-,21,-,-,-,-,-,-
1000,新北市,2014/12/06,林口,3.1,0.25,-,36.6,40,-,11.66,1.72,9.93,4.32,14.32,65.45
1001,新北市,2014/12/06,萬里,-,-,-,-,-,13,-,-,-,-,-,-
1002,新北市,2014/12/06,萬里,2.2,0.18,-,46.6,50,-,4.83,1,3.82,6.8,17.02,60.42
1003,新北市,2014/12/05,板橋,-,-,-,-,-,31,-,-,-,-,-,-
1004,新北市,2014/12/05,板橋,4.7,0.57,-,25,70,-,25.9,4.81,21.09,2.83,14.8,52.78
1005,新北市,2014/12/05,三重,-,-,-,-,-,34,-,-,-,-,-,-
1006,新北市,2014/12/05,三重,6,1.75,-,-,92,-,135.12,93.52,41.59,-,15.31,54.47
1007,新北市,2014/12/05,菜寮,-,-,-,-,-,32,-,-,-,-,-,-
1008,新北市,2014/12/05,菜寮,4.5,0.53,-,27.6,71,-,21.9,3.31,18.59,3.12,14.86,53.92
1009,新北市,2014/12/05,永和,-,-,-,-,-,30,-,-,-,-,-,-
1010,新北市,2014/12/05,永和,5.4,0.62,-,28.7,65,-,25.76,8.3,17.46,2.62,15.03,61.61
1011,新北市,2014/12/05,新莊,-,-,-,-,-,29,-,-,-,-,-,-
1012,新北市,2014/12/05,新莊,4.1,0.49,-,30.2,67,-,18.16,2.18,15.98,4.78,14.8,56.14
1013,新北市,2014/12/05,新店,-,-,-,-,-,32,-,-,-,-,-,-
1014,新北市,2014/12/05,新店,4.7,0.47,-,31.3,65,-,18.85,3.48,15.37,2.04,14.78,57.73
1015,新北市,2014/12/05,淡水,-,-,-,-,-,31,-,-,-,-,-,-
1016,新北市,2014/12/05,淡水,3.6,0.43,-,30.1,68,-,15.28,2.63,12.65,-,-,-
1017,新北市,2014/12/05,汐止,-,-,-,-,-,35,-,-,-,-,-,-
1018,新北市,2014/12/05,汐止,6,0.44,-,26.1,68,-,24.5,3.58,20.91,1.66,14.63,62.13
1019,新北市,2014/12/05,土城,-,-,-,-,-,36,-,-,-,-,-,-
1020,新北市,2014/12/05,土城,4.4,0.5,-,29.9,69,-,17.63,1.98,15.65,1.64,15.52,56.81
1021,新北市,2014/12/05,林口,-,-,-,-,-,38,-,-,-,-,-,-
1022,新北市,2014/12/05,林口,4.6,0.36,-,32,67,-,14.19,1.31,12.87,3.26,12.5,66.33
1023,新北市,2014/12/05,萬里,-,-,-,-,-,31,-,-,-,-,-,-
1024,新北市,2014/12/05,萬里,4.7,0.29,-,42.2,101,-,6.87,1.19,5.67,6.38,15.09,61.89
1025,新北市,2014/12/04,板橋,-,-,-,-,-,22,-,-,-,-,-,-
1026,新北市,2014/12/04,板橋,4,0.62,-,16.3,44,-,28.04,3.58,24.46,2.68,14.99,73.82
1027,新北市,2014/12/04,三重,-,-,-,-,-,20,-,-,-,-,-,-
1028,新北市,2014/12/04,三重,4.1,1.74,-,-,60,-,133.33,93.35,39.98,-,15.1,76.1
1029,新北市,2014/12/04,菜寮,-,-,-,-,-,26,-,-,-,-,-,-
1030,新北市,2014/12/04,菜寮,3,0.6,-,18.5,42,-,27.25,4.34,22.91,2.12,14.92,74.86
1031,新北市,2014/12/04,永和,-,-,-,-,-,19,-,-,-,-,-,-
1032,新北市,2014/12/04,永和,2.9,0.86,-,16.2,39,-,40.37,15.42,24.95,1.84,15.45,82.31
1033,新北市,2014/12/04,新莊,-,-,-,-,-,22,-,-,-,-,-,-
1034,新北市,2014/12/04,新莊,3.9,0.54,-,18.8,41,-,28.34,5.55,22.8,4.51,14.61,81.94
1035,新北市,2014/12/04,新店,-,-,-,-,-,22,-,-,-,-,-,-
1036,新北市,2014/12/04,新店,3,0.55,-,19.8,39,-,25.66,4.2,21.46,1.68,15.25,76.77
1037,新北市,2014/12/04,淡水,-,-,-,-,-,22,-,-,-,-,-,-
1038,新北市,2014/12/04,淡水,3.8,0.43,-,27.4,49,-,15.23,2.5,12.73,-,-,-
1039,新北市,2014/12/04,汐止,-,-,-,-,-,25,-,-,-,-,-,-
1040,新北市,2014/12/04,汐止,3.5,0.5,-,21.8,45,-,23.12,3.62,19.5,1.65,14.91,81.63
1041,新北市,2014/12/04,土城,-,-,-,-,-,26,-,-,-,-,-,-
1042,新北市,2014/12/04,土城,3.9,0.58,-,17.1,45,-,27.4,3.5,23.9,1.47,15.57,78.84
1043,新北市,2014/12/04,林口,-,-,-,-,-,27,-,-,-,-,-,-
1044,新北市,2014/12/04,林口,2.3,0.38,-,29.3,40,-,12.76,1.39,11.37,3,12.71,85.45
1045,新北市,2014/12/04,萬里,-,-,-,-,-,21,-,-,-,-,-,-
1046,新北市,2014/12/04,萬里,4,0.38,-,33.4,81,-,10.37,1.42,8.95,8.18,15.29,77.87
1047,新北市,2014/12/03,板橋,-,-,-,-,-,19,-,-,-,-,-,-
1048,新北市,2014/12/03,板橋,4.6,0.73,-,18.1,42,-,44.08,13.57,30.51,1.92,21.35,63.81
1049,新北市,2014/12/03,三重,-,-,-,-,-,13,-,-,-,-,-,-
1050,新北市,2014/12/03,三重,4.4,1.86,-,-,59,-,120.84,82.49,38.36,-,21.51,64.88
1051,新北市,2014/12/03,菜寮,-,-,-,-,-,23,-,-,-,-,-,-
1052,新北市,2014/12/03,菜寮,2.9,0.72,-,20.9,43,-,38.19,12.81,25.38,2.08,21.33,64.92
1053,新北市,2014/12/03,永和,-,-,-,-,-,12,-,-,-,-,-,-
1054,新北市,2014/12/03,永和,2.2,0.94,-,21.9,30,-,41.83,19.45,22.38,1.87,21.78,69.88
1055,新北市,2014/12/03,新莊,-,-,-,-,-,17,-,-,-,-,-,-
1056,新北市,2014/12/03,新莊,3.5,0.65,-,20,42,-,39.24,11.37,27.88,2.48,21.22,67.54
1057,新北市,2014/12/03,新店,-,-,-,-,-,12,-,-,-,-,-,-
1058,新北市,2014/12/03,新店,2.1,0.41,-,28.5,24,-,18.39,4.1,14.28,2.16,21.51,65.23
1059,新北市,2014/12/03,淡水,-,-,-,-,-,14,-,-,-,-,-,-
1060,新北市,2014/12/03,淡水,3.5,0.44,-,27.2,40,-,22.43,6.02,16.42,-,-,-
1061,新北市,2014/12/03,汐止,-,-,-,-,-,16,-,-,-,-,-,-
1062,新北市,2014/12/03,汐止,2.7,0.44,-,23,35,-,29.78,10.97,18.81,1.15,21.19,72.16
1063,新北市,2014/12/03,土城,-,-,-,-,-,23,-,-,-,-,-,-
1064,新北市,2014/12/03,土城,3.6,0.57,-,22.7,40,-,30.25,7.65,22.6,1.35,21.89,66.35
1065,新北市,2014/12/03,林口,-,-,-,-,-,26,-,-,-,-,-,-
1066,新北市,2014/12/03,林口,3.6,0.4,-,24.8,43,-,29.86,6.44,23.41,2.28,19.25,75.88
1067,新北市,2014/12/03,萬里,-,-,-,-,-,8,-,-,-,-,-,-
1068,新北市,2014/12/03,萬里,2.2,0.2,-,27.8,25,-,9.04,1.91,7.13,2.67,20.5,74.6
1069,新北市,2014/12/02,板橋,-,-,-,-,-,24,-,-,-,-,-,-
1070,新北市,2014/12/02,板橋,2.8,0.49,-,21.5,63,-,23.93,6.07,17.86,2.16,16.13,68.2
1071,新北市,2014/12/02,三重,-,-,-,-,-,22,-,-,-,-,-,-
1072,新北市,2014/12/02,三重,3.2,1.48,-,-,90,-,98.63,65.71,32.92,-,16.39,68.36
1073,新北市,2014/12/02,菜寮,-,-,-,-,-,26,-,-,-,-,-,-
1074,新北市,2014/12/02,菜寮,2.5,0.45,-,25,65,-,19.04,2.13,16.9,3.26,16.24,67.44
1075,新北市,2014/12/02,永和,-,-,-,-,-,21,-,-,-,-,-,-
1076,新北市,2014/12/02,永和,2.8,0.46,-,28.9,54,-,19.25,6.89,12.36,2.65,16.28,76.35
1077,新北市,2014/12/02,新莊,-,-,-,-,-,22,-,-,-,-,-,-
1078,新北市,2014/12/02,新莊,1.9,0.45,-,26.2,62,-,18.34,2.63,15.71,4.18,16.09,70.33
1079,新北市,2014/12/02,新店,-,-,-,-,-,23,-,-,-,-,-,-
1080,新北市,2014/12/02,新店,1.9,0.34,-,33,53,-,11.69,2.15,9.54,2.67,16.27,69.5
1081,新北市,2014/12/02,淡水,-,-,-,-,-,23,-,-,-,-,-,-
1082,新北市,2014/12/02,淡水,2.2,0.29,-,34.5,66,-,7.48,0.98,6.49,-,-,-
1083,新北市,2014/12/02,汐止,-,-,-,-,-,27,-,-,-,-,-,-
1084,新北市,2014/12/02,汐止,3.6,0.37,-,21.1,63,-,25.78,5.08,20.7,1.79,15.87,78.15
1085,新北市,2014/12/02,土城,-,-,-,-,-,27,-,-,-,-,-,-
1086,新北市,2014/12/02,土城,2.2,0.38,-,30.2,57,-,13.17,1.53,11.64,1.64,16.61,70.36
1087,新北市,2014/12/02,林口,-,-,-,-,-,31,-,-,-,-,-,-
1088,新北市,2014/12/02,林口,2.1,0.33,-,28.3,60,-,13.4,1.56,11.85,3.48,13.98,80.04
1089,新北市,2014/12/02,萬里,-,-,-,-,-,21,-,-,-,-,-,-
1090,新北市,2014/12/02,萬里,3.5,0.22,-,40.7,94,-,5.07,1.3,3.77,5.83,16.99,69.92
1091,新北市,2014/12/01,板橋,-,-,-,-,-,25,-,-,-,-,-,-
1092,新北市,2014/12/01,板橋,2.9,0.74,-,20.5,49,-,24.04,6.13,17.91,2.82,18.09,74.05
1093,新北市,2014/12/01,三重,-,-,-,-,-,20,-,-,-,-,-,-
1094,新北市,2014/12/01,三重,3.9,1.73,-,-,62,-,97.59,66.7,30.9,-,18.39,74.54
1095,新北市,2014/12/01,菜寮,-,-,-,-,-,29,-,-,-,-,-,-
1096,新北市,2014/12/01,菜寮,3.1,0.67,-,23.7,46,-,17.9,3.71,14.19,3,18.11,73.53
1097,新北市,2014/12/01,永和,-,-,-,-,-,24,-,-,-,-,-,-
1098,新北市,2014/12/01,永和,2,0.82,-,23,47,-,23.26,7.33,15.93,2.66,18.39,81.92
1099,新北市,2014/12/01,新莊,-,-,-,-,-,21,-,-,-,-,-,-
1100,新北市,2014/12/01,新莊,2.4,0.68,-,23.7,44,-,20.51,5.23,15.28,4.53,17.89,79.48
1101,新北市,2014/12/01,新店,-,-,-,-,-,26,-,-,-,-,-,-
1102,新北市,2014/12/01,新店,3.1,0.64,-,25.4,49,-,16.74,2.58,14.16,1.99,18.08,77.92
1103,新北市,2014/12/01,淡水,-,-,-,-,-,27,-,-,-,-,-,-
1104,新北市,2014/12/01,淡水,2.3,0.56,-,31,61,-,9.2,1.32,7.87,-,-,-
1105,新北市,2014/12/01,汐止,-,-,-,-,-,30,-,-,-,-,-,-
1106,新北市,2014/12/01,汐止,2.2,0.6,-,25.4,55,-,16.18,2.38,13.8,2.35,17.52,84.88
1107,新北市,2014/12/01,土城,-,-,-,-,-,27,-,-,-,-,-,-
1108,新北市,2014/12/01,土城,3,0.68,-,24.4,50,-,16.5,2.11,14.39,1.57,18.49,78.17
1109,新北市,2014/12/01,林口,-,-,-,-,-,30,-,-,-,-,-,-
1110,新北市,2014/12/01,林口,1.7,0.53,-,29.9,48,-,9.78,1.46,8.33,3.13,15.77,85.06
1111,新北市,2014/12/01,萬里,-,-,-,-,-,26,-,-,-,-,-,-
1112,新北市,2014/12/01,萬里,2.9,0.53,-,35.4,101,-,7.31,1.43,5.88,8.35,18.24,78.83
1113,臺中市,2014/12/31,西屯,-,-,-,-,-,32,-,-,-,-,-,-
1114,臺中市,2014/12/31,西屯,3.3,0.58,-,22.3,57,-,38.8,14.7,24.1,2.29,16.1,67.08
1115,臺中市,2014/12/31,忠明,-,-,-,-,-,36,-,-,-,-,-,-
1116,臺中市,2014/12/31,忠明,3.1,0.89,-,16.4,60,-,62.87,28.46,34.41,1.26,16.84,59.26
1117,臺中市,2014/12/31,豐原,-,-,-,-,-,15,-,-,-,-,-,-
1118,臺中市,2014/12/31,豐原,2.3,0.37,-,32.7,41,-,15.47,2.82,12.65,1.98,14.72,62.25
1119,臺中市,2014/12/31,沙鹿,-,-,-,-,-,25,-,-,-,-,-,-
1120,臺中市,2014/12/31,沙鹿,3,0.43,-,31.3,56,-,22.86,3.1,19.76,3.27,16.28,66.07
1121,臺中市,2014/12/31,大里,-,-,-,-,-,35,-,-,-,-,-,-
1122,臺中市,2014/12/31,大里,3.1,0.88,443.77,21.8,65,-,45.71,14.98,30.72,1.36,-,68.49
1123,臺中市,2014/12/30,西屯,-,-,-,-,-,33,-,-,-,-,-,-
1124,臺中市,2014/12/30,西屯,2.8,0.57,-,26.6,66,-,34.03,9.25,24.77,1.91,15.73,64.57
1125,臺中市,2014/12/30,忠明,-,-,-,-,-,35,-,-,-,-,-,-
1126,臺中市,2014/12/30,忠明,3.9,0.77,-,19.5,63,-,48.42,15.08,33.34,1.2,16.36,57.56
1127,臺中市,2014/12/30,豐原,-,-,-,-,-,16,-,-,-,-,-,-
1128,臺中市,2014/12/30,豐原,3.3,0.46,-,28.6,41,-,18.46,4.41,14.05,1.7,14.83,65.59
1129,臺中市,2014/12/30,沙鹿,-,-,-,-,-,33,-,-,-,-,-,-
1130,臺中市,2014/12/30,沙鹿,3.3,0.5,-,30.1,70,-,27.41,5.16,22.25,2.87,14.97,64.96
1131,臺中市,2014/12/30,大里,-,-,-,-,-,48,-,-,-,-,-,-
1132,臺中市,2014/12/30,大里,3.4,0.96,442.91,20.2,81,-,51.77,15.64,36.13,1.26,-,65.71
1133,臺中市,2014/12/29,西屯,-,-,-,-,-,40,-,-,-,-,-,-
1134,臺中市,2014/12/29,西屯,3.9,0.37,-,41.8,69,-,14.35,1.16,13.18,4.5,14.94,59.83
1135,臺中市,2014/12/29,忠明,-,-,-,-,-,39,-,-,-,-,-,-
1136,臺中市,2014/12/29,忠明,3.9,0.52,-,34.2,63,-,23.6,2.26,21.33,2.03,15.07,54.34
1137,臺中市,2014/12/29,豐原,-,-,-,-,-,26,-,-,-,-,-,-
1138,臺中市,2014/12/29,豐原,2.4,0.42,-,38.5,44,-,11.83,1.43,10.39,1.85,13.26,66.22
1139,臺中市,2014/12/29,沙鹿,-,-,-,-,-,33,-,-,-,-,-,-
1140,臺中市,2014/12/29,沙鹿,3.9,0.39,-,43.6,67,-,16.14,1.36,14.77,5.43,14.13,58.66
1141,臺中市,2014/12/29,大里,-,-,-,-,-,35,-,-,-,-,-,-
1142,臺中市,2014/12/29,大里,3.3,0.6,422,33.6,56,-,27.25,3.86,23.38,2.19,-,60.09
1143,臺中市,2014/12/28,西屯,-,-,-,-,-,12,-,-,-,-,-,-
1144,臺中市,2014/12/28,西屯,1.7,0.22,-,31.4,27,-,9.59,1.19,8.38,4.04,15.34,85.27
1145,臺中市,2014/12/28,忠明,-,-,-,-,-,15,-,-,-,-,-,-
1146,臺中市,2014/12/28,忠明,1.5,0.33,-,25.5,22,-,16.2,2.24,13.96,1.96,15.21,76.84
1147,臺中市,2014/12/28,豐原,-,-,-,-,-,7,-,-,-,-,-,-
1148,臺中市,2014/12/28,豐原,1.2,0.26,-,27.3,13,-,8.18,0.82,7.36,2.08,13.77,90.43
1149,臺中市,2014/12/28,沙鹿,-,-,-,-,-,13,-,-,-,-,-,-
1150,臺中市,2014/12/28,沙鹿,1.6,0.24,-,35.2,31,-,10.86,1.42,9.44,5.17,15.42,85.05
1151,臺中市,2014/12/28,大里,-,-,-,-,-,14,-,-,-,-,-,-
1152,臺中市,2014/12/28,大里,1.5,0.38,415.29,23.4,20,-,19.14,2.68,16.46,2.08,13.5,78.97
1153,臺中市,2014/12/27,西屯,-,-,-,-,-,12,-,-,-,-,-,-
1154,臺中市,2014/12/27,西屯,1.6,0.27,-,20.1,23,-,17.19,2.26,14.93,2.78,16.61,84.15
1155,臺中市,2014/12/27,忠明,-,-,-,-,-,14,-,-,-,-,-,-
1156,臺中市,2014/12/27,忠明,1.8,0.39,-,12.7,18,-,26.46,4.54,21.92,1.45,16.53,76.67
1157,臺中市,2014/12/27,豐原,-,-,-,-,-,4,-,-,-,-,-,-
1158,臺中市,2014/12/27,豐原,1.6,0.31,-,14.3,15,-,14.49,1.89,12.59,1.47,15.38,88.91
1159,臺中市,2014/12/27,沙鹿,-,-,-,-,-,15,-,-,-,-,-,-
1160,臺中市,2014/12/27,沙鹿,2.1,0.3,-,22.9,32,-,17.87,2.18,15.69,4.03,16.66,84.99
1161,臺中市,2014/12/27,大里,-,-,-,-,-,17,-,-,-,-,-,-
1162,臺中市,2014/12/27,大里,2.1,0.6,423.68,9.8,25,-,35.53,8.59,26.95,1.35,15.18,80.34
1163,臺中市,2014/12/26,西屯,-,-,-,-,-,21,-,-,-,-,-,-
1164,臺中市,2014/12/26,西屯,2.3,0.36,-,24.5,43,-,17.44,2.2,15.24,2.82,16.64,80.61
1165,臺中市,2014/12/26,忠明,-,-,-,-,-,23,-,-,-,-,-,-
1166,臺中市,2014/12/26,忠明,2.6,0.46,-,17.6,41,-,26.84,4.9,21.94,1.39,16.59,73.22
1167,臺中市,2014/12/26,豐原,-,-,-,-,-,14,-,-,-,-,-,-
1168,臺中市,2014/12/26,豐原,1.8,0.37,-,18.1,29,-,15.52,2.55,12.97,1.63,15.33,86.75
1169,臺中市,2014/12/26,沙鹿,-,-,-,-,-,20,-,-,-,-,-,-
1170,臺中市,2014/12/26,沙鹿,2,0.31,-,28.3,44,-,16.28,1.65,14.64,3.97,16.38,79.18
1171,臺中市,2014/12/26,大里,-,-,-,-,-,32,-,-,-,-,-,-
1172,臺中市,2014/12/26,大里,2.8,0.68,423.61,14.6,48,-,35.54,7.66,27.88,1.39,15.3,77.62
1173,臺中市,2014/12/25,西屯,-,-,-,-,-,37,-,-,-,-,-,-
1174,臺中市,2014/12/25,西屯,2.9,0.52,-,20,63,-,26.59,4.09,22.5,3.3,17.13,78.24
1175,臺中市,2014/12/25,忠明,-,-,-,-,-,35,-,-,-,-,-,-
1176,臺中市,2014/12/25,忠明,2.9,0.64,-,13.9,56,-,38.39,9.72,28.67,1.66,17.26,70.52
1177,臺中市,2014/12/25,豐原,-,-,-,-,-,13,-,-,-,-,-,-
1178,臺中市,2014/12/25,豐原,2.3,0.41,-,23.2,29,-,17.75,2.8,14.95,1.87,16.57,73.16
1179,臺中市,2014/12/25,沙鹿,-,-,-,-,-,36,-,-,-,-,-,-
1180,臺中市,2014/12/25,沙鹿,2.3,0.49,-,26,69,-,23.2,2.8,20.4,3.86,16.78,79.71
1181,臺中市,2014/12/25,大里,-,-,-,-,-,41,-,-,-,-,-,-
1182,臺中市,2014/12/25,大里,3.2,0.85,435.38,10,69,-,47.01,13.44,33.57,1.31,15.95,75.74
1183,臺中市,2014/12/24,西屯,-,-,-,-,-,42,-,-,-,-,-,-
1184,臺中市,2014/12/24,西屯,3.5,0.44,-,28.7,78,-,22.72,2.77,19.95,3.43,19.82,66.32
1185,臺中市,2014/12/24,忠明,-,-,-,-,-,46,-,-,-,-,-,-
1186,臺中市,2014/12/24,忠明,4,0.57,-,23.7,81,-,31.62,4.13,27.49,1.72,20,59.61
1187,臺中市,2014/12/24,豐原,-,-,-,-,-,33,-,-,-,-,-,-
1188,臺中市,2014/12/24,豐原,3.2,0.47,-,35.1,59,-,17.9,2.25,15.65,1.96,18.84,61
1189,臺中市,2014/12/24,沙鹿,-,-,-,-,-,41,-,-,-,-,-,-
1190,臺中市,2014/12/24,沙鹿,3.8,0.45,-,29.5,83,-,20.95,1.8,19.15,4.18,18.59,76.15
1191,臺中市,2014/12/24,大里,-,-,-,-,-,64,-,-,-,-,-,-
1192,臺中市,2014/12/24,大里,4.4,0.95,437.7,21.8,105,-,50.48,13.29,37.19,1.69,20.11,64.08
1193,臺中市,2014/12/23,西屯,-,-,-,-,-,64,-,-,-,-,-,-
1194,臺中市,2014/12/23,西屯,5.2,0.84,-,23.6,103,-,59.65,22.89,36.76,1.42,17.1,62.25
1195,臺中市,2014/12/23,忠明,-,-,-,-,-,60,-,-,-,-,-,-
1196,臺中市,2014/12/23,忠明,5.7,1.15,-,14.9,98,-,83.04,38.84,44.2,0.84,16.84,56.35
1197,臺中市,2014/12/23,豐原,-,-,-,-,-,52,-,-,-,-,-,-
1198,臺中市,2014/12/23,豐原,4.7,0.69,-,31,102,-,29.51,4.65,24.86,1.44,15.35,65.51
1199,臺中市,2014/12/23,沙鹿,-,-,-,-,-,59,-,-,-,-,-,-
1200,臺中市,2014/12/23,沙鹿,5.7,0.75,-,22.7,104,-,39.98,9.37,30.62,1.62,15.65,64.01
1201,臺中市,2014/12/23,大里,5.2,1.04,457.53,17.3,110,-,54.95,15.48,39.47,1.14,-,65.92
1202,臺中市,2014/12/22,西屯,-,-,-,-,-,41,-,-,-,-,-,-
1203,臺中市,2014/12/22,西屯,3.3,0.43,-,33.5,74,-,14.99,2.13,12.86,3.98,14.31,56.83
1204,臺中市,2014/12/22,忠明,-,-,-,-,-,36,-,-,-,-,-,-
1205,臺中市,2014/12/22,忠明,4.5,0.55,-,28.5,69,-,23.77,4.42,19.35,2.18,14.72,51.33
1206,臺中市,2014/12/22,豐原,-,-,-,-,-,24,-,-,-,-,-,-
1207,臺中市,2014/12/22,豐原,3.9,0.44,-,34.7,54,-,11.89,1.48,10.41,2.58,12.8,59.71
1208,臺中市,2014/12/22,沙鹿,-,-,-,-,-,37,-,-,-,-,-,-
1209,臺中市,2014/12/22,沙鹿,5,0.44,-,34.9,79,-,16.18,1.6,14.58,5.77,13.46,55.99
1210,臺中市,2014/12/22,大里,-,-,-,-,-,38,-,-,-,-,-,-
1211,臺中市,2014/12/22,大里,4.9,0.6,434.65,29.4,64,-,27.23,5.78,21.45,2.44,15.34,56.75
1212,臺中市,2014/12/21,西屯,-,-,-,-,-,27,-,-,-,-,-,-
1213,臺中市,2014/12/21,西屯,3.3,0.45,-,23.3,52,-,21.78,8.67,13.11,3.76,15.22,73.71
1214,臺中市,2014/12/21,忠明,-,-,-,-,-,26,-,-,-,-,-,-
1215,臺中市,2014/12/21,忠明,2.7,0.56,-,19.1,41,-,30.99,12.49,18.5,1.83,15.68,64.57
1216,臺中市,2014/12/21,豐原,-,-,-,-,-,15,-,-,-,-,-,-
1217,臺中市,2014/12/21,豐原,2.5,0.41,-,24.8,34,-,11.82,2.68,9.12,2.37,13.89,75.61
1218,臺中市,2014/12/21,沙鹿,-,-,-,-,-,22,-,-,-,-,-,-
1219,臺中市,2014/12/21,沙鹿,2.7,0.41,-,26.4,55,-,17.11,3.17,13.94,5.21,14.69,72.86
1220,臺中市,2014/12/21,大里,-,-,-,-,-,27,-,-,-,-,-,-
1221,臺中市,2014/12/21,大里,2.6,0.6,445.38,20.3,54,-,31.42,12.17,19.25,2.33,14.35,71.04
1222,臺中市,2014/12/20,西屯,-,-,-,-,-,20,-,-,-,-,-,-
1223,臺中市,2014/12/20,西屯,2.1,0.28,-,26.8,43,-,15.52,2.11,13.41,3.95,16.31,71.66
1224,臺中市,2014/12/20,忠明,-,-,-,-,-,21,-,-,-,-,-,-
1225,臺中市,2014/12/20,忠明,2.4,0.49,-,21.1,41,-,25.81,6,19.81,1.86,16.52,64.41
1226,臺中市,2014/12/20,豐原,-,-,-,-,-,12,-,-,-,-,-,-
1227,臺中市,2014/12/20,豐原,2.2,0.3,-,27,25,-,10.23,1.17,9.05,2.32,14.84,75.2
1228,臺中市,2014/12/20,沙鹿,-,-,-,-,-,19,-,-,-,-,-,-
1229,臺中市,2014/12/20,沙鹿,2.3,0.29,-,29.2,43,-,14.27,1.19,13.08,4.52,15.72,72.02
1230,臺中市,2014/12/20,大里,-,-,-,-,-,25,-,-,-,-,-,-
1231,臺中市,2014/12/20,大里,3,0.53,432.45,20.3,39,-,30.66,7.72,22.94,2.26,16.35,69.16
