序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
412,新北市,2007/12/11,土城,9.2,1.36,-,12.5,31,111,72.0,102.42,56.72,45.69,3.209,1.019,2.19,-,-,20.17,-,80.89,80.0,-
413,新北市,2007/12/11,新莊,14.7,1.38,-,13.9,36,89,61.0,93.32,53.84,39.47,-,-,-,-,-,20.4,-,80.69,70.0,-
414,新北市,2007/12/11,林口,6.3,0.75,-,17.2,37,71,44.0,51.13,16.99,34.14,-,-,-,-,-,18.96,-,83.64,60.0,-
415,新北市,2007/12/11,淡水,3.5,0.71,-,15.3,35,62,31.0,40.02,14.77,25.25,-,-,-,-,-,18.99,-,91.67,56.0,-
416,新北市,2007/12/11,萬里,3.5,0.31,-,20.7,35,26,17.0,13.79,2.8,10.98,-,-,-,-,-,19.27,-,85.9,38.0,-
417,新北市,2007/12/11,汐止,6.5,1.13,-,9.2,21,63,34.0,90.09,60.45,29.64,-,-,-,-,-,21.11,-,84.87,56.0,-
418,新北市,2007/12/10,三重,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0,-
419,新北市,2007/12/10,永和,6.6,1.79,-,16.1,23,63,36.0,88.61,50.39,38.23,-,-,-,-,-,22.35,-,68.87,56.0,-
420,新北市,2007/12/10,板橋,8.4,1.14,-,12.1,26,70,39.0,65.24,28.93,36.31,3.726,0.972,2.76,-,-,21.46,-,66.87,60.0,-
421,新北市,2007/12/10,新店,3.7,0.7,-,18.8,32,45,27.0,45.62,19.37,26.26,-,-,-,-,-,21.36,-,73.5,45.0,-
422,新北市,2007/12/10,菜寮,6.2,1.46,-,16.0,24,71,38.0,78.91,38.98,39.93,-,-,-,-,-,22.08,-,70.19,60.0,-
423,新北市,2007/12/10,土城,8.2,0.97,-,11.2,22,80,45.0,81.81,46.9,34.9,2.912,0.808,2.1,-,-,20.62,-,73.31,65.0,-
424,新北市,2007/12/10,新莊,11.5,1.33,-,15.5,33,78,48.0,89.77,48.61,41.16,-,-,-,-,-,20.85,-,72.97,64.0,-
425,新北市,2007/12/10,林口,6.2,0.56,-,27.8,39,59,37.0,37.2,9.97,27.22,-,-,-,-,-,19.56,-,77.63,54.0,-
426,新北市,2007/12/10,淡水,3.8,0.56,-,26.9,35,46,25.0,26.64,6.25,20.36,-,-,-,-,-,20.28,-,82.71,46.0,-
427,新北市,2007/12/10,萬里,1.9,0.35,-,24.0,37,28,16.0,17.08,3.8,13.29,-,-,-,-,-,20.18,-,81.36,36.0,-
428,新北市,2007/12/10,汐止,5.3,0.78,-,19.7,40,50,27.0,50.12,21.66,28.46,-,-,-,-,-,22.44,-,76.16,54.0,-
429,新北市,2007/12/09,永和,2.8,0.79,-,22.3,31,37,21.0,37.18,13.68,23.51,-,-,-,-,-,20.97,-,66.21,37.0,-
430,新北市,2007/12/09,板橋,2.6,0.65,-,20.5,28,35,20.0,32.87,6.28,26.58,2.26,0.28,1.98,-,-,21.13,-,62.25,35.0,-
431,新北市,2007/12/09,新店,1.7,0.35,-,30.3,36,29,18.0,13.49,1.76,11.72,-,-,-,-,-,20.56,-,69.04,32.0,-
432,新北市,2007/12/09,菜寮,2.2,0.57,-,22.8,30,37,18.0,24.46,2.86,21.6,-,-,-,-,-,21.26,-,63.96,37.0,-
433,新北市,2007/12/09,土城,1.8,0.56,-,18.7,24,36,19.0,23.25,3.15,20.09,2.323,0.272,2.05,-,-,20.85,-,65.66,36.0,-
434,新北市,2007/12/09,新莊,2.6,0.52,-,25.9,34,32,17.0,23.93,2.58,21.32,-,-,-,-,-,20.54,-,66.3,32.0,-
435,新北市,2007/12/09,林口,2.4,0.32,-,35.0,39,36,23.0,14.98,1.3,13.67,-,-,-,-,-,18.65,-,70.61,36.0,-
436,新北市,2007/12/09,淡水,4.4,0.38,-,29.9,34,30,16.0,13.66,2.08,11.56,-,-,-,-,-,20.82,-,67.96,32.0,-
437,新北市,2007/12/09,萬里,2.3,0.26,-,26.6,38,29,14.0,11.84,2.62,9.22,-,-,-,-,-,18.92,-,79.44,35.0,-
438,新北市,2007/12/09,汐止,5.8,0.58,-,20.2,34,39,19.0,32.38,13.45,18.92,-,-,-,-,-,20.25,-,76.89,39.0,-
439,新北市,2007/12/08,三重,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
440,新北市,2007/12/08,永和,4.5,0.78,-,30.2,32,86,59.0,30.43,10.91,19.52,-,-,-,-,-,19.07,-,66.99,68.0,-
441,新北市,2007/12/08,板橋,4.6,0.69,-,26.0,28,84,56.0,27.43,4.01,23.41,2.225,0.238,1.99,-,-,19.15,-,63.32,67.0,-
442,新北市,2007/12/08,新店,4.5,0.5,-,35.1,36,75,55.0,12.87,1.37,11.5,-,-,-,-,-,18.78,-,70.3,62.0,-
443,新北市,2007/12/08,菜寮,5.3,0.62,-,29.9,33,76,47.0,18.06,1.93,16.12,-,-,-,-,-,19.37,-,63.52,63.0,-
444,新北市,2007/12/08,汐止,5.2,0.51,-,32.3,34,78,51.0,18.57,2.0,16.57,-,-,-,-,-,19.01,-,76.44,64.0,-
445,新北市,2007/12/08,新莊,5.5,0.62,-,30.6,34,77,51.0,22.14,2.68,19.46,-,-,-,-,-,18.56,-,66.87,64.0,-
446,新北市,2007/12/08,林口,5.5,0.44,-,40.7,45,83,57.0,11.85,0.82,11.0,-,-,-,-,-,16.2,-,73.19,66.0,-
447,新北市,2007/12/08,淡水,4.4,0.57,-,37.6,39,72,49.0,10.22,1.05,9.17,-,-,-,-,-,18.03,-,72.96,61.0,-
448,新北市,2007/12/08,萬里,3.9,0.38,-,42.0,46,91,44.0,8.58,1.29,7.29,-,-,-,-,-,18.59,-,71.12,70.0,-
449,新北市,2007/12/08,土城,3.3,0.61,-,22.4,24,84,57.0,18.88,1.71,17.18,2.281,0.237,2.04,-,-,18.91,-,68.55,67.0,-
450,新北市,2007/12/07,三重,7.3,2.6,-,-,-,92,58.0,186.46,144.37,42.08,3.406,1.259,2.15,-,-,19.77,-,70.24,71.0,-
451,新北市,2007/12/07,永和,4.3,1.12,-,16.0,23,78,55.0,54.56,25.95,28.62,-,-,-,-,-,19.2,-,74.91,64.0,-
452,新北市,2007/12/07,板橋,5.7,1.18,-,13.0,22,82,56.0,61.11,29.05,32.06,2.869,0.636,2.23,-,-,19.22,-,71.74,66.0,-
453,新北市,2007/12/07,新店,4.3,0.52,-,22.8,28,62,46.0,19.87,2.35,17.53,-,-,-,-,-,18.76,-,78.75,56.0,-
454,新北市,2007/12/07,菜寮,6.0,1.15,-,19.1,29,75,45.0,60.87,36.47,24.4,-,-,-,-,-,19.39,-,71.85,62.0,-
455,新北市,2007/12/07,土城,4.6,0.91,-,12.0,18,81,55.0,44.57,17.2,27.37,2.646,0.495,2.15,-,-,19.0,-,75.95,66.0,-
456,新北市,2007/12/07,新莊,5.8,0.94,-,19.7,30,70,48.0,48.89,22.8,26.09,-,-,-,-,-,18.45,-,74.84,60.0,-
457,新北市,2007/12/07,林口,4.0,0.42,-,39.4,43,74,51.0,9.64,0.75,8.87,-,-,-,-,-,16.19,-,80.13,62.0,-
458,新北市,2007/12/07,淡水,3.9,0.63,-,32.1,37,67,47.0,11.99,1.95,10.05,-,-,-,-,-,17.3,-,80.08,58.0,-
459,新北市,2007/12/07,萬里,3.3,0.39,-,40.5,43,92,43.0,5.84,0.71,5.09,-,-,-,-,-,19.01,-,76.98,71.0,-
460,新北市,2007/12/07,汐止,6.4,0.59,-,16.0,20,72,48.0,36.58,9.03,27.55,-,-,-,-,-,19.16,-,85.42,61.0,-
461,新北市,2007/12/06,三重,5.8,2.41,-,-,-,60,25.0,182.21,140.81,41.4,3.13,1.138,1.99,-,-,20.06,-,73.02,55.0,-
462,新北市,2007/12/06,永和,3.5,0.86,-,19.2,27,30,15.0,45.41,19.37,26.04,-,-,-,-,-,19.64,-,78.41,30.0,-
463,新北市,2007/12/06,板橋,3.9,0.88,-,15.7,21,35,19.0,49.55,17.9,31.65,2.605,0.562,2.04,-,-,19.68,-,74.27,35.0,-
464,新北市,2007/12/06,新店,3.2,0.47,-,20.4,28,25,14.0,30.68,9.77,20.91,-,-,-,-,-,19.02,-,83.46,29.0,-
465,新北市,2007/12/06,菜寮,4.6,1.14,-,14.0,20,43,21.0,69.38,37.11,32.27,-,-,-,-,-,19.72,-,74.56,43.0,-
466,新北市,2007/12/06,土城,3.1,0.54,-,13.9,19,30,15.0,28.7,4.7,24.0,2.324,0.283,2.04,-,-,19.56,-,77.57,30.0,-
467,新北市,2007/12/06,新莊,4.0,0.86,-,18.6,28,36,20.0,47.51,19.37,28.13,-,-,-,-,-,18.83,-,77.64,36.0,-
468,新北市,2007/12/06,林口,1.7,0.24,-,33.5,37,30,17.0,11.05,1.21,9.83,-,-,-,-,-,16.55,-,85.44,34.0,-
469,新北市,2007/12/06,淡水,1.4,0.37,-,27.8,34,19,9.0,14.37,3.78,10.58,-,-,-,-,-,17.92,-,85.0,31.0,-
470,新北市,2007/12/06,萬里,0.9,0.18,-,36.8,41,33,7.0,6.55,1.06,5.47,-,-,-,-,-,18.6,-,87.22,36.0,-
471,新北市,2007/12/06,汐止,3.7,0.46,-,18.7,28,30,14.0,39.05,13.16,25.89,-,-,-,-,-,19.35,-,89.86,31.0,-
472,新北市,2007/12/05,三重,4.1,1.28,-,-,-,60,28.0,82.04,50.14,31.9,2.458,0.583,1.88,-,-,18.97,-,64.65,55.0,-
473,新北市,2007/12/05,永和,2.4,0.43,-,32.6,38,38,23.0,18.2,4.91,13.3,-,-,-,-,-,18.27,-,70.18,38.0,-
474,新北市,2007/12/05,板橋,2.5,0.45,-,26.2,34,42,24.0,22.88,3.19,19.69,2.161,0.25,1.91,-,-,18.47,-,65.52,42.0,-
475,新北市,2007/12/05,新店,1.8,0.32,-,34.0,41,33,20.0,10.79,1.0,9.76,-,-,-,-,-,18.32,-,71.1,36.0,-
476,新北市,2007/12/05,菜寮,3.6,0.53,-,23.5,31,45,20.0,25.36,4.16,21.19,-,-,-,-,-,18.86,-,64.94,45.0,-
477,新北市,2007/12/05,土城,1.9,0.4,-,27.9,38,39,22.0,14.35,1.23,13.11,2.153,0.182,1.97,-,-,18.51,-,68.08,39.0,-
478,新北市,2007/12/05,新莊,2.7,0.45,-,27.7,33,40,22.0,21.51,2.06,19.44,-,-,-,-,-,18.06,-,68.22,40.0,-
479,新北市,2007/12/05,林口,3.5,0.33,-,32.9,40,46,28.0,19.4,2.38,17.03,-,-,-,-,-,16.29,-,71.0,46.0,-
480,新北市,2007/12/05,淡水,1.8,0.25,-,37.7,42,35,18.0,5.41,0.65,4.7,-,-,-,-,-,18.37,-,68.71,36.0,-
481,新北市,2007/12/05,萬里,2.3,0.21,-,41.8,46,64,19.0,5.48,1.05,4.41,-,-,-,-,-,18.76,-,66.88,57.0,-
482,新北市,2007/12/05,汐止,2.4,0.35,-,28.6,41,43,22.0,20.01,1.96,18.03,-,-,-,-,-,18.6,-,75.32,43.0,-
483,新北市,2007/12/04,永和,3.9,0.62,-,31.1,36,59,41.0,22.89,6.52,16.36,-,-,-,-,-,18.88,-,66.89,54.0,-
484,新北市,2007/12/04,板橋,4.5,0.61,-,26.8,34,62,41.0,27.74,4.78,22.96,2.257,0.3,1.96,-,-,19.11,-,62.11,56.0,-
485,新北市,2007/12/04,三重,5.1,1.47,-,-,-,81,43.0,88.61,52.5,36.11,2.534,0.661,1.87,-,-,19.5,-,62.25,66.0,-
486,新北市,2007/12/04,新店,3.2,0.44,-,37.2,42,51,34.0,11.25,1.41,9.85,-,-,-,-,-,18.72,-,68.69,50.0,-
487,新北市,2007/12/04,菜寮,5.0,0.66,-,25.2,32,63,37.0,27.18,4.72,22.46,-,-,-,-,-,19.36,-,62.46,56.0,-
488,新北市,2007/12/04,林口,5.1,0.44,-,35.0,40,66,43.0,19.46,1.82,17.64,-,-,-,-,-,16.83,-,68.43,58.0,-
489,新北市,2007/12/04,新莊,4.7,0.61,-,27.4,32,58,36.0,22.95,2.25,20.69,-,-,-,-,-,18.62,-,65.49,54.0,-
490,新北市,2007/12/04,淡水,3.3,0.42,-,37.2,39,52,36.0,9.5,1.46,8.02,-,-,-,-,-,18.36,-,69.17,51.0,-
491,新北市,2007/12/04,萬里,3.3,0.26,-,45.9,45,77,27.0,4.78,2.25,2.53,-,-,-,-,-,19.36,-,63.63,64.0,-
492,新北市,2007/12/04,土城,3.6,0.5,-,33.5,40,57,38.0,16.77,1.59,15.16,2.164,0.167,2.0,-,-,19.0,-,65.3,54.0,-
493,新北市,2007/12/04,汐止,5.7,0.47,-,30.8,37,60,37.0,23.49,3.74,19.7,-,-,-,-,-,19.19,-,72.13,55.0,-
494,新北市,2007/12/03,永和,6.9,0.99,-,18.6,30,85,62.0,39.72,14.35,25.37,-,-,-,-,-,17.64,-,71.61,68.0,-
495,新北市,2007/12/03,板橋,8.4,0.95,-,16.1,27,92,62.0,45.97,13.34,32.63,2.558,0.467,2.09,-,-,17.75,-,66.77,71.0,-
496,新北市,2007/12/03,三重,6.9,2.2,-,-,-,104,62.0,133.61,89.03,44.58,2.945,0.982,1.96,-,-,18.55,-,66.73,77.0,-
497,新北市,2007/12/03,新店,6.4,0.69,-,27.1,39,74,55.0,20.29,4.37,15.9,-,-,-,-,-,16.86,-,76.12,62.0,-
498,新北市,2007/12/03,菜寮,8.2,1.1,-,19.1,32,85,57.0,49.88,21.68,28.2,-,-,-,-,-,18.28,-,67.81,68.0,-
499,新北市,2007/12/03,林口,10.7,0.68,-,33.5,40,98,70.0,22.81,0.94,21.82,-,-,-,-,-,16.06,-,71.45,74.0,-
500,新北市,2007/12/03,新莊,9.3,0.99,-,16.8,27,84,56.0,45.88,15.45,30.43,-,-,-,-,-,17.03,-,72.42,67.0,-
501,新北市,2007/12/03,淡水,7.0,0.75,-,32.4,49,84,58.0,21.64,6.77,14.88,-,-,-,-,-,16.77,-,78.54,67.0,-
502,新北市,2007/12/03,萬里,8.2,0.56,-,45.7,55,115,57.0,7.63,1.06,6.55,-,-,-,-,-,18.23,-,69.32,82.0,-
503,新北市,2007/12/03,土城,7.1,0.82,-,22.4,36,93,65.0,32.08,7.52,24.56,2.369,0.283,2.09,-,-,17.05,-,72.53,72.0,-
504,新北市,2007/12/03,汐止,8.0,0.91,-,20.6,39,86,61.0,50.75,23.25,27.49,-,-,-,-,-,17.62,-,81.21,68.0,-
505,新北市,2007/12/02,永和,5.0,1.35,-,23.3,23,73,44.0,81.15,43.78,37.38,-,-,-,-,-,21.12,-,57.19,62.0,-
506,新北市,2007/12/02,板橋,7.8,0.8,-,18.5,43,68,43.0,52.74,22.29,30.45,2.623,0.505,2.12,-,-,20.38,-,55.62,59.0,-
507,新北市,2007/12/02,三重,5.9,2.3,-,-,-,89,53.0,191.45,139.27,52.19,3.011,1.008,2.0,-,-,21.32,-,59.85,70.0,-
508,新北市,2007/12/02,新店,2.6,0.47,-,21.6,39,47,30.0,27.2,7.07,20.12,-,-,-,-,-,20.11,-,63.78,47.0,-
509,新北市,2007/12/02,菜寮,6.4,1.18,-,16.8,34,73,41.0,75.91,39.17,36.74,-,-,-,-,-,21.0,-,59.32,62.0,-
510,新北市,2007/12/02,林口,11.5,0.46,-,30.2,46,72,43.0,36.4,6.81,29.58,-,-,-,-,-,19.19,-,60.21,61.0,-
511,新北市,2007/12/02,萬里,2.1,0.24,-,35.9,49,35,17.0,9.71,1.3,8.39,-,-,-,-,-,20.52,-,56.97,46.0,-
512,新北市,2007/12/02,淡水,4.2,0.61,-,21.2,37,64,34.0,40.47,13.63,26.84,-,-,-,-,-,18.74,-,80.29,57.0,-
513,新北市,2007/12/02,汐止,4.6,0.85,-,18.4,37,59,34.0,57.71,27.02,30.69,-,-,-,-,-,21.18,-,67.1,54.0,-
514,新北市,2007/12/02,土城,4.3,0.72,-,17.5,40,71,42.0,59.94,31.44,28.5,2.477,0.425,2.05,-,-,19.46,-,62.27,60.0,-
515,新北市,2007/12/02,新莊,10.6,0.96,-,18.6,44,72,42.0,60.07,29.23,30.84,-,-,-,-,-,19.6,-,63.34,61.0,-
516,新北市,2007/12/01,永和,2.7,0.67,-,-,-,69,33.0,33.0,11.64,21.36,-,-,-,-,-,20.76,-,59.63,60.0,-
517,新北市,2007/12/01,板橋,2.7,0.61,-,24.7,32,64,31.0,32.06,4.91,27.15,2.259,0.292,1.97,-,-,20.76,-,56.3,57.0,-
518,新北市,2007/12/01,三重,4.1,1.52,-,-,-,86,38.0,112.35,70.35,42.0,2.589,0.711,1.88,-,-,20.79,-,59.01,68.0,-
519,新北市,2007/12/01,新店,2.5,0.39,-,32.0,40,59,30.0,16.34,1.37,14.96,-,-,-,-,-,19.9,-,65.71,54.0,-
520,新北市,2007/12/01,菜寮,3.3,0.55,-,25.8,32,58,28.0,26.13,3.61,22.52,-,-,-,-,-,20.69,-,58.14,54.0,-
521,新北市,2007/12/01,林口,3.0,0.35,-,35.7,43,69,34.0,18.66,1.48,17.18,-,-,-,-,-,17.72,-,65.88,60.0,-
522,新北市,2007/12/01,萬里,2.4,0.24,-,39.0,47,56,23.0,7.5,0.93,6.56,-,-,-,-,-,19.72,-,66.99,53.0,-
523,新北市,2007/12/01,淡水,3.5,0.41,-,34.3,41,57,28.0,17.59,2.85,14.71,-,-,-,-,-,19.48,-,66.54,54.0,-
524,新北市,2007/12/01,汐止,6.5,0.51,-,21.2,40,59,31.0,30.49,6.94,23.55,-,-,-,-,-,20.07,-,70.03,54.0,-
525,新北市,2007/12/01,土城,2.5,0.55,-,26.7,36,62,33.0,24.76,2.56,22.21,2.325,0.261,2.07,-,-,20.16,-,61.78,56.0,-
526,新北市,2007/12/01,新莊,3.1,0.54,-,26.0,36,58,28.0,26.27,2.53,23.74,-,-,-,-,-,19.88,-,61.86,54.0,-
527,臺中市,2007/12/31,沙鹿,7.6,0.4,-,28.6,32,88,34.0,13.95,1.47,12.44,-,-,-,-,-,12.0,-,50.42,69.0,-
528,臺中市,2007/12/31,西屯,6.6,0.4,-,28.2,31,92,44.0,13.43,1.59,11.85,1.998,0.14,1.86,-,-,12.71,-,48.56,71.0,-
529,臺中市,2007/12/31,忠明,6.5,0.51,-,23.8,27,84,43.0,20.44,2.98,17.46,1.952,0.207,1.75,-,-,12.58,-,53.18,67.0,-
530,臺中市,2007/12/31,大里,6.7,0.52,414.45,19.0,22,86,43.0,22.76,4.25,18.51,1.797,0.159,1.64,-,-,12.99,-,47.37,68.0,-
531,臺中市,2007/12/31,豐原,8.5,0.47,-,22.9,26,91,39.0,20.28,4.23,16.04,1.796,0.154,1.64,-,-,11.82,-,57.39,70.0,-
532,臺中市,2007/12/30,豐原,10.7,0.79,-,24.9,34,143,77.0,19.07,2.82,16.25,1.834,0.151,1.68,-,-,13.65,-,65.92,96.0,-
533,臺中市,2007/12/30,西屯,9.5,0.74,-,31.5,40,149,85.0,12.12,0.82,11.31,2.052,0.117,1.94,-,-,14.47,-,56.91,100.0,-
534,臺中市,2007/12/30,大里,8.7,0.79,421.9,21.2,32,132,77.0,22.86,3.93,18.93,1.846,0.151,1.69,-,-,14.77,-,57.41,91.0,-
535,臺中市,2007/12/30,沙鹿,11.2,0.77,-,33.0,40,146,75.0,12.52,0.88,11.59,-,-,-,-,-,14.02,-,57.86,98.0,-
536,臺中市,2007/12/30,忠明,8.7,0.82,-,26.3,36,133,86.0,19.01,2.36,16.64,1.978,0.189,1.79,-,-,14.44,-,61.4,92.0,-
537,臺中市,2007/12/29,大里,5.3,0.81,438.79,12.8,26,77,47.0,40.31,18.18,22.12,2.124,0.399,1.73,-,-,17.54,-,74.22,64.0,-
538,臺中市,2007/12/29,忠明,4.6,0.61,-,12.7,26,53,36.0,25.77,5.83,19.94,2.067,0.288,1.78,-,-,17.68,-,73.35,52.0,-
539,臺中市,2007/12/29,豐原,3.9,0.55,-,17.6,26,53,32.0,19.7,4.62,15.08,1.834,0.181,1.65,-,-,17.16,-,76.66,52.0,-
540,臺中市,2007/12/29,西屯,4.7,0.52,-,18.0,28,60,39.0,17.65,1.92,15.74,2.071,0.15,1.92,-,-,17.65,-,71.77,55.0,-
541,臺中市,2007/12/29,沙鹿,6.4,0.55,-,17.6,26,61,40.0,18.93,2.16,16.74,-,-,-,-,-,17.24,-,75.15,56.0,-
542,臺中市,2007/12/28,忠明,3.7,0.76,-,13.3,33,73,50.0,44.96,16.07,28.89,2.353,0.526,1.83,-,-,18.98,-,77.15,62.0,-
543,臺中市,2007/12/28,西屯,3.0,0.52,-,16.7,34,72,43.0,31.03,7.42,23.61,2.165,0.246,1.92,-,-,19.08,-,74.89,61.0,-
544,臺中市,2007/12/28,豐原,3.8,0.58,-,17.5,33,65,35.0,28.28,7.74,20.54,1.95,0.279,1.67,-,-,18.78,-,77.92,58.0,-
545,臺中市,2007/12/28,大里,4.1,0.88,438.64,14.3,31,77,50.0,46.75,21.96,24.79,2.259,0.524,1.74,-,-,18.71,-,79.31,64.0,-
546,臺中市,2007/12/28,沙鹿,4.0,0.46,-,15.8,34,73,40.0,26.53,4.09,22.42,-,-,-,-,-,18.64,-,80.06,62.0,-
547,臺中市,2007/12/27,西屯,2.9,0.39,-,22.0,40,53,30.0,26.62,7.45,19.17,2.123,0.217,1.91,-,-,18.89,-,73.38,52.0,-
548,臺中市,2007/12/27,大里,4.1,0.73,432.02,16.4,37,64,35.0,40.74,15.18,25.56,2.157,0.43,1.73,-,-,18.97,-,75.3,57.0,-
549,臺中市,2007/12/27,忠明,3.5,0.61,-,16.4,39,54,31.0,38.2,12.72,25.49,2.257,0.453,1.8,-,-,18.88,-,75.84,52.0,-
550,臺中市,2007/12/27,沙鹿,3.4,0.38,-,27.0,45,-,25.0,18.68,4.01,14.65,-,-,-,-,-,18.46,-,77.67,44.0,-
551,臺中市,2007/12/27,豐原,3.6,0.65,-,17.3,39,57,27.0,31.97,10.13,21.84,2.029,0.354,1.68,-,-,18.86,-,77.9,54.0,-
552,臺中市,2007/12/26,忠明,2.8,0.44,-,20.1,36,37,21.0,23.96,2.74,21.2,2.057,0.312,1.74,-,-,19.34,-,67.93,37.0,-
553,臺中市,2007/12/26,西屯,1.8,0.31,-,29.8,42,42,22.0,14.32,1.8,12.52,2.018,0.146,1.87,-,-,19.3,-,64.2,42.0,-
554,臺中市,2007/12/26,沙鹿,3.5,0.31,-,29.8,41,-,22.0,15.76,1.93,13.83,-,-,-,-,-,18.94,-,68.66,39.0,-
555,臺中市,2007/12/26,豐原,4.5,0.43,-,19.4,32,43,16.0,23.78,5.91,17.88,1.781,0.16,1.62,-,-,19.03,-,72.15,43.0,-
556,臺中市,2007/12/26,大里,3.5,0.58,425.56,15.4,35,52,25.0,35.51,12.36,23.15,2.026,0.324,1.7,-,-,19.58,-,68.33,51.0,-
557,臺中市,2007/12/25,忠明,2.6,0.5,-,23.7,37,33,22.0,21.28,2.48,18.8,1.959,0.265,1.69,-,-,19.44,-,73.86,42.0,-
558,臺中市,2007/12/25,西屯,2.1,0.36,-,31.3,43,34,19.0,12.62,1.3,11.33,1.965,0.13,1.84,-,-,19.51,-,71.82,41.0,-
559,臺中市,2007/12/25,豐原,2.6,0.46,-,24.5,35,35,17.0,20.22,3.55,16.67,1.776,0.159,1.62,-,-,19.28,-,76.74,36.0,-
560,臺中市,2007/12/25,沙鹿,2.9,0.33,-,34.1,43,-,19.0,12.55,1.59,10.96,-,-,-,-,-,18.95,-,77.59,41.0,-
561,臺中市,2007/12/25,大里,3.3,0.7,426.18,20.8,47,40,23.0,29.34,7.66,21.69,2.072,0.38,1.69,-,-,19.59,-,72.41,74.0,-
562,臺中市,2007/12/24,西屯,1.6,0.39,-,20.1,22,27,19.0,19.64,2.18,17.4,2.078,0.182,1.9,-,-,18.28,-,82.78,27.0,-
563,臺中市,2007/12/24,忠明,2.6,0.58,-,12.3,14,26,18.0,28.62,5.43,23.19,1.962,0.324,1.64,-,-,18.03,-,85.37,26.0,-
564,臺中市,2007/12/24,豐原,2.7,0.58,-,12.1,15,32,17.0,29.08,6.73,22.35,1.873,0.226,1.65,-,-,17.9,-,88.73,32.0,-
565,臺中市,2007/12/24,沙鹿,2.4,0.35,-,24.5,26,-,17.0,16.17,1.14,15.01,-,-,-,-,-,17.73,-,86.75,30.0,-
566,臺中市,2007/12/24,大里,2.9,0.62,421.26,10.7,12,31,22.0,28.93,7.36,21.57,1.961,0.247,1.71,-,-,18.32,-,86.54,31.0,-
567,臺中市,2007/12/23,西屯,2.1,0.45,-,24.2,40,51,32.0,17.4,2.04,15.35,1.998,0.119,1.88,-,-,21.21,-,70.92,50.0,-
568,臺中市,2007/12/23,忠明,2.5,0.57,-,18.7,38,47,33.0,23.91,4.39,19.52,1.839,0.209,1.63,-,-,21.2,-,74.24,47.0,-
569,臺中市,2007/12/23,大里,3.6,0.78,435.56,21.5,47,74,43.0,35.66,14.76,20.9,2.11,0.333,1.78,-,-,22.11,-,73.51,69.0,-
570,臺中市,2007/12/23,沙鹿,3.4,0.49,-,24.6,39,-,29.0,15.25,1.33,13.87,-,-,-,-,-,20.57,-,77.08,43.0,-
571,臺中市,2007/12/23,豐原,3.8,0.51,-,18.6,35,51,30.0,20.9,4.75,16.16,1.77,0.155,1.62,-,-,21.15,-,77.81,50.0,-
572,臺中市,2007/12/22,西屯,4.0,0.85,-,19.8,42,101,69.0,45.87,18.29,27.59,2.621,0.539,2.08,-,-,22.0,-,71.58,76.0,-
573,臺中市,2007/12/22,忠明,4.4,1.17,-,15.7,39,97,78.0,66.1,32.58,33.52,2.58,0.749,1.83,-,-,21.99,-,74.93,74.0,-
574,臺中市,2007/12/22,大里,5.2,1.14,450.43,19.9,44,113,76.0,55.2,20.94,34.26,2.514,0.61,1.9,-,-,22.65,-,73.84,82.0,-
575,臺中市,2007/12/22,沙鹿,4.4,0.71,-,19.0,40,-,60.0,32.47,7.77,24.7,-,-,-,-,-,21.38,-,77.26,45.0,-
576,臺中市,2007/12/22,豐原,8.5,0.8,-,19.7,38,94,62.0,32.71,6.72,25.99,2.069,0.369,1.7,-,-,22.31,-,75.98,72.0,-
577,臺中市,2007/12/21,西屯,3.8,0.9,-,24.4,53,118,74.0,45.32,11.03,34.3,2.448,0.48,1.97,-,-,21.43,-,73.58,84.0,-
578,臺中市,2007/12/21,忠明,4.0,1.19,-,24.0,60,116,87.0,50.42,12.62,37.8,2.509,0.75,1.76,-,-,21.3,-,76.41,83.0,-
579,臺中市,2007/12/21,大里,5.8,1.21,444.92,25.1,61,127,81.0,56.53,19.75,36.77,2.493,0.679,1.81,-,-,21.86,-,74.84,88.0,-
580,臺中市,2007/12/21,沙鹿,3.4,0.66,-,33.1,52,113,60.0,21.1,1.94,19.15,-,-,-,-,-,20.7,-,79.98,82.0,-
581,臺中市,2007/12/21,豐原,5.1,1.09,-,24.3,56,117,73.0,42.07,9.82,32.26,2.264,0.554,1.71,-,-,21.17,-,79.23,84.0,-
582,臺中市,2007/12/20,西屯,3.2,0.64,-,23.9,47,64,37.0,29.11,5.69,23.4,2.264,0.324,1.94,-,-,19.8,-,76.37,57.0,-
