序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1730,南投縣,2008/04/24,竹山,5.0,0.74,-,29.6,38,101,77.0,28.9,2.12,26.78,-,-,-,-,19.79,-,72.51,76.0,-
1731,南投縣,2008/04/23,南投,7.3,0.74,-,35.6,60,78,44.0,25.99,3.44,22.55,1.986,0.21,1.78,-,23.22,-,65.22,68.0,-
1732,南投縣,2008/04/23,埔里,2.4,0.48,-,40.8,69,63,44.0,12.96,1.65,11.31,-,-,-,-,24.26,-,66.82,64.0,-
1733,南投縣,2008/04/23,竹山,4.4,0.59,-,34.7,74,72,50.0,22.3,2.56,19.75,-,-,-,-,23.38,-,70.94,79.0,-
1734,南投縣,2008/04/22,南投,6.7,0.55,-,32.2,63,44,21.0,21.69,3.82,17.86,1.95,0.21,1.74,-,26.28,-,71.46,59.0,-
1735,南投縣,2008/04/22,埔里,2.5,0.4,-,36.9,69,38,24.0,13.71,2.03,11.68,-,-,-,-,25.03,-,68.25,63.0,-
1736,南投縣,2008/04/22,竹山,2.4,0.37,-,34.9,74,46,27.0,17.92,4.26,13.66,-,-,-,-,25.75,-,76.39,69.0,-
1737,南投縣,2008/04/21,南投,3.2,0.48,-,26.5,40,52,33.0,17.44,1.99,15.47,1.82,0.111,1.71,-,25.61,-,80.71,51.0,-
1738,南投縣,2008/04/21,埔里,3.1,0.46,-,31.9,42,54,47.0,13.78,2.09,11.69,-,-,-,-,23.57,-,79.49,52.0,-
1739,南投縣,2008/04/21,竹山,2.3,0.42,-,25.8,49,63,46.0,17.05,2.34,14.72,-,-,-,-,24.78,-,84.76,56.0,-
1740,南投縣,2008/04/20,南投,5.9,0.56,-,42.9,88,80,53.0,21.55,2.38,19.17,1.889,0.121,1.77,-,26.59,-,71.73,102.0,-
1741,南投縣,2008/04/20,埔里,3.9,0.53,-,47.0,79,71,56.0,14.71,1.39,13.32,-,-,-,-,25.08,-,68.08,78.0,-
1742,南投縣,2008/04/20,竹山,5.2,0.43,-,49.7,94,75,59.0,17.32,2.57,14.75,-,-,-,-,25.99,-,76.26,110.0,-
1743,南投縣,2008/04/19,南投,5.6,0.67,-,35.7,79,77,46.0,28.35,5.34,23.01,2.007,0.211,1.8,-,26.1,-,69.45,86.0,-
1744,南投縣,2008/04/19,埔里,3.8,0.46,-,38.2,77,47,29.0,16.5,3.45,13.04,-,-,-,-,24.98,-,63.9,92.0,-
1745,南投縣,2008/04/19,竹山,4.2,0.56,-,42.6,93,82,60.0,24.69,5.48,19.2,-,-,-,-,25.25,-,76.18,91.0,-
1746,南投縣,2008/04/18,南投,7.6,0.86,-,24.3,51,82,45.0,38.54,4.67,33.87,2.2,0.329,1.87,-,23.9,-,77.84,66.0,-
1747,南投縣,2008/04/18,埔里,1.8,0.5,-,14.0,19,42,26.0,15.61,3.4,12.22,-,-,-,-,23.79,-,74.81,42.0,-
1748,南投縣,2008/04/18,竹山,4.9,0.74,-,25.3,63,82,61.0,37.4,5.96,31.44,-,-,-,-,23.43,-,84.93,68.0,-
1749,南投縣,2008/04/17,南投,6.1,0.56,-,32.2,70,47,22.0,21.11,2.97,18.14,1.918,0.176,1.74,-,26.1,-,74.23,75.0,-
1750,南投縣,2008/04/17,埔里,1.7,0.4,-,33.7,66,35,23.0,14.04,2.69,11.34,-,-,-,-,24.65,-,71.28,74.0,-
1751,南投縣,2008/04/17,竹山,3.0,0.35,-,36.7,87,49,30.0,18.14,3.33,14.81,-,-,-,-,25.15,-,80.49,84.0,-
1752,南投縣,2008/04/16,南投,3.9,0.44,-,32.1,62,46,26.0,21.13,7.1,14.03,1.799,0.11,1.69,-,26.81,-,66.48,67.0,-
1753,南投縣,2008/04/16,埔里,2.3,0.4,-,21.5,39,35,25.0,15.95,3.6,12.35,-,-,-,-,23.55,-,73.1,42.0,-
1754,南投縣,2008/04/16,竹山,2.6,0.35,-,34.2,70,46,30.0,17.14,3.49,13.65,-,-,-,-,25.87,-,72.97,84.0,-
1755,南投縣,2008/04/15,南投,7.5,0.71,-,27.2,66,83,52.0,37.62,12.39,25.23,2.101,0.283,1.82,-,25.31,-,70.33,71.0,-
1756,南投縣,2008/04/15,埔里,2.1,0.47,-,32.7,62,54,38.0,17.63,2.28,15.35,-,-,-,-,24.19,-,67.4,68.0,-
1757,南投縣,2008/04/15,竹山,3.4,0.45,-,33.0,74,72,50.0,24.05,4.27,19.74,-,-,-,-,24.61,-,76.76,89.0,-
1758,南投縣,2008/04/14,南投,8.1,0.63,-,31.2,71,88,63.0,28.63,3.57,25.06,2.015,0.207,1.81,-,24.5,-,71.4,72.0,-
1759,南投縣,2008/04/14,埔里,2.5,0.46,-,40.6,77,62,43.0,16.15,2.08,14.07,-,-,-,-,24.53,-,67.18,75.0,-
1760,南投縣,2008/04/14,竹山,4.2,0.52,-,38.2,82,89,67.0,26.29,3.53,22.75,-,-,-,-,24.08,-,76.59,78.0,-
1761,南投縣,2008/04/13,南投,4.4,0.6,-,28.4,64,84,89.0,26.26,3.96,22.28,1.963,0.162,1.8,-,24.28,-,76.51,75.0,-
1762,南投縣,2008/04/13,埔里,2.7,0.38,-,37.5,66,46,35.0,11.36,1.18,10.18,-,-,-,-,23.7,-,72.55,77.0,-
1763,南投縣,2008/04/13,竹山,3.0,0.53,-,31.9,74,77,64.0,24.61,4.27,20.34,-,-,-,-,24.02,-,80.33,76.0,-
1764,南投縣,2008/04/12,南投,4.1,0.64,-,25.7,50,78,79.0,26.08,2.69,23.39,1.96,0.211,1.75,-,24.6,-,76.35,64.0,-
1765,南投縣,2008/04/12,埔里,2.6,0.4,-,27.2,52,37,24.0,13.66,3.81,9.85,-,-,-,-,23.28,-,72.59,69.0,-
1766,南投縣,2008/04/12,竹山,3.4,0.54,-,28.3,59,79,60.0,23.58,3.06,20.53,-,-,-,-,24.11,-,81.13,68.0,-
1767,南投縣,2008/04/11,南投,6.1,0.67,-,23.7,42,81,78.0,29.44,4.81,24.63,2.112,0.29,1.82,-,24.41,-,78.47,66.0,-
1768,南投縣,2008/04/11,埔里,1.5,0.37,-,16.5,22,29,23.0,16.1,4.46,11.64,-,-,-,-,22.48,-,79.76,29.0,-
1769,南投縣,2008/04/11,竹山,3.8,0.53,-,26.5,51,68,54.0,26.14,4.26,21.88,-,-,-,-,23.63,-,84.28,59.0,-
1770,南投縣,2008/04/10,南投,3.6,0.44,-,28.9,55,62,61.0,18.19,3.86,14.33,1.817,0.136,1.68,-,26.51,-,68.04,56.0,-
1771,南投縣,2008/04/10,埔里,2.6,0.32,-,28.4,56,39,29.0,15.67,5.57,10.1,-,-,-,-,24.27,-,68.44,60.0,-
1772,南投縣,2008/04/10,竹山,2.1,0.32,-,24.7,51,46,-,20.87,6.85,14.02,-,-,-,-,25.15,-,77.06,46.0,-
1773,南投縣,2008/04/09,南投,2.3,0.47,-,10.1,24,39,38.0,25.65,12.98,12.66,1.886,0.148,1.74,-,26.02,-,70.93,39.0,-
1774,南投縣,2008/04/09,埔里,2.5,0.35,-,12.7,17,31,19.0,15.56,4.81,10.75,-,-,-,-,23.66,-,65.26,31.0,-
1775,南投縣,2008/04/09,竹山,1.9,0.38,-,11.3,24,36,-,27.25,11.51,15.75,-,-,-,-,25.24,-,74.47,36.0,-
1776,南投縣,2008/04/08,南投,2.5,0.33,-,22.4,49,40,39.0,15.91,4.39,11.52,1.728,0.054,1.68,-,26.77,-,68.79,66.0,-
1777,南投縣,2008/04/08,埔里,1.6,0.32,-,23.8,49,43,28.0,15.0,3.36,11.64,-,-,-,-,25.96,-,62.55,57.0,-
1778,南投縣,2008/04/08,竹山,2.9,0.31,-,22.8,52,39,-,21.99,8.34,13.65,-,-,-,-,25.95,-,74.93,71.0,-
1779,南投縣,2008/04/07,南投,2.4,0.37,-,21.0,41,43,42.0,17.06,4.18,12.89,1.774,0.066,1.71,-,27.32,-,64.43,43.0,-
1780,南投縣,2008/04/07,埔里,1.8,0.38,-,28.3,49,41,29.0,13.33,1.89,11.44,-,-,-,-,26.94,-,56.01,48.0,-
1781,南投縣,2008/04/07,竹山,2.7,0.34,-,22.0,47,41,-,20.34,6.78,13.56,-,-,-,-,26.43,-,69.84,49.0,-
1782,南投縣,2008/04/06,南投,3.0,0.41,-,32.4,69,61,61.0,14.97,2.72,12.25,1.751,0.059,1.69,-,25.98,-,70.03,69.0,-
1783,南投縣,2008/04/06,埔里,3.0,0.4,-,32.5,57,52,37.0,12.09,1.7,10.39,-,-,-,-,26.42,-,56.36,62.0,-
1784,南投縣,2008/04/06,竹山,3.2,0.37,-,31.6,69,58,-,15.53,3.17,12.36,-,-,-,-,25.38,-,74.31,71.0,-
1785,南投縣,2008/04/05,南投,2.4,0.67,-,31.9,73,86,92.0,22.27,3.65,18.61,1.964,0.13,1.83,-,24.95,-,72.77,71.0,-
1786,南投縣,2008/04/05,埔里,2.6,0.49,-,45.3,73,80,60.0,12.24,1.7,10.55,-,-,-,-,25.82,-,60.4,73.0,-
1787,南投縣,2008/04/05,竹山,2.9,0.63,-,36.8,81,86,-,22.92,4.97,17.96,-,-,-,-,24.23,-,77.88,76.0,-
1788,南投縣,2008/04/04,南投,5.3,1.25,-,37.8,82,120,118.0,56.69,21.86,34.83,2.336,0.422,1.91,-,23.18,-,76.77,91.0,-
1789,南投縣,2008/04/04,埔里,1.7,0.62,-,50.6,83,102,73.0,13.92,1.26,12.66,-,-,-,-,24.3,-,66.84,81.0,-
1790,南投縣,2008/04/04,竹山,4.6,0.9,-,45.6,95,113,-,44.45,16.45,28.01,-,-,-,-,22.77,-,80.45,99.0,-
1791,南投縣,2008/04/03,南投,5.9,1.11,-,12.2,25,-,-,54.09,14.82,39.27,2.322,0.386,1.94,-,20.61,-,79.75,34.0,-
1792,南投縣,2008/04/03,埔里,1.2,0.61,-,34.1,62,82,57.0,16.01,2.24,13.77,-,-,-,-,22.22,-,72.89,66.0,-
1793,南投縣,2008/04/03,竹山,4.7,0.77,-,21.9,52,100,-,38.1,6.59,31.5,-,-,-,-,20.48,-,85.48,75.0,-
1794,南投縣,2008/04/02,南投,5.4,1.32,-,32.8,80,-,-,67.71,33.27,34.44,2.662,0.713,1.95,-,21.09,-,82.62,110.0,-
1795,南投縣,2008/04/02,埔里,1.4,0.56,-,34.4,64,44,32.0,17.11,1.87,15.25,-,-,-,-,21.47,-,76.24,77.0,-
1796,南投縣,2008/04/02,竹山,3.7,0.93,-,33.9,79,59,-,45.35,20.35,25.0,-,-,-,-,21.0,-,84.99,92.0,-
1797,南投縣,2008/04/01,南投,4.2,1.05,-,5.7,10,5,28.0,63.91,32.68,31.23,2.456,0.497,1.96,-,16.77,-,92.09,18.0,-
1798,南投縣,2008/04/01,埔里,0.9,0.57,-,21.1,32,11,11.0,18.69,2.13,16.56,-,-,-,-,17.68,-,87.81,32.0,-
1799,南投縣,2008/04/01,竹山,2.3,0.81,-,3.5,5,37,-,48.51,22.38,26.14,-,-,-,-,16.69,-,95.3,37.0,-
1800,雲林縣,2008/04/30,斗六,3.9,0.52,-,35.4,67,82,53.0,23.44,4.41,19.02,-,-,-,-,27.0,-,75.54,66.0,-
1801,雲林縣,2008/04/30,崙背,3.0,0.4,-,34.2,57,64,41.0,14.09,1.89,12.24,-,-,-,-,26.7,-,78.85,57.0,-
1802,雲林縣,2008/04/30,臺西,14.2,0.34,-,37.8,50,56,27.0,35.99,17.16,18.8,-,-,-,-,24.98,-,82.04,53.0,-
1803,雲林縣,2008/04/29,斗六,4.5,0.61,-,35.5,68,74,53.0,25.45,3.51,21.94,-,-,-,-,25.88,-,73.56,71.0,-
1804,雲林縣,2008/04/29,崙背,4.6,0.51,-,39.1,65,80,50.0,17.46,2.06,15.39,-,-,-,-,25.69,-,77.57,65.0,-
1805,雲林縣,2008/04/29,臺西,8.8,0.36,-,49.7,74,51,26.0,15.83,3.04,12.79,-,-,-,-,24.1,-,80.08,50.0,-
1806,雲林縣,2008/04/28,斗六,3.3,0.55,-,37.4,56,83,59.0,23.38,3.61,19.77,-,-,-,-,23.56,-,76.85,66.0,-
1807,雲林縣,2008/04/28,崙背,3.5,0.5,-,57.7,66,103,66.0,15.24,0.95,14.29,-,-,-,-,23.62,-,78.42,76.0,-
1808,雲林縣,2008/04/28,臺西,4.5,0.38,-,69.3,79,74,45.0,12.4,1.05,11.36,-,-,-,-,22.2,-,78.93,62.0,-
1809,雲林縣,2008/04/27,斗六,5.8,0.52,-,55.2,86,110,72.0,19.62,1.91,17.7,-,-,-,-,25.14,-,60.02,88.0,-
1810,雲林縣,2008/04/27,崙背,4.6,0.44,-,55.0,82,117,65.0,14.26,1.16,13.11,-,-,-,-,24.89,-,68.87,84.0,-
1811,雲林縣,2008/04/27,臺西,9.0,0.34,-,58.9,78,99,49.0,20.36,2.3,18.06,-,-,-,-,22.47,-,73.55,74.0,-
1812,雲林縣,2008/04/26,斗六,6.2,0.63,-,52.6,99,122,80.0,26.99,2.04,24.95,-,-,-,-,24.6,-,58.76,112.0,-
1813,雲林縣,2008/04/26,崙背,5.2,0.44,-,55.4,85,103,58.0,16.39,2.28,14.12,-,-,-,-,24.6,-,60.09,77.0,-
1814,雲林縣,2008/04/26,臺西,19.6,0.33,-,68.2,85,78,42.0,10.43,0.55,9.85,-,-,-,-,22.19,-,64.73,64.0,-
1815,雲林縣,2008/04/25,斗六,6.0,0.59,-,36.3,79,98,65.0,29.88,3.7,26.18,-,-,-,-,22.25,-,61.47,81.0,-
1816,雲林縣,2008/04/25,崙背,4.1,0.42,-,59.9,85,91,49.0,14.95,1.86,13.09,-,-,-,-,22.5,-,54.31,77.0,-
1817,雲林縣,2008/04/25,臺西,9.5,0.33,-,70.3,81,69,36.0,11.02,0.77,10.22,-,-,-,-,20.1,-,59.04,60.0,-
1818,雲林縣,2008/04/24,斗六,5.2,0.62,-,40.2,50,110,76.0,23.27,1.57,21.7,-,-,-,-,21.03,-,64.05,80.0,-
1819,雲林縣,2008/04/24,崙背,5.6,0.52,-,50.6,58,111,71.0,-,-,-,-,-,-,-,20.85,-,60.6,80.0,-
1820,雲林縣,2008/04/24,臺西,9.5,0.56,-,55.9,64,121,61.0,20.14,0.88,19.24,-,-,-,-,18.64,-,62.92,86.0,-
1821,雲林縣,2008/04/23,斗六,4.4,0.54,-,40.9,74,88,49.0,20.9,2.46,18.44,-,-,-,-,24.13,-,65.33,81.0,-
1822,雲林縣,2008/04/23,崙背,6.1,0.57,-,40.5,60,92,45.0,14.59,1.27,13.32,-,-,-,-,23.57,-,64.91,71.0,-
1823,雲林縣,2008/04/23,臺西,7.3,0.54,-,46.0,67,87,48.0,19.08,1.74,17.35,-,-,-,-,21.09,-,70.95,68.0,-
1824,雲林縣,2008/04/22,斗六,4.0,0.39,-,31.5,57,55,27.0,20.53,3.98,16.54,-,-,-,-,27.05,-,69.78,58.0,-
1825,雲林縣,2008/04/22,崙背,4.8,0.4,-,29.1,56,52,31.0,18.71,2.76,15.97,-,-,-,-,26.52,-,73.0,59.0,-
1826,雲林縣,2008/04/22,臺西,4.2,0.27,-,40.0,66,36,17.0,11.93,2.14,9.78,-,-,-,-,24.95,-,78.92,36.0,-
1827,雲林縣,2008/04/21,斗六,3.6,0.39,-,25.7,43,66,45.0,19.81,3.61,16.2,-,-,-,-,26.87,-,77.37,58.0,-
1828,雲林縣,2008/04/21,崙背,3.1,0.4,-,20.3,35,66,33.0,13.93,1.56,12.37,-,-,-,-,26.72,-,82.84,58.0,-
1829,雲林縣,2008/04/21,臺西,3.1,0.34,-,24.0,38,62,32.0,14.48,2.3,12.17,-,-,-,-,26.21,-,88.71,56.0,-
1830,雲林縣,2008/04/20,斗六,5.8,0.46,-,45.1,77,88,65.0,16.75,1.8,14.95,-,-,-,-,27.13,-,75.25,81.0,-
1831,雲林縣,2008/04/20,崙背,5.7,0.38,-,43.1,71,78,44.0,11.68,0.95,10.68,-,-,-,-,26.86,-,79.92,73.0,-
1832,雲林縣,2008/04/20,臺西,8.1,0.33,-,52.8,80,74,34.0,11.7,0.86,10.82,-,-,-,-,25.74,-,85.51,62.0,-
1833,雲林縣,2008/04/19,斗六,4.6,0.61,-,41.5,88,95,63.0,28.81,6.48,22.33,-,-,-,-,25.85,-,74.75,94.0,-
1834,雲林縣,2008/04/19,崙背,4.5,0.5,-,44.7,81,89,50.0,19.1,1.71,17.37,-,-,-,-,25.63,-,75.37,81.0,-
1835,雲林縣,2008/04/19,臺西,20.8,0.4,-,52.3,76,69,32.0,19.92,4.24,15.69,-,-,-,-,23.91,-,81.07,60.0,-
1836,雲林縣,2008/04/18,斗六,4.1,0.61,-,29.2,59,77,50.0,29.93,3.69,26.24,-,-,-,-,23.89,-,80.22,66.0,-
1837,雲林縣,2008/04/18,崙背,6.8,0.58,-,38.6,65,71,-,22.56,2.93,19.63,-,-,-,-,23.91,-,75.86,65.0,-
1838,雲林縣,2008/04/18,臺西,3.5,0.4,-,61.4,86,60,27.0,11.97,1.47,10.5,-,-,-,-,22.13,-,79.66,55.0,-
1839,雲林縣,2008/04/17,斗六,3.2,0.37,-,31.1,69,54,27.0,20.58,3.59,16.98,-,-,-,-,25.9,-,78.75,74.0,-
1840,雲林縣,2008/04/17,崙背,4.6,0.39,-,33.4,56,59,-,15.96,1.91,14.04,-,-,-,-,25.87,-,79.69,61.0,-
1841,雲林縣,2008/04/17,臺西,2.8,0.28,-,47.9,73,36,17.0,8.8,1.15,7.64,-,-,-,-,24.09,-,85.0,36.0,-
1842,雲林縣,2008/04/16,斗六,3.7,0.39,-,19.0,45,59,36.0,20.69,3.86,16.8,-,-,-,-,27.16,-,68.67,54.0,-
1843,雲林縣,2008/04/16,崙背,3.5,0.4,-,35.3,67,71,-,16.92,4.27,12.65,-,-,-,-,27.72,-,68.89,70.0,-
1844,雲林縣,2008/04/16,臺西,10.3,0.37,-,32.6,56,69,38.0,25.26,5.15,20.11,-,-,-,-,24.87,-,74.23,60.0,-
1845,雲林縣,2008/04/15,斗六,4.9,0.53,-,32.4,73,94,59.0,31.16,6.71,24.45,-,-,-,-,25.82,-,71.68,77.0,-
1846,雲林縣,2008/04/15,崙背,5.0,0.5,-,31.9,59,108,67.0,19.82,1.88,17.98,-,-,-,-,25.78,-,73.47,79.0,-
1847,雲林縣,2008/04/15,臺西,7.1,0.35,-,46.5,62,72,38.0,19.48,3.23,16.24,-,-,-,-,23.29,-,81.47,61.0,-
1848,雲林縣,2008/04/14,斗六,5.0,0.48,-,34.8,71,99,61.0,25.13,4.48,20.65,-,-,-,-,24.63,-,73.28,75.0,-
1849,雲林縣,2008/04/14,崙背,5.2,0.39,-,40.0,61,80,46.0,14.05,1.04,12.98,-,-,-,-,24.4,-,73.11,65.0,-
1850,雲林縣,2008/04/14,臺西,5.3,0.31,-,55.7,74,59,30.0,10.92,1.05,9.86,-,-,-,-,22.04,-,79.91,54.0,-
1851,雲林縣,2008/04/13,斗六,4.1,0.47,-,32.9,68,78,58.0,22.77,4.83,17.94,-,-,-,-,25.1,-,75.46,76.0,-
1852,雲林縣,2008/04/13,崙背,4.1,0.41,-,33.5,52,61,44.0,14.84,1.85,12.99,-,-,-,-,24.98,-,75.26,56.0,-
1853,雲林縣,2008/04/13,臺西,9.8,0.29,-,46.6,64,45,26.0,12.23,1.57,10.66,-,-,-,-,22.73,-,80.43,45.0,-
1854,雲林縣,2008/04/12,斗六,3.3,0.47,-,31.6,60,82,56.0,21.07,1.8,19.27,-,-,-,-,25.15,-,76.99,67.0,-
1855,雲林縣,2008/04/12,崙背,4.2,0.37,-,34.7,48,71,47.0,13.64,0.46,13.22,-,-,-,-,25.12,-,77.26,60.0,-
1856,雲林縣,2008/04/12,臺西,5.0,0.27,-,49.0,59,54,26.0,9.43,1.03,8.38,-,-,-,-,22.98,-,82.82,52.0,-
1857,雲林縣,2008/04/11,斗六,4.9,0.49,-,30.1,61,80,54.0,25.77,3.66,22.11,-,-,-,-,24.86,-,79.47,65.0,-
1858,雲林縣,2008/04/11,崙背,4.2,0.44,-,39.7,65,72,47.0,14.91,1.36,13.55,-,-,-,-,24.96,-,77.23,62.0,-
1859,雲林縣,2008/04/11,臺西,11.8,0.33,-,48.8,64,65,31.0,17.41,3.06,14.34,-,-,-,-,23.07,-,81.13,58.0,-
1860,雲林縣,2008/04/10,斗六,2.6,0.4,-,24.4,54,74,35.0,20.05,3.4,16.65,-,-,-,-,27.1,-,68.51,62.0,-
1861,雲林縣,2008/04/10,崙背,4.1,0.43,-,25.7,50,88,-,20.62,4.38,16.24,-,-,-,-,26.75,-,72.82,69.0,-
1862,雲林縣,2008/04/10,臺西,3.4,0.32,-,35.9,67,60,28.0,14.22,1.48,12.71,-,-,-,-,24.35,-,79.2,55.0,-
1863,雲林縣,2008/04/09,斗六,3.3,0.44,-,11.8,22,42,23.0,22.72,6.19,16.54,-,-,-,-,27.73,-,61.81,42.0,-
1864,雲林縣,2008/04/09,崙背,2.7,0.24,-,17.0,26,27,-,10.99,2.72,8.24,-,-,-,-,27.2,-,70.46,27.0,-
1865,雲林縣,2008/04/09,臺西,3.0,0.22,-,17.8,26,32,13.0,10.36,1.73,8.63,-,-,-,-,25.25,-,76.89,32.0,-
1866,雲林縣,2008/04/08,斗六,4.0,0.39,-,18.0,41,45,28.0,21.09,5.5,15.59,-,-,-,-,27.59,-,67.42,56.0,-
1867,雲林縣,2008/04/08,崙背,2.9,0.32,-,17.3,31,43,-,14.02,5.34,8.68,-,-,-,-,27.5,-,73.42,43.0,-
1868,雲林縣,2008/04/08,臺西,2.7,0.29,-,18.4,30,50,24.0,16.21,6.17,10.04,-,-,-,-,25.6,-,82.13,50.0,-
1869,雲林縣,2008/04/07,斗六,2.8,0.44,-,19.9,37,54,31.0,19.72,5.68,14.04,-,-,-,-,27.81,-,66.75,52.0,-
1870,雲林縣,2008/04/07,崙背,2.1,0.28,-,23.1,38,44,-,-,-,-,-,-,-,-,27.5,-,71.16,44.0,-
1871,雲林縣,2008/04/07,臺西,1.6,0.24,-,30.6,43,47,20.0,8.25,1.61,6.64,-,-,-,-,26.07,-,74.39,47.0,-
1872,雲林縣,2008/04/06,斗六,2.6,0.43,-,28.7,57,67,43.0,14.55,2.28,12.27,-,-,-,-,26.56,-,71.85,65.0,-
1873,雲林縣,2008/04/06,崙背,2.6,0.38,-,22.7,41,55,32.0,-,-,-,-,-,-,-,26.58,-,74.82,52.0,-
1874,雲林縣,2008/04/06,臺西,2.8,0.34,-,27.9,43,64,28.0,13.39,3.14,10.25,-,-,-,-,25.12,-,82.0,57.0,-
1875,雲林縣,2008/04/05,斗六,4.1,0.61,-,38.3,81,104,76.0,23.13,4.21,18.93,-,-,-,-,25.59,-,73.43,89.0,-
1876,雲林縣,2008/04/05,崙背,5.6,0.51,-,38.2,62,81,57.0,14.44,1.95,12.49,-,-,-,-,25.52,-,75.08,78.0,-
1877,雲林縣,2008/04/05,臺西,7.7,0.42,-,46.3,62,78,37.0,13.69,1.23,12.44,-,-,-,-,23.72,-,80.82,64.0,-
1878,雲林縣,2008/04/04,斗六,5.0,0.68,-,48.0,90,103,81.0,33.4,7.27,26.13,-,-,-,-,23.72,-,76.64,90.0,-
1879,雲林縣,2008/04/04,崙背,4.2,0.64,-,44.6,77,84,63.0,18.88,2.07,16.84,-,-,-,-,23.81,-,77.09,73.0,-
1880,雲林縣,2008/04/04,臺西,14.2,0.58,-,53.0,75,103,58.0,20.88,2.39,18.49,-,-,-,-,22.72,-,82.67,76.0,-
1881,雲林縣,2008/04/03,斗六,4.4,0.66,-,29.2,55,81,60.0,36.26,6.41,29.84,-,-,-,-,21.38,-,78.84,69.0,-
1882,雲林縣,2008/04/03,崙背,5.2,0.6,-,30.3,51,53,34.0,23.95,2.34,21.61,-,-,-,-,21.58,-,75.45,53.0,-
1883,雲林縣,2008/04/03,臺西,3.0,0.44,-,46.8,65,47,23.0,15.12,1.29,13.83,-,-,-,-,20.15,-,82.52,47.0,-
1884,雲林縣,2008/04/02,斗六,3.7,0.84,-,36.8,84,59,46.0,45.12,21.11,24.02,-,-,-,-,21.91,-,81.92,96.0,-
1885,雲林縣,2008/04/02,崙背,3.3,0.69,-,38.0,69,47,31.0,32.71,11.97,20.72,-,-,-,-,22.11,-,80.72,75.0,-
1886,雲林縣,2008/04/02,臺西,5.9,0.45,-,41.1,64,53,26.0,19.06,2.03,17.04,-,-,-,-,22.13,-,84.2,52.0,-
1887,雲林縣,2008/04/01,斗六,2.8,0.79,-,5.7,9,51,41.0,52.7,22.3,30.4,-,-,-,-,17.33,-,92.04,50.0,-
1888,雲林縣,2008/04/01,崙背,2.9,0.6,-,14.5,20,35,23.0,30.88,4.73,26.15,-,-,-,-,17.57,-,89.85,35.0,-
1889,雲林縣,2008/04/01,臺西,2.7,0.45,-,27.1,34,35,18.0,23.53,1.94,21.58,-,-,-,-,20.78,-,90.37,35.0,-
1890,嘉義縣,2008/04/30,朴子,4.4,0.39,-,39.2,61,68,38.0,13.01,1.47,11.54,-,-,-,-,26.7,-,75.27,62.0,-
1891,嘉義縣,2008/04/30,新港,4.8,0.38,-,39.5,65,74,47.0,15.27,1.79,13.48,-,-,-,-,25.95,-,73.16,65.0,-
1892,嘉義縣,2008/04/29,朴子,4.8,0.49,-,40.5,63,97,57.0,16.22,1.65,14.56,-,-,-,-,25.36,-,74.78,74.0,-
1893,嘉義縣,2008/04/29,新港,4.7,0.52,-,38.3,62,89,64.0,19.76,3.7,16.06,-,-,-,-,24.55,-,73.24,70.0,-
1894,嘉義縣,2008/04/28,朴子,3.6,0.5,-,52.5,58,107,65.0,14.65,1.04,13.6,-,-,-,-,23.37,-,77.04,78.0,-
1895,嘉義縣,2008/04/28,新港,3.5,0.5,-,51.6,60,103,71.0,16.67,1.81,14.86,-,-,-,-,22.55,-,74.84,76.0,-
1896,嘉義縣,2008/04/27,朴子,5.1,0.48,-,51.9,69,118,64.0,14.52,1.37,13.15,-,-,-,-,25.07,-,63.88,84.0,-
1897,嘉義縣,2008/04/27,新港,9.1,0.51,-,53.4,86,122,78.0,21.24,2.94,18.29,-,-,-,-,23.89,-,65.94,90.0,-
1898,嘉義縣,2008/04/26,朴子,5.4,0.44,-,58.9,86,109,62.0,15.99,1.52,14.46,-,-,-,-,24.47,-,58.39,80.0,-
1899,嘉義縣,2008/04/26,新港,4.7,0.47,-,54.0,87,119,74.0,18.67,2.42,16.25,-,-,-,-,23.3,-,61.54,84.0,-
1900,嘉義縣,2008/04/25,朴子,5.6,0.42,-,56.5,76,96,54.0,15.56,1.92,13.64,-,-,-,-,22.39,-,53.89,73.0,-
1901,嘉義縣,2008/04/25,新港,4.2,0.42,-,54.5,80,98,59.0,15.56,2.16,13.39,-,-,-,-,21.04,-,59.34,75.0,-
1902,嘉義縣,2008/04/24,朴子,6.1,0.53,-,48.3,53,126,76.0,16.64,1.3,15.31,-,-,-,-,20.74,-,61.74,88.0,-
1903,嘉義縣,2008/04/24,新港,5.1,0.51,-,49.2,54,115,73.0,15.32,1.83,13.49,-,-,-,-,19.63,-,63.33,82.0,-
