序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
725,新北市,2015/06/16,板橋,-,-,-,-,-,15,-,-,-,-,-,-
726,新北市,2015/06/16,板橋,6.3,0.41,-,23.1,41,-,26.04,5.95,20.08,2.16,31.26,65.35
727,新北市,2015/06/16,三重,-,-,-,-,-,13,-,-,-,-,-,-
728,新北市,2015/06/16,三重,4.8,1.8,-,-,51,-,103.22,65.67,37.56,-,31.57,64.92
729,新北市,2015/06/16,菜寮,-,-,-,-,-,9,-,-,-,-,-,-
730,新北市,2015/06/16,菜寮,5.2,0.53,-,16.7,37,-,24.45,4.96,19.47,2.14,31.37,64.77
731,新北市,2015/06/16,永和,-,-,-,-,-,20,-,-,-,-,-,-
732,新北市,2015/06/16,永和,4.4,1.04,-,21.4,38,-,39.46,13.09,26.37,1.57,30.67,66.23
733,新北市,2015/06/16,新莊,-,-,-,-,-,15,-,-,-,-,-,-
734,新北市,2015/06/16,新莊,7.4,0.42,-,21.7,30,-,23.74,6.1,17.64,2.36,31.27,69.6
735,新北市,2015/06/16,新店,-,-,-,-,-,21,-,-,-,-,-,-
736,新北市,2015/06/16,新店,4.5,0.43,-,34.6,40,-,19.9,2.52,17.37,2,28.93,69.63
737,新北市,2015/06/16,淡水,-,-,-,-,-,8,-,-,-,-,-,-
738,新北市,2015/06/16,淡水,2.2,0.34,-,14.4,36,-,18.34,4.99,13.35,-,-,-
739,新北市,2015/06/16,汐止,-,-,-,-,-,20,-,-,-,-,-,-
740,新北市,2015/06/16,汐止,7.3,0.43,-,30.1,41,-,27.39,7.16,20.23,1.45,30,76.17
741,新北市,2015/06/16,土城,-,-,-,-,-,20,-,-,-,-,-,-
742,新北市,2015/06/16,土城,3.7,0.41,-,24.3,40,-,24.14,8.67,15.48,1.41,30.3,71.67
743,新北市,2015/06/16,林口,-,-,-,-,-,12,-,-,-,-,-,-
744,新北市,2015/06/16,林口,4.8,0.27,-,20.8,32,-,21.36,6.47,14.89,3.25,29.01,77.25
745,新北市,2015/06/16,萬里,-,-,-,-,-,25,-,-,-,-,-,-
746,新北市,2015/06/16,萬里,3.1,0.19,-,34.3,40,-,8.95,1.91,7.04,2.38,28.42,79.22
747,新北市,2015/06/15,板橋,-,-,-,-,-,17,-,-,-,-,-,-
748,新北市,2015/06/15,板橋,7.8,0.59,-,18.7,42,-,33.05,6.79,26.27,1.76,29.99,69.89
749,新北市,2015/06/15,三重,-,-,-,-,-,13,-,-,-,-,-,-
750,新北市,2015/06/15,三重,4.1,1.6,-,-,49,-,84.14,48.79,35.35,-,29.81,73.12
751,新北市,2015/06/15,菜寮,-,-,-,-,-,12,-,-,-,-,-,-
752,新北市,2015/06/15,菜寮,4.1,0.66,-,15.4,38,-,27.65,4.64,23.01,2.07,29.94,71.69
753,新北市,2015/06/15,永和,-,-,-,-,-,20,-,-,-,-,-,-
754,新北市,2015/06/15,永和,5.1,1.03,-,16.4,37,-,39.1,14.11,24.99,1.32,29.34,72.3
755,新北市,2015/06/15,新莊,-,-,-,-,-,17,-,-,-,-,-,-
756,新北市,2015/06/15,新莊,5.9,0.51,-,19.5,32,-,24.97,5.43,19.54,1.97,30.3,74.25
757,新北市,2015/06/15,新店,-,-,-,-,-,20,-,-,-,-,-,-
758,新北市,2015/06/15,新店,4.8,0.41,-,24.4,37,-,20.47,4.21,16.26,1.64,26.98,76.61
759,新北市,2015/06/15,淡水,-,-,-,-,-,8,-,-,-,-,-,-
760,新北市,2015/06/15,淡水,3.4,0.35,-,14.9,33,-,17.03,2.99,14.04,-,-,-
761,新北市,2015/06/15,汐止,-,-,-,-,-,17,-,-,-,-,-,-
762,新北市,2015/06/15,汐止,5.5,0.42,-,19.2,37,-,25.61,7.35,18.26,1.29,28.72,83.47
763,新北市,2015/06/15,土城,-,-,-,-,-,23,-,-,-,-,-,-
764,新北市,2015/06/15,土城,4.9,0.56,-,17.7,41,-,31.65,9.64,22.01,1.23,28.94,76.82
765,新北市,2015/06/15,林口,-,-,-,-,-,11,-,-,-,-,-,-
766,新北市,2015/06/15,林口,2.7,0.26,-,20.8,31,-,17.43,4.76,12.67,2.93,28.59,78.16
767,新北市,2015/06/15,萬里,-,-,-,-,-,22,-,-,-,-,-,-
768,新北市,2015/06/15,萬里,3.6,0.15,-,28,37,-,9.17,2.27,6.9,2.52,28.23,80.74
769,新北市,2015/06/14,板橋,-,-,-,-,-,16,-,-,-,-,-,-
770,新北市,2015/06/14,板橋,4.1,0.55,-,28.9,34,-,26.12,3.22,22.93,1.47,29.03,73
771,新北市,2015/06/14,三重,-,-,-,-,-,13,-,-,-,-,-,-
772,新北市,2015/06/14,三重,3.3,1.27,-,-,42,-,71.45,37.19,34.26,-,29.12,73.84
773,新北市,2015/06/14,菜寮,-,-,-,-,-,8,-,-,-,-,-,-
774,新北市,2015/06/14,菜寮,2.9,0.55,-,25.1,29,-,20.74,2.57,18.16,1.77,29.13,73.55
775,新北市,2015/06/14,永和,-,-,-,-,-,18,-,-,-,-,-,-
776,新北市,2015/06/14,永和,2.1,0.81,-,26,33,-,32.43,8.62,23.81,1.54,28.3,76.16
777,新北市,2015/06/14,新莊,-,-,-,-,-,18,-,-,-,-,-,-
778,新北市,2015/06/14,新莊,3.7,0.52,-,29.2,30,-,23.15,4.05,19.1,1.66,29.37,77.43
779,新北市,2015/06/14,新店,-,-,-,-,-,19,-,-,-,-,-,-
780,新北市,2015/06/14,新店,3.2,0.35,-,34,31,-,14.69,2.1,12.59,1.62,26.52,79.83
781,新北市,2015/06/14,淡水,-,-,-,-,-,10,-,-,-,-,-,-
782,新北市,2015/06/14,淡水,2.4,0.43,-,24.8,31,-,17.6,2.06,15.54,-,-,-
783,新北市,2015/06/14,汐止,-,-,-,-,-,19,-,-,-,-,-,-
784,新北市,2015/06/14,汐止,6.3,0.51,-,23.7,36,-,28.28,6.86,21.42,1.21,28.52,84.8
785,新北市,2015/06/14,土城,-,-,-,-,-,21,-,-,-,-,-,-
786,新北市,2015/06/14,土城,3.2,0.5,-,27.6,32,-,26.88,6.82,20.06,1.36,28.07,79.19
787,新北市,2015/06/14,林口,-,-,-,-,-,12,-,-,-,-,-,-
788,新北市,2015/06/14,林口,2,0.37,-,31.1,29,-,19.32,2.88,16.44,2.56,28.18,78.47
789,新北市,2015/06/14,萬里,-,-,-,-,-,26,-,-,-,-,-,-
790,新北市,2015/06/14,萬里,3.7,0.2,-,33.5,40,-,10.02,2.13,7.89,2.71,28.09,83.1
791,新北市,2015/06/13,板橋,-,-,-,-,-,16,-,-,-,-,-,-
792,新北市,2015/06/13,板橋,3.5,0.59,-,25.8,36,-,32.25,7.61,24.64,1.74,30.54,65.13
793,新北市,2015/06/13,三重,-,-,-,-,-,11,-,-,-,-,-,-
794,新北市,2015/06/13,三重,4.1,1.35,-,-,45,-,78.57,44.15,34.41,-,30.13,68.28
795,新北市,2015/06/13,菜寮,-,-,-,-,-,7,-,-,-,-,-,-
796,新北市,2015/06/13,菜寮,2.9,0.54,-,22.3,28,-,22.2,3.02,19.17,2.16,30.14,67.14
797,新北市,2015/06/13,永和,-,-,-,-,-,17,-,-,-,-,-,-
798,新北市,2015/06/13,永和,2.9,0.83,-,23.1,34,-,35.47,14.08,21.39,1.82,29.37,69.18
799,新北市,2015/06/13,新莊,-,-,-,-,-,17,-,-,-,-,-,-
800,新北市,2015/06/13,新莊,2.4,0.6,-,27.3,29,-,27.22,5.75,21.47,1.66,30.62,68.53
801,新北市,2015/06/13,新店,-,-,-,-,-,17,-,-,-,-,-,-
802,新北市,2015/06/13,新店,1.6,0.32,-,30.7,28,-,13.63,2.81,10.83,2.1,27.63,74.77
803,新北市,2015/06/13,淡水,-,-,-,-,-,10,-,-,-,-,-,-
804,新北市,2015/06/13,淡水,2.8,0.41,-,21.2,32,-,19.01,2.51,16.51,-,-,-
805,新北市,2015/06/13,汐止,-,-,-,-,-,20,-,-,-,-,-,-
806,新北市,2015/06/13,汐止,5.4,0.55,-,27.1,36,-,31.36,11.6,19.76,1.14,28.62,82.44
807,新北市,2015/06/13,土城,-,-,-,-,-,23,-,-,-,-,-,-
808,新北市,2015/06/13,土城,2.4,0.51,-,28.3,35,-,26.68,7.36,19.32,1.57,29.79,70.91
809,新北市,2015/06/13,林口,-,-,-,-,-,13,-,-,-,-,-,-
810,新北市,2015/06/13,林口,3.9,0.41,-,25.1,30,-,24.23,4.26,19.97,2.46,28.69,75.71
811,新北市,2015/06/13,萬里,-,-,-,-,-,26,-,-,-,-,-,-
812,新北市,2015/06/13,萬里,3.1,0.19,-,32.5,37,-,9.09,1.77,7.32,2.67,27.94,82.85
813,新北市,2015/06/12,板橋,-,-,-,-,-,17,-,-,-,-,-,-
814,新北市,2015/06/12,板橋,4.3,0.48,-,26.3,41,-,23.82,3.63,20.19,2.09,31.28,64.41
815,新北市,2015/06/12,三重,-,-,-,-,-,13,-,-,-,-,-,-
816,新北市,2015/06/12,三重,4.6,1.4,-,-,49,-,91.87,58.59,33.28,-,31.16,67.27
817,新北市,2015/06/12,菜寮,-,-,-,-,-,9,-,-,-,-,-,-
818,新北市,2015/06/12,菜寮,4,0.47,-,18.2,30,-,24.46,3.88,20.58,2.37,31.04,65.73
819,新北市,2015/06/12,永和,-,-,-,-,-,20,-,-,-,-,-,-
820,新北市,2015/06/12,永和,2.6,1.01,-,18.4,39,-,43.51,16.72,26.79,1.64,30.71,66.43
821,新北市,2015/06/12,新莊,-,-,-,-,-,16,-,-,-,-,-,-
822,新北市,2015/06/12,新莊,4.3,0.4,-,27.5,28,-,20.87,3.62,17.25,2.26,31.44,66.87
823,新北市,2015/06/12,新店,-,-,-,-,-,19,-,-,-,-,-,-
824,新北市,2015/06/12,新店,2.8,0.37,-,29.9,34,-,16.51,2.26,14.25,2.01,29.31,70
825,新北市,2015/06/12,淡水,-,-,-,-,-,6,-,-,-,-,-,-
826,新北市,2015/06/12,淡水,3.4,0.2,-,19,26,-,11.62,2.5,9.11,-,-,-
827,新北市,2015/06/12,汐止,-,-,-,-,-,22,-,-,-,-,-,-
828,新北市,2015/06/12,汐止,6.7,0.41,-,20.4,37,-,30.73,8.01,22.72,1.24,29.87,76.95
829,新北市,2015/06/12,土城,-,-,-,-,-,22,-,-,-,-,-,-
830,新北市,2015/06/12,土城,2.5,0.35,-,31,35,-,18.2,3.29,14.91,1.72,30.9,68.48
831,新北市,2015/06/12,林口,-,-,-,-,-,12,-,-,-,-,-,-
832,新北市,2015/06/12,林口,3.9,0.3,-,25.3,30,-,17.45,2.87,14.57,2.19,28.71,78.4
833,新北市,2015/06/12,萬里,-,-,-,-,-,25,-,-,-,-,-,-
834,新北市,2015/06/12,萬里,3.3,0.17,-,30.9,38,-,10.43,2.13,8.3,2.73,28.56,79.46
835,新北市,2015/06/11,板橋,-,-,-,-,-,15,-,-,-,-,-,-
836,新北市,2015/06/11,板橋,5.7,0.39,-,26,42,-,27.51,7.36,20.14,2.72,31.85,61.56
837,新北市,2015/06/11,三重,-,-,-,-,-,14,-,-,-,-,-,-
838,新北市,2015/06/11,三重,4.1,1.61,-,-,51,-,95.75,59.43,36.32,-,32.39,61.85
839,新北市,2015/06/11,菜寮,-,-,-,-,-,9,-,-,-,-,-,-
840,新北市,2015/06/11,菜寮,3.6,0.44,-,21.4,32,-,21.27,2.37,18.89,2.62,31.87,61.44
841,新北市,2015/06/11,永和,-,-,-,-,-,17,-,-,-,-,-,-
842,新北市,2015/06/11,永和,3.9,0.85,-,25.2,37,-,31.66,10.05,21.61,1.95,31.62,59.75
843,新北市,2015/06/11,新莊,-,-,-,-,-,15,-,-,-,-,-,-
844,新北市,2015/06/11,新莊,6.4,0.34,-,26.9,30,-,20.05,3.23,16.82,2.63,31.78,65.09
845,新北市,2015/06/11,新店,-,-,-,-,-,18,-,-,-,-,-,-
846,新北市,2015/06/11,新店,2.4,0.34,-,30.7,35,-,15.4,2.39,13.02,2.14,29.97,66.12
847,新北市,2015/06/11,淡水,-,-,-,-,-,-,-,-,-,-,-,-
848,新北市,2015/06/11,汐止,-,-,-,-,-,20,-,-,-,-,-,-
849,新北市,2015/06/11,汐止,6.8,0.49,-,29.5,38,-,33.89,11.92,21.98,1.65,31.03,68.05
850,新北市,2015/06/11,土城,-,-,-,-,-,23,-,-,-,-,-,-
851,新北市,2015/06/11,土城,3.9,0.4,-,25.6,41,-,25.25,7.69,17.56,1.85,31.16,67.32
852,新北市,2015/06/11,林口,-,-,-,-,-,9,-,-,-,-,-,-
853,新北市,2015/06/11,林口,4.4,0.23,-,27.6,29,-,16.64,3.29,13.34,3.68,29.2,73.57
854,新北市,2015/06/11,萬里,-,-,-,-,-,24,-,-,-,-,-,-
855,新北市,2015/06/11,萬里,4.2,0.22,-,33,37,-,11.22,2.42,8.8,2.57,28.81,74.59
856,新北市,2015/06/10,板橋,-,-,-,-,-,16,-,-,-,-,-,-
857,新北市,2015/06/10,板橋,4.9,0.43,-,32,39,-,23.19,5.04,18.15,2.15,30.85,60.78
858,新北市,2015/06/10,三重,-,-,-,-,-,15,-,-,-,-,-,-
859,新北市,2015/06/10,三重,5.2,1.7,-,-,51,-,100.63,62.25,38.38,-,31.89,62.4
860,新北市,2015/06/10,菜寮,-,-,-,-,-,8,-,-,-,-,-,-
861,新北市,2015/06/10,菜寮,4.2,0.5,-,23.2,32,-,23.82,3.73,20.09,2.08,31.54,60.76
862,新北市,2015/06/10,永和,-,-,-,-,-,17,-,-,-,-,-,-
863,新北市,2015/06/10,永和,3.7,1.01,-,26,38,-,41.31,16.69,24.62,1.62,31.04,60.78
864,新北市,2015/06/10,新莊,-,-,-,-,-,19,-,-,-,-,-,-
865,新北市,2015/06/10,新莊,5.5,0.51,-,20.8,33,-,27.27,5.9,21.37,1.97,30.78,68.65
866,新北市,2015/06/10,新店,-,-,-,-,-,18,-,-,-,-,-,-
867,新北市,2015/06/10,新店,3,0.37,-,34.5,33,-,16.5,2.73,13.77,1.94,29.54,65.71
868,新北市,2015/06/10,淡水,-,-,-,-,-,-,-,-,-,-,-,-
869,新北市,2015/06/10,汐止,-,-,-,-,-,16,-,-,-,-,-,-
870,新北市,2015/06/10,汐止,7.6,0.39,-,22.2,31,-,30.18,9.74,20.45,1.21,30.03,73.81
871,新北市,2015/06/10,土城,-,-,-,-,-,22,-,-,-,-,-,-
872,新北市,2015/06/10,土城,3.8,0.46,-,32.7,39,-,26.14,6.92,19.21,1.48,30.6,67.46
873,新北市,2015/06/10,林口,-,-,-,-,-,13,-,-,-,-,-,-
874,新北市,2015/06/10,林口,4.3,0.28,-,24.3,31,-,23.42,6.66,16.75,3.02,28.9,74.36
875,新北市,2015/06/10,萬里,-,-,-,-,-,23,-,-,-,-,-,-
876,新北市,2015/06/10,萬里,3.2,0.19,-,25.7,36,-,10.32,2.42,7.9,2.46,27.95,80.85
877,新北市,2015/06/09,板橋,-,-,-,-,-,17,-,-,-,-,-,-
878,新北市,2015/06/09,板橋,4,0.46,-,24.1,40,-,23.95,4.17,19.78,2.04,29.98,62.71
879,新北市,2015/06/09,三重,-,-,-,-,-,14,-,-,-,-,-,-
880,新北市,2015/06/09,三重,4.7,1.54,-,-,48,-,96.16,59.34,36.82,-,31.12,63.87
881,新北市,2015/06/09,菜寮,-,-,-,-,-,10,-,-,-,-,-,-
882,新北市,2015/06/09,菜寮,3.1,0.58,-,18.7,34,-,25.81,4.68,21.12,2.03,30.95,62.76
883,新北市,2015/06/09,永和,-,-,-,-,-,18,-,-,-,-,-,-
884,新北市,2015/06/09,永和,1.7,0.88,-,16.5,35,-,31.44,12.07,19.37,1.76,30.49,63.33
885,新北市,2015/06/09,新莊,-,-,-,-,-,19,-,-,-,-,-,-
886,新北市,2015/06/09,新莊,5.8,0.5,-,21.3,32,-,26.15,5.56,20.59,2.1,30.72,68.69
887,新北市,2015/06/09,新店,-,-,-,-,-,18,-,-,-,-,-,-
888,新北市,2015/06/09,新店,2,0.32,-,28,30,-,13.28,2.36,10.92,2.12,28.88,68.72
889,新北市,2015/06/09,淡水,-,-,-,-,-,8,-,-,-,-,-,-
890,新北市,2015/06/09,淡水,2.3,0.33,-,17,32,-,17.04,3.47,13.57,-,-,-
891,新北市,2015/06/09,汐止,-,-,-,-,-,16,-,-,-,-,-,-
892,新北市,2015/06/09,汐止,4.8,0.46,-,20.3,34,-,30.82,9.69,21.13,1.2,29.55,74.39
893,新北市,2015/06/09,土城,-,-,-,-,-,23,-,-,-,-,-,-
894,新北市,2015/06/09,土城,3.7,0.43,-,23.4,38,-,25.06,7.23,17.83,1.58,29.81,69.53
895,新北市,2015/06/09,林口,-,-,-,-,-,12,-,-,-,-,-,-
896,新北市,2015/06/09,林口,3.9,0.3,-,19.9,31,-,22.32,5.1,17.22,3.07,28.53,72.94
897,新北市,2015/06/09,萬里,-,-,-,-,-,21,-,-,-,-,-,-
898,新北市,2015/06/09,萬里,2.5,0.22,-,23.5,36,-,11,2.86,8.15,2.72,27.89,81.2
899,新北市,2015/06/08,板橋,-,-,-,-,-,15,-,-,-,-,-,-
900,新北市,2015/06/08,板橋,4.5,0.55,-,22.9,37,-,27.58,5.31,22.26,2.07,29.56,66.18
901,新北市,2015/06/08,三重,-,-,-,-,-,10,-,-,-,-,-,-
902,新北市,2015/06/08,三重,4.2,1.56,-,-,44,-,98.19,62.39,35.8,-,30.18,65.67
903,新北市,2015/06/08,菜寮,-,-,-,-,-,6,-,-,-,-,-,-
904,新北市,2015/06/08,菜寮,3.6,0.55,-,18.2,31,-,24.61,3.98,20.62,2.09,29.95,64.91
905,新北市,2015/06/08,永和,-,-,-,-,-,15,-,-,-,-,-,-
906,新北市,2015/06/08,永和,2.6,1.04,-,20.6,35,-,40.36,15.5,24.86,1.56,29.52,66.15
907,新北市,2015/06/08,新莊,-,-,-,-,-,14,-,-,-,-,-,-
908,新北市,2015/06/08,新莊,4.8,0.52,-,20.8,26,-,23.38,4.81,18.57,2.12,29.82,70.83
909,新北市,2015/06/08,新店,-,-,-,-,-,16,-,-,-,-,-,-
910,新北市,2015/06/08,新店,1.9,0.4,-,27.1,29,-,16.97,3.44,13.53,1.96,27.85,72.02
911,新北市,2015/06/08,淡水,-,-,-,-,-,7,-,-,-,-,-,-
912,新北市,2015/06/08,淡水,2.8,0.37,-,16.5,32,-,16.64,2.93,13.7,-,-,-
913,新北市,2015/06/08,汐止,-,-,-,-,-,15,-,-,-,-,-,-
914,新北市,2015/06/08,汐止,5.6,0.49,-,24.9,32,-,29.98,8.65,21.33,1.46,29.16,75.22
915,新北市,2015/06/08,土城,-,-,-,-,-,20,-,-,-,-,-,-
916,新北市,2015/06/08,土城,3.1,0.57,-,23.7,33,-,28.96,9.22,19.74,1.46,28.98,72.87
917,新北市,2015/06/08,林口,-,-,-,-,-,10,-,-,-,-,-,-
918,新北市,2015/06/08,林口,3.2,0.29,-,19.1,27,-,22.35,5.1,17.25,2.97,27.7,76.98
919,新北市,2015/06/08,萬里,-,-,-,-,-,21,-,-,-,-,-,-
920,新北市,2015/06/08,萬里,2.6,0.22,-,33.1,38,-,9.84,2.87,6.97,2.58,27.55,79.89
921,新北市,2015/06/07,板橋,-,-,-,-,-,16,-,-,-,-,-,-
922,新北市,2015/06/07,板橋,2.6,0.65,-,21.1,35,-,29.26,6.71,22.56,1.5,27.79,78.81
923,新北市,2015/06/07,三重,-,-,-,-,-,10,-,-,-,-,-,-
924,新北市,2015/06/07,三重,3.4,1.23,-,-,40,-,71.14,39.7,31.44,-,27.84,79.74
925,新北市,2015/06/07,菜寮,-,-,-,-,-,5,-,-,-,-,-,-
926,新北市,2015/06/07,菜寮,1.7,0.57,-,20.9,27,-,19.8,1.61,18.23,1.67,27.89,78.95
927,新北市,2015/06/07,永和,-,-,-,-,-,12,-,-,-,-,-,-
928,新北市,2015/06/07,永和,1.7,0.77,-,20.7,28,-,29.1,9.78,19.32,1.33,27.06,80.88
929,新北市,2015/06/07,新莊,-,-,-,-,-,17,-,-,-,-,-,-
930,新北市,2015/06/07,新莊,4.1,0.73,-,23.2,26,-,30.7,9.78,20.93,1.5,28.27,84.64
931,新北市,2015/06/07,新店,-,-,-,-,-,12,-,-,-,-,-,-
932,新北市,2015/06/07,新店,0.9,0.36,-,27.2,22,-,12.53,2.3,10.23,1.65,26.88,83.45
933,新北市,2015/06/07,淡水,-,-,-,-,-,9,-,-,-,-,-,-
934,新北市,2015/06/07,淡水,2,0.43,-,23.1,30,-,16.55,3.16,13.39,-,-,-
935,新北市,2015/06/07,汐止,-,-,-,-,-,14,-,-,-,-,-,-
936,新北市,2015/06/07,汐止,4.8,0.48,-,21.6,27,-,24.71,6.11,18.6,1.19,27.13,89.76
937,新北市,2015/06/07,土城,-,-,-,-,-,18,-,-,-,-,-,-
938,新北市,2015/06/07,土城,2.3,0.53,-,22.2,28,-,24.27,6.87,17.4,1.29,27.18,83.84
939,新北市,2015/06/07,林口,-,-,-,-,-,17,-,-,-,-,-,-
940,新北市,2015/06/07,林口,3.4,0.46,-,26.8,34,-,22.24,3.95,18.29,1.95,26.2,91.38
941,新北市,2015/06/07,萬里,-,-,-,-,-,19,-,-,-,-,-,-
942,新北市,2015/06/07,萬里,2.3,0.25,-,29.9,36,-,8.48,2.09,6.4,2.62,25.99,89.71
943,新北市,2015/06/06,板橋,-,-,-,-,-,20,-,-,-,-,-,-
944,新北市,2015/06/06,板橋,3.1,0.62,-,29.5,40,-,25.79,4.09,21.7,1.84,27.14,79.16
945,新北市,2015/06/06,三重,-,-,-,-,-,18,-,-,-,-,-,-
946,新北市,2015/06/06,三重,4.9,1.44,-,-,50,-,70.3,36.47,33.83,-,27.12,82.12
947,新北市,2015/06/06,菜寮,-,-,-,-,-,15,-,-,-,-,-,-
948,新北市,2015/06/06,菜寮,4.2,0.57,-,25.7,34,-,23.17,1.66,21.53,2.18,27.1,81.36
949,新北市,2015/06/06,永和,-,-,-,-,-,20,-,-,-,-,-,-
950,新北市,2015/06/06,永和,1.7,0.73,-,25.9,37,-,37.84,14.3,23.53,1.64,26.76,81.01
951,新北市,2015/06/06,新莊,-,-,-,-,-,25,-,-,-,-,-,-
952,新北市,2015/06/06,新莊,3.8,0.67,-,31.5,33,-,29.18,5.94,23.24,1.84,27.35,88.78
953,新北市,2015/06/06,新店,-,-,-,-,-,17,-,-,-,-,-,-
954,新北市,2015/06/06,新店,2.1,0.43,-,28.3,29,-,16.18,2.79,13.39,1.44,27.16,84.15
955,新北市,2015/06/06,淡水,-,-,-,-,-,16,-,-,-,-,-,-
956,新北市,2015/06/06,淡水,2.7,0.41,-,25,40,-,16.62,2.03,14.59,-,-,-
957,新北市,2015/06/06,汐止,-,-,-,-,-,20,-,-,-,-,-,-
958,新北市,2015/06/06,汐止,4,0.36,-,32.9,29,-,16.2,2.46,13.74,1.58,26.31,90.05
959,新北市,2015/06/06,土城,-,-,-,-,-,22,-,-,-,-,-,-
960,新北市,2015/06/06,土城,2.8,0.47,-,30.6,31,-,19.6,3.63,15.97,1.31,26.97,82.95
961,新北市,2015/06/06,林口,-,-,-,-,-,23,-,-,-,-,-,-
962,新北市,2015/06/06,林口,3.7,0.48,-,32.5,40,-,24.05,4.04,20.02,1.63,25.84,90.91
963,新北市,2015/06/06,萬里,-,-,-,-,-,22,-,-,-,-,-,-
964,新北市,2015/06/06,萬里,2.2,0.21,-,49.6,38,-,5.66,0.85,4.81,2.6,25.19,92.25
965,新北市,2015/06/05,板橋,-,-,-,-,-,16,-,-,-,-,-,-
966,新北市,2015/06/05,板橋,4.3,0.35,-,21.8,41,-,20.93,3.8,17.14,2.75,30.04,65.71
967,新北市,2015/06/05,三重,-,-,-,-,-,14,-,-,-,-,-,-
968,新北市,2015/06/05,三重,4.3,1.46,-,-,54,-,102.11,69.51,32.61,-,30.94,65.86
969,新北市,2015/06/05,菜寮,-,-,-,-,-,8,-,-,-,-,-,-
970,新北市,2015/06/05,菜寮,3.5,0.35,-,19.6,33,-,18.05,2.83,15.21,2.5,30.4,66.17
971,新北市,2015/06/05,永和,-,-,-,-,-,18,-,-,-,-,-,-
972,新北市,2015/06/05,永和,2.9,0.97,-,16.1,36,-,38.35,17.49,20.86,1.96,30.3,64.67
973,新北市,2015/06/05,新莊,-,-,-,-,-,17,-,-,-,-,-,-
974,新北市,2015/06/05,新莊,4.3,0.31,-,24,29,-,16.41,3.42,12.99,3.09,30.34,71.09
975,新北市,2015/06/05,新店,-,-,-,-,-,18,-,-,-,-,-,-
976,新北市,2015/06/05,新店,2.6,0.36,-,20.2,36,-,16.17,3.54,12.63,2.17,30.16,70.13
977,新北市,2015/06/05,淡水,-,-,-,-,-,8,-,-,-,-,-,-
978,新北市,2015/06/05,淡水,3.8,0.18,-,23.4,33,-,10.09,1.87,8.22,-,-,-
979,新北市,2015/06/05,汐止,-,-,-,-,-,18,-,-,-,-,-,-
980,新北市,2015/06/05,汐止,6.2,0.36,-,22.8,35,-,21.4,3.86,17.54,2,29.11,77.05
981,新北市,2015/06/05,土城,-,-,-,-,-,21,-,-,-,-,-,-
982,新北市,2015/06/05,土城,3.1,0.35,-,22.4,35,-,19.26,5.39,13.86,1.97,30.03,69.1
983,新北市,2015/06/05,林口,-,-,-,-,-,11,-,-,-,-,-,-
984,新北市,2015/06/05,林口,2.7,0.16,-,27.8,31,-,10.94,2.45,8.49,3.46,28.01,80.3
985,新北市,2015/06/05,萬里,-,-,-,-,-,22,-,-,-,-,-,-
986,新北市,2015/06/05,萬里,2.8,0.2,-,31,40,-,9.57,2.86,6.71,2.79,27.7,80.98
987,新北市,2015/06/04,板橋,-,-,-,-,-,20,-,-,-,-,-,-
988,新北市,2015/06/04,板橋,6.5,0.61,-,12.9,49,-,38.7,10.37,28.34,1.66,28.81,73.11
989,新北市,2015/06/04,三重,-,-,-,-,-,15,-,-,-,-,-,-
990,新北市,2015/06/04,三重,4.1,1.36,-,-,51,-,90.53,58.74,31.8,-,28.95,76.4
991,新北市,2015/06/04,菜寮,-,-,-,-,-,9,-,-,-,-,-,-
992,新北市,2015/06/04,菜寮,5.2,0.49,-,9.8,33,-,28.96,6.05,22.91,1.61,28.54,75.75
993,新北市,2015/06/04,永和,-,-,-,-,-,19,-,-,-,-,-,-
994,新北市,2015/06/04,永和,4.4,1.07,-,7.8,42,-,56.2,26.34,29.86,1.43,28.54,73.96
995,新北市,2015/06/04,新莊,-,-,-,-,-,20,-,-,-,-,-,-
996,新北市,2015/06/04,新莊,7.5,0.63,-,13,38,-,33.21,8.01,25.2,1.7,28.97,79.06
997,新北市,2015/06/04,新店,-,-,-,-,-,20,-,-,-,-,-,-
998,新北市,2015/06/04,新店,3.5,0.44,-,16.3,40,-,23.5,5,18.5,1.53,28.75,77.01
999,新北市,2015/06/04,淡水,-,-,-,-,-,9,-,-,-,-,-,-
1000,新北市,2015/06/04,淡水,3,0.27,-,18.3,34,-,13.15,2.76,10.39,-,-,-
1001,新北市,2015/06/04,汐止,-,-,-,-,-,17,-,-,-,-,-,-
1002,新北市,2015/06/04,汐止,4.3,0.34,-,11.7,31,-,25.64,8.95,16.7,1.32,27.57,85.89
1003,新北市,2015/06/04,土城,-,-,-,-,-,25,-,-,-,-,-,-
1004,新北市,2015/06/04,土城,4.5,0.53,-,16.3,43,-,32.88,10.43,22.45,1.45,28.4,76.78
1005,新北市,2015/06/04,林口,-,-,-,-,-,14,-,-,-,-,-,-
