序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
1993,高雄市,2014/07/16,小港,5.9,0.22,-,16.8,37,-,21.43,5.14,16.3,2.4,31.92,69.72
1994,高雄市,2014/07/16,鳳山,-,-,-,-,-,12,-,-,-,-,-,-
1995,高雄市,2014/07/16,鳳山,4.3,0.39,-,23.9,42,-,15.56,2.14,13.42,1.76,31.87,69.18
1996,高雄市,2014/07/16,林園,-,-,-,-,-,14,-,-,-,-,-,-
1997,高雄市,2014/07/16,林園,3.2,0.18,-,29.1,20,-,7.45,1.53,5.89,2.48,30.45,73.97
1998,高雄市,2014/07/16,大寮,-,-,-,-,-,8,-,-,-,-,-,-
1999,高雄市,2014/07/16,大寮,5.1,0.24,-,24.8,32,-,13.71,1.96,11.75,1.52,31.07,74.21
2000,高雄市,2014/07/16,仁武,-,-,-,-,-,17,-,-,-,-,-,-
2001,高雄市,2014/07/16,仁武,3.4,0.3,-,17.1,43,-,17.75,3.68,14.07,1.93,30.84,73.96
2002,高雄市,2014/07/16,橋頭,-,-,-,-,-,7,-,-,-,-,-,-
2003,高雄市,2014/07/16,橋頭,2.5,0.29,-,18.1,34,-,16.36,3.6,12.76,2.18,31.16,75.55
2004,高雄市,2014/07/16,美濃,-,-,-,-,-,15,-,-,-,-,-,-
2005,高雄市,2014/07/16,美濃,1.6,0.19,-,27.9,33,-,6.91,1.95,4.95,1.18,31.49,68.97
2006,高雄市,2014/07/15,左營,-,-,-,-,-,5,-,-,-,-,-,-
2007,高雄市,2014/07/15,左營,3.3,0.15,-,12,25,-,8.37,2.39,5.99,1.96,30.88,71.85
2008,高雄市,2014/07/15,楠梓,-,-,-,-,-,5,-,-,-,-,-,-
2009,高雄市,2014/07/15,楠梓,4.4,0.19,-,12.1,29,-,11.38,4.5,6.88,1.99,31.46,75.16
2010,高雄市,2014/07/15,前金,-,-,-,-,-,5,-,-,-,-,-,-
2011,高雄市,2014/07/15,前金,4,0.12,-,14.3,18,-,6.68,1.62,5.05,2.14,31.2,73.74
2012,高雄市,2014/07/15,前鎮,-,-,-,-,-,8,-,-,-,-,-,-
2013,高雄市,2014/07/15,前鎮,5.4,0.1,-,9.3,16,-,12.22,3.78,8.44,1.82,30.86,75.99
2014,高雄市,2014/07/15,復興,-,-,-,-,-,4,-,-,-,-,-,-
2015,高雄市,2014/07/15,復興,5.3,0.26,-,6.7,11,-,13.5,4.27,9.23,0.78,31.34,73.63
2016,高雄市,2014/07/15,小港,-,-,-,-,-,6,-,-,-,-,-,-
2017,高雄市,2014/07/15,小港,7,0.13,-,10.3,26,-,13.6,5.36,8.23,2.16,31.48,72.85
2018,高雄市,2014/07/15,鳳山,-,-,-,-,-,5,-,-,-,-,-,-
2019,高雄市,2014/07/15,鳳山,5,0.39,-,10,31,-,15.51,4.89,10.62,1.96,31.68,70.83
2020,高雄市,2014/07/15,林園,-,-,-,-,-,6,-,-,-,-,-,-
2021,高雄市,2014/07/15,林園,2.1,0.09,-,14.5,11,-,5.74,1.8,3.94,2.39,30.88,71.84
2022,高雄市,2014/07/15,大寮,-,-,-,-,-,2,-,-,-,-,-,-
2023,高雄市,2014/07/15,大寮,2.8,0.17,-,11.1,18,-,11.24,3.68,7.56,1.68,30.4,78.6
2024,高雄市,2014/07/15,仁武,-,-,-,-,-,8,-,-,-,-,-,-
2025,高雄市,2014/07/15,仁武,2.7,0.16,-,10.3,28,-,11.9,3.61,8.29,2.25,30.74,74.02
2026,高雄市,2014/07/15,橋頭,-,-,-,-,-,2,-,-,-,-,-,-
2027,高雄市,2014/07/15,橋頭,2.3,0.18,-,17.6,18,-,10.35,3.46,6.9,2.91,31.12,74.8
2028,高雄市,2014/07/15,美濃,-,-,-,-,-,10,-,-,-,-,-,-
2029,高雄市,2014/07/15,美濃,1.8,0.17,-,19.9,23,-,6.44,1.75,4.67,1.29,31.24,70.86
2030,高雄市,2014/07/14,左營,-,-,-,-,-,6,-,-,-,-,-,-
2031,高雄市,2014/07/14,左營,1.9,0.1,-,17.5,22,-,4.64,1.21,3.43,1.84,31.25,70.51
2032,高雄市,2014/07/14,楠梓,-,-,-,-,-,3,-,-,-,-,-,-
2033,高雄市,2014/07/14,楠梓,2.2,0.18,-,14.4,25,-,9.93,4.18,5.76,1.83,31.83,73.06
2034,高雄市,2014/07/14,前金,-,-,-,-,-,5,-,-,-,-,-,-
2035,高雄市,2014/07/14,前金,2.3,0.13,-,18.3,17,-,5.24,1.24,3.99,2.26,31.36,72.07
2036,高雄市,2014/07/14,前鎮,-,-,-,-,-,8,-,-,-,-,-,-
2037,高雄市,2014/07/14,前鎮,2.6,0.08,-,15.2,12,-,8.2,2.26,5.94,1.75,31.25,73.45
2038,高雄市,2014/07/14,復興,-,-,-,-,-,4,-,-,-,-,-,-
2039,高雄市,2014/07/14,復興,2.9,0.38,-,10.5,10,-,11.92,2.94,8.98,0.77,31.64,71.46
2040,高雄市,2014/07/14,小港,-,-,-,-,-,5,-,-,-,-,-,-
2041,高雄市,2014/07/14,小港,4.8,0.11,-,15.3,21,-,11.09,3,8.1,2.64,31.91,70.07
2042,高雄市,2014/07/14,鳳山,-,-,-,-,-,3,-,-,-,-,-,-
2043,高雄市,2014/07/14,鳳山,2.6,0.3,-,15.7,29,-,10.12,2.25,7.87,1.92,32.13,66.33
2044,高雄市,2014/07/14,林園,-,-,-,-,-,5,-,-,-,-,-,-
2045,高雄市,2014/07/14,林園,2.3,0.08,-,19.4,11,-,4.38,0.6,3.81,2.31,30.92,70.87
2046,高雄市,2014/07/14,大寮,-,-,-,-,-,4,-,-,-,-,-,-
2047,高雄市,2014/07/14,大寮,3.2,0.18,-,12.2,22,-,12.91,2.96,9.95,1.67,31.32,72.76
2048,高雄市,2014/07/14,仁武,-,-,-,-,-,7,-,-,-,-,-,-
2049,高雄市,2014/07/14,仁武,2.1,0.12,-,14.5,23,-,9.55,3.13,6.41,1.92,31.05,71.74
2050,高雄市,2014/07/14,橋頭,-,-,-,-,-,2,-,-,-,-,-,-
2051,高雄市,2014/07/14,橋頭,2.4,0.18,-,18,16,-,7.77,2.73,5.05,2.55,31.48,72.92
2052,高雄市,2014/07/14,美濃,-,-,-,-,-,6,-,-,-,-,-,-
2053,高雄市,2014/07/14,美濃,2.3,0.16,-,20.4,19,-,6.48,1.01,5.47,1.42,32.17,65.16
2054,高雄市,2014/07/13,左營,-,-,-,-,-,8,-,-,-,-,-,-
2055,高雄市,2014/07/13,左營,2.6,0.15,-,22,28,-,7.32,2.19,5.13,1.81,31.22,70.04
2056,高雄市,2014/07/13,楠梓,-,-,-,-,-,6,-,-,-,-,-,-
2057,高雄市,2014/07/13,楠梓,3,0.18,-,19,29,-,8.34,2.2,6.14,1.74,31.72,72.58
2058,高雄市,2014/07/13,前金,-,-,-,-,-,9,-,-,-,-,-,-
2059,高雄市,2014/07/13,前金,4.4,0.18,-,22.4,23,-,8.78,1.38,7.38,2.23,31.41,71.99
2060,高雄市,2014/07/13,前鎮,-,-,-,-,-,13,-,-,-,-,-,-
2061,高雄市,2014/07/13,前鎮,6.1,0.14,-,18.2,19,-,12.58,2.89,9.7,1.85,31.11,74
2062,高雄市,2014/07/13,復興,-,-,-,-,-,7,-,-,-,-,-,-
2063,高雄市,2014/07/13,復興,5.5,0.27,-,14.2,16,-,14.25,3.09,11.16,0.78,31.55,71.85
2064,高雄市,2014/07/13,小港,-,-,-,-,-,10,-,-,-,-,-,-
2065,高雄市,2014/07/13,小港,7.6,0.12,-,19.7,25,-,13.03,3.65,9.37,2.47,31.81,70.5
2066,高雄市,2014/07/13,鳳山,-,-,-,-,-,6,-,-,-,-,-,-
2067,高雄市,2014/07/13,鳳山,3.2,0.3,-,19.9,32,-,10.65,2.14,8.51,2,31.96,66.62
2068,高雄市,2014/07/13,林園,-,-,-,-,-,8,-,-,-,-,-,-
2069,高雄市,2014/07/13,林園,2.2,0.13,-,24.3,15,-,4.47,0.72,3.71,2.2,30.58,71.6
2070,高雄市,2014/07/13,大寮,-,-,-,-,-,4,-,-,-,-,-,-
2071,高雄市,2014/07/13,大寮,3,0.15,-,20.2,18,-,9.96,2.44,7.51,1.79,31.22,71.69
2072,高雄市,2014/07/13,仁武,-,-,-,-,-,9,-,-,-,-,-,-
2073,高雄市,2014/07/13,仁武,2.4,0.16,-,18.4,26,-,8.56,2.03,6.53,2.06,30.86,71.73
2074,高雄市,2014/07/13,橋頭,-,-,-,-,-,3,-,-,-,-,-,-
2075,高雄市,2014/07/13,橋頭,1.6,0.21,-,23.1,21,-,8.6,2.75,5.85,2.66,31.32,72.81
2076,高雄市,2014/07/13,美濃,-,-,-,-,-,7,-,-,-,-,-,-
2077,高雄市,2014/07/13,美濃,1.9,0.17,-,21.7,17,-,5.74,1.54,4.2,1.33,32.07,64.67
2078,高雄市,2014/07/12,左營,-,-,-,-,-,9,-,-,-,-,-,-
2079,高雄市,2014/07/12,左營,4.7,0.25,-,15.1,35,-,14.96,4.76,10.19,2.47,31.02,69.75
2080,高雄市,2014/07/12,楠梓,-,-,-,-,-,6,-,-,-,-,-,-
2081,高雄市,2014/07/12,楠梓,5.7,0.28,-,16.4,31,-,14.26,3.33,10.93,1.8,31.96,70.53
2082,高雄市,2014/07/12,前金,-,-,-,-,-,8,-,-,-,-,-,-
2083,高雄市,2014/07/12,前金,5.8,0.18,-,16.6,24,-,12.21,3.08,9.12,2.1,31.39,72.45
2084,高雄市,2014/07/12,前鎮,-,-,-,-,-,12,-,-,-,-,-,-
2085,高雄市,2014/07/12,前鎮,5.1,0.12,-,14.2,22,-,12.3,2.96,9.34,1.95,30.75,75.43
2086,高雄市,2014/07/12,復興,-,-,-,-,-,5,-,-,-,-,-,-
2087,高雄市,2014/07/12,復興,5.8,0.23,-,11.2,15,-,13.57,2.67,10.9,0.89,31.31,72.47
2088,高雄市,2014/07/12,小港,-,-,-,-,-,7,-,-,-,-,-,-
2089,高雄市,2014/07/12,小港,8.9,0.16,-,17.1,29,-,12.17,4.16,8.01,1.85,31.67,71.33
2090,高雄市,2014/07/12,鳳山,-,-,-,-,-,7,-,-,-,-,-,-
2091,高雄市,2014/07/12,鳳山,6.1,0.42,-,14.9,37,-,15.27,4.2,11.06,1.64,32.19,66.59
2092,高雄市,2014/07/12,林園,-,-,-,-,-,7,-,-,-,-,-,-
2093,高雄市,2014/07/12,林園,1.5,0.08,-,20.3,16,-,3.28,1.31,1.95,2.26,30.57,71.74
2094,高雄市,2014/07/12,大寮,-,-,-,-,-,1,-,-,-,-,-,-
2095,高雄市,2014/07/12,大寮,1.5,0.1,-,16,18,-,6.34,1.6,4.75,1.71,30.76,74.41
2096,高雄市,2014/07/12,仁武,-,-,-,-,-,9,-,-,-,-,-,-
2097,高雄市,2014/07/12,仁武,3.8,0.23,-,16.7,27,-,12.18,2.69,9.49,2.4,31.23,69.38
2098,高雄市,2014/07/12,橋頭,-,-,-,-,-,2,-,-,-,-,-,-
2099,高雄市,2014/07/12,橋頭,4.5,0.22,-,21.5,20,-,10.76,2.74,8.02,3.14,31.21,73.28
2100,高雄市,2014/07/12,美濃,-,-,-,-,-,5,-,-,-,-,-,-
2101,高雄市,2014/07/12,美濃,2.7,0.18,-,21.5,26,-,6.24,1.58,4.66,1.99,31.59,66.23
2102,高雄市,2014/07/11,左營,-,-,-,-,-,6,-,-,-,-,-,-
2103,高雄市,2014/07/11,左營,4.3,0.24,-,16.8,32,-,14.01,4.58,9.44,2.58,30.64,72.4
2104,高雄市,2014/07/11,楠梓,-,-,-,-,-,6,-,-,-,-,-,-
2105,高雄市,2014/07/11,楠梓,4.6,0.26,-,15.6,28,-,14.51,3.63,10.87,2.06,31.46,74.8
2106,高雄市,2014/07/11,前金,-,-,-,-,-,5,-,-,-,-,-,-
2107,高雄市,2014/07/11,前金,5.5,0.17,-,18.6,23,-,10.64,1.85,8.8,2.19,30.95,75.52
2108,高雄市,2014/07/11,前鎮,-,-,-,-,-,9,-,-,-,-,-,-
2109,高雄市,2014/07/11,前鎮,5.2,0.09,-,16.8,21,-,11.64,2.7,8.94,2.27,30.41,78.19
2110,高雄市,2014/07/11,復興,-,-,-,-,-,4,-,-,-,-,-,-
2111,高雄市,2014/07/11,復興,5.3,0.21,-,12.9,14,-,12.35,2.89,9.45,0.91,31.13,74.52
2112,高雄市,2014/07/11,小港,-,-,-,-,-,6,-,-,-,-,-,-
2113,高雄市,2014/07/11,小港,9.3,0.16,-,18.8,26,-,10.67,3.48,7.19,2.25,31.45,73.29
2114,高雄市,2014/07/11,鳳山,-,-,-,-,-,8,-,-,-,-,-,-
2115,高雄市,2014/07/11,鳳山,5.1,0.41,-,15.2,42,-,13.91,3.86,10.04,1.62,31.88,69.57
2116,高雄市,2014/07/11,林園,-,-,-,-,-,4,-,-,-,-,-,-
2117,高雄市,2014/07/11,林園,1.9,0.12,-,25.3,12,-,2.94,1.16,1.78,2.45,30.7,73.77
2118,高雄市,2014/07/11,大寮,-,-,-,-,-,2,-,-,-,-,-,-
2119,高雄市,2014/07/11,大寮,1.6,0.09,-,21,20,-,5.05,1.09,3.93,1.81,30.76,77.13
2120,高雄市,2014/07/11,仁武,-,-,-,-,-,8,-,-,-,-,-,-
2121,高雄市,2014/07/11,仁武,3.2,0.22,-,16.2,28,-,12.25,2.75,9.5,2.51,31,71.98
2122,高雄市,2014/07/11,橋頭,-,-,-,-,-,1,-,-,-,-,-,-
2123,高雄市,2014/07/11,橋頭,3.3,0.2,-,20.8,19,-,10.24,2.01,8.22,3.3,30.91,75.79
2124,高雄市,2014/07/11,美濃,-,-,-,-,-,6,-,-,-,-,-,-
2125,高雄市,2014/07/11,美濃,2.9,0.19,-,23.6,24,-,7.11,1.76,5.35,2.03,31.27,67.44
2126,高雄市,2014/07/10,左營,-,-,-,-,-,7,-,-,-,-,-,-
2127,高雄市,2014/07/10,左營,5.3,0.26,-,15.7,35,-,16.64,4.74,11.9,2.54,30.6,71.55
2128,高雄市,2014/07/10,楠梓,-,-,-,-,-,5,-,-,-,-,-,-
2129,高雄市,2014/07/10,楠梓,6.8,0.27,-,16.1,28,-,17.02,5.07,11.95,2.21,31.64,72.12
2130,高雄市,2014/07/10,前金,-,-,-,-,-,7,-,-,-,-,-,-
2131,高雄市,2014/07/10,前金,6.5,0.17,-,19.5,23,-,12.24,2.22,10.02,2.05,31.02,73.78
2132,高雄市,2014/07/10,前鎮,-,-,-,-,-,9,-,-,-,-,-,-
2133,高雄市,2014/07/10,前鎮,5.6,0.13,-,16,22,-,14.8,3.44,11.36,2.23,30.1,78.69
2134,高雄市,2014/07/10,復興,-,-,-,-,-,3,-,-,-,-,-,-
2135,高雄市,2014/07/10,復興,4.2,0.24,-,12.8,14,-,13.37,2.16,11.22,0.91,30.78,75.04
2136,高雄市,2014/07/10,小港,-,-,-,-,-,7,-,-,-,-,-,-
2137,高雄市,2014/07/10,小港,11.7,0.16,-,17.6,28,-,14.2,3.69,10.5,2.22,31.22,73.01
2138,高雄市,2014/07/10,鳳山,-,-,-,-,-,6,-,-,-,-,-,-
2139,高雄市,2014/07/10,鳳山,5.6,0.39,-,16.5,31,-,15.11,4.14,10.97,1.44,31.56,70.14
2140,高雄市,2014/07/10,林園,-,-,-,-,-,3,-,-,-,-,-,-
2141,高雄市,2014/07/10,林園,1.6,0.09,-,25.9,11,-,2.79,1.2,1.58,2.51,30.11,74.32
2142,高雄市,2014/07/10,大寮,-,-,-,-,-,1,-,-,-,-,-,-
2143,高雄市,2014/07/10,大寮,2.2,0.11,-,22.1,19,-,5.3,1.04,4.26,1.6,30.56,76.82
2144,高雄市,2014/07/10,仁武,-,-,-,-,-,8,-,-,-,-,-,-
2145,高雄市,2014/07/10,仁武,3.7,0.2,-,18.1,28,-,12.47,2.56,9.91,2.46,30.92,71.06
2146,高雄市,2014/07/10,橋頭,-,-,-,-,-,1,-,-,-,-,-,-
2147,高雄市,2014/07/10,橋頭,3.1,0.22,-,20.2,14,-,10.98,1.84,9.15,3.07,30.99,74.05
2148,高雄市,2014/07/10,美濃,-,-,-,-,-,5,-,-,-,-,-,-
2149,高雄市,2014/07/10,美濃,1.8,0.16,-,25.9,25,-,5.39,1.62,3.77,1.77,31.04,68.65
2150,高雄市,2014/07/09,左營,-,-,-,-,-,19,-,-,-,-,-,-
2151,高雄市,2014/07/09,左營,3.6,0.29,-,26.9,45,-,11.59,2.67,8.92,2.23,30.74,74.25
2152,高雄市,2014/07/09,楠梓,-,-,-,-,-,13,-,-,-,-,-,-
2153,高雄市,2014/07/09,楠梓,2.6,0.27,-,25.5,35,-,11.91,3.21,8.7,1.73,30.69,79.72
2154,高雄市,2014/07/09,前金,-,-,-,-,-,18,-,-,-,-,-,-
2155,高雄市,2014/07/09,前金,3.4,0.28,-,33.2,37,-,9.42,2.07,7.35,2.36,30.91,77.75
2156,高雄市,2014/07/09,前鎮,-,-,-,-,-,20,-,-,-,-,-,-
2157,高雄市,2014/07/09,前鎮,4.8,0.25,-,28.9,35,-,12.37,2.5,9.86,1.71,30.52,79.68
2158,高雄市,2014/07/09,復興,-,-,-,-,-,17,-,-,-,-,-,-
2159,高雄市,2014/07/09,復興,3.8,0.35,-,21.5,33,-,13.32,1.66,11.67,0.9,31.09,76.82
2160,高雄市,2014/07/09,小港,-,-,-,-,-,23,-,-,-,-,-,-
2161,高雄市,2014/07/09,小港,7.4,0.23,-,26,47,-,17.01,4.01,13,2.34,31.49,74.66
2162,高雄市,2014/07/09,鳳山,-,-,-,-,-,17,-,-,-,-,-,-
2163,高雄市,2014/07/09,鳳山,2.9,0.43,-,25.9,44,-,12.86,2.56,10.3,1.59,30.94,75.3
2164,高雄市,2014/07/09,林園,-,-,-,-,-,20,-,-,-,-,-,-
2165,高雄市,2014/07/09,林園,3.3,0.16,-,36.8,26,-,4.92,1.17,3.76,2.55,30.44,76.02
2166,高雄市,2014/07/09,大寮,-,-,-,-,-,12,-,-,-,-,-,-
2167,高雄市,2014/07/09,大寮,2.4,0.19,-,28.5,35,-,9.16,1.8,7.36,1.8,30.28,80.43
2168,高雄市,2014/07/09,仁武,-,-,-,-,-,20,-,-,-,-,-,-
2169,高雄市,2014/07/09,仁武,3.2,0.24,-,23.1,44,-,12.83,1.92,10.91,2.06,30.49,75.94
2170,高雄市,2014/07/09,橋頭,-,-,-,-,-,8,-,-,-,-,-,-
2171,高雄市,2014/07/09,橋頭,2,0.24,-,31.1,29,-,9.34,1.81,7.52,2.61,30.58,78.95
2172,高雄市,2014/07/09,美濃,-,-,-,-,-,13,-,-,-,-,-,-
2173,高雄市,2014/07/09,美濃,2.2,0.23,-,26,31,-,6.49,1.57,4.92,1.27,30.4,74.53
2174,高雄市,2014/07/08,左營,-,-,-,-,-,22,-,-,-,-,-,-
2175,高雄市,2014/07/08,左營,4.5,0.24,-,32.9,62,-,9.04,1.33,7.71,4.3,30.23,74.58
2176,高雄市,2014/07/08,楠梓,-,-,-,-,-,19,-,-,-,-,-,-
2177,高雄市,2014/07/08,楠梓,3,0.26,-,29.1,64,-,10.69,3.13,7.55,3.81,31.1,73.81
2178,高雄市,2014/07/08,前金,-,-,-,-,-,19,-,-,-,-,-,-
2179,高雄市,2014/07/08,前金,3.4,0.26,-,33.2,66,-,10.56,2.43,8.13,3.71,30.46,76.29
2180,高雄市,2014/07/08,前鎮,-,-,-,-,-,20,-,-,-,-,-,-
2181,高雄市,2014/07/08,前鎮,3.8,0.3,-,28.9,51,-,12.73,2.59,10.14,2.4,30.67,75.71
2182,高雄市,2014/07/08,復興,-,-,-,-,-,17,-,-,-,-,-,-
2183,高雄市,2014/07/08,復興,3.5,0.42,-,21.9,51,-,14.86,3.56,11.3,1.21,31.26,72.67
2184,高雄市,2014/07/08,小港,-,-,-,-,-,19,-,-,-,-,-,-
2185,高雄市,2014/07/08,小港,5.1,0.29,-,29.3,60,-,16.5,3.46,13.04,3.71,31.47,71.64
2186,高雄市,2014/07/08,鳳山,-,-,-,-,-,16,-,-,-,-,-,-
2187,高雄市,2014/07/08,鳳山,3.8,0.37,-,30,64,-,14.25,2.34,11.91,3.32,31.26,70.43
2188,高雄市,2014/07/08,林園,-,-,-,-,-,26,-,-,-,-,-,-
2189,高雄市,2014/07/08,林園,9.7,0.33,-,31.8,37,-,19.01,5.33,13.68,4.98,30.8,69.65
2190,高雄市,2014/07/08,大寮,-,-,-,-,-,14,-,-,-,-,-,-
2191,高雄市,2014/07/08,大寮,2.2,0.23,-,29.6,52,-,12.52,3.03,9.49,3.07,31.06,72.54
2192,高雄市,2014/07/08,仁武,-,-,-,-,-,22,-,-,-,-,-,-
2193,高雄市,2014/07/08,仁武,5,0.28,-,28.3,60,-,14.64,2.55,12.09,3.26,30.8,71.55
2194,高雄市,2014/07/08,橋頭,-,-,-,-,-,8,-,-,-,-,-,-
2195,高雄市,2014/07/08,橋頭,2.3,0.27,-,32.8,48,-,10.67,1.48,9.17,3.78,31.38,71.77
2196,高雄市,2014/07/08,美濃,-,-,-,-,-,15,-,-,-,-,-,-
2197,高雄市,2014/07/08,美濃,1.7,0.2,-,31,39,-,7.7,1.81,5.9,1.75,31.47,67.67
2198,高雄市,2014/07/07,左營,-,-,-,-,-,25,-,-,-,-,-,-
2199,高雄市,2014/07/07,左營,3.7,-,-,-,51,-,10.33,1.28,9.02,3,31.11,72.53
2200,高雄市,2014/07/07,楠梓,-,-,-,-,-,22,-,-,-,-,-,-
2201,高雄市,2014/07/07,楠梓,3.9,0.27,-,28.8,53,-,12.32,2.09,10.23,2.43,31.23,76.56
2202,高雄市,2014/07/07,前金,-,-,-,-,-,19,-,-,-,-,-,-
2203,高雄市,2014/07/07,前金,3,0.3,-,35.3,43,-,11.68,1.95,9.73,2.98,31.09,74.03
2204,高雄市,2014/07/07,前鎮,-,-,-,-,-,25,-,-,-,-,-,-
2205,高雄市,2014/07/07,前鎮,4.6,0.35,-,31.2,41,-,15.2,2.54,12.66,1.66,31.27,72.51
2206,高雄市,2014/07/07,復興,-,-,-,-,-,19,-,-,-,-,-,-
2207,高雄市,2014/07/07,復興,4.7,0.61,-,24.3,37,-,16.89,3.07,13.82,1.05,31.71,70.28
2208,高雄市,2014/07/07,小港,-,-,-,-,-,24,-,-,-,-,-,-
2209,高雄市,2014/07/07,小港,6.3,0.32,-,32,51,-,18.42,1.91,16.5,2.51,31.83,69.22
2210,高雄市,2014/07/07,鳳山,-,-,-,-,-,21,-,-,-,-,-,-
2211,高雄市,2014/07/07,鳳山,5,0.41,-,30.6,57,-,15.87,2.23,13.64,2.13,31.4,70.44
2212,高雄市,2014/07/07,林園,-,-,-,-,-,26,-,-,-,-,-,-
2213,高雄市,2014/07/07,林園,6.4,0.21,-,37,32,-,9.62,2.1,7.51,2.7,30.22,72.12
2214,高雄市,2014/07/07,大寮,-,-,-,-,-,22,-,-,-,-,-,-
2215,高雄市,2014/07/07,大寮,3.1,0.28,-,30,50,-,13.79,2.57,11.22,1.91,30.7,75.44
2216,高雄市,2014/07/07,仁武,-,-,-,-,-,25,-,-,-,-,-,-
2217,高雄市,2014/07/07,仁武,5.3,0.31,-,25.7,49,-,20.4,4.54,15.86,2.1,30.72,74.02
2218,高雄市,2014/07/07,橋頭,-,-,-,-,-,14,-,-,-,-,-,-
2219,高雄市,2014/07/07,橋頭,3.2,0.28,-,31.8,43,-,13.31,1.94,11.37,2.64,31.28,74.82
2220,高雄市,2014/07/07,美濃,-,-,-,-,-,20,-,-,-,-,-,-
2221,高雄市,2014/07/07,美濃,1.7,0.22,-,30.1,41,-,6.83,1.57,5.26,1.37,31.08,72.99
2222,高雄市,2014/07/06,左營,-,-,-,-,-,28,-,-,-,-,-,-
2223,高雄市,2014/07/06,左營,5,0.32,-,34.7,56,-,14.61,1.87,12.74,1.73,30.8,73.24
2224,高雄市,2014/07/06,楠梓,-,-,-,-,-,25,-,-,-,-,-,-
2225,高雄市,2014/07/06,楠梓,3.9,0.31,-,36.3,56,-,10.64,1.54,9.1,1.58,31.12,76.84
2226,高雄市,2014/07/06,前金,-,-,-,-,-,26,-,-,-,-,-,-
2227,高雄市,2014/07/06,前金,5,0.28,-,38.7,51,-,13.47,1.51,11.95,2.02,31.15,73.3
2228,高雄市,2014/07/06,前鎮,-,-,-,-,-,30,-,-,-,-,-,-
2229,高雄市,2014/07/06,前鎮,7.6,0.32,-,37.1,43,-,17.96,3.51,14.45,1.45,30.88,74.93
2230,高雄市,2014/07/06,復興,-,-,-,-,-,23,-,-,-,-,-,-
2231,高雄市,2014/07/06,復興,7.1,0.44,-,29.3,42,-,18.06,1.48,16.58,0.8,31.4,72.29
2232,高雄市,2014/07/06,小港,-,-,-,-,-,29,-,-,-,-,-,-
2233,高雄市,2014/07/06,小港,7.6,0.29,-,38.8,52,-,18.74,2.58,16.15,2.06,31.33,73.28
2234,高雄市,2014/07/06,鳳山,-,-,-,-,-,28,-,-,-,-,-,-
2235,高雄市,2014/07/06,鳳山,5.2,0.51,-,42.5,64,-,15.57,1.61,13.97,1.44,31.3,72.01
2236,高雄市,2014/07/06,林園,-,-,-,-,-,29,-,-,-,-,-,-
2237,高雄市,2014/07/06,林園,3.6,0.16,-,48.9,33,-,7.47,1.64,5.83,2.21,30.19,74.57
2238,高雄市,2014/07/06,大寮,-,-,-,-,-,27,-,-,-,-,-,-
2239,高雄市,2014/07/06,大寮,7.3,0.37,-,43.5,56,-,14,2.41,11.6,1.64,30.5,78.51
2240,高雄市,2014/07/06,仁武,-,-,-,-,-,31,-,-,-,-,-,-
2241,高雄市,2014/07/06,仁武,4,0.29,-,37.3,56,-,12.07,1.86,10.21,1.57,30.5,75.53
2242,高雄市,2014/07/06,橋頭,-,-,-,-,-,16,-,-,-,-,-,-
2243,高雄市,2014/07/06,橋頭,2.8,0.29,-,40.6,44,-,9.78,1.17,8.61,2.16,31.01,75.54
2244,高雄市,2014/07/06,美濃,-,-,-,-,-,28,-,-,-,-,-,-
2245,高雄市,2014/07/06,美濃,2.4,0.27,-,43.1,51,-,6.55,1.1,5.45,1.49,30.83,72.41
2246,高雄市,2014/07/05,左營,-,-,-,-,-,24,-,-,-,-,-,-
2247,高雄市,2014/07/05,左營,5.1,0.51,-,20,59,-,23.32,5.07,18.26,1.94,30.44,71.71
2248,高雄市,2014/07/05,楠梓,-,-,-,-,-,23,-,-,-,-,-,-
2249,高雄市,2014/07/05,楠梓,3.3,0.35,-,16.2,57,-,18.45,3.2,15.24,1.99,30.47,77.04
2250,高雄市,2014/07/05,前金,-,-,-,-,-,21,-,-,-,-,-,-
2251,高雄市,2014/07/05,前金,6.5,0.42,-,24.2,50,-,22.94,5.67,17.27,2.27,31.03,71.03
2252,高雄市,2014/07/05,前鎮,-,-,-,-,-,26,-,-,-,-,-,-
2253,高雄市,2014/07/05,前鎮,6.2,0.48,-,20.4,48,-,26.87,7.32,19.55,1.36,30.64,73.65
2254,高雄市,2014/07/05,復興,-,-,-,-,-,21,-,-,-,-,-,-
2255,高雄市,2014/07/05,復興,6,0.71,-,15.1,46,-,28.25,6.5,21.74,0.95,31.46,69.64
2256,高雄市,2014/07/05,小港,-,-,-,-,-,25,-,-,-,-,-,-
2257,高雄市,2014/07/05,小港,8.3,0.41,-,23.7,58,-,25.29,4.71,20.58,2.08,31.24,70.56
2258,高雄市,2014/07/05,鳳山,-,-,-,-,-,23,-,-,-,-,-,-
2259,高雄市,2014/07/05,鳳山,4,0.49,-,25.4,63,-,18.28,2.41,15.88,1.61,30.69,74.15
