序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
547,新北市,2003/01/02,萬里,2.3,0.14,-,33.0,-,21,-,11.09,1.38,9.73,2.906,0.28,2.63,18.33,-,-,39.0,-
548,新北市,2003/01/01,板橋,4.9,0.78,-,34.8,-,69,-,18.74,1.6,16.85,2.721,0.34,2.38,16.22,-,-,60.0,-
549,新北市,2003/01/01,三重,4.6,1.97,-,-,-,88,67.41,104.71,64.27,40.15,3.145,0.98,2.16,16.81,-,-,69.0,-
550,新北市,2003/01/01,菜寮,4.7,0.63,-,28.7,-,83,-,23.38,1.49,21.89,-,-,-,16.02,-,-,66.0,-
551,新北市,2003/01/01,永和,2.8,0.66,-,32.8,-,71,-,24.3,6.73,17.29,2.333,0.09,2.25,15.5,-,-,60.0,-
552,新北市,2003/01/01,新莊,4.4,0.72,-,35.3,-,68,-,19.37,0.89,18.48,2.321,0.31,2.01,15.23,-,-,59.0,-
553,新北市,2003/01/01,新店,2.3,0.44,-,35.3,-,62,-,13.03,0.8,12.23,-,-,-,15.65,-,-,56.0,-
554,新北市,2003/01/01,淡水,2.4,0.53,-,42.0,-,57,-,9.0,0.97,8.03,-,-,-,14.94,-,73.0,54.0,-
555,新北市,2003/01/01,汐止,3.6,0.5,-,36.6,-,54,-,15.61,1.64,14.32,-,-,-,15.17,-,-,52.0,-
556,新北市,2003/01/01,土城,3.2,0.56,-,32.7,-,58,-,-,-,14.63,-,-,-,16.57,-,-,54.0,-
557,新北市,2003/01/01,林口,3.6,0.56,-,41.4,-,73,-,13.13,0.3,12.83,-,-,-,13.82,-,-,62.0,-
558,新北市,2003/01/01,萬里,2.7,0.28,-,49.9,-,78,-,-,-,-,3.021,0.21,2.81,16.07,-,-,64.0,-
559,臺中市,2003/01/31,西屯,2.9,1.29,-,39.1,-,121,-,56.69,26.93,29.76,2.64,0.48,2.16,18.92,-,-,86.0,-
560,臺中市,2003/01/31,忠明,3.7,2.03,-,36.6,-,141,139.83,74.08,30.64,43.1,-,-,-,18.95,-,-,98.0,-
561,臺中市,2003/01/31,豐原,2.1,1.28,-,36.5,-,88,-,35.31,3.8,31.51,-,-,-,17.99,-,-,80.0,-
562,臺中市,2003/01/31,沙鹿,1.8,1.04,-,30.6,-,90,-,29.73,3.41,26.31,-,-,-,18.35,-,-,70.0,-
563,臺中市,2003/01/31,大里,2.6,1.19,384.4,29.3,-,82,-,37.42,7.42,30.0,-,-,-,18.16,-,-,66.0,-
564,臺中市,2003/01/30,西屯,2.7,0.93,-,34.0,-,78,-,93.29,62.22,31.07,2.378,0.43,1.95,16.66,-,-,72.0,-
565,臺中市,2003/01/30,忠明,3.6,1.53,-,34.2,-,87,74.98,76.63,39.52,37.11,-,-,-,16.64,-,-,85.0,-
566,臺中市,2003/01/30,豐原,2.9,1.31,-,27.1,-,63,-,46.68,10.59,36.09,-,-,-,15.8,-,-,59.0,-
567,臺中市,2003/01/30,沙鹿,3.1,0.76,-,22.6,-,62,-,35.74,7.68,28.06,-,-,-,15.25,-,-,56.0,-
568,臺中市,2003/01/30,大里,3.6,1.31,387.54,27.5,-,63,-,60.87,21.93,38.94,-,-,-,16.33,-,-,71.0,-
569,臺中市,2003/01/29,西屯,2.0,0.57,-,27.6,-,43,-,39.24,20.53,18.71,2.204,0.24,1.97,14.89,-,-,52.0,-
570,臺中市,2003/01/29,忠明,3.5,0.94,-,21.4,-,53,50.27,51.07,19.41,31.66,-,-,-,14.58,-,-,55.0,-
571,臺中市,2003/01/29,豐原,2.4,0.92,-,19.1,-,39,-,38.53,10.67,27.86,-,-,-,13.41,-,-,44.0,-
572,臺中市,2003/01/29,沙鹿,6.7,0.6,-,15.5,-,49,-,35.69,6.37,29.32,-,-,-,13.01,-,-,49.0,-
573,臺中市,2003/01/29,大里,4.7,1.3,386.98,17.7,-,62,-,73.76,32.37,41.39,-,-,-,14.64,-,-,56.0,-
574,臺中市,2003/01/28,西屯,4.5,0.7,-,26.6,-,68,-,21.57,5.18,16.39,2.335,0.31,2.03,12.28,-,-,59.0,-
575,臺中市,2003/01/28,忠明,4.8,0.95,-,21.2,-,63,69.0,37.06,10.35,26.7,-,-,-,12.28,-,-,56.0,-
576,臺中市,2003/01/28,豐原,4.6,0.96,-,15.5,-,56,-,37.87,10.52,27.35,-,-,-,11.01,-,-,53.0,-
577,臺中市,2003/01/28,沙鹿,7.6,0.7,-,18.0,-,63,-,31.5,5.86,25.64,-,-,-,11.45,-,-,56.0,-
578,臺中市,2003/01/28,大里,4.5,1.23,372.1,15.1,-,56,-,52.99,19.54,33.45,-,-,-,12.87,-,-,53.0,-
579,臺中市,2003/01/27,西屯,2.2,0.55,-,21.8,-,80,-,47.7,33.06,14.64,2.56,0.69,1.87,14.86,-,-,65.0,-
580,臺中市,2003/01/27,忠明,1.7,0.75,-,20.1,-,39,38.74,24.64,4.67,19.98,-,-,-,15.21,-,-,39.0,-
581,臺中市,2003/01/27,豐原,1.9,0.78,-,14.0,-,34,-,27.08,6.08,21.0,-,-,-,13.52,-,-,34.0,-
582,臺中市,2003/01/27,沙鹿,4.3,0.57,-,16.1,-,45,-,23.11,4.58,18.52,-,-,-,14.37,-,-,45.0,-
583,臺中市,2003/01/27,大里,0.8,0.82,373.28,-,-,-,-,26.04,4.15,21.89,-,-,-,15.49,-,-,17.0,-
584,臺中市,2003/01/26,西屯,5.5,1.39,-,34.5,-,132,-,125.37,94.08,32.13,3.003,0.79,2.21,21.16,-,-,95.0,-
585,臺中市,2003/01/26,忠明,4.9,1.9,-,38.9,-,115,-,72.07,33.56,38.5,-,-,-,21.58,-,-,86.0,-
586,臺中市,2003/01/26,豐原,5.2,1.03,-,36.0,-,75,-,34.59,2.78,31.81,-,-,-,20.82,-,-,72.0,-
587,臺中市,2003/01/26,沙鹿,8.8,1.13,-,28.2,-,100,-,47.35,8.41,38.94,-,-,-,20.55,-,-,75.0,-
588,臺中市,2003/01/26,大里,4.3,1.23,393.0,-,-,71,-,41.25,8.06,33.19,-,-,-,20.63,-,-,66.0,-
589,臺中市,2003/01/25,西屯,4.5,1.25,-,26.4,-,126,-,65.11,34.55,30.46,3.044,0.86,2.18,18.11,-,-,88.0,-
590,臺中市,2003/01/25,忠明,4.1,1.83,-,29.7,-,117,-,73.37,31.63,41.74,-,-,-,18.06,-,-,84.0,-
591,臺中市,2003/01/25,豐原,3.8,1.48,-,22.1,-,96,-,51.97,13.71,38.25,-,-,-,17.41,-,-,73.0,-
592,臺中市,2003/01/25,沙鹿,3.8,1.17,-,18.4,-,92,-,49.97,15.18,34.79,-,-,-,16.78,-,-,71.0,-
593,臺中市,2003/01/25,大里,4.1,1.49,396.76,27.5,-,82,-,57.96,15.05,42.91,-,-,-,17.63,-,-,78.0,-
594,臺中市,2003/01/24,西屯,4.7,1.02,-,26.6,-,86,-,42.64,20.09,22.55,2.549,0.59,1.96,15.86,-,-,70.0,-
595,臺中市,2003/01/24,忠明,4.6,1.5,-,27.3,-,89,95.05,65.61,28.38,37.24,-,-,-,15.94,-,-,73.0,-
596,臺中市,2003/01/24,豐原,4.0,1.87,-,23.4,-,104,-,65.27,21.59,43.68,-,-,-,15.51,-,-,77.0,-
597,臺中市,2003/01/24,沙鹿,7.2,0.92,-,18.7,-,73,-,46.47,15.58,30.89,-,-,-,14.48,-,-,62.0,-
598,臺中市,2003/01/24,大里,6.2,1.37,394.57,22.5,-,78,-,64.51,22.21,42.37,-,-,-,15.71,-,-,78.0,-
599,臺中市,2003/01/23,西屯,4.1,0.82,-,38.3,-,100,-,18.41,3.72,14.69,2.236,0.33,1.9,14.63,-,-,75.0,-
600,臺中市,2003/01/23,忠明,4.9,0.99,-,30.8,-,95,110.74,29.02,2.53,26.49,-,-,-,14.74,-,-,72.0,-
601,臺中市,2003/01/23,豐原,5.7,1.0,-,25.6,-,90,-,32.69,5.01,27.68,-,-,-,13.63,-,-,70.0,-
602,臺中市,2003/01/23,沙鹿,8.0,0.78,-,24.1,-,91,-,28.25,3.95,24.29,-,-,-,13.9,-,-,70.0,-
603,臺中市,2003/01/23,大里,5.1,1.21,372.48,20.8,-,71,-,42.36,6.53,35.83,-,-,-,15.24,-,-,60.0,-
604,臺中市,2003/01/22,西屯,2.7,0.78,-,23.0,-,98,-,32.97,11.27,21.69,2.801,0.89,1.91,16.21,-,-,74.0,-
605,臺中市,2003/01/22,忠明,3.1,1.05,-,21.5,-,80,64.83,40.41,10.77,29.64,-,-,-,16.28,-,-,65.0,-
606,臺中市,2003/01/22,豐原,2.6,1.02,-,18.6,-,66,-,33.8,5.12,28.68,-,-,-,15.03,-,-,58.0,-
607,臺中市,2003/01/22,沙鹿,3.0,0.66,-,19.9,-,59,-,24.83,3.81,21.01,-,-,-,15.38,-,-,54.0,-
608,臺中市,2003/01/22,大里,4.1,1.07,376.99,12.7,-,68,-,47.07,10.24,36.83,-,-,-,16.37,-,-,59.0,-
609,臺中市,2003/01/21,西屯,6.4,1.06,-,24.5,-,131,-,56.51,21.7,34.81,2.525,0.52,2.01,18.61,-,-,90.0,-
610,臺中市,2003/01/21,忠明,6.2,1.54,-,25.3,-,127,114.82,66.55,19.85,46.69,-,-,-,18.62,-,-,88.0,-
611,臺中市,2003/01/21,豐原,5.6,1.55,-,21.5,-,113,-,58.64,12.21,46.43,-,-,-,17.23,-,-,82.0,-
612,臺中市,2003/01/21,沙鹿,6.4,0.88,-,18.5,-,82,-,38.35,7.32,31.04,-,-,-,16.89,-,-,66.0,-
613,臺中市,2003/01/21,大里,7.3,1.4,394.81,19.4,-,107,-,79.7,26.82,52.88,-,-,-,18.53,-,-,78.0,-
614,臺中市,2003/01/20,西屯,4.6,1.02,-,22.0,-,105,-,48.33,20.87,27.46,2.44,0.47,1.97,17.17,-,-,78.0,-
615,臺中市,2003/01/20,忠明,4.8,1.49,-,18.4,-,117,110.97,66.11,28.04,38.07,-,-,-,17.26,-,-,84.0,-
616,臺中市,2003/01/20,豐原,3.9,1.46,-,15.1,-,88,-,56.85,19.09,37.76,-,-,-,16.43,-,-,69.0,-
617,臺中市,2003/01/20,沙鹿,6.6,0.86,-,17.1,-,99,-,35.48,5.44,30.04,-,-,-,15.32,-,-,74.0,-
618,臺中市,2003/01/20,大里,4.8,1.57,399.56,12.1,-,99,-,77.95,31.34,46.61,-,-,-,16.99,-,-,74.0,-
619,臺中市,2003/01/19,西屯,2.2,0.83,-,33.4,-,154,-,23.68,8.46,15.22,2.07,0.12,1.95,18.01,-,-,102.0,-
620,臺中市,2003/01/19,忠明,2.9,1.07,-,28.6,-,137,117.54,34.09,8.6,25.5,-,-,-,18.12,-,-,94.0,-
621,臺中市,2003/01/19,豐原,2.0,0.92,-,24.4,-,89,-,27.69,3.04,24.65,-,-,-,17.51,-,-,70.0,-
622,臺中市,2003/01/19,沙鹿,2.3,0.91,-,19.9,-,119,-,25.37,3.9,21.47,-,-,-,16.0,-,-,84.0,-
623,臺中市,2003/01/19,大里,2.7,1.14,372.45,22.3,-,107,-,38.61,9.19,29.43,-,-,-,17.96,-,-,78.0,-
624,臺中市,2003/01/18,西屯,3.9,1.16,-,22.1,-,169,-,62.09,32.96,29.13,2.716,0.63,2.08,17.46,-,-,110.0,-
625,臺中市,2003/01/18,忠明,3.6,1.49,-,24.4,-,156,106.57,61.04,25.0,36.03,-,-,-,17.48,-,-,103.0,-
626,臺中市,2003/01/18,豐原,3.9,1.32,-,19.8,-,116,-,57.09,18.0,39.09,-,-,-,16.81,-,-,83.0,-
627,臺中市,2003/01/18,沙鹿,4.1,0.91,-,18.4,-,107,-,35.47,-,25.3,-,-,-,16.03,-,-,78.0,-
628,臺中市,2003/01/18,大里,3.3,1.13,382.29,15.6,-,92,-,55.96,15.16,40.8,-,-,-,17.06,-,-,71.0,-
629,臺中市,2003/01/17,西屯,2.5,0.73,-,21.2,-,80,-,37.11,15.32,21.79,2.86,0.43,2.43,17.72,-,-,65.0,-
630,臺中市,2003/01/17,忠明,3.5,1.39,-,18.9,-,93,74.97,73.76,40.12,33.64,-,-,-,17.91,-,-,72.0,-
631,臺中市,2003/01/17,豐原,3.0,1.36,-,16.8,-,66,-,51.26,18.76,32.5,-,-,-,17.48,-,-,58.0,-
632,臺中市,2003/01/17,沙鹿,4.4,0.65,-,18.3,-,54,-,33.31,10.57,22.74,-,-,-,15.93,-,-,52.0,-
633,臺中市,2003/01/17,大里,4.4,1.39,397.46,18.0,-,73,-,71.33,25.49,45.84,-,-,-,17.89,-,-,62.0,-
634,臺中市,2003/01/16,西屯,3.2,0.59,-,19.1,-,57,-,38.16,17.22,20.93,3.391,0.42,2.97,16.25,-,-,54.0,-
635,臺中市,2003/01/16,忠明,4.1,0.95,-,19.2,-,64,51.19,57.89,29.03,28.87,-,-,-,16.35,-,-,57.0,-
636,臺中市,2003/01/16,豐原,3.5,1.09,-,13.6,-,63,-,50.57,19.3,31.27,-,-,-,15.9,-,-,56.0,-
637,臺中市,2003/01/16,沙鹿,4.3,0.6,-,12.6,-,38,-,36.78,11.97,24.81,-,-,-,14.78,-,-,38.0,-
638,臺中市,2003/01/16,大里,5.6,1.23,390.23,16.3,-,55,-,72.57,32.06,40.51,-,-,-,16.34,-,-,52.0,-
639,臺中市,2003/01/15,西屯,2.2,0.41,-,36.9,-,44,-,16.46,3.51,12.95,3.076,0.17,2.9,16.37,-,-,49.0,-
640,臺中市,2003/01/15,忠明,3.0,0.61,-,31.3,-,45,46.49,28.17,5.63,22.54,-,-,-,16.34,-,-,46.0,-
641,臺中市,2003/01/15,豐原,2.6,0.68,-,27.2,-,37,-,34.39,10.18,24.21,-,-,-,15.61,-,-,38.0,-
642,臺中市,2003/01/15,沙鹿,6.2,0.5,-,24.1,-,46,-,26.42,4.01,22.41,-,-,-,15.43,-,-,46.0,-
643,臺中市,2003/01/15,大里,3.6,1.01,374.2,14.1,-,45,-,49.56,15.58,33.98,-,-,-,16.43,-,-,45.0,-
644,臺中市,2003/01/14,西屯,2.8,0.49,-,32.9,-,56,-,24.18,6.83,17.35,3.243,0.32,2.92,17.6,-,-,58.0,-
645,臺中市,2003/01/14,忠明,3.3,0.92,-,25.7,-,72,64.57,44.2,13.64,30.57,-,-,-,17.51,-,-,63.0,-
646,臺中市,2003/01/14,豐原,2.4,0.75,-,24.6,-,43,-,31.07,4.91,26.16,-,-,-,17.4,-,-,48.0,-
647,臺中市,2003/01/14,沙鹿,6.8,0.62,-,19.1,-,64,-,34.33,4.61,29.72,-,-,-,16.13,-,-,57.0,-
648,臺中市,2003/01/14,大里,5.0,1.33,387.55,20.9,-,60,-,57.2,19.33,37.87,-,-,-,17.33,-,-,55.0,-
649,臺中市,2003/01/13,西屯,3.3,0.58,-,33.8,-,66,-,64.97,45.92,19.05,3.169,0.26,2.91,17.25,-,-,58.0,-
650,臺中市,2003/01/13,忠明,4.0,0.96,-,26.2,-,75,68.71,41.77,12.98,28.79,-,-,-,17.13,-,-,62.0,-
651,臺中市,2003/01/13,豐原,2.7,0.87,-,21.0,-,65,-,36.04,5.28,30.75,-,-,-,16.18,-,-,58.0,-
652,臺中市,2003/01/13,沙鹿,6.6,0.68,-,17.3,-,54,-,36.72,6.09,30.63,-,-,-,15.8,-,-,52.0,-
653,臺中市,2003/01/13,大里,4.9,1.39,383.78,16.5,-,91,-,62.62,21.1,41.51,-,-,-,16.87,-,-,70.0,-
654,臺中市,2003/01/12,西屯,4.8,0.67,-,34.1,-,83,-,26.21,9.37,16.84,3.146,0.13,3.02,15.16,-,-,66.0,-
655,臺中市,2003/01/12,忠明,4.3,0.81,-,26.6,-,83,85.91,28.33,3.65,24.67,-,-,-,15.17,-,-,66.0,-
656,臺中市,2003/01/12,豐原,3.5,0.8,-,18.2,-,69,-,32.86,4.85,28.01,-,-,-,13.94,-,-,60.0,-
657,臺中市,2003/01/12,沙鹿,5.8,0.73,-,23.3,-,69,-,24.96,1.84,23.12,-,-,-,14.51,-,-,60.0,-
658,臺中市,2003/01/12,大里,5.1,1.06,378.68,11.5,-,90,-,51.26,10.07,41.19,-,-,-,15.45,-,-,70.0,-
659,臺中市,2003/01/11,西屯,4.9,0.66,-,47.0,-,85,-,16.95,3.1,13.85,3.101,0.16,2.94,15.32,-,-,68.0,-
660,臺中市,2003/01/11,忠明,4.4,0.79,-,39.4,-,71,82.15,25.11,2.07,23.04,-,-,-,15.54,-,-,68.0,-
661,臺中市,2003/01/11,豐原,4.0,0.72,-,34.0,-,66,-,25.37,3.78,21.59,-,-,-,14.22,-,-,58.0,-
662,臺中市,2003/01/11,沙鹿,7.8,0.77,-,34.6,-,78,-,23.22,2.0,21.22,-,-,-,14.59,-,-,64.0,-
663,臺中市,2003/01/11,大里,4.9,1.08,379.7,23.3,-,66,-,43.43,9.12,34.32,-,-,-,15.75,-,-,58.0,-
664,臺中市,2003/01/10,西屯,1.7,0.44,-,33.5,-,41,-,14.0,3.24,10.76,3.023,0.13,2.89,15.36,-,-,41.0,-
665,臺中市,2003/01/10,忠明,2.2,0.56,-,26.8,-,38,37.26,23.12,2.24,20.88,-,-,-,15.69,-,-,39.0,-
666,臺中市,2003/01/10,豐原,2.3,0.54,-,22.7,-,30,-,23.55,3.42,20.13,-,-,-,14.05,-,-,32.0,-
667,臺中市,2003/01/10,沙鹿,5.1,0.46,-,22.7,-,31,-,21.96,3.15,18.8,-,-,-,14.9,-,-,31.0,-
668,臺中市,2003/01/10,大里,2.1,0.53,355.52,20.0,-,40,-,27.59,2.7,24.89,-,-,-,15.99,-,-,40.0,-
669,臺中市,2003/01/09,西屯,2.8,0.62,-,22.0,-,59,-,30.35,14.37,15.98,3.398,0.42,2.97,17.24,-,-,54.0,-
670,臺中市,2003/01/09,忠明,2.9,0.79,-,19.2,-,52,42.27,37.07,13.35,23.72,-,-,-,17.46,-,-,51.0,-
671,臺中市,2003/01/09,豐原,3.0,0.76,-,15.3,-,43,-,40.49,12.47,28.02,-,-,-,16.27,-,-,43.0,-
672,臺中市,2003/01/09,沙鹿,5.0,0.6,-,13.6,-,34,-,30.8,9.23,21.57,-,-,-,16.23,-,-,34.0,-
673,臺中市,2003/01/09,大里,3.2,1.09,378.94,12.9,-,53,-,52.03,19.22,32.8,-,-,-,17.13,-,-,52.0,-
674,臺中市,2003/01/08,西屯,1.9,0.53,-,27.9,-,25,-,23.05,8.29,14.76,3.125,0.24,2.88,15.89,-,-,47.0,-
675,臺中市,2003/01/08,忠明,2.1,0.71,-,28.1,-,31,23.93,32.98,11.18,21.8,-,-,-,16.27,-,-,52.0,-
676,臺中市,2003/01/08,豐原,1.8,0.75,-,22.2,-,26,-,32.4,8.65,23.75,-,-,-,14.97,-,-,36.0,-
677,臺中市,2003/01/08,沙鹿,4.8,0.51,-,17.7,-,30,-,31.34,10.06,21.28,-,-,-,14.8,-,-,30.0,-
678,臺中市,2003/01/08,大里,2.9,0.75,361.54,23.4,-,40,-,38.99,12.99,26.0,-,-,-,16.32,-,-,53.0,-
679,臺中市,2003/01/07,西屯,1.4,0.32,-,25.6,-,20,-,17.28,4.83,12.44,2.902,0.15,2.75,14.1,-,-,29.0,-
680,臺中市,2003/01/07,忠明,2.2,0.51,-,23.9,-,22,22.31,24.32,6.2,18.12,-,-,-,14.57,-,-,31.0,-
681,臺中市,2003/01/07,豐原,1.4,0.55,-,19.6,-,20,-,27.16,6.72,20.44,-,-,-,13.05,-,-,24.0,-
682,臺中市,2003/01/07,沙鹿,3.5,0.37,-,17.5,-,14,-,20.71,4.49,16.22,-,-,-,13.44,-,-,19.0,-
683,臺中市,2003/01/07,大里,2.3,0.68,361.97,16.0,-,-,-,31.5,7.74,23.76,-,-,-,14.68,-,-,26.0,-
684,臺中市,2003/01/06,西屯,2.7,0.51,-,20.6,-,46,-,30.36,9.23,21.12,3.137,0.22,2.92,14.01,-,-,46.0,-
685,臺中市,2003/01/06,忠明,3.0,0.88,-,18.2,-,44,46.32,42.16,14.75,27.41,-,-,-,14.04,-,-,52.0,-
686,臺中市,2003/01/06,豐原,2.8,0.89,-,16.4,-,43,-,41.67,13.25,28.41,-,-,-,13.24,-,-,43.0,-
687,臺中市,2003/01/06,沙鹿,5.8,0.53,-,14.2,-,36,-,31.3,7.6,23.7,-,-,-,13.31,-,-,36.0,-
688,臺中市,2003/01/06,大里,4.5,1.06,378.11,13.4,-,64,-,61.01,22.63,38.38,-,-,-,13.91,-,-,57.0,-
689,臺中市,2003/01/05,西屯,2.6,0.42,-,34.4,-,59,-,11.8,2.56,9.24,2.996,0.07,2.93,12.24,-,-,54.0,-
690,臺中市,2003/01/05,忠明,3.1,0.54,-,29.1,-,54,59.81,19.04,1.76,17.28,-,-,-,12.47,-,-,52.0,-
691,臺中市,2003/01/05,豐原,2.3,0.53,-,21.6,-,45,-,20.91,2.96,17.95,-,-,-,11.15,-,-,45.0,-
692,臺中市,2003/01/05,沙鹿,4.2,0.5,-,25.5,-,54,-,15.46,1.65,13.81,-,-,-,11.9,-,-,52.0,-
693,臺中市,2003/01/05,大里,2.0,0.76,368.09,16.3,-,49,-,32.19,5.89,26.3,-,-,-,13.2,-,-,49.0,-
694,臺中市,2003/01/04,西屯,3.7,0.61,-,34.1,-,56,-,21.16,5.19,15.97,3.14,0.2,2.94,15.14,-,-,62.0,-
695,臺中市,2003/01/04,忠明,3.0,0.75,-,30.1,-,56,59.18,31.5,6.27,25.23,-,-,-,14.84,-,-,68.0,-
696,臺中市,2003/01/04,豐原,2.9,0.83,-,22.0,-,51,-,31.95,7.54,24.41,-,-,-,13.94,-,-,50.0,-
697,臺中市,2003/01/04,沙鹿,5.2,0.63,-,24.7,-,61,-,23.25,2.62,20.63,-,-,-,13.77,-,-,56.0,-
698,臺中市,2003/01/04,大里,3.8,0.96,373.54,21.7,-,60,-,47.51,11.58,35.93,-,-,-,15.22,-,-,66.0,-
699,臺中市,2003/01/03,西屯,1.3,0.55,-,28.7,-,45,-,12.67,2.62,10.05,3.004,0.14,2.87,14.56,-,-,45.0,-
700,臺中市,2003/01/03,忠明,1.6,0.63,-,25.1,-,51,41.78,19.88,2.46,17.42,-,-,-,14.86,-,-,50.0,-
701,臺中市,2003/01/03,豐原,3.8,0.7,-,16.5,-,40,-,32.94,9.59,23.34,-,-,-,13.1,-,-,40.0,-
702,臺中市,2003/01/03,沙鹿,4.1,0.59,-,19.9,-,38,-,19.18,3.42,15.76,-,-,-,14.12,-,-,38.0,-
703,臺中市,2003/01/03,大里,1.4,0.68,361.17,14.7,-,44,-,30.63,4.95,25.68,-,-,-,15.37,-,-,44.0,-
704,臺中市,2003/01/02,西屯,3.9,1.07,-,25.6,-,127,-,62.03,34.52,27.51,3.865,0.6,3.27,17.7,-,-,88.0,-
705,臺中市,2003/01/02,忠明,3.5,1.48,-,28.2,-,114,96.87,61.17,29.82,31.35,-,-,-,18.11,-,-,82.0,-
706,臺中市,2003/01/02,豐原,3.0,1.09,-,28.0,-,89,-,36.22,6.53,29.69,-,-,-,16.96,-,-,70.0,-
707,臺中市,2003/01/02,沙鹿,3.9,0.84,-,16.8,-,77,-,35.81,11.23,24.58,-,-,-,16.79,-,-,64.0,-
708,臺中市,2003/01/02,大里,3.9,1.26,394.94,21.9,-,111,-,48.58,15.75,32.83,-,-,-,17.44,-,-,80.0,-
709,臺中市,2003/01/01,西屯,3.2,0.76,-,28.6,-,78,-,23.27,5.19,18.08,3.134,0.18,2.95,16.4,-,-,64.0,-
710,臺中市,2003/01/01,忠明,3.2,1.01,-,25.1,-,76,83.66,37.87,12.5,25.37,-,-,-,16.41,-,-,67.0,-
711,臺中市,2003/01/01,豐原,2.4,1.05,-,18.6,-,60,-,33.89,7.83,26.06,-,-,-,15.41,-,-,55.0,-
712,臺中市,2003/01/01,沙鹿,3.2,0.74,-,20.5,-,70,-,21.16,1.46,19.7,-,-,-,15.46,-,-,60.0,-
713,臺中市,2003/01/01,大里,2.2,1.13,382.18,19.8,-,76,-,46.46,15.53,30.93,-,-,-,16.24,-,-,63.0,-
714,臺南市,2003/01/31,新營,2.6,0.76,-,39.8,-,99,-,24.61,2.4,22.2,2.777,0.36,2.41,19.29,-,-,74.0,-
715,臺南市,2003/01/31,善化,1.9,0.66,-,37.8,-,41,-,19.12,2.08,17.04,-,-,-,18.62,-,-,68.0,-
716,臺南市,2003/01/31,安南,4.4,1.04,-,30.0,-,102,-,45.4,12.14,33.26,-,-,-,20.06,-,-,76.0,-
717,臺南市,2003/01/31,臺南,5.7,1.44,-,36.9,-,118,-,46.95,8.46,38.49,2.966,0.79,2.17,20.25,-,-,84.0,-
718,臺南市,2003/01/30,新營,5.0,0.86,-,32.2,-,102,-,52.91,20.04,32.96,2.987,0.48,2.51,16.96,-,-,76.0,-
719,臺南市,2003/01/30,善化,3.9,0.71,-,33.5,-,74,-,-,-,-,-,-,-,16.73,-,-,70.0,-
720,臺南市,2003/01/30,安南,5.9,0.76,-,31.2,-,88,-,46.73,16.67,30.57,-,-,-,17.99,-,-,69.0,-
721,臺南市,2003/01/30,臺南,6.4,1.02,-,-,-,111,-,46.06,13.43,32.63,2.703,0.65,2.05,17.66,-,-,80.0,-
722,臺南市,2003/01/29,新營,5.4,0.67,-,21.9,-,85,-,41.87,10.76,31.11,2.756,0.41,2.35,15.15,-,-,68.0,-
723,臺南市,2003/01/29,善化,5.9,0.7,-,27.0,-,80,-,-,-,-,-,-,-,15.54,-,-,66.0,-
724,臺南市,2003/01/29,安南,5.8,0.68,-,27.5,-,72,-,52.15,13.79,38.37,-,-,-,16.41,-,-,61.0,-
725,臺南市,2003/01/29,臺南,5.8,1.0,-,29.3,-,94,-,48.64,14.3,34.33,2.495,0.58,1.91,15.98,-,-,72.0,-
726,臺南市,2003/01/28,新營,6.4,0.76,-,20.1,-,81,-,30.78,4.89,25.89,2.65,0.35,2.3,13.58,-,-,66.0,-
727,臺南市,2003/01/28,善化,6.3,0.82,-,21.6,-,70,-,18.87,4.95,-,-,-,-,14.23,-,-,60.0,-
728,臺南市,2003/01/28,安南,5.8,0.79,-,27.7,-,74,-,40.13,3.79,36.34,-,-,-,15.08,-,-,62.0,-
729,臺南市,2003/01/28,臺南,5.0,0.95,-,32.7,-,87,-,27.47,3.41,24.06,2.278,0.46,1.82,14.6,-,-,68.0,-
730,臺南市,2003/01/27,新營,2.1,0.54,-,20.1,-,35,-,17.74,2.8,14.94,2.302,0.28,2.02,17.17,-,-,35.0,-
731,臺南市,2003/01/27,善化,2.0,0.36,-,21.3,-,28,-,-,-,-,-,-,-,17.44,-,-,35.0,-
732,臺南市,2003/01/27,安南,2.0,0.58,-,20.9,-,54,-,31.06,9.68,21.38,-,-,-,18.71,-,-,52.0,-
733,臺南市,2003/01/27,臺南,2.2,0.81,-,22.2,-,50,-,25.21,4.89,20.32,2.515,0.51,2.01,18.26,-,-,50.0,-
734,臺南市,2003/01/26,新營,3.7,0.74,-,31.0,-,100,-,22.74,1.62,21.13,2.425,0.41,2.01,21.76,-,-,75.0,-
735,臺南市,2003/01/26,善化,4.0,0.53,-,25.4,-,60,-,-,-,-,-,-,-,21.24,-,-,72.0,-
